TXN,Sales Organisation,Distribution Channel,Valid To,Valid From,ABC Indicator,Article,Vendor Article No,Legacy Product Code(POS),Article Description,Basic Text,Merchandise Category,Mdse Catgry Desc,Product Hierarchy,Company,Department,Group,Category,Class,Vendor,Vendor Name,Holdings Brand,Brand Description,Holdings Style,Invoice Cost exclusive tax,Invoice Cost inclusive GST,Inv Curr,Internal Rebate %,Floor Cost exclusive GST,Floor Cost Inclusive,Floor Curr,Sellprice exclusive tax,Sellprice inclusive GST,Sell Curr,Gross Profit %,Manufacturer Waranty,DC Article Status,DC Art Status Description,Global Trade Item Number,Re-order Quantity,Assortment grade,Product Care Eligibility Flag,Price Band Category
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10224207,"01US0443","01US0443","DYSON/BELTS FOR DC01/DC04","",2020401,"ATTACHMENTS","01061VACACC030","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","030 -",502157,"DYSON APPLIANCES (AUST) PTY LT","DYSON","DYSON","",3.24,3.56,"AUD",0,3.24,3.56,"AUD",5,5.5,"AUD",35.2,24,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10224908,"E51","E51","MENALUX/DRIVE BELTS","",2020401,"ATTACHMENTS","01061VACACC030","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","030 -",510711,"ELECTROLUX HOME PRODUCTS P/L","MENALUX","MENALUX","",6.87,7.56,"AUD",0,6.87,7.56,"AUD",10,11,"AUD",31.3,24,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10225018,"CP596","CP596","BRAUN/CUTTER AND FOIL FOR 552","",2040506,"SHAVERS ATTACHMENT","01061PERREMSH3","01 - HARVEY NORMAN","061 - APPLIANCES","PER - PERSONAL CARE","REM - MENS GROOMING","SH3 - SHAVERS - ATTACHMENT",502799,"GILLETTE AUSTRALIA PTY LTD","BRAUN","BRAUN","",28.6,31.46,"AUD",0,28.6,31.46,"AUD",42.68,46.95,"AUD",32.99,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10226208,"KS3000M","KS3000M","DELONGHI CITRUS JUICER","",2051003,"JUICE EXTRACTORS","01061SMAMIXJUI","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIX - FOOD PREPARATION","JUI - JUICER",604268,"DE LONGHI AUSTRALIA  PTY LTD","DELONGHI","DELONGHI","",63.36,69.7,"AUD",0,63.36,69.7,"AUD",90,99,"AUD",29.6,12,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10242499,"WA5560917","WA5560917","WAHL NASAL HAIR TRIMMER","",2040502,"PERSONAL GROOMING","01061PERREM020","01 - HARVEY NORMAN","061 - APPLIANCES","PER - PERSONAL CARE","REM - MENS GROOMING","020 - MULTI GROOMING",506811,"WAHL AUSTRALIA PTY LTD","WAHL","WAHL","",12.7,13.97,"AUD",0,12.7,13.97,"AUD",18.14,19.95,"AUD",29.99,24,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10242722,"AQPFBOT3","AQPFBOT3","AQUAPORT TRIPLE FILTER BOTTLE","",2080103,"PORTABLE WATER FILTE","01061SMAWATWAT","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","WAT - WATER & BEVERAGES","WAT - WATER PURIFIERS",610873,"BREVILLE PTY LTD (OLD HWI A/C)","AQUAPORT","AQUAPORT","",41.69,45.86,"AUD",0,41.69,45.86,"AUD",54.5,59.95,"AUD",23.5,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10243716,"AFV05","AFV05","AIRFLO MICRO CLEANING TOOLS","",2020404,"FLOOR CARE ACCESSORI","01061VACACC010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","010 - ACCESSORIES",500343,"AIRFLO DISTRIBUTORS PTY LTD","AIRFLO","AIRFLO","",79,86.9,"AUD",0,79,86.9,"AUD",117.27,129,"AUD",32.63,12,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10244462,"1017612610","1017612610","SODASTREAM GENESIS - WHITE","",2051004,"SODA MAKER","01061SMAWATSOD","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","WAT - WATER & BEVERAGES","SOD - SODASTREAM",604596,"SODASTREAM AUSTRALIA PTY LTD","SODASTREAM","SODA STREAM","",59.95,65.95,"AUD",0,59.95,65.95,"AUD",86.32,94.95,"AUD",30.55,0,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10244463,"1017612611","1017612611","MACHINE - GENESIS - GREY","",2050502,"NOVELTY","01061SMAMAKMIL","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MAK - NOVELTY","MIL - MILKSHAKE MAKER",604596,"SODASTREAM AUSTRALIA PTY LTD","SODA-CLUB","SODA-CLUB AUSTRALIA","",59.95,65.95,"AUD",0,59.95,65.95,"AUD",81.77,89.95,"AUD",26.68,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10244466,"1020116611","1020116611","SYRUP - TONIC 500ML","",2051004,"SODA MAKER","01061SMAWATSOD","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","WAT - WATER & BEVERAGES","SOD - SODASTREAM",604596,"SODASTREAM AUSTRALIA PTY LTD","SODASTREAM","SODA STREAM","",3.82,4.2,"AUD",0,3.82,4.2,"AUD",5.68,6.25,"AUD",32.75,0,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10244467,"1020102611","1020102611","SYRUP - LITE COLA 500ML","",2051004,"SODA MAKER","01061SMAWATSOD","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","WAT - WATER & BEVERAGES","SOD - SODASTREAM",604596,"SODASTREAM AUSTRALIA PTY LTD","SODASTREAM","SODA STREAM","",3.82,4.2,"AUD",0,3.82,4.2,"AUD",5.68,6.25,"AUD",32.75,0,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10244468,"1020139611","1020139611","SYRUP -SPORT MANDARIN 500ML","",2051004,"SODA MAKER","01061SMAWATSOD","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","WAT - WATER & BEVERAGES","SOD - SODASTREAM",604596,"SODASTREAM AUSTRALIA PTY LTD","SODASTREAM","SODA STREAM","",5.6,6.16,"AUD",0,5.6,6.16,"AUD",7.59,8.35,"AUD",26.22,0,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10244470,"1012312613","1012312613","MACHINE- JET - SILVER","",2050502,"NOVELTY","01061SMAMAKMIL","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MAK - NOVELTY","MIL - MILKSHAKE MAKER",604596,"SODASTREAM AUSTRALIA PTY LTD","SODA-CLUB","SODA-CLUB AUSTRALIA","",46.95,51.65,"AUD",0,46.95,51.65,"AUD",63.59,69.95,"AUD",26.17,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10268690,"60020","60020","STANLEY ROGERS RED WINE GLASS","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",504281,"FACKELMANN HOUSEWARES","STANLEY RO","STANLEY ROGERS","",9.5,10.45,"AUD",0,9.5,10.45,"AUD",27.23,29.95,"AUD",65.11,0,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10268691,"CNB42","CNB42","STANLEY ROGERS 42PC CUTLERY","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",504281,"FACKELMANN HOUSEWARES","STANLEY RO","STANLEY ROGERS","",36.5,40.15,"AUD",0,36.5,40.15,"AUD",163.59,179.95,"AUD",77.69,0,"D1","DChain.Delete: PDR",,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279445,"BCOLD","BCOLD","BRADLEY COLD SMOKE ADAPTOR","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",136.44,150.08,"AUD",0,136.44,150.08,"AUD",180.91,199,"AUD",24.58,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279447,"AL12","AL12","BRADLEY 12PK BISQ ALDER","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",7.05,7.76,"AUD",0,7.05,7.76,"AUD",10,11,"AUD",29.5,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279448,"AP12","AP12","BRADLEY 12PK BISQ APPLE","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",7.05,7.76,"AUD",0,7.05,7.76,"AUD",10,11,"AUD",29.5,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279449,"HC12","HC12","BRADLEY 12PK HICKORY BISQ","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",7.05,7.76,"AUD",0,7.05,7.76,"AUD",10,11,"AUD",29.5,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279450,"JB12","JB12","BRADLEY 12PK JIM BEAM BISQ","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",7.05,7.76,"AUD",0,7.05,7.76,"AUD",10,11,"AUD",29.5,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279451,"MQ12","MQ12","BRADLEY 12PK BISQ MESQUITE","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",7.05,7.76,"AUD",0,7.05,7.76,"AUD",10,11,"AUD",29.5,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279452,"AL48","AL48","BRADLEY 48PK BISQ ALDER","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279453,"AP48","AP48","BRADLEY 48PK BISQ APPLE","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279454,"CH48","CH48","BRADLEY 48PK BISQ CHERRY","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279455,"HC48","HC48","BRADLEY 48PK HICKORY BISQ","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279456,"JB48","JB48","BRADLEY 48PK JIM BEAM BISQ","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279457,"MP48","MP48","BRADLEY 48PK BISQ MAPLE","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279458,"MQ48","MQ48","BRADLEY 48PK BISQ MESQUITE","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279459,"OK48","OK48","BRADLEY 48PK BISQ OAK","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279460,"PC48","PC48","BRADLEY 48PK PECAN BISQ","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279463,"WH48","WH48","BRADLEY 48PK WHISKY OAK BISQ","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",25.72,28.29,"AUD",0,25.72,28.29,"AUD",34.09,37.5,"AUD",24.55,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279465,"AL120","AL120","BRADLEY 120PK BISQ ALDER","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",54.14,59.55,"AUD",0,54.14,59.55,"AUD",78.77,86.65,"AUD",31.27,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279466,"AP120","AP120","BRADLEY 120PK BISQ APPLE","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",54.14,59.55,"AUD",0,54.14,59.55,"AUD",78.77,86.65,"AUD",31.27,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279467,"CH120","CH120","BRADLEY 120PK BISQ CHERRY","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",54.14,59.55,"AUD",0,54.14,59.55,"AUD",78.77,86.65,"AUD",31.27,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279468,"MP120","MP120","BRADLEY 120PK BISQ MAPLE","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",54.14,59.55,"AUD",0,54.14,59.55,"AUD",78.77,86.65,"AUD",31.27,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279469,"MQ120","MQ120","BRADLEY 120PK BISQ MESQUITE","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",54.14,59.55,"AUD",0,54.14,59.55,"AUD",78.77,86.65,"AUD",31.27,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279470,"OK120","OK120","BRADLEY 120PK BISQ OAK","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",54.14,59.55,"AUD",0,54.14,59.55,"AUD",78.77,86.65,"AUD",31.27,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279472,"PC120","PC120","BRADLEY 120PK PECAN BISQ","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",54.14,59.55,"AUD",0,54.14,59.55,"AUD",78.77,86.65,"AUD",31.27,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10279510,"HC1201","HC1201","BRADLEY 120PK HICKORY BISQ","",7030906,"KITCHEN ACCESSORIES","01061SMAMIS010","01 - HARVEY NORMAN","061 - APPLIANCES","SMA - SMALL APPLIANCES","MIS - MISCELLANEOUS","010 - MISCELLANEOUS",623973,"FOOD SMOKERS AUSTRALIA PTY LTD","BRADLEY SM","BRADLEY SMOKER","",54.14,59.55,"AUD",0,54.14,59.55,"AUD",78.77,86.65,"AUD",31.27,0,"D1","DChain.Delete: PDR",,1,1,"",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10001083,"80350","80350","VAX 500ML DEFOAMER","",2020404,"FLOOR CARE ACCESSORI","01061VACACC010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","010 - ACCESSORIES",506842,"TECHTRONIC INDUSTRIES (AUST) P","VAX","VAX","NONE",6.3,6.93,"AUD",0,6.3,6.93,"AUD",9.95,10.95,"AUD",36.68,24,"D2","DChain.Delete: PDNR",9316452001047,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10001088,"20950","20950","VAX MINI HEAD","",2020404,"FLOOR CARE ACCESSORI","01061VACACC010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","010 - ACCESSORIES",506842,"TECHTRONIC INDUSTRIES (AUST) P","VAX","VAX","NONE",8.46,9.31,"AUD",0,8.46,9.31,"AUD",9.91,10.9,"AUD",14.63,24,"D2","DChain.Delete: PDNR",9322191246441,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10001200,"800ES","800ES","BREVILLE 800CLASS E/MACHINE","",2050206,"COFFEE MAKERS - MANU","01061COFCOF010","01 - HARVEY NORMAN","061 - APPLIANCES","COF - COFFEE","COF - COFFEE MAKERS","010 - COFFEE MAKERS - MANU",610873,"BREVILLE PTY LTD (OLD HWI A/C)","BREVILLE","BREVILLE","NONE",254.51,279.96,"AUD",0,254.51,279.96,"AUD",363.59,399.95,"AUD",30,24,"D2","DChain.Delete: PDNR",9312432009515,1,1,"X",1
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10001300,"TRD2400T","TRD2400T","DELONGHI DRAGON 2400W OIL TIMER","",2030501,"COLUMN HEATERS","01061HEACOL050","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","COL - COLUMN HEATERS","050 - COLUMN HEATERS - 240",604268,"DE LONGHI AUSTRALIA  PTY LTD","DELONGHI","DELONGHI","NONE",200,220,"AUD",0,200,220,"AUD",271.82,299,"AUD",26.42,84,"D2","DChain.Delete: PDNR",8004399100824,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10009095,"RAP2401T","RAP2401T","DELONGHI 2400W RAPIDO COL HEA","",2030501,"COLUMN HEATERS","01061HEACOL050","01 - HARVEY NORMAN","061 - APPLIANCES","HEA - HEATERS","COL - COLUMN HEATERS","050 - COLUMN HEATERS - 240",604268,"DE LONGHI AUSTRALIA  PTY LTD","DELONGHI","DELONGHI","NONE",257.72,283.49,"AUD",0,257.72,283.49,"AUD",344.55,379.01,"AUD",25.2,84,"D2","DChain.Delete: PDNR",8004399860230,1,1,"",3
"NN","Harvey Norman AU","Retail",9999-12-31 00:00:00.000,2013-11-29 00:00:00.000,"Z",10073758,"80210","80210","VAX 1 LITRE CARPET CLEANER","",2020404,"FLOOR CARE ACCESSORI","01061VACACC010","01 - HARVEY NORMAN","061 - APPLIANCES","VAC - FLOORCARE","ACC - ACCESSORIES","010 - ACCESSORIES",506842,"TECHTRONIC INDUSTRIES (AUST) P","VAX","VAX","NONE",9,9.9,"AUD",0,9,9.9,"AUD",14.95,16.45,"AUD",39.8,24,"D1","DChain.Delete: PDR",9316452001061,1,1,"",3
