" article_number"," item_code",description,Group,Category,Class,Class Key,ABC_Indicator,Brand,Supply Chain Ind,classifiction,replenishment_cycle,location," supplier_code"," supplier",stock_on_hand,customer_orders,allocated_stock,available_stock,on_order,purchase_cost,orders_Sep 21,orders_Oct 21,orders_Nov 21,orders_Dec 21,orders_Jan 22,orders_Feb 22,orders_Mar 22,orders_Apr 22,orders_May 22,orders_Jun 22,orders_Jul 22,orders_Aug 22
"11538834","BPB550BAL","BREVILLE THE BOSS TO GO","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","Z","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",30,0,4,26,0,140.37,0,0,13,22,14,9,9,9,12,11,10,10
"11245848","CLA105","DOUBLE SHOT COFFEE (16/10) POD 10PK","COFFEE","COFFEE ACCESSORIES","COFFEE BEANS/CAPSULES","061COFACCBEA","Z","PODISTA","Unknown","Non-stocked",0,"RETAIL",624981,"PODPAC PTY LTD",45,0,0,45,0,4.34,0,0,0,3,10,9,12,13,15,14,12,11
"10213766","D12-2","EZIDRI SNACKMAKER SOLID SHEETS","SMALL APPLIANCES","ELECTRIC COOKWARE","ACCESSORIES","061SMACOO070","Z","EZIDRI","Unknown","Non-stocked",0,"RETAIL",300031,"EZIDRI AUSTRALIA PTY LTD",22,0,0,22,0,13.68,0,0,0,1,3,2,1,2,1,2,2,2
"11120876","D32","EZIDRI MEAT ROASTING THERMOMETER","SMALL APPLIANCES","MISCELLANEOUS","MISCELLANEOUS","061SMAMIS010","Z","EZIDRI","Unknown","Non-stocked",0,"RETAIL",300031,"EZIDRI AUSTRALIA PTY LTD",17,0,0,17,0,5.13,0,2,1,2,1,1,1,1,1,1,2,2
"11713190","E327","LENNOX LICENSED LAND ROVER ROCK CRAWLER","SMALL APPLIANCES","TOYS & HOME","TOYS","061SMAROT010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",15,0,1,14,0,58,0,1,11,31,9,3,3,2,2,1,3,2
"11713191","E333","LENNOX LICENSED JEEP ROCK CRAWLER","SMALL APPLIANCES","TOYS & HOME","TOYS","061SMAROT010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",14,0,0,14,0,62,0,1,11,32,9,4,3,2,2,1,3,2
"11575747","E528","LENOXX MERCEDES CONCRETE MIXER. LICENCED","SMALL APPLIANCES","TOYS & HOME","TOYS","061SMAROT010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",8,0,0,8,0,61,0,1,7,20,6,2,2,2,1,1,1,2
"11713193","FRC336","LENNOX FOG STEAM CLIMBER CAR RED","SMALL APPLIANCES","TOYS & HOME","TOYS","061SMAROT010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",0,0,0,0,0,42,0,1,15,45,12,5,4,3,3,1,4,3
"11163290","FS50","BEURER FACIAL SAUNA + INHALER","PERSONAL CARE","WELL BEING","BEAUTY","061PERWELBEA","Z","BEURER","Unknown","Non-stocked",0,"RETAIL",611742,"FITZONE SOLUTIONS",18,0,2,16,0,38.5,0,0,0,3,0,0,2,2,6,4,3,2
"11312495","HCFHU2000","HELLER 2000W UPRIGHT CERAMIC HEATER","HEATERS","CERAMIC & FAN HEATERS","CERAMIC HEATERS","061HEACER010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",5,0,0,5,0,59.2,0,1,0,0,0,0,0,2,3,5,3,2
"11312494","HCFHU2000R","HELLER 2000W UPRIGHT CERAMIC HEATER OSC","HEATERS","CERAMIC & FAN HEATERS","CERAMIC HEATERS","061HEACER010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",0,0,0,0,0,68.51,0,1,0,0,0,0,0,2,4,6,4,2
"11774880","HCFWF11","HELLER 11FIN COLUMN BLACK DIGITAL WIFI","HEATERS","COLUMN HEATERS","COLUMN HEATERS - 2400W","061HEACOL050","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",3,0,1,2,0,106.62,0,0,0,0,0,0,1,2,6,8,5,2
"11774882","HOCH11FT","HELLER 2400W OIL WITH TIMER AND FAN","HEATERS","COLUMN HEATERS","COLUMN HEATERS - 2400W","061HEACOL050","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",0,0,0,0,0,90.37,0,0,0,0,0,1,1,3,8,10,8,2
"11774886","HOCH5","HELLER 5 FIN 1000W OIL HEATER","HEATERS","COLUMN HEATERS","COLUMN HEATERS - 1000W","061HEACOL010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",6,0,1,5,0,46.04,0,1,0,0,0,0,1,3,8,9,8,2
"11774885","HOCH7","HELLER 7 FIN 1500W OIL HEATER","HEATERS","COLUMN HEATERS","COLUMN HEATERS - 1500W","061HEACOL030","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",19,0,3,16,0,54.42,0,0,0,0,1,0,1,2,7,8,6,2
"11538681","LAD050GRY","BREVILLE FILTER SMART DRY ULTIMATE","AIR TREATMENT","DEHUMIDIFIERS","DEHUMIDIFIERS","061AIRDEHDEH","S","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",144,0,0,144,0,31.86,0,0,1,0,0,1,0,1,0,3,1,2
"11321485","LD2011","AIRFLO NAIL BUFFER","PERSONAL CARE","NAIL CARE SYSTEM","MANICURE PEDICURE SETS","061PERNAI020","Z","AIRFLO","Unknown","Non-stocked",0,"RETAIL",500343,"AIRFLO DISTRIBUTORS PTY LTD",46,0,0,46,0,4.75,0,0,0,0,0,0,5,6,7,6,6,6
"11534560","LDB_BYT1","LDBBYT1 LED DISCO BALL BAYONET","SMALL APPLIANCES","TOYS & HOME","LIGHTS","061SMAROTLIG","Z","LDBBYT1","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",4,0,0,4,0,14.17,0,0,7,22,5,3,2,2,1,1,2,2
"11707607","MBF1500","MAXIM KITCHEN PRO BANQUET FRYPAN","SMALL APPLIANCES","ELECTRIC FRYWARE","FRYPAN","061SMAFRY030","Z","MAXIM","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",49,0,1,48,0,47.19,0,0,0,0,0,0,1,1,4,2,2,2
"11492384","OAGCH15NGW","OMEGA CONV 15MJ NG 3M HOSE WHITE","HEATERS","GAS HEATERS","UNFLUED CONVECTOR GAS","061HEAGAS035","S","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",49,0,6,43,0,689,0,0,0,0,0,1,0,3,18,15,10,4
"11492370","OAGCH25LPG","OMEGA CONV 25MJ LPG 3M HOSE GRAPHI","HEATERS","GAS HEATERS","UNFLUED CONVECTOR GAS","061HEAGAS035","S","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",28,0,8,20,0,742,0,1,0,0,0,0,0,5,13,10,7,3
"11575722","RC1520","LENOXX REMOTE CONTROLLED BULLDOZER","SMALL APPLIANCES","TOYS & HOME","TOYS","061SMAROT010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",2,0,0,2,0,44,0,1,10,31,9,3,2,2,2,2,2,2
"11575721","RC1530","LENOXX REMOTE CONTROLLED EXCAVATOR 6 CH","SMALL APPLIANCES","TOYS & HOME","TOYS","061SMAROT010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",1,0,0,1,0,44,0,1,10,32,9,3,3,2,2,1,3,2
"11713046","WAVEROLLER-AU","THERAGUN WAVE ROLLER MASSAGING ROLLER","PERSONAL CARE","MASSAGERS","MASSAGERS","061PERMAS010","S","THERAGUN","Unknown","Non-stocked",0,"RETAIL",300882,"THERABODY INTERNATIONAL LIMITED",90,0,11,79,0,172.67,0,3,3,11,5,3,4,5,7,5,6,5
"11399285","WD3FILTER","KARCHER VAC CARTRIDGE FILTER-WD23","FLOORCARE","ACCESSORIES","FILTERS","061VACACC020","S","KARCHER","Unknown","Non-stocked",0,"RETAIL",503668,"KARCHER PTY LTD",8,0,0,8,0,23.84,0,2,1,2,2,1,2,2,1,2,2,2
"11698747","WHKS02K","WESTINGHOUSE 5KG DIGI KITCHEN SCALES BLK","SMALL APPLIANCES","APPLIANCE ACCESSORIES","KITCHEN SCALES","061SMAACCSCA","Z","WESTINGHOU","Unknown","Non-stocked",0,"RETAIL",600270,"RVM AUSTRALIA PTY LTD",13,0,1,12,0,16.9,0,1,3,3,3,1,2,4,4,3,4,3
"11525303","00925","BRITEX DEEP CLEAN CARPET CLEANER 2LT.","FLOORCARE","ACCESSORIES","CHEMICALS","061VACACC040","S","BRITEX","Unknown","Non-stocked",0,"RETAIL",300601,"BRITEX CARPET CARE PTY LTD",20,0,0,20,0,15.18,1,1,2,0,2,2,2,1,1,3,1,2
"10091125","2001IMBN","RINNAI 2001 FLUED INBUILT MET BROWN NG","HEATERS","GAS HEATERS","FLUED RADIANT GAS","061HEAGAS010","S","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",3,0,1,2,0,1853.93,1,0,0,1,0,1,1,2,3,4,2,2
"10091124","2001IN","RINNAI 2001 FLUED INBUILT BEIGE NG","HEATERS","GAS HEATERS","FLUED RADIANT GAS","061HEAGAS010","S","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",10,0,3,7,0,1853.93,1,0,0,1,0,1,1,3,3,3,2,2
"10202890","25320150","FLAVORSTONE 28 CM FRYING PAN","SMALL APPLIANCES","NON ELECTRIC COOKING","FRYPAN","061SMAPOT020","Z","FLAVORSTON","Unknown","Non-stocked",0,"RETAIL",624522,"DANOZ DIRECT PTY LTD",0,0,0,0,0,37.13,1,1,1,2,0,1,0,1,1,1,2,2
"11530401","507516","CONTIGO WESTLOOP AUTOSEAL -MATTE EARL","SMALL APPLIANCES","WATER & BEVERAGES","ACCESSORIES","061SMAWATACC","Z","CONTIGO","Unknown","Non-stocked",0,"RETAIL",616748,"DKSH AUSTRALIA PTY LTD",418,0,0,418,0,18.75,1,0,1,1,1,1,0,1,1,0,1,0
"11703131","559FDTSNCI","RINNAI E/SAVER 559FDT 23MJ NG W CI","HEATERS","GAS HEATERS","FLUED CONVECTOR GAS","061HEAGAS020","Z","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",0,0,0,0,0,2431.07,1,0,0,0,1,0,2,2,5,4,4,2
"10076495","572000","ATLANTIC FEET & CASTORS","HEATERS","HEATER ACCESSORIES","ELECTRIC HEATER ACCESSORIES","061HEAACC040","Z","ATLANTIC","Unknown","Non-stocked",0,"RETAIL",610534,"ATLANTIC AUSTRALASIA PTY LTD",-1,0,0,-1,0,19,1,1,2,1,1,1,2,1,3,2,2,2
"11292768","5KSB8270ACA","KITCHENAID PRO LINE BLENDER APPLE RED","SMALL APPLIANCES","FOOD PREPARATION","BLENDERS - UPRIGHT","061SMAMIX020","Z","KITCHENAID","Unknown","Non-stocked",0,"RETAIL",300257,"KITCHENAID AUSTRALIA PTY LTD",1,0,1,0,0,621.6,1,0,1,1,1,0,0,1,0,1,1,0
"10091135","850SL","RINNAI ECONOHEAT 850 SILVER LPG","HEATERS","GAS HEATERS","UNFLUED RADIANT GAS","061HEAGAS030","S","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",24,0,6,18,0,616.08,1,0,0,0,1,0,1,5,12,10,8,2
"10091134","850SN","RINNAI ECONOHEAT 850 SILVER NG","HEATERS","GAS HEATERS","UNFLUED RADIANT GAS","061HEAGAS030","S","RINNAI","Unknown","Non-stocked",0,"RETAIL",505507,"RINNAI AUSTRALIA PTY LTD",86,0,14,72,0,616.08,1,0,0,0,0,0,0,11,26,25,16,8
"11684199","AC2298","SWISSCARE HAND SANITISER 295ML 75%","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","SWISSCARE","Unknown","Non-stocked",0,"RETAIL",621279,"MNB VARIETY IMPORTS PTY LTD",129,0,0,129,0,7.95,1,0,1,1,1,1,0,1,1,2,2,2
"11684197","AC2489","SWISSCARE HAND SANITISER SPRAY 100G","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","SWISSCARE","Unknown","Non-stocked",0,"RETAIL",621279,"MNB VARIETY IMPORTS PTY LTD",112,0,0,112,0,3.75,1,0,2,7,8,5,2,4,7,9,17,13
"11588848","AF900","HEALTHYCHO 8 LTR DIGITAL AIR FRYER","SMALL APPLIANCES","OVENS","COMPACT OVENS","061SMACOR010","Z","HEALTHYCHO","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",0,0,0,0,0,105,1,2,1,2,1,1,2,1,2,2,1,2
"11614967","AP-T40FL","HOMEDICS HEPA FILTER AP-T40WT-AU","AIR TREATMENT","AIR PURIFIERS","FILTER REPLACEMENT PARTS","061AIRAIRPAR","F","HOMEDICS","Unknown","Non-stocked",0,"RETAIL",605413,"HOMEDICS AUSTRALIA PTY LTD",21,0,0,21,0,34.05,1,2,1,2,2,2,2,2,2,2,1,2
"11372250","BFP005","BREVILLE DICING KIT","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","BREVILLE","Unknown","Non-stocked",0,"RETAIL",610873,"BREVILLE PTY LTD (OLD HWI A/C)",9,0,2,7,0,121.12,1,2,2,3,2,1,1,1,2,2,1,2
"11603917","CFBEMA","TRUE GLOW 2-IN-1 FACIAL CLEANSING SYSTEM","PERSONAL CARE","WELL BEING","BEAUTY","061PERWELBEA","S","CONAIR","Unknown","Non-stocked",0,"RETAIL",501633,"CONAIR AUSTRALIA PTY LTD",10,0,0,10,0,17.48,1,1,2,5,0,1,1,2,4,2,1,2
"11335083","CY8515","TEFAL COOK4ME + RED","SMALL APPLIANCES","ELECTRIC COOKWARE","MULTICOOKER","061SMACOOMUC","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",20,0,5,15,0,218.15,1,0,1,2,1,0,1,1,4,3,2,2
"11015783","DCH7092ER","DELONGHI 2200W CERAMIC HEATER","HEATERS","CERAMIC & FAN HEATERS","CERAMIC HEATERS","061HEACER010","Z","DELONGHI","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",5,0,3,2,0,95.74,1,0,0,0,0,0,1,2,7,7,7,3
"11354452","ESRT37S541","PANA 3 BLADE RECHARGE SHAVER SILV/BLUE","PERSONAL CARE","MENS GROOMING","MENS SHAVERS RECHARGEABLES","061PERREMMSR","Z","PANASONIC","Unknown","Non-stocked",0,"RETAIL",504930,"PANASONIC AUSTRALIA P/L NSW",1,0,0,1,0,94.51,1,0,1,1,0,0,1,0,1,0,1,0
"11706069","EVO820CG","KUVINGS WHOLE FRUIT/VEG JUICER-GOLD","SMALL APPLIANCES","FOOD PREPARATION","JUICER","061SMAMIXJUI","Z","KUVINGS","Unknown","Non-stocked",0,"RETAIL",500149,"ACTON SALES AUSTRALIA PTY LTD",0,0,0,0,0,690,1,0,0,1,0,1,0,0,1,0,1,0
"11539957","FC5CORDLESS","KARCHER FC5 BATT. FLOOR CLEANER","FLOORCARE","HARD FLOOR CLEANERS","HARDFLOOR WASHER","061VACSTEHFW","F","KARCHER","Unknown","Non-stocked",0,"RETAIL",503668,"KARCHER PTY LTD",15,0,10,5,0,451,1,3,2,1,2,1,2,1,1,5,2,2
"11698846","FM95","LENOXX N95 FACE MASK","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",0,0,0,0,0,30,1,1,1,2,2,0,1,1,2,2,4,3
"11647838","FTFBRW_LV","FINISHING TOUCH FLAWLESS BROWS LAVN 4307","PERSONAL CARE","SHAVERS - LADIES","LADIES SHAVERS BATTERY OPERATE","061PERSH2010","Z","FINISHING","Unknown","Non-stocked",0,"RETAIL",300931,"CHURCH & DWIGHT (AUSTRALIA)PTY. LTD",8,0,0,8,0,26.69,1,0,0,1,1,0,0,1,0,0,0,0
"11647833","FTFCL_GLVDR","FINISHING TOUCH FLAWLESS GLITR LAVN 4313","PERSONAL CARE","SHAVERS - LADIES","LADIES SHAVERS BATTERY OPERATE","061PERSH2010","Z","FINISHING","Unknown","Non-stocked",0,"RETAIL",300931,"CHURCH & DWIGHT (AUSTRALIA)PTY. LTD",8,0,0,8,0,26.69,1,0,2,2,1,0,1,3,1,1,0,0
"11576057","FUR620E","DIAMOND FINGERS KNIFE SHARPENER","SMALL APPLIANCES","APPLIANCE ACCESSORIES","ACCESSORIES","061SMAACC010","Z","FURI","Unknown","Non-stocked",0,"RETAIL",504281,"FACKELMANN HOUSEWARES",0,0,0,0,0,29.76,1,1,2,2,2,2,1,1,2,2,2,2
"11782705","GEFT120","GOLDAIR REVERSIBLE HEATED THROW","HEATERS","ELECTRIC BLANKETS & PERSONAL HEATING","HEATED THROWS","061HEABKT055","Z","GOLDAIR","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",25,0,0,25,0,43,1,0,0,0,0,1,1,5,15,12,6,2
"11782697","GPAB-AK","GOLDAIR KING ANTIBAC ELEC BLANKET","HEATERS","ELECTRIC BLANKETS & PERSONAL HEATING","ELECTRIC BLANKET - KING","061HEABKT040","Z","GOLDAIR","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",26,0,1,25,0,80,1,1,0,0,0,1,1,4,7,6,4,2
"11292967","GPPH610","GOLDAIR PT 1000W INVERTER PANEL W/ WIFI","HEATERS","PANEL & CONVECTOR HEATERS","PANEL HEATER 750-1200W","061HEAPAN040","Z","GOLDAIR","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",22,0,3,19,0,122,1,0,0,1,0,0,0,2,3,5,3,2
"11099111","GUB-LS","GOLDAIR LGE SGL MATTRESS PROTECT BLANKET","HEATERS","ELECTRIC BLANKETS & PERSONAL HEATING","ELECTRIC BLANKET - SINGLE","061HEABKT010","Z","GOLDAIR","Unknown","Non-stocked",0,"RETAIL",625530,"CDB GOLDAIR AUSTRALIA PTY LTD",4,0,0,4,0,45,1,0,0,0,0,0,1,1,4,4,3,2
"11774866","HCF1500","HELLER 1500W CERAMIC FAN HEATER","HEATERS","CERAMIC & FAN HEATERS","CERAMIC HEATERS","061HEACER010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",0,0,0,0,0,47.51,1,0,0,1,0,0,1,3,9,10,9,4
"11312498","HCFH1577A","HELLER 1500W UPRIGHT CERAMIC HEATER","HEATERS","CERAMIC & FAN HEATERS","CERAMIC HEATERS","061HEACER010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",0,0,0,0,0,39.42,1,0,0,0,0,0,1,3,7,8,8,3
"11692613","HCLIP15","HELLER 15CM CLIP FAN","FANS","PERSONAL FANS","PERSONAL FANS","061FANPFAPFA","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",16,0,0,16,0,14.29,1,1,4,5,4,2,1,0,0,1,0,0
"11692614","HECS15","HELLER 15L EVAPORATIVE COOLER","FANS","EVAPORATIVE COOLERS","EVAPORATIVE COOLERS","061FANEVP010","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",6,0,1,5,0,114.32,1,3,10,21,9,3,1,1,0,0,0,0
"11692616","HF40BRG","HELLER 40CM PEDESTAL FAN BLACK","FANS","PEDESTAL FANS","PEDESTAL FAN - 40CM REMOTE","061FANPED025","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",0,0,0,0,0,33.67,1,1,5,5,4,3,1,0,0,1,0,0
"11774884","HOCH9","HELLER 9 FIN 2000W OIL HEATER","HEATERS","COLUMN HEATERS","COLUMN HEATERS - 2000W","061HEACOL040","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",22,0,1,21,0,64.16,1,0,0,0,0,0,1,4,8,11,7,3
"11698849","HS500","LENOXX HAND SANITISER 500ML","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","LENOXX","Unknown","Non-stocked",0,"RETAIL",503924,"LENOXX ELECTRONICS AUSTRALIA PTY LT",2,0,0,2,0,6,1,1,1,3,3,1,1,2,2,4,5,5
"11222406","HSH1200","HELLER 1200W STRIP HEATER - WALL MOUNTED","HEATERS","RADIANT HEATERS","STRIP RADIANT","061HEARAD015","Z","HELLER","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",4,0,1,3,0,27.25,1,0,0,0,0,0,2,7,18,16,10,3
"11311696","ITENSGRLSA","ITENS SPARE WING - LONG","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","ITENS","Unknown","Non-stocked",0,"RETAIL",300386,"AUSTRALIAN DISTRIBUTION PTY LTD",32,0,0,32,0,27.96,1,0,1,1,2,0,0,0,1,2,3,0
"11311698","ITENSORGSMA","ITENS SPARE WING - SMALL","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","ITENS","Unknown","Non-stocked",0,"RETAIL",300386,"AUSTRALIAN DISTRIBUTION PTY LTD",23,0,0,23,0,27.96,1,1,1,1,1,1,0,0,0,2,3,3
"11311695","ITRODESM","ITENS GEL PADS - SMALL","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","ITENS","Unknown","Non-stocked",0,"RETAIL",300386,"AUSTRALIAN DISTRIBUTION PTY LTD",18,0,0,18,0,11.96,1,0,1,1,2,0,1,0,1,2,3,2
"11588592","J1319244","TEFAL ROASTER AND FLAT RACK J1319244","SMALL APPLIANCES","NON ELECTRIC COOKING","KITCHENWARE","061SMAPOT050","Z","TEFAL","Unknown","Non-stocked",0,"RETAIL",502976,"GROUPE SEB AUSTRALIA PTY LTD",22,0,0,22,0,27.24,1,2,5,6,2,3,2,2,1,3,1,2
"10040869","JM6600R","SUNBEAM MIXMASTER HANDMIXER RED","SMALL APPLIANCES","FOOD PREPARATION","HANDHELD MIXERS","061SMAMIXHAN","Z","SUNBEAM","Unknown","Non-stocked",0,"RETAIL",506183,"NEWELL AUSTRALIA PTY LTD",2,0,1,1,0,49.6,1,2,1,4,1,1,1,2,1,2,1,2
"11116269","KAB957PL","KENWOOD ICE-CREAM MAKER","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",17,0,4,13,0,57.93,1,0,1,1,1,1,0,1,1,1,1,0
"11209444","KAT001ME","KENWOOD ADAPTOR (HEX TO BAR)CHEF/MAJOR","SMALL APPLIANCES","FOOD PREPARATION","ACCESSORIES","061SMAMIX030","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",6,0,0,6,0,20.07,1,1,3,3,2,1,2,1,1,2,2,2
"11712821","MDM","TVSHOP MOOD MAGIC","SMALL APPLIANCES","TOYS & HOME","LIGHTS","061SMAROTLIG","Z","TVSHOP","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",110,0,0,110,0,21.81,1,5,36,93,26,10,8,8,7,4,10,7
"11750849","MG135","BEURER SHIATSU MASSAGE CUSHION","PERSONAL CARE","MASSAGERS","MASSAGERS","061PERMAS010","Z","BEURER","Unknown","Non-stocked",0,"RETAIL",611742,"FITZONE SOLUTIONS",0,0,0,0,0,79.95,1,2,3,6,2,2,1,2,3,1,2,2
"10026055","MG700","KENWOOD MINCER SIL","SMALL APPLIANCES","FOOD PREPARATION","MINCERS","061SMAMIXMIN","Z","KENWOOD","Unknown","Non-stocked",0,"RETAIL",604268,"DE LONGHI AUSTRALIA  PTY LTD",20,0,4,16,0,296.4,1,2,5,12,7,4,5,6,8,7,6,6
"11809105","MTTT","TVSHOP MICRO TOUCH TITANIUM TRIM","PERSONAL CARE","MENS GROOMING","HAIR CUTTING","061PERREM030","Z","TVSHOP","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",6,0,0,6,0,43.63,1,2,1,2,1,1,1,2,2,1,1,2
"11492377","OABRFNGSD","OMEGA BRIGADIER 25MJ NG SAND DUNE","HEATERS","GAS HEATERS","UNFLUED RADIANT GAS","061HEAGAS030","S","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",15,0,6,9,0,660,1,2,0,0,1,0,5,15,38,33,20,9
"11541545","OP125B","OMEGA AIRSTREAM 125CM PEDESTAL BLUE","FANS","PEDESTAL FANS","PEDESTAL FAN - 125CM","061FANPED125","F","OMEGA ALTI","Unknown","Non-stocked",0,"RETAIL",505798,"SHRIRO AUSTRALIA PTY LIMITED",11,0,8,3,0,245,1,1,4,5,4,2,1,0,0,1,0,0
"11686446","OV556","OVATION SALT & PEPPER GRINDERS","SMALL APPLIANCES","APPLIANCE ACCESSORIES","SALT & PEPPER MILLS","061SMAACC020","Z","OVATION","Unknown","Non-stocked",0,"RETAIL",500343,"AIRFLO DISTRIBUTORS PTY LTD",45,0,2,43,0,21.5,1,1,2,5,4,1,3,4,4,4,4,3
"11712820","SHUVW","TVSHOP SAFE & HEALTHY UV WAND","PERSONAL CARE","HEALTHCARE","HEALTHCARE","061PERHEA010","Z","TVSHOP","Unknown","Non-stocked",0,"RETAIL",623271,"BRAND DEVELOPERS AUST PTY LTD",10,0,0,10,0,21.81,1,1,1,2,2,1,1,1,1,3,4,3
"11782601","SKY903WH","VENTAIR SKYFAN DC 900MM WHITE","FANS","CEILING FANS","CEILING FANS","061FANCEICEI","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",3,0,0,3,0,175.95,1,0,1,2,2,1,1,1,1,1,1,0
"11735579","STA1203BLLED","VENTAIR STANZA 1220MM BLACK LED","FANS","CEILING FANS","CEILING FANS WITH LIGHT","061FANCEILIT","S","VENTAIR","Unknown","Non-stocked",0,"RETAIL",621963,"VENTAIR PTY LTD",10,0,0,10,0,135.05,1,4,8,4,2,4,4,3,2,2,1,3
"11824635","SUF6","SUNAIR UPRIGHT 2000W FAN HEATER","HEATERS","CERAMIC & FAN HEATERS","FAN HEATERS","061HEACERFHE","Z","SUNAIR","Unknown","Non-stocked",0,"RETAIL",502688,"GAF CONTROL (SALES) PTY LTD",1,0,1,0,0,19.63,1,1,0,0,0,1,1,6,11,13,12,4
