Season,match_key,match_no,batsmen,player_key,wicket_status,R,B,M,fours,sixes,SR,special_role,match_date
2019,"20190502TIE","47th match (N)","AD Russell",1274,"not out",80,40,61,6,8,200,"normal player",2019-04-28 00:00:00.000
2019,"20190507MI","53rd match (D/N)","RR Pant",1366,"not out",53,38,61,2,5,139.47,"wicket keeper",2019-04-05 00:00:00.000
2019,"20190508DC","54th match (N)","KS Williamson",1343,"not out",70,43,65,5,4,162.79,"captain",2019-04-05 00:00:00.000
2012,"20120419DC","21","AB de Villiers",1074,"not out",33,14,26,2,3,235.71,"wicket keeper",2012-04-17 00:00:00.000
2012,"20120426DC","31","V Sehwag",1049,"not out",87,48,75,10,3,181.25,"captain",2012-04-24 00:00:00.000
2012,"20120508RR","50th match (N)","AB de Villiers",1074,"not out",47,17,32,5,3,276.47,"wicket keeper",2012-06-05 00:00:00.000
2013,"20130428DC","35th match (N)","MS Bisla",1155,"not out",51,44,86,3,3,115.9,"wicket keeper",2013-04-26 00:00:00.000
2013,"20130502RCB","42nd match (N)","MS Dhoni",1014,"not out",45,16,21,4,3,281.25,"captain & wicket keeper",2013-04-30 00:00:00.000
2013,"20130515PW","62nd match (N)","CL White",1190,"not out",43,23,41,3,3,186.95,"captain",2013-05-13 00:00:00.000
2013,"20130517SH","63rd match (D/N)","AC Gilchrist",1061,"not out",85,54,88,10,3,157.4,"captain & wicket keeper",2013-05-14 00:00:00.000
2014,"20140419RCB","2nd match (N)","V Kohli",1024,"not out",49,38,73,2,3,128.94,"captain",2014-04-17 00:00:00.000
2014,"20140506MI","22nd match (D/N)","WP Saha",1102,"not out",59,47,88,4,3,125.53,"wicket keeper",2014-03-05 00:00:00.000
2014,"20140518RCB","39th match (D/N)","GJ Bailey",1148,"not out",35,19,27,2,3,184.21,"captain",2014-05-14 00:00:00.000
2014,"20140530KXP","53rd match (D/N)","MS Dhoni",1014,"not out",49,28,32,4,3,175,"captain & wicket keeper",2014-05-24 00:00:00.000
2015,"20150410RR","Qualifier 2 (N)","MS Dhoni",1014,"not out",42,31,42,3,3,135.48,"captain & wicket keeper",2014-05-30 00:00:00.000
2015,"20150415DC","6th match (D/N)","JP Duminy",1004,"not out",44,38,64,0,3,115.78,"captain",2015-12-04 00:00:00.000
2015,"20150416RR","7th match (N)","GJ Bailey",1148,"not out",61,32,52,4,3,190.62,"captain",2015-12-04 00:00:00.000
2015,"20150426RCB","22nd match (N)","V Kohli",1024,"not out",62,46,67,1,3,134.78,"captain",2015-04-24 00:00:00.000
2015,"20150517nr","52nd match (N)","V Kohli",1024,"not out",44,19,33,3,3,,"captain",2015-05-15 00:00:00.000
2015,"20150522CSK","55th match (D/N)","JP Duminy",1004,"not out",67,43,65,4,3,,"captain",2015-05-17 00:00:00.000
2016,"20160427GL","19th match (D/N)","KL Rahul",1296,"not out",51,35,57,4,3,145.71,"wicket keeper",2016-04-24 00:00:00.000
2016,"20160505RPS","29th match (N)","RG Sharma",1064,"not out",85,60,82,8,3,141.66,"captain",2016-01-05 00:00:00.000
2016,"20160520DC","48th match (N)","V Kohli",1024,"not out",75,51,80,5,3,147.05,"captain",2016-05-16 00:00:00.000
2017,"20170407KKR","Qualifier 2 (N)","DA Warner",1121,"not out",93,58,96,11,3,160.34,"captain",2016-05-27 00:00:00.000
2017,"20170409MI","2nd match (N)","SPD Smith",1242,"not out",84,54,84,7,3,155.55,"captain",2017-06-04 00:00:00.000
2017,"20170424RPS","24th match (D/N)","MS Dhoni",1014,"not out",61,34,56,5,3,179.41,"wicket keeper",2017-04-22 00:00:00.000
2017,"20170514RCB","51","WP Saha",1102,"not out",93,55,109,11,3,169.09,"wicket keeper",2017-11-05 00:00:00.000
2019,"20190420RR","33rd match (N)","JM Bairstow",,"not out",61,44,74,3,3,138.63,"wicket keeper",2019-04-17 00:00:00.000
2019,"20190504RCB","50th match (N)","MS Dhoni",1014,"not out",44,22,39,4,3,200,"captain & wicket keeper",2019-01-05 00:00:00.000
,"","Qualifier 1 (N)","MS Dhoni",1014,"not out",37,29,46,0,3,127.58,"captain & wicket keeper",2019-07-05 00:00:00.000
2008,"20080426CSK","11th match (D/N)","ML Hayden",1011,"not out",70,49,77,6,3,142.85,"normal player",2008-04-26 00:00:00.000
2009,"20090512RCB","38th match","JP Duminy",1004,"not out",59,41,51,2,3,143.9,"normal player",2009-10-05 00:00:00.000
2012,"20120414PW","12th match (N)","AT Rayudu",1169,"not out",47,32,64,1,3,146.87,"normal player",2012-11-04 00:00:00.000
2012,"20120417RCB","16th match (N)","SPD Smith",1242,"not out",44,22,36,4,3,200,"normal player",2012-04-14 00:00:00.000
2012,"20120425MI","28th match (D/N)","SE Marsh",1170,"not out",68,40,66,5,3,170,"normal player",2012-04-22 00:00:00.000
2012,"20120426DC","31","MK Pandey",1105,"not out",80,56,82,7,3,142.85,"normal player",2012-04-24 00:00:00.000
2012,"20120428KKR","33rd match (D/N)","DA Miller",1259,"not out",34,17,37,1,3,200,"normal player",2012-04-25 00:00:00.000
2012,"20120429MI","36th match (N)","KP Pietersen",1022,"not out",50,26,37,6,3,192.3,"normal player",2012-04-27 00:00:00.000
2012,"20120517KXP","62nd match (D/N)","KA Pollard",1183,"not out",52,31,64,5,3,167.74,"normal player",2012-05-14 00:00:00.000
2013,"20130417SH","19th match (N)","SPD Smith",1242,"not out",39,16,35,3,3,243.75,"normal player",2013-04-15 00:00:00.000
2013,"20130421KXP","25th match (N)","NLTC Perera",1203,"not out",23,11,20,0,3,209.09,"normal player",2013-04-19 00:00:00.000
2013,"20130422CSK","26th match (D/N)","RA Jadeja",1035,"not out",36,14,17,3,3,257.14,"normal player",2013-04-20 00:00:00.000
2013,"20130428CSK","34th match (N)","A Ashish Reddy",1265,"not out",36,16,23,2,3,225,"normal player",2013-04-25 00:00:00.000
2013,"20130501SH","40th match (D/N)","R Vinay Kumar",1027,"not out",22,6,4,0,3,366.66,"normal player",2013-04-29 00:00:00.000
2013,"20130504SH","44th match (N)","DA Warner",1121,"not out",66,42,67,6,3,157.14,"normal player",2013-01-05 00:00:00.000
2013,"20130506KXP","47th match (N)","YK Pathan",1033,"not out",49,35,45,3,3,140,"normal player",2013-03-05 00:00:00.000
2013,"20130508CSK","50th match (N)","MR Marsh",1208,"not out",35,21,27,2,3,166.66,"normal player",2013-05-05 00:00:00.000
2013,"20130511MI","54th match (N)","SK Raina",1012,"not out",99,52,81,11,3,190.38,"normal player",2013-08-05 00:00:00.000
2013,"20130511SH","55th match (D/N)","AM Rahane",1111,"not out",59,49,87,3,3,120.4,"normal player",2013-09-05 00:00:00.000
2013,"20130515MI","61","STR Binny",1197,"not out",41,23,36,2,3,178.26,"normal player",2013-12-05 00:00:00.000
2013,"20130526MI","72nd match (N)","YK Pathan",1033,"not out",49,29,48,3,3,168.96,"normal player",2013-05-19 00:00:00.000
2014,"20140418RR","Final (N)","KA Pollard",1183,"not out",60,32,55,7,3,187.5,"normal player",2013-05-26 00:00:00.000
2014,"20140419RCB","2nd match (N)","JP Duminy",1004,"not out",67,48,76,4,3,139.58,"normal player",2014-04-17 00:00:00.000
2014,"20140423CSK","6th match (N)","JP Duminy",1004,"not out",52,35,58,3,3,148.57,"normal player",2014-04-19 00:00:00.000
2014,"20140427CSK","12th match","DA Warner",1121,"not out",58,45,58,3,3,128.88,"normal player",2014-04-25 00:00:00.000
2014,"20140510CSK","28th match (D/N)","JP Duminy",1004,"not out",40,28,52,0,3,142.85,"normal player",2014-07-05 00:00:00.000
2014,"20140514KKR","35th match (N)","JP Faulkner",1246,"not out",41,17,29,3,3,241.17,"normal player",2014-11-05 00:00:00.000
2014,"20140519MI","41","JP Faulkner",1246,"not out",23,8,15,0,3,287.5,"normal player",2014-05-15 00:00:00.000
2014,"20140530KXP","53rd match (D/N)","F du Plessis",1238,"not out",54,43,75,3,3,125.58,"normal player",2014-05-24 00:00:00.000
2015,"20150409CSK","Eliminator (N)","DJ Hussey",1137,"not out",40,29,43,2,3,137.93,"normal player",2014-05-28 00:00:00.000
2015,"20150411RCB","1","CJ Anderson",1317,"not out",55,41,61,4,3,134.14,"normal player",2015-08-04 00:00:00.000
2015,"20150503RR","32nd match (N)","AT Rayudu",1169,"not out",53,27,50,4,3,196.29,"normal player",2015-01-05 00:00:00.000
2015,"20150504CSK","33rd match (D/N)","Mandeep Singh",1222,"not out",45,18,23,4,3,250,"normal player",2015-02-05 00:00:00.000
2015,"20150505MI","36th match (N)","AM Rahane",1111,"not out",91,54,99,9,3,168.51,"normal player",2015-03-05 00:00:00.000
2015,"20150508MI","39th match (N)","KA Pollard",1183,"not out",26,14,27,0,3,185.71,"normal player",2015-05-05 00:00:00.000
2015,"20150509SH","41","CH Morris",1292,"not out",34,11,12,2,3,309.09,"normal player",2015-07-05 00:00:00.000
2015,"20150510RCB","43rd match (N)","HH Pandya",1346,"not out",21,8,11,0,3,262.5,"normal player",2015-08-05 00:00:00.000
2015,"20150510RCB","43rd match (N)","AT Rayudu",1169,"not out",34,19,33,1,3,178.94,"normal player",2015-08-05 00:00:00.000
2015,"20150513KXP","46th match (D/N)","LMP Simmons",1329,"not out",68,53,97,5,3,128.3,"normal player",2015-10-05 00:00:00.000
2016,"20160412RCB","Final (N)","AT Rayudu",1169,"not out",36,24,44,0,3,150,"normal player",2015-05-24 00:00:00.000
2016,"20160413MI","1","AM Rahane",1111,"not out",66,42,65,7,3,157.14,"normal player",2016-09-04 00:00:00.000
2016,"20160422RCB","12th match (N)","KH Pandya",1359,"not out",49,28,47,3,3,175,"normal player",2016-04-18 00:00:00.000
2016,"20160423SH","14th match (N)","KA Pollard",1183,"not out",39,19,27,4,3,205.26,"normal player",2016-04-20 00:00:00.000
2016,"20160426RPS","18th match (N)","AR Patel",1319,"not out",36,17,32,1,3,211.76,"normal player",2016-04-23 00:00:00.000
2016,"20160503DC","27th match (N)","MC Henriques",1056,"not out",31,14,22,1,3,221.42,"normal player",2016-04-30 00:00:00.000
2016,"20160506SH","30th match (N)","YK Pathan",1033,"not out",60,29,54,6,3,206.89,"normal player",2016-02-05 00:00:00.000
2016,"20160514RCB","41","JC Buttler",1353,"not out",29,11,23,1,3,263.63,"normal player",2016-11-05 00:00:00.000
2016,"20160515MI","42nd match (N)","RR Pant",1366,"not out",39,26,45,2,3,150,"normal player",2016-12-05 00:00:00.000
2016,"20160517RPS","45th match (N)","YK Pathan",1033,"not out",37,18,20,4,3,205.55,"normal player",2016-05-14 00:00:00.000
2016,"20160518RCB","46th match (D/N)","Yuvraj Singh",1042,"not out",42,24,43,3,3,175,"normal player",2016-05-15 00:00:00.000
2016,"20160520DC","48th match (N)","AB de Villiers",1074,"not out",59,31,51,5,3,190.32,"normal player",2016-05-16 00:00:00.000
2016,"20160520DC","48th match (N)","AD Russell",1274,"not out",39,19,38,2,3,205.26,"normal player",2016-05-16 00:00:00.000
2016,"20160522RCB","52nd match (N)","KK Nair",1279,"not out",83,59,96,8,3,140.67,"normal player",2016-05-20 00:00:00.000
2017,"20170407KKR","Qualifier 2 (N)","Bipul Sharma",1215,"not out",27,11,22,0,3,245.45,"normal player",2016-05-27 00:00:00.000
2017,"20170414GL","8th match (N)","HM Amla",1374,"not out",58,38,64,4,3,152.63,"normal player",2017-10-04 00:00:00.000
2017,"20170414MI","9th match (N)","CH Morris",1292,"not out",38,9,7,4,3,422.22,"normal player",2017-11-04 00:00:00.000
2017,"20170417SH","15th match (N)","CJ Anderson",1317,"not out",39,22,37,3,3,177.27,"normal player",2017-04-15 00:00:00.000
2017,"20170420MI","18th match (D/N)","MK Pandey",1105,"not out",69,49,95,4,3,140.81,"normal player",2017-04-17 00:00:00.000
2017,"20170502DC","36th match (D/N)","MJ Guptill",1361,"not out",50,27,32,6,3,185.18,"normal player",2017-04-30 00:00:00.000
2017,"20170506MI","40th match (N)","CJ Anderson",1317,"not out",41,24,38,2,3,170.83,"normal player",2017-02-05 00:00:00.000
2017,"20170508SH","45th match (N)","HH Pandya",1346,"not out",29,14,21,1,3,207.14,"normal player",2017-06-05 00:00:00.000
2019,"20190406MI","15th match (N)","HH Pandya",1346,"not out",25,8,22,1,3,312.5,"normal player",2019-03-04 00:00:00.000
2019,"20190413RCB","23rd match (N)","AD Russell",1274,"not out",50,44,59,5,3,113.63,"normal player",2019-09-04 00:00:00.000
2019,"20190415MI","27th match (D/N)","HH Pandya",1346,"not out",28,11,21,1,3,254.54,"normal player",2019-04-13 00:00:00.000
2019,"20190420DC","32nd match (N)","STR Binny",1197,"not out",33,11,18,2,3,300,"normal player",2019-04-16 00:00:00.000
2019,"20190426MI","40th match (N)","AM Rahane",1111,"not out",105,63,100,11,3,166.66,"normal player",2019-04-22 00:00:00.000
2019,"20190427RR","41","MK Pandey",1105,"not out",83,49,84,7,3,169.38,"normal player",2019-04-23 00:00:00.000
2019,"20190428DC","42nd match (N)","MP Stoinis",1355,"not out",46,34,54,2,3,135.29,"normal player",2019-04-24 00:00:00.000
2019,"20190501CSK","46th match (D/N)","SE Rutherford",,"not out",28,13,22,1,3,215.38,"normal player",2019-04-28 00:00:00.000
,"","Final (N)","KA Pollard",1183,"not out",41,25,46,3,3,164,"normal player",2019-12-05 00:00:00.000
2008,"20080426CSK","11th match (D/N)","MS Dhoni",1014,"not out",43,27,38,3,2,159.25,"captain & wicket keeper",2008-04-26 00:00:00.000
2009,"20090512RCB","38th match","MV Boucher",1091,"not out",48,33,56,1,2,145.45,"wicket keeper",2009-10-05 00:00:00.000
2011,"20110508RCB","47th match (N)","AB de Villiers",1074,"not out",27,14,28,2,2,192.85,"wicket keeper",2011-06-05 00:00:00.000
2012,"20120409MI","5th match (D/N)","AB de Villiers",1074,"not out",64,42,64,6,2,152.38,"wicket keeper",2012-07-04 00:00:00.000
2012,"20120414PW","12th match (N)","Harbhajan Singh",1007,"not out",18,6,4,1,2,300,"captain",2012-11-04 00:00:00.000
2012,"20120512CSK","54th match (N)","V Kohli",1024,"not out",36,25,43,1,2,144,"captain",2012-09-05 00:00:00.000
2012,"20120520DC","66th match (D/N)","AC Gilchrist",1061,"not out",64,46,82,9,2,139.13,"captain & wicket keeper",2012-05-17 00:00:00.000
2013,"20130414RR","14th match (N)","KM Jadhav",1195,"not out",30,20,35,1,2,150,"wicket keeper",2013-12-04 00:00:00.000
2013,"20130509RR","53rd match (N)","KD Karthik",1076,"not out",34,18,37,3,2,188.88,"wicket keeper",2013-07-05 00:00:00.000
2013,"20130512RR","57th match (N)","AB de Villiers",1074,"not out",32,17,29,2,2,188.23,"wicket keeper",2013-10-05 00:00:00.000
2013,"20130515PW","62nd match (N)","RG Sharma",1064,"not out",20,15,40,0,2,133.33,"captain",2013-05-13 00:00:00.000
2014,"20140505RR","23rd match (N)","SR Watson",1182,"not out",16,10,21,0,2,160,"captain",2014-03-05 00:00:00.000
2014,"20140510SH","29th match (N)","GJ Bailey",1148,"not out",40,13,21,6,2,307.69,"captain",2014-07-05 00:00:00.000
2014,"20140512MI","32nd match (D/N)","NV Ojha",1116,"not out",13,3,5,0,2,433.33,"wicket keeper",2014-10-05 00:00:00.000
2015,"20150428CSK","24th match (N)","MS Dhoni",1014,"not out",41,27,38,2,2,151.85,"captain & wicket keeper",2015-04-25 00:00:00.000
2015,"20150510RCB","43rd match (N)","MS Dhoni",1014,"not out",39,32,43,2,2,121.87,"captain & wicket keeper",2015-08-05 00:00:00.000
2015,"20150519MI","53rd match (D/N)","MS Dhoni",1014,"not out",25,16,18,2,2,,"captain & wicket keeper",2015-05-16 00:00:00.000
2016,"20160416KKR","5th match (N)","RG Sharma",1064,"not out",84,54,93,10,2,155.55,"captain",2016-04-13 00:00:00.000
2016,"20160429GL","21","DA Miller",1259,"not out",30,17,29,1,2,176.47,"captain",2016-04-25 00:00:00.000
2016,"20160501KXP","24th match (N)","RG Sharma",1064,"not out",68,49,86,8,2,138.77,"captain",2016-04-28 00:00:00.000
2016,"20160501MI","25th match (N)","MS Dhoni",1014,"not out",30,18,28,2,2,166.66,"captain & wicket keeper",2016-04-29 00:00:00.000
2017,"20170418RCB","16th match (D/N)","KD Karthik",1076,"not out",48,26,41,2,2,184.61,"wicket keeper",2017-04-16 00:00:00.000
2017,"20170421GL","19th match (N)","DA Warner",1121,"not out",70,54,98,7,2,129.62,"captain",2017-04-17 00:00:00.000
2017,"20170422MI","20th match (N)","KM Jadhav",1195,"not out",38,16,20,5,2,237.5,"wicket keeper",2017-04-18 00:00:00.000
2017,"20170511KXP","47th match (N)","GJ Maxwell",1241,"not out",20,11,20,0,2,181.81,"captain",2017-07-05 00:00:00.000
2018,"20180408KKR","Eliminator (N)","G Gambhir",1048,"not out",32,19,25,2,2,168.42,"captain",2017-05-17 00:00:00.000
2019,"20190420DC","32nd match (N)","R Ashwin",1152,"not out",17,4,6,1,2,425,"captain",2019-04-16 00:00:00.000
2019,"20190505KXP","51","Q de Kock",1297,"not out",69,58,106,6,2,118.96,"wicket keeper",2019-02-05 00:00:00.000
2008,"20080513KKR","34th match (N)","LA Pomersbach",1139,"not out",34,24,40,3,2,141.66,"normal player",2008-12-05 00:00:00.000
2008,"20080513KKR","34th match (N)","SE Marsh",1170,"not out",74,51,71,9,2,145.09,"normal player",2008-12-05 00:00:00.000
2009,"20090429KXP","14th match","TM Dilshan",1075,"not out",67,47,86,5,2,,"normal player",2009-04-26 00:00:00.000
2012,"20120411MI","8th match (N)","Bipul Sharma",1215,"not out",35,18,23,3,2,194.44,"normal player",2012-08-04 00:00:00.000
2012,"20120412CSK","9th match (N)","CL White",1190,"not out",30,22,36,1,2,136.36,"normal player",2012-09-04 00:00:00.000
2012,"20120413KKR","11th match (N)","KP Pietersen",1022,"not out",43,26,36,3,2,165.38,"normal player",2012-10-04 00:00:00.000
2012,"20120419DC","21","SS Tiwary",1095,"not out",36,23,46,1,2,156.52,"normal player",2012-04-17 00:00:00.000
2012,"20120420RCB","20th match (D/N)","BJ Hodge",1053,"not out",48,21,30,6,2,228.57,"normal player",2012-04-17 00:00:00.000
2012,"20120422KXP","25th match (N)","Azhar Mahmood",1260,"not out",33,14,24,3,2,235.71,"normal player",2012-04-20 00:00:00.000
2012,"20120424AB","27th match (N)","SPD Smith",1242,"not out",34,13,28,4,2,261.53,"normal player",2012-04-21 00:00:00.000
2012,"20120428KKR","33rd match (D/N)","AT Rayudu",1169,"not out",34,17,38,2,2,200,"normal player",2012-04-25 00:00:00.000
2012,"20120429DC","35th match (N)","M Manhas",1092,"not out",22,14,36,0,2,157.14,"normal player",2012-04-26 00:00:00.000
2012,"20120504CSK","42nd match (D/N)","SPD Smith",1242,"not out",47,27,44,3,2,174.07,"normal player",2012-01-05 00:00:00.000
2012,"20120509RCB","49th match (D/N)","DR Smith",1088,"not out",24,9,16,2,2,266.66,"normal player",2012-06-05 00:00:00.000
2012,"20120512CSK","54th match (N)","KA Pollard",1183,"not out",21,13,23,0,2,161.53,"normal player",2012-09-05 00:00:00.000
2012,"20120512MI","56th match (N)","JA Morkel",1065,"not out",18,6,18,1,2,300,"normal player",2012-10-05 00:00:00.000
2012,"20120512MI","56th match (N)","S Anirudha",1154,"not out",18,6,13,1,2,300,"normal player",2012-10-05 00:00:00.000
2012,"20120514MI","59th match (N)","SK Raina",1012,"not out",28,20,25,1,2,140,"normal player",2012-12-05 00:00:00.000
2012,"20120514CSK","58th match (D/N)","HH Gibbs",1062,"not out",66,58,88,7,2,113.79,"normal player",2012-12-05 00:00:00.000
2013,"20130413CSK","11th match (N)","MEK Hussey",1184,"not out",86,54,77,11,2,159.25,"normal player",2013-10-04 00:00:00.000
2013,"20130413MI","13th match (N)","Yuvraj Singh",1042,"not out",28,23,27,2,2,121.73,"normal player",2013-11-04 00:00:00.000
2013,"20130420RCB","23rd match (N)","BJ Hodge",1053,"not out",27,15,15,0,2,180,"normal player",2013-04-17 00:00:00.000
2013,"20130421DC","24th match (N)","MEK Hussey",1184,"not out",65,50,97,6,2,130,"normal player",2013-04-18 00:00:00.000
2013,"20130423RCB","28th match (D/N)","V Sehwag",1049,"not out",95,57,83,13,2,166.66,"normal player",2013-04-21 00:00:00.000
2013,"20130428DC","35th match (N)","Gurkeerat Singh",1269,"not out",28,15,24,2,2,186.66,"normal player",2013-04-26 00:00:00.000
2013,"20130501DC","38th match (D/N)","EJG Morgan",1156,"not out",32,22,45,2,2,145.45,"normal player",2013-04-28 00:00:00.000
2013,"20130504SH","44th match (N)","B Lee",1134,"not out",16,6,9,0,2,266.66,"normal player",2013-01-05 00:00:00.000
2013,"20130505MI","45th match (D/N)","DA Miller",1259,"not out",51,26,44,5,2,196.15,"normal player",2013-02-05 00:00:00.000
2013,"20130505RR","46th match (N)","AB de Villiers",1074,"not out",50,23,34,6,2,217.39,"normal player",2013-02-05 00:00:00.000
2013,"20130507RR","49th match (D/N)","Harbhajan Singh",1007,"not out",25,11,24,2,2,227.27,"normal player",2013-05-05 00:00:00.000
2013,"20130508CSK","50th match (N)","STR Binny",1197,"not out",32,13,22,2,2,246.15,"normal player",2013-05-05 00:00:00.000
2013,"20130509KKR","51","AB de Villiers",1074,"not out",38,19,23,4,2,200,"normal player",2013-06-05 00:00:00.000
2013,"20130512RR","57th match (N)","IK Pathan",1045,"not out",23,11,21,2,2,209.09,"normal player",2013-10-05 00:00:00.000
2013,"20130514CSK","59th match (N)","NLTC Perera",1203,"not out",32,19,25,2,2,168.42,"normal player",2013-11-05 00:00:00.000
2013,"20130524MI","71","AD Mathews",1138,"not out",30,22,38,0,2,136.36,"normal player",2013-05-19 00:00:00.000
2013,"20130526MI","72nd match (N)","DJG Sammy",1303,"not out",17,12,16,0,2,141.66,"normal player",2013-05-19 00:00:00.000
2014,"20140416KKR","Qualifier 1 (N)","MEK Hussey",1184,"not out",86,58,97,10,2,148.27,"normal player",2013-05-21 00:00:00.000
2014,"20140426KXP","10th match (N)","DS Kulkarni",1129,"not out",28,19,20,0,2,147.36,"normal player",2014-04-23 00:00:00.000
2014,"20140427DC","13th match (N)","BB McCullum",1050,"not out",71,53,90,8,2,133.96,"normal player",2014-04-25 00:00:00.000
2014,"20140427CSK","12th match","JP Duminy",1004,"not out",20,7,31,1,2,285.71,"normal player",2014-04-25 00:00:00.000
2014,"20140430SH","16th match","KA Pollard",1183,"not out",33,30,64,2,2,110,"normal player",2014-04-27 00:00:00.000
2014,"20140502CSK","17th match (N)","KV Sharma",1073,"not out",17,7,15,0,2,242.85,"normal player",2014-04-27 00:00:00.000
2014,"20140505RR","23rd match (N)","KM Jadhav",1195,"not out",28,14,24,2,2,200,"normal player",2014-03-05 00:00:00.000
2014,"20140505RR","23rd match (N)","KK Nair",1279,"not out",73,50,93,8,2,146,"normal player",2014-03-05 00:00:00.000
2014,"20140506MI","22nd match (D/N)","KA Pollard",1183,"not out",28,12,25,2,2,233.33,"normal player",2014-03-05 00:00:00.000
2014,"20140508SH","26th match (N)","KM Jadhav",1195,"not out",29,18,23,2,2,161.11,"normal player",2014-05-05 00:00:00.000
2014,"20140513CSK","33rd match (N)","CJ Anderson",1317,"not out",18,6,14,0,2,300,"normal player",2014-10-05 00:00:00.000
2014,"20140514KXP","36th match (N)","DA Warner",1121,"not out",55,31,47,6,2,177.41,"normal player",2014-12-05 00:00:00.000
2014,"20140519MI","41","MK Tiwary",1077,"not out",61,44,58,5,2,138.63,"normal player",2014-05-15 00:00:00.000
2014,"20140520SH","43rd match (N)","YK Pathan",1033,"not out",39,28,45,2,2,139.28,"normal player",2014-05-18 00:00:00.000
2014,"20140521MI","44th match (D/N)","JP Faulkner",1246,"not out",31,21,36,1,2,147.61,"normal player",2014-05-19 00:00:00.000
2014,"20140523KXP","47th match (N)","Shakib Al Hasan",1196,"not out",46,21,25,6,2,219.04,"normal player",2014-05-20 00:00:00.000
2014,"20140523MI","48th match (N)","LMP Simmons",1329,"not out",100,61,86,14,2,163.93,"normal player",2014-05-21 00:00:00.000
2014,"20140524KKR","50th match (N)","S Dhawan",1003,"not out",64,49,86,4,2,130.61,"normal player",2014-05-22 00:00:00.000
2014,"20140524KKR","50th match (N)","DJ Hussey",1137,"not out",50,33,62,5,2,151.51,"normal player",2014-05-22 00:00:00.000
2014,"20140525MI","52nd match (N)","DA Miller",1259,"not out",29,20,34,0,2,145,"normal player",2014-05-23 00:00:00.000
2014,"20140601KKR","55th match (D/N)","DA Miller",1259,"not out",47,34,47,4,2,138.23,"normal player",2014-05-25 00:00:00.000
2015,"20150409CSK","Eliminator (N)","SK Raina",1012,"not out",54,33,62,4,2,163.63,"normal player",2014-05-28 00:00:00.000
2015,"20150413SH","5th match (N)","AD Russell",1274,"not out",41,17,22,6,2,241.17,"normal player",2015-11-04 00:00:00.000
2015,"20150416RR","7th match (N)","J Suchith",1345,"not out",34,21,43,4,2,161.9,"normal player",2015-12-04 00:00:00.000
2015,"20150417CSK","8th match (N)","S Dhawan",1003,"not out",50,42,96,4,2,119.04,"normal player",2015-04-13 00:00:00.000
2015,"20150419RR","12th match (N)","SK Raina",1012,"not out",43,29,51,4,2,148.27,"normal player",2015-04-17 00:00:00.000
2015,"20150422CSK","16th match (N)","HH Pandya",1346,"not out",16,6,4,0,2,266.66,"normal player",2015-04-19 00:00:00.000
2015,"20150422CSK","16th match (N)","D Wiese",1347,"not out",47,25,35,6,2,188,"normal player",2015-04-19 00:00:00.000
2015,"20150422SH","15th match (D/N)","AM Rahane",1111,"not out",76,55,86,6,2,138.18,"normal player",2015-04-19 00:00:00.000
2015,"20150501DC","27th match (N)","A Ashish Reddy",1265,"not out",22,8,15,1,2,275,"normal player",2015-04-27 00:00:00.000
2015,"20150501MI","28th match (N)","RN ten Doeschate",1209,"not out",38,28,46,3,2,135.71,"normal player",2015-04-28 00:00:00.000
2015,"20150504KKR","34th match (N)","EJG Morgan",1156,"not out",32,27,48,1,2,118.51,"normal player",2015-02-05 00:00:00.000
2015,"20150505MI","36th match (N)","SS Tiwary",1095,"not out",28,14,24,1,2,200,"normal player",2015-03-05 00:00:00.000
2015,"20150509KKR","40th match (N)","AR Patel",1319,"not out",40,21,37,5,2,190.47,"normal player",2015-06-05 00:00:00.000
2015,"20150512DC","45th match (N)","KM Jadhav",1195,"not out",63,34,50,8,2,185.29,"normal player",2015-09-05 00:00:00.000
2015,"20150511SH","44th match (D/N)","DA Miller",1259,"not out",27,11,18,2,2,245.45,"normal player",2015-09-05 00:00:00.000
2015,"20150513KXP","46th match (D/N)","MJ McClenaghan",1349,"not out",12,4,1,0,2,300,"normal player",2015-10-05 00:00:00.000
2015,"20150517MI","51","HH Pandya",1346,"not out",61,31,45,8,2,,"normal player",2015-05-14 00:00:00.000
2015,"20150519MI","53rd match (D/N)","R Dhawan",1298,"not out",25,20,29,1,2,,"normal player",2015-05-16 00:00:00.000
2016,"20160410KKR","Eliminator (N)","Mandeep Singh",1222,"not out",54,34,56,7,2,158.82,"normal player",2015-05-20 00:00:00.000
2016,"20160412RCB","Final (N)","MM Sharma",1307,"not out",21,7,7,1,2,300,"normal player",2015-05-24 00:00:00.000
2016,"20160413MI","1","KP Pietersen",1022,"not out",21,14,18,0,2,150,"normal player",2016-09-04 00:00:00.000
2016,"20160416GL","4th match (N)","SN Khan",1348,"not out",35,10,15,5,2,350,"normal player",2016-12-04 00:00:00.000
2016,"20160420MI","10th match (D/N)","GJ Maxwell",1241,"not out",32,14,20,3,2,228.57,"normal player",2016-04-17 00:00:00.000
2016,"20160425MI","17th match (D/N)","JP Duminy",1004,"not out",49,31,61,3,2,158.06,"normal player",2016-04-23 00:00:00.000
2016,"20160503DC","27th match (N)","KM Jadhav",1195,"not out",25,15,30,0,2,166.66,"normal player",2016-04-30 00:00:00.000
2016,"20160508GL","33rd match (N)","NLTC Perera",1203,"not out",14,5,7,0,2,280,"normal player",2016-05-05 00:00:00.000
