listener_device_fk,client_device_fk,Listening Device Name,Listening Device Type,Listening Serial Number,Listening Device UUID,Listening Device Service Level,Listening Device Tags,Listening Device First Added,Listening Device Last Changed,Listening IP,Protocol,Port Communication,Client Device Name,Client Device Type,Client Device Service Level,Client Device First Added,Client Device Last Changed,Client IP,Client Private or Public IP,Listener Private or Public IP
"","4681","","","","","","",,,"93.186.227.147","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"93.186.227.148","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"93.186.227.150","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"93.186.227.151","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"93.186.227.152","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"93.186.227.155","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"93.186.227.156","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"93.186.227.157","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"93.186.227.158","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.101.96.70","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.108.245.123","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.108.245.34","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.108.245.65","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.108.245.69","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.108.245.82","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.108.245.87","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.108.245.97","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.142.206.0","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.142.206.1","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.142.206.2","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.142.206.3","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.142.206.75","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.142.206.79","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.142.206.81","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","4681","","","","","","",,,"95.213.198.123","TCP",443,"ubu-integration-004-2-236.device42.pvt","virtual","Production",2018-01-26 15:04:15.900,2021-07-28 21:50:57.873,"10.42.2.236","Private","Public"
"","10389","","","","","","",,,"104.16.16.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"104.16.18.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"104.16.21.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"104.16.23.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"104.16.24.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"104.16.26.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"104.16.27.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"104.192.141.1","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"104.80.67.106","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.224.215.39","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.225.218.106","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.225.222.30","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.225.229.124","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.225.229.78","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.226.36.89","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.226.38.89","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.226.45.15","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.226.50.121","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.226.55.39","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.249.182.88","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.32.81.19","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.32.81.88","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.32.83.11","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.32.86.120","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.32.86.5","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.32.86.97","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.35.112.122","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.35.112.46","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.35.115.12","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.35.118.101","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"13.35.118.14","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.64.109","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.64.110","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.64.142","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.64.195","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.64.227","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.64.67","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.64.78","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.64.99","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.80.14","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"142.250.80.3","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"162.252.127.140","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"162.252.127.141","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.0.163","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.0.173","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.0.174","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.10.109","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.10.110","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.10.13","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.10.142","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.10.227","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.10.237","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.10.3","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.10.78","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.1.110","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.11.3","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.11.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.11.46","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.12.141","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.12.174","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.12.205","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.15.195","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.15.206","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.165.131","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.165.141","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.1.99","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.2.131","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.2.141","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.2.195","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.2.205","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.2.206","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.2.67","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.2.77","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.3.142","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.3.67","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.3.77","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.3.78","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.3.99","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.6.206","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.6.238","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.7.13","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.7.14","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.7.3","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.8.110","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.8.131","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.8.142","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.8.67","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.8.99","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.9.237","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"172.217.9.238","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"18.205.93.0","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"18.208.113.160","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"216.239.32.52","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"216.239.34.52","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"216.58.192.35","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"216.58.192.45","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"216.58.192.46","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"23.219.165.101","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"3.211.216.81","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"3.215.209.232","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"3.216.227.48","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"3.221.142.14","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"3.221.201.246","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"34.120.5.221","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"34.208.114.229","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"34.209.75.191","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"34.212.193.65","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"34.213.241.61","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"34.217.227.4","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"34.218.138.15","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"35.169.67.87","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"35.170.146.160","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"35.241.12.190","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"44.233.8.168","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"50.112.186.252","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"50.16.145.165","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
"","10389","","","","","","",,,"52.201.102.112","TCP",443,"qa-ubujen-90-4-18","virtual","Production",2019-08-07 20:07:02.916,2021-07-28 21:50:57.873,"10.90.4.18","Private","Public"
