mktoId,leadId,Activity date,activityTypeId,WebpageId,Webpage,Client IP Address,Query Parameters,Referrer URL,User Agent,Personalized URL,Search Engine,Search Query,Activity hour of day
12402887,1324023,2016-01-01 00:00:00.000,1,15518,"SFDC-SYNC_Landing-Page","12.234.36.130","aliId=6795","http://ben.marketosolutionsconsulting.com/SFDC-SYNC_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",17
12402906,1324024,2016-01-01 00:00:00.000,1,15518,"SFDC-SYNC_Landing-Page","12.234.36.130","aliId=6796","http://ben.marketosolutionsconsulting.com/SFDC-SYNC_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",17
12402928,1324024,2016-01-01 00:00:00.000,1,15518,"SFDC-SYNC_Landing-Page","12.234.36.130","aliId=6797","http://ben.marketosolutionsconsulting.com/SFDC-SYNC_Landing-Page.html?aliId=6796","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",17
12402932,1324024,2016-01-01 00:00:00.000,1,15518,"SFDC-SYNC_Landing-Page","12.234.36.130","aliId=6798","http://ben.marketosolutionsconsulting.com/SFDC-SYNC_Landing-Page.html?aliId=6797","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",17
12402939,1324023,2016-01-01 00:00:00.000,1,15518,"SFDC-SYNC_Landing-Page","12.234.36.130","aliId=6799","http://ben.marketosolutionsconsulting.com/SFDC-SYNC_Landing-Page.html?aliId=6798","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",17
12402943,1324023,2016-01-01 00:00:00.000,1,15518,"SFDC-SYNC_Landing-Page","12.234.36.130","aliId=6800","http://ben.marketosolutionsconsulting.com/SFDC-SYNC_Landing-Page.html?aliId=6799","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",17
12402967,1324026,2016-01-01 00:00:00.000,1,15518,"SFDC-SYNC_Landing-Page","12.234.36.130","aliId=6801","http://ben.marketosolutionsconsulting.com/SFDC-SYNC_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0",,"","",17
12402974,1324023,2016-01-01 00:00:00.000,1,15518,"SFDC-SYNC_Landing-Page","12.234.36.130","aliId=6802","http://ben.marketosolutionsconsulting.com/SFDC-SYNC_Landing-Page.html?aliId=6800","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",,"","",17
12456449,1324085,2016-01-31 00:00:00.000,1,13321,"FormCompletion","70.197.95.59","aliId=7157","http://ben.marketosolutionsconsulting.com/formcompletion.html","Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",,"","",14
12456468,1324085,2016-01-31 00:00:00.000,1,13321,"FormCompletion","70.197.95.59","aliId=7158","http://ben.marketosolutionsconsulting.com/formcompletion.html?aliId=7157","Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53",,"","",14
12456514,1324091,2016-02-01 00:00:00.000,1,13287,"SurveyLandingPage_LandingPage","71.164.187.10","aliId=7164","http://ben.marketosolutionsconsulting.com/survey.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",,"","",15
12456603,1324101,2016-02-02 00:00:00.000,1,13287,"SurveyLandingPage_LandingPage","24.98.211.15","aliId=7171","http://ben.marketosolutionsconsulting.com/survey.html","Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko",,"","",7
12456716,1324087,2016-02-07 00:00:00.000,1,15554,"Form-CSS_Landing-Page","12.234.36.130","aliId=7190","http://ben.marketosolutionsconsulting.com/Form-CSS_Landing-Page.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",,"","",10
12456848,318752,2016-02-11 00:00:00.000,1,15559,"rtp","75.18.207.112","","http://fc.insightera.com/proxy/preview?pollCampaign={""content"":""<div><link href=\""//netdna.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css\"" rel=\""stylesheet\"" type=\""text/css\"" /></div>\n<div style=\""margin: 0 auto; box-sizing: border-box; -moz-box-sizing: border-box; -webkit-box-sizing: border-box; width: 100%; height: 100%;\"">\n<div style=\""font-family: Arial; margin: 0 auto; background-color: #ffffff; color: #276e97; padding: 7% 7%; display: inline-block;\"">\n<div style=\""display: inline-block;\"">\n<div style=\""width: 60%; min-width: 200px; float: left;\"">\n<div style=\""padding: 0 5%;\"">\n<h2 style=\""margin-top: 0; color: #ffffff;\"">This is One Awsome Headline</h2>\n<p>Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vivamus eu laoreet magna, non suscipit nibh. In euismod diam nulla, vitae gravida nibh varius ut. Sed eget vehicula sem. Nullam leo nibh, elementum vel velit ac, iaculis mattis justo. Vestibulum risus arcu, convallis ac sollicitudin venenatis, rutrum sit amet velit.</p>\n<div style=\""margin-top: 25px;\""><a style=\""cursor: pointer; padding: 10px 20px; background-color: #2db375; text-decoration: none; color: #ffffff; font-size: 0.8em; margin-top: 5px;\"" href=\""#\"">CLICK HERE</a></div>\n</div>\n</div>\n<div style=\""width: 39%; min-width: 150px; float: left;\"">\n<div><span style=\""font-family: FontAwesome; font-size: 120px; color: #e0eef6; float: right; padding: 0 5%;\""></span></div>\n</div>\n</div>\n</div>\n</div>"",""targetDiv"":""rtp-zone-id"",""fading"":""true"",""isBindConversion"":true}&p=http://ben.marketosolutionsconsulting.com/rtp.html&script=sjrtp1.marketo.com/gw1/djs","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0",False,"fc.insightera.com","http://ben.marketosolutionsconsulting.com/rtp.html",0
12458181,318752,2016-03-18 00:00:00.000,1,15606,"Hackett-Group","50.143.145.228","mkt_tok=3RkMMJWWfF9wsRovuaXBZKXonjHpfsX76uQqXKWg38431UFwdcjKPmjr1YUDRMt0aPyQAgobGp5I5FEIQrTYWKRxt6wMXg==","http://mkto-j0111.com/Lk10QD0010ju0DnVa0B0m15","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",,"","",0
12458189,318752,2016-03-18 00:00:00.000,1,15609,"Hackett-Group-Thank-You","50.143.145.228","","http://ben.marketosolutionsconsulting.com/Hackett-Group-Thank-You.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,"","",0
12458253,1324205,2016-03-20 00:00:00.000,1,15609,"Hackett-Group-Thank-You","98.248.231.220","aliId=8753","http://ben.marketosolutionsconsulting.com/Hackett-Group.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36",,"","",18
12458350,1324138,2016-03-23 00:00:00.000,1,15621,"rss","70.197.4.48","aliId=8772","http://ben.marketosolutionsconsulting.com/rss.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",,"","",16
12458379,1324138,2016-03-24 00:00:00.000,1,15621,"rss","70.197.4.48","aliId=8791","http://ben.marketosolutionsconsulting.com/rss.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",,"","",17
12458387,1324138,2016-03-24 00:00:00.000,1,15621,"rss","70.197.4.48","aliId=8792","http://ben.marketosolutionsconsulting.com/rss.html?aliId=8791","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",,"","",17
12459411,1324138,2016-03-26 00:00:00.000,1,15647,"SFDCCustomObject","50.143.145.228","aliId=8799","http://ben.marketosolutionsconsulting.com/survey.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36",,"","",9
12459616,318752,2016-03-28 00:00:00.000,1,15609,"Hackett-Group-Thank-You","104.52.6.36","aliId=8828","http://ben.marketosolutionsconsulting.com/Hackett-Group.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,"","",11
12459792,318752,2016-04-05 00:00:00.000,1,15609,"Hackett-Group-Thank-You","50.143.145.228","aliId=9326","http://ben.marketosolutionsconsulting.com/Hackett-Group.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,"","",8
12459802,318752,2016-04-05 00:00:00.000,1,15609,"Hackett-Group-Thank-You","50.143.145.228","aliId=9329","http://ben.marketosolutionsconsulting.com/Hackett-Group.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,"","",8
12459808,318752,2016-04-05 00:00:00.000,1,15606,"Hackett-Group","50.143.145.228","mkt_tok=3RkMMJWWfF9wsRovuaXBZKXonjHpfsX76uQqXKWg38431UFwdcjKPmjr1YUDRMt0aPyQAgobGp5I5FEIQrTYWKRxt6wMXg==","http://mkto-j0111.com/AD0g11DD005m1ak00B030VQ","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,"","",9
12459812,318752,2016-04-05 00:00:00.000,1,15606,"Hackett-Group","50.143.145.228","mkt_tok=3RkMMJWWfF9wsRomrfCcI63Em2iQPJWpsrB0B/DC18kX3RUoILSWfkz6htBZF5s8TM3DUVpEXrRF8UEBS7U=","http://mkto-j0111.com/JD0BDk0a1Q05mDV0ma00010","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,"","",9
12464954,318752,2016-04-11 00:00:00.000,1,6730,"ThankYouPage","50.143.145.228","aliId=9375","http://ben.marketosolutionsconsulting.com/sms.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,"","",7
12465557,1324367,2016-04-21 00:00:00.000,1,15687,"DirectBuy_DemoTemplate","50.143.145.228","","http://ben.marketosolutionsconsulting.com/DirectBuy_DemoTemplate.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",False,"","",22
12465565,1324367,2016-04-21 00:00:00.000,1,15687,"DirectBuy","50.143.145.228","","http://fc.insightera.com/proxy/rtp/preview?rtp.cuid=51e5e2ad-866a-4cfe-86f2-fd186ea3bf3d&_dc=1413525596355","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",False,"","",23
12465566,1324367,2016-04-21 00:00:00.000,1,15687,"DirectBuy","50.143.145.228","","http://fc.insightera.com/proxy/rtp/preview?rtp.cuid=51e5e2ad-866a-4cfe-86f2-fd186ea3bf3d&_dc=1413525739417","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",False,"","",23
12465580,1324367,2016-04-21 00:00:00.000,1,15687,"DirectBuy","50.143.145.228","","http://fc.insightera.com/proxy/rtp/preview?rtp.cuid=51e5e2ad-866a-4cfe-86f2-fd186ea3bf3d&_dc=1413531172960","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",False,"","",0
12465581,1324023,2016-04-21 00:00:00.000,1,15687,"DirectBuy","67.169.41.12","","http://fc.insightera.com/proxy/rtp/preview?rtp.cuid=51e5e2ad-866a-4cfe-86f2-fd186ea3bf3d&_dc=1413547035597","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",False,"","",4
12465609,1324023,2016-04-21 00:00:00.000,1,15687,"DirectBuy","67.169.41.12","","http://fc.insightera.com/proxy/rtp/preview?rtp.cuid=51e5e2ad-866a-4cfe-86f2-fd186ea3bf3d&_dc=1413547393626","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",False,"","",5
12465610,1324023,2016-04-21 00:00:00.000,1,15687,"DirectBuy","67.169.41.12","","http://ben.marketosolutionsconsulting.com/DirectBuy.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",False,"","",5
12465722,1324023,2016-04-24 00:00:00.000,1,15687,"DirectBuy","50.206.151.34","","http://fc.insightera.com/proxy/rtp/preview?rtp.cuid=51e5e2ad-866a-4cfe-86f2-fd186ea3bf3d&_dc=1413831074589","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",False,"","",11
12465732,1324023,2016-04-24 00:00:00.000,1,15687,"DirectBuy","50.206.151.34","aliId=9511","http://ben.marketosolutionsconsulting.com/DirectBuy.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",False,"","",11
12466002,318752,2016-05-04 00:00:00.000,1,15723,"BradleyCorp.Demo_DemoTemplate","50.143.145.228","aliId=9862","http://ben.marketosolutionsconsulting.com/BradleyCorp.Demo_DemoTemplate.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",False,"","",10
12466003,318752,2016-05-04 00:00:00.000,1,15723,"BradleyCorp.Demo_DemoTemplate","50.143.145.228","","http://ben.marketosolutionsconsulting.com/BradleyCorp.Demo_DemoTemplate.html?aliId=9862","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",False,"","",10
12466012,318752,2016-05-04 00:00:00.000,1,15723,"BradleyCorp.Demo_DemoTemplate","50.143.145.228","aliId=9863","http://ben.marketosolutionsconsulting.com/BradleyCorp.Demo_DemoTemplate.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",False,"","",10
12503721,1324752,2016-06-14 00:00:00.000,1,6683,"PatientInformationAOB_Page2","50.206.151.34","aliId=11158","http://ben.marketosolutionsconsulting.com/PatientInformationAOB_Page1.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0",,"","",16
12503724,1324752,2016-06-14 00:00:00.000,1,6684,"PatientInformationAOB_Page3","50.206.151.34","aliId=11159","http://ben.marketosolutionsconsulting.com/PatientInformationAOB_Page2.html?aliId=11158","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0",,"","",16
