Date,DayOfMonth,MonthNumberOfYear,Year,QuarterOfYear,DayOfWeekNumber,MonthName,DayName,IsThisWeek,IsToday,IsThisYear,IsThisMonth,IsThisQuarter,IsLast30Days,Week Ending
2015-03-12 00:00:00.000,12,3,2015,"1",5,"March","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-14 00:00:00.000
2015-03-13 00:00:00.000,13,3,2015,"1",6,"March","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-14 00:00:00.000
2015-03-14 00:00:00.000,14,3,2015,"1",7,"March","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-14 00:00:00.000
2015-03-15 00:00:00.000,15,3,2015,"1",1,"March","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-21 00:00:00.000
2015-03-16 00:00:00.000,16,3,2015,"1",2,"March","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-21 00:00:00.000
2015-03-17 00:00:00.000,17,3,2015,"1",3,"March","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-21 00:00:00.000
2015-03-18 00:00:00.000,18,3,2015,"1",4,"March","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-21 00:00:00.000
2015-03-19 00:00:00.000,19,3,2015,"1",5,"March","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-21 00:00:00.000
2015-03-20 00:00:00.000,20,3,2015,"1",6,"March","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-21 00:00:00.000
2015-03-21 00:00:00.000,21,3,2015,"1",7,"March","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-21 00:00:00.000
2015-03-22 00:00:00.000,22,3,2015,"1",1,"March","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-28 00:00:00.000
2015-03-23 00:00:00.000,23,3,2015,"1",2,"March","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-28 00:00:00.000
2015-03-24 00:00:00.000,24,3,2015,"1",3,"March","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-28 00:00:00.000
2015-03-25 00:00:00.000,25,3,2015,"1",4,"March","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-28 00:00:00.000
2015-03-26 00:00:00.000,26,3,2015,"1",5,"March","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-28 00:00:00.000
2015-03-27 00:00:00.000,27,3,2015,"1",6,"March","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-28 00:00:00.000
2015-03-28 00:00:00.000,28,3,2015,"1",7,"March","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-03-28 00:00:00.000
2015-03-29 00:00:00.000,29,3,2015,"1",1,"March","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-04-04 00:00:00.000
2015-03-30 00:00:00.000,30,3,2015,"1",2,"March","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-04-04 00:00:00.000
2015-03-31 00:00:00.000,31,3,2015,"1",3,"March","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-04-04 00:00:00.000
2014-06-15 00:00:00.000,15,6,2014,"2",1,"June","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-21 00:00:00.000
2014-06-16 00:00:00.000,16,6,2014,"2",2,"June","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-21 00:00:00.000
2014-06-17 00:00:00.000,17,6,2014,"2",3,"June","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-21 00:00:00.000
2014-06-18 00:00:00.000,18,6,2014,"2",4,"June","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-21 00:00:00.000
2014-06-19 00:00:00.000,19,6,2014,"2",5,"June","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-21 00:00:00.000
2014-06-20 00:00:00.000,20,6,2014,"2",6,"June","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-21 00:00:00.000
2014-06-21 00:00:00.000,21,6,2014,"2",7,"June","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-21 00:00:00.000
2014-06-22 00:00:00.000,22,6,2014,"2",1,"June","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-28 00:00:00.000
2014-06-23 00:00:00.000,23,6,2014,"2",2,"June","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-28 00:00:00.000
2014-06-24 00:00:00.000,24,6,2014,"2",3,"June","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-28 00:00:00.000
2014-06-25 00:00:00.000,25,6,2014,"2",4,"June","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-28 00:00:00.000
2014-06-26 00:00:00.000,26,6,2014,"2",5,"June","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-28 00:00:00.000
2014-06-27 00:00:00.000,27,6,2014,"2",6,"June","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-28 00:00:00.000
2014-06-28 00:00:00.000,28,6,2014,"2",7,"June","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-06-28 00:00:00.000
2014-06-29 00:00:00.000,29,6,2014,"2",1,"June","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-05 00:00:00.000
2014-06-30 00:00:00.000,30,6,2014,"2",2,"June","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-05 00:00:00.000
2014-10-01 00:00:00.000,1,10,2014,"4",4,"October","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-04 00:00:00.000
2014-10-02 00:00:00.000,2,10,2014,"4",5,"October","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-04 00:00:00.000
2014-10-03 00:00:00.000,3,10,2014,"4",6,"October","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-04 00:00:00.000
2014-10-04 00:00:00.000,4,10,2014,"4",7,"October","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-04 00:00:00.000
2014-10-05 00:00:00.000,5,10,2014,"4",1,"October","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-11 00:00:00.000
2014-10-06 00:00:00.000,6,10,2014,"4",2,"October","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-11 00:00:00.000
2014-10-07 00:00:00.000,7,10,2014,"4",3,"October","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-11 00:00:00.000
2014-10-08 00:00:00.000,8,10,2014,"4",4,"October","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-11 00:00:00.000
2014-10-09 00:00:00.000,9,10,2014,"4",5,"October","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-11 00:00:00.000
2014-10-10 00:00:00.000,10,10,2014,"4",6,"October","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-11 00:00:00.000
2014-10-11 00:00:00.000,11,10,2014,"4",7,"October","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-11 00:00:00.000
2014-10-12 00:00:00.000,12,10,2014,"4",1,"October","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-18 00:00:00.000
2014-10-13 00:00:00.000,13,10,2014,"4",2,"October","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-18 00:00:00.000
2014-10-14 00:00:00.000,14,10,2014,"4",3,"October","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-18 00:00:00.000
2014-10-15 00:00:00.000,15,10,2014,"4",4,"October","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-18 00:00:00.000
2014-10-16 00:00:00.000,16,10,2014,"4",5,"October","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-18 00:00:00.000
2014-10-17 00:00:00.000,17,10,2014,"4",6,"October","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-18 00:00:00.000
2014-10-18 00:00:00.000,18,10,2014,"4",7,"October","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-18 00:00:00.000
2014-10-19 00:00:00.000,19,10,2014,"4",1,"October","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-25 00:00:00.000
2014-10-20 00:00:00.000,20,10,2014,"4",2,"October","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-25 00:00:00.000
2014-10-21 00:00:00.000,21,10,2014,"4",3,"October","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-25 00:00:00.000
2014-10-22 00:00:00.000,22,10,2014,"4",4,"October","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-25 00:00:00.000
2014-10-23 00:00:00.000,23,10,2014,"4",5,"October","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-25 00:00:00.000
2014-10-24 00:00:00.000,24,10,2014,"4",6,"October","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-25 00:00:00.000
2014-10-25 00:00:00.000,25,10,2014,"4",7,"October","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-10-25 00:00:00.000
2014-10-26 00:00:00.000,26,10,2014,"4",1,"October","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-01 00:00:00.000
2014-10-27 00:00:00.000,27,10,2014,"4",2,"October","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-01 00:00:00.000
2014-10-28 00:00:00.000,28,10,2014,"4",3,"October","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-01 00:00:00.000
2014-10-29 00:00:00.000,29,10,2014,"4",4,"October","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-01 00:00:00.000
2014-10-30 00:00:00.000,30,10,2014,"4",5,"October","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-01 00:00:00.000
2014-10-31 00:00:00.000,31,10,2014,"4",6,"October","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-01 00:00:00.000
2014-11-01 00:00:00.000,1,11,2014,"4",7,"November","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-01 00:00:00.000
2014-11-02 00:00:00.000,2,11,2014,"4",1,"November","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-08 00:00:00.000
2014-11-03 00:00:00.000,3,11,2014,"4",2,"November","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-08 00:00:00.000
2014-11-04 00:00:00.000,4,11,2014,"4",3,"November","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-08 00:00:00.000
2014-11-05 00:00:00.000,5,11,2014,"4",4,"November","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-08 00:00:00.000
2014-11-06 00:00:00.000,6,11,2014,"4",5,"November","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-08 00:00:00.000
2014-11-07 00:00:00.000,7,11,2014,"4",6,"November","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-08 00:00:00.000
2014-11-08 00:00:00.000,8,11,2014,"4",7,"November","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-08 00:00:00.000
2014-11-09 00:00:00.000,9,11,2014,"4",1,"November","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-15 00:00:00.000
2014-11-10 00:00:00.000,10,11,2014,"4",2,"November","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-15 00:00:00.000
2014-11-11 00:00:00.000,11,11,2014,"4",3,"November","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-15 00:00:00.000
2014-11-12 00:00:00.000,12,11,2014,"4",4,"November","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-15 00:00:00.000
2014-11-13 00:00:00.000,13,11,2014,"4",5,"November","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-15 00:00:00.000
2014-11-14 00:00:00.000,14,11,2014,"4",6,"November","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-15 00:00:00.000
2014-11-15 00:00:00.000,15,11,2014,"4",7,"November","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-15 00:00:00.000
2014-11-16 00:00:00.000,16,11,2014,"4",1,"November","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-22 00:00:00.000
2014-11-17 00:00:00.000,17,11,2014,"4",2,"November","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-22 00:00:00.000
2014-11-18 00:00:00.000,18,11,2014,"4",3,"November","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-22 00:00:00.000
2014-11-19 00:00:00.000,19,11,2014,"4",4,"November","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-22 00:00:00.000
2014-11-20 00:00:00.000,20,11,2014,"4",5,"November","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-22 00:00:00.000
2014-11-21 00:00:00.000,21,11,2014,"4",6,"November","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-22 00:00:00.000
2014-11-22 00:00:00.000,22,11,2014,"4",7,"November","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-22 00:00:00.000
2014-11-23 00:00:00.000,23,11,2014,"4",1,"November","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-29 00:00:00.000
2014-11-24 00:00:00.000,24,11,2014,"4",2,"November","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-29 00:00:00.000
2014-11-25 00:00:00.000,25,11,2014,"4",3,"November","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-29 00:00:00.000
2014-11-26 00:00:00.000,26,11,2014,"4",4,"November","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-29 00:00:00.000
2014-11-27 00:00:00.000,27,11,2014,"4",5,"November","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-29 00:00:00.000
2014-11-28 00:00:00.000,28,11,2014,"4",6,"November","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-29 00:00:00.000
2014-11-29 00:00:00.000,29,11,2014,"4",7,"November","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-11-29 00:00:00.000
2014-11-30 00:00:00.000,30,11,2014,"4",1,"November","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-06 00:00:00.000
2014-12-01 00:00:00.000,1,12,2014,"4",2,"December","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-06 00:00:00.000
2014-12-02 00:00:00.000,2,12,2014,"4",3,"December","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-06 00:00:00.000
2014-12-03 00:00:00.000,3,12,2014,"4",4,"December","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-06 00:00:00.000
2014-12-04 00:00:00.000,4,12,2014,"4",5,"December","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-06 00:00:00.000
2014-12-05 00:00:00.000,5,12,2014,"4",6,"December","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-06 00:00:00.000
2014-12-06 00:00:00.000,6,12,2014,"4",7,"December","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-06 00:00:00.000
2014-12-07 00:00:00.000,7,12,2014,"4",1,"December","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-13 00:00:00.000
2014-12-08 00:00:00.000,8,12,2014,"4",2,"December","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-13 00:00:00.000
2014-12-09 00:00:00.000,9,12,2014,"4",3,"December","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-13 00:00:00.000
2014-12-10 00:00:00.000,10,12,2014,"4",4,"December","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-13 00:00:00.000
2014-12-11 00:00:00.000,11,12,2014,"4",5,"December","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-13 00:00:00.000
2014-12-12 00:00:00.000,12,12,2014,"4",6,"December","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-13 00:00:00.000
2014-12-13 00:00:00.000,13,12,2014,"4",7,"December","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-13 00:00:00.000
2014-12-14 00:00:00.000,14,12,2014,"4",1,"December","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-20 00:00:00.000
2014-12-15 00:00:00.000,15,12,2014,"4",2,"December","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-20 00:00:00.000
2014-12-16 00:00:00.000,16,12,2014,"4",3,"December","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-20 00:00:00.000
2014-12-17 00:00:00.000,17,12,2014,"4",4,"December","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-20 00:00:00.000
2014-12-18 00:00:00.000,18,12,2014,"4",5,"December","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-20 00:00:00.000
2014-12-19 00:00:00.000,19,12,2014,"4",6,"December","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-20 00:00:00.000
2014-12-20 00:00:00.000,20,12,2014,"4",7,"December","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-20 00:00:00.000
2014-12-21 00:00:00.000,21,12,2014,"4",1,"December","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-27 00:00:00.000
2014-12-22 00:00:00.000,22,12,2014,"4",2,"December","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-27 00:00:00.000
2014-12-23 00:00:00.000,23,12,2014,"4",3,"December","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-27 00:00:00.000
2014-12-24 00:00:00.000,24,12,2014,"4",4,"December","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-27 00:00:00.000
2014-12-25 00:00:00.000,25,12,2014,"4",5,"December","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-27 00:00:00.000
2014-12-26 00:00:00.000,26,12,2014,"4",6,"December","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-27 00:00:00.000
2014-12-27 00:00:00.000,27,12,2014,"4",7,"December","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-12-27 00:00:00.000
2014-12-28 00:00:00.000,28,12,2014,"4",1,"December","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-01-03 00:00:00.000
2014-12-29 00:00:00.000,29,12,2014,"4",2,"December","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-01-03 00:00:00.000
2014-12-30 00:00:00.000,30,12,2014,"4",3,"December","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-01-03 00:00:00.000
2014-12-31 00:00:00.000,31,12,2014,"4",4,"December","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2015-01-03 00:00:00.000
2014-07-01 00:00:00.000,1,7,2014,"3",3,"July","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-05 00:00:00.000
2014-07-02 00:00:00.000,2,7,2014,"3",4,"July","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-05 00:00:00.000
2014-07-03 00:00:00.000,3,7,2014,"3",5,"July","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-05 00:00:00.000
2014-07-04 00:00:00.000,4,7,2014,"3",6,"July","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-05 00:00:00.000
2014-07-05 00:00:00.000,5,7,2014,"3",7,"July","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-05 00:00:00.000
2014-07-06 00:00:00.000,6,7,2014,"3",1,"July","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-12 00:00:00.000
2014-07-07 00:00:00.000,7,7,2014,"3",2,"July","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-12 00:00:00.000
2014-07-08 00:00:00.000,8,7,2014,"3",3,"July","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-12 00:00:00.000
2014-07-09 00:00:00.000,9,7,2014,"3",4,"July","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-12 00:00:00.000
2014-07-10 00:00:00.000,10,7,2014,"3",5,"July","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-12 00:00:00.000
2014-07-11 00:00:00.000,11,7,2014,"3",6,"July","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-12 00:00:00.000
2014-07-12 00:00:00.000,12,7,2014,"3",7,"July","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-12 00:00:00.000
2014-07-13 00:00:00.000,13,7,2014,"3",1,"July","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-19 00:00:00.000
2014-07-14 00:00:00.000,14,7,2014,"3",2,"July","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-19 00:00:00.000
2014-07-15 00:00:00.000,15,7,2014,"3",3,"July","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-19 00:00:00.000
2014-07-16 00:00:00.000,16,7,2014,"3",4,"July","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-19 00:00:00.000
2014-07-17 00:00:00.000,17,7,2014,"3",5,"July","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-19 00:00:00.000
2014-07-18 00:00:00.000,18,7,2014,"3",6,"July","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-19 00:00:00.000
2014-07-19 00:00:00.000,19,7,2014,"3",7,"July","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-19 00:00:00.000
2014-07-20 00:00:00.000,20,7,2014,"3",1,"July","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-26 00:00:00.000
2014-07-21 00:00:00.000,21,7,2014,"3",2,"July","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-26 00:00:00.000
2014-07-22 00:00:00.000,22,7,2014,"3",3,"July","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-26 00:00:00.000
2014-07-23 00:00:00.000,23,7,2014,"3",4,"July","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-26 00:00:00.000
2014-07-24 00:00:00.000,24,7,2014,"3",5,"July","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-26 00:00:00.000
2014-07-25 00:00:00.000,25,7,2014,"3",6,"July","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-26 00:00:00.000
2014-07-26 00:00:00.000,26,7,2014,"3",7,"July","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-07-26 00:00:00.000
2014-07-27 00:00:00.000,27,7,2014,"3",1,"July","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-02 00:00:00.000
2014-07-28 00:00:00.000,28,7,2014,"3",2,"July","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-02 00:00:00.000
2014-07-29 00:00:00.000,29,7,2014,"3",3,"July","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-02 00:00:00.000
2014-07-30 00:00:00.000,30,7,2014,"3",4,"July","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-02 00:00:00.000
2014-07-31 00:00:00.000,31,7,2014,"3",5,"July","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-02 00:00:00.000
2014-08-01 00:00:00.000,1,8,2014,"3",6,"August","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-02 00:00:00.000
2014-08-02 00:00:00.000,2,8,2014,"3",7,"August","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-02 00:00:00.000
2014-08-03 00:00:00.000,3,8,2014,"3",1,"August","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-09 00:00:00.000
2014-08-04 00:00:00.000,4,8,2014,"3",2,"August","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-09 00:00:00.000
2014-08-05 00:00:00.000,5,8,2014,"3",3,"August","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-09 00:00:00.000
2014-08-06 00:00:00.000,6,8,2014,"3",4,"August","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-09 00:00:00.000
2014-08-07 00:00:00.000,7,8,2014,"3",5,"August","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-09 00:00:00.000
2014-08-08 00:00:00.000,8,8,2014,"3",6,"August","Friday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-09 00:00:00.000
2014-08-09 00:00:00.000,9,8,2014,"3",7,"August","Saturday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-09 00:00:00.000
2014-08-10 00:00:00.000,10,8,2014,"3",1,"August","Sunday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-16 00:00:00.000
2014-08-11 00:00:00.000,11,8,2014,"3",2,"August","Monday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-16 00:00:00.000
2014-08-12 00:00:00.000,12,8,2014,"3",3,"August","Tuesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-16 00:00:00.000
2014-08-13 00:00:00.000,13,8,2014,"3",4,"August","Wednesday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-16 00:00:00.000
2014-08-14 00:00:00.000,14,8,2014,"3",5,"August","Thursday","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2014-08-16 00:00:00.000
