ProductKey,ProductName,SubCategory,Category,StandardCost,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
478,"Mountain Bottle Cage","Bottles and Cages","Accessories","3.7363","NA","9.99",0,"Mountain","Mountain Bottle Cage","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/478.jpg","Tough aluminum cage holds bottle securly on tough terrain.",2007-07-01 00:00:00.000
479,"Road Bottle Cage","Bottles and Cages","Accessories","3.3623","NA","8.99",0,"Road","Road Bottle Cage","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/479.jpg","Aluminum cage is lighter than our mountain version; perfect for long distance trips.",2007-07-01 00:00:00.000
480,"Patch Kit/8 Patches","Tires and Tubes","Accessories","0.8565","NA","2.29",0,"Sport","Patch kit","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/480.jpg","Includes 8 different size patches, glue and sandpaper.",2007-07-01 00:00:00.000
481,"Racing Socks, M","Socks","Clothing","3.3623","White","8.99",0,"Road","Racing Socks","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/481.jpg","Thin, lightweight and durable with cuffs that stay up.",2007-07-01 00:00:00.000
482,"Racing Socks, L","Socks","Clothing","3.3623","White","8.99",0,"Road","Racing Socks","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/482.jpg","Thin, lightweight and durable with cuffs that stay up.",2007-07-01 00:00:00.000
483,"Hitch Rack - 4-Bike","Bike Racks","Accessories","44.88","NA","120",0,"Sport","Hitch Rack - 4-Bike","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/483.jpg","Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",2007-07-01 00:00:00.000
484,"Bike Wash - Dissolver","Cleaners","Accessories","2.9733","NA","7.95",0,"Sport","Bike Wash","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/484.jpg","Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",2007-07-01 00:00:00.000
485,"Fender Set - Mountain","Fenders","Accessories","8.2205","NA","21.98",0,"Mountain","Fender Set - Mountain","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/485.jpg","Clip-on fenders fit most mountain bikes.",2007-07-01 00:00:00.000
486,"All-Purpose Bike Stand","Bike Stands","Accessories","59.466","NA","159",0,"Mountain","All-Purpose Bike Stand","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/486.jpg","Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.",2007-07-01 00:00:00.000
487,"Hydration Pack - 70 oz.","Hydration Packs","Accessories","20.5663","Silver","54.99",0,"Sport","Hydration Pack","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/487.jpg","Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2007-07-01 00:00:00.000
488,"Short-Sleeve Classic Jersey, S","Jerseys","Clothing","41.5723","Yellow","53.99",0,"Sport","Short-Sleeve Classic Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/488.jpg","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01 00:00:00.000
489,"Short-Sleeve Classic Jersey, M","Jerseys","Clothing","41.5723","Yellow","53.99",0,"Sport","Short-Sleeve Classic Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/489.jpg","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01 00:00:00.000
490,"Short-Sleeve Classic Jersey, L","Jerseys","Clothing","41.5723","Yellow","53.99",0,"Sport","Short-Sleeve Classic Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/490.jpg","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01 00:00:00.000
491,"Short-Sleeve Classic Jersey, XL","Jerseys","Clothing","41.5723","Yellow","53.99",0,"Sport","Short-Sleeve Classic Jersey","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/491.jpg","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2007-07-01 00:00:00.000
528,"Mountain Tire Tube","Tires and Tubes","Accessories","1.8663","NA","4.99",0,"Mountain","Mountain Tire Tube","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/528.jpg","Self-sealing tube.",2007-07-01 00:00:00.000
529,"Road Tire Tube","Tires and Tubes","Accessories","1.4923","NA","3.99",0,"Road","Road Tire Tube","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/529.jpg","Conventional all-purpose tube.",2007-07-01 00:00:00.000
530,"Touring Tire Tube","Tires and Tubes","Accessories","1.8663","NA","4.99",0,"Touring","Touring Tire Tube","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/530.jpg","General purpose tube.",2007-07-01 00:00:00.000
535,"LL Mountain Tire","Tires and Tubes","Accessories","9.3463","NA","24.99",0,"Mountain","LL Mountain Tire","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/535.jpg","Comparible traction, less expensive wire bead casing.",2007-07-01 00:00:00.000
536,"ML Mountain Tire","Tires and Tubes","Accessories","11.2163","NA","29.99",0,"Mountain","ML Mountain Tire","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/536.jpg","Great traction, high-density rubber.",2007-07-01 00:00:00.000
537,"HL Mountain Tire","Tires and Tubes","Accessories","13.09","NA","35",0,"Mountain","HL Mountain Tire","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/537.jpg","Incredible traction, lightweight carbon reinforced.",2007-07-01 00:00:00.000
538,"LL Road Tire","Tires and Tubes","Accessories","8.0373","NA","21.49",0,"Road","LL Road Tire","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/538.jpg","Same great treads as more expensive tire with a less expensive wire bead casing.",2007-07-01 00:00:00.000
539,"ML Road Tire","Tires and Tubes","Accessories","9.3463","NA","24.99",0,"Road","ML Road Tire","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/539.jpg","Higher density rubber.",2007-07-01 00:00:00.000
540,"HL Road Tire","Tires and Tubes","Accessories","12.1924","NA","32.6",0,"Road","HL Road Tire","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/540.jpg","Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.",2007-07-01 00:00:00.000
541,"Touring Tire","Tires and Tubes","Accessories","10.8423","NA","28.99",0,"Touring","Touring Tire","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/541.jpg","High-density rubber.",2007-07-01 00:00:00.000
560,"Touring-2000 Blue, 60","Touring Bikes","Bikes","755.1508","Blue","1214.85",4,"Touring","Touring-2000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/560.jpg","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2007-07-01 00:00:00.000
561,"Touring-1000 Yellow, 46","Touring Bikes","Bikes","1481.9379","Yellow","2384.07",4,"Touring","Touring-1000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/561.jpg","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.",2007-07-01 00:00:00.000
562,"Touring-1000 Yellow, 50","Touring Bikes","Bikes","1481.9379","Yellow","2384.07",4,"Touring","Touring-1000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/562.jpg","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.",2007-07-01 00:00:00.000
563,"Touring-1000 Yellow, 54","Touring Bikes","Bikes","1481.9379","Yellow","2384.07",4,"Touring","Touring-1000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/563.jpg","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.",2007-07-01 00:00:00.000
564,"Touring-1000 Yellow, 60","Touring Bikes","Bikes","1481.9379","Yellow","2384.07",4,"Touring","Touring-1000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/564.jpg","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.",2007-07-01 00:00:00.000
565,"Touring-3000 Blue, 54","Touring Bikes","Bikes","461.4448","Blue","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/565.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
566,"Touring-3000 Blue, 58","Touring Bikes","Bikes","461.4448","Blue","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/566.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
567,"Touring-3000 Blue, 62","Touring Bikes","Bikes","461.4448","Blue","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/567.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
568,"Touring-3000 Yellow, 44","Touring Bikes","Bikes","461.4448","Yellow","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/568.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
569,"Touring-3000 Yellow, 50","Touring Bikes","Bikes","461.4448","Yellow","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/569.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
570,"Touring-3000 Yellow, 54","Touring Bikes","Bikes","461.4448","Yellow","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/570.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
571,"Touring-3000 Yellow, 58","Touring Bikes","Bikes","461.4448","Yellow","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/571.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
572,"Touring-3000 Yellow, 62","Touring Bikes","Bikes","461.4448","Yellow","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/572.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
573,"Touring-1000 Blue, 46","Touring Bikes","Bikes","1481.9379","Blue","2384.07",4,"Touring","Touring-1000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/573.jpg","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.",2007-07-01 00:00:00.000
574,"Touring-1000 Blue, 50","Touring Bikes","Bikes","1481.9379","Blue","2384.07",4,"Touring","Touring-1000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/574.jpg","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.",2007-07-01 00:00:00.000
575,"Touring-1000 Blue, 54","Touring Bikes","Bikes","1481.9379","Blue","2384.07",4,"Touring","Touring-1000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/575.jpg","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.",2007-07-01 00:00:00.000
576,"Touring-1000 Blue, 60","Touring Bikes","Bikes","1481.9379","Blue","2384.07",4,"Touring","Touring-1000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/576.jpg","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.",2007-07-01 00:00:00.000
577,"Touring-2000 Blue, 46","Touring Bikes","Bikes","755.1508","Blue","1214.85",4,"Touring","Touring-2000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/577.jpg","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2007-07-01 00:00:00.000
578,"Touring-2000 Blue, 50","Touring Bikes","Bikes","755.1508","Blue","1214.85",4,"Touring","Touring-2000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/578.jpg","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2007-07-01 00:00:00.000
579,"Touring-2000 Blue, 54","Touring Bikes","Bikes","755.1508","Blue","1214.85",4,"Touring","Touring-2000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/579.jpg","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2007-07-01 00:00:00.000
585,"Touring-3000 Blue, 44","Touring Bikes","Bikes","461.4448","Blue","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/585.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
586,"Touring-3000 Blue, 50","Touring Bikes","Bikes","461.4448","Blue","742.35",4,"Touring","Touring-3000","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/586.jpg","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",2007-07-01 00:00:00.000
587,"Mountain-400-W Silver, 38","Mountain Bikes","Bikes","419.7784","Silver","769.49",4,"Mountain","Mountain-400-W","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/587.jpg","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01 00:00:00.000
588,"Mountain-400-W Silver, 40","Mountain Bikes","Bikes","419.7784","Silver","769.49",4,"Mountain","Mountain-400-W","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/588.jpg","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01 00:00:00.000
589,"Mountain-400-W Silver, 42","Mountain Bikes","Bikes","419.7784","Silver","769.49",4,"Mountain","Mountain-400-W","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/589.jpg","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01 00:00:00.000
590,"Mountain-400-W Silver, 46","Mountain Bikes","Bikes","419.7784","Silver","769.49",4,"Mountain","Mountain-400-W","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/590.jpg","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01 00:00:00.000
591,"Mountain-500 Silver, 40","Mountain Bikes","Bikes","308.2179","Silver","564.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/591.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
592,"Mountain-500 Silver, 42","Mountain Bikes","Bikes","308.2179","Silver","564.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/592.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
593,"Mountain-500 Silver, 44","Mountain Bikes","Bikes","308.2179","Silver","564.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/593.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
594,"Mountain-500 Silver, 48","Mountain Bikes","Bikes","308.2179","Silver","564.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/594.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
595,"Mountain-500 Silver, 52","Mountain Bikes","Bikes","308.2179","Silver","564.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/595.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
596,"Mountain-500 Black, 40","Mountain Bikes","Bikes","294.5797","Black","539.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/596.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
597,"Mountain-500 Black, 42","Mountain Bikes","Bikes","294.5797","Black","539.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/597.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
366,"Mountain-300 Black, 44","Mountain Bikes","Bikes","598.4354","Black","1079.99",4,"Mountain","Mountain-300","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/366.jpg","For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.",2006-07-01 00:00:00.000
367,"Mountain-300 Black, 48","Mountain Bikes","Bikes","598.4354","Black","1079.99",4,"Mountain","Mountain-300","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/367.jpg","For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.",2006-07-01 00:00:00.000
598,"Mountain-500 Black, 44","Mountain Bikes","Bikes","294.5797","Black","539.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/598.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
599,"Mountain-500 Black, 48","Mountain Bikes","Bikes","294.5797","Black","539.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/599.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
600,"Mountain-500 Black, 52","Mountain Bikes","Bikes","294.5797","Black","539.99",4,"Mountain","Mountain-500","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/600.jpg","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",2007-07-01 00:00:00.000
310,"Road-150 Red, 62","Road Bikes","Bikes","2171.2942","Red","3578.27",4,"Road","Road-150","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/310.jpg","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000
311,"Road-150 Red, 44","Road Bikes","Bikes","2171.2942","Red","3578.27",4,"Road","Road-150","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/311.jpg","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000
312,"Road-150 Red, 48","Road Bikes","Bikes","2171.2942","Red","3578.27",4,"Road","Road-150","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/312.jpg","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000
313,"Road-150 Red, 52","Road Bikes","Bikes","2171.2942","Red","3578.27",4,"Road","Road-150","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/313.jpg","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000
314,"Road-150 Red, 56","Road Bikes","Bikes","2171.2942","Red","3578.27",4,"Road","Road-150","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/314.jpg","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000
315,"Road-450 Red, 58","Road Bikes","Bikes","884.7083","Red","1457.99",4,"Road","Road-450","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/315.jpg","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000
316,"Road-450 Red, 60","Road Bikes","Bikes","884.7083","Red","1457.99",4,"Road","Road-450","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/316.jpg","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000
317,"Road-450 Red, 44","Road Bikes","Bikes","884.7083","Red","1457.99",4,"Road","Road-450","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/317.jpg","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000
318,"Road-450 Red, 48","Road Bikes","Bikes","884.7083","Red","1457.99",4,"Road","Road-450","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/318.jpg","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000
319,"Road-450 Red, 52","Road Bikes","Bikes","884.7083","Red","1457.99",4,"Road","Road-450","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/319.jpg","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000
320,"Road-650 Red, 58","Road Bikes","Bikes","413.1463","Red","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/320.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
321,"Road-650 Red, 58","Road Bikes","Bikes","486.7066","Red","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/321.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
322,"Road-650 Red, 60","Road Bikes","Bikes","413.1463","Red","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/322.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
323,"Road-650 Red, 60","Road Bikes","Bikes","486.7066","Red","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/323.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
324,"Road-650 Red, 62","Road Bikes","Bikes","413.1463","Red","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/324.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
325,"Road-650 Red, 62","Road Bikes","Bikes","486.7066","Red","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/325.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
326,"Road-650 Red, 44","Road Bikes","Bikes","413.1463","Red","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/326.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
327,"Road-650 Red, 44","Road Bikes","Bikes","486.7066","Red","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/327.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
328,"Road-650 Red, 48","Road Bikes","Bikes","413.1463","Red","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/328.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
329,"Road-650 Red, 48","Road Bikes","Bikes","486.7066","Red","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/329.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
330,"Road-650 Red, 52","Road Bikes","Bikes","413.1463","Red","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/330.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
331,"Road-650 Red, 52","Road Bikes","Bikes","486.7066","Red","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/331.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
332,"Road-650 Black, 58","Road Bikes","Bikes","413.1463","Black","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/332.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
333,"Road-650 Black, 58","Road Bikes","Bikes","486.7066","Black","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/333.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
334,"Road-650 Black, 60","Road Bikes","Bikes","413.1463","Black","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/334.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
335,"Road-650 Black, 60","Road Bikes","Bikes","486.7066","Black","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/335.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
336,"Road-650 Black, 62","Road Bikes","Bikes","413.1463","Black","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/336.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
337,"Road-650 Black, 62","Road Bikes","Bikes","486.7066","Black","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/337.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
338,"Road-650 Black, 44","Road Bikes","Bikes","413.1463","Black","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/338.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
339,"Road-650 Black, 44","Road Bikes","Bikes","486.7066","Black","782.99",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/339.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000
340,"Road-650 Black, 48","Road Bikes","Bikes","413.1463","Black","699.0982",4,"Road","Road-650","http://www.avising.com/me/LearnPBI/DataSources/ProductImages/340.jpg","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000
