PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate,Anio
281,4,4,258,1510,5,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,143.0415,11.4433,3.576,158.0608,2013-02-17 00:00:00.000,2013
331,4,4,258,1566,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,102.564,8.2051,2.5641,113.3332,2013-05-04 00:00:00.000,2013
381,4,4,258,1588,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,40471.2,3237.696,1011.78,44720.676,2013-06-07 00:00:00.000,2013
391,4,4,258,1578,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,26720.925,2137.674,668.0231,29526.6221,2013-06-07 00:00:00.000,2013
429,4,4,258,1650,5,2013-08-04 00:00:00.000,2013-08-13 00:00:00.000,171.0765,13.6861,4.2769,189.0395,2013-08-13 00:00:00.000,2013
439,4,4,258,1690,5,2013-08-05 00:00:00.000,2013-08-14 00:00:00.000,146.286,11.7029,3.6572,161.6461,2013-08-14 00:00:00.000,2013
469,4,4,258,1510,5,2013-08-07 00:00:00.000,2013-08-16 00:00:00.000,143.0415,11.4433,3.576,158.0608,2013-08-16 00:00:00.000,2013
519,4,4,258,1566,5,2013-08-11 00:00:00.000,2013-08-20 00:00:00.000,102.564,8.2051,2.5641,113.3332,2013-08-20 00:00:00.000,2013
573,4,4,258,1588,5,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,40471.2,3237.696,1011.78,44720.676,2013-08-24 00:00:00.000,2013
671,4,4,258,1538,5,2013-08-22 00:00:00.000,2013-08-31 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2013-08-31 00:00:00.000,2013
691,4,4,258,1560,5,2013-08-26 00:00:00.000,2013-09-04 00:00:00.000,13669.425,1093.554,341.7356,15104.7146,2013-09-04 00:00:00.000,2013
775,4,4,258,1692,5,2013-09-02 00:00:00.000,2013-09-11 00:00:00.000,9948.33,795.8664,248.7083,10992.9047,2013-09-11 00:00:00.000,2013
805,4,4,258,1584,5,2013-09-04 00:00:00.000,2013-09-13 00:00:00.000,9799.65,783.972,244.9913,10828.6133,2013-09-13 00:00:00.000,2013
825,4,4,258,1608,5,2013-09-05 00:00:00.000,2013-09-14 00:00:00.000,5948.25,475.86,148.7063,6572.8163,2013-09-14 00:00:00.000,2013
835,4,4,258,1554,5,2013-09-05 00:00:00.000,2013-09-14 00:00:00.000,2061.7065,164.9365,51.5427,2278.1857,2013-09-14 00:00:00.000,2013
849,4,4,258,1492,5,2013-09-08 00:00:00.000,2013-09-17 00:00:00.000,694.1655,55.5332,17.3541,767.0528,2013-09-17 00:00:00.000,2013
859,4,4,258,1696,5,2013-09-09 00:00:00.000,2013-09-18 00:00:00.000,39258.45,3140.676,981.4613,43380.5873,2013-09-18 00:00:00.000,2013
889,4,4,258,1620,5,2013-09-11 00:00:00.000,2013-09-20 00:00:00.000,5711.475,456.918,142.7869,6311.1799,2013-09-20 00:00:00.000,2013
933,4,4,258,1602,5,2013-09-18 00:00:00.000,2013-09-27 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192,2013-09-27 00:00:00.000,2013
1033,4,4,258,1540,5,2013-10-13 00:00:00.000,2013-10-22 00:00:00.000,416.745,33.3396,10.4186,460.5032,2013-10-22 00:00:00.000,2013
1053,4,4,258,1648,5,2013-10-14 00:00:00.000,2013-10-23 00:00:00.000,142.4115,11.3929,3.5603,157.3647,2013-10-23 00:00:00.000,2013
1057,4,4,258,1622,5,2013-10-15 00:00:00.000,2013-10-24 00:00:00.000,836.01,66.8808,20.9003,923.7911,2013-10-24 00:00:00.000,2013
1083,4,4,258,1538,5,2013-10-21 00:00:00.000,2013-10-30 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2013-10-30 00:00:00.000,2013
1103,4,4,258,1560,5,2013-11-07 00:00:00.000,2013-11-16 00:00:00.000,13669.425,1093.554,341.7356,15104.7146,2013-11-16 00:00:00.000,2013
1153,4,4,258,1632,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,62092.8,4967.424,1552.32,68612.544,2013-11-21 00:00:00.000,2013
1183,4,4,258,1692,5,2013-11-15 00:00:00.000,2013-11-24 00:00:00.000,9948.33,795.8664,248.7083,10992.9047,2013-11-24 00:00:00.000,2013
1213,4,4,258,1584,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,9799.65,783.972,244.9913,10828.6133,2013-11-29 00:00:00.000,2013
1243,4,4,258,1554,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2013-12-04 00:00:00.000,2013
1253,4,4,258,1492,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2013-12-04 00:00:00.000,2013
1293,4,4,258,1620,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,5711.475,456.918,142.7869,6311.1799,2013-12-07 00:00:00.000,2013
1313,4,4,258,1576,5,2013-12-02 00:00:00.000,2013-12-11 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348,2013-12-11 00:00:00.000,2013
1373,4,4,258,1666,5,2013-12-09 00:00:00.000,2013-12-18 00:00:00.000,416.745,33.3396,10.4186,460.5032,2013-12-18 00:00:00.000,2013
1483,4,4,258,1496,5,2013-12-19 00:00:00.000,2013-12-28 00:00:00.000,416.745,33.3396,10.4186,460.5032,2013-12-28 00:00:00.000,2013
1513,4,4,258,1646,5,2013-12-23 00:00:00.000,2014-01-01 00:00:00.000,19236.525,1538.922,480.9131,21256.3601,2014-01-01 00:00:00.000,2013
1603,4,4,258,1582,5,2014-01-02 00:00:00.000,2014-01-11 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2014-01-11 00:00:00.000,2014
1623,4,4,258,1534,5,2014-01-03 00:00:00.000,2014-01-12 00:00:00.000,416.745,33.3396,10.4186,460.5032,2014-01-12 00:00:00.000,2014
1643,4,4,258,1650,5,2014-01-06 00:00:00.000,2014-01-15 00:00:00.000,171.0765,13.6861,4.2769,189.0395,2014-01-15 00:00:00.000,2014
1703,4,4,258,1614,5,2014-01-15 00:00:00.000,2014-01-24 00:00:00.000,415.8,33.264,10.395,459.459,2014-01-24 00:00:00.000,2014
1783,4,4,258,1588,5,2014-01-22 00:00:00.000,2014-01-31 00:00:00.000,40471.2,3237.696,1011.78,44720.676,2014-01-31 00:00:00.000,2014
1793,4,4,258,1578,5,2014-01-23 00:00:00.000,2014-02-01 00:00:00.000,26720.925,2137.674,668.0231,29526.6221,2014-02-01 00:00:00.000,2014
1863,4,4,258,1622,5,2014-02-03 00:00:00.000,2014-02-12 00:00:00.000,414.855,33.1884,10.3714,458.4148,2014-02-12 00:00:00.000,2014
1873,4,4,258,1538,5,2014-02-03 00:00:00.000,2014-02-12 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2014-02-12 00:00:00.000,2014
1893,4,4,258,1560,5,2014-02-05 00:00:00.000,2014-02-14 00:00:00.000,13669.425,1093.554,341.7356,15104.7146,2014-02-14 00:00:00.000,2014
1963,4,4,258,1616,5,2014-02-12 00:00:00.000,2014-02-21 00:00:00.000,414.855,33.1884,10.3714,458.4148,2014-02-21 00:00:00.000,2014
1973,4,4,258,1692,5,2014-02-12 00:00:00.000,2014-02-21 00:00:00.000,9948.33,795.8664,248.7083,10992.9047,2014-02-21 00:00:00.000,2014
2003,4,4,258,1584,5,2014-02-14 00:00:00.000,2014-02-23 00:00:00.000,9799.65,783.972,244.9913,10828.6133,2014-02-23 00:00:00.000,2014
2023,4,4,258,1608,5,2014-02-17 00:00:00.000,2014-02-26 00:00:00.000,5948.25,475.86,148.7063,6572.8163,2014-02-26 00:00:00.000,2014
2043,4,4,258,1492,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2014-03-01 00:00:00.000,2014
2123,4,4,258,1602,5,2014-02-27 00:00:00.000,2014-03-08 00:00:00.000,1525.23,122.0184,38.1308,1685.3792,2014-03-08 00:00:00.000,2014
2163,4,4,258,1666,5,2014-03-01 00:00:00.000,2014-03-10 00:00:00.000,416.745,33.3396,10.4186,460.5032,2014-03-10 00:00:00.000,2014
2223,4,4,258,1648,5,2014-03-06 00:00:00.000,2014-03-15 00:00:00.000,142.4115,11.3929,3.5603,157.3647,2014-03-15 00:00:00.000,2014
2273,4,4,258,1496,5,2014-03-12 00:00:00.000,2014-03-21 00:00:00.000,416.745,33.3396,10.4186,460.5032,2014-03-21 00:00:00.000,2014
2303,4,4,258,1646,5,2014-03-14 00:00:00.000,2014-03-23 00:00:00.000,19236.525,1538.922,480.9131,21256.3601,2014-03-23 00:00:00.000,2014
2393,4,4,258,1582,5,2014-03-25 00:00:00.000,2014-04-03 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2014-04-03 00:00:00.000,2014
2413,4,4,258,1534,5,2014-03-27 00:00:00.000,2014-04-05 00:00:00.000,416.745,33.3396,10.4186,460.5032,2014-04-05 00:00:00.000,2014
2443,4,4,258,1690,5,2014-03-28 00:00:00.000,2014-04-06 00:00:00.000,146.286,11.7029,3.6572,161.6461,2014-04-06 00:00:00.000,2014
2473,4,4,258,1510,5,2014-04-02 00:00:00.000,2014-04-11 00:00:00.000,143.0415,11.4433,3.576,158.0608,2014-04-11 00:00:00.000,2014
2493,4,4,258,1614,5,2014-04-04 00:00:00.000,2014-04-13 00:00:00.000,415.8,33.264,10.395,459.459,2014-04-13 00:00:00.000,2014
2523,4,4,258,1566,5,2014-04-07 00:00:00.000,2014-04-16 00:00:00.000,102.564,8.2051,2.5641,113.3332,2014-04-16 00:00:00.000,2014
2573,4,4,258,1588,5,2014-04-11 00:00:00.000,2014-04-20 00:00:00.000,40471.2,3237.696,1011.78,44720.676,2014-04-20 00:00:00.000,2014
2583,4,4,258,1578,5,2014-04-11 00:00:00.000,2014-04-20 00:00:00.000,26720.925,2137.674,668.0231,29526.6221,2014-04-20 00:00:00.000,2014
2653,4,4,258,1622,5,2014-04-18 00:00:00.000,2014-04-27 00:00:00.000,414.855,33.1884,10.3714,458.4148,2014-04-27 00:00:00.000,2014
2663,4,4,258,1538,5,2014-04-18 00:00:00.000,2014-04-27 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2014-04-27 00:00:00.000,2014
2683,4,4,258,1560,5,2014-04-21 00:00:00.000,2014-04-30 00:00:00.000,13669.425,1093.554,341.7356,15104.7146,2014-04-30 00:00:00.000,2014
2753,4,4,258,1616,5,2014-04-28 00:00:00.000,2014-05-07 00:00:00.000,414.855,33.1884,10.3714,458.4148,2014-05-07 00:00:00.000,2014
2763,4,4,258,1692,5,2014-04-28 00:00:00.000,2014-05-07 00:00:00.000,9948.33,795.8664,248.7083,10992.9047,2014-05-07 00:00:00.000,2014
2793,4,4,258,1584,5,2014-04-30 00:00:00.000,2014-05-09 00:00:00.000,9799.65,783.972,244.9913,10828.6133,2014-05-09 00:00:00.000,2014
2813,4,4,258,1608,5,2014-05-02 00:00:00.000,2014-05-11 00:00:00.000,5948.25,475.86,148.7063,6572.8163,2014-05-11 00:00:00.000,2014
2823,4,4,258,1554,5,2014-05-02 00:00:00.000,2014-05-11 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2014-05-11 00:00:00.000,2014
2873,4,4,258,1620,5,2014-05-09 00:00:00.000,2014-05-18 00:00:00.000,5711.475,456.918,142.7869,6311.1799,2014-05-18 00:00:00.000,2014
2893,4,4,258,1576,5,2014-05-12 00:00:00.000,2014-05-21 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348,2014-05-21 00:00:00.000,2014
2913,4,4,258,1602,5,2014-05-13 00:00:00.000,2014-05-22 00:00:00.000,1525.23,122.0184,38.1308,1685.3792,2014-05-22 00:00:00.000,2014
2953,4,4,258,1666,5,2014-05-16 00:00:00.000,2014-05-25 00:00:00.000,416.745,33.3396,10.4186,460.5032,2014-05-25 00:00:00.000,2014
3013,4,4,258,1648,5,2014-05-22 00:00:00.000,2014-05-31 00:00:00.000,142.4115,11.3929,3.5603,157.3647,2014-05-31 00:00:00.000,2014
3063,4,4,258,1496,5,2014-05-26 00:00:00.000,2014-06-04 00:00:00.000,416.745,33.3396,10.4186,460.5032,2014-06-04 00:00:00.000,2014
3093,4,4,258,1646,5,2014-05-28 00:00:00.000,2014-06-06 00:00:00.000,19236.525,1538.922,480.9131,21256.3601,2014-06-06 00:00:00.000,2014
3183,4,4,258,1582,5,2014-06-04 00:00:00.000,2014-06-13 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2014-06-13 00:00:00.000,2014
3203,4,4,258,1534,5,2014-06-05 00:00:00.000,2014-06-14 00:00:00.000,416.745,33.3396,10.4186,460.5032,2014-06-14 00:00:00.000,2014
3223,4,4,258,1650,5,2014-06-06 00:00:00.000,2014-06-15 00:00:00.000,171.0765,13.6861,4.2769,189.0395,2014-06-15 00:00:00.000,2014
3263,4,4,258,1510,5,2014-06-10 00:00:00.000,2014-06-19 00:00:00.000,143.0415,11.4433,3.576,158.0608,2014-06-19 00:00:00.000,2014
3283,4,4,258,1614,5,2014-06-12 00:00:00.000,2014-06-21 00:00:00.000,415.8,33.264,10.395,459.459,2014-06-21 00:00:00.000,2014
3313,4,4,258,1566,5,2014-06-16 00:00:00.000,2014-06-25 00:00:00.000,102.564,8.2051,2.5641,113.3332,2014-06-25 00:00:00.000,2014
3363,4,4,258,1588,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,40471.2,3237.696,1011.78,44720.676,2014-06-28 00:00:00.000,2014
3373,4,4,258,1578,5,2014-06-19 00:00:00.000,2014-06-28 00:00:00.000,26720.925,2137.674,668.0231,29526.6221,2014-06-28 00:00:00.000,2014
3443,4,4,258,1622,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,414.855,33.1884,10.3714,458.4148,2014-07-03 00:00:00.000,2014
3453,4,4,258,1538,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2014-07-04 00:00:00.000,2014
3473,4,4,258,1560,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,13669.425,1093.554,341.7356,15104.7146,2014-07-05 00:00:00.000,2014
3553,4,4,258,1692,5,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,9948.33,795.8664,248.7083,10992.9047,2014-07-12 00:00:00.000,2014
3583,4,4,258,1584,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,9799.65,783.972,244.9913,10828.6133,2014-07-13 00:00:00.000,2014
3613,4,4,258,1554,5,2014-07-08 00:00:00.000,2014-07-17 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2014-07-17 00:00:00.000,2014
3623,4,4,258,1492,5,2014-07-09 00:00:00.000,2014-07-18 00:00:00.000,415.3275,33.2262,10.3832,458.9369,2014-07-18 00:00:00.000,2014
3663,4,4,258,1620,5,2014-07-11 00:00:00.000,2014-07-20 00:00:00.000,5711.475,456.918,142.7869,6311.1799,2014-07-20 00:00:00.000,2014
3683,4,4,258,1576,5,2014-07-14 00:00:00.000,2014-07-23 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348,2014-07-23 00:00:00.000,2014
3703,4,4,258,1602,5,2014-07-15 00:00:00.000,2014-07-24 00:00:00.000,1525.23,122.0184,38.1308,1685.3792,2014-07-24 00:00:00.000,2014
3743,4,4,258,1666,5,2014-07-17 00:00:00.000,2014-07-26 00:00:00.000,416.745,33.3396,10.4186,460.5032,2014-07-26 00:00:00.000,2014
62,4,4,254,1684,5,2012-01-24 00:00:00.000,2012-02-02 00:00:00.000,41048.7,3283.896,1026.2175,45358.8135,2012-02-02 00:00:00.000,2012
162,4,4,254,1650,5,2012-05-30 00:00:00.000,2012-06-08 00:00:00.000,171.0765,13.6861,4.2769,189.0395,2012-06-08 00:00:00.000,2012
172,4,4,254,1690,5,2012-05-30 00:00:00.000,2012-06-08 00:00:00.000,146.286,11.7029,3.6572,161.6461,2012-06-08 00:00:00.000,2012
202,4,4,254,1510,5,2012-07-27 00:00:00.000,2012-08-05 00:00:00.000,143.0415,11.4433,3.576,158.0608,2012-08-05 00:00:00.000,2012
222,4,4,254,1614,5,2012-08-16 00:00:00.000,2012-08-25 00:00:00.000,273.0735,21.8459,6.8268,301.7462,2012-08-25 00:00:00.000,2012
252,4,4,254,1566,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,102.564,8.2051,2.5641,113.3332,2012-09-30 00:00:00.000,2012
302,4,4,254,1588,5,2013-04-12 00:00:00.000,2013-04-21 00:00:00.000,40471.2,3237.696,1011.78,44720.676,2013-04-21 00:00:00.000,2013
382,4,4,254,1622,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,272.4435,21.7955,6.8111,301.0501,2013-06-07 00:00:00.000,2013
412,4,4,254,1560,5,2013-07-22 00:00:00.000,2013-07-31 00:00:00.000,13669.425,1093.554,341.7356,15104.7146,2013-07-31 00:00:00.000,2013
440,4,4,254,1566,5,2013-08-05 00:00:00.000,2013-08-14 00:00:00.000,102.564,8.2051,2.5641,113.3332,2013-08-14 00:00:00.000,2013
490,4,4,254,1588,5,2013-08-08 00:00:00.000,2013-08-17 00:00:00.000,40471.2,3237.696,1011.78,44720.676,2013-08-17 00:00:00.000,2013
574,4,4,254,1622,5,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,278.523,22.2818,6.9631,307.7679,2013-08-24 00:00:00.000,2013
584,4,4,254,1538,5,2013-08-15 00:00:00.000,2013-08-24 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2013-08-24 00:00:00.000,2013
604,4,4,254,1560,5,2013-08-18 00:00:00.000,2013-08-27 00:00:00.000,13669.425,1093.554,341.7356,15104.7146,2013-08-27 00:00:00.000,2013
662,4,4,254,1632,5,2013-08-22 00:00:00.000,2013-08-31 00:00:00.000,38421.075,3073.686,960.5269,42455.2879,2013-08-31 00:00:00.000,2013
682,4,4,254,1616,5,2013-08-25 00:00:00.000,2013-09-03 00:00:00.000,278.523,22.2818,6.9631,307.7679,2013-09-03 00:00:00.000,2013
692,4,4,254,1692,5,2013-08-26 00:00:00.000,2013-09-04 00:00:00.000,6444.9,515.592,161.1225,7121.6145,2013-09-04 00:00:00.000,2013
722,4,4,254,1584,5,2013-08-28 00:00:00.000,2013-09-06 00:00:00.000,6540.66,523.2528,163.5165,7227.4293,2013-09-06 00:00:00.000,2013
742,4,4,254,1608,5,2013-08-29 00:00:00.000,2013-09-07 00:00:00.000,5948.25,475.86,148.7063,6572.8163,2013-09-07 00:00:00.000,2013
806,4,4,254,1620,5,2013-09-04 00:00:00.000,2013-09-13 00:00:00.000,5711.475,456.918,142.7869,6311.1799,2013-09-13 00:00:00.000,2013
826,4,4,254,1576,5,2013-09-05 00:00:00.000,2013-09-14 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348,2013-09-14 00:00:00.000,2013
850,4,4,254,1602,5,2013-09-08 00:00:00.000,2013-09-17 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192,2013-09-17 00:00:00.000,2013
934,4,4,254,1540,5,2013-09-18 00:00:00.000,2013-09-27 00:00:00.000,279.783,22.3826,6.9946,309.1602,2013-09-27 00:00:00.000,2013
954,4,4,254,1648,5,2013-09-22 00:00:00.000,2013-10-01 00:00:00.000,142.4115,11.3929,3.5603,157.3647,2013-10-01 00:00:00.000,2013
966,4,4,254,1680,5,2013-09-26 00:00:00.000,2013-10-05 00:00:00.000,63831.075,5106.486,1595.7769,70533.3379,2013-10-05 00:00:00.000,2013
1002,4,4,254,1514,5,2013-10-06 00:00:00.000,2013-10-15 00:00:00.000,281.8935,22.5515,7.0473,311.4923,2013-10-15 00:00:00.000,2013
1012,4,4,254,1496,5,2013-10-06 00:00:00.000,2013-10-15 00:00:00.000,279.783,22.3826,6.9946,309.1602,2013-10-15 00:00:00.000,2013
1058,4,4,254,1632,5,2013-10-15 00:00:00.000,2013-10-24 00:00:00.000,62092.8,4967.424,1552.32,68612.544,2013-10-24 00:00:00.000,2013
1134,4,4,254,1584,5,2013-11-11 00:00:00.000,2013-11-20 00:00:00.000,6540.66,523.2528,163.5165,7227.4293,2013-11-20 00:00:00.000,2013
1154,4,4,254,1608,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,5948.25,475.86,148.7063,6572.8163,2013-11-21 00:00:00.000,2013
1164,4,4,254,1554,5,2013-11-12 00:00:00.000,2013-11-21 00:00:00.000,278.838,22.307,6.971,308.116,2013-11-21 00:00:00.000,2013
1174,4,4,254,1492,5,2013-11-13 00:00:00.000,2013-11-22 00:00:00.000,278.838,22.307,6.971,308.116,2013-11-22 00:00:00.000,2013
1214,4,4,254,1620,5,2013-11-20 00:00:00.000,2013-11-29 00:00:00.000,5711.475,456.918,142.7869,6311.1799,2013-11-29 00:00:00.000,2013
1234,4,4,254,1576,5,2013-11-22 00:00:00.000,2013-12-01 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348,2013-12-01 00:00:00.000,2013
1254,4,4,254,1602,5,2013-11-25 00:00:00.000,2013-12-04 00:00:00.000,270.8055,21.6644,6.7701,299.24,2013-12-04 00:00:00.000,2013
1294,4,4,254,1666,5,2013-11-28 00:00:00.000,2013-12-07 00:00:00.000,279.783,22.3826,6.9946,309.1602,2013-12-07 00:00:00.000,2013
1354,4,4,254,1648,5,2013-12-05 00:00:00.000,2013-12-14 00:00:00.000,142.4115,11.3929,3.5603,157.3647,2013-12-14 00:00:00.000,2013
1394,4,4,254,1514,5,2013-12-11 00:00:00.000,2013-12-20 00:00:00.000,281.8935,22.5515,7.0473,311.4923,2013-12-20 00:00:00.000,2013
1524,4,4,254,1582,5,2013-12-24 00:00:00.000,2014-01-02 00:00:00.000,278.838,22.307,6.971,308.116,2014-01-02 00:00:00.000,2013
1544,4,4,254,1534,5,2013-12-25 00:00:00.000,2014-01-03 00:00:00.000,279.783,22.3826,6.9946,309.1602,2014-01-03 00:00:00.000,2013
1564,4,4,254,1650,5,2013-12-30 00:00:00.000,2014-01-08 00:00:00.000,171.0765,13.6861,4.2769,189.0395,2014-01-08 00:00:00.000,2013
1574,4,4,254,1690,5,2013-12-31 00:00:00.000,2014-01-09 00:00:00.000,146.286,11.7029,3.6572,161.6461,2014-01-09 00:00:00.000,2013
1624,4,4,254,1614,5,2014-01-03 00:00:00.000,2014-01-12 00:00:00.000,279.153,22.3322,6.9788,308.464,2014-01-12 00:00:00.000,2014
1654,4,4,254,1566,5,2014-01-08 00:00:00.000,2014-01-17 00:00:00.000,102.564,8.2051,2.5641,113.3332,2014-01-17 00:00:00.000,2014
1784,4,4,254,1622,5,2014-01-22 00:00:00.000,2014-01-31 00:00:00.000,278.523,22.2818,6.9631,307.7679,2014-01-31 00:00:00.000,2014
1794,4,4,254,1538,5,2014-01-23 00:00:00.000,2014-02-01 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2014-02-01 00:00:00.000,2014
1814,4,4,254,1560,5,2014-01-24 00:00:00.000,2014-02-02 00:00:00.000,13669.425,1093.554,341.7356,15104.7146,2014-02-02 00:00:00.000,2014
1864,4,4,254,1632,5,2014-02-03 00:00:00.000,2014-02-12 00:00:00.000,38421.075,3073.686,960.5269,42455.2879,2014-02-12 00:00:00.000,2014
1884,4,4,254,1616,5,2014-02-04 00:00:00.000,2014-02-13 00:00:00.000,278.523,22.2818,6.9631,307.7679,2014-02-13 00:00:00.000,2014
1894,4,4,254,1692,5,2014-02-05 00:00:00.000,2014-02-14 00:00:00.000,6444.9,515.592,161.1225,7121.6145,2014-02-14 00:00:00.000,2014
1924,4,4,254,1584,5,2014-02-07 00:00:00.000,2014-02-16 00:00:00.000,6540.66,523.2528,163.5165,7227.4293,2014-02-16 00:00:00.000,2014
1944,4,4,254,1608,5,2014-02-10 00:00:00.000,2014-02-19 00:00:00.000,5948.25,475.86,148.7063,6572.8163,2014-02-19 00:00:00.000,2014
1954,4,4,254,1554,5,2014-02-11 00:00:00.000,2014-02-20 00:00:00.000,278.838,22.307,6.971,308.116,2014-02-20 00:00:00.000,2014
1964,4,4,254,1492,5,2014-02-12 00:00:00.000,2014-02-21 00:00:00.000,278.838,22.307,6.971,308.116,2014-02-21 00:00:00.000,2014
2024,4,4,254,1576,5,2014-02-17 00:00:00.000,2014-02-26 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348,2014-02-26 00:00:00.000,2014
2044,4,4,254,1602,5,2014-02-20 00:00:00.000,2014-03-01 00:00:00.000,270.8055,21.6644,6.7701,299.24,2014-03-01 00:00:00.000,2014
2084,4,4,254,1666,5,2014-02-24 00:00:00.000,2014-03-05 00:00:00.000,279.783,22.3826,6.9946,309.1602,2014-03-05 00:00:00.000,2014
2144,4,4,254,1648,5,2014-02-28 00:00:00.000,2014-03-09 00:00:00.000,142.4115,11.3929,3.5603,157.3647,2014-03-09 00:00:00.000,2014
2184,4,4,254,1514,5,2014-03-03 00:00:00.000,2014-03-12 00:00:00.000,281.8935,22.5515,7.0473,311.4923,2014-03-12 00:00:00.000,2014
2194,4,4,254,1496,5,2014-03-04 00:00:00.000,2014-03-13 00:00:00.000,279.783,22.3826,6.9946,309.1602,2014-03-13 00:00:00.000,2014
2254,4,4,254,1684,5,2014-03-10 00:00:00.000,2014-03-19 00:00:00.000,41048.7,3283.896,1026.2175,45358.8135,2014-03-19 00:00:00.000,2014
2314,4,4,254,1582,5,2014-03-17 00:00:00.000,2014-03-26 00:00:00.000,278.838,22.307,6.971,308.116,2014-03-26 00:00:00.000,2014
2334,4,4,254,1534,5,2014-03-19 00:00:00.000,2014-03-28 00:00:00.000,279.783,22.3826,6.9946,309.1602,2014-03-28 00:00:00.000,2014
2354,4,4,254,1650,5,2014-03-20 00:00:00.000,2014-03-29 00:00:00.000,171.0765,13.6861,4.2769,189.0395,2014-03-29 00:00:00.000,2014
2364,4,4,254,1690,5,2014-03-21 00:00:00.000,2014-03-30 00:00:00.000,146.286,11.7029,3.6572,161.6461,2014-03-30 00:00:00.000,2014
2394,4,4,254,1510,5,2014-03-25 00:00:00.000,2014-04-03 00:00:00.000,143.0415,11.4433,3.576,158.0608,2014-04-03 00:00:00.000,2014
2414,4,4,254,1614,5,2014-03-27 00:00:00.000,2014-04-05 00:00:00.000,279.153,22.3322,6.9788,308.464,2014-04-05 00:00:00.000,2014
2444,4,4,254,1566,5,2014-03-28 00:00:00.000,2014-04-06 00:00:00.000,102.564,8.2051,2.5641,113.3332,2014-04-06 00:00:00.000,2014
2494,4,4,254,1588,5,2014-04-04 00:00:00.000,2014-04-13 00:00:00.000,40471.2,3237.696,1011.78,44720.676,2014-04-13 00:00:00.000,2014
2574,4,4,254,1622,5,2014-04-11 00:00:00.000,2014-04-20 00:00:00.000,278.523,22.2818,6.9631,307.7679,2014-04-20 00:00:00.000,2014
2584,4,4,254,1538,5,2014-04-11 00:00:00.000,2014-04-20 00:00:00.000,37843.575,3027.486,946.0894,41817.1504,2014-04-20 00:00:00.000,2014
2654,4,4,254,1632,5,2014-04-18 00:00:00.000,2014-04-27 00:00:00.000,38421.075,3073.686,960.5269,42455.2879,2014-04-27 00:00:00.000,2014
2674,4,4,254,1616,5,2014-04-21 00:00:00.000,2014-04-30 00:00:00.000,278.523,22.2818,6.9631,307.7679,2014-04-30 00:00:00.000,2014
2684,4,4,254,1692,5,2014-04-21 00:00:00.000,2014-04-30 00:00:00.000,6444.9,515.592,161.1225,7121.6145,2014-04-30 00:00:00.000,2014
2714,4,4,254,1584,5,2014-04-23 00:00:00.000,2014-05-02 00:00:00.000,6540.66,523.2528,163.5165,7227.4293,2014-05-02 00:00:00.000,2014
