responseID,responseID_primary key_cleaned,variable,value
840,593,Promotion,4
875,611,Promotion,4
878,613,Promotion,4
881,616,Promotion,4
890,622,Promotion,4
901,629,Promotion,4
907,634,Promotion,4
916,639,Promotion,4
935,650,Promotion,4
938,652,Promotion,4
942,653,Promotion,4
991,685,Promotion,4
1001,690,Promotion,4
1012,697,Promotion,4
1057,723,Promotion,4
1067,727,Promotion,4
1078,734,Promotion,4
1095,744,Promotion,4
1126,765,Promotion,4
1127,766,Promotion,4
1150,782,Promotion,4
1172,795,Promotion,4
1188,805,Promotion,4
1190,807,Promotion,4
1219,822,Promotion,4
1,1,Promotion,5
4,4,Promotion,5
40,33,Promotion,5
50,41,Promotion,5
73,61,Promotion,5
96,80,Promotion,5
98,81,Promotion,5
101,83,Promotion,5
118,95,Promotion,5
124,101,Promotion,5
177,140,Promotion,5
215,160,Promotion,5
216,161,Promotion,5
242,177,Promotion,5
259,189,Promotion,5
308,224,Promotion,5
331,237,Promotion,5
337,243,Promotion,5
409,299,Promotion,5
410,300,Promotion,5
411,301,Promotion,5
417,306,Promotion,5
427,312,Promotion,5
430,315,Promotion,5
448,327,Promotion,5
471,345,Promotion,5
519,381,Promotion,5
531,389,Promotion,5
541,398,Promotion,5
549,403,Promotion,5
555,409,Promotion,5
562,413,Promotion,5
564,414,Promotion,5
579,424,Promotion,5
610,443,Promotion,5
615,446,Promotion,5
616,447,Promotion,5
637,462,Promotion,5
642,467,Promotion,5
660,477,Promotion,5
677,490,Promotion,5
702,506,Promotion,5
717,515,Promotion,5
728,524,Promotion,5
749,541,Promotion,5
753,544,Promotion,5
765,549,Promotion,5
766,550,Promotion,5
802,569,Promotion,5
817,577,Promotion,5
823,580,Promotion,5
882,617,Promotion,5
896,627,Promotion,5
898,628,Promotion,5
912,637,Promotion,5
924,645,Promotion,5
933,649,Promotion,5
945,656,Promotion,5
971,673,Promotion,5
1014,699,Promotion,5
1015,700,Promotion,5
1033,712,Promotion,5
1055,722,Promotion,5
1059,724,Promotion,5
1071,731,Promotion,5
1072,732,Promotion,5
1079,735,Promotion,5
1082,737,Promotion,5
1113,755,Promotion,5
1144,777,Promotion,5
1154,784,Promotion,5
1173,796,Promotion,5
1206,814,Promotion,5
1236,830,Promotion,5
1238,831,Promotion,5
3,3,Promotion,3
27,22,Promotion,3
39,32,Promotion,3
63,53,Promotion,3
71,59,Promotion,3
76,64,Promotion,3
82,68,Promotion,3
166,132,Promotion,3
188,145,Promotion,3
220,164,Promotion,3
222,166,Promotion,3
237,173,Promotion,3
263,193,Promotion,3
334,240,Promotion,3
345,250,Promotion,2
416,305,Promotion,2
530,388,Promotion,3
594,432,Promotion,3
635,460,Promotion,6
641,466,Promotion,3
730,526,Promotion,3
748,540,Promotion,3
750,542,Promotion,3
847,598,Promotion,3
909,636,Promotion,3
917,640,Promotion,3
952,661,Promotion,3
982,679,Promotion,3
1003,692,Promotion,3
1081,736,Promotion,3
1121,762,Promotion,3
20,18,Promotion,5
32,26,Promotion,2
36,29,Promotion,3
41,34,Promotion,3
43,36,Promotion,3
46,38,Promotion,3
59,49,Promotion,4
65,55,Promotion,4
90,74,Promotion,4
93,77,Promotion,4
110,89,Promotion,3
144,116,Promotion,4
151,123,Promotion,4
152,124,Promotion,4
172,137,Promotion,3
212,158,Promotion,5
248,180,Promotion,4
255,186,Promotion,5
272,198,Promotion,4
286,211,Promotion,1
299,219,Promotion,3
333,239,Promotion,4
335,241,Promotion,3
352,254,Promotion,4
369,269,Promotion,4
380,277,Promotion,5
381,278,Promotion,5
406,296,Promotion,4
438,321,Promotion,5
467,343,Promotion,2
474,347,Promotion,5
521,383,Promotion,4
551,405,Promotion,4
585,427,Promotion,2
605,439,Promotion,4
614,445,Promotion,4
639,464,Promotion,6
655,475,Promotion,3
692,498,Promotion,4
706,507,Promotion,4
707,508,Promotion,4
712,511,Promotion,3
723,520,Promotion,3
762,547,Promotion,5
781,558,Promotion,3
812,574,Promotion,4
815,576,Promotion,4
834,589,Promotion,4
841,594,Promotion,4
877,612,Promotion,4
884,619,Promotion,4
944,655,Promotion,4
953,662,Promotion,4
967,671,Promotion,4
977,676,Promotion,3
987,682,Promotion,4
992,686,Promotion,3
997,688,Promotion,4
1007,694,Promotion,4
1027,706,Promotion,4
1029,708,Promotion,4
1075,733,Promotion,4
1107,751,Promotion,5
1111,753,Promotion,3
1119,760,Promotion,4
1135,772,Promotion,4
1138,774,Promotion,4
1140,775,Promotion,4
1169,792,Promotion,2
1189,806,Promotion,5
1204,812,Promotion,4
1209,815,Promotion,4
1243,834,Promotion,4
1253,839,Promotion,5
1261,846,Promotion,2
54,45,Promotion,4
157,127,Promotion,3
264,194,Promotion,1
283,209,Promotion,5
306,223,Promotion,4
364,264,Promotion,3
554,408,Promotion,4
858,602,Promotion,6
923,644,Promotion,4
972,674,Promotion,4
1031,710,Promotion,5
1147,780,Promotion,5
1232,827,Promotion,5
1247,836,Promotion,5
1258,843,Promotion,4
13,11,Promotion,4
53,44,Promotion,4
111,90,Promotion,4
150,122,Promotion,4
176,139,Promotion,4
209,156,Promotion,4
234,172,Promotion,5
370,270,Promotion,4
397,290,Promotion,4
421,308,Promotion,5
431,316,Promotion,3
466,342,Promotion,4
478,350,Promotion,5
483,354,Promotion,4
491,360,Promotion,6
506,371,Promotion,4
524,384,Promotion,3
542,399,Promotion,3
572,420,Promotion,4
586,428,Promotion,3
662,479,Promotion,4
667,482,Promotion,4
720,518,Promotion,5
733,528,Promotion,1
737,532,Promotion,4
827,583,Promotion,4
861,604,Promotion,5
868,608,Promotion,3
892,623,Promotion,5
930,647,Promotion,4
943,654,Promotion,4
974,675,Promotion,4
1042,718,Promotion,3
1091,742,Promotion,4
1112,754,Promotion,4
1162,787,Promotion,3
1186,803,Promotion,3
1205,813,Promotion,4
1212,818,Promotion,4
1228,825,Promotion,4
1233,828,Promotion,4
2,2,Promotion,3
35,28,Promotion,5
61,51,Promotion,1
67,56,Promotion,6
92,76,Promotion,3
114,92,Promotion,3
163,131,Promotion,3
227,169,Promotion,5
252,184,Promotion,3
297,217,Promotion,3
300,220,Promotion,3
341,246,Promotion,5
356,258,Promotion,3
378,275,Promotion,5
386,280,Promotion,3
408,298,Promotion,3
420,307,Promotion,3
453,331,Promotion,2
458,335,Promotion,3
473,346,Promotion,3
497,363,Promotion,3
503,368,Promotion,3
589,430,Promotion,3
599,437,Promotion,5
607,440,Promotion,5
620,450,Promotion,3
628,455,Promotion,6
674,488,Promotion,2
678,491,Promotion,3
679,492,Promotion,5
725,522,Promotion,3
731,527,Promotion,5
752,543,Promotion,5
820,578,Promotion,5
826,582,Promotion,3
958,664,Promotion,3
965,669,Promotion,3
1019,703,Promotion,3
1048,720,Promotion,3
1117,759,Promotion,3
1129,768,Promotion,3
1240,832,Promotion,3
28,23,Promotion,4
69,58,Promotion,4
78,66,Promotion,4
88,73,Promotion,4
127,104,Promotion,4
132,107,Promotion,4
143,115,Promotion,4
146,118,Promotion,4
154,125,Promotion,4
202,153,Promotion,4
207,155,Promotion,4
260,190,Promotion,4
282,208,Promotion,4
292,214,Promotion,4
319,230,Promotion,4
332,238,Promotion,4
340,245,Promotion,4
342,247,Promotion,4
344,249,Promotion,4
368,268,Promotion,4
372,272,Promotion,4
375,274,Promotion,4
402,294,Promotion,4
404,295,Promotion,4
432,317,Promotion,4
439,322,Promotion,4
455,332,Promotion,4
465,341,Promotion,4
468,344,Promotion,4
480,352,Promotion,4
494,362,Promotion,4
525,385,Promotion,4
552,406,Promotion,4
578,423,Promotion,4
602,438,Promotion,4
625,453,Promotion,4
645,469,Promotion,4
659,476,Promotion,4
665,480,Promotion,4
680,493,Promotion,4
695,500,Promotion,4
697,502,Promotion,4
729,525,Promotion,4
738,533,Promotion,4
763,548,Promotion,4
793,564,Promotion,4
837,590,Promotion,4
838,591,Promotion,4
845,596,Promotion,4
854,600,Promotion,4
879,614,Promotion,4
880,615,Promotion,4
932,648,Promotion,4
963,667,Promotion,4
964,668,Promotion,4
980,677,Promotion,4
1010,696,Promotion,4
1016,701,Promotion,4
1020,704,Promotion,4
1025,705,Promotion,4
1034,713,Promotion,4
1043,719,Promotion,4
1086,739,Promotion,4
1142,776,Promotion,4
1145,778,Promotion,4
1161,786,Promotion,4
1170,793,Promotion,4
1171,794,Promotion,4
1256,841,Promotion,4
5,5,Promotion,2
95,79,Promotion,3
149,121,Promotion,3
191,147,Promotion,4
277,203,Promotion,6
311,226,Promotion,4
316,229,Promotion,4
426,311,Promotion,4
508,372,Promotion,3
513,375,Promotion,4
617,448,Promotion,3
862,605,Promotion,3
969,672,Promotion,4
1002,691,Promotion,3
1128,767,Promotion,4
1225,824,Promotion,4
1235,829,Promotion,4
26,21,Promotion,5
34,27,Promotion,2
48,39,Promotion,5
55,46,Promotion,5
62,52,Promotion,5
120,97,Promotion,5
131,106,Promotion,5
135,110,Promotion,6
184,143,Promotion,5
200,151,Promotion,5
231,171,Promotion,5
262,192,Promotion,5
265,195,Promotion,2
273,199,Promotion,5
278,204,Promotion,5
315,228,Promotion,5
347,251,Promotion,5
354,256,Promotion,5
355,257,Promotion,5
395,288,Promotion,5
412,302,Promotion,5
447,326,Promotion,5
459,336,Promotion,2
460,337,Promotion,6
558,410,Promotion,5
609,442,Promotion,6
629,456,Promotion,5
630,457,Promotion,5
682,494,Promotion,5
687,495,Promotion,5
691,497,Promotion,5
736,531,Promotion,2
747,539,Promotion,2
761,546,Promotion,5
773,554,Promotion,5
777,555,Promotion,5
787,562,Promotion,5
824,581,Promotion,5
830,586,Promotion,5
833,588,Promotion,6
851,599,Promotion,5
870,609,Promotion,2
871,610,Promotion,5
893,624,Promotion,5
906,633,Promotion,5
919,641,Promotion,5
920,642,Promotion,5
921,643,Promotion,2
1060,725,Promotion,5
1070,730,Promotion,5
1085,738,Promotion,5
1090,741,Promotion,6
1092,743,Promotion,5
1096,745,Promotion,6
1103,750,Promotion,2
1123,763,Promotion,5
1125,764,Promotion,5
1146,779,Promotion,5
1159,785,Promotion,5
1214,819,Promotion,5
1230,826,Promotion,5
1248,837,Promotion,2
1249,838,Promotion,5
1254,840,Promotion,2
6,6,Promotion,3
17,15,Promotion,3
31,25,Promotion,3
51,42,Promotion,3
85,71,Promotion,3
102,84,Promotion,3
139,113,Promotion,3
148,120,Promotion,3
173,138,Promotion,3
190,146,Promotion,3
192,148,Promotion,3
210,157,Promotion,3
213,159,Promotion,3
238,174,Promotion,3
250,182,Promotion,3
251,183,Promotion,3
285,210,Promotion,3
303,221,Promotion,3
338,244,Promotion,3
343,248,Promotion,3
362,262,Promotion,3
363,263,Promotion,3
365,265,Promotion,3
367,267,Promotion,3
392,286,Promotion,3
394,287,Promotion,3
396,289,Promotion,3
424,310,Promotion,3
445,324,Promotion,3
450,328,Promotion,3
456,333,Promotion,3
505,370,Promotion,3
534,392,Promotion,3
537,395,Promotion,3
545,400,Promotion,3
548,402,Promotion,3
565,415,Promotion,3
567,416,Promotion,3
581,425,Promotion,3
588,429,Promotion,3
590,431,Promotion,3
643,468,Promotion,3
669,484,Promotion,3
716,514,Promotion,3
722,519,Promotion,3
734,529,Promotion,3
735,530,Promotion,3
746,538,Promotion,3
768,551,Promotion,3
796,565,Promotion,3
811,573,Promotion,3
863,606,Promotion,3
865,607,Promotion,3
887,621,Promotion,3
895,626,Promotion,3
937,651,Promotion,3
946,657,Promotion,3
948,659,Promotion,3
951,660,Promotion,3
984,681,Promotion,3
995,687,Promotion,3
1008,695,Promotion,3
1030,709,Promotion,3
1041,717,Promotion,3
1101,748,Promotion,3
1102,749,Promotion,3
1109,752,Promotion,3
1120,761,Promotion,3
1131,769,Promotion,3
1149,781,Promotion,3
1165,790,Promotion,3
1168,791,Promotion,3
1175,797,Promotion,3
1210,816,Promotion,3
1216,820,Promotion,3
1245,835,Promotion,3
1257,842,Promotion,3
15,13,Promotion,4
16,14,Promotion,4
24,19,Promotion,4
60,50,Promotion,4
64,54,Promotion,4
74,62,Promotion,4
80,67,Promotion,4
87,72,Promotion,4
104,85,Promotion,4
105,86,Promotion,4
106,87,Promotion,4
115,93,Promotion,4
119,96,Promotion,4
126,103,Promotion,4
140,114,Promotion,4
145,117,Promotion,4
159,128,Promotion,4
161,129,Promotion,4
168,134,Promotion,4
180,141,Promotion,4
182,142,Promotion,4
194,150,Promotion,4
219,163,Promotion,4
239,175,Promotion,4
249,181,Promotion,4
270,197,Promotion,4
274,200,Promotion,4
275,201,Promotion,4
325,233,Promotion,4
330,236,Promotion,4
336,242,Promotion,4
374,273,Promotion,4
401,293,Promotion,4
428,313,Promotion,4
433,318,Promotion,4
440,323,Promotion,4
499,365,Promotion,4
515,377,Promotion,4
517,379,Promotion,4
536,394,Promotion,4
538,396,Promotion,4
595,433,Promotion,4
618,449,Promotion,4
621,451,Promotion,4
626,454,Promotion,4
661,478,Promotion,4
666,481,Promotion,4
690,496,Promotion,4
724,521,Promotion,4
742,534,Promotion,4
755,545,Promotion,4
786,561,Promotion,4
798,567,Promotion,4
832,587,Promotion,4
839,592,Promotion,4
902,630,Promotion,4
903,631,Promotion,4
954,663,Promotion,4
988,683,Promotion,4
998,689,Promotion,4
1017,702,Promotion,4
1050,721,Promotion,4
1063,726,Promotion,4
1068,728,Promotion,4
1115,757,Promotion,4
1116,758,Promotion,4
1132,770,Promotion,4
1133,771,Promotion,4
1136,773,Promotion,4
1152,783,Promotion,4
1184,801,Promotion,4
11,9,Promotion,4
12,10,Promotion,4
14,12,Promotion,4
37,30,Promotion,4
38,31,Promotion,4
42,35,Promotion,4
49,40,Promotion,4
56,47,Promotion,4
58,48,Promotion,4
72,60,Promotion,4
77,65,Promotion,4
109,88,Promotion,4
113,91,Promotion,4
125,102,Promotion,4
134,109,Promotion,4
162,130,Promotion,4
169,135,Promotion,4
185,144,Promotion,4
193,149,Promotion,4
218,162,Promotion,4
225,168,Promotion,4
241,176,Promotion,4
269,196,Promotion,4
280,206,Promotion,4
298,218,Promotion,4
309,225,Promotion,4
328,235,Promotion,4
349,252,Promotion,4
350,253,Promotion,4
357,259,Promotion,4
389,283,Promotion,4
423,309,Promotion,4
429,314,Promotion,4
451,329,Promotion,4
452,330,Promotion,4
484,355,Promotion,4
486,356,Promotion,4
488,358,Promotion,4
489,359,Promotion,4
502,367,Promotion,4
516,378,Promotion,4
532,390,Promotion,4
535,393,Promotion,4
539,397,Promotion,4
553,407,Promotion,4
560,411,Promotion,4
569,418,Promotion,4
571,419,Promotion,4
598,436,Promotion,4
608,441,Promotion,4
640,465,Promotion,4
647,471,Promotion,4
651,473,Promotion,4
668,483,Promotion,4
673,487,Promotion,4
696,501,Promotion,4
698,503,Promotion,4
701,505,Promotion,4
709,509,Promotion,4
710,510,Promotion,4
714,513,Promotion,4
727,523,Promotion,4
745,537,Promotion,4
769,552,Promotion,4
771,553,Promotion,4
779,556,Promotion,4
780,557,Promotion,4
800,568,Promotion,4
807,570,Promotion,4
809,571,Promotion,4
810,572,Promotion,4
821,579,Promotion,4
828,584,Promotion,4
842,595,Promotion,4
885,620,Promotion,4
959,665,Promotion,4
962,666,Promotion,4
983,680,Promotion,4
1005,693,Promotion,4
1013,698,Promotion,4
1039,715,Promotion,4
1040,716,Promotion,4
1087,740,Promotion,4
1097,746,Promotion,4
1114,756,Promotion,4
1163,788,Promotion,4
1164,789,Promotion,4
1177,798,Promotion,4
1185,802,Promotion,4
1201,809,Promotion,4
1211,817,Promotion,4
1222,823,Promotion,4
1259,844,Promotion,4
1260,845,Promotion,4
8,7,Promotion,4
18,16,Promotion,3
75,63,Promotion,4
83,69,Promotion,4
84,70,Promotion,3
91,75,Promotion,3
99,82,Promotion,5
122,99,Promotion,6
133,108,Promotion,5
137,112,Promotion,4
228,170,Promotion,4
254,185,Promotion,2
289,213,Promotion,5
294,215,Promotion,4
296,216,Promotion,4
327,234,Promotion,4
366,266,Promotion,4
379,276,Promotion,4
385,279,Promotion,5
387,281,Promotion,2
388,282,Promotion,4
398,291,Promotion,5
400,292,Promotion,5
414,304,Promotion,4
437,320,Promotion,4
446,325,Promotion,3
457,334,Promotion,4
476,348,Promotion,4
477,349,Promotion,3
479,351,Promotion,3
487,357,Promotion,2
518,380,Promotion,5
533,391,Promotion,5
561,412,Promotion,4
568,417,Promotion,4
573,421,Promotion,5
576,422,Promotion,5
597,435,Promotion,5
611,444,Promotion,4
624,452,Promotion,4
634,459,Promotion,4
638,463,Promotion,4
700,504,Promotion,3
783,559,Promotion,4
785,560,Promotion,3
797,566,Promotion,4
814,575,Promotion,4
846,597,Promotion,4
856,601,Promotion,5
859,603,Promotion,4
883,618,Promotion,4
894,625,Promotion,4
905,632,Promotion,2
908,635,Promotion,5
915,638,Promotion,3
925,646,Promotion,2
947,658,Promotion,4
966,670,Promotion,3
981,678,Promotion,4
990,684,Promotion,5
1028,707,Promotion,4
1032,711,Promotion,4
1035,714,Promotion,4
1069,729,Promotion,4
1099,747,Promotion,2
1179,799,Promotion,4
1182,800,Promotion,5
1187,804,Promotion,4
1194,808,Promotion,4
1202,810,Promotion,1
1203,811,Promotion,3
1218,821,Promotion,4
1241,833,Promotion,4
9,8,Performance salary,2
19,17,Performance salary,2
25,20,Performance salary,2
30,24,Performance salary,3
44,37,Performance salary,5
52,43,Performance salary,4
68,57,Performance salary,2
94,78,Performance salary,5
116,94,Performance salary,4
121,98,Performance salary,2
123,100,Performance salary,4
128,105,Performance salary,3
136,111,Performance salary,2
147,119,Performance salary,1
155,126,Performance salary,4
167,133,Performance salary,4
170,136,Performance salary,3
201,152,Performance salary,5
206,154,Performance salary,2
221,165,Performance salary,2
223,167,Performance salary,4
244,178,Performance salary,3
247,179,Performance salary,2
256,187,Performance salary,2
258,188,Performance salary,3
261,191,Performance salary,2
276,202,Performance salary,5
279,205,Performance salary,1
281,207,Performance salary,2
288,212,Performance salary,1
305,222,Performance salary,2
313,227,Performance salary,3
321,231,Performance salary,2
323,232,Performance salary,4
353,255,Performance salary,5
359,260,Performance salary,4
360,261,Performance salary,4
371,271,Performance salary,3
390,284,Performance salary,5
391,285,Performance salary,4
407,297,Performance salary,5
413,303,Performance salary,4
435,319,Performance salary,3
461,338,Performance salary,2
462,339,Performance salary,3
464,340,Performance salary,2
482,353,Performance salary,3
493,361,Performance salary,3
498,364,Performance salary,2
501,366,Performance salary,3
504,369,Performance salary,2
509,373,Performance salary,3
511,374,Performance salary,4
514,376,Performance salary,1
520,382,Performance salary,4
526,386,Performance salary,3
527,387,Performance salary,3
547,401,Performance salary,3
550,404,Performance salary,4
584,426,Performance salary,1
596,434,Performance salary,3
632,458,Performance salary,4
636,461,Performance salary,3
646,470,Performance salary,5
648,472,Performance salary,3
653,474,Performance salary,3
670,485,Performance salary,3
672,486,Performance salary,2
676,489,Performance salary,3
694,499,Performance salary,1
713,512,Performance salary,3
718,516,Performance salary,5
719,517,Performance salary,3
743,535,Performance salary,4
744,536,Performance salary,3
792,563,Performance salary,4
829,585,Performance salary,3
840,593,Performance salary,3
875,611,Performance salary,2
878,613,Performance salary,2
881,616,Performance salary,3
890,622,Performance salary,2
901,629,Performance salary,3
907,634,Performance salary,3
916,639,Performance salary,3
935,650,Performance salary,2
938,652,Performance salary,3
942,653,Performance salary,3
991,685,Performance salary,4
1001,690,Performance salary,4
1012,697,Performance salary,1
1057,723,Performance salary,3
1067,727,Performance salary,5
1078,734,Performance salary,3
1095,744,Performance salary,5
1126,765,Performance salary,3
1127,766,Performance salary,3
1150,782,Performance salary,4
1172,795,Performance salary,1
1188,805,Performance salary,4
1190,807,Performance salary,2
1219,822,Performance salary,1
1,1,Performance salary,4
4,4,Performance salary,2
40,33,Performance salary,4
50,41,Performance salary,3
73,61,Performance salary,5
96,80,Performance salary,3
98,81,Performance salary,5
101,83,Performance salary,5
118,95,Performance salary,1
124,101,Performance salary,5
177,140,Performance salary,3
215,160,Performance salary,2
216,161,Performance salary,3
242,177,Performance salary,2
259,189,Performance salary,4
308,224,Performance salary,1
331,237,Performance salary,1
337,243,Performance salary,6
409,299,Performance salary,5
410,300,Performance salary,4
411,301,Performance salary,3
417,306,Performance salary,2
427,312,Performance salary,3
430,315,Performance salary,4
448,327,Performance salary,4
471,345,Performance salary,4
519,381,Performance salary,4
531,389,Performance salary,4
541,398,Performance salary,4
549,403,Performance salary,2
555,409,Performance salary,1
562,413,Performance salary,5
564,414,Performance salary,1
579,424,Performance salary,5
610,443,Performance salary,2
615,446,Performance salary,3
616,447,Performance salary,4
637,462,Performance salary,5
642,467,Performance salary,3
660,477,Performance salary,2
677,490,Performance salary,4
702,506,Performance salary,4
717,515,Performance salary,5
728,524,Performance salary,5
749,541,Performance salary,4
753,544,Performance salary,5
765,549,Performance salary,2
766,550,Performance salary,4
802,569,Performance salary,4
817,577,Performance salary,4
823,580,Performance salary,5
882,617,Performance salary,5
896,627,Performance salary,3
898,628,Performance salary,4
912,637,Performance salary,4
924,645,Performance salary,4
933,649,Performance salary,4
945,656,Performance salary,5
971,673,Performance salary,4
1014,699,Performance salary,6
1015,700,Performance salary,2
1033,712,Performance salary,3
1055,722,Performance salary,4
1059,724,Performance salary,5
1071,731,Performance salary,3
1072,732,Performance salary,1
1079,735,Performance salary,4
1082,737,Performance salary,5
1113,755,Performance salary,4
1144,777,Performance salary,3
1154,784,Performance salary,5
1173,796,Performance salary,3
1206,814,Performance salary,4
1236,830,Performance salary,4
1238,831,Performance salary,4
3,3,Performance salary,2
27,22,Performance salary,3
39,32,Performance salary,6
63,53,Performance salary,4
71,59,Performance salary,3
76,64,Performance salary,2
82,68,Performance salary,2
166,132,Performance salary,3
188,145,Performance salary,5
220,164,Performance salary,5
222,166,Performance salary,1
237,173,Performance salary,1
263,193,Performance salary,4
334,240,Performance salary,2
345,250,Performance salary,3
416,305,Performance salary,4
530,388,Performance salary,2
594,432,Performance salary,3
635,460,Performance salary,3
641,466,Performance salary,2
730,526,Performance salary,3
748,540,Performance salary,4
750,542,Performance salary,2
847,598,Performance salary,2
909,636,Performance salary,3
917,640,Performance salary,3
952,661,Performance salary,3
982,679,Performance salary,3
1003,692,Performance salary,2
1081,736,Performance salary,4
1121,762,Performance salary,1
20,18,Performance salary,1
32,26,Performance salary,5
36,29,Performance salary,3
41,34,Performance salary,3
43,36,Performance salary,3
46,38,Performance salary,4
59,49,Performance salary,4
65,55,Performance salary,3
90,74,Performance salary,4
93,77,Performance salary,5
110,89,Performance salary,3
144,116,Performance salary,2
151,123,Performance salary,2
152,124,Performance salary,3
172,137,Performance salary,3
212,158,Performance salary,3
248,180,Performance salary,2
255,186,Performance salary,1
272,198,Performance salary,4
286,211,Performance salary,1
299,219,Performance salary,2
333,239,Performance salary,4
335,241,Performance salary,4
352,254,Performance salary,4
369,269,Performance salary,4
380,277,Performance salary,4
381,278,Performance salary,5
406,296,Performance salary,3
438,321,Performance salary,3
467,343,Performance salary,2
474,347,Performance salary,5
521,383,Performance salary,4
551,405,Performance salary,3
585,427,Performance salary,1
605,439,Performance salary,2
614,445,Performance salary,2
639,464,Performance salary,3
655,475,Performance salary,2
692,498,Performance salary,4
706,507,Performance salary,4
707,508,Performance salary,4
712,511,Performance salary,1
723,520,Performance salary,2
762,547,Performance salary,1
781,558,Performance salary,4
812,574,Performance salary,3
815,576,Performance salary,2
834,589,Performance salary,2
841,594,Performance salary,4
877,612,Performance salary,2
884,619,Performance salary,3
944,655,Performance salary,3
953,662,Performance salary,4
967,671,Performance salary,4
977,676,Performance salary,1
987,682,Performance salary,2
992,686,Performance salary,2
997,688,Performance salary,4
1007,694,Performance salary,3
1027,706,Performance salary,3
1029,708,Performance salary,3
1075,733,Performance salary,4
1107,751,Performance salary,3
1111,753,Performance salary,3
1119,760,Performance salary,4
1135,772,Performance salary,4
1138,774,Performance salary,4
1140,775,Performance salary,4
1169,792,Performance salary,2
1189,806,Performance salary,4
1204,812,Performance salary,2
1209,815,Performance salary,2
1243,834,Performance salary,2
1253,839,Performance salary,4
1261,846,Performance salary,4
54,45,Performance salary,3
157,127,Performance salary,4
264,194,Performance salary,5
283,209,Performance salary,3
306,223,Performance salary,4
364,264,Performance salary,3
554,408,Performance salary,3
858,602,Performance salary,2
923,644,Performance salary,1
972,674,Performance salary,3
1031,710,Performance salary,1
1147,780,Performance salary,2
1232,827,Performance salary,2
1247,836,Performance salary,3
1258,843,Performance salary,2
13,11,Performance salary,5
53,44,Performance salary,2
111,90,Performance salary,4
150,122,Performance salary,3
176,139,Performance salary,3
209,156,Performance salary,4
234,172,Performance salary,3
370,270,Performance salary,3
397,290,Performance salary,6
421,308,Performance salary,4
431,316,Performance salary,5
466,342,Performance salary,2
478,350,Performance salary,4
483,354,Performance salary,2
491,360,Performance salary,4
506,371,Performance salary,3
524,384,Performance salary,1
542,399,Performance salary,1
572,420,Performance salary,6
586,428,Performance salary,2
662,479,Performance salary,3
667,482,Performance salary,3
720,518,Performance salary,3
733,528,Performance salary,3
737,532,Performance salary,2
827,583,Performance salary,3
861,604,Performance salary,3
868,608,Performance salary,2
892,623,Performance salary,5
930,647,Performance salary,3
943,654,Performance salary,3
974,675,Performance salary,4
1042,718,Performance salary,3
1091,742,Performance salary,3
1112,754,Performance salary,3
1162,787,Performance salary,5
1186,803,Performance salary,1
1205,813,Performance salary,2
1212,818,Performance salary,4
1228,825,Performance salary,2
1233,828,Performance salary,5
2,2,Performance salary,1
35,28,Performance salary,4
61,51,Performance salary,1
67,56,Performance salary,3
92,76,Performance salary,2
114,92,Performance salary,4
163,131,Performance salary,2
227,169,Performance salary,2
252,184,Performance salary,2
297,217,Performance salary,3
300,220,Performance salary,2
341,246,Performance salary,3
356,258,Performance salary,2
378,275,Performance salary,3
386,280,Performance salary,2
408,298,Performance salary,3
420,307,Performance salary,2
453,331,Performance salary,4
458,335,Performance salary,3
473,346,Performance salary,3
497,363,Performance salary,4
503,368,Performance salary,4
589,430,Performance salary,2
599,437,Performance salary,3
607,440,Performance salary,2
620,450,Performance salary,2
628,455,Performance salary,3
674,488,Performance salary,2
678,491,Performance salary,3
679,492,Performance salary,2
725,522,Performance salary,4
731,527,Performance salary,3
752,543,Performance salary,4
820,578,Performance salary,3
826,582,Performance salary,2
958,664,Performance salary,3
965,669,Performance salary,3
1019,703,Performance salary,2
1048,720,Performance salary,1
1117,759,Performance salary,1
1129,768,Performance salary,2
1240,832,Performance salary,2
28,23,Performance salary,3
69,58,Performance salary,1
78,66,Performance salary,2
88,73,Performance salary,3
127,104,Performance salary,4
132,107,Performance salary,2
143,115,Performance salary,3
146,118,Performance salary,3
154,125,Performance salary,2
202,153,Performance salary,6
207,155,Performance salary,2
260,190,Performance salary,2
282,208,Performance salary,4
292,214,Performance salary,2
319,230,Performance salary,4
332,238,Performance salary,2
340,245,Performance salary,3
342,247,Performance salary,2
344,249,Performance salary,3
368,268,Performance salary,3
372,272,Performance salary,1
375,274,Performance salary,6
402,294,Performance salary,3
404,295,Performance salary,3
432,317,Performance salary,3
439,322,Performance salary,4
455,332,Performance salary,3
465,341,Performance salary,4
468,344,Performance salary,2
480,352,Performance salary,2
494,362,Performance salary,1
525,385,Performance salary,2
552,406,Performance salary,2
578,423,Performance salary,3
602,438,Performance salary,4
625,453,Performance salary,3
645,469,Performance salary,3
659,476,Performance salary,3
665,480,Performance salary,2
680,493,Performance salary,4
695,500,Performance salary,4
697,502,Performance salary,3
729,525,Performance salary,1
738,533,Performance salary,4
763,548,Performance salary,2
793,564,Performance salary,4
837,590,Performance salary,3
838,591,Performance salary,3
845,596,Performance salary,3
854,600,Performance salary,3
879,614,Performance salary,4
880,615,Performance salary,4
932,648,Performance salary,4
963,667,Performance salary,2
964,668,Performance salary,4
980,677,Performance salary,1
1010,696,Performance salary,4
1016,701,Performance salary,2
1020,704,Performance salary,3
