SpeakerID,Name,Description,Twitter,Linkedin,ContactURL,ScreenName,TwitterImageURL,ImageURL,EventID,ImageHeight,ImageWidth
90598,"Mitchell Pearson","Mitchell is an experienced Business Intelligence Consultant and Trainer at Pragmatic Works and is currently the content training manager leading content development and delivery of training courses. Mitchell is experienced developing BI solutions using the full Microsoft BI Stack (SSRS, SSIS, and SSAS) as well as Microsoft Power BI. He is also very active in the community speaking at SQL Saturday events, local user groups, and online virtual events. Mitchell also blogs at mitchellpearson.com.","@MitchellSQL","","http://www.mitchellpearson.com","@MitchellSQL","https://twitter.com/@MitchellSQL/profile_image?size=bigger","https://twitter.com/@MitchellSQL/profile_image?size=original",820,48,48
87231,"Louis Davidson","Louis Davidson has worked in the IT industry for over 15 years as a corporate database developer and architect. He has been a Microsoft SQL Server MVP for 10 years and has written five books on database design. He has a bachelor#39;s degree in Computer Science from the University of Tennessee at Chattanooga. You can read more about Louis at http://drsql.org.","drsql","http://www.linkedin.com/in/louisdavidson","http://sqlblog.com/blogs/louis_davidson/","drsql","https://twitter.com/drsql/profile_image?size=bigger","https://twitter.com/drsql/profile_image?size=original",820,48,48
90867,"Kellyn Pot'Vin-Gorman","Kellyn Pot’Vin-Gorman is a member of the Oak Table Network and an Idera ACE and Oracle ACE Director alumnus. She is the newest Technical Solution Professional in Power BI with AI in the EdTech group at Microsoft. Kellyn is known for her extensive work with multi-database platforms, DevOps, cloud migrations, virtualization, visualizations, scripting, environment optimization tuning, automation, and architecture design. 

Kellyn has spoken at numerous technical conferences for Oracle, Big Data, DevOps, Testing and SQL Server. Her blog, http://dbakevlar.com and social media activity under her handle, DBAKevlar is well respected for her insight and content.","@DBAKevlar","https://www.linkedin.com/in/kellynpotvin","http://dbakevlar.com","@DBAKevlar","https://twitter.com/@DBAKevlar/profile_image?size=bigger","https://twitter.com/@DBAKevlar/profile_image?size=original",820,48,48
87475,"Trey Johnson","A veteran of the SQL Server Business Intelligence community, Trey Johnson has been a senior board member of PASS, a global speaker and author and was an influencer for several years on Microsoft's Business Intelligence Partner Advisory Council.  Today, Johnson is the Chief Evangelist, a senior leader and technologist with ZAP, focused on bringing immense value from ZAP's Data Hub and the Microsoft SQL Server, Analysis Services and Azure platform.

Johnson enjoys communicating about his experiences over 25 years with the intersection of analytics, SQL and BI.","treyjohnson","http://www.linkedin.com/in/treyjohnson/","https://www.zapbi.com/blog/","treyjohnson","https://twitter.com/treyjohnson/profile_image?size=bigger","https://twitter.com/treyjohnson/profile_image?size=original",820,48,48
86642,"Matt Gordon","Matt is a Microsoft Data Platform MVP and has worked with SQL Server since 2000. He is the leader of the Lexington, KY PASS local group, a frequent community speaker, and speaker at PASS Summit 2017 and 2018. He's an IDERA ACE and 2019 Friend of Redgate. His original data professional role was as a database developer, which quickly evolved into query tuning work that further evolved into being a full-fledged DBA in the healthcare realm. He has supported several critical systems utilizing SQL Server and managed dozens of 24/7/365 SQL Server implementations. He currently utilizes that real world experience as a data platform consultant helping clients design solutions that meet their ever-changing business needs.","sqlatspeed","https://www.linkedin.com/in/sqlatspeed","http://www.sqlatspeed.com","sqlatspeed","https://twitter.com/sqlatspeed/profile_image?size=bigger","https://twitter.com/sqlatspeed/profile_image?size=original",820,48,48
87715,"Mike Byrd","Former rocket scientist and USAF Fighter Pilot -- now a SQL Server geek (24 years). Past opportunities include free-lance technical writer for PC Magazine, Senior Software Manager for government sponsored munitions effectiveness committee, and insurance company CTO.  Currently senior database engineer consultant for several Austin companies.  

Presenter at 17 SQL Sat sessions in 2016, 10 in 2017, and 8 in 2018 as well as several local SQL Server user's groups in Ft. Worth, Austin, and San Antonio.

Presented TSQL Precon at Dallas SQLSaturday 2015.  Instructed several TSQL classes to private businesses including Advanced TSQL class to Solarwinds Corp  and Banker's Toolbox.  
Specialties:  SQL Server performance tuning; TSQL/DBA mentori","@ByrdNest_TX","http://www.linkedin.com/pub/mike-byrd/1/aa0/bbb","http://logicalread.solarwinds.com/?s=byrd, www.TSQLMentoring.com and SQLServerCentral.com","@ByrdNest_TX","https://twitter.com/@ByrdNest_TX/profile_image?size=bigger","https://twitter.com/@ByrdNest_TX/profile_image?size=original",820,48,48
87229,"Louis Davidson","Louis Davidson has worked in the IT industry for over 15 years as a corporate database developer and architect. He has been a Microsoft SQL Server MVP for 10 years and has written five books on database design. He has a bachelor#39;s degree in Computer Science from the University of Tennessee at Chattanooga. You can read more about Louis at http://drsql.org.","drsql","http://www.linkedin.com/in/louisdavidson","http://sqlblog.com/blogs/louis_davidson/","drsql","https://twitter.com/drsql/profile_image?size=bigger","https://twitter.com/drsql/profile_image?size=original",820,48,48
86767,"Kevin Feasel","Kevin Feasel is a Data Platform MVP and Engineering Manager of the Predictive Analytics team at ChannelAdvisor, where he specializes in T-SQL and R development, fighting with Kafka, and pulling rabbits out of hats on demand. He is the lead contributor to Curated SQL (https://curatedsql.com), a contributing author to Tribal SQL (http://www.tribalsql.com), and one of the contributors behind We Speak Linux (https://wespeaklinux.com). A resident of Durham, North Carolina, he can be found cycling the trails along the triangle whenever the weather's nice enough.","@feaselkl","https://www.linkedin.com/pub/kevin-feasel/7/716/504","http://www.catallaxyservices.com","@feaselkl","https://twitter.com/@feaselkl/profile_image?size=bigger","https://twitter.com/@feaselkl/profile_image?size=original",820,48,48
87265,"Michael Antonovich","Michael Antonovich is the assistant director of Web and Technology Services in the Communications Division for Orange County Public Schools in Orlando, FL, where he manages the Internet and intranet infrastructure.  He has published seven books, ranging from an Apple II User Guide to Office and SharePoint 2010 User's Guide. His blog has focused mainly on PowerPivot and Power BI, but for the last year Mike has taken a break to pursue some other activities.  He hopes to restart his blog later this year focusing more on style and presentation. Mike has used SQL Server since 1998 and, for the past 7 years, has been promoting SSAS, PowerPivot, and Power BI for the masses.","@SharePointMikeA","https://www.linkedin.com/in/michaelpantonovich?","http://sharepointmike.wordpress.com","@SharePointMikeA","https://twitter.com/@SharePointMikeA/profile_image?size=bigger","https://twitter.com/@SharePointMikeA/profile_image?size=original",820,48,48
90719,"Valentin Iamandi","Valentin brings more than 10 years of database experience in tuning, architecture, backup, large data transaction, and more. He has a solid background in database analysis and development and his skills cover SQL Server and Oracle as well as a slew of different operating systems. Valentin fluently speaks English, French, and Romanian. 
Valentin has a passion for performance and optimization and shares his experience on the topic in his blog http://logicalreads.wordpress.com/","","","http://logicalreads.wordpress.com/","","","",820,48,48
87472,"Trey Johnson","A veteran of the SQL Server Business Intelligence community, Trey Johnson has been a senior board member of PASS, a global speaker and author and was an influencer for several years on Microsoft's Business Intelligence Partner Advisory Council.  Today, Johnson is the Chief Evangelist, a senior leader and technologist with ZAP, focused on bringing immense value from ZAP's Data Hub and the Microsoft SQL Server, Analysis Services and Azure platform.

Johnson enjoys communicating about his experiences over 25 years with the intersection of analytics, SQL and BI.","treyjohnson","http://www.linkedin.com/in/treyjohnson/","https://www.zapbi.com/blog/","treyjohnson","https://twitter.com/treyjohnson/profile_image?size=bigger","https://twitter.com/treyjohnson/profile_image?size=original",820,48,48
87266,"Michael Antonovich","Michael Antonovich is the assistant director of Web and Technology Services in the Communications Division for Orange County Public Schools in Orlando, FL, where he manages the Internet and intranet infrastructure.  He has published seven books, ranging from an Apple II User Guide to Office and SharePoint 2010 User's Guide. His blog has focused mainly on PowerPivot and Power BI, but for the last year Mike has taken a break to pursue some other activities.  He hopes to restart his blog later this year focusing more on style and presentation. Mike has used SQL Server since 1998 and, for the past 7 years, has been promoting SSAS, PowerPivot, and Power BI for the masses.","@SharePointMikeA","https://www.linkedin.com/in/michaelpantonovich?","http://sharepointmike.wordpress.com","@SharePointMikeA","https://twitter.com/@SharePointMikeA/profile_image?size=bigger","https://twitter.com/@SharePointMikeA/profile_image?size=original",820,48,48
86764,"Kevin Feasel","Kevin Feasel is a Data Platform MVP and Engineering Manager of the Predictive Analytics team at ChannelAdvisor, where he specializes in T-SQL and R development, fighting with Kafka, and pulling rabbits out of hats on demand. He is the lead contributor to Curated SQL (https://curatedsql.com), a contributing author to Tribal SQL (http://www.tribalsql.com), and one of the contributors behind We Speak Linux (https://wespeaklinux.com). A resident of Durham, North Carolina, he can be found cycling the trails along the triangle whenever the weather's nice enough.","@feaselkl","https://www.linkedin.com/pub/kevin-feasel/7/716/504","http://www.catallaxyservices.com","@feaselkl","https://twitter.com/@feaselkl/profile_image?size=bigger","https://twitter.com/@feaselkl/profile_image?size=original",820,48,48
89057,"Patrick LeBlanc","Patrick LeBlanc is a currently a Principal Program Manager at Microsoft and a contributing partner to Guy in a Cube. Along with his 15+ years’ experience in IT he holds a Masters of Science degree from Louisiana State University. He is the author and co-author of five SQL Server books. Prior to joining Microsoft he was awarded Microsoft MVP award for his contributions to the community.  Patrick is a regular speaker at many SQL Server Conferences and Community events.","@patrickdba","https://www.linkedin.com/in/patrickdleblanc","http://patrickdleblanc.com","@patrickdba","https://twitter.com/@patrickdba/profile_image?size=bigger","https://twitter.com/@patrickdba/profile_image?size=original",820,48,48
90712,"John Welch","John Welch joined SentryOne in spring 2018 as VP of Engineering with the acquisition by SentryOne of the software division of Pragmatic Works. John leads the development of a suite of products that make developing, managing, and documenting data solutions easier. John has been successfully delivering IT solutions to business problems since 1994, and has been focused on business intelligence and data warehousing technologies since 2001. He is a Microsoft Most Valued Professional (MVP), and a frequent presenter on SQL Server and data topics. He also contributes to several open source projects and community initiatives targeted toward making data professionals work more productive.","@john_welch","http://www.linkedin.com/in/johncwelch/","http://agilebi.com/jwelch","@john_welch","https://twitter.com/@john_welch/profile_image?size=bigger","https://twitter.com/@john_welch/profile_image?size=original",820,48,48
89058,"Patrick LeBlanc","Patrick LeBlanc is a currently a Principal Program Manager at Microsoft and a contributing partner to Guy in a Cube. Along with his 15+ years’ experience in IT he holds a Masters of Science degree from Louisiana State University. He is the author and co-author of five SQL Server books. Prior to joining Microsoft he was awarded Microsoft MVP award for his contributions to the community.  Patrick is a regular speaker at many SQL Server Conferences and Community events.","@patrickdba","https://www.linkedin.com/in/patrickdleblanc","http://patrickdleblanc.com","@patrickdba","https://twitter.com/@patrickdba/profile_image?size=bigger","https://twitter.com/@patrickdba/profile_image?size=original",820,48,48
90581,"Dmitri Korotkevitch","Dmitri Korotkevitch is a Microsoft Data Platform MVP and Microsoft Certified Master, author of Pro SQL Server Internals and Expert SQL Server In-Memory OLTP (http://amazon.com/author/dmitri-korotkevitch). with years of experience working with SQL Server as an Application and Database Developer, Database Administrator, and Database Architect. 

Dmitri specializes in the design, development, and performance tuning of complex OLTP systems that handle thousands of transactions per second around the clock. He blogs at: http://aboutsqlserver.com.","@aboutsqlserver","https://www.linkedin.com/pub/dmitri-korotkevitch/5/980/b7","http://aboutsqlserver.com","@aboutsqlserver","https://twitter.com/@aboutsqlserver/profile_image?size=bigger","https://twitter.com/@aboutsqlserver/profile_image?size=original",820,48,48
87156,"Ronald Dameron","Ronald Dameron is The Only DBA at a small software company building planet-scale mobile resource management software.

He has over 20 years IT experience on a variety of platforms. His current interests are Azure, PowerShell, SQL Server 2016 and Linux.

He was a PASS Summit 2015 Speaker Idol contestant and has spoken at SQL Saturday Tampa, Orlando, South Florida, and the Tampa and Orlando SQL User groups. He has recently earned the Competent Communicator Award from Toastmasters International.

He is most active on Twitter as @RonDBA.","@RonDBA","http://www.linkedin.com/in/rdameron","http://RonaldDameron.com","@RonDBA","https://twitter.com/@RonDBA/profile_image?size=bigger","https://twitter.com/@RonDBA/profile_image?size=original",820,48,48
90833,"Steve Schneider","Speaker Bio:  Steve Schneider is a Business Intelligence developer for the City of Jacksonville (Florida), and has been embedded in SQL for over 20 years.  He is a Microsoft Certified Systems Engineer and a Microsoft Certified Database Administrator.  Along with his passion for SQL, he spends his time running half marathons and sailing.  His current focus of interest is performance tuning, security, and cube building.  He tries to maintain a constant sense of gratitude to God for the wonderful things he has been enabled to do.","","http://www.linkedin.com/in/steveschneider1/","http://sqlinsight.net/blog/","","","",820,48,48
89296,"Jose Chinchilla","Jose Chinchilla is a Microsoft Certified Database Administrator and Business Intelligence Architect specializing in Data Warehouse Architecture and Development. Jose is the Data Analytics Practice Lead at AgileThought, a full-service custom software and analytics consulting firm based in Tampa, FL. Jose is a book author (SQL 2012 Bible, Professional SQL Server 2012 Administration, Exam Ref 70-767 Implementing a SQL Data Warehouse 2016; Jose leads the Tampa Bay BI  Data Analytics PASS Chapter inn Tampa.","@SQLJoe","http://www.linkedin.com/in/josechinchilla","http://www.sqljoe.com","@SQLJoe","https://twitter.com/@SQLJoe/profile_image?size=bigger","https://twitter.com/@SQLJoe/profile_image?size=original",820,48,48
86810,"Dave Bland","Over 20 years of SQL Server experience that includes being a DBA,  BI development and Application development using VB.NET.  Dave currently is the Manager of the DBA team at Stericycle.  Dave is a Friend of Red-Gate for 2019. He is a frequent presenter at SQL Saturday events and user groups around the country. Has been teaching SQL Server since version 2000 and is the SQL Server instructor at Harper College in Palatine, IL. Current certifications include: • Microsoft Certified Trainer • MCTS: SQL Server 2008, Implementation and Maintenance • MCTS: SQL Server 2008, BI Development and Maintenance • MCSA: SQL Server 2008 • MCSA: SQL Server 2016 • MCSE: SQL Server 2016 - BI • MCDBA: SQL Server 2000 • MCSD  • MCSE: Data Management and Analytics","@SQLDave29","","https://www.davebland.com","@SQLDave29","https://twitter.com/@SQLDave29/profile_image?size=bigger","https://twitter.com/@SQLDave29/profile_image?size=original",820,48,48
89244,"Deji Akomolafe","Deji Akomolafe (a member of the Office of the CTO Ambassador Program and Staff Solutions Architect within VMware#39;s Global Field and Partners Readiness Group) specializes in the virtualization of Microsoft Business Critical Applications on VMware#39;s vSphere platform. Deji is a regular speaker at VMworld, Partners Exchange Conference, VMUG, SQL Saturday and EMCWorld, presenting technical subject matters related to Microsoft Applications virtualization and providing technical guidance to help clients enhance their expertise and ability to optimally virtualize and operate their critical applications.","@dejify","","http://blogs.vmware.com/apps","@dejify","https://twitter.com/@dejify/profile_image?size=bigger","https://twitter.com/@dejify/profile_image?size=original",820,48,48
89346,"Ahmad Drshen","Over 15 years of Information Technology experience with the last 12 years focused on mastering the Microsoft SQL
Server platform including Power BI and data Science algorithms.
My diverse background of hands-on experience has resulted in a strong foundation of SQL Server knowledge, a mastery of the art of architect, managing and maintain very large scale of databases (2TB+ transnational). My background of administrating financial, healthcare, mortgage, and retails data makes me very unique database administer to work with. 

My overall experience and exposure to the IT infrastructure like virtualization, SAN planning and monitoring and understanding of advance networking concepts really compliments my dba skillset.

After being expose","#adrshen","https://www.linkedin.com/in/adrshen/","https://adrshen.wordpress.com/","#adrshen","https://twitter.com/#adrshen/profile_image?size=bigger","https://twitter.com/#adrshen/profile_image?size=original",820,48,48
89943,"Samir Behara","Samir Behara is a Solution Architect with EBSCO Industries and builds software solutions using cutting edge technologies. He is a Microsoft Data Platform MVP with over 13 years of IT experience working on large-scale enterprise applications involving complex business functions, web integration, and data management in various domains like Insurance, Manufacturing and Publishing. 

Samir is a frequent speaker at conferences such as PASS Summit, IT/Dec Connections, CodeStock, SQL Saturdays and CodeCamps. He is the Co-Chapter Lead of the Steel City SQL Server UserGroup, Birmingham, AL. He is the author of www.dotnetvibes.com","samirbehara","https://www.linkedin.com/in/samir-behara-78953870","https://dotnetvibes.com/","samirbehara","https://twitter.com/samirbehara/profile_image?size=bigger","https://twitter.com/samirbehara/profile_image?size=original",820,48,48
90779,"Shabnam Watson","Shabnam Watson is a Business Intelligence architect with 17 years of experience developing data warehouse and business intelligence solutions. Her work focus within the Microsoft BI Stack has been on Analysis Services and Power BI. She has helped many companies with their Analysis Services design and implementations as well as performance tuning queries and Analysis Services servers. 
She holds a master's degree in computer science and a Certified Business Intelligence Professional (CBIP) certification by The Data Warehouse Institute (TDWI). She has spoken at PASS Summit, PASS SQL Saturdays, PASS Women In Technology virtual chapter, and local user groups.","@ShbWatson","https://www.linkedin.com/in/shabnamwatson","https://shabnamwatson.wordpress.com/","@ShbWatson","https://twitter.com/@ShbWatson/profile_image?size=bigger","https://twitter.com/@ShbWatson/profile_image?size=original",820,48,48
87714,"Mike Byrd","Former rocket scientist and USAF Fighter Pilot -- now a SQL Server geek (24 years). Past opportunities include free-lance technical writer for PC Magazine, Senior Software Manager for government sponsored munitions effectiveness committee, and insurance company CTO.  Currently senior database engineer consultant for several Austin companies.  

Presenter at 17 SQL Sat sessions in 2016, 10 in 2017, and 8 in 2018 as well as several local SQL Server user's groups in Ft. Worth, Austin, and San Antonio.

Presented TSQL Precon at Dallas SQLSaturday 2015.  Instructed several TSQL classes to private businesses including Advanced TSQL class to Solarwinds Corp  and Banker's Toolbox.  
Specialties:  SQL Server performance tuning; TSQL/DBA mentori","@ByrdNest_TX","http://www.linkedin.com/pub/mike-byrd/1/aa0/bbb","http://logicalread.solarwinds.com/?s=byrd, www.TSQLMentoring.com and SQLServerCentral.com","@ByrdNest_TX","https://twitter.com/@ByrdNest_TX/profile_image?size=bigger","https://twitter.com/@ByrdNest_TX/profile_image?size=original",820,48,48
89294,"Jose Chinchilla","Jose Chinchilla is a Microsoft Certified Database Administrator and Business Intelligence Architect specializing in Data Warehouse Architecture and Development. Jose is the Data Analytics Practice Lead at AgileThought, a full-service custom software and analytics consulting firm based in Tampa, FL. Jose is a book author (SQL 2012 Bible, Professional SQL Server 2012 Administration, Exam Ref 70-767 Implementing a SQL Data Warehouse 2016; Jose leads the Tampa Bay BI  Data Analytics PASS Chapter inn Tampa.","@SQLJoe","http://www.linkedin.com/in/josechinchilla","http://www.sqljoe.com","@SQLJoe","https://twitter.com/@SQLJoe/profile_image?size=bigger","https://twitter.com/@SQLJoe/profile_image?size=original",820,48,48
91051,"Manuel Quintana","Greetings. I have been an employee with Pragmatic Works for the past 4 years. I have supported our software products and now have joined our training team. Teaching topics such as Power BI, T-SQL, SSIS and the other main items for the microsoft BI stack. Business Intelligence is a passion of mine and I always love learning new things. My strongest areas  of knowledge lay in SSIS as well as Power BI.","@SQLRican","https://www.linkedin.com/in/manuel-quintana-16493b8b/","https://sqlrican.wordpress.com/","@SQLRican","https://twitter.com/@SQLRican/profile_image?size=bigger","https://twitter.com/@SQLRican/profile_image?size=original",820,48,48
87293,"Eric Blinn","Eric has been a SQL Server DBA in the legal, software, transportation, and insurance industries for over 10 years.  Currently he is the Sr Data Architect for Squire Patton Boggs, a leading provider of legal services with 47 offices in 20 countries.  

Eric is a 2018-2019 Idera Ace and has co-authored 2 Idera Whitepapers.

He has been a presenter at PASS Summit, SQLSaturdays, the in.sight transportation conference, and the Ohio North SQL Server User's Group.","@SQL2TheSequel","https://www.linkedin.com/in/ericblinn","https://ericblinn.com/","@SQL2TheSequel","https://twitter.com/@SQL2TheSequel/profile_image?size=bigger","https://twitter.com/@SQL2TheSequel/profile_image?size=original",820,48,48
87979,"Dave Bland","Over 20 years of SQL Server experience that includes being a DBA,  BI development and Application development using VB.NET.  Dave currently is the Manager of the DBA team at Stericycle.  Dave is a Friend of Red-Gate for 2019. He is a frequent presenter at SQL Saturday events and user groups around the country. Has been teaching SQL Server since version 2000 and is the SQL Server instructor at Harper College in Palatine, IL. Current certifications include: • Microsoft Certified Trainer • MCTS: SQL Server 2008, Implementation and Maintenance • MCTS: SQL Server 2008, BI Development and Maintenance • MCSA: SQL Server 2008 • MCSA: SQL Server 2016 • MCSE: SQL Server 2016 - BI • MCDBA: SQL Server 2000 • MCSD  • MCSE: Data Management and Analytics","@SQLDave29","","https://www.davebland.com","@SQLDave29","https://twitter.com/@SQLDave29/profile_image?size=bigger","https://twitter.com/@SQLDave29/profile_image?size=original",820,48,48
87572,"Troy Gallant","Troy has been a SQL Server professional for over 17 years, filling various roles as analyst, developer, and for the last decade, DBA.  As a regular speaker at SQL Saturdays up and down the east coast, he’s taught on a multitude of topics from disaster recovery to performance tuning to professional development. Currently residing in Jacksonville once again, he just got back from two years as Sr. DBA for the EDW of a major international insurance company in New York City.","","","http://www.troygallant.com","","","",820,48,48
89068,"Eddy Djaja","I have worked as a SQL DBA since 1997. I have managed SQL Server starting from version 6.5 to the latest version. Throughout my career I also worked as Oracle DBA, database architect, lead DBA and managing DBA team.","","","http://dbaworld.blogspot.com/","","","",820,48,48
87292,"Eric Blinn","Eric has been a SQL Server DBA in the legal, software, transportation, and insurance industries for over 10 years.  Currently he is the Sr Data Architect for Squire Patton Boggs, a leading provider of legal services with 47 offices in 20 countries.  

Eric is a 2018-2019 Idera Ace and has co-authored 2 Idera Whitepapers.

He has been a presenter at PASS Summit, SQLSaturdays, the in.sight transportation conference, and the Ohio North SQL Server User's Group.","@SQL2TheSequel","https://www.linkedin.com/in/ericblinn","https://ericblinn.com/","@SQL2TheSequel","https://twitter.com/@SQL2TheSequel/profile_image?size=bigger","https://twitter.com/@SQL2TheSequel/profile_image?size=original",820,48,48
90883,"Shabnam Watson","Shabnam Watson is a Business Intelligence architect with 17 years of experience developing data warehouse and business intelligence solutions. Her work focus within the Microsoft BI Stack has been on Analysis Services and Power BI. She has helped many companies with their Analysis Services design and implementations as well as performance tuning queries and Analysis Services servers. 
She holds a master's degree in computer science and a Certified Business Intelligence Professional (CBIP) certification by The Data Warehouse Institute (TDWI). She has spoken at PASS Summit, PASS SQL Saturdays, PASS Women In Technology virtual chapter, and local user groups.","@ShbWatson","https://www.linkedin.com/in/shabnamwatson","https://shabnamwatson.wordpress.com/","@ShbWatson","https://twitter.com/@ShbWatson/profile_image?size=bigger","https://twitter.com/@ShbWatson/profile_image?size=original",820,48,48
89613,"Vishal Pawar [Microsoft MVP, MCT]","Microsoft MVP, Speaker, Trainer, Blogger, BI Solution Architect , CSM ,MCTS, MCSA
Specialization:- Business Intelligence Solution / Technical Architect ,Power Platform Architect SSIS , SSRS ,SSAS, SQL Server 2008 R2, 2012 , 2014, MDS, DQS, Power BI, Power View, Office 365, SharePoint 2013, Data Warehousing, ETL, Power BI, Power View, Power Pivot ,Power Query, Power Map","Vishal_BI","https://www.linkedin.com/in/pawarvishal","http://bimentalist.com/","Vishal_BI","https://twitter.com/Vishal_BI/profile_image?size=bigger","https://twitter.com/Vishal_BI/profile_image?size=original",820,48,48
89895,"Devin Knight","Devin Knight a Microsoft Data Platform MVP and the Training Director at Pragmatic Works. He is an author of seven SQL Server and Business Intelligence books and speaks at conferences like PASS Summit, PASS Business Analytics Conference, SQL Saturdays and Code Camps. He is also a contributing member to several PASS Virtual Chapters. Making his home in Jacksonville, FL, Devin is the Vice President of the local Power BI User Group and SQL Server User Group (JSSUG).","@knight_devin","https://www.linkedin.com/in/deknight/","http://devinknightsql.com","@knight_devin","https://twitter.com/@knight_devin/profile_image?size=bigger","https://twitter.com/@knight_devin/profile_image?size=original",820,48,48
89721,"Dustin Ryan","Dustin Ryan is a Data Platform Solution Architect at Microsoft. Dustin has worked in the business intelligence and data warehousing field since 2008, has spoken at community events such as SQL Saturday, SQL Rally, and PASS Summit, and has a wide range of experience using the Microsoft business intelligence stack of products across multiple industries. Prior to his time at Microsoft, Dustin worked as a business intelligence consultant for a Microsoft partner. 
Dustin resides outside Jacksonville, Florida with his wife, three children, two cats, two dogs and enjoys spending time with his family and serving at his local church. You can learn more about him at http://SQLDusty.com.","SQLDusty","https://www.linkedin.com/in/sqldusty/","https://sqldusty.com","SQLDusty","https://twitter.com/SQLDusty/profile_image?size=bigger","https://twitter.com/SQLDusty/profile_image?size=original",820,48,48
89894,"Devin Knight","Devin Knight a Microsoft Data Platform MVP and the Training Director at Pragmatic Works. He is an author of seven SQL Server and Business Intelligence books and speaks at conferences like PASS Summit, PASS Business Analytics Conference, SQL Saturdays and Code Camps. He is also a contributing member to several PASS Virtual Chapters. Making his home in Jacksonville, FL, Devin is the Vice President of the local Power BI User Group and SQL Server User Group (JSSUG).","@knight_devin","https://www.linkedin.com/in/deknight/","http://devinknightsql.com","@knight_devin","https://twitter.com/@knight_devin/profile_image?size=bigger","https://twitter.com/@knight_devin/profile_image?size=original",820,48,48
89022,"Ronen Ariely","Ronen Ariely is a senior consultant, an applications  data architect. He has more than 15 years' experience in variety programming languages and technologies, leading development teams and software companies in enterprise level solutions in the fields of Data Platforms, BI, and developing. Ronen is active in communities (aka pituach) in the fields of Microsoft Azure, SQL Server, T-SQL, and Dot.Net programming. He serves as Moderator at MSDN and as one of the Microsoft TechNet WIKI communities' leaders. Ronen writes technical blogs, TechNet articles and blogs, he is co-admin of Microsoft's blogs ""TechNet WIki"" and ""MSDN Forum"", and has been awarded as Microsoft Most Valuable Professional.","pitoach","https://il.linkedin.com/in/pitoach","http://ariely.info/Blog/tabid/83","pitoach","https://twitter.com/pitoach/profile_image?size=bigger","https://twitter.com/pitoach/profile_image?size=original",823,48,48
86598,"Guy Glantser","Guy Glantser, Data Platform MVP, is the leader of the Israeli PASS local group and also the CEO and founder of Madeira Data Solutions. His career has been focused on the Microsoft Data Platform for the past 20 years, performing various database roles as either an on-site DBA, an external consultant or a speaker. His main area of expertise is SQL Server development and optimization. Guy is involved in many activities in the Microsoft Data Platform community. He occasionally speaks at community events, such as PASS Summit, SQLBits, SQL Saturdays and user groups around the world. He also co-hosts the SQL Server Radio podcast.","@guy_glantser","http://www.linkedin.com/in/glantser","https://www.linkedin.com/in/glantser/detail/recent-activity/posts/","@guy_glantser","https://twitter.com/@guy_glantser/profile_image?size=bigger","https://twitter.com/@guy_glantser/profile_image?size=original",823,48,48
88615,"Ronat Omer","Data, Business Analytics and Performance optimization expert, with over 15 years of experience in Business Analytics and BI, supporting management’s decisions and optimizing processes.
I held management and senior level roles in various companies, and in different maturity levels of their analytics’ capabilities.
Consults companies who wish to plan or improve their data and analytics capabilities.","","http://linkedin.com/in/ronat-omer-2ba24a4","https://www.ronatomer.com","","","",823,48,48
87655,"Johan Ludvig Brattås","Johan Ludvig Brattås is a managing consultant at Capgemini, and a dedicated community guy. He has worked with MS SQL server since late 1999, mostly with BI in one form or another. The last 4 years, most of his work has been in Azure working on both VMs, data lakes, PowerBI and the last two years focusing on Azure IoT and Stream Analytics.

Combining his passion for MS SQL Server with his passion for sharing knowledge, he has spoken at various events in the SQL Community. This is also a way to give back to the community for all the things he has learned over the years. When not working, Johan Ludvig either spends his time With his kids, playing with new technology or  teaching coeliacs how to bake glutenfree food.","@intoleranse","https://www.linkedin.com/in/johanludvig/","http://brattas.org/sqlmusings","@intoleranse","https://twitter.com/@intoleranse/profile_image?size=bigger","https://twitter.com/@intoleranse/profile_image?size=original",823,48,48
86591,"Brent Ozar","Brent Ozar loves to make SQL Server faster and more reliable. He created sp_Blitz and the SQL Server First Responder Kit. He loves sharing knowledge at BrentOzar.com.","@BrentO","http://www.linkedin.com/in/brentozar","http://www.BrentOzar.com","@BrentO","https://twitter.com/@BrentO/profile_image?size=bigger","https://twitter.com/@BrentO/profile_image?size=original",823,48,48
88331,"Dennes Torres","Having more than 25 years of experience in the IT area, I'm a Brazilian living in Malta, working as a software developer and leading the Malta MDP User Group. Having the MCSE Data Platform, Bussines Intelligence, Microsoft Certified Trainer (MCT) certifications and being a member of MVP Reconnect, I'm in love with database servers since I was introduced to SQL Server 6.5, more years ago than I would like to admit.","@Dennes","https://www.linkedin.com/in/dennestorres/","https://www.red-gate.com/simple-talk/author/dennes-torres/","@Dennes","https://twitter.com/@Dennes/profile_image?size=bigger","https://twitter.com/@Dennes/profile_image?size=original",823,48,48
