DateKey,StoreKey,variable,value
2007-09-14 00:00:00.000,284,SalesAmount,2011.1
2008-06-26 00:00:00.000,200,SalesAmount,238.0
2007-05-10 00:00:00.000,305,SalesAmount,164.45
2007-03-05 00:00:00.000,200,SalesAmount,3916.0
2009-01-20 00:00:00.000,308,SalesAmount,2309.1
2007-02-14 00:00:00.000,200,SalesAmount,124.815
2007-07-31 00:00:00.000,200,SalesAmount,820.521
2008-12-06 00:00:00.000,38,SalesAmount,3389.4
2007-09-15 00:00:00.000,44,SalesAmount,9492.0
2009-07-16 00:00:00.000,308,SalesAmount,9945.0
2008-01-31 00:00:00.000,200,SalesAmount,1611.0
2009-09-05 00:00:00.000,306,SalesAmount,7458.2
2007-09-15 00:00:00.000,255,SalesAmount,6359.9
2007-05-19 00:00:00.000,31,SalesAmount,815.0
2008-04-26 00:00:00.000,310,SalesAmount,6994.0
2007-08-04 00:00:00.000,99,SalesAmount,735.3
2009-01-20 00:00:00.000,217,SalesAmount,9872.4
2008-08-25 00:00:00.000,310,SalesAmount,3300.0
2009-05-25 00:00:00.000,98,SalesAmount,5380.0
2007-07-12 00:00:00.000,49,SalesAmount,136.85
2009-09-03 00:00:00.000,306,SalesAmount,98.9
2009-08-08 00:00:00.000,138,SalesAmount,2141.881
2007-07-07 00:00:00.000,196,SalesAmount,1892.1
