ProductID,ManufacturerName,ProductName,Description,CategoryName,Price,CostPrice
580,"KIVI","KIVI EG9","harness sticky eyeballs","electric grill",1227.38,1104.64
581,"KIVI","KIVI EG10","unleash enterprise deliverables","electric grill",1665.89,1499.3
582,"VITYAZ","VITYAZ EG1","benchmark clicks-and-mortar bandwidth","electric grill",1333.81,1200.43
583,"VITYAZ","VITYAZ EG2","incubate dynamic models","electric grill",2424.82,2182.34
584,"VITYAZ","VITYAZ EG3","enhance intuitive ROI","electric grill",1266.51,1139.86
585,"VITYAZ","VITYAZ EG4","unleash sticky deliverables","electric grill",2535.09,2281.58
586,"VITYAZ","VITYAZ EG5","iterate enterprise experiences","electric grill",2042.81,1838.53
587,"SONY�","SONY EG1","leverage B2C portals","electric grill",331.49,298.34
588,"SONY�","SONY EG2","whiteboard out-of-the-box models","electric grill",2366.94,2130.25
589,"SONY�","SONY EG3","productize impactful platforms","electric grill",1543.62,1389.26
590,"SONY�","SONY EG4","deliver B2C functionalities","electric grill",1937.63,1743.87
591,"SONY�","SONY EG5","brand scalable architectures","electric grill",2381.73,2143.56
618,"VIVO","VIVO SM1","facilitate intuitive architectures","sandwich maker",447.57,402.81
619,"VIVO","VIVO SM2","recontextualize one-to-one infrastructures","sandwich maker",1995.32,1795.79
620,"VIVO","VIVO SM3","enable wireless markets","sandwich maker",1326.77,1194.09
621,"VIVO","VIVO TOAS1","architect bricks-and-clicks experiences","Toaster",2291.66,2062.49
622,"VIVO","VIVO TOAS2","productize distributed web-readiness","Toaster",2762.13,2485.92
623,"VIVO","VIVO TOAS3","synthesize bricks-and-clicks e-business","Toaster",1963.37,1767.03
624,"VIVO","VIVO TOAS4","mesh extensible ROI","Toaster",1285.11,1156.6
625,"VIVO","VIVO TOAS5","transform dynamic ROI","Toaster",1681.5,1513.35
626,"VIVO","VIVO TOAS6","drive rich web-readiness","Toaster",1072.2,964.98
627,"VIVO","VIVO TOAS7","revolutionize rich web-readiness","Toaster",1853.14,1667.83
628,"LG","LG TOAS1","unleash proactive interfaces","Toaster",1140.86,1026.77
629,"LG","LG TOAS2","syndicate web-enabled systems","Toaster",1798.45,1618.61
630,"LG","LG TOAS3","incentivize transparent functionalities","Toaster",1409.84,1268.86
631,"LG","LG TOAS4","transform world-class mindshare","Toaster",1424.33,1281.9
632,"LG","LG TOAS5","unleash ubiquitous content","Toaster",1246.97,1122.27
633,"LG","LG TOAS6","leverage customized applications","Toaster",1444.88,1300.39
634,"LG","LG TOAS7","utilize B2B interfaces","Toaster",1300.53,1170.48
635,"MAUNFELD","MAUNFELD TOAS1","extend mission-critical methodologies","Toaster",1387.08,1248.37
636,"MAUNFELD","MAUNFELD TOAS2","optimize holistic e-tailers","Toaster",1212.84,1091.56
637,"MAUNFELD","MAUNFELD TOAS3","incentivize efficient markets","Toaster",1190.53,1071.48
638,"MAUNFELD","MAUNFELD TOAS4","optimize integrated experiences","Toaster",2090.99,1881.89
639,"MAUNFELD","MAUNFELD TOAS5","scale plug-and-play e-tailers","Toaster",1794.18,1614.76
640,"MAUNFELD","MAUNFELD TOAS6","deploy holistic infrastructures","Toaster",1157.57,1041.81
641,"TCL","TCL TOAS1","disintermediate proactive bandwidth","Toaster",129.98,116.98
642,"TCL","TCL TOAS2","iterate innovative schemas","Toaster",231.78,208.6
643,"TCL","TCL TOAS3","grow B2B web-readiness","Toaster",1497.46,1347.71
644,"TCL","TCL TOAS4","orchestrate holistic systems","Toaster",1500.11,1350.1
645,"TCL","TCL TOAS5","seize cross-platform deliverables","Toaster",1079.99,971.99
646,"TCL","TCL TOAS6","reintermediate plug-and-play mindshare","Toaster",1001.15,901.04
647,"TCL","TCL TOAS7","expedite best-of-breed action-items","Toaster",1484.87,1336.38
648,"TCL","TCL BM1","monetize cross-media deliverables","bread maker",1864.15,1677.74
649,"APPLE�","APPLE�BM1","envisioneer customized networks","bread maker",1440.27,1296.24
650,"APPLE�","APPLE�BM2","recontextualize revolutionary e-tailers","bread maker",1732.92,1559.63
651,"APPLE�","APPLE�BM3","productize collaborative e-commerce","bread maker",1389,1250.1
652,"APPLE�","APPLE�BM4","expedite scalable channels","bread maker",1162.63,1046.37
653,"APPLE�","APPLE�BM5","streamline compelling niches","bread maker",2430.75,2187.68
654,"APPLE�","APPLE�BM6","brand global niches","bread maker",1590.16,1431.14
655,"APPLE�","APPLE�BM7","brand proactive platforms","bread maker",1822.33,1640.1
656,"APPLE�","APPLE�BM8","envisioneer killer e-markets","bread maker",1654.7,1489.23
657,"APPLE�","APPLE�BM9","engineer intuitive infrastructures","bread maker",1062.91,956.62
658,"APPLE�","APPLE�BM10","synergize turn-key users","bread maker",1687.68,1518.91
659,"ZTE�","ZTE BM1","syndicate visionary schemas","bread maker",2823.36,2541.02
660,"ZTE�","ZTE BM2","architect integrated paradigms","bread maker",216.49,194.84
661,"ZTE�","ZTE BM3","grow ubiquitous mindshare","bread maker",1190.95,1071.86
662,"ZTE�","ZTE BM4","utilize vertical solutions","bread maker",1303.66,1173.29
663,"ZTE�","ZTE BM5","unleash web-enabled e-markets","bread maker",1021.5,919.35
664,"ZTE�","ZTE BM6","harness distributed eyeballs","bread maker",2618.07,2356.26
665,"ZTE�","ZTE BM7","envisioneer value-added content","bread maker",1048.58,943.72
666,"HONOR�","HONOR� BM1","repurpose open-source partnerships","bread maker",1867.95,1681.16
667,"HONOR�","HONOR� BM2","evolve out-of-the-box mindshare","bread maker",2216.93,1995.24
668,"HONOR�","HONOR� BM3","innovate dot-com supply-chains","bread maker",1846.89,1662.2
669,"HONOR�","HONOR� BM4","evolve scalable bandwidth","bread maker",1440.39,1296.35
670,"HONOR�","HONOR� BM5","reinvent ubiquitous eyeballs","bread maker",1242.31,1118.08
671,"HONOR�","HONOR� BM6","transform out-of-the-box applications","bread maker",1322.48,1190.23
672,"HONOR�","HONOR� BM7","mesh compelling architectures","bread maker",1846.5,1661.85
673,"HONOR�","HONOR� BM8","disintermediate 24/7 experiences","bread maker",1514.2,1362.78
674,"HUAWEI�","HUAWEI��BM1","empower cutting-edge solutions","bread maker",162.33,146.1
675,"HUAWEI�","HUAWEI��BM2","e-enable rich e-tailers","bread maker",1110.28,999.25
676,"HUAWEI�","HUAWEI��DB1","repurpose one-to-one solutions","Double boiler",1360.61,1224.55
677,"HUAWEI�","HUAWEI��DB2","engineer best-of-breed ROI","Double boiler",1092.2,982.98
678,"HUAWEI�","HUAWEI��DB3","monetize synergistic systems","Double boiler",1058.86,952.97
679,"HUAWEI�","HUAWEI��DB4","maximize seamless content","Double boiler",1203.27,1082.94
680,"HUAWEI�","HUAWEI��DB5","deliver turn-key web-readiness","Double boiler",223.2,200.88
681,"HUAWEI�","HUAWEI��DB6","facilitate bleeding-edge portals","Double boiler",1223.37,1101.03
682,"HUAWEI�","HUAWEI��DB7","reintermediate web-enabled web-readiness","Double boiler",1732.02,1558.82
683,"bq","BQ��DB1","repurpose granular partnerships","Double boiler",1926.32,1733.69
684,"bq","BQ��DB2","redefine proactive web-readiness","Double boiler",1987.03,1788.33
685,"ITEL�","ITEL��DB1","enhance out-of-the-box convergence","Double boiler",1861.98,1675.78
686,"ITEL�","ITEL��DB2","iterate impactful functionalities","Double boiler",1874.57,1687.11
687,"ITEL�","ITEL��DB3","synergize best-of-breed partnerships","Double boiler",1274.87,1147.38
688,"ITEL�","ITEL��DB4","incentivize distributed channels","Double boiler",1982.01,1783.81
689,"ITEL�","ITEL��DB5","target revolutionary vortals","Double boiler",1864.08,1677.67
690,"ITEL�","ITEL��DB6","disintermediate customized content","Double boiler",1809.59,1628.63
691,"ITEL�","ITEL��DB7","benchmark open-source action-items","Double boiler",1635.15,1471.64
692,"ITEL�","ITEL��DB8","unleash transparent architectures","Double boiler",2464.89,2218.4
693,"ITEL�","ITEL��DB9","productize transparent niches","Double boiler",1645.35,1480.82
720,"VIVO","VIVO FR1","deploy magnetic bandwidth","Fryer",2513.32,2261.99
721,"VIVO","VIVO FR2","engage e-business methodologies","Fryer",1144.75,1030.28
722,"VIVO","VIVO FR3","redefine rich initiatives","Fryer",1820.51,1638.46
723,"VIVO","VIVO FR4","whiteboard leading-edge portals","Fryer",1144.45,1030.01
724,"VIVO","VIVO FR5","strategize impactful interfaces","Fryer",2560.93,2304.84
725,"VIVO","VIVO FR6","integrate end-to-end e-commerce","Fryer",1349.16,1214.24
726,"TEFAL","TEFAL FR1","evolve next-generation e-services","Fryer",1570.97,1413.87
727,"TEFAL","TEFAL FR2","target front-end schemas","Fryer",1354.69,1219.22
728,"TEFAL","TEFAL FR3","utilize strategic initiatives","Fryer",1174.84,1057.36
729,"TEFAL","TEFAL FR4","drive proactive web-readiness","Fryer",1881.15,1693.04
730,"TEFAL","TEFAL FR5","aggregate out-of-the-box e-tailers","Fryer",1111.83,1000.65
731,"TEFAL","TEFAL FR6","maximize virtual models","Fryer",2104.33,1893.9
732,"TEFAL","TEFAL FR7","transition mission-critical experiences","Fryer",1494.47,1345.02
733,"TEFAL","TEFAL MIX1","transition cross-media mindshare","Mixer",393.95,354.56
734,"TEFAL","TEFAL MIX2","incubate collaborative networks","Mixer",1082.69,974.42
735,"TEFAL","TEFAL MIX3","evolve B2C web services","Mixer",1085.51,976.96
736,"TEFAL","TEFAL MIX4","implement killer functionalities","Mixer",1563.06,1406.75
737,"TEFAL","TEFAL MIX5","recontextualize global partnerships","Mixer",1237.89,1114.1
738,"Realme","Realme MIX1","redefine granular technologies","Mixer",1853.28,1667.95
739,"Realme","Realme MIX2","brand cross-media supply-chains","Mixer",1660.84,1494.76
740,"Realme","Realme MIX3","synergize magnetic eyeballs","Mixer",698.36,628.52
741,"TCL","TCL MIX1","iterate clicks-and-mortar supply-chains","Mixer",2376.43,2138.79
742,"TCL","TCL MIX2","scale extensible ROI","Mixer",1265.77,1139.19
743,"TCL","TCL MIX3","whiteboard wireless mindshare","Mixer",1355.24,1219.72
744,"TCL","TCL MIX4","implement best-of-breed interfaces","Mixer",1614.25,1452.83
745,"TCL","TCL MIX5","deliver intuitive applications","Mixer",384.21,345.79
746,"TCL","TCL MIX6","scale sticky systems","Mixer",1186.81,1068.13
747,"TCL","TCL MIX7","scale interactive experiences","Mixer",1169.2,1052.28
748,"TCL","TCL MIX8","empower revolutionary convergence","Mixer",1364.76,1228.28
749,"APPLE�","APPLE�MIX1","extend user-centric architectures","Mixer",279.1,251.19
750,"APPLE�","APPLE�MIX2","expedite bleeding-edge relationships","Mixer",231.42,208.28
751,"APPLE�","APPLE�MIX3","productize next-generation e-services","Mixer",1319.61,1187.65
752,"APPLE�","APPLE�MIX4","architect 24/365 metrics","Mixer",1179.44,1061.5
753,"APPLE�","APPLE�MIX5","envisioneer dot-com bandwidth","Mixer",1764.79,1588.31
754,"REDMOND","REDMOND MIX1","morph sexy bandwidth","Mixer",130.96,117.86
755,"REDMOND","REDMOND MIX2","extend scalable deliverables","Mixer",1356.51,1220.86
756,"REDMOND","REDMOND MIX3","drive web-enabled technologies","Mixer",1406.61,1265.95
757,"REDMOND","REDMOND MG1","unleash cross-platform models","Meat grinder",2018.24,1816.42
758,"REDMOND","REDMOND MG2","optimize best-of-breed supply-chains","Meat grinder",1132.73,1019.46
759,"REDMOND","REDMOND MG3","aggregate sexy applications","Meat grinder",1346.25,1211.63
760,"REDMOND","REDMOND MG4","mesh frictionless web services","Meat grinder",1438.44,1294.6
761,"REDMOND","REDMOND MG5","incubate cross-media vortals","Meat grinder",1810.89,1629.8
762,"REDMOND","REDMOND MG6","disintermediate compelling paradigms","Meat grinder",2935.5,2641.95
763,"REDMOND","REDMOND MG7","iterate 24/7 eyeballs","Meat grinder",2558.84,2302.96
764,"REDMOND","REDMOND MG8","embrace strategic functionalities","Meat grinder",1568.67,1411.8
765,"HONOR�","HONOR MG1","revolutionize frictionless deliverables","Meat grinder",1346.23,1211.61
766,"HONOR�","HONOR MG2","transform frictionless e-business","Meat grinder",2704.02,2433.62
767,"HONOR�","HONOR MG3","embrace wireless infrastructures","Meat grinder",1186.22,1067.6
768,"HONOR�","HONOR MG4","evolve front-end technologies","Meat grinder",1497.7,1347.93
769,"HONOR�","HONOR MG5","reintermediate proactive e-markets","Meat grinder",1472.22,1325
770,"HONOR�","HONOR MG6","repurpose rich paradigms","Meat grinder",274.89,247.4
771,"HONOR�","HONOR MG7","integrate cutting-edge interfaces","Meat grinder",1533.92,1380.53
772,"HONOR�","HONOR MG8","iterate e-business systems","Meat grinder",1321.19,1189.07
773,"HUAWEI�","HUAWEI� MG1","incubate e-business niches","Meat grinder",1075.06,967.55
774,"HUAWEI�","HUAWEI� MG2","facilitate compelling vortals","Meat grinder",1304.44,1174
775,"HUAWEI�","HUAWEI� MG3","facilitate out-of-the-box convergence","Meat grinder",1967.36,1770.62
776,"HUAWEI�","HUAWEI� MG4","unleash magnetic paradigms","Meat grinder",1459.36,1313.42
777,"HUAWEI�","HUAWEI� MG5","productize out-of-the-box mindshare","Meat grinder",1421.07,1278.96
778,"PANASONIC","PANASONIC� MG1","leverage real-time infrastructures","Meat grinder",1279.36,1151.42
779,"PANASONIC","PANASONIC� MG2","whiteboard bricks-and-clicks mindshare","Meat grinder",2771.46,2494.31
780,"PANASONIC","PANASONIC� MG3","scale cross-media functionalities","Meat grinder",1138.34,1024.51
781,"PANASONIC","PANASONIC� MG4","innovate proactive e-tailers","Meat grinder",168.49,151.64
782,"PANASONIC","PANASONIC� MG5","matrix virtual initiatives","Meat grinder",397.65,357.89
783,"PANASONIC","PANASONIC� MG6","architect open-source supply-chains","Meat grinder",1099.28,989.35
784,"PANASONIC","PANASONIC� MG7","exploit world-class experiences","Meat grinder",2686.92,2418.23
785,"PANASONIC","PANASONIC� BL1","unleash next-generation ROI","Blender",1257.94,1132.15
786,"PANASONIC","PANASONIC� BL2","syndicate viral eyeballs","Blender",1072.49,965.24
787,"PANASONIC","PANASONIC� BL3","optimize virtual niches","Blender",169.92,152.93
788,"PANASONIC","PANASONIC� BL4","grow virtual ROI","Blender",1984.16,1785.74
789,"PANASONIC","PANASONIC� BL5","synthesize real-time communities","Blender",1167.74,1050.97
790,"ITEL�","ITEL� BL1","morph back-end interfaces","Blender",1567.36,1410.62
791,"ITEL�","ITEL� BL2","benchmark next-generation channels","Blender",2227.39,2004.65
792,"ITEL�","ITEL� BL3","synthesize efficient infomediaries","Blender",1754.59,1579.13
793,"YOOBAO","YOOBAO BL1","facilitate open-source interfaces","Blender",1106.8,996.12
794,"YOOBAO","YOOBAO BL2","incubate synergistic technologies","Blender",117.04,105.34
795,"YOOBAO","YOOBAO BL3","expedite virtual infomediaries","Blender",1094.5,985.05
796,"YOOBAO","YOOBAO BL4","innovate customized solutions","Blender",2550.6,2295.54
797,"YOOBAO","YOOBAO BL5","whiteboard killer relationships","Blender",1654.65,1489.19
798,"YOOBAO","YOOBAO BL6","reinvent mission-critical systems","Blender",1103.55,993.2
799,"YOOBAO","YOOBAO BL7","seize mission-critical functionalities","Blender",1628.86,1465.97
800,"YOOBAO","YOOBAO BL8","streamline seamless partnerships","Blender",1735.01,1561.51
801,"YOOBAO","YOOBAO BL9","seize holistic networks","Blender",483.27,434.94
802,"TFN","TFN BL1","redefine granular experiences","Blender",1113.14,1001.83
803,"TFN","TFN BL2","strategize granular metrics","Blender",1963.44,1767.1
804,"TFN","TFN BL3","syndicate B2B communities","Blender",332.59,299.33
805,"TFN","TFN BL4","iterate extensible methodologies","Blender",387.69,348.92
806,"CANYON","CANYON BL1","seize web-enabled mindshare","Blender",165.76,149.18
807,"CANYON","CANYON BL2","empower visionary e-commerce","Blender",2606.15,2345.54
808,"BORK�","BORK�BL1","transition cross-media portals","Blender",1861.21,1675.09
809,"BORK�","BORK�BL2","unleash granular partnerships","Blender",1331.52,1198.37
810,"BORK�","BORK�BL3","synergize real-time deliverables","Blender",1665.38,1498.84
811,"BORK�","BORK�BL4","seize user-centric ROI","Blender",1916.63,1724.97
812,"BORK�","BORK�BL5","mesh B2B applications","Blender",1036.85,933.17
813,"BORK�","BORK�BL6","leverage frictionless synergies","Blender",210.34,189.31
814,"BORK�","BORK�BL7","drive bleeding-edge solutions","Blender",1148.92,1034.03
815,"BORK�","BORK�BL8","syndicate B2B initiatives","Blender",2881.39,2593.25
816,"BORK�","BORK�CH1","utilize global partnerships","Chopper",1214.51,1093.06
817,"BORK�","BORK�CH2","expedite 24/7 solutions","Chopper",133.21,119.89
818,"BORK�","BORK�CH3","productize collaborative e-services","Chopper",1439.33,1295.4
819,"BORK�","BORK�CH4","repurpose robust partnerships","Chopper",1761.68,1585.51
820,"BORK�","BORK�CH5","engage interactive partnerships","Chopper",1082.93,974.64
821,"BORK�","BORK�CH6","engineer real-time mindshare","Chopper",344.61,310.15
822,"BORK�","BORK�CH7","leverage distributed mindshare","Chopper",229.33,206.4
823,"BORK�","BORK�CH8","synergize frictionless content","Chopper",1249.97,1124.97
824,"RITMIX","RITMIX CH1","visualize robust solutions","Chopper",2091.72,1882.55
825,"ZMI","ZMI CH1","incentivize granular communities","Chopper",1205.87,1085.28
826,"ZMI","ZMI CH2","target customized web-readiness","Chopper",1984.66,1786.19
827,"ZMI","ZMI CH3","leverage e-business portals","Chopper",2617.83,2356.05
828,"ZMI","ZMI CH4","extend revolutionary infomediaries","Chopper",1691.5,1522.35
829,"ZMI","ZMI CH5","revolutionize out-of-the-box communities","Chopper",1105.46,994.91
830,"Accesstyle","Accesstyle CH1","cultivate cross-platform schemas","Chopper",692.92,623.63
831,"Accesstyle","Accesstyle CH2","monetize revolutionary eyeballs","Chopper",1176.52,1058.87
832,"Accesstyle","Accesstyle CH3","reinvent holistic functionalities","Chopper",1090.94,981.85
833,"OLMIO�","OLMIO� CH1","deliver best-of-breed mindshare","Chopper",1757.45,1581.71
834,"OLMIO�","OLMIO� CH2","embrace ubiquitous ROI","Chopper",2980.37,2682.33
835,"OLMIO�","OLMIO� CH3","recontextualize best-of-breed e-tailers","Chopper",1374.96,1237.46
836,"OLMIO�","OLMIO� CH4","harness robust platforms","Chopper",2629.33,2366.4
837,"BORK�","BORK� CM1","repurpose leading-edge paradigms","coffee machine",1717.67,1545.9
838,"BORK�","BORK� CM2","revolutionize 24/365 methodologies","coffee machine",888.09,799.28
839,"BORK�","BORK� CM3","transform B2C users","coffee machine",2665.58,2399.02
840,"BORK�","BORK� CM4","disintermediate visionary schemas","coffee machine",1593.86,1434.47
841,"BORK�","BORK� CM5","unleash rich functionalities","coffee machine",1090.76,981.68
842,"PRESTIGIO","PRESTIGIO� CM1","aggregate web-enabled bandwidth","coffee machine",1515.24,1363.72
843,"PRESTIGIO","PRESTIGIO� CM2","enable killer e-business","coffee machine",117.07,105.36
844,"PRESTIGIO","PRESTIGIO� CM3","incentivize cutting-edge eyeballs","coffee machine",2479.74,2231.77
845,"PRESTIGIO","PRESTIGIO� CM4","exploit out-of-the-box supply-chains","coffee machine",2526.44,2273.8
846,"BASEUS","BASEUS CoffeeM1","streamline sticky infomediaries","Coffee maker",1959.29,1763.36
847,"SCARLETT�","SCARLETT�CoffeeM1","facilitate 24/7 experiences","Coffee maker",1489.94,1340.95
848,"SCARLETT�","SCARLETT�CoffeeM2","aggregate dynamic web-readiness","Coffee maker",1024.14,921.73
849,"SCARLETT�","SCARLETT�CoffeeM3","drive magnetic e-commerce","Coffee maker",1273.14,1145.83
850,"SCARLETT�","SCARLETT�CoffeeM4","seize leading-edge initiatives","Coffee maker",241.29,217.16
851,"SCARLETT�","SCARLETT�CoffeeM5","facilitate collaborative interfaces","Coffee maker",2195.41,1975.87
852,"SCARLETT�","SCARLETT�CoffeeM6","exploit collaborative e-tailers","Coffee maker",1625.93,1463.34
853,"SCARLETT�","SCARLETT�CoffeeM7","cultivate scalable markets","Coffee maker",1409.58,1268.62
854,"SCARLETT�","SCARLETT�CoffeeM8","leverage transparent functionalities","Coffee maker",2477.79,2230.01
855,"ESPERANZA","ESPERANZA CoffeeM1","implement wireless users","Coffee maker",1468.71,1321.84
856,"ESPERANZA","ESPERANZA CoffeeM2","revolutionize best-of-breed paradigms","Coffee maker",2321.89,2089.7
857,"ESPERANZA","ESPERANZA CoffeeG1","visualize sticky ROI","coffee grinder",1059.58,953.62
858,"ESPERANZA","ESPERANZA CoffeeG2","facilitate bricks-and-clicks infomediaries","coffee grinder",2240.72,2016.65
859,"ESPERANZA","ESPERANZA CoffeeG3","mesh magnetic eyeballs","coffee grinder",1604,1443.6
869,"LENOVO","LENOVO EK1","leverage one-to-one web services","Electric kettle",657.04,591.34
870,"LENOVO","LENOVO EK2","deliver impactful partnerships","Electric kettle",2970.62,2673.56
871,"LENOVO","LENOVO EK3","expedite customized vortals","Electric kettle",1750.5,1575.45
872,"LENOVO","LENOVO EK4","transform B2B infrastructures","Electric kettle",1409.6,1268.64
873,"LENOVO","LENOVO EK5","empower 24/365 partnerships","Electric kettle",257.2,231.48
874,"LENOVO","LENOVO EK6","repurpose open-source eyeballs","Electric kettle",1762.27,1586.04
875,"LENOVO","LENOVO DW1","reinvent front-end partnerships","dishwasher",502.61,452.35
876,"LENOVO","LENOVO DW2","target plug-and-play content","dishwasher",2282.56,2054.3
877,"bq","BQ DW1","streamline bleeding-edge relationships","dishwasher",1203.89,1083.5
878,"bq","BQ DW2","exploit open-source action-items","dishwasher",788.76,709.88
879,"bq","BQ DW3","visualize synergistic mindshare","dishwasher",1523.39,1371.05
880,"bq","BQ DW4","seize user-centric networks","dishwasher",1054.36,948.92
881,"bq","BQ DW5","generate sticky eyeballs","dishwasher",1282.64,1154.38
882,"bq","BQ DW6","seize best-of-breed platforms","dishwasher",2596.15,2336.54
883,"bq","BQ DW7","target extensible mindshare","dishwasher",1107.38,996.64
884,"bq","BQ DW8","benchmark plug-and-play relationships","dishwasher",1686.75,1518.08
885,"bq","BQ DW9","enable next-generation channels","dishwasher",1153.56,1038.2
886,"SCARLETT�","SCARLETT�DW1","transform out-of-the-box partnerships","dishwasher",1226.24,1103.62
887,"SCARLETT�","SCARLETT�DW2","envisioneer sticky portals","dishwasher",687.8,619.02
888,"SCARLETT�","SCARLETT�DW3","facilitate plug-and-play e-services","dishwasher",1353.18,1217.86
889,"SCARLETT�","SCARLETT�HD1","monetize best-of-breed partnerships","hood",1222.87,1100.58
890,"SCARLETT�","SCARLETT�HD2","synergize proactive convergence","hood",374.84,337.36
891,"SCARLETT�","SCARLETT�HD3","synergize plug-and-play niches","hood",1354.12,1218.71
892,"SCARLETT�","SCARLETT�HD4","syndicate world-class partnerships","hood",1104.33,993.9
893,"SCARLETT�","SCARLETT�HD5","cultivate wireless functionalities","hood",1014.62,913.16
894,"PRESTIGIO","PRESTIGIO�HD1","reinvent integrated convergence","hood",1172.51,1055.26
895,"PRESTIGIO","PRESTIGIO�HD2","matrix cross-platform methodologies","hood",1721.1,1548.99
896,"PRESTIGIO","PRESTIGIO�HD3","exploit bricks-and-clicks solutions","hood",1381.88,1243.69
897,"PRESTIGIO","PRESTIGIO�HD4","synthesize extensible bandwidth","hood",1593.21,1433.89
898,"HUAWEI","HUAWEI�HD1","innovate mission-critical infomediaries","hood",1703.45,1533.11
899,"HUAWEI","HUAWEI�HD2","e-enable cutting-edge content","hood",1544.45,1390.01
900,"HUAWEI","HUAWEI�HD3","engineer killer communities","hood",2016.27,1814.64
901,"HUAWEI","HUAWEI�HD4","expedite vertical schemas","hood",566.9,510.21
902,"HUAWEI","HUAWEI�WM1","embrace innovative solutions","Washing machine",680.57,612.51
903,"HUAWEI","HUAWEI�WM2","innovate innovative partnerships","Washing machine",1214.75,1093.28
904,"HUAWEI","HUAWEI�WM3","brand killer experiences","Washing machine",1124.41,1011.97
905,"TCL","TCL WM1","harness scalable architectures","Washing machine",1638.39,1474.55
906,"TCL","TCL WM2","enable cross-media communities","Washing machine",1549.95,1394.96
907,"TCL","TCL WM3","productize value-added experiences","Washing machine",1059.97,953.97
908,"TCL","TCL WM4","monetize 24/365 architectures","Washing machine",1651.45,1486.31
909,"TCL","TCL WM5","mesh revolutionary partnerships","Washing machine",1885.48,1696.93
910,"TCL","TCL WM6","brand vertical solutions","Washing machine",1643.63,1479.27
911,"TCL","TCL WM7","syndicate efficient e-tailers","Washing machine",1083.44,975.1
932,"LG","LG SR1","synthesize bleeding-edge markets","Steamer",1761.89,1585.7
933,"LG","LG SR2","engineer virtual relationships","Steamer",495.3,445.77
934,"LG","LG SR3","brand one-to-one platforms","Steamer",1000.66,900.59
935,"LG","LG SR4","reintermediate integrated ROI","Steamer",2111.81,1900.63
936,"LG","LG SR5","benchmark interactive methodologies","Steamer",1120.97,1008.87
937,"LG","LG SR6","reintermediate intuitive e-commerce","Steamer",2083.95,1875.56
938,"LG","LG SR7","brand rich partnerships","Steamer",2424.26,2181.83
939,"LG","LG SR8","engineer bricks-and-clicks systems","Steamer",1409.11,1268.2
940,"LG","LG SR9","empower impactful deliverables","Steamer",358.46,322.61
941,"LG","LG SR10","seize compelling mindshare","Steamer",1753.78,1578.4
942,"KIVI","KIVI IR1","disintermediate frictionless applications","iron",1041.71,937.54
943,"KIVI","KIVI IR2","expedite strategic niches","iron",210.45,189.41
944,"KIVI","KIVI IR3","expedite out-of-the-box channels","iron",1941.78,1747.6
945,"KIVI","KIVI IR4","drive intuitive web-readiness","iron",1439.5,1295.55
946,"KIVI","KIVI IR5","maximize granular e-business","iron",1102.19,991.97
947,"KIVI","KIVI IR6","engage wireless interfaces","iron",1636.79,1473.11
948,"KIVI","KIVI IR7","productize intuitive initiatives","iron",1902.34,1712.11
949,"KIVI","KIVI IR8","productize back-end infomediaries","iron",1459.6,1313.64
950,"KIVI","KIVI IR9","enhance collaborative supply-chains","iron",1818.35,1636.52
951,"KIVI","KIVI IR10","synthesize user-centric vortals","iron",106.05,95.45
952,"KITFORT","KITFORT IR1","mesh ubiquitous paradigms","iron",323.02,290.72
953,"KITFORT","KITFORT IR2","whiteboard ubiquitous methodologies","iron",1030.3,927.27
954,"KITFORT","KITFORT IR3","mesh next-generation e-commerce","iron",207.68,186.91
955,"KITFORT","KITFORT VC1","evolve strategic e-business","Vacuum cleaner",1263.64,1137.28
956,"KITFORT","KITFORT VC2","integrate proactive supply-chains","Vacuum cleaner",1114.94,1003.45
957,"KITFORT","KITFORT VC3","optimize rich schemas","Vacuum cleaner",1014.6,913.14
958,"KITFORT","KITFORT VC4","strategize frictionless relationships","Vacuum cleaner",1846.02,1661.42
959,"BORK","BORK VC1","exploit innovative convergence","Vacuum cleaner",1217.27,1095.54
960,"BORK","BORK VC2","engage open-source bandwidth","Vacuum cleaner",1410.79,1269.71
961,"BORK","BORK VC3","exploit efficient vortals","Vacuum cleaner",475.78,428.2
962,"BORK","BORK VC4","incubate sexy synergies","Vacuum cleaner",1910.5,1719.45
963,"BORK","BORK VC5","recontextualize visionary systems","Vacuum cleaner",2061,1854.9
964,"BORK","BORK VC6","harness integrated initiatives","Vacuum cleaner",1490.18,1341.16
965,"BORK","BORK VC7","implement plug-and-play infomediaries","Vacuum cleaner",1660.51,1494.46
966,"BORK","BORK RVC1","evolve strategic mindshare","Robot vacuum cleaner",1530.42,1377.38
988,"VIVO","VIVO Cam1","drive proactive eyeballs","Camera",1808.31,1627.48
989,"VIVO","VIVO Qd1","incentivize collaborative bandwidth","Quadcopter",1120.82,1008.74
990,"VIVO","VIVO Qd2","strategize enterprise communities","Quadcopter",1809.4,1628.46
991,"VIVO","VIVO Qd3","transition interactive e-markets","Quadcopter",1061.02,954.92
992,"VIVO","VIVO Qd4","mesh next-generation methodologies","Quadcopter",1637.16,1473.44
993,"VIVO","VIVO Qd5","mesh world-class ROI","Quadcopter",1156.57,1040.91
994,"VIVO","VIVO Qd6","repurpose virtual content","Quadcopter",1322.44,1190.2
