id_disability_rate,id_time,id_age,id_disability_type,id_area,id_gender,number_disability
92067,1,3,193,90025,49,23
92079,1,3,193,90037,49,10
92091,1,3,193,90049,49,19
92103,1,3,193,90061,49,12
92115,1,3,193,90073,49,33
92127,1,3,193,90085,49,11
92139,1,3,193,90097,49,35
92151,1,3,193,90109,49,8
92163,1,3,193,90121,49,60
92175,1,3,193,90133,49,20
92187,1,3,193,90145,49,51
92199,1,3,193,90157,49,24
97683,1,3,193,93841,49,100
97695,1,3,193,93853,49,21
97707,1,3,193,93865,49,82
97719,1,3,193,93877,49,13
97731,1,3,193,93889,49,50
97743,1,3,193,93901,49,27
97755,1,3,193,93913,49,90
97767,1,3,193,93925,49,30
97779,1,3,193,93937,49,90
97791,1,3,193,93949,49,24
97803,1,3,193,93961,49,146
97815,1,3,193,93973,49,23
97827,1,3,193,93985,49,83
97839,1,3,193,93997,49,21
97851,1,3,193,94009,49,36
97863,1,3,193,94021,49,10
97875,1,3,193,94033,49,53
97887,1,3,193,94045,49,17
97899,1,3,193,94057,49,61
97911,1,3,193,94069,49,21
97923,1,3,193,94081,49,75
97935,1,3,193,94093,49,6
97947,1,3,193,94105,49,169
97959,1,3,193,94117,49,160
97971,1,3,193,94129,49,81
97983,1,3,193,94141,49,29
97995,1,3,193,94153,49,145
98007,1,3,193,94165,49,13
98019,1,3,193,94177,49,113
98031,1,3,193,94189,49,41
98043,1,3,193,94201,49,24
98067,1,3,193,94225,49,93
98079,1,3,193,94237,49,6
98091,1,3,193,94249,49,99
98103,1,3,193,94261,49,6
98115,1,3,193,94273,49,54
98127,1,3,193,94285,49,7
98139,1,3,193,94297,49,157
98151,1,3,193,94309,49,39
98163,1,3,193,94321,49,100
98175,1,3,193,94333,49,80
98187,1,3,193,94345,49,91
98199,1,3,193,94357,49,24
98211,1,3,193,94369,49,62
98223,1,3,193,94381,49,10
98235,1,3,193,94393,49,108
98247,1,3,193,94405,49,23
98259,1,3,193,94417,49,34
98283,1,3,193,94441,49,132
98295,1,3,193,94453,49,15
98307,1,3,193,94465,49,135
98331,1,3,193,94489,49,128
98355,1,3,193,94513,49,87
98367,1,3,193,94525,49,15
98379,1,3,193,94537,49,60
98391,1,3,193,94549,49,43
98403,1,3,193,94561,49,117
98415,1,3,193,94573,49,18
98427,1,3,193,94585,49,55
98439,1,3,193,94597,49,11
106083,1,3,193,102481,49,140
106095,1,3,193,102493,49,110
106119,1,3,193,102517,49,242
106131,1,3,193,102529,49,129
106143,1,3,193,102541,49,111
106155,1,3,193,102553,49,169
106167,1,3,193,102565,49,84
106179,1,3,193,102577,49,137
106191,1,3,193,102589,49,25
106203,1,3,193,102601,49,211
106215,1,3,193,102613,49,29
106227,1,3,193,102625,49,216
106239,1,3,193,102637,49,31
106251,1,3,193,102649,49,74
106263,1,3,193,102661,49,48
106275,1,3,193,102673,49,40
106287,1,3,193,102685,49,24
106299,1,3,193,102697,49,69
106311,1,3,193,102709,49,55
106323,1,3,193,102721,49,14
106335,1,3,193,102733,49,60
106347,1,3,193,102745,49,38
106359,1,3,193,102757,49,101
106371,1,3,193,102769,49,78
106383,1,3,193,102781,49,28
106395,1,3,193,102793,49,31
106407,1,3,193,102805,49,18
106419,1,3,193,102817,49,68
106431,1,3,193,102829,49,75
106443,1,3,193,102841,49,32
106467,1,3,193,102865,49,52
106491,1,3,193,102889,49,121
106503,1,3,193,102901,49,41
106515,1,3,193,102913,49,80
106527,1,3,193,102925,49,34
106539,1,3,193,102937,49,71
106551,1,3,193,102949,49,15
106563,1,3,193,102961,49,88
106575,1,3,193,102973,49,27
106587,1,3,193,102985,49,89
106599,1,3,193,102997,49,35
106611,1,3,193,103009,49,73
106623,1,3,193,103021,49,14
106635,1,3,193,103033,49,75
106647,1,3,193,103045,49,45
106659,1,3,193,103057,49,28
106671,1,3,193,103069,49,23
106683,1,3,193,103081,49,60
106695,1,3,193,103093,49,35
106707,1,3,193,103105,49,93
106719,1,3,193,103117,49,17
106731,1,3,193,103129,49,60
106743,1,3,193,103141,49,59
106755,1,3,193,103153,49,75
106767,1,3,193,103165,49,71
106779,1,3,193,103177,49,34
106791,1,3,193,103189,49,109
110163,1,3,193,109681,49,83
110175,1,3,193,109693,49,29
110187,1,3,193,109705,49,73
110211,1,3,193,109729,49,23
110235,1,3,193,109753,49,80
110247,1,3,193,109765,49,5
119043,1,3,193,110641,49,162
119055,1,3,193,110653,49,35
119067,1,3,193,110665,49,187
119079,1,3,193,110677,49,52
119091,1,3,193,110689,49,163
119103,1,3,193,110701,49,48
119115,1,3,193,110713,49,145
119127,1,3,193,110725,49,56
119139,1,3,193,110737,49,98
119151,1,3,193,110749,49,34
119163,1,3,193,110761,49,65
119175,1,3,193,110773,49,8
119187,1,3,193,110785,49,102
119199,1,3,193,110797,49,80
119211,1,3,193,110809,49,72
119223,1,3,193,110821,49,12
119235,1,3,193,110833,49,111
119247,1,3,193,110845,49,92
119259,1,3,193,110857,49,58
119271,1,3,193,110869,49,14
119283,1,3,193,110881,49,185
119295,1,3,193,110893,49,39
119307,1,3,193,110905,49,146
119319,1,3,193,110917,49,47
119331,1,3,193,110929,49,55
119343,1,3,193,110941,49,20
119355,1,3,193,110953,49,79
119367,1,3,193,110965,49,24
119379,1,3,193,110977,49,102
119391,1,3,193,110989,49,121
119403,1,3,193,111001,49,77
119415,1,3,193,111013,49,40
119427,1,3,193,111025,49,104
119439,1,3,193,111037,49,35
119451,1,3,193,111049,49,57
119463,1,3,193,111061,49,10
119475,1,3,193,111073,49,140
119487,1,3,193,111085,49,37
119499,1,3,193,111097,49,172
119511,1,3,193,111109,49,88
119523,1,3,193,111121,49,104
119535,1,3,193,111133,49,22
119547,1,3,193,111145,49,82
119559,1,3,193,111157,49,24
119571,1,3,193,111169,49,163
119583,1,3,193,111181,49,15
119595,1,3,193,111193,49,164
119607,1,3,193,111205,49,26
119619,1,3,193,111217,49,120
119631,1,3,193,111229,49,22
119643,1,3,193,111241,49,117
119655,1,3,193,111253,49,25
119667,1,3,193,111265,49,76
119679,1,3,193,111277,49,140
119691,1,3,193,111289,49,146
119703,1,3,193,111301,49,21
119715,1,3,193,111313,49,62
119727,1,3,193,111325,49,14
119739,1,3,193,111337,49,63
119751,1,3,193,111349,49,15
119763,1,3,193,111361,49,57
119775,1,3,193,111373,49,17
119787,1,3,193,111385,49,54
119799,1,3,193,111397,49,14
119811,1,3,193,111409,49,106
119823,1,3,193,111421,49,6
119835,1,3,193,111433,49,98
119847,1,3,193,111445,49,147
119859,1,3,193,111457,49,53
119871,1,3,193,111469,49,18
119883,1,3,193,111481,49,54
119895,1,3,193,111493,49,42
119907,1,3,193,111505,49,42
119919,1,3,193,111517,49,8
119931,1,3,193,111529,49,36
119943,1,3,193,111541,49,5
119955,1,3,193,111553,49,28
119967,1,3,193,111565,49,13
119979,1,3,193,111577,49,56
119991,1,3,193,111589,49,9
120003,1,3,193,111601,49,35
120027,1,3,193,111625,49,101
120039,1,3,193,111637,49,9
120051,1,3,193,111649,49,107
120063,1,3,193,111661,49,7
120075,1,3,193,111673,49,42
120099,1,3,193,111697,49,165
120111,1,3,193,111709,49,62
120123,1,3,193,111721,49,110
120135,1,3,193,111733,49,12
120147,1,3,193,111745,49,87
120159,1,3,193,111757,49,11
120171,1,3,193,111769,49,81
120183,1,3,193,111781,49,6
120195,1,3,193,111793,49,134
120207,1,3,193,111805,49,7
120219,1,3,193,111817,49,69
120231,1,3,193,111829,49,14
120243,1,3,193,111841,49,34
120267,1,3,193,111865,49,40
120279,1,3,193,111877,49,8
120291,1,3,193,111889,49,82
120303,1,3,193,111901,49,9
120315,1,3,193,111913,49,50
120339,1,3,193,111937,49,63
120363,1,3,193,111961,49,61
120387,1,3,193,111985,49,85
120399,1,3,193,111997,49,7
120411,1,3,193,112009,49,159
120423,1,3,193,112021,49,27
120435,1,3,193,112033,49,115
120447,1,3,193,112045,49,10
120459,1,3,193,112057,49,124
120471,1,3,193,112069,49,26
120483,1,3,193,112081,49,159
120495,1,3,193,112093,49,13
120507,1,3,193,112105,49,66
120519,1,3,193,112117,49,15
120531,1,3,193,112129,49,113
120543,1,3,193,112141,49,13
120555,1,3,193,112153,49,137
120567,1,3,193,112165,49,11
120579,1,3,193,112177,49,88
120591,1,3,193,112189,49,5
120603,1,3,193,112201,49,60
120615,1,3,193,112213,49,10
120627,1,3,193,112225,49,101
120639,1,3,193,112237,49,65
120651,1,3,193,112249,49,43
120663,1,3,193,112261,49,7
120675,1,3,193,112273,49,70
120687,1,3,193,112285,49,10
120699,1,3,193,112297,49,33
120711,1,3,193,112309,49,15
129603,1,3,193,127441,49,146
129615,1,3,193,127453,49,44
129627,1,3,193,127465,49,361
129639,1,3,193,127477,49,47
129651,1,3,193,127489,49,422
129663,1,3,193,127501,49,27
129675,1,3,193,127513,49,258
129687,1,3,193,127525,49,19
129699,1,3,193,127537,49,100
129711,1,3,193,127549,49,9
129723,1,3,193,127561,49,397
129735,1,3,193,127573,49,12
129747,1,3,193,127585,49,715
129759,1,3,193,127597,49,55
129771,1,3,193,127609,49,351
129783,1,3,193,127621,49,23
129795,1,3,193,127633,49,390
129807,1,3,193,127645,49,154
129819,1,3,193,127657,49,398
129831,1,3,193,127669,49,71
129843,1,3,193,127681,49,554
129855,1,3,193,127693,49,257
129867,1,3,193,127705,49,278
129879,1,3,193,127717,49,76
129891,1,3,193,127729,49,409
129903,1,3,193,127741,49,20
129915,1,3,193,127753,49,379
129927,1,3,193,127765,49,39
129939,1,3,193,127777,49,1687
129951,1,3,193,127789,49,101
129963,1,3,193,127801,49,283
129975,1,3,193,127813,49,118
129999,1,3,193,127837,49,205
130011,1,3,193,127849,49,1061
130023,1,3,193,127861,49,57
248,1,8,193,1,49,21
260,1,8,193,13,49,8
272,1,8,193,25,49,7
3248,1,8,193,481,49,109
3260,1,8,193,493,49,18
3272,1,8,193,505,49,163
3284,1,8,193,517,49,14
3296,1,8,193,529,49,276
3308,1,8,193,541,49,14
3320,1,8,193,553,49,194
3332,1,8,193,565,49,9
3356,1,8,193,589,49,112
3368,1,8,193,601,49,115
3380,1,8,193,613,49,64
3392,1,8,193,625,49,316
3404,1,8,193,637,49,14
3416,1,8,193,649,49,251
3428,1,8,193,661,49,11
3440,1,8,193,673,49,289
3452,1,8,193,685,49,21
3464,1,8,193,697,49,236
3476,1,8,193,709,49,31
3488,1,8,193,721,49,310
3500,1,8,193,733,49,35
3512,1,8,193,745,49,263
3524,1,8,193,757,49,33
3536,1,8,193,769,49,360
3548,1,8,193,781,49,38
3560,1,8,193,793,49,318
3572,1,8,193,805,49,67
3584,1,8,193,817,49,340
3596,1,8,193,829,49,66
3608,1,8,193,841,49,297
3620,1,8,193,853,49,79
3632,1,8,193,865,49,276
3644,1,8,193,877,49,86
3656,1,8,193,889,49,188
3668,1,8,193,901,49,20
3680,1,8,193,913,49,289
3692,1,8,193,925,49,40
3704,1,8,193,937,49,274
3716,1,8,193,949,49,56
3728,1,8,193,961,49,396
3740,1,8,193,973,49,65
3752,1,8,193,985,49,361
3764,1,8,193,997,49,54
3776,1,8,193,1009,49,305
3788,1,8,193,1021,49,41
7568,1,8,193,6001,49,29
7592,1,8,193,6025,49,21
7616,1,8,193,6049,49,8
7640,1,8,193,6073,49,6
7664,1,8,193,6097,49,18
7688,1,8,193,6121,49,7
7712,1,8,193,6145,49,23
7736,1,8,193,6169,49,17
7760,1,8,193,6193,49,13
7784,1,8,193,6217,49,14
7808,1,8,193,6241,49,16
7832,1,8,193,6265,49,30
7856,1,8,193,6289,49,11
11888,1,8,193,9121,49,134
11900,1,8,193,9133,49,13
11912,1,8,193,9145,49,221
11924,1,8,193,9157,49,19
11936,1,8,193,9169,49,147
11948,1,8,193,9181,49,10
11960,1,8,193,9193,49,164
11972,1,8,193,9205,49,16
11984,1,8,193,9217,49,217
11996,1,8,193,9229,49,11
12008,1,8,193,9241,49,295
12020,1,8,193,9253,49,52
12032,1,8,193,9265,49,178
12056,1,8,193,9289,49,293
12068,1,8,193,9301,49,10
12080,1,8,193,9313,49,114
12104,1,8,193,9337,49,366
12116,1,8,193,9349,49,44
12128,1,8,193,9361,49,328
12152,1,8,193,9385,49,169
12164,1,8,193,9397,49,7
12176,1,8,193,9409,49,85
12200,1,8,193,9433,49,194
12212,1,8,193,9445,49,16
12224,1,8,193,9457,49,112
12236,1,8,193,9469,49,10
12248,1,8,193,9481,49,139
12260,1,8,193,9493,49,12
12272,1,8,193,9505,49,143
12284,1,8,193,9517,49,10
12296,1,8,193,9529,49,138
12308,1,8,193,9541,49,7
12320,1,8,193,9553,49,153
12344,1,8,193,9577,49,18
12356,1,8,193,9589,49,6
12368,1,8,193,9601,49,188
12380,1,8,193,9613,49,14
12392,1,8,193,9625,49,135
12404,1,8,193,9637,49,11
12416,1,8,193,9649,49,50
19088,1,8,193,14641,49,184
19100,1,8,193,14653,49,21
19112,1,8,193,14665,49,177
19124,1,8,193,14677,49,11
19136,1,8,193,14689,49,34
19160,1,8,193,14713,49,204
19172,1,8,193,14725,49,15
19184,1,8,193,14737,49,218
19208,1,8,193,14761,49,131
19232,1,8,193,14785,49,153
19244,1,8,193,14797,49,6
19256,1,8,193,14809,49,116
19268,1,8,193,14821,49,8
19280,1,8,193,14833,49,145
19292,1,8,193,14845,49,11
19304,1,8,193,14857,49,174
19316,1,8,193,14869,49,10
19328,1,8,193,14881,49,75
19352,1,8,193,14905,49,78
19376,1,8,193,14929,49,225
19388,1,8,193,14941,49,14
19400,1,8,193,14953,49,205
19412,1,8,193,14965,49,17
19424,1,8,193,14977,49,142
19436,1,8,193,14989,49,16
19448,1,8,193,15001,49,165
19472,1,8,193,15025,49,163
19484,1,8,193,15037,49,19
19496,1,8,193,15049,49,115
19508,1,8,193,15061,49,7
19520,1,8,193,15073,49,213
19532,1,8,193,15085,49,8
19544,1,8,193,15097,49,119
19568,1,8,193,15121,49,79
19592,1,8,193,15145,49,119
19604,1,8,193,15157,49,19
19616,1,8,193,15169,49,143
19640,1,8,193,15193,49,38
19652,1,8,193,15205,49,16
19664,1,8,193,15217,49,67
19676,1,8,193,15229,49,10
19688,1,8,193,15241,49,32
19700,1,8,193,15253,49,6
19712,1,8,193,15265,49,150
19724,1,8,193,15277,49,16
19736,1,8,193,15289,49,151
19748,1,8,193,15301,49,51
19760,1,8,193,15313,49,96
19772,1,8,193,15325,49,8
19784,1,8,193,15337,49,53
19796,1,8,193,15349,49,6
19808,1,8,193,15361,49,66
19832,1,8,193,15385,49,110
19844,1,8,193,15397,49,15
19856,1,8,193,15409,49,79
19868,1,8,193,15421,49,9
19880,1,8,193,15433,49,124
19892,1,8,193,15445,49,15
19904,1,8,193,15457,49,178
19916,1,8,193,15469,49,19
19928,1,8,193,15481,49,131
19940,1,8,193,15493,49,5
19952,1,8,193,15505,49,97
19964,1,8,193,15517,49,10
25448,1,8,193,23521,49,45
25460,1,8,193,23533,49,12
25472,1,8,193,23545,49,199
25484,1,8,193,23557,49,8
25496,1,8,193,23569,49,98
25508,1,8,193,23581,49,7
25520,1,8,193,23593,49,214
25532,1,8,193,23605,49,21
25544,1,8,193,23617,49,90
25556,1,8,193,23629,49,20
25568,1,8,193,23641,49,195
25580,1,8,193,23653,49,22
25592,1,8,193,23665,49,232
25604,1,8,193,23677,49,36
25616,1,8,193,23689,49,82
25640,1,8,193,23713,49,247
25652,1,8,193,23725,49,23
25664,1,8,193,23737,49,427
25676,1,8,193,23749,49,67
25688,1,8,193,23761,49,588
25700,1,8,193,23773,49,59
25712,1,8,193,23785,49,156
25724,1,8,193,23797,49,13
25736,1,8,193,23809,49,124
25748,1,8,193,23821,49,10
25760,1,8,193,23833,49,169
25772,1,8,193,23845,49,7
25784,1,8,193,23857,49,208
25796,1,8,193,23869,49,8
25808,1,8,193,23881,49,97
25820,1,8,193,23893,49,5
27488,1,8,193,27361,49,37
27848,1,8,193,27601,49,5
29168,1,8,193,28081,49,15
29180,1,8,193,28093,49,99
29204,1,8,193,28117,49,35
29216,1,8,193,28129,49,7
29228,1,8,193,28141,49,79
29252,1,8,193,28165,49,52
29276,1,8,193,28189,49,5
29300,1,8,193,28213,49,30
29324,1,8,193,28237,49,74
29336,1,8,193,28249,49,11
29348,1,8,193,28261,49,46
29360,1,8,193,28273,49,7
29372,1,8,193,28285,49,65
30488,1,8,193,30241,49,37
30500,1,8,193,30253,49,17
30512,1,8,193,30265,49,23
30524,1,8,193,30277,49,22
33728,1,8,193,30721,49,271
33740,1,8,193,30733,49,73
33752,1,8,193,30745,49,333
33764,1,8,193,30757,49,20
33776,1,8,193,30769,49,186
33788,1,8,193,30781,49,38
33800,1,8,193,30793,49,163
33812,1,8,193,30805,49,38
33824,1,8,193,30817,49,188
33836,1,8,193,30829,49,27
33848,1,8,193,30841,49,95
33860,1,8,193,30853,49,32
33872,1,8,193,30865,49,224
33884,1,8,193,30877,49,324
33896,1,8,193,30889,49,288
33908,1,8,193,30901,49,51
33920,1,8,193,30913,49,367
33932,1,8,193,30925,49,222
33944,1,8,193,30937,49,252
33956,1,8,193,30949,49,101
33968,1,8,193,30961,49,69
33980,1,8,193,30973,49,54
33992,1,8,193,30985,49,273
34004,1,8,193,30997,49,135
34016,1,8,193,31009,49,255
34028,1,8,193,31021,49,58
34040,1,8,193,31033,49,286
34052,1,8,193,31045,49,147
34064,1,8,193,31057,49,180
34076,1,8,193,31069,49,47
34088,1,8,193,31081,49,193
34100,1,8,193,31093,49,42
34112,1,8,193,31105,49,191
34124,1,8,193,31117,49,30
34136,1,8,193,31129,49,295
34148,1,8,193,31141,49,10
34160,1,8,193,31153,49,300
34172,1,8,193,31165,49,134
34184,1,8,193,31177,49,109
34196,1,8,193,31189,49,10
34208,1,8,193,31201,49,213
34220,1,8,193,31213,49,51
34232,1,8,193,31225,49,301
34244,1,8,193,31237,49,237
34256,1,8,193,31249,49,32
34280,1,8,193,31273,49,141
34292,1,8,193,31285,49,26
34304,1,8,193,31297,49,145
34316,1,8,193,31309,49,32
39008,1,8,193,36721,49,23
39020,1,8,193,36733,49,13
39032,1,8,193,36745,49,64
39044,1,8,193,36757,49,15
39056,1,8,193,36769,49,85
39068,1,8,193,36781,49,26
39080,1,8,193,36793,49,68
39092,1,8,193,36805,49,10
39104,1,8,193,36817,49,96
39116,1,8,193,36829,49,19
39128,1,8,193,36841,49,113
39140,1,8,193,36853,49,24
39152,1,8,193,36865,49,62
39164,1,8,193,36877,49,36
39176,1,8,193,36889,49,117
39188,1,8,193,36901,49,38
39200,1,8,193,36913,49,137
39212,1,8,193,36925,49,24
39224,1,8,193,36937,49,130
39236,1,8,193,36949,49,15
39248,1,8,193,36961,49,133
39260,1,8,193,36973,49,26
39272,1,8,193,36985,49,137
39284,1,8,193,36997,49,36
39296,1,8,193,37009,49,176
39308,1,8,193,37021,49,20
39320,1,8,193,37033,49,81
39332,1,8,193,37045,49,31
39344,1,8,193,37057,49,113
39356,1,8,193,37069,49,11
39368,1,8,193,37081,49,152
39380,1,8,193,37093,49,9
39392,1,8,193,37105,49,87
39404,1,8,193,37117,49,16
39416,1,8,193,37129,49,131
39428,1,8,193,37141,49,28
39440,1,8,193,37153,49,140
39452,1,8,193,37165,49,82
42728,1,8,193,41281,49,99
42752,1,8,193,41305,49,299
42764,1,8,193,41317,49,10
42800,1,8,193,41353,49,125
42824,1,8,193,41377,49,180
42848,1,8,193,41401,49,59
42872,1,8,193,41425,49,53
42896,1,8,193,41449,49,65
42920,1,8,193,41473,49,36
42944,1,8,193,41497,49,78
42968,1,8,193,41521,49,140
42980,1,8,193,41533,49,10
42992,1,8,193,41545,49,39
45848,1,8,193,44161,49,86
45872,1,8,193,44185,49,79
45884,1,8,193,44197,49,9
45896,1,8,193,44209,49,21
45908,1,8,193,44221,49,164
45920,1,8,193,44233,49,81
45932,1,8,193,44245,49,25
45944,1,8,193,44257,49,49
45956,1,8,193,44269,49,12
45968,1,8,193,44281,49,154
45980,1,8,193,44293,49,22
45992,1,8,193,44305,49,16
46016,1,8,193,44329,49,18
46040,1,8,193,44353,49,131
46064,1,8,193,44377,49,106
46076,1,8,193,44389,49,10
46088,1,8,193,44401,49,50
46112,1,8,193,44425,49,60
46136,1,8,193,44449,49,73
46148,1,8,193,44461,49,50
46160,1,8,193,44473,49,89
49688,1,8,193,47521,49,80
49712,1,8,193,47545,49,166
49724,1,8,193,47557,49,12
49736,1,8,193,47569,49,73
49760,1,8,193,47593,49,203
49772,1,8,193,47605,49,13
49784,1,8,193,47617,49,47
49796,1,8,193,47629,49,6
49808,1,8,193,47641,49,99
49820,1,8,193,47653,49,11
49832,1,8,193,47665,49,80
49844,1,8,193,47677,49,7
49856,1,8,193,47689,49,56
49880,1,8,193,47713,49,68
49904,1,8,193,47737,49,75
49928,1,8,193,47761,49,183
49940,1,8,193,47773,49,9
49952,1,8,193,47785,49,123
49964,1,8,193,47797,49,59
49976,1,8,193,47809,49,104
49988,1,8,193,47821,49,21
50000,1,8,193,47833,49,251
50012,1,8,193,47845,49,42
50024,1,8,193,47857,49,34
50048,1,8,193,47881,49,168
50072,1,8,193,47905,49,208
50084,1,8,193,47917,49,31
50096,1,8,193,47929,49,145
50108,1,8,193,47941,49,80
55088,1,8,193,51841,49,276
55100,1,8,193,51853,49,31
55112,1,8,193,51865,49,96
55124,1,8,193,51877,49,26
55136,1,8,193,51889,49,129
55148,1,8,193,51901,49,23
55160,1,8,193,51913,49,242
55172,1,8,193,51925,49,43
55184,1,8,193,51937,49,93
55196,1,8,193,51949,49,10
55208,1,8,193,51961,49,118
55220,1,8,193,51973,49,16
55232,1,8,193,51985,49,61
55244,1,8,193,51997,49,7
55256,1,8,193,52009,49,46
55268,1,8,193,52021,49,20
55280,1,8,193,52033,49,72
55292,1,8,193,52045,49,38
55304,1,8,193,52057,49,107
55316,1,8,193,52069,49,16
55328,1,8,193,52081,49,76
55340,1,8,193,52093,49,36
55352,1,8,193,52105,49,77
55364,1,8,193,52117,49,35
55376,1,8,193,52129,49,109
55388,1,8,193,52141,49,7
55400,1,8,193,52153,49,75
55412,1,8,193,52165,49,19
55424,1,8,193,52177,49,82
55436,1,8,193,52189,49,35
55448,1,8,193,52201,49,62
55460,1,8,193,52213,49,10
55472,1,8,193,52225,49,106
55484,1,8,193,52237,49,10
55496,1,8,193,52249,49,240
55508,1,8,193,52261,49,22
55520,1,8,193,52273,49,197
55532,1,8,193,52285,49,34
55544,1,8,193,52297,49,62
55556,1,8,193,52309,49,236
55568,1,8,193,52321,49,145
55580,1,8,193,52333,49,14
55592,1,8,193,52345,49,147
55604,1,8,193,52357,49,13
55616,1,8,193,52369,49,247
55628,1,8,193,52381,49,21
55640,1,8,193,52393,49,87
55652,1,8,193,52405,49,37
55664,1,8,193,52417,49,67
55688,1,8,193,52441,49,156
55700,1,8,193,52453,49,45
55712,1,8,193,52465,49,67
55724,1,8,193,52477,49,5
60008,1,8,193,58321,49,214
60020,1,8,193,58333,49,53
60032,1,8,193,58345,49,285
60044,1,8,193,58357,49,311
60056,1,8,193,58369,49,160
60068,1,8,193,58381,49,11
60080,1,8,193,58393,49,525
60092,1,8,193,58405,49,279
60104,1,8,193,58417,49,734
60116,1,8,193,58429,49,83
60128,1,8,193,58441,49,645
60140,1,8,193,58453,49,74
60152,1,8,193,58465,49,438
60164,1,8,193,58477,49,139
60176,1,8,193,58489,49,319
60188,1,8,193,58501,49,235
60200,1,8,193,58513,49,243
60212,1,8,193,58525,49,13
60224,1,8,193,58537,49,373
60236,1,8,193,58549,49,85
60248,1,8,193,58561,49,368
60260,1,8,193,58573,49,160
60272,1,8,193,58585,49,218
60284,1,8,193,58597,49,27
60296,1,8,193,58609,49,514
60308,1,8,193,58621,49,140
60320,1,8,193,58633,49,357
60332,1,8,193,58645,49,142
61808,1,8,193,61681,49,6
67328,1,8,193,61921,49,52
67352,1,8,193,61945,49,66
67364,1,8,193,61957,49,24
67376,1,8,193,61969,49,99
67388,1,8,193,61981,49,31
67400,1,8,193,61993,49,55
67412,1,8,193,62005,49,53
67424,1,8,193,62017,49,50
67436,1,8,193,62029,49,17
67448,1,8,193,62041,49,108
67460,1,8,193,62053,49,16
67472,1,8,193,62065,49,174
67484,1,8,193,62077,49,25
67496,1,8,193,62089,49,98
67508,1,8,193,62101,49,11
67520,1,8,193,62113,49,113
67532,1,8,193,62125,49,20
67544,1,8,193,62137,49,72
67568,1,8,193,62161,49,239
67580,1,8,193,62173,49,51
67592,1,8,193,62185,49,146
67604,1,8,193,62197,49,19
67616,1,8,193,62209,49,177
67628,1,8,193,62221,49,29
67640,1,8,193,62233,49,153
67652,1,8,193,62245,49,19
67664,1,8,193,62257,49,55
67676,1,8,193,62269,49,7
67688,1,8,193,62281,49,161
67700,1,8,193,62293,49,19
67712,1,8,193,62305,49,181
67724,1,8,193,62317,49,6
67736,1,8,193,62329,49,59
67748,1,8,193,62341,49,21
67760,1,8,193,62353,49,134
67772,1,8,193,62365,49,10
67784,1,8,193,62377,49,160
67796,1,8,193,62389,49,34
67808,1,8,193,62401,49,127
67820,1,8,193,62413,49,31
67832,1,8,193,62425,49,179
67844,1,8,193,62437,49,29
67856,1,8,193,62449,49,134
67868,1,8,193,62461,49,21
67880,1,8,193,62473,49,156
67892,1,8,193,62485,49,9
67904,1,8,193,62497,49,235
67916,1,8,193,62509,49,21
67928,1,8,193,62521,49,72
67940,1,8,193,62533,49,85
67952,1,8,193,62545,49,138
67964,1,8,193,62557,49,15
67976,1,8,193,62569,49,100
67988,1,8,193,62581,49,15
68000,1,8,193,62593,49,176
68012,1,8,193,62605,49,42
68024,1,8,193,62617,49,187
68036,1,8,193,62629,49,19
68048,1,8,193,62641,49,176
68060,1,8,193,62653,49,13
68072,1,8,193,62665,49,57
68084,1,8,193,62677,49,92
68096,1,8,193,62689,49,175
68108,1,8,193,62701,49,22
68120,1,8,193,62713,49,207
68132,1,8,193,62725,49,27
68144,1,8,193,62737,49,202
68156,1,8,193,62749,49,24
68168,1,8,193,62761,49,76
68180,1,8,193,62773,49,11
68192,1,8,193,62785,49,152
68204,1,8,193,62797,49,37
68216,1,8,193,62809,49,158
68228,1,8,193,62821,49,16
68240,1,8,193,62833,49,156
68252,1,8,193,62845,49,70
68264,1,8,193,62857,49,154
68276,1,8,193,62869,49,9
68288,1,8,193,62881,49,104
68300,1,8,193,62893,49,9
68312,1,8,193,62905,49,135
68336,1,8,193,62929,49,268
68348,1,8,193,62941,49,35
68360,1,8,193,62953,49,202
68372,1,8,193,62965,49,16
68384,1,8,193,62977,49,317
68396,1,8,193,62989,49,9
76928,1,8,193,72721,49,78
76940,1,8,193,72733,49,11
76952,1,8,193,72745,49,137
76964,1,8,193,72757,49,20
76976,1,8,193,72769,49,322
76988,1,8,193,72781,49,66
77000,1,8,193,72793,49,317
77012,1,8,193,72805,49,33
77024,1,8,193,72817,49,182
77036,1,8,193,72829,49,65
77048,1,8,193,72841,49,137
77060,1,8,193,72853,49,12
77072,1,8,193,72865,49,294
77084,1,8,193,72877,49,45
77096,1,8,193,72889,49,152
77108,1,8,193,72901,49,29
77120,1,8,193,72913,49,163
77132,1,8,193,72925,49,127
77144,1,8,193,72937,49,137
77156,1,8,193,72949,49,12
77168,1,8,193,72961,49,163
77180,1,8,193,72973,49,16
77192,1,8,193,72985,49,132
77204,1,8,193,72997,49,5
77216,1,8,193,73009,49,241
77228,1,8,193,73021,49,49
77240,1,8,193,73033,49,246
77252,1,8,193,73045,49,18
77264,1,8,193,73057,49,265
77276,1,8,193,73069,49,36
77288,1,8,193,73081,49,140
77300,1,8,193,73093,49,11
77312,1,8,193,73105,49,173
77324,1,8,193,73117,49,34
77336,1,8,193,73129,49,209
77348,1,8,193,73141,49,25
77360,1,8,193,73153,49,245
