ID,Name,ProjectID,INTERMEDIATE RESOURCE,LATERAL RESOURCE,FRAC RESOURCE,DRILL OUT RESOURCE,RR TO FRAC TIME,POP,TTP TO POP,INTERMEDIATE START,INTERMEDIATE END,LATERAL START,LATERAL END,RR TO FRAC TIME.1,RR TO FRAC START END,FRAC START,FRAC END,DRILL OUT START,DRILL OUT END,TTP TO POP START,TTP TO POP END,POP START,POP END,Count of Lateral End,VersionName
"0309e3a0-d657-4a5a-ae54-797f4335b505","BEVO 28-33-H-4415H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #225","Trinidad #225","Liberty","Drill Out Crew","","","",2019-12-14 00:00:00.000,2019-12-29 23:59:58.000,2020-01-29 00:00:00.000,2020-02-17 23:59:58.000,2020-02-18 00:00:00.000,2020-02-18 00:00:00.000,2020-02-25 00:00:00.000,2020-03-26 23:59:58.000,2020-03-27 00:00:00.000,2020-04-15 23:59:58.000,2020-04-16 00:00:00.000,2020-04-17 23:59:58.000,2020-04-18 00:00:00.000,2020-04-18 00:00:00.000,1,""
"04ad2f9b-a0e9-4548-a9b7-4cd1d84dc00d","REDBUD STATE UNIT 4114LH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #223","Trinidad #223","Liberty","Drill Out Crew","","","",2018-07-30 00:00:00.000,2018-08-23 23:59:58.000,2018-10-08 00:00:00.000,2018-10-20 23:59:58.000,2018-10-21 00:00:00.000,2018-10-21 00:00:00.000,2018-11-08 00:00:00.000,2018-11-22 23:59:58.000,2018-11-23 00:00:00.000,2018-12-01 23:59:58.000,2018-12-02 00:00:00.000,2018-12-03 23:59:58.000,2018-12-04 00:00:00.000,2018-12-04 00:00:00.000,1,""
"05fc369c-ce22-480a-a94d-740fd3e151b8","DIAMOND RIO C UNIT 4315H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #226","Trinidad #226","Liberty","Drill Out Crew","","","",2019-10-02 00:00:00.000,2019-10-13 23:59:58.000,2019-11-24 00:00:00.000,2019-12-19 23:59:58.000,2019-12-20 00:00:00.000,2019-12-20 00:00:00.000,2020-01-04 00:00:00.000,2020-02-01 23:59:58.000,2020-02-02 00:00:00.000,2020-02-25 23:59:58.000,2020-02-26 00:00:00.000,2020-02-27 23:59:58.000,2020-02-28 00:00:00.000,2020-02-28 00:00:00.000,1,""
"06a4d6c5-e777-49ee-a4b5-de050fb02739","TREES RANCH 14-4101H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Ensign #759","Ensign #759","Liberty","Drill Out Crew","","","",2017-07-30 00:00:00.000,2017-08-18 23:59:58.000,2017-08-19 00:00:00.000,2017-09-01 23:59:58.000,2017-09-02 00:00:00.000,2017-09-02 00:00:00.000,2017-09-19 00:00:00.000,2017-09-30 23:59:58.000,2017-10-01 00:00:00.000,2017-10-13 23:59:58.000,2017-10-14 00:00:00.000,2017-10-15 23:59:58.000,2017-10-16 00:00:00.000,2017-10-16 00:00:00.000,1,""
"0e17dda3-274f-44aa-91c7-d8f1ce07f9f5","BEVO 28-33-G-4412H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #225","Trinidad #225","Liberty","Drill Out Crew","","","",2019-11-27 00:00:00.000,2019-12-11 23:59:58.000,2020-01-14 00:00:00.000,2020-01-26 23:59:58.000,2020-02-18 00:00:00.000,2020-02-18 00:00:00.000,2020-02-25 00:00:00.000,2020-03-26 23:59:58.000,2020-03-27 00:00:00.000,2020-04-15 23:59:58.000,2020-04-16 00:00:00.000,2020-04-17 23:59:58.000,2020-04-18 00:00:00.000,2020-04-18 00:00:00.000,1,""
"0f7965b0-af2a-40f8-b5cb-7989b4cbe68c","SEBASTIAN 19-18B-4409H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #225","Trinidad #225","Liberty","Drill Out Crew","","","",2020-08-14 00:00:00.000,2020-08-25 23:59:58.000,2020-10-01 00:00:00.000,2020-10-15 23:59:58.000,2020-11-09 00:00:00.000,2020-11-10 23:59:58.000,2020-11-11 00:00:00.000,2020-12-12 23:59:58.000,2020-12-13 00:00:00.000,2020-12-30 23:59:58.000,2020-12-31 00:00:00.000,2020-12-31 00:00:00.000,,,1,""
"14b0035c-6fb9-4397-83f1-f6967eca5149","TREES RANCH 36-37-AZ-4102H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #6","H&P #536","Liberty","Drill Out Crew","","","",2018-08-30 00:00:00.000,2018-09-16 23:59:58.000,2019-04-18 00:00:00.000,2019-05-08 23:59:58.000,2019-06-13 00:00:00.000,2019-06-13 00:00:00.000,2019-07-01 00:00:00.000,2019-07-18 23:59:58.000,2019-07-19 00:00:00.000,2019-07-30 23:59:58.000,2019-07-31 00:00:00.000,2019-08-01 23:59:58.000,2019-08-02 00:00:00.000,2019-08-02 00:00:00.000,1,""
"15690b69-196d-4132-a899-149d15462d0c","PECAN STATE UNIT 4301CH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","H&P #536","H&P #536","Liberty","Drill Out Crew","","","",2020-05-18 00:00:00.000,2020-06-03 23:59:58.000,2020-06-20 00:00:00.000,2020-07-11 23:59:58.000,2020-07-12 00:00:00.000,2020-07-12 00:00:00.000,2020-07-13 00:00:00.000,2020-07-23 23:59:58.000,2020-07-24 00:00:00.000,2020-07-31 23:59:58.000,2020-08-01 00:00:00.000,2020-08-02 23:59:58.000,2020-08-03 00:00:00.000,2020-08-03 00:00:00.000,1,""
"19d3ad30-3df4-4f5e-983b-5273b8dda53c","SEBASTIAN 19-30A-4315H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","H&P #633","Liberty","Drill Out Crew","","","",2017-05-20 00:00:00.000,2017-05-29 23:59:58.000,2017-08-24 00:00:00.000,2017-08-31 23:59:58.000,2017-09-22 00:00:00.000,2017-09-22 00:00:00.000,2017-10-07 00:00:00.000,2017-10-25 23:59:58.000,2017-10-26 00:00:00.000,2017-11-06 23:59:58.000,2017-11-07 00:00:00.000,2017-11-10 23:59:58.000,2017-11-11 00:00:00.000,2017-11-11 00:00:00.000,1,""
"1afee0d1-4f87-49a0-b38b-c6c79be81ad4","CHERRY STATE UNIT 29-28-4102H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Sendero #16","Trinidad #225","Liberty","Drill Out Crew","","","",2018-03-30 00:00:00.000,2018-04-14 23:59:58.000,2018-08-11 00:00:00.000,2018-09-09 23:59:58.000,2018-09-10 00:00:00.000,2018-09-10 00:00:00.000,2018-10-01 00:00:00.000,2018-10-17 23:59:58.000,2018-10-18 00:00:00.000,2018-10-28 23:59:58.000,2018-10-29 00:00:00.000,2018-10-30 23:59:58.000,2018-10-31 00:00:00.000,2018-10-31 00:00:00.000,1,""
"1b0cb228-8ecf-4fd3-941d-f4d0c88afd77","REESE 15-10-4415H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Patterson 760","Patterson 760","Liberty","Drill Out Crew","","","",2019-12-03 00:00:00.000,2019-12-15 23:59:58.000,2019-12-31 00:00:00.000,2020-01-25 23:59:58.000,2020-01-26 00:00:00.000,2020-01-26 00:00:00.000,2020-02-05 00:00:00.000,2020-02-21 23:59:58.000,2020-02-22 00:00:00.000,2020-03-09 23:59:58.000,2020-03-10 00:00:00.000,2020-03-11 23:59:58.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,1,""
"21979943-c984-4ef3-b205-e49a0c87501e","PECAN STATE UNIT 4309BH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","H&P #536","H&P #536","Liberty","Drill Out Crew","","","",2020-07-31 00:00:00.000,2020-08-16 23:59:58.000,2020-09-08 00:00:00.000,2020-10-09 23:59:58.000,2020-10-10 00:00:00.000,2020-10-10 00:00:00.000,2020-10-10 00:00:00.000,2020-10-27 23:59:58.000,2020-10-28 00:00:00.000,2020-11-08 23:59:58.000,2020-11-09 00:00:00.000,2020-11-10 23:59:58.000,2020-11-11 00:00:00.000,2020-11-11 00:00:00.000,1,""
"2442ad7f-258b-4d6c-b3e7-6a3323c13d9e","GUITAR SOUTH 4-7-4213H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Savanna 801","Savanna 801","Liberty","Drill Out Crew","","","",2017-06-14 00:00:00.000,2017-06-24 23:59:58.000,2017-06-25 00:00:00.000,2017-07-05 23:59:58.000,2017-07-22 00:00:00.000,2017-07-22 00:00:00.000,2017-08-22 00:00:00.000,2017-09-15 23:59:58.000,2017-09-16 00:00:00.000,2017-10-06 23:59:58.000,2017-10-07 00:00:00.000,2017-10-08 23:59:58.000,2017-10-09 00:00:00.000,2017-10-09 00:00:00.000,1,""
"255fea6b-ca42-4cca-bf65-50f08da373bb","QUEEN 14-8-3807H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","H&P #633","H&P #633","Liberty","Drill Out Crew","","","",2019-07-04 00:00:00.000,2019-07-18 23:59:58.000,2019-08-07 00:00:00.000,2019-08-21 23:59:58.000,2019-09-15 00:00:00.000,2019-09-16 23:59:58.000,2019-10-13 00:00:00.000,2019-10-26 23:59:58.000,2019-10-27 00:00:00.000,2019-11-05 23:59:58.000,2019-11-06 00:00:00.000,2019-11-07 23:59:58.000,2019-11-08 00:00:00.000,2019-11-08 00:00:00.000,1,""
"29e6de31-e532-4530-900f-b4f5e2bbf9e4","HOGAN 1-13-D-4307H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #226","Trinidad #226","Liberty","Drill Out Crew","","","",2019-04-24 00:00:00.000,2019-05-05 23:59:58.000,2019-05-17 00:00:00.000,2019-06-02 23:59:58.000,2019-06-03 00:00:00.000,2019-06-03 00:00:00.000,2019-06-14 00:00:00.000,2019-06-27 23:59:58.000,2019-06-28 00:00:00.000,2019-07-10 23:59:58.000,2019-07-11 00:00:00.000,2019-07-12 23:59:58.000,2019-07-13 00:00:00.000,2019-07-13 00:00:00.000,1,""
"2c26c2e6-8633-4132-bdab-63a30def732b","TREES RANCH 36-37-A-4301H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #6","H&P #536","Liberty","Drill Out Crew","","","",2018-09-20 00:00:00.000,2018-10-15 23:59:58.000,2019-05-11 00:00:00.000,2019-06-12 23:59:58.000,2019-06-13 00:00:00.000,2019-06-13 00:00:00.000,2019-07-01 00:00:00.000,2019-07-18 23:59:58.000,2019-07-19 00:00:00.000,2019-07-30 23:59:58.000,2019-07-31 00:00:00.000,2019-08-01 23:59:58.000,2019-08-02 00:00:00.000,2019-08-02 00:00:00.000,1,""
"2f5f06b1-bbfe-4801-acaa-8393a271ee80","ROBBIE 17A-8-4315H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Trinidad #224","Liberty","Drill Out Crew","","","",2017-11-29 00:00:00.000,2017-12-10 23:59:58.000,2018-03-14 00:00:00.000,2018-03-26 23:59:58.000,2018-04-19 00:00:00.000,2018-04-19 00:00:00.000,2018-05-01 00:00:00.000,2018-05-25 23:59:58.000,2018-05-26 00:00:00.000,2018-06-07 23:59:58.000,2018-06-08 00:00:00.000,2018-06-09 23:59:58.000,2018-06-10 00:00:00.000,2018-06-10 00:00:00.000,1,""
"309f996f-aee5-43f7-8bda-282931810ef6","WILKINSON RANCH 34-1-103H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Savanna 801","Savanna 801","Liberty","Drill Out Crew","","","",2017-04-01 00:00:00.000,2017-04-07 23:59:58.000,2017-04-08 00:00:00.000,2017-04-13 23:59:58.000,2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,2017-05-18 00:00:00.000,2017-06-02 23:59:58.000,2017-06-03 00:00:00.000,2017-06-13 23:59:58.000,2017-06-14 00:00:00.000,2017-06-15 23:59:58.000,2017-06-16 00:00:00.000,2017-06-16 00:00:00.000,1,""
"316538da-b93e-4d19-a5c3-22ddb2c3663c","REDBUD STATE UNIT 4315KH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #6","Trinidad #223","Liberty","Drill Out Crew","","","",2018-03-28 00:00:00.000,2018-04-15 23:59:58.000,2018-05-28 00:00:00.000,2018-06-24 23:59:58.000,2018-07-25 00:00:00.000,2018-07-25 00:00:00.000,2018-08-05 00:00:00.000,2018-08-31 23:59:58.000,2018-09-01 00:00:00.000,2018-09-19 23:59:58.000,2018-09-20 00:00:00.000,2018-09-21 23:59:58.000,2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,1,""
"31c0db28-aeb3-49be-9e0d-8c05eb8ef32c","SEBASTIAN 19-18B-4312H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #225","Trinidad #225","Liberty","Drill Out Crew","","","",2020-08-01 00:00:00.000,2020-08-11 23:59:58.000,2020-09-20 00:00:00.000,2020-09-28 23:59:58.000,2020-11-09 00:00:00.000,2020-11-10 23:59:58.000,2020-11-11 00:00:00.000,2020-12-12 23:59:58.000,2020-12-13 00:00:00.000,2020-12-30 23:59:58.000,2020-12-31 00:00:00.000,2020-12-31 00:00:00.000,,,1,""
"329fb0a4-3a49-4c5f-9e81-ba1cf0e90886","ROBBIE 17A-8-4415H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Trinidad #224","Liberty","Drill Out Crew","","","",2017-12-11 00:00:00.000,2017-12-21 23:59:58.000,2018-03-30 00:00:00.000,2018-04-18 23:59:58.000,2018-04-19 00:00:00.000,2018-04-19 00:00:00.000,2018-05-01 00:00:00.000,2018-05-25 23:59:58.000,2018-05-26 00:00:00.000,2018-06-07 23:59:58.000,2018-06-08 00:00:00.000,2018-06-09 23:59:58.000,2018-06-10 00:00:00.000,2018-06-10 00:00:00.000,1,""
"33502015-9f90-4ca2-a8ae-a294074e0537","PECAN STATE UNIT 4102EH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Ensign #765","Ensign #765","Liberty","Drill Out Crew","","","",2017-01-04 00:00:00.000,2017-01-16 23:59:58.000,2017-01-17 00:00:00.000,2017-02-16 23:59:58.000,2017-02-17 00:00:00.000,2017-02-17 00:00:00.000,2017-02-24 00:00:00.000,2017-03-22 23:59:58.000,2017-03-23 00:00:00.000,2017-04-04 23:59:58.000,2017-04-05 00:00:00.000,2017-04-06 23:59:58.000,2017-04-07 00:00:00.000,2017-04-07 00:00:00.000,1,""
"34bae499-9003-4149-828c-744f09156676","RANCHLAND B UNIT 4311H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #224","Trinidad #224","Liberty","Drill Out Crew","","","",2018-05-05 00:00:00.000,2018-05-14 23:59:58.000,2018-09-20 00:00:00.000,2018-10-17 23:59:58.000,2018-11-16 00:00:00.000,2018-11-16 00:00:00.000,2018-11-29 00:00:00.000,2018-12-15 23:59:58.000,2018-12-17 00:00:00.000,2018-12-27 23:59:58.000,2018-12-28 00:00:00.000,2018-12-29 23:59:58.000,2018-12-30 00:00:00.000,2018-12-30 00:00:00.000,1,""
"35e52745-a0bd-43c6-bb92-9ec63b930073","BAST 32-41-4415H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter 103","Pacesetter 103","Liberty","Drill Out Crew","","","",2018-02-24 00:00:00.000,2018-03-08 23:59:58.000,2018-04-30 00:00:00.000,2018-05-23 23:59:58.000,2018-05-24 00:00:00.000,2018-05-24 00:00:00.000,2018-05-29 00:00:00.000,2018-06-29 23:59:58.000,2018-06-30 00:00:00.000,2018-07-14 23:59:58.000,2018-07-15 00:00:00.000,2018-07-16 23:59:58.000,2018-07-17 00:00:00.000,2018-07-17 00:00:00.000,1,""
"3873d3c4-fac4-4b20-92e5-9e6b9a1f3334","WAHA 3801NH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Sendero #16","Trinidad #225","Liberty","Drill Out Crew","","","",2017-08-15 00:00:00.000,2017-09-01 23:59:58.000,2017-12-10 00:00:00.000,2017-12-25 23:59:58.000,2017-12-26 00:00:00.000,2017-12-26 00:00:00.000,2018-01-16 00:00:00.000,2018-02-01 23:59:58.000,2018-02-02 00:00:00.000,2018-02-16 23:59:58.000,2018-02-17 00:00:00.000,2018-02-18 23:59:58.000,2018-02-19 00:00:00.000,2018-02-19 00:00:00.000,1,""
"389b3e3c-c355-4878-ac4d-26950ccbdacb","WILKINSON RANCH 34-1-102H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Savanna 801","Savanna 801","Liberty","Drill Out Crew","","","",2017-03-20 00:00:00.000,2017-03-26 23:59:58.000,2017-03-27 00:00:00.000,2017-03-31 23:59:58.000,2017-05-01 00:00:00.000,2017-05-01 00:00:00.000,2017-05-18 00:00:00.000,2017-06-02 23:59:58.000,2017-06-03 00:00:00.000,2017-06-13 23:59:58.000,2017-06-14 00:00:00.000,2017-06-15 23:59:58.000,2017-06-16 00:00:00.000,2017-06-16 00:00:00.000,1,""
"38dc3465-9191-455f-96ba-f83bd4ed8bcd","WAYMORE 18-19-H-4215H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","H&P #633","H&P #633","Liberty","Drill Out Crew","","","",2019-05-27 00:00:00.000,2019-06-04 23:59:58.000,2019-06-17 00:00:00.000,2019-07-03 23:59:58.000,2019-07-04 00:00:00.000,2019-07-04 00:00:00.000,2019-08-09 00:00:00.000,2019-08-22 23:59:58.000,2019-08-23 00:00:00.000,2019-09-04 23:59:58.000,2019-09-05 00:00:00.000,2019-09-06 23:59:58.000,2019-09-07 00:00:00.000,2019-09-07 00:00:00.000,1,""
"3a5f0976-c858-4a5c-a112-e23c59dcac84","MARY 18-18B-7-4401H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Independence #211","Liberty","Drill Out Crew","","","",2016-06-21 00:00:00.000,2016-06-29 23:59:58.000,2016-10-17 00:00:00.000,2016-10-31 23:59:58.000,2016-11-01 00:00:00.000,2016-11-01 00:00:00.000,2016-11-08 00:00:00.000,2016-11-30 23:59:58.000,2016-12-01 00:00:00.000,2016-12-12 23:59:58.000,2016-12-13 00:00:00.000,2016-12-14 23:59:58.000,2016-12-15 00:00:00.000,2016-12-15 00:00:00.000,1,""
"3a806b2d-e584-4c08-bef6-c38cbb2a8e46","RATLIFF 28-4215H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Nomac 54","Nomac 54","Liberty","Drill Out Crew","","","",2016-12-26 00:00:00.000,2016-12-26 00:00:00.000,2017-04-01 00:00:00.000,2017-04-10 23:59:58.000,2017-04-11 00:00:00.000,2017-04-11 00:00:00.000,2017-04-23 00:00:00.000,2017-05-11 23:59:58.000,2017-05-12 00:00:00.000,2017-05-22 23:59:58.000,2017-05-23 00:00:00.000,2017-05-26 23:59:58.000,2017-05-27 00:00:00.000,2017-05-27 00:00:00.000,1,""
"3b06644a-518f-483c-8296-00bbd8811e7c","NUNN 5-44-4403H (660 SPACING)","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Trinidad 125","Liberty","Drill Out Crew","","","",2018-01-10 00:00:00.000,2018-01-20 23:59:58.000,2018-02-22 00:00:00.000,2018-03-07 23:59:58.000,2018-03-30 00:00:00.000,2018-03-30 00:00:00.000,2018-04-05 00:00:00.000,2018-04-26 23:59:58.000,2018-04-28 00:00:00.000,2018-05-15 23:59:58.000,2018-05-16 00:00:00.000,2018-05-17 23:59:58.000,2018-05-18 00:00:00.000,2018-05-18 00:00:00.000,1,""
"3dc87343-5e5b-430e-a33a-bcd8a427dd80","TREES STATE 51-54-4309H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #223","Trinidad #223","Liberty","Drill Out Crew","","","",2018-11-02 00:00:00.000,2018-11-16 23:59:58.000,2018-12-29 00:00:00.000,2019-01-27 23:59:58.000,2019-01-28 00:00:00.000,2019-01-28 00:00:00.000,2019-01-28 00:00:00.000,2019-02-13 23:59:58.000,2019-02-14 00:00:00.000,2019-02-24 23:59:58.000,2019-02-25 00:00:00.000,2019-02-26 23:59:58.000,2019-02-27 00:00:00.000,2019-02-27 00:00:00.000,1,""
"4196bb04-8352-462e-a27a-14f96fa5ca2f","GUITAR SOUTH 4-7-4215H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Savanna 801","Savanna 801","Liberty","Drill Out Crew","","","",2017-05-31 00:00:00.000,2017-06-12 23:59:58.000,2017-07-06 00:00:00.000,2017-07-21 23:59:58.000,2017-07-22 00:00:00.000,2017-07-22 00:00:00.000,2017-08-22 00:00:00.000,2017-09-15 23:59:58.000,2017-09-16 00:00:00.000,2017-10-06 23:59:58.000,2017-10-07 00:00:00.000,2017-10-08 23:59:58.000,2017-10-09 00:00:00.000,2017-10-09 00:00:00.000,1,""
"45d03637-893d-4325-8f7a-a586d4049052","KELLEN 36-25-B-4204H (41 LANDING)","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #225","Trinidad #225","Liberty","Drill Out Crew","","","",2019-08-13 00:00:00.000,2019-08-25 23:59:58.000,2019-10-09 00:00:00.000,2019-10-19 23:59:58.000,2019-11-10 00:00:00.000,2019-11-10 00:00:00.000,2019-11-18 00:00:00.000,2019-12-31 23:59:58.000,2020-01-01 00:00:00.000,2020-01-24 23:59:58.000,2020-01-25 00:00:00.000,2020-01-28 23:59:58.000,2020-01-29 00:00:00.000,2020-01-29 00:00:00.000,1,""
"4618144d-349d-4082-9050-77daf0dec709","PAIGE 13A-12A-4309H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Independence #211","Liberty","Drill Out Crew","","","",2017-02-09 00:00:00.000,2017-02-17 23:59:58.000,2017-05-11 00:00:00.000,2017-05-19 23:59:58.000,2017-05-20 00:00:00.000,2017-05-20 00:00:00.000,2017-06-06 00:00:00.000,2017-07-03 23:59:58.000,2017-07-04 00:00:00.000,2017-07-21 23:59:58.000,2017-07-22 00:00:00.000,2017-07-23 23:59:58.000,2017-07-24 00:00:00.000,2017-07-24 00:00:00.000,1,""
"49e5bfeb-6144-496a-b6f6-8024093363e8","NUNN 5-44-4803H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Trinidad 125","Liberty","Drill Out Crew","","","",2018-01-21 00:00:00.000,2018-01-29 23:59:58.000,2018-03-08 00:00:00.000,2018-03-29 23:59:58.000,2018-03-30 00:00:00.000,2018-03-30 00:00:00.000,2018-04-05 00:00:00.000,2018-04-27 23:59:58.000,2018-04-28 00:00:00.000,2018-06-16 23:59:58.000,2018-06-17 00:00:00.000,2018-06-18 23:59:58.000,2018-06-19 00:00:00.000,2018-06-19 00:00:00.000,1,""
"4a631b6f-61da-443d-bb38-985789cd3e3c","QUEEN 14-8-3809H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","H&P #633","H&P #633","Liberty","Drill Out Crew","","","",2019-07-21 00:00:00.000,2019-08-06 23:59:58.000,2019-08-24 00:00:00.000,2019-09-14 23:59:58.000,2019-09-15 00:00:00.000,2019-09-16 23:59:58.000,2019-10-13 00:00:00.000,2019-10-26 23:59:58.000,2019-10-27 00:00:00.000,2019-11-05 23:59:58.000,2019-11-06 00:00:00.000,2019-11-07 23:59:58.000,2019-11-08 00:00:00.000,2019-11-08 00:00:00.000,1,""
"5256e043-979b-4ec8-9c14-6e3a6c761b69","MORGAN 25-26-4415H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #4","Trinidad 125","Liberty","Drill Out Crew","","","",2016-11-19 00:00:00.000,2016-11-27 23:59:58.000,2017-02-19 00:00:00.000,2017-03-10 23:59:58.000,2017-03-11 00:00:00.000,2017-03-11 00:00:00.000,2017-03-29 00:00:00.000,2017-04-18 23:59:58.000,2017-04-19 00:00:00.000,2017-05-01 23:59:58.000,2017-05-02 00:00:00.000,2017-05-03 23:59:58.000,2017-05-04 00:00:00.000,2017-05-04 00:00:00.000,1,""
"5334179f-cd9d-48ff-812e-5a5e6ee308c7","PECAN STATE UNIT 4301JH","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Trinidad #223","Trinidad #223","Liberty","Drill Out Crew","","","",2017-12-06 00:00:00.000,2017-12-29 23:59:58.000,2018-02-03 00:00:00.000,2018-02-19 23:59:58.000,2018-02-20 00:00:00.000,2018-02-20 00:00:00.000,2018-03-10 00:00:00.000,2018-04-01 23:59:58.000,2018-04-02 00:00:00.000,2018-04-22 23:59:58.000,2018-04-23 00:00:00.000,2018-04-24 23:59:58.000,2018-04-25 00:00:00.000,2018-04-25 00:00:00.000,1,""
"53d302bb-9766-4ec8-b295-8e43066f0d3f","TREES RANCH 14-4301H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Ensign #759","Ensign #759","Liberty","Drill Out Crew","","","",2017-06-18 00:00:00.000,2017-06-30 23:59:58.000,2017-07-03 00:00:00.000,2017-07-28 23:59:58.000,2017-09-02 00:00:00.000,2017-09-02 00:00:00.000,2017-09-19 00:00:00.000,2017-09-30 23:59:58.000,2017-10-01 00:00:00.000,2017-10-13 23:59:58.000,2017-10-14 00:00:00.000,2017-10-15 23:59:58.000,2017-10-16 00:00:00.000,2017-10-16 00:00:00.000,1,""
"550fc389-8aeb-422a-94af-89b2070d8a6c","ROBBIE 17A-8-G-2813H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter 103","Pacesetter 103","Liberty","Drill Out Crew","","","",2018-06-06 00:00:00.000,2018-06-18 23:59:58.000,2018-06-19 00:00:00.000,2018-07-02 23:59:58.000,2018-08-25 00:00:00.000,2018-08-25 00:00:00.000,2018-09-04 00:00:00.000,2018-09-24 23:59:58.000,2018-09-25 00:00:00.000,2019-01-12 23:59:58.000,2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,1,""
"586b0d76-9c2b-41d3-9028-f0ec2a510661","AUGUST 27-22-H-4315H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","H&P #633","H&P #633","Liberty","Drill Out Crew","","","",2018-12-15 00:00:00.000,2018-12-27 23:59:58.000,2019-02-01 00:00:00.000,2019-02-15 23:59:58.000,2019-03-19 00:00:00.000,2019-03-19 00:00:00.000,2019-04-02 00:00:00.000,2019-04-26 23:59:58.000,2019-04-27 00:00:00.000,2019-05-14 23:59:58.000,2019-05-15 00:00:00.000,2019-05-16 23:59:58.000,2019-05-17 00:00:00.000,2019-05-17 00:00:00.000,1,""
"59710be6-d4fe-4b4b-8084-4d63f799e1d2","LIGON STATE UNIT 7-22-4313H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Pacesetter #6","Trinidad 100","Liberty","Drill Out Crew","","","",2017-09-22 00:00:00.000,2017-10-18 23:59:58.000,2017-12-28 00:00:00.000,2018-01-12 23:59:58.000,2018-02-08 00:00:00.000,2018-02-08 00:00:00.000,2018-02-12 00:00:00.000,2018-03-06 23:59:58.000,2018-03-07 00:00:00.000,2018-03-17 23:59:58.000,2018-03-18 00:00:00.000,2018-03-19 23:59:58.000,2018-03-20 00:00:00.000,2018-03-20 00:00:00.000,1,""
"5a65932e-1695-4c23-8407-fcd731092497","ELLIE 20-32-2815H","Versionc08965a8-f223-44f9-a3a2-30904d3ff15a","Patterson 760","Patterson 760","Liberty","Drill Out Crew","","","",2020-02-25 00:00:00.000,2020-03-08 23:59:58.000,2020-04-10 00:00:00.000,2020-04-30 23:59:58.000,2020-05-01 00:00:00.000,2020-05-02 23:59:58.000,2020-05-08 00:00:00.000,2020-05-30 23:59:58.000,2020-05-31 00:00:00.000,2020-06-16 23:59:58.000,2020-06-17 00:00:00.000,2020-06-18 23:59:58.000,2020-06-19 00:00:00.000,2020-06-19 00:00:00.000,1,""
