Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY
2020-11-14 00:00:00.000,"2020",4,11,14,20201114,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21"
2020-11-15 00:00:00.000,"2020",4,11,15,20201115,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21"
2020-11-16 00:00:00.000,"2020",4,11,16,20201116,"November","Nov 2020","Q4 2020",0,"Monday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21"
2020-11-17 00:00:00.000,"2020",4,11,17,20201117,"November","Nov 2020","Q4 2020",1,"Tuesday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21"
2020-11-18 00:00:00.000,"2020",4,11,18,20201118,"November","Nov 2020","Q4 2020",2,"Wednesday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21"
2020-11-19 00:00:00.000,"2020",4,11,19,20201119,"November","Nov 2020","Q4 2020",3,"Thursday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21"
2020-11-20 00:00:00.000,"2020",4,11,20,20201120,"November","Nov 2020","Q4 2020",4,"Friday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21"
2020-11-21 00:00:00.000,"2020",4,11,21,20201121,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21"
2020-11-22 00:00:00.000,"2020",4,11,22,20201122,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21"
2020-11-23 00:00:00.000,"2020",4,11,23,20201123,"November","Nov 2020","Q4 2020",0,"Monday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21"
2020-11-24 00:00:00.000,"2020",4,11,24,20201124,"November","Nov 2020","Q4 2020",1,"Tuesday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21"
2020-11-25 00:00:00.000,"2020",4,11,25,20201125,"November","Nov 2020","Q4 2020",2,"Wednesday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21"
2020-11-26 00:00:00.000,"2020",4,11,26,20201126,"November","Nov 2020","Q4 2020",3,"Thursday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21"
2020-11-27 00:00:00.000,"2020",4,11,27,20201127,"November","Nov 2020","Q4 2020",4,"Friday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21"
2020-11-28 00:00:00.000,"2020",4,11,28,20201128,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21"
2020-11-29 00:00:00.000,"2020",4,11,29,20201129,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21"
2020-11-30 00:00:00.000,"2020",4,11,30,20201130,"November","Nov 2020","Q4 2020",0,"Monday",2020-12-06 00:00:00.000,49,20201100,20200400,"20","FY21"
2020-12-01 00:00:00.000,"2020",4,12,1,20201201,"December","Dec 2020","Q4 2020",1,"Tuesday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-02 00:00:00.000,"2020",4,12,2,20201202,"December","Dec 2020","Q4 2020",2,"Wednesday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-03 00:00:00.000,"2020",4,12,3,20201203,"December","Dec 2020","Q4 2020",3,"Thursday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-04 00:00:00.000,"2020",4,12,4,20201204,"December","Dec 2020","Q4 2020",4,"Friday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-05 00:00:00.000,"2020",4,12,5,20201205,"December","Dec 2020","Q4 2020",5,"Saturday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-06 00:00:00.000,"2020",4,12,6,20201206,"December","Dec 2020","Q4 2020",6,"Sunday",2020-12-06 00:00:00.000,49,20201200,20200400,"20","FY21"
2020-12-07 00:00:00.000,"2020",4,12,7,20201207,"December","Dec 2020","Q4 2020",0,"Monday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-08 00:00:00.000,"2020",4,12,8,20201208,"December","Dec 2020","Q4 2020",1,"Tuesday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-09 00:00:00.000,"2020",4,12,9,20201209,"December","Dec 2020","Q4 2020",2,"Wednesday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-10 00:00:00.000,"2020",4,12,10,20201210,"December","Dec 2020","Q4 2020",3,"Thursday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-11 00:00:00.000,"2020",4,12,11,20201211,"December","Dec 2020","Q4 2020",4,"Friday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-12 00:00:00.000,"2020",4,12,12,20201212,"December","Dec 2020","Q4 2020",5,"Saturday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-13 00:00:00.000,"2020",4,12,13,20201213,"December","Dec 2020","Q4 2020",6,"Sunday",2020-12-13 00:00:00.000,50,20201200,20200400,"20","FY21"
2020-12-14 00:00:00.000,"2020",4,12,14,20201214,"December","Dec 2020","Q4 2020",0,"Monday",2020-12-20 00:00:00.000,51,20201200,20200400,"20","FY21"
2020-12-15 00:00:00.000,"2020",4,12,15,20201215,"December","Dec 2020","Q4 2020",1,"Tuesday",2020-12-20 00:00:00.000,51,20201200,20200400,"20","FY21"
2020-12-16 00:00:00.000,"2020",4,12,16,20201216,"December","Dec 2020","Q4 2020",2,"Wednesday",2020-12-20 00:00:00.000,51,20201200,20200400,"20","FY21"
2020-12-17 00:00:00.000,"2020",4,12,17,20201217,"December","Dec 2020","Q4 2020",3,"Thursday",2020-12-20 00:00:00.000,51,20201200,20200400,"20","FY21"
2020-12-18 00:00:00.000,"2020",4,12,18,20201218,"December","Dec 2020","Q4 2020",4,"Friday",2020-12-20 00:00:00.000,51,20201200,20200400,"20","FY21"
2020-12-19 00:00:00.000,"2020",4,12,19,20201219,"December","Dec 2020","Q4 2020",5,"Saturday",2020-12-20 00:00:00.000,51,20201200,20200400,"20","FY21"
2020-12-20 00:00:00.000,"2020",4,12,20,20201220,"December","Dec 2020","Q4 2020",6,"Sunday",2020-12-20 00:00:00.000,51,20201200,20200400,"20","FY21"
2020-12-21 00:00:00.000,"2020",4,12,21,20201221,"December","Dec 2020","Q4 2020",0,"Monday",2020-12-27 00:00:00.000,52,20201200,20200400,"20","FY21"
2020-12-22 00:00:00.000,"2020",4,12,22,20201222,"December","Dec 2020","Q4 2020",1,"Tuesday",2020-12-27 00:00:00.000,52,20201200,20200400,"20","FY21"
2020-12-23 00:00:00.000,"2020",4,12,23,20201223,"December","Dec 2020","Q4 2020",2,"Wednesday",2020-12-27 00:00:00.000,52,20201200,20200400,"20","FY21"
2020-12-24 00:00:00.000,"2020",4,12,24,20201224,"December","Dec 2020","Q4 2020",3,"Thursday",2020-12-27 00:00:00.000,52,20201200,20200400,"20","FY21"
2020-12-25 00:00:00.000,"2020",4,12,25,20201225,"December","Dec 2020","Q4 2020",4,"Friday",2020-12-27 00:00:00.000,52,20201200,20200400,"20","FY21"
2020-12-26 00:00:00.000,"2020",4,12,26,20201226,"December","Dec 2020","Q4 2020",5,"Saturday",2020-12-27 00:00:00.000,52,20201200,20200400,"20","FY21"
2020-12-27 00:00:00.000,"2020",4,12,27,20201227,"December","Dec 2020","Q4 2020",6,"Sunday",2020-12-27 00:00:00.000,52,20201200,20200400,"20","FY21"
2020-12-28 00:00:00.000,"2020",4,12,28,20201228,"December","Dec 2020","Q4 2020",0,"Monday",2021-01-03 00:00:00.000,53,20201200,20200400,"20","FY21"
2020-12-29 00:00:00.000,"2020",4,12,29,20201229,"December","Dec 2020","Q4 2020",1,"Tuesday",2021-01-03 00:00:00.000,53,20201200,20200400,"20","FY21"
2020-12-30 00:00:00.000,"2020",4,12,30,20201230,"December","Dec 2020","Q4 2020",2,"Wednesday",2021-01-03 00:00:00.000,53,20201200,20200400,"20","FY21"
2020-12-31 00:00:00.000,"2020",4,12,31,20201231,"December","Dec 2020","Q4 2020",3,"Thursday",2021-01-03 00:00:00.000,53,20201200,20200400,"20","FY21"
