PlayerId,NameFirst,NameLast,CurrentHandle,CountryCode,TotalUSDPrize,Game,Genre,Continent,Country,Age
47416,"Xin","Wang","ZGGO1","cn",112482.56,"PUBG","Battle Royale","Asia","China",23
73839,"Daying","Wei","xxxLu","cn",105935.34,"PUBG","Battle Royale","Asia","China",26
55316,"Chuan","Yu","Summer","cn",86922.9,"PUBG","Battle Royale","Asia","China",24
49801,"Kang","Wang","shou","cn",78178.8,"PUBG","Battle Royale","Asia","China",23
49802,"Jiang Hua","Chen","shox","cn",78178.8,"PUBG","Battle Royale","Asia","China",27
69545,"Qicheng","Chen","BoLiang","cn",67742.92,"PUBG","Battle Royale","Asia","China",27
69546,"Xin","Lin","L1nnnn","cn",67742.92,"PUBG","Battle Royale","Asia","China",19
69547,"Ruilong","Deng","LongSkr","cn",67742.92,"PUBG","Battle Royale","Asia","China",24
69544,"Bohang","Li","JiaoYang","cn",64373.86,"PUBG","Battle Royale","Asia","China",25
49806,"-","-","Tide","cn",64304.93,"PUBG","Battle Royale","Asia","China",27
49144,"Yu-Ze","Sun","CPT","cn",63636.03,"PUBG","Battle Royale","Asia","China",24
66526,"-","-","DouM","cn",62114.15,"PUBG","Battle Royale","Asia","China",24
66527,"-","-","DJBOY","cn",62114.15,"PUBG","Battle Royale","Asia","China",19
48134,"-","-","LinShuNN","cn",58710.01,"PUBG","Battle Royale","Asia","China",20
48124,"Xin-hao","Pan","BaoLeiNB","cn",58381.6,"PUBG","Battle Royale","Asia","China",21
48125,"Pengcheng","Wang","jiaozhu","cn",57157.65,"PUBG","Battle Royale","Asia","China",25
48122,"Boyuan","Wang","Wang88","cn",56537.65,"PUBG","Battle Royale","Asia","China",22
39822,"-","-","Qmccc","cn",55099.91,"PUBG","Battle Royale","Asia","China",20
55685,"-","-","Dongdong","cn",50678.6,"PUBG","Battle Royale","Asia","China",19
56973,"-","-","067QAQ","cn",48617.5,"PUBG","Battle Royale","Asia","China",21
19597,"Peinan","Li","TIME","cn",184811.62,"Starcraft II","Strategy","Asia","China",28
7995,"Zhou","Hang","iAsonu","cn",172891.85,"Starcraft II","Strategy","Asia","China",23
2775,"Hui Ming","Huang","TooDming","cn",142369.56,"Starcraft II","Strategy","Asia","China",22
1239,"Lei","Wang","XiGua","cn",134300.51,"Starcraft II","Strategy","Asia","China",24
1236,"Jin","Hui Cao","Jim","cn",125173.05,"Starcraft II","Strategy","Asia","China",26
1430,"Xiang","Hu","MacSed","cn",111540.17,"Starcraft II","Strategy","Asia","China",24
14540,"Huang","Min","Cyan","cn",90452.98,"Starcraft II","Strategy","Asia","China",25
2833,"Yao","Xiang","XY","cn",81795.94,"Starcraft II","Strategy","Asia","China",22
7517,"Thijs","Molendijk","Thijs","nl",491418.66,"Hearthstone","Card Game","Europe","Netherlands",23
17887,"Pavel","Beltiukov","Pavel","ru",347798,"Hearthstone","Card Game","Europe","Russia",27
39487,"Casper","Notto","Hunterace","no",341931.16,"Hearthstone","Card Game","Europe","Norway",30
28337,"Raphael","Peltzer","BunnyHoppor","de",312987.23,"Hearthstone","Card Game","Europe","Germany",26
14151,"Jon","Westberg","Orange","se",291115.88,"Hearthstone","Card Game","Europe","Sweden",22
9886,"Aleksandr","Malsh","Kolento","ua",273654.46,"Hearthstone","Card Game","Europe","Ukraine",29
32352,"Torben","Wahl","Viper","de",227550,"Hearthstone","Card Game","Europe","Germany",33
28333,"Artem","Kravets'","DrHippi","ua",210416.67,"Hearthstone","Card Game","Europe","Ukraine",22
8377,"Dima","Radu","Rdu","ro",204049.56,"Hearthstone","Card Game","Europe","Romania",23
16026,"Frederik HÃ¸j","Nielsen","Hoej","dk",171767.15,"Hearthstone","Card Game","Europe","Denmark",29
28107,"Vladislav","Sinotov","SilverName","ru",170027.04,"Hearthstone","Card Game","Europe","Russia",25
29758,"JaromÃ­r","VyskoÄil","Jarla","cz",162017.51,"Hearthstone","Card Game","Europe","Czech Republic",33
7525,"Sebastian","Bentert","Xixo","de",156103.11,"Hearthstone","Card Game","Europe","Germany",29
39983,"Kaan","Ã‡ekli","Fujitora","tr",155778.27,"Hearthstone","Card Game","Europe","Turkey",25
7520,"Sebastian","Engwall","Ostkaka","se",153199.92,"Hearthstone","Card Game","Europe","Sweden",33
10950,"Adrian","Koy","Lifecoach","de",136530.19,"Hearthstone","Card Game","Europe","Germany",29
30003,"Kevin","Eberlein","Casie","de",121712.5,"Hearthstone","Card Game","Europe","Germany",24
35958,"ThÃ©o","Dumont","Felkeine","fr",121255.92,"Hearthstone","Card Game","Europe","France",30
11589,"Eugene","Shumilin","Neirea","ua",121248.17,"Hearthstone","Card Game","Europe","Ukraine",31
22550,"Alexey","Barsukov","ShtanUdachi","ru",117466.67,"Hearthstone","Card Game","Europe","Russia",29
30561,"Chris","Tsakopoulos","Fenomeno","gr",94073,"Hearthstone","Card Game","Europe","Greece",25
23558,"Kacper","KwieciÅ„ski","A83650","pl",87636.14,"Hearthstone","Card Game","Europe","Poland",26
47728,"Zakarya","Hail","xBlyzes","fr",83373.91,"Hearthstone","Card Game","Europe","France",22
25983,"George","Webb","BoarControl","gb",80924.07,"Hearthstone","Card Game","Europe","United Kingdom",30
15615,"Ole","Batyrbekov","Naiman","kz",79671.53,"Hearthstone","Card Game","Europe","Kazakhstan",27
39850,"Tyler","Hoang Nguyen","Tylerootd","nl",78375,"Hearthstone","Card Game","Europe","Netherlands",28
25030,"Jan","JanÃŸen","SuperJJ","de",77943.68,"Hearthstone","Card Game","Europe","Germany",21
33858,"Thomas","Zimmer","Sintolol","de",76346.78,"Hearthstone","Card Game","Europe","Germany",30
71040,"Jack","Bancroft","DeadDraw","gb",67950,"Hearthstone","Card Game","Europe","United Kingdom",27
15803,"Stanislav","Cifka","StanCifka","cz",67096.88,"Hearthstone","Card Game","Europe","Czech Republic",31
49179,"Martin","PrÃªte","Zhym","fr",65702.33,"Hearthstone","Card Game","Europe","France",22
21541,"Louis","Bremers","Mitsuhide","nl",64140.31,"Hearthstone","Card Game","Europe","Netherlands",28
7398,"Jan","Palys","Ek0p","de",60165.48,"Hearthstone","Card Game","Europe","Germany",22
21254,"Simon","Raunholst","Crane","dk",53526.12,"Hearthstone","Card Game","Europe","Denmark",32
8321,"Petar","Stevanovic","Gaara","de",51059.59,"Hearthstone","Card Game","Europe","Germany",28
7400,"Janne","Mikkonen","Savjz","fi",50734.44,"Hearthstone","Card Game","Europe","Finland",23
49164,"Simone","Liguori","Leta","it",49300,"Hearthstone","Card Game","Europe","Italy",26
1100,"Jeffrey","Brusi","SjoW","se",47973.61,"Hearthstone","Card Game","Europe","Sweden",31
27366,"Andreas","Karlsson","Nevix","se",180755.36,"Overwatch","Shooter","Europe","Sweden",25
11233,"Isaac","Charles","Boombox","gb",98285.03,"Overwatch","Shooter","Europe","United Kingdom",24
44173,"Daniel","Hathaway","FunnyAstro","gb",96906.13,"Overwatch","Shooter","Europe","United Kingdom",21
34401,"Gael","Gouzerch","Poko","fr",90439.44,"Overwatch","Shooter","Europe","France",19
4742,"Terence","Tarlier","SoOn","fr",90428.77,"Overwatch","Shooter","Europe","France",23
37996,"Simon","EkstrÃ¶m","snillo","se",81812.25,"Overwatch","Shooter","Europe","Sweden",20
31919,"Jonas","Suovaara","Shaz","fi",77723.5,"Overwatch","Shooter","Europe","Finland",24
36781,"Benjamin","Isohanni","BigG00se","fi",77014.11,"Overwatch","Shooter","Europe","Finland",19
10750,"Joona","Laine","fragi","fi",70255.34,"Overwatch","Shooter","Europe","Finland",23
5238,"Alberto","Gonzales Molinillo","neptuNo","es",67619.01,"Overwatch","Shooter","Europe","Spain",19
11780,"Seb","Barton","numlocked","gb",66306.23,"Overwatch","Shooter","Europe","United Kingdom",23
21798,"George","Gushcha","ShaDowBurn","ru",63953.84,"Overwatch","Shooter","Europe","Russia",24
27563,"Timo","Kettunen","Taimou","fi",61027.02,"Overwatch","Shooter","Europe","Finland",22
27565,"Jonathan","Rua","HarryHook","es",58718.69,"Overwatch","Shooter","Europe","Spain",26
2339,"Sebastian","Widlund","chipshajen","se",56549.85,"Overwatch","Shooter","Europe","Sweden",19
3482,"Dylan","Bignet","aKm","fr",54391.23,"Overwatch","Shooter","Europe","France",23
4747,"Benjamin","Chevasson","unKOE","fr",54391.23,"Overwatch","Shooter","Europe","France",26
5513,"Joona","Sotala","Serral","fi",893336.55,"Starcraft II","Strategy","Europe","Finland",23
1257,"Jens","Aasgaard","Snute","no",372788.71,"Starcraft II","Strategy","Europe","Norway",23
1227,"Artur","Bloch","Nerchio","pl",371725.19,"Starcraft II","Strategy","Europe","Poland",23
1158,"Ilyes","Satouri","Stephano","fr",304291.61,"Starcraft II","Strategy","Europe","France",26
15015,"Riccardo","Romiti","Reynor","it",298622.85,"Starcraft II","Strategy","Europe","Italy",28
3811,"Tobias","Sieber","ShoWTimE","de",282135.93,"Starcraft II","Strategy","Europe","Germany",25
11418,"MikoÅ‚aj","Ogonowski","Elazer","pl",264095.3,"Starcraft II","Strategy","Europe","Poland",27
1225,"Grzegorz","Komincz","MaNa","pl",218911.98,"Starcraft II","Strategy","Europe","Poland",21
1094,"Johan","Lucchesi","NaNiwa","se",177659.71,"Starcraft II","Strategy","Europe","Sweden",23
3518,"Gabriel","Segat","HeRoMaRinE","de",167442.47,"Starcraft II","Strategy","Europe","Germany",25
2620,"Marc","Schlappi","uThermal","nl",150578.81,"Starcraft II","Strategy","Europe","Netherlands",28
8570,"ThÃ©o","FreydiÃ¨re","PtitDrogo","fr",130550.93,"Starcraft II","Strategy","Europe","France",23
1285,"Aleksandr","Svusuyk","Bly","ua",127688.41,"Starcraft II","Strategy","Europe","Ukraine",23
1165,"Dario","WÃ¼nsch","TLO","de",115102.67,"Starcraft II","Strategy","Europe","Germany",20
3613,"Kevin","de Koning","Harstem","nl",109736.18,"Starcraft II","Strategy","Europe","Netherlands",27
1123,"Marcus","EklÃ¶f","ThorZaIN","se",102682.9,"Starcraft II","Strategy","Europe","Sweden",20
1280,"Juan","Moreno DurÃ¡n","VortiX","es",100271.58,"Starcraft II","Strategy","Europe","Spain",24
7891,"Julian","Brosig","Lambo","de",96604.3,"Starcraft II","Strategy","Europe","Germany",22
7992,"David","Moschetto","Lilbow","fr",91850.98,"Starcraft II","Strategy","Europe","France",20
4574,"Alexis","Eusebio","MarineLorD","fr",86634.27,"Starcraft II","Strategy","Europe","France",24
1233,"Dennis","Schneider","HasuObs","de",84794.99,"Starcraft II","Strategy","Europe","Germany",27
3091,"Patrick","Brix","Bunny","dk",84195.98,"Starcraft II","Strategy","Europe","Denmark",21
2795,"Rickard","Bergman","SortOf","se",83622.52,"Starcraft II","Strategy","Europe","Sweden",22
59528,"David","Wang","Aqua","at",1923774.23,"Fortnite","Battle Royale","Europe","Austria",17
54656,"Emil","Bergquist Pedersen","Nyhrox","no",1536845.69,"Fortnite","Battle Royale","Europe","Norway",16
67334,"Jaden","Ashman","Wolfiez","gb",1331128.07,"Fortnite","Battle Royale","Europe","United Kingdom",17
55139,"Dave","Jong","Rojo","nl",1213576.66,"Fortnite","Battle Royale","Europe","Netherlands",21
49566,"ClÃ©ment","Danglot","Skite","fr",850264.02,"Fortnite","Battle Royale","Europe","France",21
51611,"Dmitri","Van de Vrie","Mitr0","nl",775574.81,"Fortnite","Battle Royale","Europe","Netherlands",18
62314,"Theo","Ferrer","Crue","se",715350,"Fortnite","Battle Royale","Europe","Sweden",16
50421,"Kyle","Jackson","Mongraal","gb",673154.23,"Fortnite","Battle Royale","Europe","United Kingdom",16
61243,"Benjy David","Fish","BenjyFishy","gb",496429.32,"Fortnite","Battle Royale","Europe","United Kingdom",17
57463,"Klaus","Konstanzer","stompy","at",492271.94,"Fortnite","Battle Royale","Europe","Austria",19
56863,"Nathan","Berquignol","Nayte","fr",474562.23,"Fortnite","Battle Royale","Europe","France",16
49559,"Duong","Huynh","Kinstaar","ch",414258.4,"Fortnite","Battle Royale","Europe","Switzerland",20
65115,"Stephan","-","Suezhoo","be",341250,"Fortnite","Battle Royale","Europe","Belgium",19
65116,"-","-","Zand","dk",341250,"Fortnite","Battle Royale","Europe","Denmark",24
55138,"Thomas","HÃ¶rak","Tschiiinken","at",326176.94,"Fortnite","Battle Royale","Europe","Austria",20
49868,"Pierre","Mesey","Vato","ch",285707.09,"Fortnite","Battle Royale","Europe","Switzerland",24
61171,"Martin","Foss","MrSavage","no",271316.73,"Fortnite","Battle Royale","Europe","Norway",23
50422,"Domeniks","Bunts","Domentos","lv",269887.84,"Fortnite","Battle Royale","Europe","Latvia",22
49561,"Corentin","Tardif","Hunter","fr",229464.98,"Fortnite","Battle Royale","Europe","France",25
61414,"Calum","MacGillivray","itemm","gb",215605,"Fortnite","Battle Royale","Europe","United Kingdom",22
51594,"Adam","Boyer-DrÃ¦by","Boyer","dk",210575.84,"Fortnite","Battle Royale","Europe","Denmark",22
51909,"Patrik","Zaharchenko","Pate1k","no",207201.06,"Fortnite","Battle Royale","Europe","Norway",23
51924,"Sven","Edelenbosch","Svennoss","nl",205008.33,"Fortnite","Battle Royale","Europe","Netherlands",19
80698,"Tai","StarÄiÄ","TaySon","si",200130,"Fortnite","Battle Royale","Europe","Slovenia",25
51592,"Liam","Fillery","Kamo","de",197139.97,"Fortnite","Battle Royale","Europe","Germany",19
62999,"Fabian","Real","Derox","de",195617.67,"Fortnite","Battle Royale","Europe","Germany",17
51908,"Yan","Kaur","Fwexy","ru",193787.59,"Fortnite","Battle Royale","Europe","Russia",19
56925,"Mark","Danilov","Letw1k3","ru",189482.52,"Fortnite","Battle Royale","Europe","Russia",23
51593,"Artur","Kurshin","7ssk7","by",188358.03,"Fortnite","Battle Royale","Europe","Belarus",25
63544,"Jannis","Matwin","JannisZ","de",188212.42,"Fortnite","Battle Royale","Europe","Germany",23
80697,"Thomas","Davidsen","Th0masHD","dk",188090,"Fortnite","Battle Royale","Europe","Denmark",17
61233,"Alexandre","Christophe","Andilex","fr",187095.73,"Fortnite","Battle Royale","Europe","France",23
44303,"Klaivert","Dervishi","Teeqzy","be",179596.3,"Fortnite","Battle Royale","Europe","Belgium",16
57084,"Lassi","Kallio","BELAEU","fi",178610,"Fortnite","Battle Royale","Europe","Finland",16
66611,"Endre","Byre","Endretta","no",176803.33,"Fortnite","Battle Royale","Europe","Norway",24
3948,"Karim","Benghalia","AÃ¯rwaks","ch",176598.27,"Fortnite","Battle Royale","Europe","Switzerland",19
56302,"Felix","Hortlund","Wakie","se",174439.58,"Fortnite","Battle Royale","Europe","Sweden",22
52287,"Jamal","Saidayev","Jamside","ru",172779.7,"Fortnite","Battle Royale","Europe","Russia",20
60945,"Pontus","Bucht","Tchub","se",172400,"Fortnite","Battle Royale","Europe","Sweden",21
55243,"Howard","Castiaux","Noward","be",172385.27,"Fortnite","Battle Royale","Europe","Belgium",16
52467,"BlaÅ¾","LeÅ¡nik","K1nzell","si",167697.53,"Fortnite","Battle Royale","Europe","Slovenia",22
56301,"Alexander","Zayedli","Znappy","se",159160.84,"Fortnite","Battle Royale","Europe","Sweden",20
49845,"Maxime","Thomas","Blax","fr",152619.67,"Fortnite","Battle Royale","Europe","France",23
49841,"Victor","Lopez","TheVic","fr",144507.88,"Fortnite","Battle Royale","Europe","France",25
60950,"Zygimantas","Navickas","Redrush","lt",139936.26,"Fortnite","Battle Royale","Europe","Lithuania",22
49578,"Nicolas","Frejavise","Nikof","fr",137954,"Fortnite","Battle Royale","Europe","France",21
62624,"Moussa","Faour","Chapix","se",136820,"Fortnite","Battle Royale","Europe","Sweden",21
62071,"Jonas ColkÃ¦r","Thomsen","Klusia","dk",136810,"Fortnite","Battle Royale","Europe","Denmark",20
64190,"Kevin","Fedjuschkin","Letshe","de",135928.06,"Fortnite","Battle Royale","Europe","Germany",24
57034,"Jordan","Tucker","Tuckz","gb",134800,"Fortnite","Battle Royale","Europe","United Kingdom",16
43862,"David","Tillberg","fuzzface","se",344350.25,"PUBG","Battle Royale","Europe","Sweden",23
43808,"Anssi","Pekkonen","mxey","fi",341362.75,"PUBG","Battle Royale","Europe","Finland",22
14768,"Ivan","Kapustin","ubah","ru",325558.75,"PUBG","Battle Royale","Europe","Russia",26
43816,"Ludvik","Jahnsen","Aitzy","no",282450.25,"PUBG","Battle Royale","Europe","Norway",23
43807,"Samu","Kauppinen","Sambty","fi",242483.15,"PUBG","Battle Royale","Europe","Finland",25
45853,"Jim","Eliassen","Jeemzz","no",230595.65,"PUBG","Battle Royale","Europe","Norway",24
45855,"Jord","van Geldere","Ibiza","nl",229095.65,"PUBG","Battle Royale","Europe","Netherlands",26
43809,"Jere","Kauppinen","Jembty","fi",156140.25,"PUBG","Battle Royale","Europe","Finland",25
47493,"Alex","Gouge","vard","gb",134614.01,"PUBG","Battle Royale","Europe","United Kingdom",22
47491,"Justin","McNally","MiracU","ie",133114.01,"PUBG","Battle Royale","Europe","Ireland",20
41259,"Keiron","Prescott","Scoom","gi",126204.51,"PUBG","Battle Royale","Europe","Gibraltar",25
48931,"Roman","Zinoviev","ADOUZ1E","ru",106225,"PUBG","Battle Royale","Europe","Russia",20
44865,"Arsenii","Ivanychev","ceh9","ru",104675,"PUBG","Battle Royale","Europe","Russia",26
47489,"Vadim","Ulshin","POKAMOLODOY","ru",104671.25,"PUBG","Battle Royale","Europe","Russia",23
47492,"Laurynas","Rudys","Gaxy","lt",94926.51,"PUBG","Battle Royale","Europe","Lithuania",25
51774,"Ã–mer","Develi","Iroh","tr",85243.75,"PUBG","Battle Royale","Europe","Turkey",22
57401,"Andrey","Ionov","Bestoloch","ru",78800,"PUBG","Battle Royale","Europe","Russia",26
43797,"Romain","Hermann","Shiv","fr",74811.76,"PUBG","Battle Royale","Europe","France",26
48377,"Damien","Valliant","Dahmien7","fr",71349.2,"PUBG","Battle Royale","Europe","France",23
48695,"Gustav","BlÃ¸nd","GustavQQ","dk",66517.5,"PUBG","Battle Royale","Europe","Denmark",21
43810,"Adrian","Blom","Haxete","se",62654.51,"PUBG","Battle Royale","Europe","Sweden",22
47494,"Mathias","Larsen","Larsen","dk",61350,"PUBG","Battle Royale","Europe","Denmark",25
41249,"Alexey","Trufanov","0nuqtive","ru",58458.75,"PUBG","Battle Royale","Europe","Russia",20
48935,"Magnus","Hartmann","udyRR","de",49761.3,"PUBG","Battle Royale","Europe","Germany",26
48938,"RenÃ©","Rehling","Braexco","de",49471.55,"PUBG","Battle Royale","Europe","Germany",19
48874,"Michael","Wake","mykLe","gb",49287.5,"PUBG","Battle Royale","Europe","United Kingdom",20
35048,"Sebastian","Berendt","BALLOC","dk",47090,"PUBG","Battle Royale","Europe","Denmark",25
3304,"Johan","Sundstein","N0tail","dk",6952596.58,"Dota 2","Multiplayer Online Battle Arena","Europe","Denmark",27
3822,"Jesse","Vainikka","JerAx","fi",6470000.02,"Dota 2","Multiplayer Online Battle Arena","Europe","Finland",28
2811,"SÃ©bastien","Debs","Ceb","fr",5554297.41,"Dota 2","Multiplayer Online Battle Arena","Europe","France",28
18897,"Topias","Taavitsainen","Topson","fi",5470902.57,"Dota 2","Multiplayer Online Battle Arena","Europe","Finland",22
3145,"Kuro","Takhasomi","KuroKy","de",5193382.81,"Dota 2","Multiplayer Online Battle Arena","Europe","Germany",28
12579,"Ivan","Ivanov","MinD_ContRoL","bg",4579118.16,"Dota 2","Multiplayer Online Battle Arena","Europe","Bulgaria",26
12133,"Lasse","Urpalainen","Matumbaman","fi",3765369.04,"Dota 2","Multiplayer Online Battle Arena","Europe","Finland",26
2578,"Clement","Ivanov","Puppey","ee",2864004.17,"Dota 2","Multiplayer Online Battle Arena","Europe","Estonia",30
3524,"Gustav","Magnusson","s4","se",2545626.14,"Dota 2","Multiplayer Online Battle Arena","Europe","Sweden",29
5195,"Ludwig","WÃ¥hlberg","Zai","se",2504134.31,"Dota 2","Multiplayer Online Battle Arena","Europe","Sweden",23
13080,"Aliwi","Omar","w33","ro",2275625.58,"Dota 2","Multiplayer Online Battle Arena","Europe","Romania",26
9515,"Andreas","Nielsen","Cr1t","dk",2007841.6,"Dota 2","Multiplayer Online Battle Arena","Europe","Denmark",24
16814,"Roman","Kushnarev","RAMZES666","ru",1787796.92,"Dota 2","Multiplayer Online Battle Arena","Europe","Russia",21
3773,"Alexei","Berezin","Solo","ru",1778125.61,"Dota 2","Multiplayer Online Battle Arena","Europe","Russia",30
13322,"Pavel","Khvastunov","9pasha","ru",1713179.57,"Dota 2","Multiplayer Online Battle Arena","Europe","Russia",28
13323,"Vladimir","Minenko","Noone","ua",1617323.45,"Dota 2","Multiplayer Online Battle Arena","Europe","Ukraine",23
2589,"Rasmus","Fillipsen","MiSeRy","dk",1484921.92,"Dota 2","Multiplayer Online Battle Arena","Europe","Denmark",23
3946,"Roman","Fominok","Resolut1on","ua",1460470.75,"Dota 2","Multiplayer Online Battle Arena","Europe","Ukraine",24
28142,"Vladimir","Nikogosyan","RodjER","ru",1325834.13,"Dota 2","Multiplayer Online Battle Arena","Europe","Russia",27
3690,"Adrian","Trinks","FATA","de",1314968.82,"Dota 2","Multiplayer Online Battle Arena","Europe","Germany",28
19074,"Martin","Sazdov","Saksa","mk",1046689.75,"Dota 2","Multiplayer Online Battle Arena","Europe","Macedonia",25
4027,"Johan","Ã…strÃ¶m","pieliedie","se",989390.86,"Dota 2","Multiplayer Online Battle Arena","Europe","Sweden",29
17765,"MichaÅ‚","Jankowski","Nisha","pl",933853.71,"Dota 2","Multiplayer Online Battle Arena","Europe","Poland",20
11722,"Ilya","Ilyuk","Lil","ua",917449.86,"Dota 2","Multiplayer Online Battle Arena","Europe","Ukraine",25
2574,"Danil","Ishutin","Dendi","ua",801915.23,"Dota 2","Multiplayer Online Battle Arena","Europe","Ukraine",26
9514,"Marcus","Hoelgaard","Ace","dk",734369.52,"Dota 2","Multiplayer Online Battle Arena","Europe","Denmark",24
3141,"Jonathan","Berg","Loda","se",698363.52,"Dota 2","Multiplayer Online Battle Arena","Europe","Sweden",28
3724,"Jerry","Lundqvist","EGM","se",679039.12,"Dota 2","Multiplayer Online Battle Arena","Europe","Sweden",28
2576,"Oleksandr","Dashkevych","XBOCT","ua",661271.48,"Dota 2","Multiplayer Online Battle Arena","Europe","Ukraine",28
3140,"Joakim","Akterhall","Akke","se",643143.08,"Dota 2","Multiplayer Online Battle Arena","Europe","Sweden",28
3523,"Henrik","Ahnberg","AdmiralBulldog","se",638938.79,"Dota 2","Multiplayer Online Battle Arena","Europe","Sweden",24
3586,"Artem","Barshack","fng","by",591271.39,"Dota 2","Multiplayer Online Battle Arena","Europe","Belarus",29
17549,"Jonathan","Gunnarsson","Wubby","se",264826.14,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Sweden",27
15602,"Joshua","Bennett","Snitch","gb",238798.57,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","United Kingdom",28
16241,"JÃ©rome","Trinh","JayPL","fr",229170.87,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","France",28
15751,"Simon","Svensson","Schwimpi","se",191647.23,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Sweden",27
15748,"Pontus","Sjogren","Breez","se",187978.31,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Sweden",21
22236,"Filip","LiljestrÃ¶m","Smexystyle","se",184411.26,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Sweden",22
11920,"Dob","EngstrÃ¶m","QuackNiix","se",180964.31,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Sweden",21
30547,"Kenn Ã˜ster","Rasmussen","Zaelia","dk",147500,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Denmark",21
20908,"Thomas","Cailleux","MÃ©nÃ¨","fr",145068.51,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","France",26
14011,"James","Baker","Bakery","gb",134818.57,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","United Kingdom",21
7405,"Lawrence","Harper","Atheroangel","gb",120263.57,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","United Kingdom",23
14972,"Vilhem","Flennmark","POILK","se",114751.8,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Sweden",27
1233,"Dennis","Schneider","HasuObs","de",110050.76,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Germany",23
14122,"Lyubomir","Kozlovski","Splendour","bg",106462.18,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Bulgaria",23
15735,"Ben","Bunk","Cattlepillar","de",105541.2,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Germany",26
14440,"Adrian","WÃ³jcik","adrd","pl",103282.92,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Poland",25
12389,"Nils","Gebhardt","Nurok","de",102971.54,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Germany",21
15750,"Alexander","Milanov","ethernal","bg",93149.29,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Bulgaria",24
22243,"Simon","Tabin","Darkmok","de",85535.96,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Germany",25
17414,"Alexander","Grumstrup","AlexTheProG","dk",83962.45,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Denmark",26
27953,"Benjamin","Eekenulv","BadBenny","se",76798.88,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Sweden",22
14001,"Matic","Mikec","Zarmony","si",75978.57,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Slovenia",28
17550,"Ivan","KoturiÄ‡","Sportbilly","hr",72193.01,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Croatia",27
27955,"Dominic","Asal","Nic","de",69829.77,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Germany",26
21943,"Niklas","Skogheim","Cursen","no",67862.48,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Norway",26
22244,"Markus","Hanke","Blumbi","de",65525.96,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Germany",21
12396,"Christoph","Gowitzke","Cris","de",65516.28,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Germany",25
11747,"Martin","Rugh","Crozzby","dk",50545.96,"Heroes of the Storm","Multiplayer Online Battle Arena","Europe","Denmark",21
8924,"Luka","PerkoviÄ‡","PerkZ","hr",471280.47,"League of Legends","Multiplayer Online Battle Arena","Europe","Croatia",23
12466,"Rasmus","Winther","Caps","dk",458259.05,"League of Legends","Multiplayer Online Battle Arena","Europe","Denmark",25
3554,"Martin","Larsson","Rekkles","se",438830.14,"League of Legends","Multiplayer Online Battle Arena","Europe","Sweden",24
1863,"Paul","Boyer","sOAZ","fr",422314.79,"League of Legends","Multiplayer Online Battle Arena","Europe","France",21
4584,"Marcin","Jankowski","Jankos","pl",403320.75,"League of Legends","Multiplayer Online Battle Arena","Europe","Poland",22
10470,"Martin","Hansen","Wunder","dk",336306.24,"League of Legends","Multiplayer Online Battle Arena","Europe","Denmark",21
8651,"Zdravec","Gulubov","Hylissang","bg",325910.24,"League of Legends","Multiplayer Online Battle Arena","Europe","Bulgaria",26
11612,"Mads","Brock-Pedersen","Broxah","dk",313654.08,"League of Legends","Multiplayer Online Battle Arena","Europe","Denmark",23
27588,"GabriÃ«l","Rau","Bwipo","be",287279.5,"League of Legends","Multiplayer Online Battle Arena","Europe","Belgium",21
8706,"Nicolaj","Jensen","Jensen","dk",265283.06,"League of Legends","Multiplayer Online Battle Arena","Europe","Denmark",25
3555,"Dennis","Johnsen","Svenskeren","dk",257257.41,"League of Legends","Multiplayer Online Battle Arena","Europe","Denmark",21
3859,"Alfonso","Aguirre Rodriguez","Mithy","es",252718.89,"League of Legends","Multiplayer Online Battle Arena","Europe","Spain",23
