Customer ID,Tenure,Geography ID,Completed tutorial,Subscription ID,Role,Company ID,Rating,Theme,Original Score
10025777,20,1,"yes",1,2,2,"High","price",8
10026573,21,1,"yes",1,2,2,"High","price",8
10026842,8,1,"yes",1,2,2,"High","price",8
10027028,1,1,"no",1,2,2,"High","price",8
10027179,13,1,"yes",1,2,2,"High","price",8
10027241,0,1,"no",1,2,2,"High","price",8
10028289,24,1,"no",1,2,2,"High","price",8
10028795,24,1,"no",1,2,2,"High","price",8
10030165,9,1,"yes",1,2,2,"High","price",8
10030603,24,1,"yes",1,2,2,"High","price",8
10030621,14,1,"yes",1,2,2,"High","price",8
10031315,19,1,"yes",1,2,2,"High","price",8
10031356,8,1,"yes",1,2,2,"High","price",8
10032256,28,1,"yes",1,2,2,"High","price",8
10032358,29,1,"yes",1,2,2,"High","price",8
10032475,23,1,"yes",1,2,2,"High","price",8
10032679,16,1,"yes",1,2,2,"High","price",8
10032687,7,1,"yes",1,2,2,"High","price",8
10032731,19,1,"yes",1,2,2,"High","price",8
10032941,22,1,"yes",1,2,2,"High","price",8
10032964,2,1,"yes",1,2,2,"High","price",8
10032989,28,1,"yes",1,2,2,"High","price",8
10033061,26,1,"yes",1,2,2,"High","price",8
10033634,6,1,"yes",1,2,2,"High","price",8
10034059,6,1,"yes",1,2,2,"High","price",8
10034151,16,1,"yes",1,2,2,"High","price",8
10034224,16,1,"yes",1,2,2,"High","price",8
10035276,0,1,"yes",1,2,2,"High","price",8
10035294,9,1,"yes",1,2,2,"High","price",8
10035500,11,1,"yes",1,2,2,"High","price",8
10035682,19,1,"yes",1,2,2,"High","price",8
10035882,17,1,"yes",1,2,2,"High","price",8
10012359,12,1,"no",2,2,2,"High","price",8
10012757,19,1,"no",2,2,2,"High","price",8
10012896,26,1,"no",2,2,2,"High","price",8
10013032,5,1,"no",2,2,2,"High","price",8
10013123,,1,"no",2,2,2,"High","price",8
10013318,28,1,"no",2,2,2,"High","price",8
10014044,8,1,"no",2,2,2,"High","price",8
10014056,29,1,"no",2,2,2,"High","price",8
10014457,1,1,"no",2,2,2,"High","price",8
10014928,32,1,"no",2,2,2,"High","price",8
10015577,25,1,"no",2,2,2,"High","price",8
10016206,5,1,"no",2,2,2,"High","price",8
10016321,10,1,"no",2,2,2,"High","price",8
10016789,29,1,"no",2,2,2,"High","price",8
10017135,21,1,"no",2,2,2,"High","price",8
10017463,16,1,"no",2,2,2,"High","price",8
10017530,11,1,"no",2,2,2,"High","price",8
10018067,18,1,"no",2,2,2,"High","price",8
10018106,9,1,"no",2,2,2,"High","price",8
10018255,14,1,"no",2,2,2,"High","price",8
10018995,7,1,"no",2,2,2,"High","price",8
10019146,16,1,"no",2,2,2,"High","price",8
10019243,19,1,"no",2,2,2,"High","price",8
10019501,0,1,"no",2,2,2,"High","price",8
10020093,14,1,"no",2,2,2,"High","price",8
10020106,29,1,"no",2,2,2,"High","price",8
10020108,15,1,"no",2,2,2,"High","price",8
10020245,29,1,"no",2,2,2,"High","price",8
10020258,11,1,"no",2,2,2,"High","price",8
10021070,21,1,"no",2,2,2,"High","price",8
10021284,1,1,"no",2,2,2,"High","price",8
10021837,20,1,"no",2,2,2,"High","price",8
10021902,5,1,"no",2,2,2,"High","price",8
10021904,24,1,"no",2,2,2,"High","price",8
10022054,20,1,"no",2,2,2,"High","price",8
10022084,29,1,"no",2,2,2,"High","price",8
10022097,1,1,"no",2,2,2,"High","price",8
10022261,8,1,"no",2,2,2,"High","price",8
10023127,4,1,"no",2,2,2,"High","price",8
10023802,29,1,"no",2,2,2,"High","price",8
10023810,11,1,"no",2,2,2,"High","price",8
10024050,8,1,"no",2,2,2,"High","price",8
10024119,29,1,"no",2,2,2,"High","price",8
10024305,23,1,"no",2,2,2,"High","price",8
10024599,13,1,"no",2,2,2,"High","price",8
10024975,28,1,"no",2,2,2,"High","price",8
10025104,7,1,"no",2,2,2,"High","price",8
10025823,20,1,"no",2,2,2,"High","price",8
10025871,29,1,"no",2,2,2,"High","price",8
10027456,7,1,"no",2,2,2,"High","price",8
10027779,58,1,"no",2,2,2,"High","price",8
10028377,6,1,"no",2,2,2,"High","price",8
10030748,21,1,"no",2,2,2,"High","price",8
10031779,17,1,"no",2,2,2,"High","price",8
10031854,25,1,"no",2,2,2,"High","price",8
10032147,3,1,"no",2,2,2,"High","price",8
10033738,22,1,"no",2,2,2,"High","price",8
10034172,22,1,"no",2,2,2,"High","price",8
10034385,0,1,"no",2,2,2,"High","price",8
10034532,21,1,"no",2,2,2,"High","price",8
10034689,4,1,"no",2,2,2,"High","price",8
10035308,9,1,"no",2,2,2,"High","price",8
10035407,5,1,"no",2,2,2,"High","price",8
10037264,0,1,"no",2,2,2,"High","price",8
10037770,1,1,"no",2,2,2,"High","price",8
10037843,28,1,"no",2,2,2,"High","price",8
10038383,47,1,"no",2,2,2,"High","price",8
10038738,22,1,"no",2,2,2,"High","price",8
10038902,28,1,"no",2,2,2,"High","price",8
10039612,28,1,"no",2,2,2,"High","price",8
10012486,13,1,"yes",2,2,2,"High","price",8
10012748,28,1,"yes",2,2,2,"High","price",8
10012863,12,1,"yes",2,2,2,"High","price",8
10012890,17,1,"yes",2,2,2,"High","price",8
10012956,15,1,"yes",2,2,2,"High","price",8
10013083,5,1,"yes",2,2,2,"High","price",8
10013114,27,1,"yes",2,2,2,"High","price",8
10013728,5,1,"yes",2,2,2,"High","price",8
10013782,3,1,"yes",2,2,2,"High","price",8
10013856,3,1,"yes",2,2,2,"High","price",8
10013881,16,1,"yes",2,2,2,"High","price",8
10014167,23,1,"yes",2,2,2,"High","price",8
10014276,11,1,"yes",2,2,2,"High","price",8
10014488,7,1,"yes",2,2,2,"High","price",8
10014583,23,1,"yes",2,2,2,"High","price",8
10014643,18,1,"yes",2,2,2,"High","price",8
10014702,18,1,"yes",2,2,2,"High","price",8
10014862,2,1,"yes",2,2,2,"High","price",8
10015068,8,1,"yes",2,2,2,"High","price",8
10015100,12,1,"yes",2,2,2,"High","price",8
10015102,14,1,"yes",2,2,2,"High","price",8
10015499,29,1,"yes",2,2,2,"High","price",8
10015535,6,1,"yes",2,2,2,"High","price",8
10015602,10,1,"yes",2,2,2,"High","price",8
10015930,21,1,"yes",2,2,2,"High","price",8
10015990,7,1,"yes",2,2,2,"High","price",8
10016203,8,1,"yes",2,2,2,"High","price",8
10016335,35,1,"yes",2,2,2,"High","price",8
10016462,23,1,"yes",2,2,2,"High","price",8
10016537,27,1,"yes",2,2,2,"High","price",8
10016733,26,1,"yes",2,2,2,"High","price",8
10017102,29,1,"yes",2,2,2,"High","price",8
10017438,2,1,"yes",2,2,2,"High","price",8
10017520,33,1,"yes",2,2,2,"High","price",8
10017582,9,1,"yes",2,2,2,"High","price",8
10017645,18,1,"yes",2,2,2,"High","price",8
10017823,9,1,"yes",2,2,2,"High","price",8
10018351,25,1,"yes",2,2,2,"High","price",8
10018402,17,1,"yes",2,2,2,"High","price",8
10018786,20,1,"yes",2,2,2,"High","price",8
10019687,7,1,"yes",2,2,2,"High","price",8
10020226,15,1,"yes",2,2,2,"High","price",8
10021662,15,1,"yes",2,2,2,"High","price",8
10021751,28,1,"yes",2,2,2,"High","price",8
10023310,0,1,"yes",2,2,2,"High","price",8
10023321,26,1,"yes",2,2,2,"High","price",8
10023344,0,1,"yes",2,2,2,"High","price",8
10023462,9,1,"yes",2,2,2,"High","price",8
10023528,3,1,"yes",2,2,2,"High","price",8
10023665,7,1,"yes",2,2,2,"High","price",8
10023686,7,1,"yes",2,2,2,"High","price",8
10023767,7,1,"yes",2,2,2,"High","price",8
10023825,2,1,"yes",2,2,2,"High","price",8
10023957,24,1,"yes",2,2,2,"High","price",8
10024181,23,1,"yes",2,2,2,"High","price",8
10024299,9,1,"yes",2,2,2,"High","price",8
10024984,6,1,"yes",2,2,2,"High","price",8
10025231,14,1,"yes",2,2,2,"High","price",8
10025240,16,1,"yes",2,2,2,"High","price",8
10025315,18,1,"yes",2,2,2,"High","price",8
10025337,18,1,"yes",2,2,2,"High","price",8
10025419,13,1,"yes",2,2,2,"High","price",8
10026062,14,1,"yes",2,2,2,"High","price",8
10026308,26,1,"yes",2,2,2,"High","price",8
10026759,24,1,"yes",2,2,2,"High","price",8
10026899,27,1,"yes",2,2,2,"High","price",8
10027103,13,1,"yes",2,2,2,"High","price",8
10027125,19,1,"yes",2,2,2,"High","price",8
10027201,19,1,"yes",2,2,2,"High","price",8
10027208,8,1,"yes",2,2,2,"High","price",8
10027508,19,1,"yes",2,2,2,"High","price",8
10027583,15,1,"yes",2,2,2,"High","price",8
10027623,22,1,"yes",2,2,2,"High","price",8
10027778,29,1,"yes",2,2,2,"High","price",8
10028109,15,1,"yes",2,2,2,"High","price",8
10028125,1,1,"yes",2,2,2,"High","price",8
10028573,12,1,"yes",2,2,2,"High","price",8
10028647,1,1,"yes",2,2,2,"High","price",8
10029066,19,1,"yes",2,2,2,"High","price",8
10029280,3,1,"yes",2,2,2,"High","price",8
10029325,8,1,"yes",2,2,2,"High","price",8
10029330,25,1,"yes",2,2,2,"High","price",8
10029395,5,1,"yes",2,2,2,"High","price",8
10029679,17,1,"yes",2,2,2,"High","price",8
10029712,4,1,"yes",2,2,2,"High","price",8
10029727,24,1,"yes",2,2,2,"High","price",8
10029756,17,1,"yes",2,2,2,"High","price",8
10029803,20,1,"yes",2,2,2,"High","price",8
10029891,16,1,"yes",2,2,2,"High","price",8
10030015,18,1,"yes",2,2,2,"High","price",8
10030045,27,1,"yes",2,2,2,"High","price",8
10030105,4,1,"yes",2,2,2,"High","price",8
10030118,16,1,"yes",2,2,2,"High","price",8
10030153,24,1,"yes",2,2,2,"High","price",8
10030182,18,1,"yes",2,2,2,"High","price",8
10030243,3,1,"yes",2,2,2,"High","price",8
10030336,10,1,"yes",2,2,2,"High","price",8
10030586,5,1,"yes",2,2,2,"High","price",8
10030604,11,1,"yes",2,2,2,"High","price",8
10030737,24,1,"yes",2,2,2,"High","price",8
10030760,26,1,"yes",2,2,2,"High","price",8
10030877,14,1,"yes",2,2,2,"High","price",8
10030921,28,1,"yes",2,2,2,"High","price",8
10030932,25,1,"yes",2,2,2,"High","price",8
10030971,25,1,"yes",2,2,2,"High","price",8
10031020,27,1,"yes",2,2,2,"High","price",8
10031035,13,1,"yes",2,2,2,"High","price",8
10031087,15,1,"yes",2,2,2,"High","price",8
10031090,28,1,"yes",2,2,2,"High","price",8
10031101,23,1,"yes",2,2,2,"High","price",8
10031144,8,1,"yes",2,2,2,"High","price",8
10031194,15,1,"yes",2,2,2,"High","price",8
10031280,19,1,"yes",2,2,2,"High","price",8
10031316,20,1,"yes",2,2,2,"High","price",8
10031322,3,1,"yes",2,2,2,"High","price",8
10031374,28,1,"yes",2,2,2,"High","price",8
10031445,3,1,"yes",2,2,2,"High","price",8
10031482,26,1,"yes",2,2,2,"High","price",8
10031570,15,1,"yes",2,2,2,"High","price",8
10031593,26,1,"yes",2,2,2,"High","price",8
10031601,10,1,"yes",2,2,2,"High","price",8
10031983,23,1,"yes",2,2,2,"High","price",8
10032095,12,1,"yes",2,2,2,"High","price",8
10032102,13,1,"yes",2,2,2,"High","price",8
10032255,20,1,"yes",2,2,2,"High","price",8
10032629,6,1,"yes",2,2,2,"High","price",8
10032716,,1,"yes",2,2,2,"High","price",8
10032728,20,1,"yes",2,2,2,"High","price",8
10032817,24,1,"yes",2,2,2,"High","price",8
10032827,17,1,"yes",2,2,2,"High","price",8
10032972,2,1,"yes",2,2,2,"High","price",8
10033005,28,1,"yes",2,2,2,"High","price",8
10033016,26,1,"yes",2,2,2,"High","price",8
10033136,5,1,"yes",2,2,2,"High","price",8
10033310,24,1,"yes",2,2,2,"High","price",8
10033412,19,1,"yes",2,2,2,"High","price",8
10033416,8,1,"yes",2,2,2,"High","price",8
10033474,8,1,"yes",2,2,2,"High","price",8
10033542,23,1,"yes",2,2,2,"High","price",8
10033746,10,1,"yes",2,2,2,"High","price",8
10033824,5,1,"yes",2,2,2,"High","price",8
10033923,12,1,"yes",2,2,2,"High","price",8
10033947,20,1,"yes",2,2,2,"High","price",8
10033985,2,1,"yes",2,2,2,"High","price",8
10034073,18,1,"yes",2,2,2,"High","price",8
10034124,10,1,"yes",2,2,2,"High","price",8
10034128,20,1,"yes",2,2,2,"High","price",8
10034136,23,1,"yes",2,2,2,"High","price",8
10034148,23,1,"yes",2,2,2,"High","price",8
10034169,32,1,"yes",2,2,2,"High","price",8
10034209,1,1,"yes",2,2,2,"High","price",8
10034212,22,1,"yes",2,2,2,"High","price",8
10034262,26,1,"yes",2,2,2,"High","price",8
10034306,19,1,"yes",2,2,2,"High","price",8
10034348,28,1,"yes",2,2,2,"High","price",8
10034349,18,1,"yes",2,2,2,"High","price",8
10034475,9,1,"yes",2,2,2,"High","price",8
10034570,14,1,"yes",2,2,2,"High","price",8
10034601,19,1,"yes",2,2,2,"High","price",8
10034603,11,1,"yes",2,2,2,"High","price",8
10034778,22,1,"yes",2,2,2,"High","price",8
10034919,14,1,"yes",2,2,2,"High","price",8
10035009,21,1,"yes",2,2,2,"High","price",8
10035017,9,1,"yes",2,2,2,"High","price",8
10035072,9,1,"yes",2,2,2,"High","price",8
10035073,4,1,"yes",2,2,2,"High","price",8
10035181,19,1,"yes",2,2,2,"High","price",8
10035191,24,1,"yes",2,2,2,"High","price",8
10035204,20,1,"yes",2,2,2,"High","price",8
10035250,3,1,"yes",2,2,2,"High","price",8
10035337,17,1,"yes",2,2,2,"High","price",8
10035359,17,1,"yes",2,2,2,"High","price",8
10035371,8,1,"yes",2,2,2,"High","price",8
10035375,5,1,"yes",2,2,2,"High","price",8
10035401,9,1,"yes",2,2,2,"High","price",8
10035434,3,1,"yes",2,2,2,"High","price",8
10035550,2,1,"yes",2,2,2,"High","price",8
10035569,15,1,"yes",2,2,2,"High","price",8
10035593,27,1,"yes",2,2,2,"High","price",8
10035635,12,1,"yes",2,2,2,"High","price",8
10035650,9,1,"yes",2,2,2,"High","price",8
10035693,2,1,"yes",2,2,2,"High","price",8
10035777,7,1,"yes",2,2,2,"High","price",8
10035889,12,1,"yes",2,2,2,"High","price",8
10035905,3,1,"yes",2,2,2,"High","price",8
10036088,9,1,"yes",2,2,2,"High","price",8
10036107,28,1,"yes",2,2,2,"High","price",8
10036214,26,1,"yes",2,2,2,"High","price",8
10036250,2,1,"yes",2,2,2,"High","price",8
10036296,8,1,"yes",2,2,2,"High","price",8
10036326,5,1,"yes",2,2,2,"High","price",8
10036354,8,1,"yes",2,2,2,"High","price",8
10036456,18,1,"yes",2,2,2,"High","price",8
10036466,18,1,"yes",2,2,2,"High","price",8
10036517,4,1,"yes",2,2,2,"High","price",8
10036522,29,1,"yes",2,2,2,"High","price",8
10036540,1,1,"yes",2,2,2,"High","price",8
10036554,25,1,"yes",2,2,2,"High","price",8
10036653,28,1,"yes",2,2,2,"High","price",8
10037821,9,1,"yes",2,2,2,"High","price",8
10012217,16,1,"yes",1,2,2,"High","price",6
10012241,13,1,"no",1,2,2,"High","price",6
10012327,12,1,"no",1,2,2,"High","price",6
10012456,6,1,"yes",1,2,2,"High","price",6
10012712,5,1,"yes",1,2,2,"High","price",6
10013174,23,1,"no",1,2,2,"High","price",6
10013721,10,1,"yes",1,2,2,"High","price",6
10013756,29,1,"no",1,2,2,"High","price",6
10014443,13,1,"yes",1,2,2,"High","price",6
10014842,26,1,"no",1,2,2,"High","price",6
10014912,5,1,"yes",1,2,2,"High","price",6
10014965,27,1,"yes",1,2,2,"High","price",6
10015205,3,1,"yes",1,2,2,"High","price",6
10015343,6,1,"yes",1,2,2,"High","price",6
10015403,6,1,"no",1,2,2,"High","price",6
10015946,17,1,"no",1,2,2,"High","price",6
10016314,14,1,"yes",1,2,2,"High","price",6
10016687,15,1,"yes",1,2,2,"High","price",6
10017350,14,1,"no",1,2,2,"High","price",6
10017367,25,1,"yes",1,2,2,"High","price",6
10017374,37,1,"no",1,2,2,"High","price",6
10019960,6,1,"no",1,2,2,"High","price",6
10020878,9,1,"yes",1,2,2,"High","price",6
10021075,22,1,"no",1,2,2,"High","price",6
10022069,26,1,"yes",1,2,2,"High","price",6
10023150,1,1,"yes",1,2,2,"High","price",6
10023304,26,1,"yes",1,2,2,"High","price",6
10023912,19,1,"yes",1,2,2,"High","price",6
10023988,23,1,"no",1,2,2,"High","price",6
10024032,29,1,"no",1,2,2,"High","price",6
10024036,18,1,"yes",1,2,2,"High","price",6
10024750,15,1,"yes",1,2,2,"High","price",6
10025168,6,1,"no",1,2,2,"High","price",6
10025822,12,1,"yes",1,2,2,"High","price",6
10025829,3,1,"yes",1,2,2,"High","price",6
10026374,7,1,"yes",1,2,2,"High","price",6
10026434,11,1,"no",1,2,2,"High","price",6
10026736,2,1,"yes",1,2,2,"High","price",6
10026913,9,1,"yes",1,2,2,"High","price",6
10027060,15,1,"yes",1,2,2,"High","price",6
10027880,27,1,"yes",1,2,2,"High","price",6
10027973,19,1,"no",1,2,2,"High","price",6
10028039,0,1,"yes",1,2,2,"High","price",6
10028773,8,1,"yes",1,2,2,"High","price",6
10028917,0,1,"yes",1,2,2,"High","price",6
10029084,13,1,"yes",1,2,2,"High","price",6
10029086,10,1,"yes",1,2,2,"High","price",6
10029372,9,1,"no",1,2,2,"High","price",6
10029661,28,1,"yes",1,2,2,"High","price",6
10029800,9,1,"yes",1,2,2,"High","price",6
10029909,20,1,"yes",1,2,2,"High","price",6
10030032,20,1,"yes",1,2,2,"High","price",6
10030082,12,1,"yes",1,2,2,"High","price",6
10030499,18,1,"yes",1,2,2,"High","price",6
10030736,28,1,"yes",1,2,2,"High","price",6
10030959,19,1,"yes",1,2,2,"High","price",6
10031098,1,1,"yes",1,2,2,"High","price",6
10031259,19,1,"yes",1,2,2,"High","price",6
10031283,16,1,"yes",1,2,2,"High","price",6
10031618,29,1,"yes",1,2,2,"High","price",6
10032280,10,1,"yes",1,2,2,"High","price",6
10032325,13,1,"yes",1,2,2,"High","price",6
10032577,29,1,"yes",1,2,2,"High","price",6
10033909,12,1,"yes",1,2,2,"High","price",6
10034392,2,1,"yes",1,2,2,"High","price",6
10034554,4,1,"yes",1,2,2,"High","price",6
10034731,5,1,"yes",1,2,2,"High","price",6
10034939,25,1,"yes",1,2,2,"High","price",6
10035007,16,1,"yes",1,2,2,"High","price",6
10035052,0,1,"yes",1,2,2,"High","price",6
10035176,24,1,"yes",1,2,2,"High","price",6
10035264,4,1,"yes",1,2,2,"High","price",6
10035300,18,1,"yes",1,2,2,"High","price",6
10035322,0,1,"yes",1,2,2,"High","price",6
10036249,13,1,"no",1,2,2,"High","price",6
10036266,25,1,"yes",1,2,2,"High","price",6
10012854,0,1,"no",2,2,2,"High","price",6
10013213,18,1,"no",2,2,2,"High","price",6
10013229,6,1,"no",2,2,2,"High","price",6
10013660,9,1,"no",2,2,2,"High","price",6
10014237,23,1,"no",2,2,2,"High","price",6
10014501,1,1,"no",2,2,2,"High","price",6
10014555,9,1,"no",2,2,2,"High","price",6
10014693,1,1,"no",2,2,2,"High","price",6
10015573,24,1,"no",2,2,2,"High","price",6
10015594,15,1,"no",2,2,2,"High","price",6
10016698,2,1,"no",2,2,2,"High","price",6
10017004,0,1,"no",2,2,2,"High","price",6
10017545,28,1,"no",2,2,2,"High","price",6
10017562,24,1,"no",2,2,2,"High","price",6
10017564,13,1,"no",2,2,2,"High","price",6
10018090,5,1,"no",2,2,2,"High","price",6
10018376,3,1,"no",2,2,2,"High","price",6
10018500,18,1,"no",2,2,2,"High","price",6
10018691,17,1,"no",2,2,2,"High","price",6
10018858,5,1,"no",2,2,2,"High","price",6
10018872,7,1,"no",2,2,2,"High","price",6
10018920,21,1,"no",2,2,2,"High","price",6
10019083,13,1,"no",2,2,2,"High","price",6
10019213,29,1,"no",2,2,2,"High","price",6
10019426,8,1,"no",2,2,2,"High","price",6
10019775,29,1,"no",2,2,2,"High","price",6
10020225,27,1,"no",2,2,2,"High","price",6
10020262,59,1,"no",2,2,2,"High","price",6
10020298,19,1,"no",2,2,2,"High","price",6
10020389,21,1,"no",2,2,2,"High","price",6
10020733,18,1,"no",2,2,2,"High","price",6
10020739,14,1,"no",2,2,2,"High","price",6
10020764,2,1,"no",2,2,2,"High","price",6
10020789,13,1,"no",2,2,2,"High","price",6
10020977,11,1,"no",2,2,2,"High","price",6
10021036,1,1,"no",2,2,2,"High","price",6
10021124,18,1,"no",2,2,2,"High","price",6
10021142,60,1,"no",2,2,2,"High","price",6
10021246,25,1,"no",2,2,2,"High","price",6
10021463,14,1,"no",2,2,2,"High","price",6
10021675,10,1,"no",2,2,2,"High","price",6
10021720,19,1,"no",2,2,2,"High","price",6
10021821,21,1,"no",2,2,2,"High","price",6
10022090,7,1,"no",2,2,2,"High","price",6
10023022,9,1,"no",2,2,2,"High","price",6
10023883,9,1,"no",2,2,2,"High","price",6
10024416,22,1,"no",2,2,2,"High","price",6
10025027,11,1,"no",2,2,2,"High","price",6
10025171,15,1,"no",2,2,2,"High","price",6
10025209,19,1,"no",2,2,2,"High","price",6
10025275,7,1,"no",2,2,2,"High","price",6
10025762,22,1,"no",2,2,2,"High","price",6
10026064,5,1,"no",2,2,2,"High","price",6
10026557,0,1,"no",2,2,2,"High","price",6
10027069,12,1,"no",2,2,2,"High","price",6
10027388,23,1,"no",2,2,2,"High","price",6
10027952,4,1,"no",2,2,2,"High","price",6
10028212,27,1,"no",2,2,2,"High","price",6
10028578,19,1,"no",2,2,2,"High","price",6
10028599,8,1,"no",2,2,2,"High","price",6
10028746,13,1,"no",2,2,2,"High","price",6
10028928,5,1,"no",2,2,2,"High","price",6
10029238,26,1,"no",2,2,2,"High","price",6
10029933,19,1,"no",2,2,2,"High","price",6
10031012,9,1,"no",2,2,2,"High","price",6
10032233,13,1,"no",2,2,2,"High","price",6
10032294,22,1,"no",2,2,2,"High","price",6
10033164,11,1,"no",2,2,2,"High","price",6
10033691,13,1,"no",2,2,2,"High","price",6
10034297,10,1,"no",2,2,2,"High","price",6
10035318,6,1,"no",2,2,2,"High","price",6
10036684,40,1,"no",2,2,2,"High","price",6
10037083,16,1,"no",2,2,2,"High","price",6
10037253,19,1,"no",2,2,2,"High","price",6
10038067,29,1,"no",2,2,2,"High","price",6
10038431,4,1,"no",2,2,2,"High","price",6
10039878,50,1,"no",2,2,2,"High","price",6
10013043,8,1,"yes",2,2,2,"High","price",6
10013075,15,1,"yes",2,2,2,"High","price",6
10013176,29,1,"yes",2,2,2,"High","price",6
10013428,25,1,"yes",2,2,2,"High","price",6
10013691,26,1,"yes",2,2,2,"High","price",6
10013735,22,1,"yes",2,2,2,"High","price",6
10013898,0,1,"yes",2,2,2,"High","price",6
10013916,17,1,"yes",2,2,2,"High","price",6
10013979,21,1,"yes",2,2,2,"High","price",6
10015052,,1,"yes",2,2,2,"High","price",6
10015085,11,1,"yes",2,2,2,"High","price",6
10015233,12,1,"yes",2,2,2,"High","price",6
10015405,27,1,"yes",2,2,2,"High","price",6
10015472,6,1,"yes",2,2,2,"High","price",6
10015822,,1,"yes",2,2,2,"High","price",6
10015909,1,1,"yes",2,2,2,"High","price",6
10016090,23,1,"yes",2,2,2,"High","price",6
10016114,9,1,"yes",2,2,2,"High","price",6
10016197,37,1,"yes",2,2,2,"High","price",6
10016228,23,1,"yes",2,2,2,"High","price",6
10016634,21,1,"yes",2,2,2,"High","price",6
10016932,0,1,"yes",2,2,2,"High","price",6
10017158,23,1,"yes",2,2,2,"High","price",6
10017320,5,1,"yes",2,2,2,"High","price",6
10017507,9,1,"yes",2,2,2,"High","price",6
10017518,6,1,"yes",2,2,2,"High","price",6
10017648,12,1,"yes",2,2,2,"High","price",6
10018159,52,1,"yes",2,2,2,"High","price",6
10020200,28,1,"yes",2,2,2,"High","price",6
10020952,7,1,"yes",2,2,2,"High","price",6
10022243,17,1,"yes",2,2,2,"High","price",6
10023533,28,1,"yes",2,2,2,"High","price",6
10023643,5,1,"yes",2,2,2,"High","price",6
10023713,0,1,"yes",2,2,2,"High","price",6
10023840,21,1,"yes",2,2,2,"High","price",6
10023889,17,1,"yes",2,2,2,"High","price",6
10024148,11,1,"yes",2,2,2,"High","price",6
10024273,10,1,"yes",2,2,2,"High","price",6
10024334,9,1,"yes",2,2,2,"High","price",6
10024464,5,1,"yes",2,2,2,"High","price",6
10025107,17,1,"yes",2,2,2,"High","price",6
10025122,19,1,"yes",2,2,2,"High","price",6
10025144,26,1,"yes",2,2,2,"High","price",6
10025252,23,1,"yes",2,2,2,"High","price",6
10025282,10,1,"yes",2,2,2,"High","price",6
10025342,28,1,"yes",2,2,2,"High","price",6
10025360,21,1,"yes",2,2,2,"High","price",6
10025712,17,1,"yes",2,2,2,"High","price",6
10025741,3,1,"yes",2,2,2,"High","price",6
10025977,10,1,"yes",2,2,2,"High","price",6
10025998,15,1,"yes",2,2,2,"High","price",6
10026852,13,1,"yes",2,2,2,"High","price",6
10027062,16,1,"yes",2,2,2,"High","price",6
10027795,12,1,"yes",2,2,2,"High","price",6
10027999,28,1,"yes",2,2,2,"High","price",6
10028391,18,1,"yes",2,2,2,"High","price",6
10028496,25,1,"yes",2,2,2,"High","price",6
10028585,20,1,"yes",2,2,2,"High","price",6
10028721,17,1,"yes",2,2,2,"High","price",6
10029072,11,1,"yes",2,2,2,"High","price",6
10029131,4,1,"yes",2,2,2,"High","price",6
10029154,24,1,"yes",2,2,2,"High","price",6
10029413,9,1,"yes",2,2,2,"High","price",6
10029675,37,1,"yes",2,2,2,"High","price",6
10029783,16,1,"yes",2,2,2,"High","price",6
10029788,4,1,"yes",2,2,2,"High","price",6
10029792,25,1,"yes",2,2,2,"High","price",6
10029918,28,1,"yes",2,2,2,"High","price",6
10029969,12,1,"yes",2,2,2,"High","price",6
10030044,26,1,"yes",2,2,2,"High","price",6
10030065,10,1,"yes",2,2,2,"High","price",6
10030083,28,1,"yes",2,2,2,"High","price",6
10030122,16,1,"yes",2,2,2,"High","price",6
10030273,7,1,"yes",2,2,2,"High","price",6
10030281,9,1,"yes",2,2,2,"High","price",6
10030302,18,1,"yes",2,2,2,"High","price",6
10030349,25,1,"yes",2,2,2,"High","price",6
10030418,11,1,"yes",2,2,2,"High","price",6
10030422,15,1,"yes",2,2,2,"High","price",6
10030549,5,1,"yes",2,2,2,"High","price",6
10030617,2,1,"yes",2,2,2,"High","price",6
10030670,25,1,"yes",2,2,2,"High","price",6
10030715,16,1,"yes",2,2,2,"High","price",6
10030720,27,1,"yes",2,2,2,"High","price",6
10030752,19,1,"yes",2,2,2,"High","price",6
10030782,5,1,"yes",2,2,2,"High","price",6
10030831,26,1,"yes",2,2,2,"High","price",6
10030833,46,1,"yes",2,2,2,"High","price",6
10030842,17,1,"yes",2,2,2,"High","price",6
10030856,16,1,"yes",2,2,2,"High","price",6
10030886,1,1,"yes",2,2,2,"High","price",6
10030997,9,1,"yes",2,2,2,"High","price",6
10030999,11,1,"yes",2,2,2,"High","price",6
10031011,2,1,"yes",2,2,2,"High","price",6
10031073,25,1,"yes",2,2,2,"High","price",6
10031164,20,1,"yes",2,2,2,"High","price",6
10031169,28,1,"yes",2,2,2,"High","price",6
10031305,19,1,"yes",2,2,2,"High","price",6
10031333,3,1,"yes",2,2,2,"High","price",6
10031367,0,1,"yes",2,2,2,"High","price",6
10031398,0,1,"yes",2,2,2,"High","price",6
10031404,7,1,"yes",2,2,2,"High","price",6
10031428,27,1,"yes",2,2,2,"High","price",6
10031447,29,1,"yes",2,2,2,"High","price",6
10031459,25,1,"yes",2,2,2,"High","price",6
10031524,24,1,"yes",2,2,2,"High","price",6
10031603,23,1,"yes",2,2,2,"High","price",6
10031623,20,1,"yes",2,2,2,"High","price",6
10031791,21,1,"yes",2,2,2,"High","price",6
