show_id,type,title,date_added,release_year,rating,duration,movie_duration_mins,Content
"n1326","Movie","Red Dot",2021-02-11 00:00:00.000,2021,"TV-MA","86 min",86,"Netflix"
"n1330","Movie","The Misadventures of Hedi and Cokeman",2021-02-10 00:00:00.000,2021,"TV-MA","99 min",99,"Netflix"
"n1339","TV Show","Hache",2021-02-05 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n1343","Movie","Space Sweepers",2021-02-05 00:00:00.000,2021,"TV-MA","138 min",138,"Netflix"
"n1353","TV Show","Tiffany Haddish Presents: They Ready",2021-02-02 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n1369","Movie","Below Zero",2021-01-29 00:00:00.000,2021,"TV-MA","107 min",107,"Netflix"
"n1376","TV Show","BONDING",2021-01-27 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n1411","Movie","Tribhanga - Tedhi Medhi Crazy",2021-01-15 00:00:00.000,2021,"TV-MA","96 min",96,"Netflix"
"n1419","Movie","Chris Rock Total Blackout: The Tamborine Extended Cut",2021-01-12 00:00:00.000,2021,"TV-MA","98 min",98,"Netflix"
"n1421","Movie","Crack: Cocaine, Corruption & Conspiracy",2021-01-11 00:00:00.000,2021,"TV-MA","90 min",90,"Netflix"
"n1428","TV Show","Inside the World’s Toughest Prisons",2021-01-08 00:00:00.000,2021,"TV-MA","5 Seasons",5,"Netflix"
"n1432","Movie","Stuck Apart",2021-01-08 00:00:00.000,2021,"TV-MA","97 min",97,"Netflix"
"n1437","Movie","Ratones Paranoicos: The Band that Rocked Argentina",2021-01-06 00:00:00.000,2021,"TV-MA","76 min",76,"Netflix"
"n1461","TV Show","Monarca",2021-01-01 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n1469","Movie","What Happened to Mr. Cha?",2021-01-01 00:00:00.000,2021,"TV-MA","102 min",102,"Netflix"
"n16","TV Show","Dear White People",2021-09-22 00:00:00.000,2021,"TV-MA","4 Seasons",4,"Netflix"
"n186","Movie","Untold: Crime & Penalties",2021-08-31 00:00:00.000,2021,"TV-MA","86 min",86,"Netflix"
"n2","TV Show","Blood & Water",2021-09-24 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n231","Movie","The River Runner",2021-08-25 00:00:00.000,2021,"TV-MA","86 min",86,"Netflix"
"n234","Movie","Count Me In",2021-08-24 00:00:00.000,2021,"TV-MA","82 min",82,"Netflix"
"n241","Movie","The Witcher: Nightmare of the Wolf",2021-08-23 00:00:00.000,2021,"TV-MA","84 min",84,"Netflix"
"n247","Movie","Man in Love",2021-08-20 00:00:00.000,2021,"TV-MA","115 min",115,"Netflix"
"n253","Movie","Black Island",2021-08-18 00:00:00.000,2021,"TV-MA","105 min",105,"Netflix"
"n256","Movie","Memories of a Murderer: The Nilsen Tapes",2021-08-18 00:00:00.000,2021,"TV-MA","86 min",86,"Netflix"
"n263","Movie","Untold: Deal With the Devil",2021-08-18 00:00:00.000,2021,"TV-MA","78 min",78,"Netflix"
"n271","Movie","Beckett",2021-08-13 00:00:00.000,2021,"TV-MA","110 min",110,"Netflix"
"n275","TV Show","Grace and Frankie",2021-08-13 00:00:00.000,2021,"TV-MA","7 Seasons",7,"Netflix"
"n277","TV Show","Valeria",2021-08-13 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n279","Movie","Lokillo: Nothing's the Same",2021-08-12 00:00:00.000,2021,"TV-MA","64 min",64,"Netflix"
"n291","Movie","Untold: Malice at the Palace",2021-08-10 00:00:00.000,2021,"TV-MA","70 min",70,"Netflix"
"n294","Movie","Slay",2021-08-08 00:00:00.000,2021,"TV-MA","86 min",86,"Netflix"
"n308","Movie","Aftermath",2021-08-04 00:00:00.000,2021,"TV-MA","115 min",115,"Netflix"
"n312","TV Show","Control Z",2021-08-04 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n319","Movie","Shiny_Flakes: The Teenage Drug Lord",2021-08-03 00:00:00.000,2021,"TV-MA","97 min",97,"Netflix"
"n36","Movie","The Father Who Moves Mountains",2021-09-17 00:00:00.000,2021,"TV-MA","110 min",110,"Netflix"
"n37","Movie","The Stronghold",2021-09-17 00:00:00.000,2021,"TV-MA","105 min",105,"Netflix"
"n371","TV Show","Outer Banks",2021-07-30 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n373","Movie","Rurouni Kenshin: The Beginning",2021-07-30 00:00:00.000,2021,"TV-MA","138 min",138,"Netflix"
"n374","Movie","The Last Mercenary",2021-07-30 00:00:00.000,2021,"TV-MA","112 min",112,"Netflix"
"n378","Movie","Bartkowiak",2021-07-28 00:00:00.000,2021,"TV-MA","92 min",92,"Netflix"
"n386","TV Show","How to Sell Drugs Online (Fast)",2021-07-27 00:00:00.000,2021,"TV-MA","3 Seasons",3,"Netflix"
"n395","Movie","African America",2021-07-23 00:00:00.000,2021,"TV-MA","97 min",97,"Netflix"
"n396","Movie","Bankrolled",2021-07-23 00:00:00.000,2021,"TV-MA","97 min",97,"Netflix"
"n397","Movie","Blood Red Sky",2021-07-23 00:00:00.000,2021,"TV-MA","123 min",123,"Netflix"
"n399","Movie","Kingdom: Ashin of the North",2021-07-23 00:00:00.000,2021,"TV-MA","94 min",94,"Netflix"
"n402","TV Show","Sky Rojo",2021-07-23 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n403","Movie","The Last Letter From Your Lover",2021-07-23 00:00:00.000,2021,"TV-MA","111 min",111,"Netflix"
"n404","TV Show","The Movies That Made Us",2021-07-23 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n405","Movie","9to5: The Story of a Movement",2021-07-22 00:00:00.000,2021,"TV-MA","85 min",85,"Netflix"
"n427","Movie","Cousins",2021-07-22 00:00:00.000,2021,"TV-MA","99 min",99,"Netflix"
"n440","Movie","Deep",2021-07-16 00:00:00.000,2021,"TV-MA","101 min",101,"Netflix"
"n441","TV Show","Explained",2021-07-16 00:00:00.000,2021,"TV-MA","3 Seasons",3,"Netflix"
"n454","TV Show","BEASTARS",2021-07-15 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n456","Movie","Emicida: AmarElo - Live in São Paulo",2021-07-15 00:00:00.000,2021,"TV-MA","100 min",100,"Netflix"
"n464","Movie","A Classic Horror Story",2021-07-14 00:00:00.000,2021,"TV-MA","95 min",95,"Netflix"
"n468","Movie","Private Network: Who Killed Manuel Buendía?",2021-07-14 00:00:00.000,2021,"TV-MA","100 min",100,"Netflix"
"n469","Movie","The Guide to the Perfect Family",2021-07-14 00:00:00.000,2021,"TV-MA","102 min",102,"Netflix"
"n479","TV Show","Biohackers",2021-07-09 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n482","Movie","How I Became a Superhero",2021-07-09 00:00:00.000,2021,"TV-MA","101 min",101,"Netflix"
"n484","Movie","Last Summer",2021-07-09 00:00:00.000,2021,"TV-MA","102 min",102,"Netflix"
"n5","TV Show","Kota Factory",2021-09-24 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n50","TV Show","Castle and Castle",2021-09-15 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n501","Movie","Major Grom: Plague Doctor",2021-07-07 00:00:00.000,2021,"TV-MA","138 min",138,"Netflix"
"n504","TV Show","The Mire",2021-07-07 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n517","TV Show","Girl from Nowhere",2021-07-06 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n521","TV Show","I Think You Should Leave with Tim Robinson",2021-07-06 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n522","TV Show","Kim's Convenience",2021-07-06 00:00:00.000,2021,"TV-MA","5 Seasons",5,"Netflix"
"n545","TV Show","Workin' Moms",2021-07-06 00:00:00.000,2021,"TV-MA","5 Seasons",5,"Netflix"
"n552","Movie","Haseen Dillruba",2021-07-02 00:00:00.000,2021,"TV-MA","136 min",136,"Netflix"
"n619","Movie","America: The Motion Picture",2021-06-30 00:00:00.000,2021,"TV-MA","98 min",98,"Netflix"
"n624","Movie","Mommy Issues",2021-06-30 00:00:00.000,2021,"TV-MA","90 min",90,"Netflix"
"n625","Movie","Prime Time",2021-06-30 00:00:00.000,2021,"TV-MA","92 min",92,"Netflix"
"n643","TV Show","The Naked Director",2021-06-24 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n645","Movie","Good on Paper",2021-06-23 00:00:00.000,2021,"TV-MA","94 min",94,"Netflix"
"n647","Movie","The House of Flowers: The Movie",2021-06-23 00:00:00.000,2021,"TV-MA","88 min",88,"Netflix"
"n649","TV Show","Too Hot to Handle",2021-06-23 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n684","Movie","A Family",2021-06-18 00:00:00.000,2021,"TV-MA","135 min",135,"Netflix"
"n685","TV Show","Elite",2021-06-18 00:00:00.000,2021,"TV-MA","4 Seasons",4,"Netflix"
"n688","Movie","Jagame Thandhiram",2021-06-18 00:00:00.000,2021,"TV-MA","159 min",159,"Netflix"
"n697","TV Show","Black Summer",2021-06-17 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n704","TV Show","The Gift",2021-06-17 00:00:00.000,2021,"TV-MA","3 Seasons",3,"Netflix"
"n712","Movie","Security",2021-06-16 00:00:00.000,2021,"TV-MA","119 min",119,"Netflix"
"n729","Movie","The Devil Below",2021-06-13 00:00:00.000,2021,"TV-MA","89 min",89,"Netflix"
"n73","TV Show","Jack Whitehall: Travels with My Father",2021-09-14 00:00:00.000,2021,"TV-MA","5 Seasons",5,"Netflix"
"n730","Movie","Bling Empire - The Afterparty",2021-06-12 00:00:00.000,2021,"TV-MA","36 min",36,"Netflix"
"n731","Movie","Cobra Kai - The Afterparty",2021-06-12 00:00:00.000,2021,"TV-MA","34 min",34,"Netflix"
"n733","Movie","To All the Boys: Always and Forever - The Afterparty",2021-06-12 00:00:00.000,2021,"TV-MA","36 min",36,"Netflix"
"n735","TV Show","Lupin",2021-06-11 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n743","Movie","Camellia Sisters",2021-06-10 00:00:00.000,2021,"TV-MA","117 min",117,"Netflix"
"n747","Movie","Awake",2021-06-09 00:00:00.000,2021,"TV-MA","97 min",97,"Netflix"
"n750","TV Show","L.A.’s Finest",2021-06-09 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n751","Movie","Tragic Jungle",2021-06-09 00:00:00.000,2021,"TV-MA","97 min",97,"Netflix"
"n759","TV Show","Feel Good",2021-06-04 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n766","Movie","Xtreme",2021-06-04 00:00:00.000,2021,"TV-MA","112 min",112,"Netflix"
"n767","Movie","Alan Saldaña: Locked Up",2021-06-03 00:00:00.000,2021,"TV-MA","49 min",49,"Netflix"
"n769","Movie","Dancing Queens",2021-06-03 00:00:00.000,2021,"TV-MA","111 min",111,"Netflix"
"n773","TV Show","Summertime",2021-06-03 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n784","Movie","Carnaval",2021-06-02 00:00:00.000,2021,"TV-MA","95 min",95,"Netflix"
"n827","Movie","Bo Burnham: Inside",2021-05-30 00:00:00.000,2021,"TV-MA","88 min",88,"Netflix"
"n831","TV Show","The Kominsky Method",2021-05-28 00:00:00.000,2021,"TV-MA","3 Seasons",3,"Netflix"
"n832","TV Show","The Least Expected Day: Inside the Movistar Team 2019",2021-05-28 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n837","Movie","Ghost Lab",2021-05-27 00:00:00.000,2021,"TV-MA","118 min",118,"Netflix"
"n838","TV Show","Ragnarok",2021-05-27 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n839","Movie","Soy Rada: Serendipity",2021-05-27 00:00:00.000,2021,"TV-MA","70 min",70,"Netflix"
"n841","Movie","Baggio: The Divine Ponytail",2021-05-26 00:00:00.000,2021,"TV-MA","92 min",92,"Netflix"
"n842","Movie","Gatao - The Last Stray",2021-05-26 00:00:00.000,2021,"TV-MA","120 min",120,"Netflix"
"n845","Movie","Nail Bomber: Manhunt",2021-05-26 00:00:00.000,2021,"TV-MA","73 min",73,"Netflix"
"n849","TV Show","Master of None",2021-05-23 00:00:00.000,2021,"TV-MA","3 Seasons",3,"Netflix"
"n855","Movie","Creating an Army of the Dead",2021-05-21 00:00:00.000,2021,"TV-MA","29 min",29,"Netflix"
"n858","TV Show","The Neighbor",2021-05-21 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n863","TV Show","Special",2021-05-20 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n87","Movie","Prey",2021-09-10 00:00:00.000,2021,"TV-MA","87 min",87,"Netflix"
"n870","TV Show","Who Killed Sara?",2021-05-19 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n874","Movie","Ahaan",2021-05-15 00:00:00.000,2021,"TV-MA","81 min",81,"Netflix"
"n878","Movie","Cinema Bandi",2021-05-14 00:00:00.000,2021,"TV-MA","99 min",99,"Netflix"
"n879","Movie","Ferry",2021-05-14 00:00:00.000,2021,"TV-MA","107 min",107,"Netflix"
"n881","TV Show","Haunted",2021-05-14 00:00:00.000,2021,"TV-MA","3 Seasons",3,"Netflix"
"n882","Movie","I Am All Girls",2021-05-14 00:00:00.000,2021,"TV-MA","107 min",107,"Netflix"
"n884","TV Show","Love, Death & Robots",2021-05-14 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n891","TV Show","Castlevania",2021-05-13 00:00:00.000,2021,"TV-MA","4 Seasons",4,"Netflix"
"n895","Movie","Dance of the Forty One",2021-05-12 00:00:00.000,2021,"TV-MA","99 min",99,"Netflix"
"n904","Movie","Nayattu",2021-05-09 00:00:00.000,2021,"TV-MA","122 min",122,"Netflix"
"n911","Movie","Monster",2021-05-07 00:00:00.000,2021,"TV-MA","99 min",99,"Netflix"
"n93","TV Show","Into the Night",2021-09-08 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n94","Movie","JJ+E",2021-09-08 00:00:00.000,2021,"TV-MA","91 min",91,"Netflix"
"n96","TV Show","The Circle",2021-09-08 00:00:00.000,2021,"TV-MA","3 Seasons",3,"Netflix"
"n960","Movie","The Disciple",2021-04-30 00:00:00.000,2021,"TV-MA","128 min",128,"Netflix"
"n964","TV Show","The Unremarkable Juanquini",2021-04-30 00:00:00.000,2021,"TV-MA","2 Seasons",2,"Netflix"
"n965","Movie","Things Heard & Seen",2021-04-29 00:00:00.000,2021,"TV-MA","121 min",121,"Netflix"
"n967","Movie","Get the Grift",2021-04-28 00:00:00.000,2021,"TV-MA","95 min",95,"Netflix"
"n984","Movie","Heroes: Silence and Rock & Roll",2021-04-23 00:00:00.000,2021,"TV-MA","95 min",95,"Netflix"
"n997","Movie","HOMUNCULUS",2021-04-22 00:00:00.000,2021,"TV-MA","116 min",116,"Netflix"
"n1909","TV Show","Food Wars!: Shokugeki no Soma",2020-10-01 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n213","TV Show","Rebellion",2021-08-27 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n4044","TV Show","Secret City",2019-03-06 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n5055","TV Show","Under Arrest",2018-02-01 00:00:00.000,2016,"TV-MA","8 Seasons",8,"Netflix"
"n5396","TV Show","Intersection",2017-07-01 00:00:00.000,2016,"TV-MA","3 Seasons",3,"Netflix"
"n5426","TV Show","Aquarius",2017-06-16 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n5556","TV Show","Hoff the Record",2017-03-31 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n5655","TV Show","AJIN: Demi-Human",2016-12-27 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n5691","TV Show","From Dusk Till Dawn",2016-12-05 00:00:00.000,2016,"TV-MA","3 Seasons",3,"Netflix"
"n5837","TV Show","Marco Polo",2016-07-01 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n6266","TV Show","Beauty and the Bitches",2019-04-23 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n6319","TV Show","Bitten",2016-05-26 00:00:00.000,2016,"TV-MA","3 Seasons",3,"Netflix"
"n6506","TV Show","Club Friday The Series 7",2018-06-18 00:00:00.000,2016,"TV-MA","7 Seasons",7,"Netflix"
"n6872","TV Show","Gomorrah",2017-08-21 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n6907","TV Show","Ha Unlimited",2018-05-11 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n6923","TV Show","Happy Valley",2016-03-16 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n7407","TV Show","Maron",,2016,"TV-MA","4 Seasons",4,"Netflix"
"n7587","TV Show","Nightmare Tenants, Slum Landlords",2019-07-12 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n7726","TV Show","Penny Dreadful",2016-09-17 00:00:00.000,2016,"TV-MA","3 Seasons",3,"Netflix"
"n7801","TV Show","Psiconautas",2018-04-15 00:00:00.000,2016,"TV-MA","2 Seasons",2,"Netflix"
"n7843","TV Show","Rectify",2017-03-04 00:00:00.000,2016,"TV-MA","4 Seasons",4,"Netflix"
"n7868","TV Show","Rica, Famosa, Latina",2019-04-26 00:00:00.000,2016,"TV-MA","4 Seasons",4,"Netflix"
"n844","TV Show","JoJo's Bizarre Adventure",2021-05-26 00:00:00.000,2016,"TV-MA","3 Seasons",3,"Netflix"
"n1042","Movie","GANTZ:O",2021-04-15 00:00:00.000,2016,"TV-MA","96 min",96,"Netflix"
"n1087","Movie","Ojukokoro: Greed",2021-04-09 00:00:00.000,2016,"TV-MA","108 min",108,"Netflix"
"n153","Movie","Janoskians: Untold and Untrue",2021-09-01 00:00:00.000,2016,"TV-MA","88 min",88,"Netflix"
"n1679","Movie","Raman Raghav 2.0",2020-11-19 00:00:00.000,2016,"TV-MA","133 min",133,"Netflix"
"n1954","Movie","My Mother's Wound",2020-09-25 00:00:00.000,2016,"TV-MA","115 min",115,"Netflix"
"n1965","Movie","High & Low The Movie",2020-09-20 00:00:00.000,2016,"TV-MA","129 min",129,"Netflix"
"n1968","Movie","High & Low The Red Rain",2020-09-20 00:00:00.000,2016,"TV-MA","111 min",111,"Netflix"
"n1970","Movie","Road To High & Low",2020-09-20 00:00:00.000,2016,"TV-MA","94 min",94,"Netflix"
"n204","Movie","Kyaa Kool Hain Hum 3",2021-08-27 00:00:00.000,2016,"TV-MA","124 min",124,"Netflix"
"n2196","Movie","It's Her Day",2020-07-29 00:00:00.000,2016,"TV-MA","112 min",112,"Netflix"
"n2207","Movie","Project Marathwada",2020-07-25 00:00:00.000,2016,"TV-MA","103 min",103,"Netflix"
"n2245","Movie","Hole in the Wall",2020-07-11 00:00:00.000,2016,"TV-MA","104 min",104,"Netflix"
"n2270","Movie","Budhia Singh: Born to Run",2020-07-05 00:00:00.000,2016,"TV-MA","95 min",95,"Netflix"
"n2334","Movie","Ordinary People",2020-06-26 00:00:00.000,2016,"TV-MA","107 min",107,"Netflix"
"n2614","Movie","Bir Baba Hindu",2020-04-28 00:00:00.000,2016,"TV-MA","107 min",107,"Netflix"
"n2617","Movie","Görümce",2020-04-28 00:00:00.000,2016,"TV-MA","104 min",104,"Netflix"
"n2619","Movie","Küçük Esnaf",2020-04-28 00:00:00.000,2016,"TV-MA","100 min",100,"Netflix"
"n2860","Movie","Frank & Lola",2020-03-01 00:00:00.000,2016,"TV-MA","87 min",87,"Netflix"
"n2883","Movie","The Arbitration",2020-02-26 00:00:00.000,2016,"TV-MA","101 min",101,"Netflix"
"n2957","Movie","Chronically Metropolitan",2020-02-01 00:00:00.000,2016,"TV-MA","86 min",86,"Netflix"
"n2973","Movie","Gang of the Caribbean",2020-01-31 00:00:00.000,2016,"TV-MA","86 min",86,"Netflix"
"n3152","Movie","A Trip to Jamaica",2019-12-13 00:00:00.000,2016,"TV-MA","99 min",99,"Netflix"
"n3212","Movie","Kalushi: The Story of Solomon Mahlangu",2019-11-29 00:00:00.000,2016,"TV-MA","107 min",107,"Netflix"
"n3354","Movie","Zoé: Panoramas",2019-11-01 00:00:00.000,2016,"TV-MA","89 min",89,"Netflix"
"n3561","Movie","Drink Drank Drunk",2019-08-24 00:00:00.000,2016,"TV-MA","92 min",92,"Netflix"
"n3618","Movie","Theo Von: No Offense",2019-08-07 00:00:00.000,2016,"TV-MA","67 min",67,"Netflix"
"n3623","Movie","Sebastian Maniscalco: Why Would You Do That",2019-08-06 00:00:00.000,2016,"TV-MA","63 min",63,"Netflix"
"n3993","Movie","The Third Party",2019-03-21 00:00:00.000,2016,"TV-MA","118 min",118,"Netflix"
"n3994","Movie","The Unmarried Wife",2019-03-21 00:00:00.000,2016,"TV-MA","130 min",130,"Netflix"
"n4020","Movie","Everything About Her",2019-03-14 00:00:00.000,2016,"TV-MA","127 min",127,"Netflix"
"n4084","Movie","Bert Kreischer: The Machine",2019-02-22 00:00:00.000,2016,"TV-MA","70 min",70,"Netflix"
"n4136","Movie","14 Minutes from Earth",2019-02-01 00:00:00.000,2016,"TV-MA","84 min",84,"Netflix"
"n4195","Movie","The Doll",2019-01-15 00:00:00.000,2016,"TV-MA","106 min",106,"Netflix"
"n4237","Movie","Mexicanos de Bronce",2018-12-31 00:00:00.000,2016,"TV-MA","100 min",100,"Netflix"
"n4241","Movie","Sam Kinison: The Scream Continues",2018-12-31 00:00:00.000,2016,"TV-MA","29 min",29,"Netflix"
"n4343","Movie","Line Walker",2018-12-01 00:00:00.000,2016,"TV-MA","109 min",109,"Netflix"
"n4464","Movie","Vaya",2018-11-01 00:00:00.000,2016,"TV-MA","106 min",106,"Netflix"
"n4500","Movie","S Storm",2018-10-19 00:00:00.000,2016,"TV-MA","95 min",95,"Netflix"
"n477","Movie","The Tour",2021-07-10 00:00:00.000,2016,"TV-MA","93 min",93,"Netflix"
"n4970","Movie","Birdshot",2018-03-26 00:00:00.000,2016,"TV-MA","115 min",115,"Netflix"
"n4972","Movie","Layla M.",2018-03-23 00:00:00.000,2016,"TV-MA","99 min",99,"Netflix"
"n4984","Movie","Jag älskar dig: En skilsmässokomedi",2018-03-15 00:00:00.000,2016,"TV-MA","91 min",91,"Netflix"
"n5147","Movie","The Worthy",2017-12-01 00:00:00.000,2016,"TV-MA","99 min",99,"Netflix"
"n5154","Movie","The Girl from the Song",2017-11-24 00:00:00.000,2016,"TV-MA","101 min",101,"Netflix"
"n5188","Movie","Getaway Plan",2017-11-01 00:00:00.000,2016,"TV-MA","104 min",104,"Netflix"
"n5224","Movie","Clair Obscur",2017-10-13 00:00:00.000,2016,"TV-MA","102 min",102,"Netflix"
"n5229","Movie","Barakah Meets Barakah",2017-10-12 00:00:00.000,2016,"TV-MA","88 min",88,"Netflix"
"n5240","Movie","Franca: Chaos and Creation",2017-10-01 00:00:00.000,2016,"TV-MA","79 min",79,"Netflix"
"n5283","Movie","Carrie Pilby",2017-09-05 00:00:00.000,2016,"TV-MA","98 min",98,"Netflix"
"n5307","Movie","Offline - Das leben ist kein bonuslevel",2017-09-01 00:00:00.000,2016,"TV-MA","89 min",89,"Netflix"
"n5309","Movie","Rocco",2017-09-01 00:00:00.000,2016,"TV-MA","103 min",103,"Netflix"
"n5311","Movie","The Distinguished Citizen",2017-09-01 00:00:00.000,2016,"TV-MA","113 min",113,"Netflix"
"n5315","Movie","Todo Sobre El Asado",2017-09-01 00:00:00.000,2016,"TV-MA","86 min",86,"Netflix"
"n5317","Movie","Buster's Mal Heart",2017-08-26 00:00:00.000,2016,"TV-MA","98 min",98,"Netflix"
"n5352","Movie","Handsome Devil",2017-08-01 00:00:00.000,2016,"TV-MA","95 min",95,"Netflix"
"n5359","Movie","Opening Night",2017-08-01 00:00:00.000,2016,"TV-MA","84 min",84,"Netflix"
"n5362","Movie","The Blind Christ",2017-08-01 00:00:00.000,2016,"TV-MA","86 min",86,"Netflix"
"n5443","Movie","Headshot",2017-06-03 00:00:00.000,2016,"TV-MA","119 min",119,"Netflix"
"n5450","Movie","Catfight",2017-06-01 00:00:00.000,2016,"TV-MA","96 min",96,"Netflix"
"n5454","Movie","Little Boxes",2017-06-01 00:00:00.000,2016,"TV-MA","89 min",89,"Netflix"
"n5475","Movie","Arès",2017-05-23 00:00:00.000,2016,"TV-MA","80 min",80,"Netflix"
"n5484","Movie","Lovesong",2017-05-15 00:00:00.000,2016,"TV-MA","84 min",84,"Netflix"
"n5487","Movie","The Devil's Mistress",2017-05-15 00:00:00.000,2016,"TV-MA","110 min",110,"Netflix"
"n5499","Movie","A Yellow Bird",2017-05-01 00:00:00.000,2016,"TV-MA","111 min",111,"Netflix"
"n5502","Movie","He Even Has Your Eyes",2017-05-01 00:00:00.000,2016,"TV-MA","95 min",95,"Netflix"
"n5503","Movie","In the Shadow of Iris",2017-05-01 00:00:00.000,2016,"TV-MA","99 min",99,"Netflix"
"n5507","Movie","Mostly Sunny",2017-05-01 00:00:00.000,2016,"TV-MA","83 min",83,"Netflix"
"n5508","Movie","The Next Skin",2017-05-01 00:00:00.000,2016,"TV-MA","104 min",104,"Netflix"
"n5518","Movie","The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared",2017-04-25 00:00:00.000,2016,"TV-MA","108 min",108,"Netflix"
"n5533","Movie","Our Lovers",2017-04-14 00:00:00.000,2016,"TV-MA","92 min",92,"Netflix"
"n5535","Movie","Macho",2017-04-12 00:00:00.000,2016,"TV-MA","101 min",101,"Netflix"
"n5540","Movie","The Lighthouse of the Orcas",2017-04-07 00:00:00.000,2016,"TV-MA","110 min",110,"Netflix"
"n5544","Movie","Couples Counseling",2017-04-01 00:00:00.000,2016,"TV-MA","88 min",88,"Netflix"
"n5545","Movie","Deuces",2017-04-01 00:00:00.000,2016,"TV-MA","88 min",88,"Netflix"
"n5552","Movie","The Tenth Man",2017-04-01 00:00:00.000,2016,"TV-MA","81 min",81,"Netflix"
"n5553","Movie","Toro",2017-04-01 00:00:00.000,2016,"TV-MA","106 min",106,"Netflix"
"n5554","Movie","Bridget Christie: Stand Up for Her",2017-03-31 00:00:00.000,2016,"TV-MA","51 min",51,"Netflix"
"n5565","Movie","Best Worst Thing That Ever Could Have Happened",2017-03-18 00:00:00.000,2016,"TV-MA","97 min",97,"Netflix"
"n5569","Movie","Pandora",2017-03-17 00:00:00.000,2016,"TV-MA","137 min",137,"Netflix"
"n5578","Movie","100 Meters",2017-03-10 00:00:00.000,2016,"TV-MA","109 min",109,"Netflix"
"n5585","Movie","Nila",2017-03-01 00:00:00.000,2016,"TV-MA","94 min",94,"Netflix"
"n5596","Movie","Boy Missing",2017-02-19 00:00:00.000,2016,"TV-MA","105 min",105,"Netflix"
"n5600","Movie","Rocky Handsome",2017-02-17 00:00:00.000,2016,"TV-MA","119 min",119,"Netflix"
"n5605","Movie","The Fury of a Patient Man",2017-02-15 00:00:00.000,2016,"TV-MA","92 min",92,"Netflix"
"n5611","Movie","David Brent: Life on the Road",2017-02-10 00:00:00.000,2016,"TV-MA","97 min",97,"Netflix"
"n5620","Movie","Heroes Wanted",2017-02-01 00:00:00.000,2016,"TV-MA","97 min",97,"Netflix"
"n5621","Movie","The Reconquest",2017-02-01 00:00:00.000,2016,"TV-MA","108 min",108,"Netflix"
"n5627","Movie","O Silêncio do Céu",2017-01-25 00:00:00.000,2016,"TV-MA","102 min",102,"Netflix"
