OrderDateKey,FullDate,MonthName,MonthNumber,Year
20061030,2006-10-30 00:00:00.000,"October",10,2006
20061031,2006-10-31 00:00:00.000,"October",10,2006
20061101,2006-11-01 00:00:00.000,"November",11,2006
20061102,2006-11-02 00:00:00.000,"November",11,2006
20061103,2006-11-03 00:00:00.000,"November",11,2006
20061104,2006-11-04 00:00:00.000,"November",11,2006
20061105,2006-11-05 00:00:00.000,"November",11,2006
20061106,2006-11-06 00:00:00.000,"November",11,2006
20061107,2006-11-07 00:00:00.000,"November",11,2006
20061108,2006-11-08 00:00:00.000,"November",11,2006
20061109,2006-11-09 00:00:00.000,"November",11,2006
20061110,2006-11-10 00:00:00.000,"November",11,2006
20061111,2006-11-11 00:00:00.000,"November",11,2006
20061112,2006-11-12 00:00:00.000,"November",11,2006
20061113,2006-11-13 00:00:00.000,"November",11,2006
20061114,2006-11-14 00:00:00.000,"November",11,2006
20061115,2006-11-15 00:00:00.000,"November",11,2006
20061116,2006-11-16 00:00:00.000,"November",11,2006
20061117,2006-11-17 00:00:00.000,"November",11,2006
20061118,2006-11-18 00:00:00.000,"November",11,2006
20061119,2006-11-19 00:00:00.000,"November",11,2006
20061120,2006-11-20 00:00:00.000,"November",11,2006
20061121,2006-11-21 00:00:00.000,"November",11,2006
20061122,2006-11-22 00:00:00.000,"November",11,2006
20061123,2006-11-23 00:00:00.000,"November",11,2006
20061124,2006-11-24 00:00:00.000,"November",11,2006
20061125,2006-11-25 00:00:00.000,"November",11,2006
20061126,2006-11-26 00:00:00.000,"November",11,2006
20061127,2006-11-27 00:00:00.000,"November",11,2006
20061128,2006-11-28 00:00:00.000,"November",11,2006
20061129,2006-11-29 00:00:00.000,"November",11,2006
20061130,2006-11-30 00:00:00.000,"November",11,2006
20061201,2006-12-01 00:00:00.000,"December",12,2006
20061202,2006-12-02 00:00:00.000,"December",12,2006
20061203,2006-12-03 00:00:00.000,"December",12,2006
20061204,2006-12-04 00:00:00.000,"December",12,2006
20061205,2006-12-05 00:00:00.000,"December",12,2006
20061206,2006-12-06 00:00:00.000,"December",12,2006
20061207,2006-12-07 00:00:00.000,"December",12,2006
20061208,2006-12-08 00:00:00.000,"December",12,2006
20061209,2006-12-09 00:00:00.000,"December",12,2006
20061210,2006-12-10 00:00:00.000,"December",12,2006
20061211,2006-12-11 00:00:00.000,"December",12,2006
20061212,2006-12-12 00:00:00.000,"December",12,2006
20061213,2006-12-13 00:00:00.000,"December",12,2006
20061214,2006-12-14 00:00:00.000,"December",12,2006
20061215,2006-12-15 00:00:00.000,"December",12,2006
20061216,2006-12-16 00:00:00.000,"December",12,2006
20061217,2006-12-17 00:00:00.000,"December",12,2006
20061218,2006-12-18 00:00:00.000,"December",12,2006
20061219,2006-12-19 00:00:00.000,"December",12,2006
20061220,2006-12-20 00:00:00.000,"December",12,2006
20061221,2006-12-21 00:00:00.000,"December",12,2006
20061222,2006-12-22 00:00:00.000,"December",12,2006
20061223,2006-12-23 00:00:00.000,"December",12,2006
20061224,2006-12-24 00:00:00.000,"December",12,2006
20061225,2006-12-25 00:00:00.000,"December",12,2006
20061226,2006-12-26 00:00:00.000,"December",12,2006
20061227,2006-12-27 00:00:00.000,"December",12,2006
20061228,2006-12-28 00:00:00.000,"December",12,2006
20061229,2006-12-29 00:00:00.000,"December",12,2006
20061230,2006-12-30 00:00:00.000,"December",12,2006
20061231,2006-12-31 00:00:00.000,"December",12,2006
20070101,2007-01-01 00:00:00.000,"January",1,2007
20070102,2007-01-02 00:00:00.000,"January",1,2007
20070103,2007-01-03 00:00:00.000,"January",1,2007
20070104,2007-01-04 00:00:00.000,"January",1,2007
20070105,2007-01-05 00:00:00.000,"January",1,2007
20070106,2007-01-06 00:00:00.000,"January",1,2007
20070107,2007-01-07 00:00:00.000,"January",1,2007
20070108,2007-01-08 00:00:00.000,"January",1,2007
20070109,2007-01-09 00:00:00.000,"January",1,2007
20070110,2007-01-10 00:00:00.000,"January",1,2007
20070111,2007-01-11 00:00:00.000,"January",1,2007
20070112,2007-01-12 00:00:00.000,"January",1,2007
20070113,2007-01-13 00:00:00.000,"January",1,2007
20070114,2007-01-14 00:00:00.000,"January",1,2007
20070115,2007-01-15 00:00:00.000,"January",1,2007
20070116,2007-01-16 00:00:00.000,"January",1,2007
20070117,2007-01-17 00:00:00.000,"January",1,2007
20070118,2007-01-18 00:00:00.000,"January",1,2007
20070119,2007-01-19 00:00:00.000,"January",1,2007
20070120,2007-01-20 00:00:00.000,"January",1,2007
20070121,2007-01-21 00:00:00.000,"January",1,2007
20070122,2007-01-22 00:00:00.000,"January",1,2007
20070123,2007-01-23 00:00:00.000,"January",1,2007
20070124,2007-01-24 00:00:00.000,"January",1,2007
20070125,2007-01-25 00:00:00.000,"January",1,2007
20070126,2007-01-26 00:00:00.000,"January",1,2007
20070127,2007-01-27 00:00:00.000,"January",1,2007
20070128,2007-01-28 00:00:00.000,"January",1,2007
20070129,2007-01-29 00:00:00.000,"January",1,2007
20070130,2007-01-30 00:00:00.000,"January",1,2007
20070131,2007-01-31 00:00:00.000,"January",1,2007
20070201,2007-02-01 00:00:00.000,"February",2,2007
20070202,2007-02-02 00:00:00.000,"February",2,2007
20070203,2007-02-03 00:00:00.000,"February",2,2007
20070204,2007-02-04 00:00:00.000,"February",2,2007
20070205,2007-02-05 00:00:00.000,"February",2,2007
20070206,2007-02-06 00:00:00.000,"February",2,2007
20070207,2007-02-07 00:00:00.000,"February",2,2007
20070208,2007-02-08 00:00:00.000,"February",2,2007
20070209,2007-02-09 00:00:00.000,"February",2,2007
20070210,2007-02-10 00:00:00.000,"February",2,2007
20070211,2007-02-11 00:00:00.000,"February",2,2007
20070212,2007-02-12 00:00:00.000,"February",2,2007
20070213,2007-02-13 00:00:00.000,"February",2,2007
20070214,2007-02-14 00:00:00.000,"February",2,2007
20070215,2007-02-15 00:00:00.000,"February",2,2007
20070216,2007-02-16 00:00:00.000,"February",2,2007
20070217,2007-02-17 00:00:00.000,"February",2,2007
20070218,2007-02-18 00:00:00.000,"February",2,2007
20070219,2007-02-19 00:00:00.000,"February",2,2007
20070220,2007-02-20 00:00:00.000,"February",2,2007
20070221,2007-02-21 00:00:00.000,"February",2,2007
20070222,2007-02-22 00:00:00.000,"February",2,2007
20070223,2007-02-23 00:00:00.000,"February",2,2007
20070224,2007-02-24 00:00:00.000,"February",2,2007
20070225,2007-02-25 00:00:00.000,"February",2,2007
20070226,2007-02-26 00:00:00.000,"February",2,2007
20070227,2007-02-27 00:00:00.000,"February",2,2007
20070228,2007-02-28 00:00:00.000,"February",2,2007
20070301,2007-03-01 00:00:00.000,"March",3,2007
20070302,2007-03-02 00:00:00.000,"March",3,2007
20070303,2007-03-03 00:00:00.000,"March",3,2007
20070304,2007-03-04 00:00:00.000,"March",3,2007
20070305,2007-03-05 00:00:00.000,"March",3,2007
20070306,2007-03-06 00:00:00.000,"March",3,2007
20070307,2007-03-07 00:00:00.000,"March",3,2007
20070308,2007-03-08 00:00:00.000,"March",3,2007
20070309,2007-03-09 00:00:00.000,"March",3,2007
20070310,2007-03-10 00:00:00.000,"March",3,2007
20070311,2007-03-11 00:00:00.000,"March",3,2007
20070312,2007-03-12 00:00:00.000,"March",3,2007
20070313,2007-03-13 00:00:00.000,"March",3,2007
20070314,2007-03-14 00:00:00.000,"March",3,2007
20070315,2007-03-15 00:00:00.000,"March",3,2007
20070316,2007-03-16 00:00:00.000,"March",3,2007
20070317,2007-03-17 00:00:00.000,"March",3,2007
20070318,2007-03-18 00:00:00.000,"March",3,2007
20070319,2007-03-19 00:00:00.000,"March",3,2007
20070320,2007-03-20 00:00:00.000,"March",3,2007
20070321,2007-03-21 00:00:00.000,"March",3,2007
20070322,2007-03-22 00:00:00.000,"March",3,2007
20070323,2007-03-23 00:00:00.000,"March",3,2007
20070324,2007-03-24 00:00:00.000,"March",3,2007
20070325,2007-03-25 00:00:00.000,"March",3,2007
20070326,2007-03-26 00:00:00.000,"March",3,2007
20070327,2007-03-27 00:00:00.000,"March",3,2007
20070328,2007-03-28 00:00:00.000,"March",3,2007
20070329,2007-03-29 00:00:00.000,"March",3,2007
20070330,2007-03-30 00:00:00.000,"March",3,2007
20070331,2007-03-31 00:00:00.000,"March",3,2007
20070401,2007-04-01 00:00:00.000,"April",4,2007
20070402,2007-04-02 00:00:00.000,"April",4,2007
20070403,2007-04-03 00:00:00.000,"April",4,2007
20070404,2007-04-04 00:00:00.000,"April",4,2007
20070405,2007-04-05 00:00:00.000,"April",4,2007
20070406,2007-04-06 00:00:00.000,"April",4,2007
20070407,2007-04-07 00:00:00.000,"April",4,2007
20070408,2007-04-08 00:00:00.000,"April",4,2007
20070409,2007-04-09 00:00:00.000,"April",4,2007
20070410,2007-04-10 00:00:00.000,"April",4,2007
20070411,2007-04-11 00:00:00.000,"April",4,2007
20070412,2007-04-12 00:00:00.000,"April",4,2007
20070413,2007-04-13 00:00:00.000,"April",4,2007
20070414,2007-04-14 00:00:00.000,"April",4,2007
20070415,2007-04-15 00:00:00.000,"April",4,2007
20070416,2007-04-16 00:00:00.000,"April",4,2007
20070417,2007-04-17 00:00:00.000,"April",4,2007
20070418,2007-04-18 00:00:00.000,"April",4,2007
20070419,2007-04-19 00:00:00.000,"April",4,2007
20070420,2007-04-20 00:00:00.000,"April",4,2007
20070421,2007-04-21 00:00:00.000,"April",4,2007
20070422,2007-04-22 00:00:00.000,"April",4,2007
20070423,2007-04-23 00:00:00.000,"April",4,2007
20070424,2007-04-24 00:00:00.000,"April",4,2007
20070425,2007-04-25 00:00:00.000,"April",4,2007
20070426,2007-04-26 00:00:00.000,"April",4,2007
20070427,2007-04-27 00:00:00.000,"April",4,2007
20070428,2007-04-28 00:00:00.000,"April",4,2007
20070429,2007-04-29 00:00:00.000,"April",4,2007
20070430,2007-04-30 00:00:00.000,"April",4,2007
20070501,2007-05-01 00:00:00.000,"May",5,2007
20070502,2007-05-02 00:00:00.000,"May",5,2007
20070503,2007-05-03 00:00:00.000,"May",5,2007
20070504,2007-05-04 00:00:00.000,"May",5,2007
20070505,2007-05-05 00:00:00.000,"May",5,2007
20070506,2007-05-06 00:00:00.000,"May",5,2007
20070507,2007-05-07 00:00:00.000,"May",5,2007
20070508,2007-05-08 00:00:00.000,"May",5,2007
20070509,2007-05-09 00:00:00.000,"May",5,2007
20070510,2007-05-10 00:00:00.000,"May",5,2007
20070511,2007-05-11 00:00:00.000,"May",5,2007
20070512,2007-05-12 00:00:00.000,"May",5,2007
20070513,2007-05-13 00:00:00.000,"May",5,2007
20070514,2007-05-14 00:00:00.000,"May",5,2007
20070515,2007-05-15 00:00:00.000,"May",5,2007
20070516,2007-05-16 00:00:00.000,"May",5,2007
20070517,2007-05-17 00:00:00.000,"May",5,2007
20070518,2007-05-18 00:00:00.000,"May",5,2007
20070519,2007-05-19 00:00:00.000,"May",5,2007
20070520,2007-05-20 00:00:00.000,"May",5,2007
20070521,2007-05-21 00:00:00.000,"May",5,2007
20070522,2007-05-22 00:00:00.000,"May",5,2007
20070523,2007-05-23 00:00:00.000,"May",5,2007
20070524,2007-05-24 00:00:00.000,"May",5,2007
20070525,2007-05-25 00:00:00.000,"May",5,2007
20070526,2007-05-26 00:00:00.000,"May",5,2007
20070527,2007-05-27 00:00:00.000,"May",5,2007
20070528,2007-05-28 00:00:00.000,"May",5,2007
20070529,2007-05-29 00:00:00.000,"May",5,2007
20070530,2007-05-30 00:00:00.000,"May",5,2007
20070531,2007-05-31 00:00:00.000,"May",5,2007
20070601,2007-06-01 00:00:00.000,"June",6,2007
20070602,2007-06-02 00:00:00.000,"June",6,2007
20070603,2007-06-03 00:00:00.000,"June",6,2007
20070604,2007-06-04 00:00:00.000,"June",6,2007
20070605,2007-06-05 00:00:00.000,"June",6,2007
20070606,2007-06-06 00:00:00.000,"June",6,2007
20070607,2007-06-07 00:00:00.000,"June",6,2007
20070608,2007-06-08 00:00:00.000,"June",6,2007
20070609,2007-06-09 00:00:00.000,"June",6,2007
20070610,2007-06-10 00:00:00.000,"June",6,2007
20070611,2007-06-11 00:00:00.000,"June",6,2007
20070612,2007-06-12 00:00:00.000,"June",6,2007
20070613,2007-06-13 00:00:00.000,"June",6,2007
20070614,2007-06-14 00:00:00.000,"June",6,2007
20070615,2007-06-15 00:00:00.000,"June",6,2007
20070616,2007-06-16 00:00:00.000,"June",6,2007
20070617,2007-06-17 00:00:00.000,"June",6,2007
20070618,2007-06-18 00:00:00.000,"June",6,2007
20070619,2007-06-19 00:00:00.000,"June",6,2007
20070620,2007-06-20 00:00:00.000,"June",6,2007
20070621,2007-06-21 00:00:00.000,"June",6,2007
20070622,2007-06-22 00:00:00.000,"June",6,2007
20070623,2007-06-23 00:00:00.000,"June",6,2007
20070624,2007-06-24 00:00:00.000,"June",6,2007
20070625,2007-06-25 00:00:00.000,"June",6,2007
20070626,2007-06-26 00:00:00.000,"June",6,2007
20070627,2007-06-27 00:00:00.000,"June",6,2007
20070628,2007-06-28 00:00:00.000,"June",6,2007
20070629,2007-06-29 00:00:00.000,"June",6,2007
20070630,2007-06-30 00:00:00.000,"June",6,2007
20070701,2007-07-01 00:00:00.000,"July",7,2007
20070702,2007-07-02 00:00:00.000,"July",7,2007
20070703,2007-07-03 00:00:00.000,"July",7,2007
20070704,2007-07-04 00:00:00.000,"July",7,2007
20070705,2007-07-05 00:00:00.000,"July",7,2007
20070706,2007-07-06 00:00:00.000,"July",7,2007
20070707,2007-07-07 00:00:00.000,"July",7,2007
20070708,2007-07-08 00:00:00.000,"July",7,2007
20070709,2007-07-09 00:00:00.000,"July",7,2007
20070710,2007-07-10 00:00:00.000,"July",7,2007
20070711,2007-07-11 00:00:00.000,"July",7,2007
20070712,2007-07-12 00:00:00.000,"July",7,2007
20070713,2007-07-13 00:00:00.000,"July",7,2007
20070714,2007-07-14 00:00:00.000,"July",7,2007
20070715,2007-07-15 00:00:00.000,"July",7,2007
20070716,2007-07-16 00:00:00.000,"July",7,2007
20070717,2007-07-17 00:00:00.000,"July",7,2007
20070718,2007-07-18 00:00:00.000,"July",7,2007
20070719,2007-07-19 00:00:00.000,"July",7,2007
20070720,2007-07-20 00:00:00.000,"July",7,2007
20070721,2007-07-21 00:00:00.000,"July",7,2007
20070722,2007-07-22 00:00:00.000,"July",7,2007
20070723,2007-07-23 00:00:00.000,"July",7,2007
20070724,2007-07-24 00:00:00.000,"July",7,2007
20070725,2007-07-25 00:00:00.000,"July",7,2007
20070726,2007-07-26 00:00:00.000,"July",7,2007
20070727,2007-07-27 00:00:00.000,"July",7,2007
20070728,2007-07-28 00:00:00.000,"July",7,2007
20070729,2007-07-29 00:00:00.000,"July",7,2007
20070730,2007-07-30 00:00:00.000,"July",7,2007
20070731,2007-07-31 00:00:00.000,"July",7,2007
20070801,2007-08-01 00:00:00.000,"August",8,2007
20070802,2007-08-02 00:00:00.000,"August",8,2007
20070803,2007-08-03 00:00:00.000,"August",8,2007
20070804,2007-08-04 00:00:00.000,"August",8,2007
20070805,2007-08-05 00:00:00.000,"August",8,2007
20070806,2007-08-06 00:00:00.000,"August",8,2007
20070807,2007-08-07 00:00:00.000,"August",8,2007
20070808,2007-08-08 00:00:00.000,"August",8,2007
20070809,2007-08-09 00:00:00.000,"August",8,2007
20070810,2007-08-10 00:00:00.000,"August",8,2007
20070811,2007-08-11 00:00:00.000,"August",8,2007
20070812,2007-08-12 00:00:00.000,"August",8,2007
20070813,2007-08-13 00:00:00.000,"August",8,2007
20070814,2007-08-14 00:00:00.000,"August",8,2007
20070815,2007-08-15 00:00:00.000,"August",8,2007
20070816,2007-08-16 00:00:00.000,"August",8,2007
20070817,2007-08-17 00:00:00.000,"August",8,2007
20070818,2007-08-18 00:00:00.000,"August",8,2007
20070819,2007-08-19 00:00:00.000,"August",8,2007
20070820,2007-08-20 00:00:00.000,"August",8,2007
20070821,2007-08-21 00:00:00.000,"August",8,2007
20070822,2007-08-22 00:00:00.000,"August",8,2007
20070823,2007-08-23 00:00:00.000,"August",8,2007
20070824,2007-08-24 00:00:00.000,"August",8,2007
20070825,2007-08-25 00:00:00.000,"August",8,2007
20070826,2007-08-26 00:00:00.000,"August",8,2007
20070827,2007-08-27 00:00:00.000,"August",8,2007
20070828,2007-08-28 00:00:00.000,"August",8,2007
20070829,2007-08-29 00:00:00.000,"August",8,2007
20070830,2007-08-30 00:00:00.000,"August",8,2007
20070831,2007-08-31 00:00:00.000,"August",8,2007
20070901,2007-09-01 00:00:00.000,"September",9,2007
20070902,2007-09-02 00:00:00.000,"September",9,2007
20070903,2007-09-03 00:00:00.000,"September",9,2007
20070904,2007-09-04 00:00:00.000,"September",9,2007
20070905,2007-09-05 00:00:00.000,"September",9,2007
20070906,2007-09-06 00:00:00.000,"September",9,2007
20070907,2007-09-07 00:00:00.000,"September",9,2007
20070908,2007-09-08 00:00:00.000,"September",9,2007
20070909,2007-09-09 00:00:00.000,"September",9,2007
20070910,2007-09-10 00:00:00.000,"September",9,2007
20070911,2007-09-11 00:00:00.000,"September",9,2007
20070912,2007-09-12 00:00:00.000,"September",9,2007
20070913,2007-09-13 00:00:00.000,"September",9,2007
20070914,2007-09-14 00:00:00.000,"September",9,2007
20070915,2007-09-15 00:00:00.000,"September",9,2007
20070916,2007-09-16 00:00:00.000,"September",9,2007
20070917,2007-09-17 00:00:00.000,"September",9,2007
20070918,2007-09-18 00:00:00.000,"September",9,2007
20070919,2007-09-19 00:00:00.000,"September",9,2007
20070920,2007-09-20 00:00:00.000,"September",9,2007
20070921,2007-09-21 00:00:00.000,"September",9,2007
20070922,2007-09-22 00:00:00.000,"September",9,2007
20070923,2007-09-23 00:00:00.000,"September",9,2007
20070924,2007-09-24 00:00:00.000,"September",9,2007
20070925,2007-09-25 00:00:00.000,"September",9,2007
20070926,2007-09-26 00:00:00.000,"September",9,2007
20070927,2007-09-27 00:00:00.000,"September",9,2007
20070928,2007-09-28 00:00:00.000,"September",9,2007
20070929,2007-09-29 00:00:00.000,"September",9,2007
20070930,2007-09-30 00:00:00.000,"September",9,2007
20071001,2007-10-01 00:00:00.000,"October",10,2007
20071002,2007-10-02 00:00:00.000,"October",10,2007
20071003,2007-10-03 00:00:00.000,"October",10,2007
20071004,2007-10-04 00:00:00.000,"October",10,2007
20071005,2007-10-05 00:00:00.000,"October",10,2007
20071006,2007-10-06 00:00:00.000,"October",10,2007
20071007,2007-10-07 00:00:00.000,"October",10,2007
20071008,2007-10-08 00:00:00.000,"October",10,2007
20071009,2007-10-09 00:00:00.000,"October",10,2007
20071010,2007-10-10 00:00:00.000,"October",10,2007
20071011,2007-10-11 00:00:00.000,"October",10,2007
20071012,2007-10-12 00:00:00.000,"October",10,2007
20071013,2007-10-13 00:00:00.000,"October",10,2007
20071014,2007-10-14 00:00:00.000,"October",10,2007
20071015,2007-10-15 00:00:00.000,"October",10,2007
20071016,2007-10-16 00:00:00.000,"October",10,2007
20071017,2007-10-17 00:00:00.000,"October",10,2007
20071018,2007-10-18 00:00:00.000,"October",10,2007
20071019,2007-10-19 00:00:00.000,"October",10,2007
20071020,2007-10-20 00:00:00.000,"October",10,2007
20071021,2007-10-21 00:00:00.000,"October",10,2007
20071022,2007-10-22 00:00:00.000,"October",10,2007
20071023,2007-10-23 00:00:00.000,"October",10,2007
20071024,2007-10-24 00:00:00.000,"October",10,2007
20071025,2007-10-25 00:00:00.000,"October",10,2007
20071026,2007-10-26 00:00:00.000,"October",10,2007
20071027,2007-10-27 00:00:00.000,"October",10,2007
20071028,2007-10-28 00:00:00.000,"October",10,2007
20071029,2007-10-29 00:00:00.000,"October",10,2007
20071030,2007-10-30 00:00:00.000,"October",10,2007
20071031,2007-10-31 00:00:00.000,"October",10,2007
20071101,2007-11-01 00:00:00.000,"November",11,2007
20071102,2007-11-02 00:00:00.000,"November",11,2007
20071103,2007-11-03 00:00:00.000,"November",11,2007
20071104,2007-11-04 00:00:00.000,"November",11,2007
20071105,2007-11-05 00:00:00.000,"November",11,2007
20071106,2007-11-06 00:00:00.000,"November",11,2007
20071107,2007-11-07 00:00:00.000,"November",11,2007
20071108,2007-11-08 00:00:00.000,"November",11,2007
20071109,2007-11-09 00:00:00.000,"November",11,2007
20071110,2007-11-10 00:00:00.000,"November",11,2007
20071111,2007-11-11 00:00:00.000,"November",11,2007
20071112,2007-11-12 00:00:00.000,"November",11,2007
20071113,2007-11-13 00:00:00.000,"November",11,2007
20071114,2007-11-14 00:00:00.000,"November",11,2007
20071115,2007-11-15 00:00:00.000,"November",11,2007
20071116,2007-11-16 00:00:00.000,"November",11,2007
20071117,2007-11-17 00:00:00.000,"November",11,2007
20071118,2007-11-18 00:00:00.000,"November",11,2007
20071119,2007-11-19 00:00:00.000,"November",11,2007
20071120,2007-11-20 00:00:00.000,"November",11,2007
20071121,2007-11-21 00:00:00.000,"November",11,2007
20071122,2007-11-22 00:00:00.000,"November",11,2007
20071123,2007-11-23 00:00:00.000,"November",11,2007
20071124,2007-11-24 00:00:00.000,"November",11,2007
20071125,2007-11-25 00:00:00.000,"November",11,2007
20071126,2007-11-26 00:00:00.000,"November",11,2007
20071127,2007-11-27 00:00:00.000,"November",11,2007
20071128,2007-11-28 00:00:00.000,"November",11,2007
20071129,2007-11-29 00:00:00.000,"November",11,2007
20071130,2007-11-30 00:00:00.000,"November",11,2007
20071201,2007-12-01 00:00:00.000,"December",12,2007
20071202,2007-12-02 00:00:00.000,"December",12,2007
20071203,2007-12-03 00:00:00.000,"December",12,2007
20071204,2007-12-04 00:00:00.000,"December",12,2007
20071205,2007-12-05 00:00:00.000,"December",12,2007
20071206,2007-12-06 00:00:00.000,"December",12,2007
20071207,2007-12-07 00:00:00.000,"December",12,2007
20071208,2007-12-08 00:00:00.000,"December",12,2007
20071209,2007-12-09 00:00:00.000,"December",12,2007
20071210,2007-12-10 00:00:00.000,"December",12,2007
20071211,2007-12-11 00:00:00.000,"December",12,2007
20071212,2007-12-12 00:00:00.000,"December",12,2007
20071213,2007-12-13 00:00:00.000,"December",12,2007
20071214,2007-12-14 00:00:00.000,"December",12,2007
20071215,2007-12-15 00:00:00.000,"December",12,2007
20071216,2007-12-16 00:00:00.000,"December",12,2007
20071217,2007-12-17 00:00:00.000,"December",12,2007
20071218,2007-12-18 00:00:00.000,"December",12,2007
20071219,2007-12-19 00:00:00.000,"December",12,2007
20071220,2007-12-20 00:00:00.000,"December",12,2007
20071221,2007-12-21 00:00:00.000,"December",12,2007
20071222,2007-12-22 00:00:00.000,"December",12,2007
20071223,2007-12-23 00:00:00.000,"December",12,2007
20071224,2007-12-24 00:00:00.000,"December",12,2007
20071225,2007-12-25 00:00:00.000,"December",12,2007
20071226,2007-12-26 00:00:00.000,"December",12,2007
20071227,2007-12-27 00:00:00.000,"December",12,2007
20071228,2007-12-28 00:00:00.000,"December",12,2007
20071229,2007-12-29 00:00:00.000,"December",12,2007
20071230,2007-12-30 00:00:00.000,"December",12,2007
20071231,2007-12-31 00:00:00.000,"December",12,2007
20090101,2009-01-01 00:00:00.000,"January",1,2009
20090102,2009-01-02 00:00:00.000,"January",1,2009
20090103,2009-01-03 00:00:00.000,"January",1,2009
20090104,2009-01-04 00:00:00.000,"January",1,2009
20090105,2009-01-05 00:00:00.000,"January",1,2009
20090106,2009-01-06 00:00:00.000,"January",1,2009
20090107,2009-01-07 00:00:00.000,"January",1,2009
20090108,2009-01-08 00:00:00.000,"January",1,2009
20090109,2009-01-09 00:00:00.000,"January",1,2009
20090110,2009-01-10 00:00:00.000,"January",1,2009
20090111,2009-01-11 00:00:00.000,"January",1,2009
20090112,2009-01-12 00:00:00.000,"January",1,2009
20090113,2009-01-13 00:00:00.000,"January",1,2009
20090114,2009-01-14 00:00:00.000,"January",1,2009
20090115,2009-01-15 00:00:00.000,"January",1,2009
20090116,2009-01-16 00:00:00.000,"January",1,2009
20090117,2009-01-17 00:00:00.000,"January",1,2009
20090118,2009-01-18 00:00:00.000,"January",1,2009
20090119,2009-01-19 00:00:00.000,"January",1,2009
20090120,2009-01-20 00:00:00.000,"January",1,2009
20090121,2009-01-21 00:00:00.000,"January",1,2009
20090122,2009-01-22 00:00:00.000,"January",1,2009
20090123,2009-01-23 00:00:00.000,"January",1,2009
20090124,2009-01-24 00:00:00.000,"January",1,2009
20090125,2009-01-25 00:00:00.000,"January",1,2009
20090126,2009-01-26 00:00:00.000,"January",1,2009
20090127,2009-01-27 00:00:00.000,"January",1,2009
20090128,2009-01-28 00:00:00.000,"January",1,2009
20090129,2009-01-29 00:00:00.000,"January",1,2009
20090130,2009-01-30 00:00:00.000,"January",1,2009
20090131,2009-01-31 00:00:00.000,"January",1,2009
20090201,2009-02-01 00:00:00.000,"February",2,2009
20090202,2009-02-02 00:00:00.000,"February",2,2009
20090203,2009-02-03 00:00:00.000,"February",2,2009
20090204,2009-02-04 00:00:00.000,"February",2,2009
20090205,2009-02-05 00:00:00.000,"February",2,2009
20090206,2009-02-06 00:00:00.000,"February",2,2009
20090207,2009-02-07 00:00:00.000,"February",2,2009
20090208,2009-02-08 00:00:00.000,"February",2,2009
20090209,2009-02-09 00:00:00.000,"February",2,2009
20090210,2009-02-10 00:00:00.000,"February",2,2009
20090211,2009-02-11 00:00:00.000,"February",2,2009
20090212,2009-02-12 00:00:00.000,"February",2,2009
20090213,2009-02-13 00:00:00.000,"February",2,2009
20090214,2009-02-14 00:00:00.000,"February",2,2009
20090215,2009-02-15 00:00:00.000,"February",2,2009
20090216,2009-02-16 00:00:00.000,"February",2,2009
20090217,2009-02-17 00:00:00.000,"February",2,2009
20090218,2009-02-18 00:00:00.000,"February",2,2009
20090219,2009-02-19 00:00:00.000,"February",2,2009
20090220,2009-02-20 00:00:00.000,"February",2,2009
20090221,2009-02-21 00:00:00.000,"February",2,2009
20090222,2009-02-22 00:00:00.000,"February",2,2009
20090223,2009-02-23 00:00:00.000,"February",2,2009
20090224,2009-02-24 00:00:00.000,"February",2,2009
20090225,2009-02-25 00:00:00.000,"February",2,2009
20090226,2009-02-26 00:00:00.000,"February",2,2009
20090227,2009-02-27 00:00:00.000,"February",2,2009
20090228,2009-02-28 00:00:00.000,"February",2,2009
20090301,2009-03-01 00:00:00.000,"March",3,2009
20090302,2009-03-02 00:00:00.000,"March",3,2009
20090303,2009-03-03 00:00:00.000,"March",3,2009
20090304,2009-03-04 00:00:00.000,"March",3,2009
20090305,2009-03-05 00:00:00.000,"March",3,2009
20090306,2009-03-06 00:00:00.000,"March",3,2009
20090307,2009-03-07 00:00:00.000,"March",3,2009
20090308,2009-03-08 00:00:00.000,"March",3,2009
20090309,2009-03-09 00:00:00.000,"March",3,2009
20090310,2009-03-10 00:00:00.000,"March",3,2009
20090311,2009-03-11 00:00:00.000,"March",3,2009
20090312,2009-03-12 00:00:00.000,"March",3,2009
20090313,2009-03-13 00:00:00.000,"March",3,2009
20090314,2009-03-14 00:00:00.000,"March",3,2009
20090315,2009-03-15 00:00:00.000,"March",3,2009
20090316,2009-03-16 00:00:00.000,"March",3,2009
20090317,2009-03-17 00:00:00.000,"March",3,2009
20090318,2009-03-18 00:00:00.000,"March",3,2009
20090319,2009-03-19 00:00:00.000,"March",3,2009
20090320,2009-03-20 00:00:00.000,"March",3,2009
20090321,2009-03-21 00:00:00.000,"March",3,2009
20090322,2009-03-22 00:00:00.000,"March",3,2009
20090323,2009-03-23 00:00:00.000,"March",3,2009
20090324,2009-03-24 00:00:00.000,"March",3,2009
20090325,2009-03-25 00:00:00.000,"March",3,2009
20090326,2009-03-26 00:00:00.000,"March",3,2009
20090327,2009-03-27 00:00:00.000,"March",3,2009
20090328,2009-03-28 00:00:00.000,"March",3,2009
20090329,2009-03-29 00:00:00.000,"March",3,2009
20090330,2009-03-30 00:00:00.000,"March",3,2009
