Row ID,Sales,Quantity,Discount,Profit,Sale ID
3017,727.296,8,0.2,-172.7328,3017
3044,2054.272,8,0.2,256.784,3044
3062,26.88,8,0.2,9.744,3062
3066,140.736,8,0.2,49.2576,3066
3096,12.032,8,0.2,2.256,3096
3169,390.272,8,0.2,-24.392,3169
3203,601.536,8,0.2,60.1536,3203
3329,262.336,8,0.2,95.0968,3329
3545,28.672,8,0.2,10.3936,3545
3553,812.736,8,0.2,60.9552,3553
3622,63.936,8,0.2,5.5944,3622
3723,35.712,8,0.2,2.232,3723
4103,146.176,8,0.2,47.5072,4103
4120,91.392,8,0.2,29.7024,4120
4350,415.872,8,0.2,-41.5872,4350
4520,1347.52,8,0.2,84.22,4520
4583,23.616,8,0.2,7.9704,4583
4772,742.336,8,0.2,83.5128,4772
4993,55.936,8,0.2,18.8784,4993
4994,18.432,8,0.2,5.9904,4994
5032,119.616,8,0.2,40.3704,5032
5361,198.272,8,0.2,-32.2192,5361
5383,15.808,8,0.2,5.3352,5383
5460,1478.272,8,0.2,92.392,5460
6015,4158.912,8,0.2,363.9048,6015
6025,646.272,8,0.2,64.6272,6025
6057,83.84,8,0.2,30.392,6057
6067,88.96,8,0.2,10.008,6067
6068,518.272,8,0.2,-97.176,6068
6121,409.216,8,0.2,61.3824,6121
6310,629.184,8,0.2,228.0792,6310
6381,49.792,8,0.2,-11.8256,6381
6386,62.592,8,0.2,13.3008,6386
6424,454.272,8,0.2,-73.8192,6424
6711,273.92,8,0.2,99.296,6711
6814,127.936,8,0.2,4.7976,6814
7193,30.976,8,0.2,5.0336,7193
7249,44.672,8,0.2,-10.0512,7249
7270,315.776,8,0.2,31.5776,7270
7314,37.376,8,0.2,7.4752,7314
7365,12.672,8,0.2,2.6928,7365
7790,30.528,8,0.2,9.54,7790
7883,102.336,8,0.2,14.0712,7883
7940,221.056,8,0.2,77.3696,7940
7966,41.472,8,0.2,14.5152,7966
8080,134.272,8,0.2,46.9952,8080
8139,11.264,8,0.2,1.2672,8139
8244,806.336,8,0.2,50.396,8244
8256,242.624,8,0.2,27.2952,8256
8285,637.44,8,0.2,135.456,8285
8319,20.992,8,0.2,2.3616,8319
8493,60.736,8,0.2,20.4984,8493
8700,2239.936,8,0.2,223.9936,8700
8701,76.608,8,0.2,6.7032,8701
8705,115.136,8,0.2,11.5136,8705
8719,11.264,8,0.2,3.9424,8719
8778,41.472,8,0.2,14.5152,8778
9311,146.688,8,0.2,45.84,9311
9386,120.576,8,0.2,33.1584,9386
9393,582.336,8,0.2,-29.1168,9393
9491,2022.272,8,0.2,682.5168,9491
9601,41.472,8,0.2,14.5152,9601
9841,44.736,8,0.2,4.4736,9841
9926,1087.936,8,0.2,353.5792,9926
36,1097.544,7,0.2,123.4737,36
84,200.984,7,0.2,62.8075,84
89,158.368,7,0.2,13.8572,89
100,64.624,7,0.2,22.6184,100
128,243.992,7,0.2,30.499,128
174,340.144,7,0.2,21.259,174
182,408.744,7,0.2,76.6395,182
205,35.168,7,0.2,9.6712,205
282,1114.4,7,0.2,376.11,282
290,19.096,7,0.2,6.6836,290
409,1004.024,7,0.2,-112.9527,409
431,408.744,7,0.2,76.6395,431
438,313.488,7,0.2,113.6394,438
561,84.056,7,0.2,27.3182,561
568,81.088,7,0.2,27.3672,568
573,33.264,7,0.2,11.2266,573
660,999.432,7,0.2,124.929,660
697,200.984,7,0.2,62.8075,697
725,45.584,7,0.2,5.1282,725
777,32.76,7,0.2,3.6855,777
874,106.344,7,0.2,37.2204,874
948,516.488,7,0.2,-12.9122,948
1039,23.968,7,0.2,2.6964,1039
1063,10.416,7,0.2,-2.2134,1063
1096,348.208,7,0.2,30.4682,1096
1154,159.768,7,0.2,53.9217,1154
1185,12.096,7,0.2,4.2336,1185
1306,419.944,7,0.2,52.493,1306
1361,123.256,7,0.2,9.2442,1361
1414,334.768,7,0.2,108.7996,1414
1417,946.344,7,0.2,118.293,1417
1478,52.136,7,0.2,5.8653,1478
1487,1212.848,7,0.2,106.1242,1487
1496,10.192,7,0.2,3.185,1496
1520,21.336,7,0.2,7.7343,1520
1546,1573.488,7,0.2,196.686,1546
1591,33.488,7,0.2,5.8604,1591
1745,442.4,7,0.2,-55.3,1745
1804,4663.736,7,0.2,-1049.3406,1804
1806,2575.944,7,0.2,257.5944,1806
1835,36.288,7,0.2,12.7008,1835
1884,217.056,7,0.2,78.6828,1884
1912,273.896,7,0.2,92.4399,1912
1939,33.488,7,0.2,-1.2558,1939
1972,408.744,7,0.2,76.6395,1972
2044,38.864,7,0.2,7.7728,2044
2049,289.8,7,0.2,36.225,2049
2075,761.544,7,0.2,66.6351,2075
2080,106.232,7,0.2,37.1812,2080
2100,279.944,7,0.2,80.4839,2100
2135,10.584,7,0.2,-2.3814,2135
2145,16.688,7,0.2,5.4236,2145
2180,85.232,7,0.2,30.8966,2180
2241,38.136,7,0.2,13.3476,2241
2258,1212.96,7,0.2,90.972,2258
2382,54.712,7,0.2,11.6263,2382
2406,128.744,7,0.2,-28.9674,2406
2424,158.928,7,0.2,41.7186,2424
2542,111.888,7,0.2,22.3776,2542
2555,705.544,7,0.2,70.5544,2555
2573,1399.944,7,0.2,52.4979,2573
2770,50.12,7,0.2,-0.6265,2770
2777,60.984,7,0.2,4.5738,2777
2789,16.464,7,0.2,1.4406,2789
2796,18.088,7,0.2,6.5569,2796
2842,229.544,7,0.2,83.2097,2842
2877,1013.488,7,0.2,76.0116,2877
2904,37.464,7,0.2,12.1758,2904
2921,70.448,7,0.2,12.3284,2921
2937,47.208,7,0.2,15.3426,2937
2992,31.248,7,0.2,10.9368,2992
3019,666.4,7,0.2,-33.32,3019
3048,43.176,7,0.2,13.4925,3048
3154,262.864,7,0.2,69.0018,3154
3200,18.704,7,0.2,2.338,3200
3240,122.92,7,0.2,46.095,3240
3320,43.512,7,0.2,3.8073,3320
3512,509.488,7,0.2,-127.372,3512
3629,2060.744,7,0.2,643.9825,3629
3631,213.136,7,0.2,23.9778,3631
3639,148.288,7,0.2,29.6576,3639
3641,178.92,7,0.2,-29.0745,3641
3665,27.888,7,0.2,9.0636,3665
3710,5.544,7,0.2,1.6632,3710
3756,42.784,7,0.2,15.5092,3756
3758,111.104,7,0.2,8.3328,3758
3777,335.944,7,0.2,41.993,3777
3859,447.944,7,0.2,89.5888,3859
3870,191.968,7,0.2,16.7972,3870
3894,279.944,7,0.2,48.9902,3894
3904,98.112,7,0.2,18.396,3904
3931,145.544,7,0.2,16.3737,3931
3976,41.328,7,0.2,14.9814,3976
4027,9.184,7,0.2,2.87,4027
4059,72.744,7,0.2,-15.4581,4059
4165,169.064,7,0.2,-14.7931,4165
4238,9.408,7,0.2,0.7056,4238
4252,55.944,7,0.2,-13.2867,4252
4304,59.752,7,0.2,19.4194,4304
4309,666.344,7,0.2,66.6344,4309
4437,27.384,7,0.2,2.7384,4437
4494,36.288,7,0.2,12.7008,4494
4504,173.656,7,0.2,17.3656,4504
4518,48.664,7,0.2,15.8158,4518
4546,537.544,7,0.2,53.7544,4546
4606,167.944,7,0.2,50.3832,4606
4660,18.2,7,0.2,2.0475,4660
4687,10.584,7,0.2,-2.3814,4687
4713,36.288,7,0.2,12.7008,4713
4729,123.144,7,0.2,46.179,4729
4783,40.712,7,0.2,3.5623,4783
4860,10.192,7,0.2,1.0192,4860
4871,229.544,7,0.2,83.2097,4871
4911,36.288,7,0.2,12.7008,4911
4917,67.144,7,0.2,5.8751,4917
4949,117.488,7,0.2,41.1208,4949
5014,222.32,7,0.2,25.011,5014
5016,35.168,7,0.2,9.6712,5016
5202,41.72,7,0.2,5.7365,5202
5233,27.496,7,0.2,9.2799,5233
5273,399.672,7,0.2,-14.9877,5273
5338,307.776,7,0.2,111.5688,5338
5378,348.488,7,0.2,117.6147,5378
5412,10.08,7,0.2,3.528,5412
5419,36.288,7,0.2,12.7008,5419
5554,36.288,7,0.2,12.7008,5554
5634,10.528,7,0.2,3.6848,5634
5689,48.944,7,0.2,16.5186,5689
5711,2799.944,7,0.2,1014.9797,5711
5727,946.344,7,0.2,118.293,5727
5775,638.288,7,0.2,-31.9144,5775
5788,95.144,7,0.2,10.7037,5788
5855,33.488,7,0.2,-1.2558,5855
5871,1293.488,7,0.2,80.843,5871
5991,2357.488,7,0.2,884.058,5991
5992,369.544,7,0.2,32.3351,5992
6045,27.888,7,0.2,10.1094,6045
6050,173.488,7,0.2,54.215,6050
6206,51.016,7,0.2,15.9425,6206
6224,12.264,7,0.2,1.0731,6224
6273,116.312,7,0.2,23.2624,6273
6306,17.584,7,0.2,-4.1762,6306
6362,51.016,7,0.2,8.2901,6362
6481,24.472,7,0.2,1.8354,6481
6579,1007.944,7,0.2,75.5958,6579
6645,139.944,7,0.2,-31.4874,6645
6679,46.872,7,0.2,3.5154,6679
6707,519.68,7,0.2,58.464,6707
6930,862.344,7,0.2,97.0137,6930
6950,58.408,7,0.2,18.2525,6950
7058,892.136,7,0.2,111.517,7058
7131,123.088,7,0.2,40.0036,7131
7280,185.528,7,0.2,48.7011,7280
7513,239.456,7,0.2,17.9592,7513
7525,21.728,7,0.2,7.6048,7525
7547,755.944,7,0.2,66.1451,7547
7590,128.744,7,0.2,12.8744,7590
7631,251.944,7,0.2,88.1804,7631
7695,167.888,7,0.2,14.6902,7695
7756,268.24,7,0.2,93.884,7756
7885,47.32,7,0.2,5.915,7885
7898,272.048,7,0.2,30.6054,7898
7944,44.688,7,0.2,5.0274,7944
8012,125.944,7,0.2,15.743,8012
8103,2973.32,7,0.2,334.4985,8103
8165,117.488,7,0.2,41.1208,8165
8168,863.128,7,0.2,-32.3673,8168
8266,35.448,7,0.2,12.8499,8266
8289,158.928,7,0.2,41.7186,8289
8316,22.288,7,0.2,3.9004,8316
8380,223.888,7,0.2,69.965,8380
8397,310.688,7,0.2,108.7408,8397
8556,447.944,7,0.2,89.5888,8556
8569,968.744,7,0.2,314.8418,8569
8603,475.944,7,0.2,59.493,8603
8619,399.672,7,0.2,-14.9877,8619
8664,127.904,7,0.2,41.5688,8664
8724,37.408,7,0.2,13.0928,8724
8731,72.744,7,0.2,-12.7302,8731
8792,537.544,7,0.2,47.0351,8792
8828,33.488,7,0.2,10.465,8828
8882,50.12,7,0.2,-0.6265,8882
8908,66.976,7,0.2,6.6976,8908
8953,23.128,7,0.2,2.891,8953
8975,36.288,7,0.2,12.7008,8975
8999,274.064,7,0.2,102.774,8999
9099,369.544,7,0.2,27.7158,9099
9109,32.368,7,0.2,11.7334,9109
9140,475.944,7,0.2,95.1888,9140
9154,16.464,7,0.2,1.8522,9154
9195,47.992,7,0.2,3.5994,9195
9215,20.664,7,0.2,6.9741,9215
9219,44.688,7,0.2,3.3516,9219
9240,56.784,7,0.2,20.5842,9240
9266,64.848,7,0.2,24.318,9266
9270,32.088,7,0.2,11.2308,9270
9343,51.184,7,0.2,19.194,9343
9374,419.944,7,0.2,52.493,9374
9434,36.288,7,0.2,12.7008,9434
9476,173.488,7,0.2,54.215,9476
9541,191.968,7,0.2,16.7972,9541
9554,68.432,7,0.2,8.554,9554
9566,1125.488,7,0.2,98.4802,9566
9629,37.408,7,0.2,13.0928,9629
9645,89.544,7,0.2,12.3123,9645
9668,18.088,7,0.2,6.5569,9668
9671,64.68,7,0.2,8.085,9671
9816,173.488,7,0.2,54.215,9816
9818,173.208,7,0.2,45.4671,9818
9834,895.944,7,0.2,190.3881,9834
8,907.152,6,0.2,90.7152,8
32,86.304,6,0.2,9.7092,32
64,25.824,6,0.2,9.3612,64
104,238.896,6,0.2,-26.8758,104
117,130.464,6,0.2,44.0316,117
169,32.064,6,0.2,6.8136,169
221,22.704,6,0.2,8.2302,221
258,647.904,6,0.2,56.6916,258
279,59.712,6,0.2,5.9712,279
286,31.104,6,0.2,10.8864,286
324,251.52,6,0.2,81.744,324
355,388.704,6,0.2,-4.8588,355
404,39.072,6,0.2,9.768,404
422,196.752,6,0.2,56.5662,422
429,6.672,6,0.2,0.5004,429
478,95.76,6,0.2,7.182,478
488,2735.952,6,0.2,341.994,488
531,52.512,6,0.2,19.692,531
547,41.28,6,0.2,13.932,547
735,99.696,6,0.2,33.6474,735
863,191.472,6,0.2,40.6878,863
949,1007.232,6,0.2,75.5424,949
952,25.344,6,0.2,7.92,952
971,127.104,6,0.2,28.5984,971
1106,100.704,6,0.2,-16.3644,1106
1152,8.352,6,0.2,1.2528,1152
1175,50.112,6,0.2,16.2864,1175
1246,764.688,6,0.2,95.586,1246
1268,292.272,6,0.2,18.267,1268
1327,51.072,6,0.2,5.1072,1327
1366,239.952,6,0.2,-35.9928,1366
1424,119.904,6,0.2,-1.4988,1424
1436,31.104,6,0.2,10.8864,1436
1506,1004.976,6,0.2,-175.8708,1506
1522,206.112,6,0.2,48.9516,1522
1525,247.104,6,0.2,-58.6872,1525
1526,86.304,6,0.2,9.7092,1526
1543,10.464,6,0.2,1.7004,1543
1713,14.304,6,0.2,5.0064,1713
1757,1718.4,6,0.2,150.36,1757
1762,28.752,6,0.2,9.7038,1762
1773,62.4,6,0.2,19.5,1773
1798,37.008,6,0.2,11.565,1798
1868,31.104,6,0.2,10.8864,1868
1993,71.04,6,0.2,26.64,1993
2043,57.504,6,0.2,20.1264,2043
2054,25.344,6,0.2,3.4848,2054
2143,30.48,6,0.2,9.906,2143
2148,254.352,6,0.2,-50.8704,2148
2335,69.216,6,0.2,11.2476,2335
2349,9.024,6,0.2,3.1584,2349
2369,532.704,6,0.2,-26.6352,2369
2535,1801.632,6,0.2,-337.806,2535
2540,1348.704,6,0.2,-219.1644,2540
2616,18.288,6,0.2,5.715,2616
2643,186.048,6,0.2,67.4424,2643
2829,108.336,6,0.2,37.9176,2829
2970,31.104,6,0.2,10.8864,2970
3107,298.464,6,0.2,26.1156,3107
3116,532.704,6,0.2,-39.9528,3116
3144,10.608,6,0.2,0.9282,3144
3151,2025.36,6,0.2,607.608,3151
3195,31.104,6,0.2,10.8864,3195
3226,12.768,6,0.2,4.6284,3226
3274,3359.952,6,0.2,1049.985,3274
3310,25.344,6,0.2,8.8704,3310
3372,25.824,6,0.2,9.0384,3372
3395,40.032,6,0.2,15.012,3395
3430,30.96,6,0.2,11.223,3430
3435,14.976,6,0.2,5.4288,3435
3440,54.192,6,0.2,4.0644,3440
3481,1421.664,6,0.2,-195.4788,3481
3525,657.552,6,0.2,49.3164,3525
3556,604.752,6,0.2,37.797,3556
3570,2395.2,6,0.2,209.58,3570
3598,64.704,6,0.2,-4.8528,3598
3650,55.104,6,0.2,18.5976,3650
3689,25.344,6,0.2,7.92,3689
3771,2003.52,6,0.2,-325.572,3771
3791,180.96,6,0.2,67.86,3791
3793,16.032,6,0.2,2.2044,3793
3814,19.824,6,0.2,6.4428,3814
3823,18.24,6,0.2,6.156,3823
3883,364.704,6,0.2,-36.4704,3883
3892,1684.752,6,0.2,210.594,3892
3923,25.344,6,0.2,7.92,3923
3994,172.704,6,0.2,10.794,3994
4036,383.952,6,0.2,76.7904,4036
4040,767.952,6,0.2,287.982,4040
4056,1801.632,6,0.2,-337.806,4056
4128,67.344,6,0.2,7.5762,4128
4170,31.104,6,0.2,10.8864,4170
4221,18.288,6,0.2,6.6294,4221
4233,31.104,6,0.2,11.2752,4233
4300,161.376,6,0.2,12.1032,4300
4334,50.88,6,0.2,14.628,4334
4343,19.824,6,0.2,6.6906,4343
4344,657.504,6,0.2,-131.5008,4344
4369,20.544,6,0.2,6.42,4369
4375,103.968,6,0.2,16.8948,4375
4503,21.312,6,0.2,7.1928,4503
4565,100.704,6,0.2,-1.2588,4565
4587,590.352,6,0.2,206.6232,4587
4620,2879.952,6,0.2,1007.9832,4620
4798,31.104,6,0.2,10.8864,4798
4822,383.952,6,0.2,47.994,4822
4839,27.744,6,0.2,10.0572,4839
4862,758.352,6,0.2,265.4232,4862
4866,2404.704,6,0.2,150.294,4866
4903,25.92,6,0.2,9.072,4903
4988,1325.76,6,0.2,149.148,4988
5104,40.032,6,0.2,12.51,5104
5110,52.512,6,0.2,19.692,5110
5111,186.912,6,0.2,-35.046,5111
5186,1801.632,6,0.2,-337.806,5186
5190,167.952,6,0.2,-27.2922,5190
5227,186.144,6,0.2,60.4968,5227
5292,182.112,6,0.2,61.4628,5292
5355,279.456,6,0.2,20.9592,5355
5381,105.552,6,0.2,35.6238,5381
5454,38.016,6,0.2,13.7808,5454
5459,13.344,6,0.2,4.3368,5459
5523,21.552,6,0.2,7.0044,5523
5552,16.656,6,0.2,-3.123,5552
5605,590.352,6,0.2,206.6232,5605
5628,13.872,6,0.2,4.6818,5628
5639,1325.76,6,0.2,149.148,5639
5676,57.408,6,0.2,5.7408,5676
5688,129.888,6,0.2,12.9888,5688
5767,60.144,6,0.2,20.2986,5767
5768,85.2,6,0.2,20.235,5768
5786,39.072,6,0.2,4.3956,5786
5918,4228.704,6,0.2,158.5764,5918
5984,20.544,6,0.2,6.42,5984
6011,2548.56,6,0.2,286.713,6011
6066,23.904,6,0.2,7.7688,6066
6113,16.752,6,0.2,5.4444,6113
6116,41.904,6,0.2,14.1426,6116
6138,32.064,6,0.2,11.2224,6138
6150,340.704,6,0.2,-34.0704,6150
6188,34.944,6,0.2,11.7936,6188
6289,196.704,6,0.2,68.8464,6289
6360,86.352,6,0.2,8.6352,6360
6446,7.104,6,0.2,2.4864,6446
6466,84.96,6,0.2,6.372,6466
6608,484.704,6,0.2,-84.8232,6608
6639,107.424,6,0.2,36.2556,6639
6716,95.232,6,0.2,24.9984,6716
6729,50.496,6,0.2,8.2056,6729
6745,479.952,6,0.2,107.9892,6745
7024,31.104,6,0.2,10.8864,7024
7095,479.952,6,0.2,89.991,7095
7096,146.688,6,0.2,55.008,7096
7229,89.712,6,0.2,30.2778,7229
7242,92.88,6,0.2,30.186,7242
7297,5.472,6,0.2,1.8468,7297
7398,795.408,6,0.2,59.6556,7398
7436,23.136,6,0.2,8.3868,7436
7453,1415.76,6,0.2,88.485,7453
7543,508.704,6,0.2,0,7543
7544,57.36,6,0.2,-14.34,7544
7546,719.952,6,0.2,71.9952,7546
7602,148.704,6,0.2,46.47,7602
7627,325.632,6,0.2,28.4928,7627
7876,31.104,6,0.2,11.2752,7876
7881,13.344,6,0.2,1.0008,7881
7882,76.752,6,0.2,10.5534,7882
8011,126.624,6,0.2,41.1528,8011
8017,60.672,6,0.2,12.8928,8017
8030,106.08,6,0.2,-9.282,8030
8040,388.704,6,0.2,38.8704,8040
8052,41.376,6,0.2,3.1032,8052
8081,146.544,6,0.2,47.6268,8081
8105,775.728,6,0.2,58.1796,8105
8107,175.44,6,0.2,52.632,8107
8110,55.584,6,0.2,20.844,8110
8174,41.904,6,0.2,14.1426,8174
8259,100.704,6,0.2,37.764,8259
8287,31.104,6,0.2,10.8864,8287
8290,211.248,6,0.2,15.8436,8290
8340,436.704,6,0.2,-38.2116,8340
8376,56.16,6,0.2,17.55,8376
8390,17.184,6,0.2,6.2292,8390
8429,62.352,6,0.2,-10.9116,8429
8500,49.632,6,0.2,16.7508,8500
8526,51.264,6,0.2,7.6896,8526
8565,220.704,6,0.2,-8.2764,8565
8568,31.104,6,0.2,10.8864,8568
8660,30.96,6,0.2,11.223,8660
8663,619.152,6,0.2,69.6546,8663
8676,28.032,6,0.2,3.504,8676
8714,71.952,6,0.2,5.3964,8714
8725,25.344,6,0.2,8.8704,8725
8754,17.712,6,0.2,5.9778,8754
8915,856.656,6,0.2,107.082,8915
9081,143.952,6,0.2,17.994,9081
9190,663.072,6,0.2,-165.768,9190
9243,14.304,6,0.2,4.6488,9243
9271,4305.552,6,0.2,1453.1238,9271
9276,184.704,6,0.2,13.8528,9276
9339,20.064,6,0.2,7.0224,9339
9362,30.576,6,0.2,10.3194,9362
9400,14.112,6,0.2,1.2348,9400
9422,604.752,6,0.2,60.4752,9422
9453,81.792,6,0.2,26.5824,9453
9462,321.552,6,0.2,20.097,9462
9467,164.688,6,0.2,55.5822,9467
9515,91.056,6,0.2,31.8696,9515
9528,172.752,6,0.2,60.4632,9528
9552,577.584,6,0.2,43.3188,9552
9583,9.648,6,0.2,3.4974,9583
9621,16.704,6,0.2,1.2528,9621
9643,436.704,6,0.2,21.8352,9643
9713,1080.096,6,0.2,-94.5084,9713
9739,70.464,6,0.2,22.9008,9739
9792,56.064,6,0.2,21.024,9792
71,4.616,1,0.2,1.731,71
75,72.784,1,0.2,-18.196,75
108,27.992,1,0.2,2.0994,108
109,3.304,1,0.2,1.0738,109
203,2.6,1,0.2,0.2925,203
269,37.208,1,0.2,-7.4416,269
312,15.232,1,0.2,1.7136,312
326,15.992,1,0.2,0.9995,326
335,4.752,1,0.2,1.6038,335
352,3.048,1,0.2,1.0668,352
375,9.24,1,0.2,0.924,375
388,2.96,1,0.2,0.777,388
389,2.624,1,0.2,0.4264,389
489,7.992,1,0.2,0.5994,489
505,32.792,1,0.2,11.8871,505
520,18.392,1,0.2,5.2877,520
530,666.248,1,0.2,-149.9058,530
532,190.72,1,0.2,11.92,532
545,100.792,1,0.2,6.2995,545
553,34.504,1,0.2,6.0382,553
603,142.776,1,0.2,17.847,603
699,2.696,1,0.2,0.8088,699
707,15.216,1,0.2,2.2824,707
727,55.992,1,0.2,5.5992,727
744,3.528,1,0.2,1.1466,744
745,4.624,1,0.2,1.6762,745
749,11.992,1,0.2,0.8994,749
817,5.344,1,0.2,1.8704,817
920,12.992,1,0.2,-0.812,920
957,29.592,1,0.2,2.5893,957
982,3.392,1,0.2,0.8056,982
1066,1.448,1,0.2,0.2353,1066
1069,1.744,1,0.2,-0.3488,1069
1080,6.88,1,0.2,2.322,1080
1159,195.184,1,0.2,19.5184,1159
1183,21.744,1,0.2,7.3386,1183
1197,55.968,1,0.2,-2.0988,1197
1216,4.672,1,0.2,1.5768,1216
1225,1.728,1,0.2,0.6048,1225
1256,6.696,1,0.2,0.5022,1256
1277,63.992,1,0.2,-7.1991,1277
1318,14.2,1,0.2,3.3725,1318
1355,300.904,1,0.2,11.2839,1355
1381,13.184,1,0.2,4.7792,1381
1405,10.304,1,0.2,-2.1896,1405
1484,3.424,1,0.2,1.07,1484
1497,16.784,1,0.2,-0.2098,1497
1532,10.744,1,0.2,0.8058,1532
1550,559.992,1,0.2,174.9975,1550
1557,9.344,1,0.2,3.504,1557
1599,6.672,1,0.2,0.5004,1599
1608,5.84,1,0.2,1.971,1608
1679,64.784,1,0.2,-14.5764,1679
1710,71.992,1,0.2,-0.8999,1710
1824,5.184,1,0.2,1.8144,1824
1827,22.784,1,0.2,4.8416,1827
1840,62.92,1,0.2,10.2245,1840
1873,272.848,1,0.2,27.2848,1873
1876,176.784,1,0.2,-22.098,1876
1893,7.824,1,0.2,2.934,1893
1894,24.784,1,0.2,7.745,1894
1903,5.184,1,0.2,1.8144,1903
1932,271.992,1,0.2,23.7993,1932
2034,9.328,1,0.2,0.8162,2034
2161,79.384,1,0.2,29.769,2161
2167,15.872,1,0.2,1.1904,2167
2200,5.232,1,0.2,1.7004,2200
2205,20.104,1,0.2,1.7591,2205
2214,1.44,1,0.2,0.504,2214
2228,124.792,1,0.2,15.599,2228
2240,1016.792,1,0.2,381.297,2240
2270,6.984,1,0.2,2.3571,2270
2275,143.432,1,0.2,3.5858,2275
2309,280.792,1,0.2,35.099,2309
2312,15.872,1,0.2,1.984,2312
2327,46.384,1,0.2,1.1596,2327
2367,120.712,1,0.2,-18.1068,2367
2373,2.632,1,0.2,0.8225,2373
2480,11.184,1,0.2,0.8388,2480
2499,9.584,1,0.2,3.3544,2499
2548,2.304,1,0.2,0.2592,2548
2604,136.784,1,0.2,5.1294,2604
2609,2.52,1,0.2,0.882,2609
2634,220.96,1,0.2,24.858,2634
2644,36.792,1,0.2,4.1391,2644
2664,3.984,1,0.2,1.2948,2664
2668,28.352,1,0.2,9.5688,2668
2669,40.784,1,0.2,4.5882,2669
2677,43.584,1,0.2,4.3584,2677
2695,15.384,1,0.2,4.0383,2695
2746,79.992,1,0.2,21.9978,2746
2767,34.384,1,0.2,3.8682,2767
2802,7.88,1,0.2,1.773,2802
2851,64.784,1,0.2,-12.9568,2851
2918,5.952,1,0.2,0.372,2918
2933,144.784,1,0.2,10.8588,2933
2934,156.792,1,0.2,13.7193,2934
2998,3.984,1,0.2,0.6474,2998
3084,3.928,1,0.2,1.3257,3084
3137,67.992,1,0.2,8.499,3137
3214,1.504,1,0.2,0.1692,3214
3229,7.16,1,0.2,-0.0895,3229
3235,3.984,1,0.2,1.3944,3235
3255,107.984,1,0.2,9.4486,3255
3283,4.624,1,0.2,1.6762,3283
3301,76.792,1,0.2,-16.3183,3301
3382,2.896,1,0.2,0.9774,3382
3441,4.304,1,0.2,1.5602,3441
3464,5.08,1,0.2,1.651,3464
3465,47.992,1,0.2,7.1988,3465
3487,36.192,1,0.2,2.7144,3487
3544,2.672,1,0.2,0.3674,3544
3572,7.992,1,0.2,2.6973,3572
3573,5.184,1,0.2,1.8144,3573
3577,4.784,1,0.2,1.5548,3577
3592,2.92,1,0.2,0.365,3592
3596,2.624,1,0.2,0.4264,3596
3619,5.56,1,0.2,1.7375,3619
3640,4.624,1,0.2,1.6762,3640
3657,9.096,1,0.2,1.7055,3657
3673,8.872,1,0.2,3.2161,3673
3692,439.992,1,0.2,164.997,3692
3767,1.344,1,0.2,0.504,3767
3788,3.912,1,0.2,1.0269,3788
3801,102.592,1,0.2,10.2592,3801
3802,22.704,1,0.2,5.9598,3802
3806,39.152,1,0.2,14.682,3806
3811,100.792,1,0.2,10.0792,3811
3861,124.792,1,0.2,10.9193,3861
3869,240.784,1,0.2,27.0882,3869
3910,7.584,1,0.2,2.37,3910
3930,5.184,1,0.2,1.8792,3930
3942,3.048,1,0.2,1.0287,3942
3946,44.384,1,0.2,15.5344,3946
3947,2.944,1,0.2,-0.6624,3947
4063,39.992,1,0.2,7.4985,4063
4065,3.104,1,0.2,0.3492,4065
4146,120.784,1,0.2,-13.5882,4146
4149,13.72,1,0.2,1.2005,4149
4150,55.2,1,0.2,-2.07,4150
4228,61.584,1,0.2,-6.9282,4228
4275,3.592,1,0.2,1.1225,4275
4287,439.992,1,0.2,164.997,4287
4288,64.784,1,0.2,-12.9568,4288
4303,3.912,1,0.2,1.0269,4303
4336,7.92,1,0.2,2.772,4336
4340,5.184,1,0.2,1.8144,4340
4395,25.984,1,0.2,-5.1968,4395
4460,32.776,1,0.2,3.2776,4460
4466,3.304,1,0.2,1.1151,4466
4514,10.784,1,0.2,0.8088,4514
4578,9.584,1,0.2,3.3544,4578
4603,18.272,1,0.2,5.9384,4603
4664,3,1,0.2,1.05,4664
4740,35.544,1,0.2,-0.8886,4740
4849,9.328,1,0.2,0.8162,4849
4863,20.368,1,0.2,7.3834,4863
4933,12.536,1,0.2,4.2309,4933
4960,61.192,1,0.2,6.1192,4960
4962,48.712,1,0.2,5.4801,4962
4997,48.784,1,0.2,3.6588,4997
4999,109.592,1,0.2,8.2194,4999
5088,10.312,1,0.2,-1.289,5088
5091,8.784,1,0.2,3.1842,5091
5102,5.184,1,0.2,1.8792,5102
5116,3.304,1,0.2,1.0738,5116
5144,3.592,1,0.2,1.1225,5144
5153,2.688,1,0.2,0.84,5153
5174,3.408,1,0.2,0.8946,5174
5200,2.304,1,0.2,0.7776,5200
5235,210.008,1,0.2,2.6251,5235
5293,4.464,1,0.2,0.3348,5293
5318,9.656,1,0.2,1.5691,5318
5343,1.632,1,0.2,0.5508,5343
5366,151.192,1,0.2,13.2293,5366
5404,3.744,1,0.2,1.3104,5404
5409,22.424,1,0.2,8.409,5409
5432,4.064,1,0.2,1.3716,5432
5441,2.064,1,0.2,0.1548,5441
5446,20.936,1,0.2,7.0659,5446
5455,8.384,1,0.2,0.7336,5455
5461,16.272,1,0.2,-3.8646,5461
5481,103.192,1,0.2,11.6091,5481
