credata_pk,vendor,region,tenancy,environment_type,instance_type,compute_type,recommendation_type,ru_recommendation_metric,safety_factor,saved_doql_query,recommend_burstable,recommend_amd,recommend_arm,ignore_hyperv,os_filter,device_type_filter,tag_filter,service_level,device_data,device_fk,device_name,orig_total_cores,orig_memory,orig_hard_disk,orig_os,orig_nic_out_transfer,orig_nic_in_transfer,orig_nic_speed,orig_disk_throughput,orig_disk_read_throughput,orig_disk_write_throughput,orig_disk_iops,orig_disk_read_iops,orig_disk_write_iops,orig_disk_latency,orig_disk_read_latency,cluster_device_fk,cluster_device_name,recommended_instance,burstable,cpu,total_cores,memory,network,matching_os,monthly_ondemand_cost,monthly_premptible_cost,monthly_1yr_resvd_cost,monthly_1yr_resvd_noupfront_cost,monthly_prorated_3yr_resvd_cost,monthly_1yr_resvd_partupfront_cost,monthly_1yr_resvd_allupfront_cost,monthly_prorated_3yr_resvd_noupfront_cost,monthly_prorated_3yr_resvd_partupfront_cost,monthly_prorated_3yr_resvd_allupfront_cost,yearly_ondemand_cost,yearly_premptible_cost,yearly_1yr_resvd_cost,yearly_1yr_resvd_noupfront_cost,yearly_1yr_resvd_partupfront_cost,yearly_1yr_resvd_allupfront_cost,yearly_prorated_3yr_resvd_cost,yearly_prorated_3yr_resvd_noupfront_cost,yearly_prorated_3yr_resvd_partupfront_cost,yearly_prorated_3yr_resvd_allupfront_cost,storage,block_volume_storage,monthly_storage_cost,yearly_storage_cost,monthly_networking_cost,yearly_networking_cost,local_disk,row_color,missing_ru_data,status,first_added,last_updated
"3155172","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14537}","14537","d1a8a9746173",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.046,2021-11-12 06:33:23.046
"3155173","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14543}","14543","1ab098aba079",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.046,2021-11-12 06:33:23.046
"3155174","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14544}","14544","12eee6a2152c",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.046,2021-11-12 06:33:23.046
"3155175","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14545}","14545","a2f0ae45b25a",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.046,2021-11-12 06:33:23.046
"3155176","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14546}","14546","8d321552fe80",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.046,2021-11-12 06:33:23.046
"3155177","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14547}","14547","53b42e0bd280",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.046,2021-11-12 06:33:23.046
"3155178","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14548}","14548","a70bd9b5259a",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.046,2021-11-12 06:33:23.046
"3155179","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14549}","14549","8c19bf93db58",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.046,2021-11-12 06:33:23.046
"3155180","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14550}","14550","954e2a62eef3",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.050,2021-11-12 06:33:23.050
"3155181","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14551}","14551","19cbbed610d7",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.050,2021-11-12 06:33:23.050
"3155182","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14552}","14552","e6b23910c3b9",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.050,2021-11-12 06:33:23.050
"3155183","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14553}","14553","e264924d6617",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.050,2021-11-12 06:33:23.050
"3155186","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14557}","14557","059365ed96ae",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155187","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14558}","14558","2f5d95c1a2f1",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155189","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14560}","14560","c1e3e36cc3e9",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155190","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14561}","14561","9eede1e0e138",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155191","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14562}","14562","19b6940ab166",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155192","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14563}","14563","f2480a7f2794",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155193","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14564}","14564","eec4b31b0685",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155194","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14565}","14565","3f7b66078f8d",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155195","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14566}","14566","985f3f41b743",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155196","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14567}","14567","e6c6226b781d",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155199","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14573}","14573","fa7cf7f8d9be",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155200","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14574}","14574","d1a672488e4e",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155201","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14575}","14575","4920444bd832",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155202","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14576}","14576","de2106bb4d11",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155203","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14577}","14577","491fe544be3f",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155204","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14578}","14578","b889567ee0a3",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155205","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14579}","14579","734e4c9db134",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155206","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14580}","14580","337e862f8273",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155207","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14581}","14581","a2e597ea4d41",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155208","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14582}","14582","db69b07f7708",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155209","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14583}","14583","537ca3d56277",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.053,2021-11-12 06:33:23.053
"3155211","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14588}","14588","4420a32539a0",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.056,2021-11-12 06:33:23.056
"3155212","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14589}","14589","841db30d2e98",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.056,2021-11-12 06:33:23.056
"3155213","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14590}","14590","38108df1f8b3",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.056,2021-11-12 06:33:23.056
"3155214","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14591}","14591","3465a0df1378",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.056,2021-11-12 06:33:23.056
"3155215","AWS","US East (N. Virginia)","Shared","","","","regular","95th",10,"",True,True,False,True,"","","","All","{'cpupower': '', 'os_name': u'Ubuntu', 'ram_size_type': None, 'type_id': 3, 'monitoring_enabled': False, 'total_part_disk_size': None, 'ram': '', 'total_cores': '', 'hard_disk_size': None, 'os_arch': '', 'hard_disk_size_type': None, 'cpucount': None, 'os_fk': 21, 'service_level_id': 1, 'cpucore': None, 'virtual_host': False, 'id': 14592}","14592","15ce723881f9",,,"","Ubuntu",,,,"","","","","","","","",,"","","","",,,"","",,,,,,,,,,,,,,,,,,,,,"",,,,,,"","red","","ACTIVE",2021-11-12 06:33:23.056,2021-11-12 06:33:23.056
