created,duration,id,name,status,time,updated,utc_offset,waitlist_count,yes_rsvp_count,venue.id,venue.name,venue.lat,venue.lon,venue.repinned,venue.address_1,venue.city,venue.country,venue.localized_country_name,venue.zip,venue.state,group.created,group.name,group.id,group.join_mode,group.lat,group.lon,group.urlname,group.who,link,description,visibility,manual_attendance_count
"1.45151E+12","","fnfgnlyxgbdb","Monthly Meeting","upcoming","1.52271E+12","1.45151E+12","-14400000","0","1","11474282","Microsoft Corporation","27.94368744","-82.53858185","FALSE","5426 Bay Center Drive","Tampa","us","USA","33609","FL","1.37592E+12","Tampa Bay SQL Business Intelligence and Analytics","9712392","open","27.97999954","-82.33999634","Tampa-Bay-SQL-Business-Intelligence","BI & BA Professionals","https://www.meetup.com/Tampa-Bay-SQL-Business-Intelligence/events/fnfgnlyxgbdb/","<p><b>Monthly Meeting Details</b></p> <p><b>Topic:</b> TBD</p> <p><b>Speaker:</b> TBD</p> <p><b>Agenda:</b></p> <p>6:00PM - 6:30PM Networking<br/>6:30PM - 6:45PM Announcements and Introductions<br/>6:45PM - 8:15PM Presentation<br/>8:15PM - 8:30PM Q&amp;A</p>","public",""
"1.49239E+12","10800000","xrxzwmyxgbfb","Weekly Coding Club @ Galvanize","upcoming","1.5228E+12","1.49239E+12","-25200000","0","1","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/xrxzwmyxgbfb/","<p>*** Have trouble getting in? Email Lee at lee.ngo@galvanize.com ***</p> <p>Every Tuesday night, come down to Galvanize for an always informal gathering of aspiring coders and data scientists, potential mentors, and just people looking for their developer community. This event is intentionally unstructured, though every so often there might be a special guest or fun activity, all driven by the community's interest. </p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/a/e/4/9/600_457964617.jpeg"" /></p> <p><i>Possible Coding Club activities could include:</i></p> <p>• Preparation for your coding exam or project</p> <p>• Meeting a possible mentor in the community</p> <p>• Roundtable conversations about code, education, and community</p> <p>• Games of any kind (table top, computer, cards, etc.)</p> <p>• Pair programming exercises</p> <p>• Whatever you think we should do!</p> <p>We may be deliberate with our activities at any given night, but you have the option to disengage as long","public",""
"1.49239E+12","10800000","xrxzwmyxgbnb","Weekly Coding Club @ Galvanize","upcoming","1.52341E+12","1.49239E+12","-25200000","0","1","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/xrxzwmyxgbnb/","<p>*** Have trouble getting in? Email Lee at lee.ngo@galvanize.com ***</p> <p>Every Tuesday night, come down to Galvanize for an always informal gathering of aspiring coders and data scientists, potential mentors, and just people looking for their developer community. This event is intentionally unstructured, though every so often there might be a special guest or fun activity, all driven by the community's interest. </p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/a/e/4/9/600_457964617.jpeg"" /></p> <p><i>Possible Coding Club activities could include:</i></p> <p>• Preparation for your coding exam or project</p> <p>• Meeting a possible mentor in the community</p> <p>• Roundtable conversations about code, education, and community</p> <p>• Games of any kind (table top, computer, cards, etc.)</p> <p>• Pair programming exercises</p> <p>• Whatever you think we should do!</p> <p>We may be deliberate with our activities at any given night, but you have the option to disengage as long","public",""
"1.48876E+12","9000000","vcgnsmyxgbqb","Mile Hi Power BI Monthly Meeting","upcoming","1.52358E+12","1.48876E+12","-21600000","0","1","24197253","Microsoft Denver HQ","39.63064575","-104.9027481","FALSE","7595 Technology Way","Denver","us","USA","80237","CO","1.44696E+12","Mile Hi Power BI User Group","19100805","open","39.63999939","-104.9000015","MileHiPowerBI","Denver Power BI Enthusiasts","https://www.meetup.com/MileHiPowerBI/events/vcgnsmyxgbqb/","<p>• Food/Networking - 5:30-6:00</p> <p>• Intros/Recap Power BI News - 6:00-6:30</p> <p>• Demos/Discussion on Power BI topics (more details will be provide before each meeting</p> <p><b>Make sure you get to the Microsoft office before 6pm as the lobby doors automatically lock at 6pm and the elevators only work with a building badge after 6pm.</b></p> <p>Help spread the word about the group, send all of you collegues and friends that want to know more about Power BI to <a href=""http://milehipowerbi.com"">MileHiPowerBI.com</a> and get them to sign up.</p> <p>Also, join the online Power BI community, by signing up for a login on <a href=""http://community.powerbi.com"">community.powerbi.com</a>. Once you have done that you can participate in the forums for the international Power BI community.</p>","public",""
"1.49239E+12","10800000","xrxzwmyxgbwb","Weekly Coding Club @ Galvanize","upcoming","1.52401E+12","1.49239E+12","-25200000","0","1","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/xrxzwmyxgbwb/","<p>*** Have trouble getting in? Email Lee at lee.ngo@galvanize.com ***</p> <p>Every Tuesday night, come down to Galvanize for an always informal gathering of aspiring coders and data scientists, potential mentors, and just people looking for their developer community. This event is intentionally unstructured, though every so often there might be a special guest or fun activity, all driven by the community's interest. </p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/a/e/4/9/600_457964617.jpeg"" /></p> <p><i>Possible Coding Club activities could include:</i></p> <p>• Preparation for your coding exam or project</p> <p>• Meeting a possible mentor in the community</p> <p>• Roundtable conversations about code, education, and community</p> <p>• Games of any kind (table top, computer, cards, etc.)</p> <p>• Pair programming exercises</p> <p>• Whatever you think we should do!</p> <p>We may be deliberate with our activities at any given night, but you have the option to disengage as long","public",""
"1.47147E+12","3600000","tqsdxlyxgbxb","PowerBI Palo Alto Meetup","upcoming","1.5241E+12","1.47147E+12","-25200000","0","1","929085","Coupa Café","37.44482803","-122.1614227","FALSE","538 Ramona St","Palo Alto","us","USA","94301","CA","1.45351E+12","Silicon Valley Power BI User Group","19415800","open","37.40999985","-122.1600037","Silicon-Valley-Power-BI-User-Group","PUGs","https://www.meetup.com/Silicon-Valley-Power-BI-User-Group/events/tqsdxlyxgbxb/","<p>All,</p> <p>Please join us on the third Wednesday of every month to talk about coffee, life, the universe, everything data related and how we ever survived without PowerBI.  Please feel free to share any news, bring your challenges and share your tip and tricks.</p> <p>We will be giving away ""Learn to Write DAX"" books and t-shirts. Looking forward to meeting everyone.</p> <p>Regards,</p> <p>James</p>","public",""
"1.38081E+12","","dxtgwgyxgbfc","autoscheduled test","upcoming","1.52451E+12","1.38081E+12","-14400000","0","1","1543700","632 Broadway, New York, NY 10012","40.72602463","-73.99617767","FALSE","632 Broadway, New York, NY 10012","New York","us","USA","10012","Ne","1.25812E+12","Meetup API Testing Sandbox","1556336","open","40.70000076","-73.98999786","Meetup-API-Testing","Developers","https://www.meetup.com/Meetup-API-Testing/events/dxtgwgyxgbfc/","<p>testing autoscheduled event</p>","public_limited",""
"1.49239E+12","10800000","xrxzwmyxgbgc","Weekly Coding Club @ Galvanize","upcoming","1.52462E+12","1.49239E+12","-25200000","0","1","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/xrxzwmyxgbgc/","<p>*** Have trouble getting in? Email Lee at lee.ngo@galvanize.com ***</p> <p>Every Tuesday night, come down to Galvanize for an always informal gathering of aspiring coders and data scientists, potential mentors, and just people looking for their developer community. This event is intentionally unstructured, though every so often there might be a special guest or fun activity, all driven by the community's interest. </p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/a/e/4/9/600_457964617.jpeg"" /></p> <p><i>Possible Coding Club activities could include:</i></p> <p>• Preparation for your coding exam or project</p> <p>• Meeting a possible mentor in the community</p> <p>• Roundtable conversations about code, education, and community</p> <p>• Games of any kind (table top, computer, cards, etc.)</p> <p>• Pair programming exercises</p> <p>• Whatever you think we should do!</p> <p>We may be deliberate with our activities at any given night, but you have the option to disengage as long","public",""
"1.49376E+12","7200000","239676436","Transition Hub Meeting: your catch-up, intros and networking space!","upcoming","1.49487E+12","1.49376E+12","-14400000","0","1","25215682","Back room of Six Bells Pub","52.20044327","0.134330004","FALSE","Covent Garden","Cambridge","gb","United Kingdom","","","1.25812E+12","Meetup API Testing Sandbox","1556336","open","40.70000076","-73.98999786","Meetup-API-Testing","Developers","https://www.meetup.com/Meetup-API-Testing/events/239676436/","<p>Please join us for our next Hub gathering, to catch up with projects and friends, meet new members and end with a bit of juicy networking over a drink! Come along for 7pm to meet other members, 7.30 -8.30pm: items for discussion:, 8.30pm onwards: Networking and chat. All welcome, new TC members and familiar faces alike!</p>","public_limited","0"
"1.49376E+12","113400000","239676437","Introduction to Permaculture","upcoming","1.49829E+12","1.49381E+12","-14400000","0","1","25215683","Trumpington Community Gardens","52.1715126","0.120529003","FALSE","Trumpington Community Gardens","Cambridge","gb","United Kingdom","","","1.25812E+12","Meetup API Testing Sandbox","1556336","open","40.70000076","-73.98999786","Meetup-API-Testing","Developers","https://www.meetup.com/Meetup-API-Testing/events/239676437/","<p>Hannah Thoroughgood will be leading this course. She is an experienced permaculture designer and teacher based at The Inkpot in Lincolnshire. This course is the foundation that most take before moving on to the full Permaculture Design Course and possibly the diploma after this. The community garden is near the Foster Road Allotment site and Trumpington Community Orchard project, both of these sites are likely to be used during the course. contact <a href=""http://www.transitioncambridge.org/mail-contact/sendmail.php?who=ctch26"">Dave Jackson</a> to book or for more information.<br/>Price: &amp;pound;40 for two days for Earlybird bookings before 1st May. &amp;pound;45 for later bookings.</p>","public_limited","0"
"1.48804E+12","","237982509","test create event","upcoming","1.50716E+12","1.48804E+12","-14400000","0","1","","","","","","","","","","","","1.25812E+12","Meetup API Testing Sandbox","1556336","open","40.70000076","-73.98999786","Meetup-API-Testing","Developers","https://www.meetup.com/Meetup-API-Testing/events/237982509/","<p>long create event</p>","public_limited","0"
"1.49376E+12","9000000","239676439","Trumpington Seedy Sunday","upcoming","1.51715E+12","1.49376E+12","-18000000","0","1","25215684","Trumpington Village Hall","52.21784973","0.140555993","FALSE","High Street","Cambridge","gb","United Kingdom","","","1.25812E+12","Meetup API Testing Sandbox","1556336","open","40.70000076","-73.98999786","Meetup-API-Testing","Developers","https://www.meetup.com/Meetup-API-Testing/events/239676439/","<p>Advance notice of the next Seedy Sunday! As ever, this is a chance to bring and swap self-saved seeds, exchange surplus bought seed, and take seeds in exchange for a small donation. If you don't have any spare seeds, don't worry, there are always plenty to go round. As ever, there'll be refreshments and cakes, and lots of stalls including seed merchants, bread makers, and community groups. Entry costs &amp;pound;2, children come in free. If you'd like to volunteer (lots of helpers needed!), please <a href=""http://www.transitioncambridge.org/mail-contact/sendmail.php?who=sdys30"">contact the organisers</a>. And if you can offer a raffle/tombola prize, we'd also love to hear from you (e.g. yummy home-made jams, chutneys, cakes, books, or a skill you could share?). You can also follow us on <a href=""https://www.facebook.com/trumpingtonseedysunday/?fref=ts"">Facebook</a> for the latest updates.</p>","public_limited","0"
"1.49325E+12","5400000","239524886","Developer Social","upcoming","1.49446E+12","1.49325E+12","-25200000","0","6","23510633","Fish Tale Brew Pub","47.04418564","-122.8966446","FALSE","515 Jefferson St. SE","Olympia","us","USA","","WA","1.37041E+12","South Sound Developers User Group","8790462","open","47.02999878","-122.8700027","ssdevelopers","Developers","https://www.meetup.com/ssdevelopers/events/239524886/","<p>Sorry about the last-minute posting!</p> <p>


This is a host-less meetup for local developers to meet up and chit-chat, make connections, etc.</p> <p>Some ideas of things to talk about:<br/>* Talk about side projects.<br/>* Gain support for your side projects.<br/>* Talk about the nasty bug you've been stuck on for days/weeks.<br/>* Share cool tools</p> <p><br/><b>If you are looking for a job....</b><br/>Please remember that most people attending are NOT in a hiring position and their team probably isn't even hiring. Additionally, jobs through the state, and other places, have their own hiring processes that you must go through. You can bring your resume if you want, but more importantly focus on just showing up and being social, so when something does turn up, others will be more likely to put in a good word for you.</p> <p><b>If you are hiring...</b><br/>Feel free to post in the comments section along with a brief description and/or link :)</p> <p>


<b>RSVP Details</b></p> <p>Please try to finalize yo","public",""
"1.49267E+12","7200000","239350004","Visualizing Data Using Power BI","upcoming","1.49447E+12","1.49426E+12","-25200000","0","21","24914576","SPIE Lounge","48.72303772","-122.4934235","FALSE","1000 20th St","Bellingham","us","USA","98225","WA","1.47822E+12","Bellingham Power BI User Group","21032141","open","48.75","-122.4899979","Bellingham-Power-BI-User-Group","Members","https://www.meetup.com/Bellingham-Power-BI-User-Group/events/239350004/","<p>Like many topics in our user group meetings, the concept of data visualization reaches far beyond the box of Power BI.  Approaches on best practice are abundant on the internet, as are the arguments against them.  The correct approach to data visualization is that there is not one approach, rather one objective:  to use data to provide knowledge in the most efficient and effective manner possible. </p> <p><br/>For this meeting we will be exploring how to achieve this objective using Power BI.  In presentation/discussion format, we will covering how to:</p> <p>• Create a new visualization and understand its requested fields </p> <p>• Apply formatting (titles, colors, data labels, etc)</p> <p>• Add analytics (Trend lines, forecast, etc)</p> <p><br/>• Control report behavior and interactions</p> <p><br/>• Import and use custom visuals</p> <p><br/>The discussion will be led by Derek Rickard.  Although prior experience with Power BI will be helpful, it is not required.  Any and all skill levels are encouraged","public",""
"1.49066E+12","","238757475","Date Analytics for Subscription and Contracted Services","upcoming","1.49455E+12","1.49422E+12","-25200000","0","65","24709800","Microsoft","49.28616714","-123.1231232","FALSE","1100 - 1111 W Georgia","Vancouver","ca","Canada","","BC","1.46471E+12","Vancouver Power BI User Group","20017782","open","49.27999878","-123.0400009","Vancouver-Power-BI-User-Group","BI Enthusiasts","https://www.meetup.com/Vancouver-Power-BI-User-Group/events/238757475/","<p><b>UPDATE:  PLEASE DON'T COME EARLY AS MICROSOFT IS HOSTING AN EVENT THAT IS SET TO FINISH AT 5:30 PM.  LET'S BE RESPECT OF OUR HOST AS THEY KINDLY ALLOW US TO USE THE SPACE!</b></p> <p><b><br/></b></p> <p><b>SESSION OUTLINE: </b></p> <p>Subscription or contracted services businesses have some unique analytic demands around dates. They still have standard forms of analysis that may involve filtering and grouping facts on multiple role-playing date dimensions. But they also need analytics where the same facts are shown multiple times, in different time periods; such as showing subscription starts as a positive in one month, and subscription expirations as a negative in another month in order to see the net change in contract values. Let's explore some models that handle this concept, and try to extend it to other non-subscription business problems too.</p> <p><b>SPEAKER PROFILE: </b></p> <p><br/>Todd McDermid is a BI Solution Architect at Absolute Software, with a deep background in data warehousing, prima","public",""
"1.48876E+12","9000000","vcgnsmywhbpb","Mile Hi Power BI Monthly Meeting","upcoming","1.49455E+12","1.49413E+12","-21600000","0","12","24197253","Microsoft Denver HQ","39.63064575","-104.9027481","FALSE","7595 Technology Way","Denver","us","USA","80237","CO","1.44696E+12","Mile Hi Power BI User Group","19100805","open","39.63999939","-104.9000015","MileHiPowerBI","Denver Power BI Enthusiasts","https://www.meetup.com/MileHiPowerBI/events/239699014/","<p>• Food/Networking - 5:30-6:00</p> <p>• Intros/Recap Power BI News - 6:00-6:30</p> <p>• Big Changes for Power BI!</p> <p>Discussion of the changes announced to Power BI in the last week. Also cover as much as has been released on licensing costs for the new Power BI Premium and the changes to the free Power BI service and Power BI Pro. Bring your questions about how this might effect your Power BI roll-out current or in the future.</p> <p><br/><b>Make sure you get to the Microsoft office before 6pm as the lobby doors automatically lock at 6pm and the elevators only work with a building badge after 6pm.</b></p> <p>Help spread the word about the group, send all of you collegues and friends that want to know more about Power BI to <a href=""http://milehipowerbi.com"">MileHiPowerBI.com</a> and get them to sign up.</p> <p>Also, join the online Power BI community, by signing up for a login on <a href=""http://community.powerbi.com"">community.powerbi.com</a>. Once you have done that you can participate in the forums","public",""
"1.49132E+12","7200000","238954207","On-Prem PowerBI with Pyramid Analytics","upcoming","1.49454E+12","1.49132E+12","-18000000","0","19","24231632","Microsoft Technology Center","41.88528442","-87.62151337","FALSE","200 East Randolph Drive, Suite 200","Chicago","us","USA","","IL","1.44868E+12","Chicagoland Power BI User Group","19160916","open","41.88000107","-87.62000275","ChicagolandPowerBI","Power BI Evangelist","https://www.meetup.com/ChicagolandPowerBI/events/238954207/","<p>Pyramid Analytics’ industry-leading Modern BI platform balances IT control and business user success. It offers enterprise capabilities such as advanced data modeling, self-service data discovery, interactive dashboards, and narrative reporting on any device. Here’s what makes Pyramid Analytics unique:<br/>• A true analytics platform that combines the security and stability of IT governance with the flexibility and utility of user-driven analysis<br/>• A scalable platform that supports the volume and variety of data, subject areas, and users across the enterprise<br/>• The BI Office collaboration engine lets users share analysis, comments, and context to bring the power of the collective to every decision<br/>• Enterprise-grade, role-based security that enables the right access for the appropriate audiences across the platform – even down to the cell level of content<br/>• Merging advanced visuals and powerful analytics provides real-world utility, and gives users the power to answer challenging organizat","public","0"
"1.48734E+12","9900000","237784091","Investigate TempDB like SH & Making RLS and Dynamic Data Masking Work For You!","upcoming","1.49452E+12","1.48734E+12","3600000","0","20","24605880","Aston Manor Academy","52.49594879","-1.890133977","FALSE","Phillips Street, Birmingham.","B6 4PZ","gb","United Kingdom","","","1.4329E+12","Microsoft Data Platform Group - Birmingham","18633915","open","52.5","-1.889999986","MicrosoftDataPlatformBirmingham","Members","https://www.meetup.com/MicrosoftDataPlatformBirmingham/events/237784091/","<p>Microsoft Data Platform Group Birmingham - 11th May 2017, 6.15pm</p> <p><br/><b>Session 1:</b> Richard Douglas - Investigate TempDB like Sherlock Holmes</p> <p><br/><b>Session 2:</b> John Martin - Making Row Level Security and Dynamic Data Masking work for you!</p> <p>



<b>Agenda</b></p> <p>6.15pm – 6:30pm Meet &amp; Greet</p> <p>6:30pm - 7:30pm Richard Douglas - Investigate TempDB like Sherlock Holmes</p> <p>The system database TempDB has often been called a dumping ground, even the public toilet of SQL Server. (There has to be a joke about spills in there somewhere). In this session, you will learn to find those criminal activities that are going on deep in the depths of SQL Server that are causing performance issues, not just for one session, but that affects everybody on that instance.</p> <p>You will leave this session prepared to create better architecture decisions and better code to improve the performance for all of your users.</p> <p>

7:30pm - 8:00pm Break &amp; Pizza</p> <p>8:00pm – 9:00pm J","public",""
"1.48992E+12","6300000","238531669","Advanced investment portfolio optimization with R","upcoming","1.49452E+12","1.48992E+12","10800000","0","35","24201408","Microsoft Office","56.9589653","24.11427116","FALSE","Zaļā iela 1","Riga","lv","Latvia","","","1.44713E+12","Riga Power BI Meetup","19107273","open","56.97000122","24.12999916","Riga-Power-BI-Meetup","Power BI users","https://www.meetup.com/Riga-Power-BI-Meetup/events/238531669/","<p>R language provides capabilities from advanced analytics and allows us to use complex algorithms in an easy way. In this meetup, we will have unique opportunity to see how R is used for finance investments optimisation, presented by Elchin Jafarov.</p> <p><img src=""http://photos1.meetupstatic.com/photos/event/d/c/a/0/600_459236480.jpeg"" /></p> <p>Šajā meetupā tiks prezentētas R valodas iespēas finanšu portfeļa optimizācijai. Prezentāciju vadīs Riga Power BI grupas biedrs Elchins Jafarovs.</p>","public",""
"1.49325E+12","7200000","239524994","Servo Control on Raspberry Pi via Nodejs","upcoming","1.49455E+12","1.49325E+12","-25200000","0","9","10850962","The Olympia Center (community center)","47.04649353","-122.9025955","FALSE","222 Columbia St. NW","Olympia","us","USA","98501","WA","1.37041E+12","South Sound Developers User Group","8790462","open","47.02999878","-122.8700027","ssdevelopers","Developers","https://www.meetup.com/ssdevelopers/events/239524994/","<p>The availability of very low cost computers with general purpose I/O and running linux variants significantly lowers the ramp to writing programs that interface with the physical world, using very sophisticated and familiar software stacks. For example, a Raspberry Pi with built in wireless networking can be had for $10 - $40, depending on whether you need a single-core or quad-core processor, and supports popular platforms including, node, java, python and many great development tools and utilities.</p> <p>In this talk, I will look at servos, pulse width modulation, and creation of a node module to enable servo control via node running on a Raspberry Pi. I will also briefly touch upon the use of the i2c module that is provided on npm. We’ll light some LEDs, spin some motors and, if time allows, also look at detecting and triggering other types of events via the GPIO pins on the pi. This is based on some recreational computing done over a Christmas to New Years shutdown from work a few years ago.</p> <p>-","public",""
"1.49376E+12","","239676435","Growing Spaces tour of spaces in North Cambridge","upcoming","1.49468E+12","1.49376E+12","-14400000","0","2","25215681","North Cambridge","52.22563934","0.129975006","FALSE","North Cambridge","Cambridge","gb","United Kingdom","","","1.25812E+12","Meetup API Testing Sandbox","1556336","open","40.70000076","-73.98999786","Meetup-API-Testing","Developers","https://www.meetup.com/Meetup-API-Testing/events/239676435/","<p>The idea is to see our growing spaces together and decide what we can do for them this year (add signs, contact neighbours, plant more things and so on) See <a href=""http://www.cambridge.growingspaces.org/meeting-minutes-2/"">here</a> for the route.</p>","public_limited","0"
"1.45151E+12","","fnfgnlywhbcb","Monthly Meeting May 15th, 2017","upcoming","1.49489E+12","1.49366E+12","-14400000","0","29","11474282","Microsoft Corporation","27.94368744","-82.53858185","FALSE","5426 Bay Center Drive","Tampa","us","USA","33609","FL","1.37592E+12","Tampa Bay SQL Business Intelligence and Analytics","9712392","open","27.97999954","-82.33999634","Tampa-Bay-SQL-Business-Intelligence","BI & BA Professionals","https://www.meetup.com/Tampa-Bay-SQL-Business-Intelligence/events/238818382/","<p><b>Monthly Meeting Details</b></p> <p><b>Topic:</b> 2 topics tonight</p> <p>Topic #1: The impostor syndrome</p> <p>We will discuss a phenomenon that affects high-achieving individuals who are marked by an inability to internalize their accomplishments and a persistent fear of being exposed as a ""fraud"". This is a common phenomenon among Business Analytics professionals as we have to deal with rapid changing technologies and data analysis practices. This is an interactive discussion.</p> <p>Topic #2: User group planning, leadership and topics</p> <p>We want to invite you to volunteer with our user group and perhaps take on some leadership roles. We also want to discuss grooming of new speakers and list some of the topics that the user group is interested on.</p> <p><b>Speaker:</b> Jose Chinchilla</p> <p><b>Agenda:</b></p> <p>6:00PM - 6:30PM Networking<br/>6:30PM - 6:45PM Announcements and Introductions<br/>6:45PM - 8:15PM Presentation<br/>8:15PM - 8:30PM Q&amp;A</p>","public",""
"1.49057E+12","5400000","238728789","Did you just chart? Jon Peltier, Excel MVP, and charting legend spills his guts","upcoming","1.49491E+12","1.49336E+12","43200000","0","51","24410130","Trade Me Cafetaria","-41.29055786","174.779541","FALSE","Level 5, 2 Market Lane","Wellington","nz","New Zealand","","","1.45671E+12","Excel and Power BI User Group, Wellington NZ","19639469","open","-41.27999878","174.7799988","Power-BI-User-Group-Wellington-NZ","Members","https://www.meetup.com/Power-BI-User-Group-Wellington-NZ/events/238728789/","<p>Our guest this week is US Excel MVP Jon Peltier. Some say Jon Peltier is part man, part chart. If the part-chart claim is true, then if you'll pardon the puns he's a legend who never loses the plot when it comes to cajoling Excel charts to do the seemingly impossible.</p> <p><br/>Jon has an<i>extensive</i> website at <a href=""http://www.peltiertech.com"">www.peltiertech.com</a> that shows you how to bend the standard charting options that Excel gives out of the box into any obscure or niche chart you could ever want to create—<i>provided </i>that the chart lives up to Jon’s demanding expectation that a chart inform the viewer. If a chart type doesn’t do the data justice, you won’t find a how-to on Jon’s site about it. But you <i>will</i> find insightful articles telling you why you should avoid it and giving you the knowledge you need to make better data visualization choices. Next time you ask Google about anything chart-related, try adding “Peltier” to your search terms,  because it doubles your chances","public",""
"1.49239E+12","10800000","xrxzwmywhbvb","Weekly Coding Club @ Galvanize","upcoming","1.49498E+12","1.49239E+12","-25200000","0","4","23866922","Galvanize","47.5991745","-122.3336639","FALSE","111 S. Jackson St.","Seattle","us","USA","","WA","1.43266E+12","Seattle Data Science","18626905","open","47.59999847","-122.3300018","Seattle-Data-Science","Data Scientists","https://www.meetup.com/Seattle-Data-Science/events/239408757/","<p>*** Have trouble getting in? Email Lee at lee.ngo@galvanize.com ***</p> <p>Every Tuesday night, come down to Galvanize for an always informal gathering of aspiring coders and data scientists, potential mentors, and just people looking for their developer community. This event is intentionally unstructured, though every so often there might be a special guest or fun activity, all driven by the community's interest. </p> <p><img src=""https://a248.e.akamai.net/secure.meetupstatic.com/photos/event/a/e/4/9/600_457964617.jpeg"" /></p> <p><i>Possible Coding Club activities could include:</i></p> <p>• Preparation for your coding exam or project</p> <p>• Meeting a possible mentor in the community</p> <p>• Roundtable conversations about code, education, and community</p> <p>• Games of any kind (table top, computer, cards, etc.)</p> <p>• Pair programming exercises</p> <p>• Whatever you think we should do!</p> <p>We may be deliberate with our activities at any given night, but you have the option to disengage as long","public",""
"1.49391E+12","","239726217","Changes - Power BI","upcoming","1.49497E+12","1.49391E+12","-14400000","0","8","24312176","Fusion Alliance (Quick Solutions)","40.14723969","-82.94417572","FALSE","440 Polaris Parkway, Suite 500","Westerville","us","USA","","OH","1.45315E+12","Columbus Azure ML and Power BI User Group","19361867","open","40.09999847","-83.01999664","Columbus-Azure-ML-and-Power-BI-User-Group","Professionals","https://www.meetup.com/Columbus-Azure-ML-and-Power-BI-User-Group/events/239726217/","<p>There have been a lot of announcements and changes to Power BI regarding licensing, etc. We will cover ""What's New with Power BI"" and have an extended, open discussion around Power BI Premium and other licensing changes as well as the new user interface, Apps, Quick Measures and more!</p>","public",""
"1.49395E+12","","239744741","May Double Header - Brendan Richards and Ashley Mannix","upcoming","1.49492E+12","1.49395E+12","36000000","0","68","9059942","Microsoft Brisbane","-27.46868324","153.0210419","FALSE","Level 28, 400 George Street","Brisbane","au","Australia","","","1.34621E+12","Brisbane .NET User Group","4671302","open","-27.45999908","153.0200043","Brisbane-Net-User-Group","Developers","https://www.meetup.com/Brisbane-Net-User-Group/events/239744741/","<p><b>Brendan Richards - How to Tame a Penguin - Master Linux with ASP.NET Core</b></p> <p><br/>""Microsoft Heart Linux"" is a big statement backed up by exciting software releases that give the .Net developer more choices than ever before. But how to get started?Brendan is a former Linux fundamentalist turned .Net Developer and this this talk will cover an essential introduction to Linux, package management and command-line basics - before going on to deploy a .NET Core web application.</p> <p><b>About the presenter:</b></p> <p>Brendan Richards - Solution Architect at SSW Brisbane<br/>@BrendanSSW</p> <p>


<b>Ashley Mannix - Speeding up the .NET Web</b></p> <p><br/>Let's take a dive through corefxlab: an open-source project in the dotnet GitHub organisation for experimenting with new APIs.</p> <p>We'll look at what corefxlab is as a community-driven project and why it's significant. We'll also dig into some of the new APIs and why you should care about them, including: </p> <p>- Span&lt;T&gt; and Buffer&lt;T&","public",""
"1.49395E+12","4500000","239745426","QLD ALM Users Group – May meetup with Int’l guest presenter!","upcoming","1.49497E+12","1.49395E+12","36000000","0","15","9557622","Microsoft Office – South Stradbroke Island room","-27.46868324","153.0210419","FALSE","Level 28, 400 George Street","Brisbane","au","Australia","","","1.34794E+12","QLD ALM Users Group","4983102","open","-27.45999908","153.0200043","qalmug","ALM Practitioners","https://www.meetup.com/qalmug/events/239745426/","<p><b>TOPIC: Unravelling hidden tricks and tips in Visual Studio 2017</b></p> <p>Come along and join Justin Clareburt from Microsoft Redmond in this informal look at the Visual Studio 2017 IDE. While he claims to know more hidden tips and tricks than anyone, I’d love to see our user group members teach Justin a trick or two while he’s here sharing many productivity tips to make you drive Visual Studio like a boss!</p> <p>The plan for our meetup is to have a fun interactive session where we can all play around with VS2017 showing off our favourite features and discussing ideas. As usual they’ll be lots of chit-chat. And eating bacon. And muffins. And more bacon :)</p> <p><b>SPEAKERS – Justin Clareburt</b></p> <p>Justin is a Senior Program Manager for the Visual Studio team based in  Redmond. He is an expert in IDEs, he is known for his passion for the ultimate development experience, incorporating efficient, effective and accessible tools, commands and shortcuts. With over 20 years of software engineering exp","public",""
