Customer ID,Date of Birth,Gender,Circle Open,Circle To,Circle Current,Circle Close,Sale Line Recurrence Status,Sale Line Start Date,Sale Line End Date,Entry Date,Age,Age Group
383348,1995-04-18 00:00:00.000,"Female",2018-07-02 00:00:00.000,,"Yes",,"Active",2018-07-20 00:00:00.000,,2018-07-02 00:00:00.000,26,"<30"
406808,1995-09-26 00:00:00.000,"Female",2020-06-25 00:00:00.000,,"Yes",,"Active",2020-07-15 00:00:00.000,,2020-06-25 00:00:00.000,26,"<30"
410659,1995-08-15 00:00:00.000,"Female",2020-10-05 00:00:00.000,,"Yes",,"Active",2020-10-15 00:00:00.000,,2020-10-05 00:00:00.000,26,"<30"
376821,1995-08-28 00:00:00.000,"Female",2017-11-13 00:00:00.000,,"Yes",,"Active",2020-02-15 00:00:00.000,,2020-02-15 00:00:00.000,26,"<30"
389786,1994-09-30 00:00:00.000,"Female",2019-05-29 00:00:00.000,,"Yes",,"Active",2019-07-01 00:00:00.000,,2019-05-29 00:00:00.000,26,"<30"
404823,1995-01-27 00:00:00.000,"Female",2020-03-18 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-03-01 00:00:00.000,26,"<30"
420450,1995-03-03 00:00:00.000,"Female",2021-06-24 00:00:00.000,,"Yes",,"Active",2021-07-01 00:00:00.000,,2021-06-24 00:00:00.000,26,"<30"
408212,1994-10-21 00:00:00.000,"Female",2020-07-30 00:00:00.000,,"Yes",,"Active",2020-08-15 00:00:00.000,,2020-07-30 00:00:00.000,26,"<30"
418104,1995-06-30 00:00:00.000,"Female",2021-04-16 00:00:00.000,,"Yes",,"Active",2021-05-01 00:00:00.000,,2021-04-16 00:00:00.000,26,"<30"
415863,1995-01-20 00:00:00.000,"Female",2021-03-02 00:00:00.000,,"Yes",,"Active",2021-04-01 00:00:00.000,,2021-03-02 00:00:00.000,26,"<30"
408246,1995-09-07 00:00:00.000,"Female",2020-07-31 00:00:00.000,,"Yes",,"Active",2020-08-15 00:00:00.000,,2020-07-31 00:00:00.000,26,"<30"
377678,1995-05-29 00:00:00.000,"Female",2017-12-12 00:00:00.000,,"Yes",,"Active",2018-01-20 00:00:00.000,,2017-12-12 00:00:00.000,26,"<30"
420723,1994-10-04 00:00:00.000,"Female",2021-07-06 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-07-06 00:00:00.000,26,"<30"
403010,1995-08-26 00:00:00.000,"Female",2020-01-23 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2021-01-15 00:00:00.000,26,"<30"
413526,1995-02-15 00:00:00.000,"Female",2020-12-24 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2020-12-24 00:00:00.000,26,"<30"
387406,1995-08-12 00:00:00.000,"Female",2018-12-20 00:00:00.000,,"Yes",,"Active",2020-06-20 00:00:00.000,,2020-06-20 00:00:00.000,26,"<30"
410886,1994-11-29 00:00:00.000,"Female",2020-10-12 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-10-12 00:00:00.000,26,"<30"
403589,1995-07-15 00:00:00.000,"Female",2020-02-05 00:00:00.000,,"Yes",,"Active",2020-02-15 00:00:00.000,,2020-02-05 00:00:00.000,26,"<30"
420011,1994-12-23 00:00:00.000,"Female",2020-01-31 00:00:00.000,,"Yes",,"Active",2021-06-15 00:00:00.000,,2021-06-15 00:00:00.000,26,"<30"
414579,1994-12-15 00:00:00.000,"Female",2021-02-09 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-02-09 00:00:00.000,26,"<30"
418742,1994-11-22 00:00:00.000,"Female",2021-05-07 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-05-07 00:00:00.000,26,"<30"
402859,1995-01-15 00:00:00.000,"Female",2020-01-21 00:00:00.000,,"Yes",,"Active",2020-02-01 00:00:00.000,,2020-01-21 00:00:00.000,26,"<30"
419898,1995-08-13 00:00:00.000,"Female",2021-06-04 00:00:00.000,,"Yes",,"Active",2021-07-01 00:00:00.000,,2021-06-04 00:00:00.000,26,"<30"
414611,1995-06-08 00:00:00.000,"Female",2021-02-09 00:00:00.000,,"Yes",,"Active",2021-03-15 00:00:00.000,,2021-02-09 00:00:00.000,26,"<30"
404149,1994-12-10 00:00:00.000,"Female",2020-02-20 00:00:00.000,,"Yes",,"Active",2021-07-15 00:00:00.000,,2021-07-15 00:00:00.000,26,"<30"
376135,1995-03-29 00:00:00.000,"Female",2017-10-04 00:00:00.000,,"Yes",,"Active",2017-10-20 00:00:00.000,,2017-10-04 00:00:00.000,26,"<30"
371075,1995-07-07 00:00:00.000,"Female",2016-12-09 00:00:00.000,,"Yes",,"Active",2017-01-15 00:00:00.000,,2016-12-09 00:00:00.000,26,"<30"
409659,1995-01-30 00:00:00.000,"Female",2020-09-10 00:00:00.000,,"Yes",,"Active",2020-10-15 00:00:00.000,,2020-09-10 00:00:00.000,26,"<30"
411365,1995-01-01 00:00:00.000,"Female",2020-10-23 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-10-23 00:00:00.000,26,"<30"
389120,1994-11-29 00:00:00.000,"Female",2019-04-11 00:00:00.000,,"Yes",,"Active",2019-05-15 00:00:00.000,,2019-04-11 00:00:00.000,26,"<30"
406162,1995-02-03 00:00:00.000,"Female",2020-06-12 00:00:00.000,,"Yes",,"Active",2020-07-20 00:00:00.000,,2020-06-12 00:00:00.000,26,"<30"
409265,1994-10-27 00:00:00.000,"Female",2020-08-25 00:00:00.000,,"Yes",,"Active",2020-08-20 00:00:00.000,,2020-08-25 00:00:00.000,26,"<30"
417133,1995-08-28 00:00:00.000,"Female",2021-03-18 00:00:00.000,,"Yes",,"Active",2021-04-01 00:00:00.000,,2021-03-18 00:00:00.000,26,"<30"
418249,1994-09-29 00:00:00.000,"Female",2021-04-20 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-04-20 00:00:00.000,26,"<30"
403394,1995-08-07 00:00:00.000,"Female",2020-01-31 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2021-01-15 00:00:00.000,26,"<30"
414446,1995-07-14 00:00:00.000,"Female",2021-02-04 00:00:00.000,,"Yes",,"Active",2021-02-15 00:00:00.000,,2021-02-04 00:00:00.000,26,"<30"
405652,1995-08-25 00:00:00.000,"Female",2020-05-27 00:00:00.000,,"Yes",,"Active",2020-06-01 00:00:00.000,,2020-05-27 00:00:00.000,26,"<30"
410353,1995-08-01 00:00:00.000,"Female",2020-09-28 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-09-28 00:00:00.000,26,"<30"
420299,1995-06-21 00:00:00.000,"Female",2021-06-17 00:00:00.000,,"Yes",,"Active",2021-07-01 00:00:00.000,,2021-06-17 00:00:00.000,26,"<30"
397734,1995-08-26 00:00:00.000,"Female",2019-11-05 00:00:00.000,,"Yes",,"Active",2019-11-15 00:00:00.000,,2019-11-05 00:00:00.000,26,"<30"
413237,1995-09-10 00:00:00.000,"Female",2020-12-18 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2020-12-18 00:00:00.000,26,"<30"
409687,1994-12-10 00:00:00.000,"Female",2020-09-14 00:00:00.000,,"Yes",,"Active",2020-09-20 00:00:00.000,,2020-09-14 00:00:00.000,26,"<30"
383513,1994-11-28 00:00:00.000,"Female",2018-07-05 00:00:00.000,,"Yes",,"Active",2018-07-15 00:00:00.000,,2018-07-05 00:00:00.000,26,"<30"
421122,1995-05-18 00:00:00.000,"Female",2021-07-22 00:00:00.000,,"Yes",,"Active",2021-08-20 00:00:00.000,,2021-07-22 00:00:00.000,26,"<30"
379285,1994-11-01 00:00:00.000,"Female",2018-02-20 00:00:00.000,,"Yes",,"Active",2020-01-15 00:00:00.000,,2020-01-15 00:00:00.000,26,"<30"
418693,1995-09-21 00:00:00.000,"Female",2021-05-06 00:00:00.000,,"Yes",,"Active",2021-06-01 00:00:00.000,,2021-05-06 00:00:00.000,26,"<30"
418097,1994-10-26 00:00:00.000,"Female",2021-04-16 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-04-16 00:00:00.000,26,"<30"
420172,1995-07-26 00:00:00.000,"Female",2021-06-14 00:00:00.000,,"Yes",,"Active",2021-07-01 00:00:00.000,,2021-06-14 00:00:00.000,26,"<30"
399477,1995-09-18 00:00:00.000,"Female",2019-12-03 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2021-01-15 00:00:00.000,26,"<30"
420817,1994-10-24 00:00:00.000,"Female",2021-07-08 00:00:00.000,,"Yes",,"Active",2021-08-15 00:00:00.000,,2021-07-08 00:00:00.000,26,"<30"
418722,1994-11-02 00:00:00.000,"Female",2021-05-06 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-05-06 00:00:00.000,26,"<30"
413809,1995-03-06 00:00:00.000,"Female",2021-01-14 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2021-01-14 00:00:00.000,26,"<30"
410414,1994-10-10 00:00:00.000,"Female",2020-09-29 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-09-29 00:00:00.000,26,"<30"
409069,1995-05-24 00:00:00.000,"Female",2020-08-20 00:00:00.000,,"Yes",,"Active",2020-09-01 00:00:00.000,,2020-08-20 00:00:00.000,26,"<30"
365209,1995-04-02 00:00:00.000,"Female",2016-04-22 00:00:00.000,,"Yes",,"Active",2016-05-20 00:00:00.000,,2016-04-22 00:00:00.000,26,"<30"
389544,1995-04-14 00:00:00.000,"Female",2019-05-17 00:00:00.000,,"Yes",,"Active",2019-06-20 00:00:00.000,,2019-05-17 00:00:00.000,26,"<30"
376509,1995-09-25 00:00:00.000,"Female",2017-10-24 00:00:00.000,,"Yes",,"Active",2018-01-20 00:00:00.000,,2018-01-20 00:00:00.000,26,"<30"
394754,1995-07-29 00:00:00.000,"Female",2019-10-24 00:00:00.000,,"Yes",,"Active",2019-11-01 00:00:00.000,,2019-10-24 00:00:00.000,26,"<30"
411593,1995-08-21 00:00:00.000,"Female",2020-10-30 00:00:00.000,,"Yes",,"Active",2020-12-01 00:00:00.000,,2020-10-30 00:00:00.000,26,"<30"
412343,1995-06-27 00:00:00.000,"Female",2020-11-23 00:00:00.000,,"Yes",,"Active",2021-01-01 00:00:00.000,,2020-11-23 00:00:00.000,26,"<30"
407548,1994-10-16 00:00:00.000,"Female",2020-07-14 00:00:00.000,,"Yes",,"Active",2020-08-01 00:00:00.000,,2020-07-14 00:00:00.000,26,"<30"
414439,1995-07-03 00:00:00.000,"Female",2021-02-04 00:00:00.000,,"Yes",,"Active",2021-02-20 00:00:00.000,,2021-02-04 00:00:00.000,26,"<30"
405833,1995-09-04 00:00:00.000,"Female",2020-06-03 00:00:00.000,,"Yes",,"Active",2020-06-15 00:00:00.000,,2020-06-03 00:00:00.000,26,"<30"
413016,1995-02-12 00:00:00.000,"Female",2020-12-14 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2020-12-14 00:00:00.000,26,"<30"
367766,1994-11-19 00:00:00.000,"Female",2016-08-01 00:00:00.000,,"Yes",,"Active",2019-05-01 00:00:00.000,,2019-05-01 00:00:00.000,26,"<30"
413639,1994-11-24 00:00:00.000,"Female",2021-01-08 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2021-01-08 00:00:00.000,26,"<30"
369915,1995-05-29 00:00:00.000,"Female",2016-11-09 00:00:00.000,,"Yes",,"Active",2017-02-20 00:00:00.000,,2017-02-20 00:00:00.000,26,"<30"
405826,1995-03-24 00:00:00.000,"Female",2020-06-03 00:00:00.000,,"Yes",,"Active",2021-03-20 00:00:00.000,,2021-03-20 00:00:00.000,26,"<30"
394804,1995-02-17 00:00:00.000,"Female",2019-10-25 00:00:00.000,,"Yes",,"Active",2020-12-01 00:00:00.000,,2020-12-01 00:00:00.000,26,"<30"
374404,1995-01-13 00:00:00.000,"Female",2017-07-06 00:00:00.000,,"Yes",,"Active",2017-08-20 00:00:00.000,,2017-07-06 00:00:00.000,26,"<30"
387689,1995-01-28 00:00:00.000,"Female",2019-01-28 00:00:00.000,,"Yes",,"Active",2019-03-01 00:00:00.000,,2019-01-28 00:00:00.000,26,"<30"
404991,1995-03-24 00:00:00.000,"Female",2020-03-25 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-03-01 00:00:00.000,26,"<30"
409125,1995-07-26 00:00:00.000,"Female",2020-08-20 00:00:00.000,,"Yes",,"Active",2020-09-01 00:00:00.000,,2020-08-20 00:00:00.000,26,"<30"
407588,1994-11-11 00:00:00.000,"Female",2020-07-15 00:00:00.000,,"Yes",,"Active",2020-08-01 00:00:00.000,,2020-07-15 00:00:00.000,26,"<30"
417964,1995-08-25 00:00:00.000,"Female",2021-04-15 00:00:00.000,,"Yes",,"Active",2021-04-20 00:00:00.000,,2021-04-15 00:00:00.000,26,"<30"
412458,1995-07-01 00:00:00.000,"Female",2020-11-24 00:00:00.000,,"Yes",,"Active",2020-12-01 00:00:00.000,,2020-11-24 00:00:00.000,26,"<30"
391401,1995-04-22 00:00:00.000,"Female",2019-07-03 00:00:00.000,,"Yes",,"Active",2021-07-01 00:00:00.000,,2021-07-01 00:00:00.000,26,"<30"
417542,1995-06-12 00:00:00.000,"Female",2021-03-31 00:00:00.000,,"Yes",,"Active",2021-04-15 00:00:00.000,,2021-03-31 00:00:00.000,26,"<30"
373723,1995-02-09 00:00:00.000,"Female",2017-05-01 00:00:00.000,,"Yes",,"Active",2017-05-15 00:00:00.000,,2017-05-01 00:00:00.000,26,"<30"
391131,1994-11-11 00:00:00.000,"Female",2019-06-25 00:00:00.000,,"Yes",,"Active",2019-07-01 00:00:00.000,,2019-06-25 00:00:00.000,26,"<30"
397645,1995-09-26 00:00:00.000,"Female",2019-11-01 00:00:00.000,,"Yes",,"Active",2020-03-15 00:00:00.000,,2020-03-15 00:00:00.000,26,"<30"
413601,1995-07-17 00:00:00.000,"Female",2021-01-07 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2021-01-07 00:00:00.000,26,"<30"
415118,1995-04-05 00:00:00.000,"Female",2021-02-25 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-02-25 00:00:00.000,26,"<30"
381387,1995-07-16 00:00:00.000,"Female",2018-05-04 00:00:00.000,,"Yes",,"Active",2018-06-15 00:00:00.000,,2018-05-04 00:00:00.000,26,"<30"
402709,1995-02-16 00:00:00.000,"Female",2020-01-16 00:00:00.000,,"Yes",,"Active",2020-02-01 00:00:00.000,,2020-01-16 00:00:00.000,26,"<30"
355300,1991-10-22 00:00:00.000,"Female",2015-07-01 00:00:00.000,,"Yes",,"Active",2015-07-01 00:00:00.000,,2015-07-01 00:00:00.000,29,"<30"
409785,1992-09-18 00:00:00.000,"Female",2020-09-16 00:00:00.000,,"Yes",,"Active",2020-09-20 00:00:00.000,,2020-09-16 00:00:00.000,29,"<30"
403419,1992-01-14 00:00:00.000,"Female",2020-01-31 00:00:00.000,,"Yes",,"Active",2020-03-01 00:00:00.000,,2020-01-31 00:00:00.000,29,"<30"
367041,1992-07-30 00:00:00.000,"Female",2016-06-23 00:00:00.000,,"Yes",,"Active",2016-07-20 00:00:00.000,,2016-06-23 00:00:00.000,29,"<30"
417274,1992-02-03 00:00:00.000,"Female",2021-03-24 00:00:00.000,,"Yes",,"Active",2021-04-01 00:00:00.000,,2021-03-24 00:00:00.000,29,"<30"
356690,1991-12-20 00:00:00.000,"Female",2015-08-14 00:00:00.000,,"Yes",,"Active",2015-10-20 00:00:00.000,,2015-08-14 00:00:00.000,29,"<30"
393262,1992-09-21 00:00:00.000,"Female",2019-10-21 00:00:00.000,,"Yes",,"Active",2020-11-01 00:00:00.000,,2020-11-01 00:00:00.000,29,"<30"
339971,1992-01-08 00:00:00.000,"Female",2013-03-14 00:00:00.000,,"Yes",,"Active",2015-10-15 00:00:00.000,,2015-10-15 00:00:00.000,29,"<30"
417717,1992-07-20 00:00:00.000,"Female",2021-04-08 00:00:00.000,,"Yes",,"Active",2021-05-01 00:00:00.000,,2021-04-08 00:00:00.000,29,"<30"
420149,1992-08-20 00:00:00.000,"Female",2021-06-14 00:00:00.000,,"Yes",,"Active",2021-06-20 00:00:00.000,,2021-06-14 00:00:00.000,29,"<30"
417376,1992-08-04 00:00:00.000,"Female",2021-03-26 00:00:00.000,,"Yes",,"Active",2021-04-15 00:00:00.000,,2021-03-26 00:00:00.000,29,"<30"
410099,1992-07-10 00:00:00.000,"Female",2020-09-23 00:00:00.000,,"Yes",,"Active",2020-10-01 00:00:00.000,,2020-09-23 00:00:00.000,29,"<30"
405875,1992-02-23 00:00:00.000,"Female",2020-06-08 00:00:00.000,,"Yes",,"Active",2020-06-15 00:00:00.000,,2020-06-08 00:00:00.000,29,"<30"
391348,1991-10-27 00:00:00.000,"Female",2019-07-01 00:00:00.000,,"Yes",,"Active",2019-07-15 00:00:00.000,,2019-07-01 00:00:00.000,29,"<30"
419424,1992-09-27 00:00:00.000,"Female",2021-05-26 00:00:00.000,,"Yes",,"Active",2021-06-20 00:00:00.000,,2021-05-26 00:00:00.000,29,"<30"
367310,1992-01-18 00:00:00.000,"Female",2016-07-20 00:00:00.000,,"Yes",,"Active",2021-04-01 00:00:00.000,,2021-04-01 00:00:00.000,29,"<30"
421216,1992-03-20 00:00:00.000,"Female",2021-07-27 00:00:00.000,,"Yes",,"Active",2021-09-01 00:00:00.000,,2021-07-27 00:00:00.000,29,"<30"
392379,1992-01-29 00:00:00.000,"Female",2019-08-14 00:00:00.000,,"Yes",,"Active",2019-09-20 00:00:00.000,,2019-08-14 00:00:00.000,29,"<30"
419073,1992-06-22 00:00:00.000,"Female",2021-05-18 00:00:00.000,,"Yes",,"Active",2021-06-01 00:00:00.000,,2021-05-18 00:00:00.000,29,"<30"
417018,1992-01-15 00:00:00.000,"Female",2021-03-16 00:00:00.000,,"Yes",,"Active",2021-04-01 00:00:00.000,,2021-03-16 00:00:00.000,29,"<30"
410660,1992-06-22 00:00:00.000,"Female",2020-10-05 00:00:00.000,,"Yes",,"Active",2020-10-20 00:00:00.000,,2020-10-05 00:00:00.000,29,"<30"
406894,1992-06-25 00:00:00.000,"Female",2020-06-26 00:00:00.000,,"Yes",,"Active",2020-07-01 00:00:00.000,,2020-06-26 00:00:00.000,29,"<30"
350830,1992-07-08 00:00:00.000,"Female",2014-12-09 00:00:00.000,,"Yes",,"Active",2015-08-15 00:00:00.000,,2015-08-15 00:00:00.000,29,"<30"
422177,1992-05-07 00:00:00.000,"Female",2021-08-30 00:00:00.000,,"Yes",,"Active",2021-09-15 00:00:00.000,,2021-08-30 00:00:00.000,29,"<30"
352849,1992-01-24 00:00:00.000,"Female",2015-02-26 00:00:00.000,,"Yes",,"Active",2015-03-20 00:00:00.000,,2015-02-26 00:00:00.000,29,"<30"
418102,1991-10-22 00:00:00.000,"Female",2021-04-16 00:00:00.000,,"Yes",,"Active",2021-05-15 00:00:00.000,,2021-04-16 00:00:00.000,29,"<30"
414758,1992-05-06 00:00:00.000,"Female",2021-02-11 00:00:00.000,,"Yes",,"Active",2021-03-20 00:00:00.000,,2021-02-11 00:00:00.000,29,"<30"
378308,1992-04-11 00:00:00.000,"Female",2018-02-01 00:00:00.000,,"Yes",,"Active",2018-02-01 00:00:00.000,,2018-02-01 00:00:00.000,29,"<30"
413930,1992-06-04 00:00:00.000,"Female",2021-01-19 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2021-01-19 00:00:00.000,29,"<30"
372398,1992-03-02 00:00:00.000,"Female",2017-02-10 00:00:00.000,,"Yes",,"Active",2021-04-15 00:00:00.000,,2021-04-15 00:00:00.000,29,"<30"
419440,1992-01-17 00:00:00.000,"Female",2021-05-26 00:00:00.000,,"Yes",,"Active",2021-06-15 00:00:00.000,,2021-05-26 00:00:00.000,29,"<30"
405071,1991-11-02 00:00:00.000,"Female",2020-03-25 00:00:00.000,,"Yes",,"Active",2020-04-15 00:00:00.000,,2020-03-25 00:00:00.000,29,"<30"
409658,1992-04-04 00:00:00.000,"Female",2020-09-10 00:00:00.000,,"Yes",,"Active",2020-09-15 00:00:00.000,,2020-09-10 00:00:00.000,29,"<30"
411436,1992-08-01 00:00:00.000,"Female",2020-10-27 00:00:00.000,,"Yes",,"Active",2020-11-15 00:00:00.000,,2020-10-27 00:00:00.000,29,"<30"
415799,1992-06-02 00:00:00.000,"Female",2021-03-02 00:00:00.000,,"Yes",,"Active",2021-03-20 00:00:00.000,,2021-03-02 00:00:00.000,29,"<30"
371101,1991-10-27 00:00:00.000,"Female",2017-01-01 00:00:00.000,,"Yes",,"Active",2018-09-15 00:00:00.000,,2018-09-15 00:00:00.000,29,"<30"
406860,1992-08-19 00:00:00.000,"Female",2020-06-26 00:00:00.000,,"Yes",,"Active",2020-08-01 00:00:00.000,,2020-06-26 00:00:00.000,29,"<30"
408624,1991-11-26 00:00:00.000,"Female",2020-08-07 00:00:00.000,,"Yes",,"Active",2021-07-15 00:00:00.000,,2021-07-15 00:00:00.000,29,"<30"
389509,1992-06-10 00:00:00.000,"Female",2019-05-15 00:00:00.000,,"Yes",,"Active",2021-01-01 00:00:00.000,,2021-01-01 00:00:00.000,29,"<30"
393265,1992-02-28 00:00:00.000,"Female",2019-10-21 00:00:00.000,,"Yes",,"Active",2019-11-01 00:00:00.000,,2019-10-21 00:00:00.000,29,"<30"
358416,1992-04-12 00:00:00.000,"Female",2015-11-20 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-03-01 00:00:00.000,29,"<30"
410752,1992-03-31 00:00:00.000,"Female",2020-10-06 00:00:00.000,,"Yes",,"Active",2020-10-20 00:00:00.000,,2020-10-06 00:00:00.000,29,"<30"
365785,1992-04-24 00:00:00.000,"Female",2016-05-05 00:00:00.000,,"Yes",,"Active",2018-05-20 00:00:00.000,,2018-05-20 00:00:00.000,29,"<30"
405844,1992-09-25 00:00:00.000,"Female",2020-06-04 00:00:00.000,,"Yes",,"Active",2020-06-15 00:00:00.000,,2020-06-04 00:00:00.000,29,"<30"
367303,1992-05-18 00:00:00.000,"Female",2016-06-30 00:00:00.000,,"Yes",,"Active",2016-07-20 00:00:00.000,,2016-06-30 00:00:00.000,29,"<30"
366375,1991-12-06 00:00:00.000,"Female",2016-05-19 00:00:00.000,,"Yes",,"Active",2019-06-01 00:00:00.000,,2019-06-01 00:00:00.000,29,"<30"
369643,1992-05-18 00:00:00.000,"Female",2016-11-01 00:00:00.000,,"Yes",,"Active",2016-11-01 00:00:00.000,,2016-11-01 00:00:00.000,29,"<30"
412966,1992-06-23 00:00:00.000,"Female",2020-12-11 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2020-12-11 00:00:00.000,29,"<30"
408429,1992-03-03 00:00:00.000,"Female",2020-08-04 00:00:00.000,,"Yes",,"Active",2020-08-15 00:00:00.000,,2020-08-04 00:00:00.000,29,"<30"
378165,1992-04-05 00:00:00.000,"Female",2018-01-16 00:00:00.000,,"Yes",,"Active",2019-10-15 00:00:00.000,,2019-10-15 00:00:00.000,29,"<30"
415058,1992-02-24 00:00:00.000,"Female",2021-02-23 00:00:00.000,,"Yes",,"Active",2021-03-15 00:00:00.000,,2021-02-23 00:00:00.000,29,"<30"
412437,1992-06-12 00:00:00.000,"Female",2020-11-24 00:00:00.000,,"Yes",,"Active",2020-12-01 00:00:00.000,,2020-11-24 00:00:00.000,29,"<30"
412487,1992-09-13 00:00:00.000,"Female",2020-11-26 00:00:00.000,,"Yes",,"Active",2021-01-15 00:00:00.000,,2020-11-26 00:00:00.000,29,"<30"
415793,1991-12-18 00:00:00.000,"Female",2021-03-01 00:00:00.000,,"Yes",,"Active",2021-03-20 00:00:00.000,,2021-03-01 00:00:00.000,29,"<30"
403906,1992-01-11 00:00:00.000,"Female",2020-02-13 00:00:00.000,,"Yes",,"Active",2020-02-20 00:00:00.000,,2020-02-13 00:00:00.000,29,"<30"
403101,1991-12-24 00:00:00.000,"Female",2020-01-24 00:00:00.000,,"Yes",,"Active",2020-02-01 00:00:00.000,,2020-01-24 00:00:00.000,29,"<30"
410470,1992-05-10 00:00:00.000,"Female",2020-09-30 00:00:00.000,,"Yes",,"Active",2020-10-15 00:00:00.000,,2020-09-30 00:00:00.000,29,"<30"
413962,1992-05-26 00:00:00.000,"Female",2021-01-19 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2021-01-19 00:00:00.000,29,"<30"
393129,1992-01-04 00:00:00.000,"Female",2019-10-10 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-08-01 00:00:00.000,29,"<30"
345120,1992-02-26 00:00:00.000,"Female",2013-10-14 00:00:00.000,,"Yes",,"Active",2020-04-15 00:00:00.000,,2020-04-15 00:00:00.000,29,"<30"
413947,1992-05-06 00:00:00.000,"Female",2021-01-19 00:00:00.000,,"Yes",,"Active",2021-02-20 00:00:00.000,,2021-01-19 00:00:00.000,29,"<30"
421298,1992-09-07 00:00:00.000,"Female",2021-07-29 00:00:00.000,,"Yes",,"Active",2021-08-15 00:00:00.000,,2021-07-29 00:00:00.000,29,"<30"
415847,1991-10-07 00:00:00.000,"Female",2021-03-02 00:00:00.000,,"Yes",,"Active",2021-03-15 00:00:00.000,,2021-03-02 00:00:00.000,29,"<30"
414850,1992-08-15 00:00:00.000,"Female",2021-02-15 00:00:00.000,,"Yes",,"Active",2021-03-20 00:00:00.000,,2021-02-15 00:00:00.000,29,"<30"
409150,1991-12-19 00:00:00.000,"Female",2020-08-20 00:00:00.000,,"Yes",,"Active",2020-09-01 00:00:00.000,,2020-08-20 00:00:00.000,29,"<30"
402905,1992-09-19 00:00:00.000,"Female",2020-01-22 00:00:00.000,,"Yes",,"Active",2020-02-01 00:00:00.000,,2020-01-22 00:00:00.000,29,"<30"
422064,1992-04-18 00:00:00.000,"Female",2021-08-19 00:00:00.000,,"Yes",,"Active",2021-09-01 00:00:00.000,,2021-08-19 00:00:00.000,29,"<30"
382094,1991-10-21 00:00:00.000,"Female",2018-06-07 00:00:00.000,,"Yes",,"Active",2021-04-15 00:00:00.000,,2021-04-15 00:00:00.000,29,"<30"
420467,1992-03-26 00:00:00.000,"Female",2021-06-24 00:00:00.000,,"Yes",,"Active",2021-08-01 00:00:00.000,,2021-06-24 00:00:00.000,29,"<30"
372129,1991-12-22 00:00:00.000,"Female",2017-01-31 00:00:00.000,,"Yes",,"Active",2018-01-15 00:00:00.000,,2018-01-15 00:00:00.000,29,"<30"
414165,1991-12-31 00:00:00.000,"Female",2021-01-26 00:00:00.000,,"Yes",,"Active",2021-03-01 00:00:00.000,,2021-01-26 00:00:00.000,29,"<30"
410943,1992-05-18 00:00:00.000,"Female",2020-10-13 00:00:00.000,,"Yes",,"Active",2020-10-20 00:00:00.000,,2020-10-13 00:00:00.000,29,"<30"
377951,1992-08-01 00:00:00.000,"Female",2018-02-01 00:00:00.000,,"Yes",,"Active",2018-02-01 00:00:00.000,,2018-02-01 00:00:00.000,29,"<30"
375325,1992-06-17 00:00:00.000,"Female",2017-08-29 00:00:00.000,,"Yes",,"Active",2017-09-15 00:00:00.000,,2017-08-29 00:00:00.000,29,"<30"
413330,1992-03-31 00:00:00.000,"Female",2020-12-21 00:00:00.000,,"Yes",,"Active",2021-02-01 00:00:00.000,,2020-12-21 00:00:00.000,29,"<30"
391026,1992-06-07 00:00:00.000,"Female",2019-06-21 00:00:00.000,,"Yes",,"Active",2019-07-01 00:00:00.000,,2019-06-21 00:00:00.000,29,"<30"
