Property_Number,target_formation,api_no,well_type,activity_phase,event_objective_1,spud_date,time_from,time_to,Duration_Hrs,wellbore_no,wellbore_id,event_id,event_code,Rig_Name,plannedTD,MDTO,MDFROM,Ft Drilled,date_report,Distinct Rig 1
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-14 00:00:00.000,2019-06-14 14:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,11130,11130,0,2019-06-14 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-07-09 00:00:00.000,2019-07-09 11:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,20217,20217,0,2019-07-09 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-20 00:00:00.000,2019-06-20 17:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-20 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-29 00:00:00.000,2019-06-29 14:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18549,18549,0,2019-06-29 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-20 00:00:00.000,2019-06-20 17:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-20 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-29 00:00:00.000,2019-06-29 02:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18549,18549,0,2019-06-29 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-29 00:00:00.000,2019-06-29 14:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18549,18549,0,2019-06-29 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-29 00:00:00.000,2019-06-29 11:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18549,18549,0,2019-06-29 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-18 00:00:00.000,2019-06-18 17:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,14995,14995,0,2019-06-18 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-15 00:00:00.000,2019-06-15 17:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,13050,13050,0,2019-06-15 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-17 00:00:00.000,2019-06-17 06:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,13365,13365,0,2019-06-17 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-21 00:00:00.000,2019-06-21 20:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-21 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-21 00:00:00.000,2019-06-21 00:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-21 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-21 00:00:00.000,2019-06-21 01:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-21 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-21 00:00:00.000,2019-06-21 15:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-21 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-21 00:00:00.000,2019-06-21 08:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-21 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-21 00:00:00.000,2019-06-21 01:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-21 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-17 00:00:00.000,2019-06-17 04:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,13343,13343,0,2019-06-17 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-16 00:00:00.000,2019-06-16 22:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,13343,13343,0,2019-06-16 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-17 00:00:00.000,2019-06-17 03:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,13343,13343,0,2019-06-17 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-16 00:00:00.000,2019-06-16 15:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,13343,13343,0,2019-06-16 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-16 00:00:00.000,2019-06-17 00:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,13343,13343,0,2019-06-16 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-22 00:00:00.000,2019-06-22 16:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16728,16728,0,2019-06-22 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-22 00:00:00.000,2019-06-22 00:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-22 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-22 00:00:00.000,2019-06-22 02:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16344,16344,0,2019-06-22 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-25 00:00:00.000,2019-06-25 17:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-25 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-25 00:00:00.000,2019-06-25 06:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-25 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-25 00:00:00.000,2019-06-25 09:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-25 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-25 00:00:00.000,2019-06-25 17:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-25 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-25 00:00:00.000,2019-06-25 00:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-25 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-25 00:00:00.000,2019-06-25 05:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-25 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-25 00:00:00.000,2019-06-25 18:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-25 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-27 00:00:00.000,2019-06-27 17:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18071,18071,0,2019-06-27 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-25 00:00:00.000,2019-06-25 18:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-25 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-07-01 00:00:00.000,2019-07-01 10:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18860,18860,0,2019-07-01 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-07-01 00:00:00.000,2019-07-01 18:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18908,18908,0,2019-07-01 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-07-01 00:00:00.000,2019-07-02 00:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18936,18936,0,2019-07-01 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-24 00:00:00.000,2019-06-24 17:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-24 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-24 00:00:00.000,2019-06-24 22:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-24 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-07-03 00:00:00.000,2019-07-03 18:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,19534,19534,0,2019-07-03 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-26 00:00:00.000,2019-06-26 17:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,17495,17495,0,2019-06-26 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-24 00:00:00.000,2019-06-24 21:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-24 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-17 00:00:00.000,2019-06-17 01:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,13343,13343,0,2019-06-17 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-07-01 00:00:00.000,2019-07-01 09:30:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,18860,18860,0,2019-07-01 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-24 00:00:00.000,2019-06-24 09:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16950,16950,0,2019-06-24 00:00:00.000,60
"501242","WOLFCAMP A LOWER","4237140023","HORIZONTAL","DPROD","PRODUCTION",2019-05-28 20:30:00.000,2019-06-21 00:00:00.000,2019-06-21 21:00:00.000,0.5,"00","SuinjlD2WK","vvYuY","DRL","H&P 536",20290,16324,16324,0,2019-06-21 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-24 00:00:00.000,2018-09-25 00:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,16619,16619,0,2018-09-24 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-24 00:00:00.000,2018-09-24 10:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,16450,16450,0,2018-09-24 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-10-03 00:00:00.000,2018-10-03 12:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,20598,20598,0,2018-10-03 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-10-03 00:00:00.000,2018-10-03 02:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,20598,20598,0,2018-10-03 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-25 00:00:00.000,2018-09-25 02:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,16798,16798,0,2018-09-25 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-25 00:00:00.000,2018-09-25 09:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,17245,17245,0,2018-09-25 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-16 00:00:00.000,2018-09-17 00:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13415,13415,0,2018-09-16 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-16 00:00:00.000,2018-09-16 16:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13145,13145,0,2018-09-16 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-16 00:00:00.000,2018-09-16 18:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13235,13235,0,2018-09-16 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-16 00:00:00.000,2018-09-16 02:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,12430,12430,0,2018-09-16 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-29 00:00:00.000,2018-09-29 16:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,19402,19402,0,2018-09-29 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-28 00:00:00.000,2018-09-28 14:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,19128,19128,0,2018-09-28 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-10-01 00:00:00.000,2018-10-01 02:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,20110,20110,0,2018-10-01 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-18 00:00:00.000,2018-09-18 14:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13757,13757,0,2018-09-18 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-18 00:00:00.000,2018-09-18 10:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13680,13680,0,2018-09-18 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-18 00:00:00.000,2018-09-18 10:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13680,13680,0,2018-09-18 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-18 00:00:00.000,2018-09-18 11:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13680,13680,0,2018-09-18 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-18 00:00:00.000,2018-09-18 06:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13680,13680,0,2018-09-18 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-18 00:00:00.000,2018-09-18 09:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13680,13680,0,2018-09-18 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-18 00:00:00.000,2018-09-18 00:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13680,13680,0,2018-09-18 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-18 00:00:00.000,2018-09-18 01:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13680,13680,0,2018-09-18 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-30 00:00:00.000,2018-09-30 05:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,19402,19402,0,2018-09-30 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-30 00:00:00.000,2018-09-30 00:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,19402,19402,0,2018-09-30 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-30 00:00:00.000,2018-09-30 11:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,19617,19617,0,2018-09-30 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-28 00:00:00.000,2018-09-28 21:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,19306,19306,0,2018-09-28 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-17 00:00:00.000,2018-09-17 03:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,13591,13591,0,2018-09-17 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-10-02 00:00:00.000,2018-10-02 06:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,20598,20598,0,2018-10-02 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-10-02 00:00:00.000,2018-10-02 06:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,20598,20598,0,2018-10-02 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-20 00:00:00.000,2018-09-20 05:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,14308,14308,0,2018-09-20 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-20 00:00:00.000,2018-09-20 05:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,14308,14308,0,2018-09-20 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-20 00:00:00.000,2018-09-20 03:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,14260,14260,0,2018-09-20 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-14 00:00:00.000,2018-09-14 15:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,11269,11269,0,2018-09-14 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-14 00:00:00.000,2018-09-14 03:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,10824,10824,0,2018-09-14 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-14 00:00:00.000,2018-09-15 00:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,11537,11537,0,2018-09-14 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-27 00:00:00.000,2018-09-27 00:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,18278,18278,0,2018-09-27 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-27 00:00:00.000,2018-09-27 16:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,18278,18278,0,2018-09-27 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-27 00:00:00.000,2018-09-27 22:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,18503,18503,0,2018-09-27 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-27 00:00:00.000,2018-09-27 09:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,18278,18278,0,2018-09-27 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-27 00:00:00.000,2018-09-27 16:30:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,18278,18278,0,2018-09-27 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-19 00:00:00.000,2018-09-19 22:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,14260,14260,0,2018-09-19 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-19 00:00:00.000,2018-09-19 06:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,14260,14260,0,2018-09-19 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-19 00:00:00.000,2018-09-19 18:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,14260,14260,0,2018-09-19 00:00:00.000,60
"5058002H","WOLFCAMP A LOWER","4237139685","HORIZONTAL","DPROD","PRODUCTION",2018-04-25 17:30:00.000,2018-09-19 00:00:00.000,2018-09-20 00:00:00.000,0.5,"00","3D4v0XFhLg","KFrRK","DRL","TRINIDAD 223",20740,14260,14260,0,2018-09-19 00:00:00.000,60
