ProductID,Category,Segment,ManufacturerID,Product
"1760","Urban","Regular",11,"Pomum UR"
"1761","Urban","Regular",11,"Pomum UR"
"1762","Urban","Regular",11,"Pomum UR"
"1763","Urban","Regular",11,"Pomum UR"
"1764","Urban","Regular",11,"Pomum UR"
"1765","Urban","Regular",11,"Pomum UR"
"1998","Urban","Regular",4,"Currus UR"
"1999","Urban","Regular",4,"Currus UR"
"2000","Urban","Regular",4,"Currus UR"
"2001","Urban","Regular",4,"Currus UR"
"2002","Urban","Regular",4,"Currus UR"
"2003","Urban","Regular",4,"Currus UR"
"2004","Urban","Regular",4,"Currus UR"
"2005","Urban","Regular",4,"Currus UR"
"2006","Urban","Regular",4,"Currus UR"
"2007","Urban","Regular",4,"Currus UR"
"2008","Urban","Regular",4,"Currus UR"
"2009","Urban","Regular",4,"Currus UR"
"2010","Urban","Regular",4,"Currus UR"
"2011","Urban","Regular",4,"Currus UR"
"2012","Urban","Regular",4,"Currus UR"
"2013","Urban","Regular",4,"Currus UR"
"2014","Urban","Regular",4,"Currus UR"
"2015","Urban","Regular",4,"Currus UR"
"2016","Urban","Regular",4,"Currus UR"
"2017","Urban","Regular",4,"Currus UR"
"2018","Urban","Regular",4,"Currus UR"
"2019","Urban","Regular",4,"Currus UR"
"2020","Urban","Regular",4,"Currus UR"
"2021","Urban","Regular",4,"Currus UR"
"2022","Urban","Regular",4,"Currus UR"
"2023","Urban","Regular",4,"Currus UR"
"2024","Urban","Regular",4,"Currus UR"
"2025","Urban","Regular",4,"Currus UR"
"2026","Urban","Regular",4,"Currus UR"
"2027","Urban","Regular",4,"Currus UR"
"2028","Urban","Regular",4,"Currus UR"
"2029","Urban","Regular",4,"Currus UR"
"2030","Urban","Regular",4,"Currus UR"
"2031","Urban","Regular",4,"Currus UR"
"2032","Urban","Regular",4,"Currus UR"
"2033","Urban","Regular",4,"Currus UR"
"2034","Urban","Regular",4,"Currus UR"
"2035","Urban","Regular",4,"Currus UR"
"2036","Urban","Regular",4,"Currus UR"
"2037","Urban","Regular",4,"Currus UR"
"2038","Urban","Regular",4,"Currus UR"
"2039","Urban","Regular",4,"Currus UR"
"2040","Urban","Regular",4,"Currus UR"
"2125","Urban","Regular",14,"Victoria UR"
"2126","Urban","Regular",14,"Victoria UR"
"2127","Urban","Regular",14,"Victoria UR"
"2128","Urban","Regular",14,"Victoria UR"
"2129","Urban","Regular",14,"Victoria UR"
"2130","Urban","Regular",14,"Victoria UR"
"2131","Urban","Regular",14,"Victoria UR"
"2132","Urban","Regular",14,"Victoria UR"
"2133","Urban","Regular",14,"Victoria UR"
"2134","Urban","Regular",14,"Victoria UR"
"2135","Urban","Regular",14,"Victoria UR"
"2136","Urban","Regular",14,"Victoria UR"
"2137","Urban","Regular",14,"Victoria UR"
"2138","Urban","Regular",14,"Victoria UR"
"2139","Urban","Regular",14,"Victoria UR"
"2140","Urban","Regular",14,"Victoria UR"
"2141","Urban","Regular",14,"Victoria UR"
"2142","Urban","Regular",14,"Victoria UR"
"2143","Urban","Regular",14,"Victoria UR"
"2144","Urban","Regular",14,"Victoria UR"
"2145","Urban","Regular",14,"Victoria UR"
"2146","Urban","Regular",14,"Victoria UR"
"2147","Urban","Regular",14,"Victoria UR"
"2298","Urban","Regular",2,"Aliqui UR"
"2299","Urban","Regular",2,"Aliqui UR"
"2300","Urban","Regular",2,"Aliqui UR"
"2301","Urban","Regular",2,"Aliqui UR"
"2302","Urban","Regular",2,"Aliqui UR"
"2303","Urban","Regular",2,"Aliqui UR"
"2304","Urban","Regular",2,"Aliqui UR"
"2305","Urban","Regular",2,"Aliqui UR"
"2306","Urban","Regular",2,"Aliqui UR"
"2307","Urban","Regular",2,"Aliqui UR"
"2308","Urban","Regular",2,"Aliqui UR"
"2309","Urban","Regular",2,"Aliqui UR"
"2310","Urban","Regular",2,"Aliqui UR"
"2311","Urban","Regular",2,"Aliqui UR"
"2312","Urban","Regular",2,"Aliqui UR"
"2313","Urban","Regular",2,"Aliqui UR"
"2314","Urban","Regular",2,"Aliqui UR"
"2315","Urban","Regular",2,"Aliqui UR"
"2316","Urban","Regular",2,"Aliqui UR"
"2317","Urban","Regular",2,"Aliqui UR"
"2318","Urban","Regular",2,"Aliqui UR"
"2319","Urban","Regular",2,"Aliqui UR"
"2320","Urban","Regular",2,"Aliqui UR"
"2321","Urban","Regular",2,"Aliqui UR"
"2322","Urban","Regular",2,"Aliqui UR"
"2323","Urban","Regular",2,"Aliqui UR"
"2324","Urban","Regular",2,"Aliqui UR"
"2325","Urban","Regular",2,"Aliqui UR"
"2326","Urban","Regular",2,"Aliqui UR"
"197","Youth","Youth",1,"Abbas YY"
"198","Youth","Youth",1,"Abbas YY"
"1000","Youth","Youth",8,"Natura YY"
"1001","Youth","Youth",8,"Natura YY"
"1002","Youth","Youth",8,"Natura YY"
"1003","Youth","Youth",8,"Natura YY"
"1004","Youth","Youth",8,"Natura YY"
"1005","Youth","Youth",8,"Natura YY"
"1006","Youth","Youth",8,"Natura YY"
"1007","Youth","Youth",8,"Natura YY"
"1008","Youth","Youth",8,"Natura YY"
"1009","Youth","Youth",8,"Natura YY"
"1010","Youth","Youth",8,"Natura YY"
"1011","Youth","Youth",8,"Natura YY"
"1012","Youth","Youth",8,"Natura YY"
"1013","Youth","Youth",8,"Natura YY"
"1014","Youth","Youth",8,"Natura YY"
"1015","Youth","Youth",8,"Natura YY"
"1016","Youth","Youth",8,"Natura YY"
"1017","Youth","Youth",8,"Natura YY"
"1018","Youth","Youth",8,"Natura YY"
"1019","Youth","Youth",8,"Natura YY"
"1020","Youth","Youth",8,"Natura YY"
"1021","Youth","Youth",8,"Natura YY"
"1022","Youth","Youth",8,"Natura YY"
"1023","Youth","Youth",8,"Natura YY"
"1024","Youth","Youth",8,"Natura YY"
"1025","Youth","Youth",8,"Natura YY"
"1026","Youth","Youth",8,"Natura YY"
"1690","Youth","Youth",13,"Salvus YY"
"1691","Youth","Youth",13,"Salvus YY"
"1692","Youth","Youth",13,"Salvus YY"
"1693","Youth","Youth",13,"Salvus YY"
"1694","Youth","Youth",13,"Salvus YY"
"1695","Youth","Youth",13,"Salvus YY"
"1696","Youth","Youth",13,"Salvus YY"
"1697","Youth","Youth",13,"Salvus YY"
"1698","Youth","Youth",13,"Salvus YY"
"1699","Youth","Youth",13,"Salvus YY"
"1700","Youth","Youth",13,"Salvus YY"
"1701","Youth","Youth",13,"Salvus YY"
"1702","Youth","Youth",13,"Salvus YY"
"1703","Youth","Youth",13,"Salvus YY"
"1704","Youth","Youth",13,"Salvus YY"
"1705","Youth","Youth",13,"Salvus YY"
"1706","Youth","Youth",13,"Salvus YY"
"1707","Youth","Youth",13,"Salvus YY"
"1708","Youth","Youth",13,"Salvus YY"
"1709","Youth","Youth",13,"Salvus YY"
"1710","Youth","Youth",13,"Salvus YY"
"1711","Youth","Youth",13,"Salvus YY"
"1712","Youth","Youth",13,"Salvus YY"
"1713","Youth","Youth",13,"Salvus YY"
"1714","Youth","Youth",13,"Salvus YY"
"1715","Youth","Youth",13,"Salvus YY"
"1716","Youth","Youth",13,"Salvus YY"
"1717","Youth","Youth",13,"Salvus YY"
"1718","Youth","Youth",13,"Salvus YY"
"1719","Youth","Youth",13,"Salvus YY"
"1720","Youth","Youth",13,"Salvus YY"
"1721","Youth","Youth",13,"Salvus YY"
"1722","Youth","Youth",13,"Salvus YY"
"1723","Youth","Youth",13,"Salvus YY"
"1724","Youth","Youth",13,"Salvus YY"
"1725","Youth","Youth",13,"Salvus YY"
"1806","Youth","Youth",11,"Pomum YY"
"1807","Youth","Youth",11,"Pomum YY"
"1808","Youth","Youth",11,"Pomum YY"
"1809","Youth","Youth",11,"Pomum YY"
"1810","Youth","Youth",11,"Pomum YY"
"1811","Youth","Youth",11,"Pomum YY"
"1812","Youth","Youth",11,"Pomum YY"
"1813","Youth","Youth",11,"Pomum YY"
"1814","Youth","Youth",11,"Pomum YY"
"1815","Youth","Youth",11,"Pomum YY"
"1816","Youth","Youth",11,"Pomum YY"
"1817","Youth","Youth",11,"Pomum YY"
"1818","Youth","Youth",11,"Pomum YY"
"1819","Youth","Youth",11,"Pomum YY"
"1820","Youth","Youth",11,"Pomum YY"
"1821","Youth","Youth",11,"Pomum YY"
"1822","Youth","Youth",11,"Pomum YY"
"1823","Youth","Youth",11,"Pomum YY"
"1824","Youth","Youth",11,"Pomum YY"
"1825","Youth","Youth",11,"Pomum YY"
"1826","Youth","Youth",11,"Pomum YY"
"1827","Youth","Youth",11,"Pomum YY"
"1828","Youth","Youth",11,"Pomum YY"
"1829","Youth","Youth",11,"Pomum YY"
"1830","Youth","Youth",11,"Pomum YY"
"1831","Youth","Youth",11,"Pomum YY"
"1832","Youth","Youth",11,"Pomum YY"
"1833","Youth","Youth",11,"Pomum YY"
"1834","Youth","Youth",11,"Pomum YY"
"1835","Youth","Youth",11,"Pomum YY"
"1836","Youth","Youth",11,"Pomum YY"
"1837","Youth","Youth",11,"Pomum YY"
"1838","Youth","Youth",11,"Pomum YY"
"1839","Youth","Youth",11,"Pomum YY"
"1840","Youth","Youth",11,"Pomum YY"
"1841","Youth","Youth",11,"Pomum YY"
"1842","Youth","Youth",11,"Pomum YY"
"1843","Youth","Youth",11,"Pomum YY"
"1844","Youth","Youth",11,"Pomum YY"
"1845","Youth","Youth",11,"Pomum YY"
"1846","Youth","Youth",11,"Pomum YY"
"1847","Youth","Youth",11,"Pomum YY"
"1848","Youth","Youth",11,"Pomum YY"
"1849","Youth","Youth",11,"Pomum YY"
"1850","Youth","Youth",11,"Pomum YY"
"1851","Youth","Youth",11,"Pomum YY"
"1852","Youth","Youth",11,"Pomum YY"
"1853","Youth","Youth",11,"Pomum YY"
"1854","Youth","Youth",11,"Pomum YY"
"1855","Youth","Youth",11,"Pomum YY"
"1856","Youth","Youth",11,"Pomum YY"
"1857","Youth","Youth",11,"Pomum YY"
"1858","Youth","Youth",11,"Pomum YY"
"1859","Youth","Youth",11,"Pomum YY"
"1860","Youth","Youth",11,"Pomum YY"
"1861","Youth","Youth",11,"Pomum YY"
"1862","Youth","Youth",11,"Pomum YY"
"2097","Youth","Youth",4,"Currus YY"
"2098","Youth","Youth",4,"Currus YY"
"2099","Youth","Youth",4,"Currus YY"
"2100","Youth","Youth",4,"Currus YY"
"2101","Youth","Youth",4,"Currus YY"
"2392","Youth","Youth",2,"Aliqui YY"
"2393","Youth","Youth",2,"Aliqui YY"
"2394","Youth","Youth",2,"Aliqui YY"
"2395","Youth","Youth",2,"Aliqui YY"
"2396","Youth","Youth",2,"Aliqui YY"
"2397","Youth","Youth",2,"Aliqui YY"
"2398","Youth","Youth",2,"Aliqui YY"
"2399","Youth","Youth",2,"Aliqui YY"
"2400","Youth","Youth",2,"Aliqui YY"
"2401","Youth","Youth",2,"Aliqui YY"
"2402","Youth","Youth",2,"Aliqui YY"
"2403","Youth","Youth",2,"Aliqui YY"
"2404","Youth","Youth",2,"Aliqui YY"
"2405","Youth","Youth",2,"Aliqui YY"
"2406","Youth","Youth",2,"Aliqui YY"
"2407","Youth","Youth",2,"Aliqui YY"
"2408","Youth","Youth",2,"Aliqui YY"
"2409","Youth","Youth",2,"Aliqui YY"
"2410","Youth","Youth",2,"Aliqui YY"
"2411","Youth","Youth",2,"Aliqui YY"
"2412","Youth","Youth",2,"Aliqui YY"
"68","Rural","Select",1,"Abbas RS"
"69","Rural","Select",1,"Abbas RS"
"70","Rural","Select",1,"Abbas RS"
"71","Rural","Select",1,"Abbas RS"
"72","Rural","Select",1,"Abbas RS"
"73","Rural","Select",1,"Abbas RS"
"394","Rural","Select",7,"Maximus RS"
"395","Rural","Select",7,"Maximus RS"
"797","Rural","Select",8,"Natura RS"
"798","Rural","Select",8,"Natura RS"
"799","Rural","Select",8,"Natura RS"
"800","Rural","Select",8,"Natura RS"
"801","Rural","Select",8,"Natura RS"
"802","Rural","Select",8,"Natura RS"
"803","Rural","Select",8,"Natura RS"
"804","Rural","Select",8,"Natura RS"
"805","Rural","Select",8,"Natura RS"
"806","Rural","Select",8,"Natura RS"
"807","Rural","Select",8,"Natura RS"
"808","Rural","Select",8,"Natura RS"
"809","Rural","Select",8,"Natura RS"
"810","Rural","Select",8,"Natura RS"
"811","Rural","Select",8,"Natura RS"
"812","Rural","Select",8,"Natura RS"
"813","Rural","Select",8,"Natura RS"
"814","Rural","Select",8,"Natura RS"
"815","Rural","Select",8,"Natura RS"
"816","Rural","Select",8,"Natura RS"
"1113","Rural","Select",10,"Pirum RS"
"1114","Rural","Select",10,"Pirum RS"
"1115","Rural","Select",10,"Pirum RS"
"1116","Rural","Select",10,"Pirum RS"
"1117","Rural","Select",10,"Pirum RS"
"1118","Rural","Select",10,"Pirum RS"
"1119","Rural","Select",10,"Pirum RS"
"1120","Rural","Select",10,"Pirum RS"
"1121","Rural","Select",10,"Pirum RS"
"1122","Rural","Select",10,"Pirum RS"
"1123","Rural","Select",10,"Pirum RS"
"1746","Rural","Select",11,"Pomum RS"
"1747","Rural","Select",11,"Pomum RS"
"1748","Rural","Select",11,"Pomum RS"
"1982","Rural","Select",4,"Currus RS"
"1983","Rural","Select",4,"Currus RS"
"1984","Rural","Select",4,"Currus RS"
"1985","Rural","Select",4,"Currus RS"
"1986","Rural","Select",4,"Currus RS"
"1987","Rural","Select",4,"Currus RS"
"1988","Rural","Select",4,"Currus RS"
"1989","Rural","Select",4,"Currus RS"
"1990","Rural","Select",4,"Currus RS"
"1991","Rural","Select",4,"Currus RS"
"1992","Rural","Select",4,"Currus RS"
"1993","Rural","Select",4,"Currus RS"
"2268","Rural","Select",2,"Aliqui RS"
"2269","Rural","Select",2,"Aliqui RS"
"2270","Rural","Select",2,"Aliqui RS"
"2271","Rural","Select",2,"Aliqui RS"
"2272","Rural","Select",2,"Aliqui RS"
"2273","Rural","Select",2,"Aliqui RS"
"2274","Rural","Select",2,"Aliqui RS"
"2275","Rural","Select",2,"Aliqui RS"
"2276","Rural","Select",2,"Aliqui RS"
"2277","Rural","Select",2,"Aliqui RS"
"2278","Rural","Select",2,"Aliqui RS"
"2279","Rural","Select",2,"Aliqui RS"
"2280","Rural","Select",2,"Aliqui RS"
"2281","Rural","Select",2,"Aliqui RS"
"2282","Rural","Select",2,"Aliqui RS"
"2283","Rural","Select",2,"Aliqui RS"
"2284","Rural","Select",2,"Aliqui RS"
"2285","Rural","Select",2,"Aliqui RS"
"1","Mix","All Season",1,"Abbas MA"
"2","Mix","All Season",1,"Abbas MA"
"3","Mix","All Season",1,"Abbas MA"
"4","Mix","All Season",1,"Abbas MA"
"5","Mix","All Season",1,"Abbas MA"
"6","Mix","All Season",1,"Abbas MA"
"7","Mix","All Season",1,"Abbas MA"
"8","Mix","All Season",1,"Abbas MA"
"9","Mix","All Season",1,"Abbas MA"
"10","Mix","All Season",1,"Abbas MA"
"11","Mix","All Season",1,"Abbas MA"
"12","Mix","All Season",1,"Abbas MA"
"13","Mix","All Season",1,"Abbas MA"
"14","Mix","All Season",1,"Abbas MA"
"15","Mix","All Season",1,"Abbas MA"
"16","Mix","All Season",1,"Abbas MA"
"17","Mix","All Season",1,"Abbas MA"
"18","Mix","All Season",1,"Abbas MA"
"19","Mix","All Season",1,"Abbas MA"
"20","Mix","All Season",1,"Abbas MA"
"21","Mix","All Season",1,"Abbas MA"
"22","Mix","All Season",1,"Abbas MA"
"23","Mix","All Season",1,"Abbas MA"
"24","Mix","All Season",1,"Abbas MA"
"25","Mix","All Season",1,"Abbas MA"
"26","Mix","All Season",1,"Abbas MA"
"27","Mix","All Season",1,"Abbas MA"
"28","Mix","All Season",1,"Abbas MA"
"29","Mix","All Season",1,"Abbas MA"
"30","Mix","All Season",1,"Abbas MA"
"31","Mix","All Season",1,"Abbas MA"
"32","Mix","All Season",1,"Abbas MA"
"33","Mix","All Season",1,"Abbas MA"
"34","Mix","All Season",1,"Abbas MA"
"35","Mix","All Season",1,"Abbas MA"
"36","Mix","All Season",1,"Abbas MA"
"37","Mix","All Season",1,"Abbas MA"
"38","Mix","All Season",1,"Abbas MA"
"39","Mix","All Season",1,"Abbas MA"
"40","Mix","All Season",1,"Abbas MA"
"41","Mix","All Season",1,"Abbas MA"
"42","Mix","All Season",1,"Abbas MA"
"43","Mix","All Season",1,"Abbas MA"
"44","Mix","All Season",1,"Abbas MA"
"45","Mix","All Season",1,"Abbas MA"
"211","Mix","All Season",5,"Fama MA"
"212","Mix","All Season",5,"Fama MA"
"694","Mix","All Season",8,"Natura MA"
"695","Mix","All Season",8,"Natura MA"
"696","Mix","All Season",8,"Natura MA"
"697","Mix","All Season",8,"Natura MA"
"698","Mix","All Season",8,"Natura MA"
"699","Mix","All Season",8,"Natura MA"
"700","Mix","All Season",8,"Natura MA"
"701","Mix","All Season",8,"Natura MA"
"702","Mix","All Season",8,"Natura MA"
"703","Mix","All Season",8,"Natura MA"
"704","Mix","All Season",8,"Natura MA"
"705","Mix","All Season",8,"Natura MA"
"706","Mix","All Season",8,"Natura MA"
"707","Mix","All Season",8,"Natura MA"
"708","Mix","All Season",8,"Natura MA"
"709","Mix","All Season",8,"Natura MA"
"710","Mix","All Season",8,"Natura MA"
"711","Mix","All Season",8,"Natura MA"
"712","Mix","All Season",8,"Natura MA"
"1043","Mix","All Season",10,"Pirum MA"
"1044","Mix","All Season",10,"Pirum MA"
"1045","Mix","All Season",10,"Pirum MA"
"1046","Mix","All Season",10,"Pirum MA"
"1047","Mix","All Season",10,"Pirum MA"
"1048","Mix","All Season",10,"Pirum MA"
"1049","Mix","All Season",10,"Pirum MA"
"1050","Mix","All Season",10,"Pirum MA"
"1051","Mix","All Season",10,"Pirum MA"
"1052","Mix","All Season",10,"Pirum MA"
"1053","Mix","All Season",10,"Pirum MA"
"1054","Mix","All Season",10,"Pirum MA"
"1265","Mix","All Season",12,"Quibus MA"
"1266","Mix","All Season",12,"Quibus MA"
"1267","Mix","All Season",12,"Quibus MA"
"1268","Mix","All Season",12,"Quibus MA"
"1269","Mix","All Season",12,"Quibus MA"
"1270","Mix","All Season",12,"Quibus MA"
"1271","Mix","All Season",12,"Quibus MA"
"1272","Mix","All Season",12,"Quibus MA"
"1273","Mix","All Season",12,"Quibus MA"
"1274","Mix","All Season",12,"Quibus MA"
"1275","Mix","All Season",12,"Quibus MA"
"1276","Mix","All Season",12,"Quibus MA"
"1277","Mix","All Season",12,"Quibus MA"
"1278","Mix","All Season",12,"Quibus MA"
"1279","Mix","All Season",12,"Quibus MA"
"1280","Mix","All Season",12,"Quibus MA"
"1281","Mix","All Season",12,"Quibus MA"
"1282","Mix","All Season",12,"Quibus MA"
"1283","Mix","All Season",12,"Quibus MA"
"1284","Mix","All Season",12,"Quibus MA"
"1285","Mix","All Season",12,"Quibus MA"
"1286","Mix","All Season",12,"Quibus MA"
"1287","Mix","All Season",12,"Quibus MA"
"1288","Mix","All Season",12,"Quibus MA"
"1289","Mix","All Season",12,"Quibus MA"
"1290","Mix","All Season",12,"Quibus MA"
"1291","Mix","All Season",12,"Quibus MA"
"1292","Mix","All Season",12,"Quibus MA"
"1293","Mix","All Season",12,"Quibus MA"
"1294","Mix","All Season",12,"Quibus MA"
"1295","Mix","All Season",12,"Quibus MA"
"1296","Mix","All Season",12,"Quibus MA"
"1297","Mix","All Season",12,"Quibus MA"
"1298","Mix","All Season",12,"Quibus MA"
"1299","Mix","All Season",12,"Quibus MA"
"1300","Mix","All Season",12,"Quibus MA"
"1301","Mix","All Season",12,"Quibus MA"
"1302","Mix","All Season",12,"Quibus MA"
"1303","Mix","All Season",12,"Quibus MA"
"1304","Mix","All Season",12,"Quibus MA"
"1305","Mix","All Season",12,"Quibus MA"
"1306","Mix","All Season",12,"Quibus MA"
"1307","Mix","All Season",12,"Quibus MA"
"1308","Mix","All Season",12,"Quibus MA"
"1726","Mix","All Season",11,"Pomum MA"
"1727","Mix","All Season",11,"Pomum MA"
"1728","Mix","All Season",11,"Pomum MA"
"1729","Mix","All Season",11,"Pomum MA"
"1730","Mix","All Season",11,"Pomum MA"
"1731","Mix","All Season",11,"Pomum MA"
"1908","Mix","All Season",4,"Currus MA"
"1909","Mix","All Season",4,"Currus MA"
"1910","Mix","All Season",4,"Currus MA"
"1911","Mix","All Season",4,"Currus MA"
"1912","Mix","All Season",4,"Currus MA"
"1913","Mix","All Season",4,"Currus MA"
"1914","Mix","All Season",4,"Currus MA"
"1915","Mix","All Season",4,"Currus MA"
"1916","Mix","All Season",4,"Currus MA"
"1917","Mix","All Season",4,"Currus MA"
"1918","Mix","All Season",4,"Currus MA"
"1919","Mix","All Season",4,"Currus MA"
"1920","Mix","All Season",4,"Currus MA"
"1921","Mix","All Season",4,"Currus MA"
"1922","Mix","All Season",4,"Currus MA"
"1923","Mix","All Season",4,"Currus MA"
"1924","Mix","All Season",4,"Currus MA"
"1925","Mix","All Season",4,"Currus MA"
"2102","Mix","All Season",14,"Victoria MA"
"2103","Mix","All Season",14,"Victoria MA"
"2104","Mix","All Season",14,"Victoria MA"
"2105","Mix","All Season",14,"Victoria MA"
"2106","Mix","All Season",14,"Victoria MA"
"2107","Mix","All Season",14,"Victoria MA"
"2187","Mix","All Season",2,"Aliqui MA"
"2188","Mix","All Season",2,"Aliqui MA"
"2189","Mix","All Season",2,"Aliqui MA"
"2190","Mix","All Season",2,"Aliqui MA"
"2191","Mix","All Season",2,"Aliqui MA"
"2192","Mix","All Season",2,"Aliqui MA"
"2193","Mix","All Season",2,"Aliqui MA"
"2194","Mix","All Season",2,"Aliqui MA"
"2195","Mix","All Season",2,"Aliqui MA"
"2196","Mix","All Season",2,"Aliqui MA"
"2197","Mix","All Season",2,"Aliqui MA"
"2198","Mix","All Season",2,"Aliqui MA"
"2199","Mix","All Season",2,"Aliqui MA"
"2200","Mix","All Season",2,"Aliqui MA"
"2201","Mix","All Season",2,"Aliqui MA"
"2202","Mix","All Season",2,"Aliqui MA"
"2203","Mix","All Season",2,"Aliqui MA"
"1563","Rural","Select",12,"Quibus RS"
"1564","Rural","Select",12,"Quibus RS"
"1565","Rural","Select",12,"Quibus RS"
"1566","Rural","Select",12,"Quibus RS"
"1567","Rural","Select",12,"Quibus RS"
"1568","Rural","Select",12,"Quibus RS"
"1569","Rural","Select",12,"Quibus RS"
"1570","Rural","Select",12,"Quibus RS"
"1571","Rural","Select",12,"Quibus RS"
"1572","Rural","Select",12,"Quibus RS"
"1573","Rural","Select",12,"Quibus RS"
"1574","Rural","Select",12,"Quibus RS"
"1575","Rural","Select",12,"Quibus RS"
"1576","Rural","Select",12,"Quibus RS"
"1577","Rural","Select",12,"Quibus RS"
"1578","Rural","Select",12,"Quibus RS"
"1579","Rural","Select",12,"Quibus RS"
"1580","Rural","Select",12,"Quibus RS"
"1581","Rural","Select",12,"Quibus RS"
"1582","Rural","Select",12,"Quibus RS"
"1583","Rural","Select",12,"Quibus RS"
"1584","Rural","Select",12,"Quibus RS"
"1585","Rural","Select",12,"Quibus RS"
"1586","Rural","Select",12,"Quibus RS"
"1587","Rural","Select",12,"Quibus RS"
"1588","Rural","Select",12,"Quibus RS"
"1589","Rural","Select",12,"Quibus RS"
"1590","Rural","Select",12,"Quibus RS"
"1591","Rural","Select",12,"Quibus RS"
"1592","Rural","Select",12,"Quibus RS"
"1593","Rural","Select",12,"Quibus RS"
"1594","Rural","Select",12,"Quibus RS"
"1595","Rural","Select",12,"Quibus RS"
"1596","Rural","Select",12,"Quibus RS"
"1597","Rural","Select",12,"Quibus RS"
"1598","Rural","Select",12,"Quibus RS"
"1599","Rural","Select",12,"Quibus RS"
"1600","Rural","Select",12,"Quibus RS"
"1601","Rural","Select",12,"Quibus RS"
"1602","Rural","Select",12,"Quibus RS"
"1603","Rural","Select",12,"Quibus RS"
"1604","Rural","Select",12,"Quibus RS"
"1605","Rural","Select",12,"Quibus RS"
"1606","Rural","Select",12,"Quibus RS"
"1607","Rural","Select",12,"Quibus RS"
"1608","Rural","Select",12,"Quibus RS"
"1609","Rural","Select",12,"Quibus RS"
"1610","Rural","Select",12,"Quibus RS"
"1611","Rural","Select",12,"Quibus RS"
"1612","Rural","Select",12,"Quibus RS"
"1613","Rural","Select",12,"Quibus RS"
"1614","Rural","Select",12,"Quibus RS"
"1615","Rural","Select",12,"Quibus RS"
"1616","Rural","Select",12,"Quibus RS"
"1617","Rural","Select",12,"Quibus RS"
"1618","Rural","Select",12,"Quibus RS"
"1619","Rural","Select",12,"Quibus RS"
"1620","Rural","Select",12,"Quibus RS"
"1621","Rural","Select",12,"Quibus RS"
"1622","Rural","Select",12,"Quibus RS"
"1623","Rural","Select",12,"Quibus RS"
"1624","Rural","Select",12,"Quibus RS"
"1625","Rural","Select",12,"Quibus RS"
"1626","Rural","Select",12,"Quibus RS"
"1627","Rural","Select",12,"Quibus RS"
"1628","Rural","Select",12,"Quibus RS"
"1629","Rural","Select",12,"Quibus RS"
"1630","Rural","Select",12,"Quibus RS"
"1631","Rural","Select",12,"Quibus RS"
"1632","Rural","Select",12,"Quibus RS"
"1633","Rural","Select",12,"Quibus RS"
"1634","Rural","Select",12,"Quibus RS"
"1635","Rural","Select",12,"Quibus RS"
"1636","Rural","Select",12,"Quibus RS"
"1637","Rural","Select",12,"Quibus RS"
"1638","Rural","Select",12,"Quibus RS"
"1639","Rural","Select",12,"Quibus RS"
"1640","Rural","Select",12,"Quibus RS"
"1641","Rural","Select",12,"Quibus RS"
"1642","Rural","Select",12,"Quibus RS"
"1643","Rural","Select",12,"Quibus RS"
"1644","Rural","Select",12,"Quibus RS"
"1645","Rural","Select",12,"Quibus RS"
"1646","Rural","Select",12,"Quibus RS"
"1647","Rural","Select",12,"Quibus RS"
"1648","Rural","Select",12,"Quibus RS"
"1649","Rural","Select",12,"Quibus RS"
"1650","Rural","Select",12,"Quibus RS"
"1651","Rural","Select",12,"Quibus RS"
"1652","Rural","Select",12,"Quibus RS"
"1653","Rural","Select",12,"Quibus RS"
"1654","Rural","Select",12,"Quibus RS"
"1655","Rural","Select",12,"Quibus RS"
"1656","Rural","Select",12,"Quibus RS"
"1657","Rural","Select",12,"Quibus RS"
"1658","Rural","Select",12,"Quibus RS"
"1659","Rural","Select",12,"Quibus RS"
"1660","Rural","Select",12,"Quibus RS"
"1661","Rural","Select",12,"Quibus RS"
"1662","Rural","Select",12,"Quibus RS"
"1663","Rural","Select",12,"Quibus RS"
"1664","Rural","Select",12,"Quibus RS"
"1665","Rural","Select",12,"Quibus RS"
"1666","Rural","Select",12,"Quibus RS"
"1667","Rural","Select",12,"Quibus RS"
"1233","Mix","Productivity",12,"Quibus MP"
"1234","Mix","Productivity",12,"Quibus MP"
"1235","Mix","Productivity",12,"Quibus MP"
"1236","Mix","Productivity",12,"Quibus MP"
"1237","Mix","Productivity",12,"Quibus MP"
"1238","Mix","Productivity",12,"Quibus MP"
"1239","Mix","Productivity",12,"Quibus MP"
"1240","Mix","Productivity",12,"Quibus MP"
"1241","Mix","Productivity",12,"Quibus MP"
"1242","Mix","Productivity",12,"Quibus MP"
"1243","Mix","Productivity",12,"Quibus MP"
"1244","Mix","Productivity",12,"Quibus MP"
"1245","Mix","Productivity",12,"Quibus MP"
"1246","Mix","Productivity",12,"Quibus MP"
"1247","Mix","Productivity",12,"Quibus MP"
"1248","Mix","Productivity",12,"Quibus MP"
"1249","Mix","Productivity",12,"Quibus MP"
"1250","Mix","Productivity",12,"Quibus MP"
"1251","Mix","Productivity",12,"Quibus MP"
"1252","Mix","Productivity",12,"Quibus MP"
"1253","Mix","Productivity",12,"Quibus MP"
"1254","Mix","Productivity",12,"Quibus MP"
"1255","Mix","Productivity",12,"Quibus MP"
"1256","Mix","Productivity",12,"Quibus MP"
"1257","Mix","Productivity",12,"Quibus MP"
"1258","Mix","Productivity",12,"Quibus MP"
