StudentID,Date,variable,value
144,2020-01-25 00:00:00.000,4,3
145,2020-03-21 00:00:00.000,4,1
146,2020-03-03 00:00:00.000,4,5
147,2020-02-18 00:00:00.000,4,5
148,2020-04-29 00:00:00.000,4,5
149,2020-04-14 00:00:00.000,4,2
15,2020-03-08 00:00:00.000,4,4
150,2020-04-23 00:00:00.000,4,1
151,2020-03-01 00:00:00.000,4,3
152,2020-01-16 00:00:00.000,4,4
153,2020-03-12 00:00:00.000,4,4
154,2020-01-30 00:00:00.000,4,1
155,2020-02-26 00:00:00.000,4,5
156,2020-02-27 00:00:00.000,4,2
157,2020-02-27 00:00:00.000,4,2
158,2020-04-02 00:00:00.000,4,2
159,2020-02-05 00:00:00.000,4,1
16,2020-03-10 00:00:00.000,4,4
160,2020-01-04 00:00:00.000,4,3
161,2020-04-29 00:00:00.000,4,1
162,2020-03-12 00:00:00.000,4,1
163,2020-03-26 00:00:00.000,4,5
164,2020-03-21 00:00:00.000,4,1
165,2020-02-26 00:00:00.000,4,2
166,2020-01-28 00:00:00.000,4,4
167,2020-02-06 00:00:00.000,4,3
168,2020-03-31 00:00:00.000,4,4
169,2020-02-11 00:00:00.000,4,3
17,2020-04-18 00:00:00.000,4,5
170,2020-01-10 00:00:00.000,4,2
171,2020-04-11 00:00:00.000,4,1
172,2020-01-11 00:00:00.000,4,3
173,2020-01-01 00:00:00.000,4,1
174,2020-03-08 00:00:00.000,4,4
175,2020-03-03 00:00:00.000,4,1
176,2020-02-05 00:00:00.000,4,4
177,2020-04-07 00:00:00.000,4,1
178,2020-01-26 00:00:00.000,4,5
179,2020-04-06 00:00:00.000,4,5
18,2020-01-22 00:00:00.000,4,3
180,2020-02-26 00:00:00.000,4,5
181,2020-02-28 00:00:00.000,4,4
182,2020-01-25 00:00:00.000,4,3
183,2020-02-15 00:00:00.000,4,4
184,2020-01-02 00:00:00.000,4,5
185,2020-02-26 00:00:00.000,4,1
186,2020-01-04 00:00:00.000,4,4
187,2020-01-15 00:00:00.000,4,2
188,2020-01-26 00:00:00.000,4,2
189,2020-03-13 00:00:00.000,4,2
19,2020-02-28 00:00:00.000,4,2
190,2020-02-17 00:00:00.000,4,2
191,2020-03-26 00:00:00.000,4,3
192,2020-04-24 00:00:00.000,4,5
193,2020-03-07 00:00:00.000,4,4
194,2020-04-05 00:00:00.000,4,1
195,2020-03-20 00:00:00.000,4,2
196,2020-01-14 00:00:00.000,4,3
197,2020-03-18 00:00:00.000,4,4
198,2020-04-13 00:00:00.000,4,5
199,2020-03-30 00:00:00.000,4,3
2,2020-01-05 00:00:00.000,4,2
20,2020-01-15 00:00:00.000,4,2
200,2020-04-08 00:00:00.000,4,2
201,2020-03-17 00:00:00.000,4,4
202,2020-04-07 00:00:00.000,4,2
203,2020-03-22 00:00:00.000,4,2
204,2020-01-08 00:00:00.000,4,1
205,2020-02-11 00:00:00.000,4,4
206,2020-03-11 00:00:00.000,4,4
207,2020-04-24 00:00:00.000,4,4
208,2020-02-03 00:00:00.000,4,1
209,2020-04-23 00:00:00.000,4,3
21,2020-03-09 00:00:00.000,4,2
210,2020-02-06 00:00:00.000,4,5
211,2020-02-12 00:00:00.000,4,3
212,2020-04-18 00:00:00.000,4,2
213,2020-02-03 00:00:00.000,4,5
214,2020-03-30 00:00:00.000,4,5
215,2020-04-02 00:00:00.000,4,5
216,2020-03-20 00:00:00.000,4,3
217,2020-02-12 00:00:00.000,4,3
218,2020-02-10 00:00:00.000,4,5
219,2020-01-26 00:00:00.000,4,2
22,2020-01-29 00:00:00.000,4,5
220,2020-03-22 00:00:00.000,4,5
221,2020-03-05 00:00:00.000,4,4
222,2020-01-24 00:00:00.000,4,5
223,2020-01-12 00:00:00.000,4,1
224,2020-04-14 00:00:00.000,4,1
225,2020-03-30 00:00:00.000,4,5
226,2020-04-15 00:00:00.000,4,5
227,2020-01-08 00:00:00.000,4,2
228,2020-02-01 00:00:00.000,4,4
229,2020-01-13 00:00:00.000,4,3
23,2020-04-19 00:00:00.000,4,4
230,2020-01-22 00:00:00.000,4,2
231,2020-03-12 00:00:00.000,4,5
232,2020-04-24 00:00:00.000,4,3
233,2020-04-28 00:00:00.000,4,5
234,2020-03-01 00:00:00.000,4,3
235,2020-02-20 00:00:00.000,4,1
236,2020-03-01 00:00:00.000,4,1
237,2020-04-23 00:00:00.000,4,1
238,2020-03-28 00:00:00.000,4,2
239,2020-04-19 00:00:00.000,4,4
24,2020-04-21 00:00:00.000,4,3
240,2020-02-07 00:00:00.000,4,2
241,2020-04-25 00:00:00.000,4,5
242,2020-02-07 00:00:00.000,4,4
243,2020-04-24 00:00:00.000,4,5
244,2020-04-10 00:00:00.000,4,5
245,2020-01-30 00:00:00.000,4,2
246,2020-03-17 00:00:00.000,4,2
247,2020-02-04 00:00:00.000,4,4
248,2020-01-25 00:00:00.000,4,4
249,2020-04-25 00:00:00.000,4,1
25,2020-02-26 00:00:00.000,4,2
250,2020-01-31 00:00:00.000,4,2
251,2020-03-11 00:00:00.000,4,5
252,2020-02-19 00:00:00.000,4,2
253,2020-02-29 00:00:00.000,4,2
254,2020-03-05 00:00:00.000,4,1
255,2020-04-15 00:00:00.000,4,1
256,2020-03-25 00:00:00.000,4,5
257,2020-01-25 00:00:00.000,4,5
258,2020-01-07 00:00:00.000,4,3
259,2020-02-13 00:00:00.000,4,4
26,2020-03-02 00:00:00.000,4,2
260,2020-02-02 00:00:00.000,4,5
261,2020-04-13 00:00:00.000,4,2
262,2020-02-28 00:00:00.000,4,4
263,2020-04-22 00:00:00.000,4,3
264,2020-02-11 00:00:00.000,4,4
265,2020-03-17 00:00:00.000,4,5
266,2020-03-26 00:00:00.000,4,3
267,2020-02-21 00:00:00.000,4,3
268,2020-02-14 00:00:00.000,4,5
269,2020-03-13 00:00:00.000,4,1
27,2020-01-08 00:00:00.000,4,5
270,2020-02-02 00:00:00.000,4,1
271,2020-02-05 00:00:00.000,4,5
272,2020-03-18 00:00:00.000,4,1
273,2020-01-01 00:00:00.000,4,4
274,2020-04-15 00:00:00.000,4,2
275,2020-02-11 00:00:00.000,4,2
276,2020-02-06 00:00:00.000,4,1
277,2020-03-19 00:00:00.000,4,1
278,2020-04-27 00:00:00.000,4,4
279,2020-03-15 00:00:00.000,4,5
28,2020-04-18 00:00:00.000,4,3
280,2020-04-21 00:00:00.000,4,4
281,2020-02-22 00:00:00.000,4,3
282,2020-04-10 00:00:00.000,4,2
283,2020-04-18 00:00:00.000,4,3
284,2020-04-03 00:00:00.000,4,5
285,2020-04-12 00:00:00.000,4,2
286,2020-02-22 00:00:00.000,4,4
287,2020-04-25 00:00:00.000,4,3
288,2020-03-06 00:00:00.000,4,2
289,2020-03-05 00:00:00.000,4,5
29,2020-04-28 00:00:00.000,4,2
290,2020-03-06 00:00:00.000,4,1
291,2020-03-30 00:00:00.000,4,4
292,2020-02-11 00:00:00.000,4,3
293,2020-01-15 00:00:00.000,4,3
294,2020-02-06 00:00:00.000,4,4
295,2020-02-08 00:00:00.000,4,4
296,2020-04-09 00:00:00.000,4,5
297,2020-01-20 00:00:00.000,4,2
298,2020-03-15 00:00:00.000,4,4
299,2020-01-04 00:00:00.000,4,4
3,2020-04-17 00:00:00.000,4,3
30,2020-01-29 00:00:00.000,4,5
300,2020-01-05 00:00:00.000,4,1
301,2020-04-26 00:00:00.000,4,4
302,2020-02-05 00:00:00.000,4,3
303,2020-03-03 00:00:00.000,4,1
304,2020-02-16 00:00:00.000,4,1
305,2020-03-14 00:00:00.000,4,3
306,2020-02-08 00:00:00.000,4,4
307,2020-01-12 00:00:00.000,4,1
308,2020-01-03 00:00:00.000,4,1
309,2020-01-21 00:00:00.000,4,5
31,2020-01-27 00:00:00.000,4,3
310,2020-04-17 00:00:00.000,4,3
311,2020-03-15 00:00:00.000,4,4
312,2020-02-16 00:00:00.000,4,5
313,2020-02-27 00:00:00.000,4,3
314,2020-03-29 00:00:00.000,4,4
315,2020-03-09 00:00:00.000,4,3
316,2020-02-14 00:00:00.000,4,2
317,2020-04-21 00:00:00.000,4,5
318,2020-04-26 00:00:00.000,4,3
319,2020-01-10 00:00:00.000,4,5
32,2020-03-07 00:00:00.000,4,4
320,2020-02-19 00:00:00.000,4,3
321,2020-01-05 00:00:00.000,4,2
322,2020-03-31 00:00:00.000,4,5
323,2020-02-22 00:00:00.000,4,2
324,2020-03-31 00:00:00.000,4,2
325,2020-03-09 00:00:00.000,4,4
326,2020-04-24 00:00:00.000,4,3
327,2020-01-02 00:00:00.000,4,2
328,2020-02-01 00:00:00.000,4,1
329,2020-01-13 00:00:00.000,4,4
33,2020-02-09 00:00:00.000,4,3
330,2020-02-21 00:00:00.000,4,4
331,2020-01-01 00:00:00.000,4,1
332,2020-01-16 00:00:00.000,4,1
333,2020-01-19 00:00:00.000,4,4
334,2020-01-25 00:00:00.000,4,1
335,2020-04-17 00:00:00.000,4,1
336,2020-04-21 00:00:00.000,4,3
337,2020-02-18 00:00:00.000,4,5
338,2020-02-08 00:00:00.000,4,3
339,2020-03-14 00:00:00.000,4,1
34,2020-03-30 00:00:00.000,4,4
340,2020-03-11 00:00:00.000,4,4
341,2020-04-21 00:00:00.000,4,4
342,2020-01-30 00:00:00.000,4,3
343,2020-03-19 00:00:00.000,4,1
344,2020-03-02 00:00:00.000,4,5
345,2020-03-17 00:00:00.000,4,4
346,2020-02-16 00:00:00.000,4,3
347,2020-04-29 00:00:00.000,4,5
348,2020-03-24 00:00:00.000,4,1
349,2020-02-19 00:00:00.000,4,3
35,2020-01-10 00:00:00.000,4,1
350,2020-01-02 00:00:00.000,4,2
351,2020-02-13 00:00:00.000,4,1
352,2020-01-22 00:00:00.000,4,4
353,2020-03-30 00:00:00.000,4,1
354,2020-04-12 00:00:00.000,4,3
355,2020-04-09 00:00:00.000,4,3
356,2020-02-10 00:00:00.000,4,3
357,2020-04-20 00:00:00.000,4,3
358,2020-01-10 00:00:00.000,4,4
359,2020-03-26 00:00:00.000,4,1
36,2020-03-23 00:00:00.000,4,4
360,2020-02-11 00:00:00.000,4,1
361,2020-03-22 00:00:00.000,4,4
362,2020-02-13 00:00:00.000,4,2
363,2020-02-18 00:00:00.000,4,4
364,2020-04-05 00:00:00.000,4,4
365,2020-02-29 00:00:00.000,4,1
366,2020-02-28 00:00:00.000,4,2
367,2020-03-14 00:00:00.000,4,5
368,2020-03-07 00:00:00.000,4,3
369,2020-02-25 00:00:00.000,4,4
37,2020-02-23 00:00:00.000,4,5
370,2020-04-09 00:00:00.000,4,3
371,2020-04-20 00:00:00.000,4,4
372,2020-01-14 00:00:00.000,4,4
373,2020-03-28 00:00:00.000,4,1
374,2020-03-24 00:00:00.000,4,1
375,2020-03-21 00:00:00.000,4,1
376,2020-04-02 00:00:00.000,4,3
377,2020-03-11 00:00:00.000,4,1
378,2020-03-10 00:00:00.000,4,1
379,2020-03-13 00:00:00.000,4,2
38,2020-03-02 00:00:00.000,4,2
380,2020-04-22 00:00:00.000,4,1
381,2020-01-21 00:00:00.000,4,5
382,2020-04-27 00:00:00.000,4,1
383,2020-01-30 00:00:00.000,4,4
384,2020-04-18 00:00:00.000,4,4
385,2020-02-19 00:00:00.000,4,3
386,2020-02-17 00:00:00.000,4,5
387,2020-01-25 00:00:00.000,4,5
388,2020-03-01 00:00:00.000,4,2
389,2020-03-13 00:00:00.000,4,1
39,2020-02-25 00:00:00.000,4,4
390,2020-02-16 00:00:00.000,4,2
391,2020-01-21 00:00:00.000,4,1
392,2020-01-29 00:00:00.000,4,1
393,2020-03-20 00:00:00.000,4,2
394,2020-01-04 00:00:00.000,4,5
395,2020-02-24 00:00:00.000,4,4
396,2020-04-06 00:00:00.000,4,1
397,2020-04-26 00:00:00.000,4,5
398,2020-01-11 00:00:00.000,4,5
399,2020-02-11 00:00:00.000,4,2
4,2020-02-09 00:00:00.000,4,3
40,2020-02-09 00:00:00.000,4,3
400,2020-03-02 00:00:00.000,4,1
401,2020-01-14 00:00:00.000,4,4
402,2020-02-08 00:00:00.000,4,1
403,2020-02-23 00:00:00.000,4,4
404,2020-01-21 00:00:00.000,4,1
405,2020-03-01 00:00:00.000,4,4
406,2020-03-13 00:00:00.000,4,4
407,2020-01-26 00:00:00.000,4,5
408,2020-01-11 00:00:00.000,4,1
409,2020-01-20 00:00:00.000,4,1
41,2020-01-01 00:00:00.000,4,1
410,2020-03-26 00:00:00.000,4,3
411,2020-02-29 00:00:00.000,4,1
412,2020-02-14 00:00:00.000,4,2
413,2020-04-20 00:00:00.000,4,4
414,2020-01-24 00:00:00.000,4,5
415,2020-01-20 00:00:00.000,4,1
416,2020-01-13 00:00:00.000,4,2
417,2020-01-25 00:00:00.000,4,5
418,2020-04-26 00:00:00.000,4,5
419,2020-01-28 00:00:00.000,4,2
42,2020-01-14 00:00:00.000,4,2
420,2020-01-08 00:00:00.000,4,1
421,2020-02-11 00:00:00.000,4,5
422,2020-02-29 00:00:00.000,4,3
423,2020-04-19 00:00:00.000,4,2
424,2020-01-20 00:00:00.000,4,4
425,2020-02-17 00:00:00.000,4,4
426,2020-04-06 00:00:00.000,4,5
427,2020-01-23 00:00:00.000,4,2
43,2020-03-18 00:00:00.000,4,5
44,2020-02-09 00:00:00.000,4,5
45,2020-02-01 00:00:00.000,4,5
46,2020-02-12 00:00:00.000,4,4
47,2020-03-06 00:00:00.000,4,3
48,2020-03-17 00:00:00.000,4,4
49,2020-01-03 00:00:00.000,4,5
5,2020-04-19 00:00:00.000,4,3
50,2020-01-27 00:00:00.000,4,1
51,2020-02-10 00:00:00.000,4,5
52,2020-03-10 00:00:00.000,4,4
53,2020-01-10 00:00:00.000,4,4
54,2020-01-18 00:00:00.000,4,5
55,2020-01-15 00:00:00.000,4,5
56,2020-03-01 00:00:00.000,4,4
57,2020-01-02 00:00:00.000,4,2
58,2020-04-16 00:00:00.000,4,2
59,2020-02-03 00:00:00.000,4,2
6,2020-01-23 00:00:00.000,4,2
60,2020-01-30 00:00:00.000,4,2
61,2020-04-23 00:00:00.000,4,3
62,2020-04-25 00:00:00.000,4,5
63,2020-03-30 00:00:00.000,4,2
64,2020-01-24 00:00:00.000,4,3
65,2020-04-09 00:00:00.000,4,1
66,2020-01-03 00:00:00.000,4,5
67,2020-04-03 00:00:00.000,4,2
68,2020-04-29 00:00:00.000,4,5
69,2020-01-02 00:00:00.000,4,2
7,2020-01-07 00:00:00.000,4,4
70,2020-01-25 00:00:00.000,4,2
71,2020-01-27 00:00:00.000,4,4
72,2020-01-30 00:00:00.000,4,2
73,2020-01-16 00:00:00.000,4,5
74,2020-02-23 00:00:00.000,4,1
75,2020-04-08 00:00:00.000,4,1
76,2020-03-07 00:00:00.000,4,5
77,2020-04-17 00:00:00.000,4,4
78,2020-01-05 00:00:00.000,4,5
79,2020-01-28 00:00:00.000,4,1
8,2020-03-19 00:00:00.000,4,3
80,2020-02-04 00:00:00.000,4,3
81,2020-04-15 00:00:00.000,4,4
82,2020-03-05 00:00:00.000,4,2
83,2020-01-01 00:00:00.000,4,2
84,2020-01-18 00:00:00.000,4,2
85,2020-04-07 00:00:00.000,4,1
86,2020-03-26 00:00:00.000,4,3
87,2020-04-04 00:00:00.000,4,3
88,2020-04-15 00:00:00.000,4,2
89,2020-04-23 00:00:00.000,4,1
9,2020-04-17 00:00:00.000,4,5
90,2020-03-15 00:00:00.000,4,4
91,2020-02-11 00:00:00.000,4,4
92,2020-04-07 00:00:00.000,4,3
93,2020-03-23 00:00:00.000,4,5
94,2020-03-09 00:00:00.000,4,1
95,2020-04-29 00:00:00.000,4,5
96,2020-04-02 00:00:00.000,4,4
97,2020-04-08 00:00:00.000,4,3
98,2020-04-28 00:00:00.000,4,2
99,2020-02-21 00:00:00.000,4,4
1,2020-02-22 00:00:00.000,5,5
10,2020-04-03 00:00:00.000,5,3
100,2020-02-19 00:00:00.000,5,1
101,2020-02-03 00:00:00.000,5,2
102,2020-03-15 00:00:00.000,5,4
103,2020-02-29 00:00:00.000,5,2
104,2020-01-07 00:00:00.000,5,2
105,2020-04-08 00:00:00.000,5,1
106,2020-02-18 00:00:00.000,5,3
107,2020-02-19 00:00:00.000,5,4
108,2020-04-22 00:00:00.000,5,4
109,2020-04-12 00:00:00.000,5,4
11,2020-01-31 00:00:00.000,5,1
110,2020-01-08 00:00:00.000,5,5
111,2020-04-15 00:00:00.000,5,2
112,2020-04-12 00:00:00.000,5,2
113,2020-01-23 00:00:00.000,5,4
114,2020-02-09 00:00:00.000,5,4
115,2020-03-13 00:00:00.000,5,1
116,2020-03-03 00:00:00.000,5,5
117,2020-03-19 00:00:00.000,5,4
118,2020-01-17 00:00:00.000,5,1
119,2020-01-02 00:00:00.000,5,5
12,2020-04-04 00:00:00.000,5,5
120,2020-02-03 00:00:00.000,5,5
121,2020-01-31 00:00:00.000,5,5
122,2020-02-12 00:00:00.000,5,4
123,2020-01-05 00:00:00.000,5,2
124,2020-03-08 00:00:00.000,5,4
125,2020-03-30 00:00:00.000,5,5
126,2020-02-23 00:00:00.000,5,3
127,2020-03-11 00:00:00.000,5,1
128,2020-03-25 00:00:00.000,5,4
129,2020-02-24 00:00:00.000,5,3
13,2020-01-22 00:00:00.000,5,2
130,2020-03-31 00:00:00.000,5,1
131,2020-01-04 00:00:00.000,5,3
132,2020-01-30 00:00:00.000,5,4
133,2020-03-27 00:00:00.000,5,5
134,2020-03-23 00:00:00.000,5,2
135,2020-02-01 00:00:00.000,5,3
136,2020-04-30 00:00:00.000,5,4
137,2020-04-25 00:00:00.000,5,4
138,2020-02-27 00:00:00.000,5,3
139,2020-03-08 00:00:00.000,5,5
14,2020-03-20 00:00:00.000,5,1
140,2020-02-04 00:00:00.000,5,1
141,2020-01-29 00:00:00.000,5,2
142,2020-03-15 00:00:00.000,5,3
143,2020-02-04 00:00:00.000,5,2
144,2020-01-25 00:00:00.000,5,1
145,2020-03-21 00:00:00.000,5,5
146,2020-03-03 00:00:00.000,5,5
147,2020-02-18 00:00:00.000,5,4
148,2020-04-29 00:00:00.000,5,1
149,2020-04-14 00:00:00.000,5,3
15,2020-03-08 00:00:00.000,5,1
150,2020-04-23 00:00:00.000,5,2
151,2020-03-01 00:00:00.000,5,2
152,2020-01-16 00:00:00.000,5,1
153,2020-03-12 00:00:00.000,5,4
154,2020-01-30 00:00:00.000,5,2
155,2020-02-26 00:00:00.000,5,4
156,2020-02-27 00:00:00.000,5,5
157,2020-02-27 00:00:00.000,5,3
158,2020-04-02 00:00:00.000,5,5
159,2020-02-05 00:00:00.000,5,2
16,2020-03-10 00:00:00.000,5,4
160,2020-01-04 00:00:00.000,5,3
161,2020-04-29 00:00:00.000,5,3
162,2020-03-12 00:00:00.000,5,5
163,2020-03-26 00:00:00.000,5,5
164,2020-03-21 00:00:00.000,5,1
165,2020-02-26 00:00:00.000,5,3
166,2020-01-28 00:00:00.000,5,1
167,2020-02-06 00:00:00.000,5,3
168,2020-03-31 00:00:00.000,5,3
169,2020-02-11 00:00:00.000,5,1
17,2020-04-18 00:00:00.000,5,4
170,2020-01-10 00:00:00.000,5,4
171,2020-04-11 00:00:00.000,5,3
172,2020-01-11 00:00:00.000,5,3
173,2020-01-01 00:00:00.000,5,4
174,2020-03-08 00:00:00.000,5,1
175,2020-03-03 00:00:00.000,5,4
176,2020-02-05 00:00:00.000,5,5
177,2020-04-07 00:00:00.000,5,4
178,2020-01-26 00:00:00.000,5,5
179,2020-04-06 00:00:00.000,5,5
18,2020-01-22 00:00:00.000,5,5
180,2020-02-26 00:00:00.000,5,3
181,2020-02-28 00:00:00.000,5,1
182,2020-01-25 00:00:00.000,5,2
183,2020-02-15 00:00:00.000,5,5
184,2020-01-02 00:00:00.000,5,5
185,2020-02-26 00:00:00.000,5,1
186,2020-01-04 00:00:00.000,5,4
187,2020-01-15 00:00:00.000,5,1
188,2020-01-26 00:00:00.000,5,2
189,2020-03-13 00:00:00.000,5,1
19,2020-02-28 00:00:00.000,5,4
190,2020-02-17 00:00:00.000,5,2
191,2020-03-26 00:00:00.000,5,3
192,2020-04-24 00:00:00.000,5,5
193,2020-03-07 00:00:00.000,5,1
194,2020-04-05 00:00:00.000,5,1
195,2020-03-20 00:00:00.000,5,4
196,2020-01-14 00:00:00.000,5,3
197,2020-03-18 00:00:00.000,5,1
198,2020-04-13 00:00:00.000,5,4
199,2020-03-30 00:00:00.000,5,2
2,2020-01-05 00:00:00.000,5,1
20,2020-01-15 00:00:00.000,5,5
200,2020-04-08 00:00:00.000,5,4
201,2020-03-17 00:00:00.000,5,1
202,2020-04-07 00:00:00.000,5,1
203,2020-03-22 00:00:00.000,5,1
204,2020-01-08 00:00:00.000,5,1
205,2020-02-11 00:00:00.000,5,3
206,2020-03-11 00:00:00.000,5,2
207,2020-04-24 00:00:00.000,5,4
208,2020-02-03 00:00:00.000,5,5
209,2020-04-23 00:00:00.000,5,3
21,2020-03-09 00:00:00.000,5,1
210,2020-02-06 00:00:00.000,5,5
211,2020-02-12 00:00:00.000,5,3
212,2020-04-18 00:00:00.000,5,2
213,2020-02-03 00:00:00.000,5,4
214,2020-03-30 00:00:00.000,5,2
215,2020-04-02 00:00:00.000,5,2
216,2020-03-20 00:00:00.000,5,4
217,2020-02-12 00:00:00.000,5,2
218,2020-02-10 00:00:00.000,5,1
219,2020-01-26 00:00:00.000,5,3
22,2020-01-29 00:00:00.000,5,3
220,2020-03-22 00:00:00.000,5,3
221,2020-03-05 00:00:00.000,5,4
222,2020-01-24 00:00:00.000,5,4
223,2020-01-12 00:00:00.000,5,3
224,2020-04-14 00:00:00.000,5,2
225,2020-03-30 00:00:00.000,5,2
226,2020-04-15 00:00:00.000,5,4
227,2020-01-08 00:00:00.000,5,1
228,2020-02-01 00:00:00.000,5,4
229,2020-01-13 00:00:00.000,5,5
23,2020-04-19 00:00:00.000,5,5
230,2020-01-22 00:00:00.000,5,5
231,2020-03-12 00:00:00.000,5,3
232,2020-04-24 00:00:00.000,5,5
233,2020-04-28 00:00:00.000,5,5
234,2020-03-01 00:00:00.000,5,4
235,2020-02-20 00:00:00.000,5,4
236,2020-03-01 00:00:00.000,5,5
237,2020-04-23 00:00:00.000,5,4
238,2020-03-28 00:00:00.000,5,5
239,2020-04-19 00:00:00.000,5,3
24,2020-04-21 00:00:00.000,5,3
240,2020-02-07 00:00:00.000,5,3
241,2020-04-25 00:00:00.000,5,4
242,2020-02-07 00:00:00.000,5,4
243,2020-04-24 00:00:00.000,5,4
244,2020-04-10 00:00:00.000,5,3
245,2020-01-30 00:00:00.000,5,1
246,2020-03-17 00:00:00.000,5,4
247,2020-02-04 00:00:00.000,5,4
248,2020-01-25 00:00:00.000,5,3
249,2020-04-25 00:00:00.000,5,3
25,2020-02-26 00:00:00.000,5,3
250,2020-01-31 00:00:00.000,5,4
251,2020-03-11 00:00:00.000,5,3
252,2020-02-19 00:00:00.000,5,1
253,2020-02-29 00:00:00.000,5,3
254,2020-03-05 00:00:00.000,5,4
255,2020-04-15 00:00:00.000,5,3
256,2020-03-25 00:00:00.000,5,3
257,2020-01-25 00:00:00.000,5,1
258,2020-01-07 00:00:00.000,5,1
259,2020-02-13 00:00:00.000,5,2
26,2020-03-02 00:00:00.000,5,2
260,2020-02-02 00:00:00.000,5,5
261,2020-04-13 00:00:00.000,5,2
262,2020-02-28 00:00:00.000,5,4
263,2020-04-22 00:00:00.000,5,1
264,2020-02-11 00:00:00.000,5,3
265,2020-03-17 00:00:00.000,5,3
266,2020-03-26 00:00:00.000,5,4
267,2020-02-21 00:00:00.000,5,4
268,2020-02-14 00:00:00.000,5,3
269,2020-03-13 00:00:00.000,5,2
27,2020-01-08 00:00:00.000,5,4
270,2020-02-02 00:00:00.000,5,1
271,2020-02-05 00:00:00.000,5,5
272,2020-03-18 00:00:00.000,5,2
273,2020-01-01 00:00:00.000,5,1
274,2020-04-15 00:00:00.000,5,4
275,2020-02-11 00:00:00.000,5,2
276,2020-02-06 00:00:00.000,5,3
277,2020-03-19 00:00:00.000,5,4
278,2020-04-27 00:00:00.000,5,2
279,2020-03-15 00:00:00.000,5,1
28,2020-04-18 00:00:00.000,5,5
280,2020-04-21 00:00:00.000,5,4
281,2020-02-22 00:00:00.000,5,5
282,2020-04-10 00:00:00.000,5,3
283,2020-04-18 00:00:00.000,5,2
284,2020-04-03 00:00:00.000,5,3
285,2020-04-12 00:00:00.000,5,5
286,2020-02-22 00:00:00.000,5,2
287,2020-04-25 00:00:00.000,5,3
288,2020-03-06 00:00:00.000,5,4
289,2020-03-05 00:00:00.000,5,4
29,2020-04-28 00:00:00.000,5,4
290,2020-03-06 00:00:00.000,5,4
291,2020-03-30 00:00:00.000,5,2
292,2020-02-11 00:00:00.000,5,5
293,2020-01-15 00:00:00.000,5,5
294,2020-02-06 00:00:00.000,5,2
295,2020-02-08 00:00:00.000,5,4
296,2020-04-09 00:00:00.000,5,1
297,2020-01-20 00:00:00.000,5,5
298,2020-03-15 00:00:00.000,5,3
299,2020-01-04 00:00:00.000,5,5
3,2020-04-17 00:00:00.000,5,2
30,2020-01-29 00:00:00.000,5,5
300,2020-01-05 00:00:00.000,5,2
301,2020-04-26 00:00:00.000,5,4
302,2020-02-05 00:00:00.000,5,1
303,2020-03-03 00:00:00.000,5,4
304,2020-02-16 00:00:00.000,5,1
305,2020-03-14 00:00:00.000,5,2
306,2020-02-08 00:00:00.000,5,4
307,2020-01-12 00:00:00.000,5,3
308,2020-01-03 00:00:00.000,5,5
309,2020-01-21 00:00:00.000,5,1
31,2020-01-27 00:00:00.000,5,1
310,2020-04-17 00:00:00.000,5,1
311,2020-03-15 00:00:00.000,5,3
312,2020-02-16 00:00:00.000,5,2
313,2020-02-27 00:00:00.000,5,3
314,2020-03-29 00:00:00.000,5,2
315,2020-03-09 00:00:00.000,5,4
316,2020-02-14 00:00:00.000,5,3
317,2020-04-21 00:00:00.000,5,4
318,2020-04-26 00:00:00.000,5,3
319,2020-01-10 00:00:00.000,5,2
32,2020-03-07 00:00:00.000,5,2
320,2020-02-19 00:00:00.000,5,2
321,2020-01-05 00:00:00.000,5,3
322,2020-03-31 00:00:00.000,5,5
323,2020-02-22 00:00:00.000,5,2
324,2020-03-31 00:00:00.000,5,1
325,2020-03-09 00:00:00.000,5,2
326,2020-04-24 00:00:00.000,5,4
327,2020-01-02 00:00:00.000,5,3
328,2020-02-01 00:00:00.000,5,5
329,2020-01-13 00:00:00.000,5,3
33,2020-02-09 00:00:00.000,5,2
330,2020-02-21 00:00:00.000,5,1
331,2020-01-01 00:00:00.000,5,3
332,2020-01-16 00:00:00.000,5,3
333,2020-01-19 00:00:00.000,5,3
334,2020-01-25 00:00:00.000,5,5
335,2020-04-17 00:00:00.000,5,4
336,2020-04-21 00:00:00.000,5,1
337,2020-02-18 00:00:00.000,5,5
338,2020-02-08 00:00:00.000,5,5
339,2020-03-14 00:00:00.000,5,4
34,2020-03-30 00:00:00.000,5,5
340,2020-03-11 00:00:00.000,5,4
341,2020-04-21 00:00:00.000,5,4
342,2020-01-30 00:00:00.000,5,3
343,2020-03-19 00:00:00.000,5,2
344,2020-03-02 00:00:00.000,5,3
345,2020-03-17 00:00:00.000,5,5
346,2020-02-16 00:00:00.000,5,5
347,2020-04-29 00:00:00.000,5,2
348,2020-03-24 00:00:00.000,5,4
349,2020-02-19 00:00:00.000,5,4
35,2020-01-10 00:00:00.000,5,4
350,2020-01-02 00:00:00.000,5,3
351,2020-02-13 00:00:00.000,5,2
352,2020-01-22 00:00:00.000,5,3
353,2020-03-30 00:00:00.000,5,2
354,2020-04-12 00:00:00.000,5,1
355,2020-04-09 00:00:00.000,5,3
356,2020-02-10 00:00:00.000,5,5
357,2020-04-20 00:00:00.000,5,4
358,2020-01-10 00:00:00.000,5,2
359,2020-03-26 00:00:00.000,5,5
