Date,MonthNum,Month,MonthLong,Quarter,Year,FiscalMonthNum,FiscalMonth,FiscalMonthLong,FiscalQuarter,FiscalYear,CurMonthOffset,CurQuarterOffset,CurYearOffset,FutureDate,CurFiscalYearOffset,MonthYearNum,MonthYear,MonthYearLong,WeekdayNum,Weekday,WeekdayWeekend,WeekSequenceNum,CurWeekOffset,Days in Month,Day Index,Start of Quarter
2019-07-06 00:00:00.000,7,"Jul","July","Q3",2019,7,"Jul","July","FQ3","FY19",-11,-3,-1,"Past","-1",201907,"Jul-19","Jul-2019",6,"Sat","Weekend",27,-51,31,1,"7/1/2019"
2019-07-13 00:00:00.000,7,"Jul","July","Q3",2019,7,"Jul","July","FQ3","FY19",-11,-3,-1,"Past","-1",201907,"Jul-19","Jul-2019",6,"Sat","Weekend",28,-50,31,1,"7/1/2019"
2019-07-20 00:00:00.000,7,"Jul","July","Q3",2019,7,"Jul","July","FQ3","FY19",-11,-3,-1,"Past","-1",201907,"Jul-19","Jul-2019",6,"Sat","Weekend",29,-49,31,1,"7/1/2019"
2019-07-27 00:00:00.000,7,"Jul","July","Q3",2019,7,"Jul","July","FQ3","FY19",-11,-3,-1,"Past","-1",201907,"Jul-19","Jul-2019",6,"Sat","Weekend",30,-48,31,1,"7/1/2019"
2019-08-03 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",31,-47,31,1,"7/1/2019"
2019-08-10 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",32,-46,31,1,"7/1/2019"
2019-08-17 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",33,-45,31,1,"7/1/2019"
2019-08-24 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",34,-44,31,1,"7/1/2019"
2019-08-31 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",6,"Sat","Weekend",35,-43,31,1,"7/1/2019"
2019-10-05 00:00:00.000,10,"Oct","October","Q4",2019,10,"Oct","October","FQ4","FY19",-8,-2,-1,"Past","-1",201910,"Oct-19","Oct-2019",6,"Sat","Weekend",40,-38,31,1,"10/1/2019"
2019-10-12 00:00:00.000,10,"Oct","October","Q4",2019,10,"Oct","October","FQ4","FY19",-8,-2,-1,"Past","-1",201910,"Oct-19","Oct-2019",6,"Sat","Weekend",41,-37,31,1,"10/1/2019"
2019-10-19 00:00:00.000,10,"Oct","October","Q4",2019,10,"Oct","October","FQ4","FY19",-8,-2,-1,"Past","-1",201910,"Oct-19","Oct-2019",6,"Sat","Weekend",42,-36,31,1,"10/1/2019"
2019-10-26 00:00:00.000,10,"Oct","October","Q4",2019,10,"Oct","October","FQ4","FY19",-8,-2,-1,"Past","-1",201910,"Oct-19","Oct-2019",6,"Sat","Weekend",43,-35,31,1,"10/1/2019"
2019-12-07 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",6,"Sat","Weekend",49,-29,31,1,"10/1/2019"
2019-12-14 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",6,"Sat","Weekend",50,-28,31,1,"10/1/2019"
2019-12-21 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",6,"Sat","Weekend",51,-27,31,1,"10/1/2019"
2019-12-28 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",6,"Sat","Weekend",52,-26,31,1,"10/1/2019"
2020-01-04 00:00:00.000,1,"Jan","January","Q1",2020,1,"Jan","January","FQ1","FY20",-5,-1,0,"Past","0",202001,"Jan-20","Jan-2020",6,"Sat","Weekend",53,-25,31,1,"1/1/2020"
2020-01-11 00:00:00.000,1,"Jan","January","Q1",2020,1,"Jan","January","FQ1","FY20",-5,-1,0,"Past","0",202001,"Jan-20","Jan-2020",6,"Sat","Weekend",54,-24,31,1,"1/1/2020"
2020-01-18 00:00:00.000,1,"Jan","January","Q1",2020,1,"Jan","January","FQ1","FY20",-5,-1,0,"Past","0",202001,"Jan-20","Jan-2020",6,"Sat","Weekend",55,-23,31,1,"1/1/2020"
2020-01-25 00:00:00.000,1,"Jan","January","Q1",2020,1,"Jan","January","FQ1","FY20",-5,-1,0,"Past","0",202001,"Jan-20","Jan-2020",6,"Sat","Weekend",56,-22,31,1,"1/1/2020"
2020-03-07 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",6,"Sat","Weekend",62,-16,31,1,"1/1/2020"
2020-03-14 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",6,"Sat","Weekend",63,-15,31,1,"1/1/2020"
2020-03-21 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",6,"Sat","Weekend",64,-14,31,1,"1/1/2020"
2020-03-28 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",6,"Sat","Weekend",65,-13,31,1,"1/1/2020"
2020-05-02 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",6,"Sat","Weekend",70,-8,31,1,"4/1/2020"
2020-05-09 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",6,"Sat","Weekend",71,-7,31,1,"4/1/2020"
2020-05-16 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",6,"Sat","Weekend",72,-6,31,1,"4/1/2020"
2020-05-23 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",6,"Sat","Weekend",73,-5,31,1,"4/1/2020"
2020-05-30 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",6,"Sat","Weekend",74,-4,31,1,"4/1/2020"
2019-01-06 00:00:00.000,1,"Jan","January","Q1",2019,1,"Jan","January","FQ1","FY19",-17,-5,-1,"Past","-1",201901,"Jan-19","Jan-2019",0,"Sun","Weekend",2,-76,31,1,"1/1/2019"
2019-01-13 00:00:00.000,1,"Jan","January","Q1",2019,1,"Jan","January","FQ1","FY19",-17,-5,-1,"Past","-1",201901,"Jan-19","Jan-2019",0,"Sun","Weekend",3,-75,31,1,"1/1/2019"
2019-01-20 00:00:00.000,1,"Jan","January","Q1",2019,1,"Jan","January","FQ1","FY19",-17,-5,-1,"Past","-1",201901,"Jan-19","Jan-2019",0,"Sun","Weekend",4,-74,31,1,"1/1/2019"
2019-01-27 00:00:00.000,1,"Jan","January","Q1",2019,1,"Jan","January","FQ1","FY19",-17,-5,-1,"Past","-1",201901,"Jan-19","Jan-2019",0,"Sun","Weekend",5,-73,31,1,"1/1/2019"
2019-03-03 00:00:00.000,3,"Mar","March","Q1",2019,3,"Mar","March","FQ1","FY19",-15,-5,-1,"Past","-1",201903,"Mar-19","Mar-2019",0,"Sun","Weekend",10,-68,31,1,"1/1/2019"
2019-03-10 00:00:00.000,3,"Mar","March","Q1",2019,3,"Mar","March","FQ1","FY19",-15,-5,-1,"Past","-1",201903,"Mar-19","Mar-2019",0,"Sun","Weekend",11,-67,31,1,"1/1/2019"
2019-03-17 00:00:00.000,3,"Mar","March","Q1",2019,3,"Mar","March","FQ1","FY19",-15,-5,-1,"Past","-1",201903,"Mar-19","Mar-2019",0,"Sun","Weekend",12,-66,31,1,"1/1/2019"
2019-03-24 00:00:00.000,3,"Mar","March","Q1",2019,3,"Mar","March","FQ1","FY19",-15,-5,-1,"Past","-1",201903,"Mar-19","Mar-2019",0,"Sun","Weekend",13,-65,31,1,"1/1/2019"
2019-03-31 00:00:00.000,3,"Mar","March","Q1",2019,3,"Mar","March","FQ1","FY19",-15,-5,-1,"Past","-1",201903,"Mar-19","Mar-2019",0,"Sun","Weekend",14,-64,31,1,"1/1/2019"
2019-05-05 00:00:00.000,5,"May","May","Q2",2019,5,"May","May","FQ2","FY19",-13,-4,-1,"Past","-1",201905,"May-19","May-2019",0,"Sun","Weekend",19,-59,31,1,"4/1/2019"
2019-05-12 00:00:00.000,5,"May","May","Q2",2019,5,"May","May","FQ2","FY19",-13,-4,-1,"Past","-1",201905,"May-19","May-2019",0,"Sun","Weekend",20,-58,31,1,"4/1/2019"
2019-05-19 00:00:00.000,5,"May","May","Q2",2019,5,"May","May","FQ2","FY19",-13,-4,-1,"Past","-1",201905,"May-19","May-2019",0,"Sun","Weekend",21,-57,31,1,"4/1/2019"
2019-05-26 00:00:00.000,5,"May","May","Q2",2019,5,"May","May","FQ2","FY19",-13,-4,-1,"Past","-1",201905,"May-19","May-2019",0,"Sun","Weekend",22,-56,31,1,"4/1/2019"
2019-07-07 00:00:00.000,7,"Jul","July","Q3",2019,7,"Jul","July","FQ3","FY19",-11,-3,-1,"Past","-1",201907,"Jul-19","Jul-2019",0,"Sun","Weekend",28,-50,31,1,"7/1/2019"
2019-07-14 00:00:00.000,7,"Jul","July","Q3",2019,7,"Jul","July","FQ3","FY19",-11,-3,-1,"Past","-1",201907,"Jul-19","Jul-2019",0,"Sun","Weekend",29,-49,31,1,"7/1/2019"
2019-07-21 00:00:00.000,7,"Jul","July","Q3",2019,7,"Jul","July","FQ3","FY19",-11,-3,-1,"Past","-1",201907,"Jul-19","Jul-2019",0,"Sun","Weekend",30,-48,31,1,"7/1/2019"
2019-07-28 00:00:00.000,7,"Jul","July","Q3",2019,7,"Jul","July","FQ3","FY19",-11,-3,-1,"Past","-1",201907,"Jul-19","Jul-2019",0,"Sun","Weekend",31,-47,31,1,"7/1/2019"
2019-08-04 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",0,"Sun","Weekend",32,-46,31,1,"7/1/2019"
2019-08-11 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",0,"Sun","Weekend",33,-45,31,1,"7/1/2019"
2019-08-18 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",0,"Sun","Weekend",34,-44,31,1,"7/1/2019"
2019-08-25 00:00:00.000,8,"Aug","August","Q3",2019,8,"Aug","August","FQ3","FY19",-10,-3,-1,"Past","-1",201908,"Aug-19","Aug-2019",0,"Sun","Weekend",35,-43,31,1,"7/1/2019"
2019-10-06 00:00:00.000,10,"Oct","October","Q4",2019,10,"Oct","October","FQ4","FY19",-8,-2,-1,"Past","-1",201910,"Oct-19","Oct-2019",0,"Sun","Weekend",41,-37,31,1,"10/1/2019"
2019-10-13 00:00:00.000,10,"Oct","October","Q4",2019,10,"Oct","October","FQ4","FY19",-8,-2,-1,"Past","-1",201910,"Oct-19","Oct-2019",0,"Sun","Weekend",42,-36,31,1,"10/1/2019"
2019-10-20 00:00:00.000,10,"Oct","October","Q4",2019,10,"Oct","October","FQ4","FY19",-8,-2,-1,"Past","-1",201910,"Oct-19","Oct-2019",0,"Sun","Weekend",43,-35,31,1,"10/1/2019"
2019-10-27 00:00:00.000,10,"Oct","October","Q4",2019,10,"Oct","October","FQ4","FY19",-8,-2,-1,"Past","-1",201910,"Oct-19","Oct-2019",0,"Sun","Weekend",44,-34,31,1,"10/1/2019"
2019-12-01 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",0,"Sun","Weekend",49,-29,31,1,"10/1/2019"
2019-12-08 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",0,"Sun","Weekend",50,-28,31,1,"10/1/2019"
2019-12-15 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",0,"Sun","Weekend",51,-27,31,1,"10/1/2019"
2019-12-22 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",0,"Sun","Weekend",52,-26,31,1,"10/1/2019"
2019-12-29 00:00:00.000,12,"Dec","December","Q4",2019,12,"Dec","December","FQ4","FY19",-6,-2,-1,"Past","-1",201912,"Dec-19","Dec-2019",0,"Sun","Weekend",53,-25,31,1,"10/1/2019"
2020-01-05 00:00:00.000,1,"Jan","January","Q1",2020,1,"Jan","January","FQ1","FY20",-5,-1,0,"Past","0",202001,"Jan-20","Jan-2020",0,"Sun","Weekend",54,-24,31,1,"1/1/2020"
2020-01-12 00:00:00.000,1,"Jan","January","Q1",2020,1,"Jan","January","FQ1","FY20",-5,-1,0,"Past","0",202001,"Jan-20","Jan-2020",0,"Sun","Weekend",55,-23,31,1,"1/1/2020"
2020-01-19 00:00:00.000,1,"Jan","January","Q1",2020,1,"Jan","January","FQ1","FY20",-5,-1,0,"Past","0",202001,"Jan-20","Jan-2020",0,"Sun","Weekend",56,-22,31,1,"1/1/2020"
2020-01-26 00:00:00.000,1,"Jan","January","Q1",2020,1,"Jan","January","FQ1","FY20",-5,-1,0,"Past","0",202001,"Jan-20","Jan-2020",0,"Sun","Weekend",57,-21,31,1,"1/1/2020"
2020-03-01 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",0,"Sun","Weekend",62,-16,31,1,"1/1/2020"
2020-03-08 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",0,"Sun","Weekend",63,-15,31,1,"1/1/2020"
2020-03-15 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",0,"Sun","Weekend",64,-14,31,1,"1/1/2020"
2020-03-22 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",0,"Sun","Weekend",65,-13,31,1,"1/1/2020"
2020-03-29 00:00:00.000,3,"Mar","March","Q1",2020,3,"Mar","March","FQ1","FY20",-3,-1,0,"Past","0",202003,"Mar-20","Mar-2020",0,"Sun","Weekend",66,-12,31,1,"1/1/2020"
2020-05-03 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",0,"Sun","Weekend",71,-7,31,1,"4/1/2020"
2020-05-10 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",0,"Sun","Weekend",72,-6,31,1,"4/1/2020"
2020-05-17 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",0,"Sun","Weekend",73,-5,31,1,"4/1/2020"
2020-05-24 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",0,"Sun","Weekend",74,-4,31,1,"4/1/2020"
2020-05-31 00:00:00.000,5,"May","May","Q2",2020,5,"May","May","FQ2","FY20",-1,0,0,"Past","0",202005,"May-20","May-2020",0,"Sun","Weekend",75,-3,31,1,"4/1/2020"
2020-07-05 00:00:00.000,7,"Jul","July","Q3",2020,7,"Jul","July","FQ3","FY20",1,1,0,"Future","0",202007,"Jul-20","Jul-2020",0,"Sun","Weekend",80,2,31,1,"7/1/2020"
2020-07-12 00:00:00.000,7,"Jul","July","Q3",2020,7,"Jul","July","FQ3","FY20",1,1,0,"Future","0",202007,"Jul-20","Jul-2020",0,"Sun","Weekend",81,3,31,1,"7/1/2020"
2020-07-19 00:00:00.000,7,"Jul","July","Q3",2020,7,"Jul","July","FQ3","FY20",1,1,0,"Future","0",202007,"Jul-20","Jul-2020",0,"Sun","Weekend",82,4,31,1,"7/1/2020"
2020-07-26 00:00:00.000,7,"Jul","July","Q3",2020,7,"Jul","July","FQ3","FY20",1,1,0,"Future","0",202007,"Jul-20","Jul-2020",0,"Sun","Weekend",83,5,31,1,"7/1/2020"
2020-08-02 00:00:00.000,8,"Aug","August","Q3",2020,8,"Aug","August","FQ3","FY20",2,1,0,"Future","0",202008,"Aug-20","Aug-2020",0,"Sun","Weekend",84,6,31,1,"7/1/2020"
2020-08-09 00:00:00.000,8,"Aug","August","Q3",2020,8,"Aug","August","FQ3","FY20",2,1,0,"Future","0",202008,"Aug-20","Aug-2020",0,"Sun","Weekend",85,7,31,1,"7/1/2020"
2020-08-16 00:00:00.000,8,"Aug","August","Q3",2020,8,"Aug","August","FQ3","FY20",2,1,0,"Future","0",202008,"Aug-20","Aug-2020",0,"Sun","Weekend",86,8,31,1,"7/1/2020"
2020-08-23 00:00:00.000,8,"Aug","August","Q3",2020,8,"Aug","August","FQ3","FY20",2,1,0,"Future","0",202008,"Aug-20","Aug-2020",0,"Sun","Weekend",87,9,31,1,"7/1/2020"
2020-08-30 00:00:00.000,8,"Aug","August","Q3",2020,8,"Aug","August","FQ3","FY20",2,1,0,"Future","0",202008,"Aug-20","Aug-2020",0,"Sun","Weekend",88,10,31,1,"7/1/2020"
2020-10-04 00:00:00.000,10,"Oct","October","Q4",2020,10,"Oct","October","FQ4","FY20",4,2,0,"Future","0",202010,"Oct-20","Oct-2020",0,"Sun","Weekend",93,15,31,1,"10/1/2020"
2020-10-11 00:00:00.000,10,"Oct","October","Q4",2020,10,"Oct","October","FQ4","FY20",4,2,0,"Future","0",202010,"Oct-20","Oct-2020",0,"Sun","Weekend",94,16,31,1,"10/1/2020"
2020-10-18 00:00:00.000,10,"Oct","October","Q4",2020,10,"Oct","October","FQ4","FY20",4,2,0,"Future","0",202010,"Oct-20","Oct-2020",0,"Sun","Weekend",95,17,31,1,"10/1/2020"
2020-10-25 00:00:00.000,10,"Oct","October","Q4",2020,10,"Oct","October","FQ4","FY20",4,2,0,"Future","0",202010,"Oct-20","Oct-2020",0,"Sun","Weekend",96,18,31,1,"10/1/2020"
2020-12-06 00:00:00.000,12,"Dec","December","Q4",2020,12,"Dec","December","FQ4","FY20",6,2,0,"Future","0",202012,"Dec-20","Dec-2020",0,"Sun","Weekend",102,24,31,1,"10/1/2020"
2020-12-13 00:00:00.000,12,"Dec","December","Q4",2020,12,"Dec","December","FQ4","FY20",6,2,0,"Future","0",202012,"Dec-20","Dec-2020",0,"Sun","Weekend",103,25,31,1,"10/1/2020"
2020-12-20 00:00:00.000,12,"Dec","December","Q4",2020,12,"Dec","December","FQ4","FY20",6,2,0,"Future","0",202012,"Dec-20","Dec-2020",0,"Sun","Weekend",104,26,31,1,"10/1/2020"
2020-12-27 00:00:00.000,12,"Dec","December","Q4",2020,12,"Dec","December","FQ4","FY20",6,2,0,"Future","0",202012,"Dec-20","Dec-2020",0,"Sun","Weekend",105,27,31,1,"10/1/2020"
2021-01-03 00:00:00.000,1,"Jan","January","Q1",2021,1,"Jan","January","FQ1","FY21",7,3,1,"Future","1",202101,"Jan-21","Jan-2021",0,"Sun","Weekend",106,28,31,1,"1/1/2021"
2021-01-10 00:00:00.000,1,"Jan","January","Q1",2021,1,"Jan","January","FQ1","FY21",7,3,1,"Future","1",202101,"Jan-21","Jan-2021",0,"Sun","Weekend",107,29,31,1,"1/1/2021"
2021-01-17 00:00:00.000,1,"Jan","January","Q1",2021,1,"Jan","January","FQ1","FY21",7,3,1,"Future","1",202101,"Jan-21","Jan-2021",0,"Sun","Weekend",108,30,31,1,"1/1/2021"
2021-01-24 00:00:00.000,1,"Jan","January","Q1",2021,1,"Jan","January","FQ1","FY21",7,3,1,"Future","1",202101,"Jan-21","Jan-2021",0,"Sun","Weekend",109,31,31,1,"1/1/2021"
2021-01-31 00:00:00.000,1,"Jan","January","Q1",2021,1,"Jan","January","FQ1","FY21",7,3,1,"Future","1",202101,"Jan-21","Jan-2021",0,"Sun","Weekend",110,32,31,1,"1/1/2021"
2021-03-07 00:00:00.000,3,"Mar","March","Q1",2021,3,"Mar","March","FQ1","FY21",9,3,1,"Future","1",202103,"Mar-21","Mar-2021",0,"Sun","Weekend",115,37,31,1,"1/1/2021"
2021-03-14 00:00:00.000,3,"Mar","March","Q1",2021,3,"Mar","March","FQ1","FY21",9,3,1,"Future","1",202103,"Mar-21","Mar-2021",0,"Sun","Weekend",116,38,31,1,"1/1/2021"
2021-03-21 00:00:00.000,3,"Mar","March","Q1",2021,3,"Mar","March","FQ1","FY21",9,3,1,"Future","1",202103,"Mar-21","Mar-2021",0,"Sun","Weekend",117,39,31,1,"1/1/2021"
2021-03-28 00:00:00.000,3,"Mar","March","Q1",2021,3,"Mar","March","FQ1","FY21",9,3,1,"Future","1",202103,"Mar-21","Mar-2021",0,"Sun","Weekend",118,40,31,1,"1/1/2021"
2021-05-02 00:00:00.000,5,"May","May","Q2",2021,5,"May","May","FQ2","FY21",11,4,1,"Future","1",202105,"May-21","May-2021",0,"Sun","Weekend",123,45,31,1,"4/1/2021"
2021-05-09 00:00:00.000,5,"May","May","Q2",2021,5,"May","May","FQ2","FY21",11,4,1,"Future","1",202105,"May-21","May-2021",0,"Sun","Weekend",124,46,31,1,"4/1/2021"
2021-05-16 00:00:00.000,5,"May","May","Q2",2021,5,"May","May","FQ2","FY21",11,4,1,"Future","1",202105,"May-21","May-2021",0,"Sun","Weekend",125,47,31,1,"4/1/2021"
2021-05-23 00:00:00.000,5,"May","May","Q2",2021,5,"May","May","FQ2","FY21",11,4,1,"Future","1",202105,"May-21","May-2021",0,"Sun","Weekend",126,48,31,1,"4/1/2021"
2021-05-30 00:00:00.000,5,"May","May","Q2",2021,5,"May","May","FQ2","FY21",11,4,1,"Future","1",202105,"May-21","May-2021",0,"Sun","Weekend",127,49,31,1,"4/1/2021"
2021-07-04 00:00:00.000,7,"Jul","July","Q3",2021,7,"Jul","July","FQ3","FY21",13,5,1,"Future","1",202107,"Jul-21","Jul-2021",0,"Sun","Weekend",132,54,31,1,"7/1/2021"
2021-07-11 00:00:00.000,7,"Jul","July","Q3",2021,7,"Jul","July","FQ3","FY21",13,5,1,"Future","1",202107,"Jul-21","Jul-2021",0,"Sun","Weekend",133,55,31,1,"7/1/2021"
2021-07-18 00:00:00.000,7,"Jul","July","Q3",2021,7,"Jul","July","FQ3","FY21",13,5,1,"Future","1",202107,"Jul-21","Jul-2021",0,"Sun","Weekend",134,56,31,1,"7/1/2021"
2021-07-25 00:00:00.000,7,"Jul","July","Q3",2021,7,"Jul","July","FQ3","FY21",13,5,1,"Future","1",202107,"Jul-21","Jul-2021",0,"Sun","Weekend",135,57,31,1,"7/1/2021"
2021-08-01 00:00:00.000,8,"Aug","August","Q3",2021,8,"Aug","August","FQ3","FY21",14,5,1,"Future","1",202108,"Aug-21","Aug-2021",0,"Sun","Weekend",136,58,31,1,"7/1/2021"
2021-08-08 00:00:00.000,8,"Aug","August","Q3",2021,8,"Aug","August","FQ3","FY21",14,5,1,"Future","1",202108,"Aug-21","Aug-2021",0,"Sun","Weekend",137,59,31,1,"7/1/2021"
2021-08-15 00:00:00.000,8,"Aug","August","Q3",2021,8,"Aug","August","FQ3","FY21",14,5,1,"Future","1",202108,"Aug-21","Aug-2021",0,"Sun","Weekend",138,60,31,1,"7/1/2021"
2021-08-22 00:00:00.000,8,"Aug","August","Q3",2021,8,"Aug","August","FQ3","FY21",14,5,1,"Future","1",202108,"Aug-21","Aug-2021",0,"Sun","Weekend",139,61,31,1,"7/1/2021"
2021-08-29 00:00:00.000,8,"Aug","August","Q3",2021,8,"Aug","August","FQ3","FY21",14,5,1,"Future","1",202108,"Aug-21","Aug-2021",0,"Sun","Weekend",140,62,31,1,"7/1/2021"
2021-10-03 00:00:00.000,10,"Oct","October","Q4",2021,10,"Oct","October","FQ4","FY21",16,6,1,"Future","1",202110,"Oct-21","Oct-2021",0,"Sun","Weekend",145,67,31,1,"10/1/2021"
2021-10-10 00:00:00.000,10,"Oct","October","Q4",2021,10,"Oct","October","FQ4","FY21",16,6,1,"Future","1",202110,"Oct-21","Oct-2021",0,"Sun","Weekend",146,68,31,1,"10/1/2021"
2021-10-17 00:00:00.000,10,"Oct","October","Q4",2021,10,"Oct","October","FQ4","FY21",16,6,1,"Future","1",202110,"Oct-21","Oct-2021",0,"Sun","Weekend",147,69,31,1,"10/1/2021"
2021-10-24 00:00:00.000,10,"Oct","October","Q4",2021,10,"Oct","October","FQ4","FY21",16,6,1,"Future","1",202110,"Oct-21","Oct-2021",0,"Sun","Weekend",148,70,31,1,"10/1/2021"
2021-10-31 00:00:00.000,10,"Oct","October","Q4",2021,10,"Oct","October","FQ4","FY21",16,6,1,"Future","1",202110,"Oct-21","Oct-2021",0,"Sun","Weekend",149,71,31,1,"10/1/2021"
2021-12-05 00:00:00.000,12,"Dec","December","Q4",2021,12,"Dec","December","FQ4","FY21",18,6,1,"Future","1",202112,"Dec-21","Dec-2021",0,"Sun","Weekend",154,76,31,1,"10/1/2021"
2021-12-12 00:00:00.000,12,"Dec","December","Q4",2021,12,"Dec","December","FQ4","FY21",18,6,1,"Future","1",202112,"Dec-21","Dec-2021",0,"Sun","Weekend",155,77,31,1,"10/1/2021"
2021-12-19 00:00:00.000,12,"Dec","December","Q4",2021,12,"Dec","December","FQ4","FY21",18,6,1,"Future","1",202112,"Dec-21","Dec-2021",0,"Sun","Weekend",156,78,31,1,"10/1/2021"
2021-12-26 00:00:00.000,12,"Dec","December","Q4",2021,12,"Dec","December","FQ4","FY21",18,6,1,"Future","1",202112,"Dec-21","Dec-2021",0,"Sun","Weekend",157,79,31,1,"10/1/2021"
2022-01-02 00:00:00.000,1,"Jan","January","Q1",2022,1,"Jan","January","FQ1","FY22",19,7,2,"Future","2",202201,"Jan-22","Jan-2022",0,"Sun","Weekend",158,80,31,1,"1/1/2022"
2022-01-09 00:00:00.000,1,"Jan","January","Q1",2022,1,"Jan","January","FQ1","FY22",19,7,2,"Future","2",202201,"Jan-22","Jan-2022",0,"Sun","Weekend",159,81,31,1,"1/1/2022"
2022-01-16 00:00:00.000,1,"Jan","January","Q1",2022,1,"Jan","January","FQ1","FY22",19,7,2,"Future","2",202201,"Jan-22","Jan-2022",0,"Sun","Weekend",160,82,31,1,"1/1/2022"
2022-01-23 00:00:00.000,1,"Jan","January","Q1",2022,1,"Jan","January","FQ1","FY22",19,7,2,"Future","2",202201,"Jan-22","Jan-2022",0,"Sun","Weekend",161,83,31,1,"1/1/2022"
