ProductID,Product,Segment,Category,ManufacturerID,MSRP,Currency
1083,"Pirum RP-29","Productivity","Rural",10,55.0725,"USD"
1084,"Pirum RP-30","Productivity","Rural",10,55.0725,"USD"
1085,"Pirum RP-31","Productivity","Rural",10,131.2,"USD"
1086,"Pirum RP-32","Productivity","Rural",10,131.2,"USD"
1087,"Pirum RP-33","Productivity","Rural",10,286.075,"USD"
1088,"Pirum RP-34","Productivity","Rural",10,286.075,"USD"
1089,"Pirum RP-35","Productivity","Rural",10,393.7,"USD"
1090,"Pirum RP-36","Productivity","Rural",10,393.7,"USD"
1091,"Pirum RP-37","Productivity","Rural",10,181.075,"USD"
1092,"Pirum RP-38","Productivity","Rural",10,181.075,"USD"
1093,"Pirum RP-39","Productivity","Rural",10,62.95,"USD"
1094,"Pirum RP-40","Productivity","Rural",10,62.95,"USD"
1095,"Pirum RP-41","Productivity","Rural",10,125.95,"USD"
1096,"Pirum RP-42","Productivity","Rural",10,125.95,"USD"
1097,"Pirum RP-43","Productivity","Rural",10,320.2,"USD"
1098,"Pirum RP-44","Productivity","Rural",10,320.2,"USD"
1099,"Pirum RP-45","Productivity","Rural",10,65.5725,"USD"
1100,"Pirum RP-46","Productivity","Rural",10,65.5725,"USD"
1101,"Pirum RP-47","Productivity","Rural",10,238.8225,"USD"
1102,"Pirum RP-48","Productivity","Rural",10,238.8225,"USD"
1103,"Pirum RP-49","Productivity","Rural",10,162.7,"USD"
1104,"Pirum RP-50","Productivity","Rural",10,162.7,"USD"
1105,"Pirum RP-51","Productivity","Rural",10,259.825,"USD"
1106,"Pirum RP-52","Productivity","Rural",10,259.825,"USD"
1107,"Pirum RP-53","Productivity","Rural",10,160.075,"USD"
1108,"Pirum RP-54","Productivity","Rural",10,160.075,"USD"
1109,"Pirum RP-55","Productivity","Rural",10,223.0725,"USD"
1110,"Pirum RP-56","Productivity","Rural",10,223.0725,"USD"
1111,"Pirum RP-57","Productivity","Rural",10,120.7,"USD"
1112,"Pirum RP-58","Productivity","Rural",10,120.7,"USD"
1732,"Pomum RP-01","Productivity","Rural",11,446.1975,"USD"
1733,"Pomum RP-02","Productivity","Rural",11,446.1975,"USD"
1734,"Pomum RP-03","Productivity","Rural",11,449.8725,"USD"
1735,"Pomum RP-04","Productivity","Rural",11,449.8725,"USD"
1736,"Pomum RP-05","Productivity","Rural",11,1680,"USD"
1737,"Pomum RP-06","Productivity","Rural",11,1680,"USD"
1740,"Pomum RP-09","Productivity","Rural",11,456.7,"USD"
1741,"Pomum RP-10","Productivity","Rural",11,456.7,"USD"
1742,"Pomum RP-11","Productivity","Rural",11,288.7,"USD"
1743,"Pomum RP-12","Productivity","Rural",11,288.7,"USD"
1744,"Pomum RP-13","Productivity","Rural",11,446.2,"USD"
1745,"Pomum RP-14","Productivity","Rural",11,446.2,"USD"
2204,"Aliqui RP-01","Productivity","Rural",2,173.2,"USD"
2205,"Aliqui RP-02","Productivity","Rural",2,173.2,"USD"
2206,"Aliqui RP-03","Productivity","Rural",2,117.6,"USD"
2207,"Aliqui RP-04","Productivity","Rural",2,117.6,"USD"
2208,"Aliqui RP-05","Productivity","Rural",2,0,"USD"
2209,"Aliqui RP-06","Productivity","Rural",2,0,"USD"
2210,"Aliqui RP-07","Productivity","Rural",2,107.575,"USD"
2211,"Aliqui RP-08","Productivity","Rural",2,107.575,"USD"
2212,"Aliqui RP-09","Productivity","Rural",2,91.825,"USD"
2213,"Aliqui RP-10","Productivity","Rural",2,91.825,"USD"
2214,"Aliqui RP-11","Productivity","Rural",2,435.23,"USD"
2215,"Aliqui RP-12","Productivity","Rural",2,435.23,"USD"
2218,"Aliqui RP-15","Productivity","Rural",2,172.73,"USD"
2219,"Aliqui RP-16","Productivity","Rural",2,172.73,"USD"
2222,"Aliqui RP-19","Productivity","Rural",2,246.7,"USD"
2223,"Aliqui RP-20","Productivity","Rural",2,246.7,"USD"
2224,"Aliqui RP-21","Productivity","Rural",2,80.85,"USD"
2225,"Aliqui RP-22","Productivity","Rural",2,80.85,"USD"
2226,"Aliqui RP-23","Productivity","Rural",2,325.45,"USD"
2227,"Aliqui RP-24","Productivity","Rural",2,325.45,"USD"
2234,"Aliqui RP-31","Productivity","Rural",2,70.825,"USD"
2235,"Aliqui RP-32","Productivity","Rural",2,70.825,"USD"
2236,"Aliqui RP-33","Productivity","Rural",2,209.48,"USD"
2237,"Aliqui RP-34","Productivity","Rural",2,209.48,"USD"
2238,"Aliqui RP-35","Productivity","Rural",2,141.7,"USD"
2239,"Aliqui RP-36","Productivity","Rural",2,141.7,"USD"
2240,"Aliqui RP-37","Productivity","Rural",2,89.2,"USD"
2241,"Aliqui RP-38","Productivity","Rural",2,89.2,"USD"
2246,"Aliqui RP-43","Productivity","Rural",2,131.2,"USD"
2247,"Aliqui RP-44","Productivity","Rural",2,131.2,"USD"
2250,"Aliqui RP-47","Productivity","Rural",2,125.95,"USD"
2251,"Aliqui RP-48","Productivity","Rural",2,125.95,"USD"
2252,"Aliqui RP-49","Productivity","Rural",2,141.7,"USD"
2253,"Aliqui RP-50","Productivity","Rural",2,141.7,"USD"
2254,"Aliqui RP-51","Productivity","Rural",2,75.6,"USD"
2255,"Aliqui RP-52","Productivity","Rural",2,75.6,"USD"
2260,"Aliqui RP-57","Productivity","Rural",2,188.9475,"USD"
2261,"Aliqui RP-58","Productivity","Rural",2,188.9475,"USD"
2262,"Aliqui RP-59","Productivity","Rural",2,366.98,"USD"
2263,"Aliqui RP-60","Productivity","Rural",2,366.98,"USD"
713,"Natura RP-01","Productivity","Rural",8,162.7,"USD"
714,"Natura RP-02","Productivity","Rural",8,162.7,"USD"
715,"Natura RP-03","Productivity","Rural",8,165.3233,"USD"
716,"Natura RP-04","Productivity","Rural",8,165.3233,"USD"
717,"Natura RP-05","Productivity","Rural",8,170.575,"USD"
718,"Natura RP-06","Productivity","Rural",8,170.575,"USD"
719,"Natura RP-07","Productivity","Rural",8,104.95,"USD"
720,"Natura RP-08","Productivity","Rural",8,104.95,"USD"
721,"Natura RP-09","Productivity","Rural",8,167.95,"USD"
722,"Natura RP-10","Productivity","Rural",8,167.95,"USD"
725,"Natura RP-13","Productivity","Rural",8,120.7,"USD"
726,"Natura RP-14","Productivity","Rural",8,120.7,"USD"
727,"Natura RP-15","Productivity","Rural",8,68.2,"USD"
728,"Natura RP-16","Productivity","Rural",8,68.2,"USD"
729,"Natura RP-17","Productivity","Rural",8,325.45,"USD"
730,"Natura RP-18","Productivity","Rural",8,325.45,"USD"
731,"Natura RP-19","Productivity","Rural",8,146.95,"USD"
732,"Natura RP-20","Productivity","Rural",8,146.95,"USD"
733,"Natura RP-21","Productivity","Rural",8,443.1,"USD"
734,"Natura RP-22","Productivity","Rural",8,443.1,"USD"
735,"Natura RP-23","Productivity","Rural",8,443.1,"USD"
736,"Natura RP-24","Productivity","Rural",8,443.1,"USD"
737,"Natura RP-25","Productivity","Rural",8,472.4475,"USD"
738,"Natura RP-26","Productivity","Rural",8,472.4475,"USD"
739,"Natura RP-27","Productivity","Rural",8,173.2,"USD"
740,"Natura RP-28","Productivity","Rural",8,173.2,"USD"
743,"Natura RP-31","Productivity","Rural",8,272.95,"USD"
744,"Natura RP-32","Productivity","Rural",8,272.95,"USD"
745,"Natura RP-33","Productivity","Rural",8,220.45,"USD"
746,"Natura RP-34","Productivity","Rural",8,220.45,"USD"
747,"Natura RP-35","Productivity","Rural",8,291.325,"USD"
748,"Natura RP-36","Productivity","Rural",8,291.325,"USD"
749,"Natura RP-37","Productivity","Rural",8,629.9475,"USD"
750,"Natura RP-38","Productivity","Rural",8,629.9475,"USD"
753,"Natura RP-41","Productivity","Rural",8,246.7,"USD"
754,"Natura RP-42","Productivity","Rural",8,246.7,"USD"
757,"Natura RP-45","Productivity","Rural",8,83.95,"USD"
758,"Natura RP-46","Productivity","Rural",8,83.95,"USD"
759,"Natura RP-47","Productivity","Rural",8,191.1,"USD"
760,"Natura RP-48","Productivity","Rural",8,191.1,"USD"
761,"Natura RP-49","Productivity","Rural",8,218.93,"USD"
762,"Natura RP-50","Productivity","Rural",8,218.93,"USD"
763,"Natura RP-51","Productivity","Rural",8,389.55,"USD"
764,"Natura RP-52","Productivity","Rural",8,389.55,"USD"
767,"Natura RP-55","Productivity","Rural",8,104.95,"USD"
768,"Natura RP-56","Productivity","Rural",8,104.95,"USD"
769,"Natura RP-57","Productivity","Rural",8,288.7,"USD"
770,"Natura RP-58","Productivity","Rural",8,288.7,"USD"
771,"Natura RP-59","Productivity","Rural",8,167.95,"USD"
772,"Natura RP-60","Productivity","Rural",8,167.95,"USD"
777,"Natura RP-65","Productivity","Rural",8,151.2,"USD"
778,"Natura RP-66","Productivity","Rural",8,151.2,"USD"
779,"Natura RP-67","Productivity","Rural",8,389.03,"USD"
780,"Natura RP-68","Productivity","Rural",8,389.03,"USD"
781,"Natura RP-69","Productivity","Rural",8,129.68,"USD"
782,"Natura RP-70","Productivity","Rural",8,129.68,"USD"
783,"Natura RP-71","Productivity","Rural",8,120.7,"USD"
784,"Natura RP-72","Productivity","Rural",8,120.7,"USD"
785,"Natura RP-73","Productivity","Rural",8,68.2,"USD"
786,"Natura RP-74","Productivity","Rural",8,68.2,"USD"
787,"Natura RP-75","Productivity","Rural",8,333.3225,"USD"
788,"Natura RP-76","Productivity","Rural",8,333.3225,"USD"
789,"Natura RP-77","Productivity","Rural",8,225.7,"USD"
790,"Natura RP-78","Productivity","Rural",8,225.7,"USD"
791,"Natura RP-79","Productivity","Rural",8,80.85,"USD"
792,"Natura RP-80","Productivity","Rural",8,80.85,"USD"
793,"Natura RP-81","Productivity","Rural",8,102.9,"USD"
794,"Natura RP-82","Productivity","Rural",8,102.9,"USD"
795,"Natura RP-83","Productivity","Rural",8,278.2,"USD"
796,"Natura RP-84","Productivity","Rural",8,278.2,"USD"
1309,"Quibus RP-01","Productivity","Rural",12,290.9025,"USD"
1310,"Quibus RP-02","Productivity","Rural",12,290.9025,"USD"
1311,"Quibus RP-03","Productivity","Rural",12,356.8425,"USD"
1312,"Quibus RP-04","Productivity","Rural",12,356.8425,"USD"
1313,"Quibus RP-05","Productivity","Rural",12,304.4,"USD"
1314,"Quibus RP-06","Productivity","Rural",12,304.4,"USD"
1315,"Quibus RP-07","Productivity","Rural",12,367.45,"USD"
1316,"Quibus RP-08","Productivity","Rural",12,367.45,"USD"
1317,"Quibus RP-09","Productivity","Rural",12,335.9,"USD"
1318,"Quibus RP-10","Productivity","Rural",12,335.9,"USD"
1319,"Quibus RP-11","Productivity","Rural",12,419.95,"USD"
1320,"Quibus RP-12","Productivity","Rural",12,419.95,"USD"
1321,"Quibus RP-13","Productivity","Rural",12,254.52,"USD"
1322,"Quibus RP-14","Productivity","Rural",12,254.52,"USD"
1323,"Quibus RP-15","Productivity","Rural",12,322.77,"USD"
1324,"Quibus RP-16","Productivity","Rural",12,322.77,"USD"
1325,"Quibus RP-17","Productivity","Rural",12,482.895,"USD"
1326,"Quibus RP-18","Productivity","Rural",12,482.895,"USD"
1327,"Quibus RP-19","Productivity","Rural",12,91.77,"USD"
1328,"Quibus RP-20","Productivity","Rural",12,91.77,"USD"
1329,"Quibus RP-21","Productivity","Rural",12,141.65,"USD"
1330,"Quibus RP-22","Productivity","Rural",12,141.65,"USD"
1331,"Quibus RP-23","Productivity","Rural",12,472.395,"USD"
1332,"Quibus RP-24","Productivity","Rural",12,472.395,"USD"
1335,"Quibus RP-27","Productivity","Rural",12,409.4,"USD"
1336,"Quibus RP-28","Productivity","Rural",12,409.4,"USD"
1337,"Quibus RP-29","Productivity","Rural",12,299.145,"USD"
1338,"Quibus RP-30","Productivity","Rural",12,299.145,"USD"
1339,"Quibus RP-31","Productivity","Rural",12,288.7,"USD"
1340,"Quibus RP-32","Productivity","Rural",12,288.7,"USD"
1341,"Quibus RP-33","Productivity","Rural",12,335.95,"USD"
1342,"Quibus RP-34","Productivity","Rural",12,335.95,"USD"
1343,"Quibus RP-35","Productivity","Rural",12,367.4,"USD"
1344,"Quibus RP-36","Productivity","Rural",12,367.4,"USD"
1345,"Quibus RP-37","Productivity","Rural",12,314.9,"USD"
1346,"Quibus RP-38","Productivity","Rural",12,314.9,"USD"
1347,"Quibus RP-39","Productivity","Rural",12,351.7,"USD"
1348,"Quibus RP-40","Productivity","Rural",12,351.7,"USD"
1349,"Quibus RP-41","Productivity","Rural",12,451.45,"USD"
1350,"Quibus RP-42","Productivity","Rural",12,451.45,"USD"
1351,"Quibus RP-43","Productivity","Rural",12,335.9,"USD"
1352,"Quibus RP-44","Productivity","Rural",12,335.9,"USD"
1353,"Quibus RP-45","Productivity","Rural",12,370.02,"USD"
1354,"Quibus RP-46","Productivity","Rural",12,370.02,"USD"
1355,"Quibus RP-47","Productivity","Rural",12,152.145,"USD"
1356,"Quibus RP-48","Productivity","Rural",12,152.145,"USD"
1357,"Quibus RP-49","Productivity","Rural",12,517.0725,"USD"
1358,"Quibus RP-50","Productivity","Rural",12,517.0725,"USD"
1359,"Quibus RP-51","Productivity","Rural",12,385.77,"USD"
1360,"Quibus RP-52","Productivity","Rural",12,385.77,"USD"
1361,"Quibus RP-53","Productivity","Rural",12,397.32,"USD"
1362,"Quibus RP-54","Productivity","Rural",12,397.32,"USD"
1363,"Quibus RP-55","Productivity","Rural",12,204.65,"USD"
1364,"Quibus RP-56","Productivity","Rural",12,204.65,"USD"
1365,"Quibus RP-57","Productivity","Rural",12,825.825,"USD"
1366,"Quibus RP-58","Productivity","Rural",12,825.825,"USD"
1369,"Quibus RP-61","Productivity","Rural",12,498.6975,"USD"
1370,"Quibus RP-62","Productivity","Rural",12,498.6975,"USD"
1371,"Quibus RP-63","Productivity","Rural",12,509.145,"USD"
1372,"Quibus RP-64","Productivity","Rural",12,509.145,"USD"
1373,"Quibus RP-65","Productivity","Rural",12,320.145,"USD"
1374,"Quibus RP-66","Productivity","Rural",12,320.145,"USD"
1375,"Quibus RP-67","Productivity","Rural",12,498.7,"USD"
1376,"Quibus RP-68","Productivity","Rural",12,498.7,"USD"
1377,"Quibus RP-69","Productivity","Rural",12,314.9,"USD"
1378,"Quibus RP-70","Productivity","Rural",12,314.9,"USD"
1379,"Quibus RP-71","Productivity","Rural",12,330.65,"USD"
1380,"Quibus RP-72","Productivity","Rural",12,330.65,"USD"
1381,"Quibus RP-73","Productivity","Rural",12,377.9,"USD"
1382,"Quibus RP-74","Productivity","Rural",12,377.9,"USD"
1383,"Quibus RP-75","Productivity","Rural",12,341.15,"USD"
1384,"Quibus RP-76","Productivity","Rural",12,341.15,"USD"
1385,"Quibus RP-77","Productivity","Rural",12,346.4,"USD"
1386,"Quibus RP-78","Productivity","Rural",12,346.4,"USD"
1387,"Quibus RP-79","Productivity","Rural",12,372.65,"USD"
1388,"Quibus RP-80","Productivity","Rural",12,372.65,"USD"
1389,"Quibus RP-81","Productivity","Rural",12,409.4,"USD"
1390,"Quibus RP-82","Productivity","Rural",12,409.4,"USD"
1391,"Quibus RP-83","Productivity","Rural",12,194.2,"USD"
1392,"Quibus RP-84","Productivity","Rural",12,194.2,"USD"
1393,"Quibus RP-85","Productivity","Rural",12,380.52,"USD"
1394,"Quibus RP-86","Productivity","Rural",12,380.52,"USD"
1395,"Quibus RP-87","Productivity","Rural",12,385.77,"USD"
1396,"Quibus RP-88","Productivity","Rural",12,385.77,"USD"
1397,"Quibus RP-89","Productivity","Rural",12,356.95,"USD"
1398,"Quibus RP-90","Productivity","Rural",12,356.95,"USD"
1399,"Quibus RP-91","Productivity","Rural",12,324.345,"USD"
1400,"Quibus RP-92","Productivity","Rural",12,324.345,"USD"
1401,"Quibus RP-93","Productivity","Rural",12,404.15,"USD"
1402,"Quibus RP-94","Productivity","Rural",12,404.15,"USD"
1403,"Quibus RP-95","Productivity","Rural",12,451.395,"USD"
1404,"Quibus RP-96","Productivity","Rural",12,451.395,"USD"
1405,"Quibus RP-97","Productivity","Rural",12,391.02,"USD"
1406,"Quibus RP-98","Productivity","Rural",12,391.02,"USD"
1407,"Quibus RP-99","Productivity","Rural",12,456.65,"USD"
1408,"Quibus RP-00","Productivity","Rural",12,456.65,"USD"
1409,"Quibus RP-01","Productivity","Rural",12,104.9,"USD"
1410,"Quibus RP-02","Productivity","Rural",12,104.9,"USD"
1411,"Quibus RP-03","Productivity","Rural",12,257.2,"USD"
1412,"Quibus RP-04","Productivity","Rural",12,257.2,"USD"
1413,"Quibus RP-05","Productivity","Rural",12,398.895,"USD"
1414,"Quibus RP-06","Productivity","Rural",12,398.895,"USD"
1415,"Quibus RP-07","Productivity","Rural",12,472.4,"USD"
1416,"Quibus RP-08","Productivity","Rural",12,472.4,"USD"
1417,"Quibus RP-09","Productivity","Rural",12,314.9,"USD"
1418,"Quibus RP-10","Productivity","Rural",12,314.9,"USD"
1419,"Quibus RP-11","Productivity","Rural",12,472.45,"USD"
1420,"Quibus RP-12","Productivity","Rural",12,472.45,"USD"
1427,"Quibus RP-19","Productivity","Rural",12,356.8425,"USD"
1428,"Quibus RP-20","Productivity","Rural",12,356.8425,"USD"
1429,"Quibus RP-21","Productivity","Rural",12,301.77,"USD"
1430,"Quibus RP-22","Productivity","Rural",12,301.77,"USD"
1431,"Quibus RP-23","Productivity","Rural",12,341.15,"USD"
1432,"Quibus RP-24","Productivity","Rural",12,341.15,"USD"
1433,"Quibus RP-25","Productivity","Rural",12,404.2,"USD"
1434,"Quibus RP-26","Productivity","Rural",12,404.2,"USD"
1435,"Quibus RP-27","Productivity","Rural",12,341.15,"USD"
1436,"Quibus RP-28","Productivity","Rural",12,341.15,"USD"
1437,"Quibus RP-29","Productivity","Rural",12,314.895,"USD"
1438,"Quibus RP-30","Productivity","Rural",12,314.895,"USD"
1439,"Quibus RP-31","Productivity","Rural",12,370.02,"USD"
1497,"Quibus RP-89","Productivity","Youth",12,472.45,"USD"
1498,"Quibus RP-90","Productivity","Youth",12,472.45,"USD"
1499,"Quibus RP-91","Productivity","Youth",12,309.65,"USD"
1500,"Quibus RP-92","Productivity","Youth",12,309.65,"USD"
1501,"Quibus RP-93","Productivity","Youth",12,367.4,"USD"
1502,"Quibus RP-94","Productivity","Youth",12,367.4,"USD"
1503,"Quibus RP-95","Productivity","Youth",12,367.4,"USD"
1504,"Quibus RP-96","Productivity","Youth",12,367.4,"USD"
1505,"Quibus RP-97","Productivity","Youth",12,787.395,"USD"
1506,"Quibus RP-98","Productivity","Youth",12,787.395,"USD"
1507,"Quibus RP-99","Productivity","Youth",12,173.2,"USD"
1508,"Quibus RP-00","Productivity","Youth",12,173.2,"USD"
1509,"Quibus RP-01","Productivity","Youth",12,81.27,"USD"
1510,"Quibus RP-02","Productivity","Youth",12,81.27,"USD"
1511,"Quibus RP-03","Productivity","Youth",12,490.77,"USD"
1512,"Quibus RP-04","Productivity","Youth",12,490.77,"USD"
1513,"Quibus RP-05","Productivity","Youth",12,409.4,"USD"
1514,"Quibus RP-06","Productivity","Youth",12,409.4,"USD"
1515,"Quibus RP-07","Productivity","Youth",12,333.27,"USD"
1516,"Quibus RP-08","Productivity","Youth",12,333.27,"USD"
1517,"Quibus RP-09","Productivity","Youth",12,230.95,"USD"
1518,"Quibus RP-10","Productivity","Youth",12,230.95,"USD"
1519,"Quibus RP-11","Productivity","Youth",12,272.95,"USD"
1520,"Quibus RP-12","Productivity","Youth",12,272.95,"USD"
1521,"Quibus RP-13","Productivity","Youth",12,524.9,"USD"
1522,"Quibus RP-14","Productivity","Youth",12,524.9,"USD"
1523,"Quibus RP-15","Productivity","Youth",12,372.7,"USD"
1524,"Quibus RP-16","Productivity","Youth",12,372.7,"USD"
1527,"Quibus RP-19","Productivity","Youth",12,419.95,"USD"
1528,"Quibus RP-20","Productivity","Youth",12,419.95,"USD"
1529,"Quibus RP-21","Productivity","Youth",12,425.2,"USD"
1530,"Quibus RP-22","Productivity","Youth",12,425.2,"USD"
1531,"Quibus RP-23","Productivity","Youth",12,446.2,"USD"
1532,"Quibus RP-24","Productivity","Youth",12,446.2,"USD"
1533,"Quibus RP-25","Productivity","Youth",12,312.27,"USD"
1534,"Quibus RP-26","Productivity","Youth",12,312.27,"USD"
1535,"Quibus RP-27","Productivity","Youth",12,322.77,"USD"
1536,"Quibus RP-28","Productivity","Youth",12,322.77,"USD"
1537,"Quibus RP-29","Productivity","Youth",12,330.645,"USD"
1538,"Quibus RP-30","Productivity","Youth",12,330.645,"USD"
1539,"Quibus RP-31","Productivity","Youth",12,377.9,"USD"
1540,"Quibus RP-32","Productivity","Youth",12,377.9,"USD"
1541,"Quibus RP-33","Productivity","Youth",12,787.395,"USD"
1542,"Quibus RP-34","Productivity","Youth",12,787.395,"USD"
1543,"Quibus RP-35","Productivity","Youth",12,341.15,"USD"
1544,"Quibus RP-36","Productivity","Youth",12,341.15,"USD"
1545,"Quibus RP-37","Productivity","Youth",12,393.65,"USD"
1546,"Quibus RP-38","Productivity","Youth",12,393.65,"USD"
1547,"Quibus RP-39","Productivity","Youth",12,356.9,"USD"
1548,"Quibus RP-40","Productivity","Youth",12,356.9,"USD"
1549,"Quibus RP-41","Productivity","Youth",12,419.9,"USD"
1550,"Quibus RP-42","Productivity","Youth",12,419.9,"USD"
1551,"Quibus RP-43","Productivity","Youth",12,419.9,"USD"
1552,"Quibus RP-44","Productivity","Youth",12,419.9,"USD"
1553,"Quibus RP-45","Productivity","Youth",12,346.395,"USD"
1554,"Quibus RP-46","Productivity","Youth",12,346.395,"USD"
1555,"Quibus RP-47","Productivity","Youth",12,309.7,"USD"
1556,"Quibus RP-48","Productivity","Youth",12,309.7,"USD"
1557,"Quibus RP-49","Productivity","Youth",12,456.65,"USD"
1558,"Quibus RP-50","Productivity","Youth",12,456.65,"USD"
1559,"Quibus RP-51","Productivity","Youth",12,388.45,"USD"
1560,"Quibus RP-52","Productivity","Youth",12,388.45,"USD"
1561,"Quibus RP-53","Productivity","Youth",12,414.175,"USD"
1562,"Quibus RP-54","Productivity","Youth",12,414.175,"USD"
1233,"Quibus MP-01","Productivity","Mix",12,330.645,"USD"
1234,"Quibus MP-02","Productivity","Mix",12,330.645,"USD"
1235,"Quibus MP-03","Productivity","Mix",12,482.9,"USD"
1236,"Quibus MP-04","Productivity","Mix",12,482.9,"USD"
1237,"Quibus MP-05","Productivity","Mix",12,340.095,"USD"
1238,"Quibus MP-06","Productivity","Mix",12,340.095,"USD"
1239,"Quibus MP-07","Productivity","Mix",12,472.45,"USD"
1240,"Quibus MP-08","Productivity","Mix",12,472.45,"USD"
1241,"Quibus MP-09","Productivity","Mix",12,398.895,"USD"
1242,"Quibus MP-10","Productivity","Mix",12,398.895,"USD"
1243,"Quibus MP-11","Productivity","Mix",12,482.9,"USD"
1244,"Quibus MP-12","Productivity","Mix",12,482.9,"USD"
1245,"Quibus MP-13","Productivity","Mix",12,509.2,"USD"
1246,"Quibus MP-14","Productivity","Mix",12,509.2,"USD"
1247,"Quibus MP-15","Productivity","Mix",12,498.65,"USD"
1248,"Quibus MP-16","Productivity","Mix",12,498.65,"USD"
1249,"Quibus MP-17","Productivity","Mix",12,414.6975,"USD"
1250,"Quibus MP-18","Productivity","Mix",12,414.6975,"USD"
1251,"Quibus MP-19","Productivity","Mix",12,430.4,"USD"
1252,"Quibus MP-20","Productivity","Mix",12,430.4,"USD"
1253,"Quibus MP-21","Productivity","Mix",12,446.15,"USD"
1254,"Quibus MP-22","Productivity","Mix",12,446.15,"USD"
1255,"Quibus MP-23","Productivity","Mix",12,377.9,"USD"
1256,"Quibus MP-24","Productivity","Mix",12,377.9,"USD"
1257,"Quibus MP-25","Productivity","Mix",12,322.77,"USD"
1258,"Quibus MP-26","Productivity","Mix",12,322.77,"USD"
1259,"Quibus MP-27","Productivity","Mix",12,388.4,"USD"
1260,"Quibus MP-28","Productivity","Mix",12,388.4,"USD"
1261,"Quibus MP-29","Productivity","Mix",12,498.7,"USD"
1262,"Quibus MP-30","Productivity","Mix",12,498.7,"USD"
1263,"Quibus MP-31","Productivity","Mix",12,498.7,"USD"
1264,"Quibus MP-32","Productivity","Mix",12,498.7,"USD"
1421,"Quibus RP-13","Productivity","Mix",12,430.4,"USD"
1422,"Quibus RP-14","Productivity","Mix",12,430.4,"USD"
1423,"Quibus RP-15","Productivity","Mix",12,367.45,"USD"
1424,"Quibus RP-16","Productivity","Mix",12,367.45,"USD"
1425,"Quibus RP-17","Productivity","Mix",12,307.02,"USD"
1426,"Quibus RP-18","Productivity","Mix",12,307.02,"USD"
173,"Abbas UE-01","Extreme","Urban",1,1077.565,"USD"
174,"Abbas UE-02","Extreme","Urban",1,756,"USD"
175,"Abbas UE-03","Extreme","Urban",1,629.48,"USD"
176,"Abbas UE-04","Extreme","Urban",1,768.08,"USD"
177,"Abbas UE-05","Extreme","Urban",1,786.98,"USD"
178,"Abbas UE-06","Extreme","Urban",1,522.38,"USD"
180,"Abbas UE-08","Extreme","Urban",1,832.13,"USD"
181,"Abbas UE-09","Extreme","Urban",1,708.23,"USD"
182,"Abbas UE-10","Extreme","Urban",1,1338.75,"USD"
183,"Abbas UE-11","Extreme","Urban",1,795.38,"USD"
184,"Abbas UE-12","Extreme","Urban",1,866.25,"USD"
185,"Abbas UE-13","Extreme","Urban",1,830.8125,"USD"
187,"Abbas UE-15","Extreme","Urban",1,823.73,"USD"
188,"Abbas UE-16","Extreme","Urban",1,771.75,"USD"
280,"Fama UE-01","Extreme","Urban",5,1049.74,"USD"
281,"Fama UE-02","Extreme","Urban",5,1312.24,"USD"
282,"Fama UE-03","Extreme","Urban",5,1207.24,"USD"
288,"Fama UE-09","Extreme","Urban",5,865.99,"USD"
289,"Fama UE-10","Extreme","Urban",5,892.2375,"USD"
290,"Fama UE-11","Extreme","Urban",5,1128.49,"USD"
291,"Fama UE-12","Extreme","Urban",5,823.99,"USD"
292,"Fama UE-13","Extreme","Urban",5,697.99,"USD"
293,"Fama UE-14","Extreme","Urban",5,708.49,"USD"
294,"Fama UE-15","Extreme","Urban",5,787.24,"USD"
295,"Fama UE-16","Extreme","Urban",5,1049.74,"USD"
296,"Fama UE-17","Extreme","Urban",5,2309.74,"USD"
297,"Fama UE-18","Extreme","Urban",5,708.49,"USD"
298,"Fama UE-19","Extreme","Urban",5,813.75,"USD"
299,"Fama UE-20","Extreme","Urban",5,734.74,"USD"
300,"Fama UE-21","Extreme","Urban",5,776.74,"USD"
303,"Fama UE-24","Extreme","Urban",5,480.375,"USD"
304,"Fama UE-25","Extreme","Urban",5,944.74,"USD"
305,"Fama UE-26","Extreme","Urban",5,1680,"USD"
306,"Fama UE-27","Extreme","Urban",5,1259.74,"USD"
307,"Fama UE-28","Extreme","Urban",5,1154.74,"USD"
308,"Fama UE-29","Extreme","Urban",5,1285.99,"USD"
309,"Fama UE-30","Extreme","Urban",5,3412.5,"USD"
310,"Fama UE-31","Extreme","Urban",5,944.7375,"USD"
311,"Fama UE-32","Extreme","Urban",5,655.99,"USD"
312,"Fama UE-33","Extreme","Urban",5,776.74,"USD"
313,"Fama UE-34","Extreme","Urban",5,760.99,"USD"
314,"Fama UE-35","Extreme","Urban",5,435.49,"USD"
315,"Fama UE-36","Extreme","Urban",5,550.99,"USD"
316,"Fama UE-37","Extreme","Urban",5,483,"USD"
317,"Fama UE-38","Extreme","Urban",5,945,"USD"
318,"Fama UE-39","Extreme","Urban",5,881.74,"USD"
319,"Fama UE-40","Extreme","Urban",5,1102.24,"USD"
320,"Fama UE-41","Extreme","Urban",5,1364.74,"USD"
321,"Fama UE-42","Extreme","Urban",5,944.74,"USD"
322,"Fama UE-43","Extreme","Urban",5,734.74,"USD"
323,"Fama UE-44","Extreme","Urban",5,787.5,"USD"
324,"Fama UE-45","Extreme","Urban",5,1180.99,"USD"
