Date,MIndex,Month,Qtr,Year,Weekday,FormattedDate,Dates,Sort Order for Dates
2017-07-17 00:00:00.000,7,"Jul","Q3",2017,"Mon","17-Jul","17 Jul 17",198
2017-07-18 00:00:00.000,7,"Jul","Q3",2017,"Tue","18-Jul","18 Jul 17",199
2017-07-19 00:00:00.000,7,"Jul","Q3",2017,"Wed","19-Jul","19 Jul 17",200
2017-07-20 00:00:00.000,7,"Jul","Q3",2017,"Thu","20-Jul","20 Jul 17",201
2017-07-21 00:00:00.000,7,"Jul","Q3",2017,"Fri","21-Jul","21 Jul 17",202
2017-07-22 00:00:00.000,7,"Jul","Q3",2017,"Sat","22-Jul","22 Jul 17",203
2017-07-23 00:00:00.000,7,"Jul","Q3",2017,"Sun","23-Jul","23 Jul 17",204
2017-07-24 00:00:00.000,7,"Jul","Q3",2017,"Mon","24-Jul","24 Jul 17",205
2017-07-25 00:00:00.000,7,"Jul","Q3",2017,"Tue","25-Jul","25 Jul 17",206
2017-07-26 00:00:00.000,7,"Jul","Q3",2017,"Wed","26-Jul","26 Jul 17",207
2017-07-27 00:00:00.000,7,"Jul","Q3",2017,"Thu","27-Jul","27 Jul 17",208
2017-07-28 00:00:00.000,7,"Jul","Q3",2017,"Fri","28-Jul","28 Jul 17",209
2017-07-29 00:00:00.000,7,"Jul","Q3",2017,"Sat","29-Jul","29 Jul 17",210
2017-07-30 00:00:00.000,7,"Jul","Q3",2017,"Sun","30-Jul","30 Jul 17",211
2017-07-31 00:00:00.000,7,"Jul","Q3",2017,"Mon","31-Jul","31 Jul 17",212
2017-08-01 00:00:00.000,8,"Aug","Q3",2017,"Tue","01-Aug","1 Aug 17",213
2017-08-02 00:00:00.000,8,"Aug","Q3",2017,"Wed","02-Aug","2 Aug 17",214
2017-08-03 00:00:00.000,8,"Aug","Q3",2017,"Thu","03-Aug","3 Aug 17",215
2017-08-04 00:00:00.000,8,"Aug","Q3",2017,"Fri","04-Aug","4 Aug 17",216
2017-08-05 00:00:00.000,8,"Aug","Q3",2017,"Sat","05-Aug","5 Aug 17",217
2017-08-06 00:00:00.000,8,"Aug","Q3",2017,"Sun","06-Aug","6 Aug 17",218
2017-08-07 00:00:00.000,8,"Aug","Q3",2017,"Mon","07-Aug","7 Aug 17",219
2017-08-08 00:00:00.000,8,"Aug","Q3",2017,"Tue","08-Aug","8 Aug 17",220
2017-08-09 00:00:00.000,8,"Aug","Q3",2017,"Wed","09-Aug","9 Aug 17",221
2017-08-10 00:00:00.000,8,"Aug","Q3",2017,"Thu","10-Aug","10 Aug 17",222
2017-08-11 00:00:00.000,8,"Aug","Q3",2017,"Fri","11-Aug","11 Aug 17",223
2017-08-12 00:00:00.000,8,"Aug","Q3",2017,"Sat","12-Aug","12 Aug 17",224
2017-08-13 00:00:00.000,8,"Aug","Q3",2017,"Sun","13-Aug","13 Aug 17",225
2017-08-14 00:00:00.000,8,"Aug","Q3",2017,"Mon","14-Aug","14 Aug 17",226
2017-08-15 00:00:00.000,8,"Aug","Q3",2017,"Tue","15-Aug","15 Aug 17",227
2017-08-16 00:00:00.000,8,"Aug","Q3",2017,"Wed","16-Aug","16 Aug 17",228
2017-08-17 00:00:00.000,8,"Aug","Q3",2017,"Thu","17-Aug","17 Aug 17",229
2017-08-18 00:00:00.000,8,"Aug","Q3",2017,"Fri","18-Aug","18 Aug 17",230
2017-08-19 00:00:00.000,8,"Aug","Q3",2017,"Sat","19-Aug","19 Aug 17",231
2017-08-20 00:00:00.000,8,"Aug","Q3",2017,"Sun","20-Aug","20 Aug 17",232
2017-08-21 00:00:00.000,8,"Aug","Q3",2017,"Mon","21-Aug","21 Aug 17",233
2017-08-22 00:00:00.000,8,"Aug","Q3",2017,"Tue","22-Aug","22 Aug 17",234
2017-08-23 00:00:00.000,8,"Aug","Q3",2017,"Wed","23-Aug","23 Aug 17",235
2017-08-24 00:00:00.000,8,"Aug","Q3",2017,"Thu","24-Aug","24 Aug 17",236
2017-08-25 00:00:00.000,8,"Aug","Q3",2017,"Fri","25-Aug","25 Aug 17",237
2017-08-26 00:00:00.000,8,"Aug","Q3",2017,"Sat","26-Aug","26 Aug 17",238
2017-08-27 00:00:00.000,8,"Aug","Q3",2017,"Sun","27-Aug","27 Aug 17",239
2017-08-28 00:00:00.000,8,"Aug","Q3",2017,"Mon","28-Aug","28 Aug 17",240
2017-08-29 00:00:00.000,8,"Aug","Q3",2017,"Tue","29-Aug","29 Aug 17",241
2017-08-30 00:00:00.000,8,"Aug","Q3",2017,"Wed","30-Aug","30 Aug 17",242
2017-08-31 00:00:00.000,8,"Aug","Q3",2017,"Thu","31-Aug","31 Aug 17",243
2017-09-01 00:00:00.000,9,"Sep","Q3",2017,"Fri","01-Sep","1 Sep 17",244
2017-09-02 00:00:00.000,9,"Sep","Q3",2017,"Sat","02-Sep","2 Sep 17",245
2017-09-03 00:00:00.000,9,"Sep","Q3",2017,"Sun","03-Sep","3 Sep 17",246
2017-09-04 00:00:00.000,9,"Sep","Q3",2017,"Mon","04-Sep","4 Sep 17",247
2017-09-05 00:00:00.000,9,"Sep","Q3",2017,"Tue","05-Sep","5 Sep 17",248
2017-09-06 00:00:00.000,9,"Sep","Q3",2017,"Wed","06-Sep","6 Sep 17",249
2017-09-07 00:00:00.000,9,"Sep","Q3",2017,"Thu","07-Sep","7 Sep 17",250
2017-09-08 00:00:00.000,9,"Sep","Q3",2017,"Fri","08-Sep","8 Sep 17",251
2017-09-09 00:00:00.000,9,"Sep","Q3",2017,"Sat","09-Sep","9 Sep 17",252
2017-09-10 00:00:00.000,9,"Sep","Q3",2017,"Sun","10-Sep","10 Sep 17",253
2017-09-11 00:00:00.000,9,"Sep","Q3",2017,"Mon","11-Sep","11 Sep 17",254
2017-09-12 00:00:00.000,9,"Sep","Q3",2017,"Tue","12-Sep","12 Sep 17",255
2017-09-13 00:00:00.000,9,"Sep","Q3",2017,"Wed","13-Sep","13 Sep 17",256
2017-09-14 00:00:00.000,9,"Sep","Q3",2017,"Thu","14-Sep","14 Sep 17",257
2017-09-15 00:00:00.000,9,"Sep","Q3",2017,"Fri","15-Sep","15 Sep 17",258
2017-09-16 00:00:00.000,9,"Sep","Q3",2017,"Sat","16-Sep","16 Sep 17",259
2017-09-17 00:00:00.000,9,"Sep","Q3",2017,"Sun","17-Sep","17 Sep 17",260
2017-09-18 00:00:00.000,9,"Sep","Q3",2017,"Mon","18-Sep","18 Sep 17",261
2017-09-19 00:00:00.000,9,"Sep","Q3",2017,"Tue","19-Sep","19 Sep 17",262
2017-09-20 00:00:00.000,9,"Sep","Q3",2017,"Wed","20-Sep","20 Sep 17",263
2017-09-21 00:00:00.000,9,"Sep","Q3",2017,"Thu","21-Sep","21 Sep 17",264
2017-09-22 00:00:00.000,9,"Sep","Q3",2017,"Fri","22-Sep","22 Sep 17",265
2017-09-23 00:00:00.000,9,"Sep","Q3",2017,"Sat","23-Sep","23 Sep 17",266
2017-09-24 00:00:00.000,9,"Sep","Q3",2017,"Sun","24-Sep","24 Sep 17",267
2017-09-25 00:00:00.000,9,"Sep","Q3",2017,"Mon","25-Sep","25 Sep 17",268
2017-09-26 00:00:00.000,9,"Sep","Q3",2017,"Tue","26-Sep","26 Sep 17",269
2017-09-27 00:00:00.000,9,"Sep","Q3",2017,"Wed","27-Sep","27 Sep 17",270
2017-09-28 00:00:00.000,9,"Sep","Q3",2017,"Thu","28-Sep","28 Sep 17",271
2017-09-29 00:00:00.000,9,"Sep","Q3",2017,"Fri","29-Sep","29 Sep 17",272
2017-09-30 00:00:00.000,9,"Sep","Q3",2017,"Sat","30-Sep","30 Sep 17",273
2017-10-01 00:00:00.000,10,"Oct","Q4",2017,"Sun","01-Oct","1 Oct 17",274
2017-10-02 00:00:00.000,10,"Oct","Q4",2017,"Mon","02-Oct","2 Oct 17",275
2017-10-03 00:00:00.000,10,"Oct","Q4",2017,"Tue","03-Oct","3 Oct 17",276
2017-10-04 00:00:00.000,10,"Oct","Q4",2017,"Wed","04-Oct","4 Oct 17",277
2017-10-05 00:00:00.000,10,"Oct","Q4",2017,"Thu","05-Oct","5 Oct 17",278
2017-10-06 00:00:00.000,10,"Oct","Q4",2017,"Fri","06-Oct","6 Oct 17",279
2017-10-07 00:00:00.000,10,"Oct","Q4",2017,"Sat","07-Oct","7 Oct 17",280
2017-10-08 00:00:00.000,10,"Oct","Q4",2017,"Sun","08-Oct","8 Oct 17",281
2017-10-09 00:00:00.000,10,"Oct","Q4",2017,"Mon","09-Oct","9 Oct 17",282
2017-10-10 00:00:00.000,10,"Oct","Q4",2017,"Tue","10-Oct","10 Oct 17",283
2017-10-11 00:00:00.000,10,"Oct","Q4",2017,"Wed","11-Oct","11 Oct 17",284
2017-10-12 00:00:00.000,10,"Oct","Q4",2017,"Thu","12-Oct","12 Oct 17",285
2017-10-13 00:00:00.000,10,"Oct","Q4",2017,"Fri","13-Oct","13 Oct 17",286
2017-10-14 00:00:00.000,10,"Oct","Q4",2017,"Sat","14-Oct","14 Oct 17",287
2017-10-15 00:00:00.000,10,"Oct","Q4",2017,"Sun","15-Oct","15 Oct 17",288
2017-10-16 00:00:00.000,10,"Oct","Q4",2017,"Mon","16-Oct","16 Oct 17",289
2017-10-17 00:00:00.000,10,"Oct","Q4",2017,"Tue","17-Oct","17 Oct 17",290
2017-10-18 00:00:00.000,10,"Oct","Q4",2017,"Wed","18-Oct","18 Oct 17",291
2017-10-19 00:00:00.000,10,"Oct","Q4",2017,"Thu","19-Oct","19 Oct 17",292
2017-10-20 00:00:00.000,10,"Oct","Q4",2017,"Fri","20-Oct","20 Oct 17",293
2017-10-21 00:00:00.000,10,"Oct","Q4",2017,"Sat","21-Oct","21 Oct 17",294
2017-10-22 00:00:00.000,10,"Oct","Q4",2017,"Sun","22-Oct","22 Oct 17",295
2017-10-23 00:00:00.000,10,"Oct","Q4",2017,"Mon","23-Oct","23 Oct 17",296
2017-10-24 00:00:00.000,10,"Oct","Q4",2017,"Tue","24-Oct","24 Oct 17",297
2017-10-25 00:00:00.000,10,"Oct","Q4",2017,"Wed","25-Oct","25 Oct 17",298
2017-10-26 00:00:00.000,10,"Oct","Q4",2017,"Thu","26-Oct","26 Oct 17",299
2017-10-27 00:00:00.000,10,"Oct","Q4",2017,"Fri","27-Oct","27 Oct 17",300
2017-10-28 00:00:00.000,10,"Oct","Q4",2017,"Sat","28-Oct","28 Oct 17",301
2017-10-29 00:00:00.000,10,"Oct","Q4",2017,"Sun","29-Oct","29 Oct 17",302
2017-10-30 00:00:00.000,10,"Oct","Q4",2017,"Mon","30-Oct","30 Oct 17",303
2017-10-31 00:00:00.000,10,"Oct","Q4",2017,"Tue","31-Oct","31 Oct 17",304
2017-11-01 00:00:00.000,11,"Nov","Q4",2017,"Wed","01-Nov","1 Nov 17",305
2017-11-02 00:00:00.000,11,"Nov","Q4",2017,"Thu","02-Nov","2 Nov 17",306
2017-11-03 00:00:00.000,11,"Nov","Q4",2017,"Fri","03-Nov","3 Nov 17",307
2017-11-04 00:00:00.000,11,"Nov","Q4",2017,"Sat","04-Nov","4 Nov 17",308
2017-11-05 00:00:00.000,11,"Nov","Q4",2017,"Sun","05-Nov","5 Nov 17",309
2017-11-06 00:00:00.000,11,"Nov","Q4",2017,"Mon","06-Nov","6 Nov 17",310
2017-11-07 00:00:00.000,11,"Nov","Q4",2017,"Tue","07-Nov","7 Nov 17",311
2017-11-08 00:00:00.000,11,"Nov","Q4",2017,"Wed","08-Nov","8 Nov 17",312
2017-11-09 00:00:00.000,11,"Nov","Q4",2017,"Thu","09-Nov","9 Nov 17",313
2017-11-10 00:00:00.000,11,"Nov","Q4",2017,"Fri","10-Nov","10 Nov 17",314
2017-11-11 00:00:00.000,11,"Nov","Q4",2017,"Sat","11-Nov","11 Nov 17",315
2017-11-12 00:00:00.000,11,"Nov","Q4",2017,"Sun","12-Nov","12 Nov 17",316
2017-11-13 00:00:00.000,11,"Nov","Q4",2017,"Mon","13-Nov","13 Nov 17",317
2017-11-14 00:00:00.000,11,"Nov","Q4",2017,"Tue","14-Nov","14 Nov 17",318
2017-11-15 00:00:00.000,11,"Nov","Q4",2017,"Wed","15-Nov","15 Nov 17",319
2017-11-16 00:00:00.000,11,"Nov","Q4",2017,"Thu","16-Nov","16 Nov 17",320
2017-11-17 00:00:00.000,11,"Nov","Q4",2017,"Fri","17-Nov","17 Nov 17",321
2017-11-18 00:00:00.000,11,"Nov","Q4",2017,"Sat","18-Nov","18 Nov 17",322
2017-11-19 00:00:00.000,11,"Nov","Q4",2017,"Sun","19-Nov","19 Nov 17",323
2017-11-20 00:00:00.000,11,"Nov","Q4",2017,"Mon","20-Nov","20 Nov 17",324
2017-11-21 00:00:00.000,11,"Nov","Q4",2017,"Tue","21-Nov","21 Nov 17",325
2017-11-22 00:00:00.000,11,"Nov","Q4",2017,"Wed","22-Nov","22 Nov 17",326
2017-11-23 00:00:00.000,11,"Nov","Q4",2017,"Thu","23-Nov","23 Nov 17",327
2017-11-24 00:00:00.000,11,"Nov","Q4",2017,"Fri","24-Nov","24 Nov 17",328
2017-11-25 00:00:00.000,11,"Nov","Q4",2017,"Sat","25-Nov","25 Nov 17",329
2017-11-26 00:00:00.000,11,"Nov","Q4",2017,"Sun","26-Nov","26 Nov 17",330
2017-11-27 00:00:00.000,11,"Nov","Q4",2017,"Mon","27-Nov","27 Nov 17",331
2017-11-28 00:00:00.000,11,"Nov","Q4",2017,"Tue","28-Nov","28 Nov 17",332
2017-11-29 00:00:00.000,11,"Nov","Q4",2017,"Wed","29-Nov","29 Nov 17",333
2017-11-30 00:00:00.000,11,"Nov","Q4",2017,"Thu","30-Nov","30 Nov 17",334
2017-12-01 00:00:00.000,12,"Dec","Q4",2017,"Fri","01-Dec","1 Dec 17",335
2017-12-02 00:00:00.000,12,"Dec","Q4",2017,"Sat","02-Dec","2 Dec 17",336
2017-12-03 00:00:00.000,12,"Dec","Q4",2017,"Sun","03-Dec","3 Dec 17",337
2017-12-04 00:00:00.000,12,"Dec","Q4",2017,"Mon","04-Dec","4 Dec 17",338
2017-12-05 00:00:00.000,12,"Dec","Q4",2017,"Tue","05-Dec","5 Dec 17",339
2017-12-06 00:00:00.000,12,"Dec","Q4",2017,"Wed","06-Dec","6 Dec 17",340
2017-12-07 00:00:00.000,12,"Dec","Q4",2017,"Thu","07-Dec","7 Dec 17",341
2017-12-08 00:00:00.000,12,"Dec","Q4",2017,"Fri","08-Dec","8 Dec 17",342
2017-12-09 00:00:00.000,12,"Dec","Q4",2017,"Sat","09-Dec","9 Dec 17",343
2017-12-10 00:00:00.000,12,"Dec","Q4",2017,"Sun","10-Dec","10 Dec 17",344
2017-12-11 00:00:00.000,12,"Dec","Q4",2017,"Mon","11-Dec","11 Dec 17",345
2017-12-12 00:00:00.000,12,"Dec","Q4",2017,"Tue","12-Dec","12 Dec 17",346
2017-12-13 00:00:00.000,12,"Dec","Q4",2017,"Wed","13-Dec","13 Dec 17",347
2017-12-14 00:00:00.000,12,"Dec","Q4",2017,"Thu","14-Dec","14 Dec 17",348
2017-12-15 00:00:00.000,12,"Dec","Q4",2017,"Fri","15-Dec","15 Dec 17",349
2017-12-16 00:00:00.000,12,"Dec","Q4",2017,"Sat","16-Dec","16 Dec 17",350
2017-12-17 00:00:00.000,12,"Dec","Q4",2017,"Sun","17-Dec","17 Dec 17",351
2017-12-18 00:00:00.000,12,"Dec","Q4",2017,"Mon","18-Dec","18 Dec 17",352
2017-12-19 00:00:00.000,12,"Dec","Q4",2017,"Tue","19-Dec","19 Dec 17",353
2017-12-20 00:00:00.000,12,"Dec","Q4",2017,"Wed","20-Dec","20 Dec 17",354
2017-12-21 00:00:00.000,12,"Dec","Q4",2017,"Thu","21-Dec","21 Dec 17",355
2017-12-22 00:00:00.000,12,"Dec","Q4",2017,"Fri","22-Dec","22 Dec 17",356
2017-12-23 00:00:00.000,12,"Dec","Q4",2017,"Sat","23-Dec","23 Dec 17",357
2017-12-24 00:00:00.000,12,"Dec","Q4",2017,"Sun","24-Dec","24 Dec 17",358
2017-12-25 00:00:00.000,12,"Dec","Q4",2017,"Mon","25-Dec","25 Dec 17",359
2017-12-26 00:00:00.000,12,"Dec","Q4",2017,"Tue","26-Dec","26 Dec 17",360
2017-12-27 00:00:00.000,12,"Dec","Q4",2017,"Wed","27-Dec","27 Dec 17",361
2017-12-28 00:00:00.000,12,"Dec","Q4",2017,"Thu","28-Dec","28 Dec 17",362
2017-12-29 00:00:00.000,12,"Dec","Q4",2017,"Fri","29-Dec","29 Dec 17",363
2017-12-30 00:00:00.000,12,"Dec","Q4",2017,"Sat","30-Dec","30 Dec 17",364
2017-12-31 00:00:00.000,12,"Dec","Q4",2017,"Sun","31-Dec","31 Dec 17",365
2018-01-01 00:00:00.000,1,"Jan","Q1",2018,"Mon","01-Jan","1 Jan 18",1
2018-01-02 00:00:00.000,1,"Jan","Q1",2018,"Tue","02-Jan","2 Jan 18",2
2018-01-03 00:00:00.000,1,"Jan","Q1",2018,"Wed","03-Jan","3 Jan 18",3
2018-01-04 00:00:00.000,1,"Jan","Q1",2018,"Thu","04-Jan","4 Jan 18",4
2018-01-05 00:00:00.000,1,"Jan","Q1",2018,"Fri","05-Jan","5 Jan 18",5
2018-01-06 00:00:00.000,1,"Jan","Q1",2018,"Sat","06-Jan","6 Jan 18",6
2018-01-07 00:00:00.000,1,"Jan","Q1",2018,"Sun","07-Jan","7 Jan 18",7
2018-01-08 00:00:00.000,1,"Jan","Q1",2018,"Mon","08-Jan","8 Jan 18",8
2018-01-09 00:00:00.000,1,"Jan","Q1",2018,"Tue","09-Jan","9 Jan 18",9
2018-01-10 00:00:00.000,1,"Jan","Q1",2018,"Wed","10-Jan","10 Jan 18",10
2018-01-11 00:00:00.000,1,"Jan","Q1",2018,"Thu","11-Jan","11 Jan 18",11
2018-01-12 00:00:00.000,1,"Jan","Q1",2018,"Fri","12-Jan","12 Jan 18",12
2018-01-13 00:00:00.000,1,"Jan","Q1",2018,"Sat","13-Jan","13 Jan 18",13
2018-01-14 00:00:00.000,1,"Jan","Q1",2018,"Sun","14-Jan","14 Jan 18",14
2018-01-15 00:00:00.000,1,"Jan","Q1",2018,"Mon","15-Jan","15 Jan 18",15
2018-01-16 00:00:00.000,1,"Jan","Q1",2018,"Tue","16-Jan","16 Jan 18",16
2018-01-17 00:00:00.000,1,"Jan","Q1",2018,"Wed","17-Jan","17 Jan 18",17
2018-01-18 00:00:00.000,1,"Jan","Q1",2018,"Thu","18-Jan","18 Jan 18",18
2018-01-19 00:00:00.000,1,"Jan","Q1",2018,"Fri","19-Jan","19 Jan 18",19
2018-01-20 00:00:00.000,1,"Jan","Q1",2018,"Sat","20-Jan","20 Jan 18",20
2018-01-21 00:00:00.000,1,"Jan","Q1",2018,"Sun","21-Jan","21 Jan 18",21
2018-01-22 00:00:00.000,1,"Jan","Q1",2018,"Mon","22-Jan","22 Jan 18",22
2018-01-23 00:00:00.000,1,"Jan","Q1",2018,"Tue","23-Jan","23 Jan 18",23
2018-01-24 00:00:00.000,1,"Jan","Q1",2018,"Wed","24-Jan","24 Jan 18",24
2018-01-25 00:00:00.000,1,"Jan","Q1",2018,"Thu","25-Jan","25 Jan 18",25
2018-01-26 00:00:00.000,1,"Jan","Q1",2018,"Fri","26-Jan","26 Jan 18",26
2018-01-27 00:00:00.000,1,"Jan","Q1",2018,"Sat","27-Jan","27 Jan 18",27
2018-01-28 00:00:00.000,1,"Jan","Q1",2018,"Sun","28-Jan","28 Jan 18",28
2018-01-29 00:00:00.000,1,"Jan","Q1",2018,"Mon","29-Jan","29 Jan 18",29
2018-01-30 00:00:00.000,1,"Jan","Q1",2018,"Tue","30-Jan","30 Jan 18",30
2018-01-31 00:00:00.000,1,"Jan","Q1",2018,"Wed","31-Jan","31 Jan 18",31
2018-02-01 00:00:00.000,2,"Feb","Q1",2018,"Thu","01-Feb","1 Feb 18",32
2018-02-02 00:00:00.000,2,"Feb","Q1",2018,"Fri","02-Feb","2 Feb 18",33
2018-02-03 00:00:00.000,2,"Feb","Q1",2018,"Sat","03-Feb","3 Feb 18",34
2018-02-04 00:00:00.000,2,"Feb","Q1",2018,"Sun","04-Feb","4 Feb 18",35
2018-02-05 00:00:00.000,2,"Feb","Q1",2018,"Mon","05-Feb","5 Feb 18",36
2018-02-06 00:00:00.000,2,"Feb","Q1",2018,"Tue","06-Feb","6 Feb 18",37
2018-02-07 00:00:00.000,2,"Feb","Q1",2018,"Wed","07-Feb","7 Feb 18",38
2018-02-08 00:00:00.000,2,"Feb","Q1",2018,"Thu","08-Feb","8 Feb 18",39
2018-02-09 00:00:00.000,2,"Feb","Q1",2018,"Fri","09-Feb","9 Feb 18",40
2018-02-10 00:00:00.000,2,"Feb","Q1",2018,"Sat","10-Feb","10 Feb 18",41
2018-02-11 00:00:00.000,2,"Feb","Q1",2018,"Sun","11-Feb","11 Feb 18",42
2018-02-12 00:00:00.000,2,"Feb","Q1",2018,"Mon","12-Feb","12 Feb 18",43
2018-02-13 00:00:00.000,2,"Feb","Q1",2018,"Tue","13-Feb","13 Feb 18",44
2018-02-14 00:00:00.000,2,"Feb","Q1",2018,"Wed","14-Feb","14 Feb 18",45
2018-02-15 00:00:00.000,2,"Feb","Q1",2018,"Thu","15-Feb","15 Feb 18",46
2018-02-16 00:00:00.000,2,"Feb","Q1",2018,"Fri","16-Feb","16 Feb 18",47
2018-02-17 00:00:00.000,2,"Feb","Q1",2018,"Sat","17-Feb","17 Feb 18",48
2018-02-18 00:00:00.000,2,"Feb","Q1",2018,"Sun","18-Feb","18 Feb 18",49
2018-02-19 00:00:00.000,2,"Feb","Q1",2018,"Mon","19-Feb","19 Feb 18",50
2018-02-20 00:00:00.000,2,"Feb","Q1",2018,"Tue","20-Feb","20 Feb 18",51
2018-02-21 00:00:00.000,2,"Feb","Q1",2018,"Wed","21-Feb","21 Feb 18",52
2018-02-22 00:00:00.000,2,"Feb","Q1",2018,"Thu","22-Feb","22 Feb 18",53
2018-02-23 00:00:00.000,2,"Feb","Q1",2018,"Fri","23-Feb","23 Feb 18",54
2018-02-24 00:00:00.000,2,"Feb","Q1",2018,"Sat","24-Feb","24 Feb 18",55
2018-02-25 00:00:00.000,2,"Feb","Q1",2018,"Sun","25-Feb","25 Feb 18",56
2018-02-26 00:00:00.000,2,"Feb","Q1",2018,"Mon","26-Feb","26 Feb 18",57
2018-02-27 00:00:00.000,2,"Feb","Q1",2018,"Tue","27-Feb","27 Feb 18",58
2018-02-28 00:00:00.000,2,"Feb","Q1",2018,"Wed","28-Feb","28 Feb 18",59
2018-03-01 00:00:00.000,3,"Mar","Q1",2018,"Thu","01-Mar","1 Mar 18",60
2018-03-02 00:00:00.000,3,"Mar","Q1",2018,"Fri","02-Mar","2 Mar 18",61
2018-03-03 00:00:00.000,3,"Mar","Q1",2018,"Sat","03-Mar","3 Mar 18",62
2018-03-04 00:00:00.000,3,"Mar","Q1",2018,"Sun","04-Mar","4 Mar 18",63
2018-03-05 00:00:00.000,3,"Mar","Q1",2018,"Mon","05-Mar","5 Mar 18",64
2018-03-06 00:00:00.000,3,"Mar","Q1",2018,"Tue","06-Mar","6 Mar 18",65
2018-03-07 00:00:00.000,3,"Mar","Q1",2018,"Wed","07-Mar","7 Mar 18",66
2018-03-08 00:00:00.000,3,"Mar","Q1",2018,"Thu","08-Mar","8 Mar 18",67
2018-03-09 00:00:00.000,3,"Mar","Q1",2018,"Fri","09-Mar","9 Mar 18",68
2018-03-10 00:00:00.000,3,"Mar","Q1",2018,"Sat","10-Mar","10 Mar 18",69
2018-03-11 00:00:00.000,3,"Mar","Q1",2018,"Sun","11-Mar","11 Mar 18",70
2018-03-12 00:00:00.000,3,"Mar","Q1",2018,"Mon","12-Mar","12 Mar 18",71
2018-03-13 00:00:00.000,3,"Mar","Q1",2018,"Tue","13-Mar","13 Mar 18",72
2018-03-14 00:00:00.000,3,"Mar","Q1",2018,"Wed","14-Mar","14 Mar 18",73
2018-03-15 00:00:00.000,3,"Mar","Q1",2018,"Thu","15-Mar","15 Mar 18",74
2018-03-16 00:00:00.000,3,"Mar","Q1",2018,"Fri","16-Mar","16 Mar 18",75
2018-03-17 00:00:00.000,3,"Mar","Q1",2018,"Sat","17-Mar","17 Mar 18",76
2018-03-18 00:00:00.000,3,"Mar","Q1",2018,"Sun","18-Mar","18 Mar 18",77
2018-03-19 00:00:00.000,3,"Mar","Q1",2018,"Mon","19-Mar","19 Mar 18",78
2018-03-20 00:00:00.000,3,"Mar","Q1",2018,"Tue","20-Mar","20 Mar 18",79
2018-03-21 00:00:00.000,3,"Mar","Q1",2018,"Wed","21-Mar","21 Mar 18",80
2018-03-22 00:00:00.000,3,"Mar","Q1",2018,"Thu","22-Mar","22 Mar 18",81
2018-03-23 00:00:00.000,3,"Mar","Q1",2018,"Fri","23-Mar","23 Mar 18",82
2018-03-24 00:00:00.000,3,"Mar","Q1",2018,"Sat","24-Mar","24 Mar 18",83
2018-03-25 00:00:00.000,3,"Mar","Q1",2018,"Sun","25-Mar","25 Mar 18",84
2018-03-26 00:00:00.000,3,"Mar","Q1",2018,"Mon","26-Mar","26 Mar 18",85
2018-03-27 00:00:00.000,3,"Mar","Q1",2018,"Tue","27-Mar","27 Mar 18",86
2018-03-28 00:00:00.000,3,"Mar","Q1",2018,"Wed","28-Mar","28 Mar 18",87
2018-03-29 00:00:00.000,3,"Mar","Q1",2018,"Thu","29-Mar","29 Mar 18",88
2018-03-30 00:00:00.000,3,"Mar","Q1",2018,"Fri","30-Mar","30 Mar 18",89
2018-03-31 00:00:00.000,3,"Mar","Q1",2018,"Sat","31-Mar","31 Mar 18",90
2018-04-01 00:00:00.000,4,"Apr","Q2",2018,"Sun","01-Apr","1 Apr 18",91
2018-04-02 00:00:00.000,4,"Apr","Q2",2018,"Mon","02-Apr","2 Apr 18",92
2018-04-03 00:00:00.000,4,"Apr","Q2",2018,"Tue","03-Apr","3 Apr 18",93
2018-04-04 00:00:00.000,4,"Apr","Q2",2018,"Wed","04-Apr","4 Apr 18",94
2018-04-05 00:00:00.000,4,"Apr","Q2",2018,"Thu","05-Apr","5 Apr 18",95
2018-04-06 00:00:00.000,4,"Apr","Q2",2018,"Fri","06-Apr","6 Apr 18",96
2018-04-07 00:00:00.000,4,"Apr","Q2",2018,"Sat","07-Apr","7 Apr 18",97
2018-04-08 00:00:00.000,4,"Apr","Q2",2018,"Sun","08-Apr","8 Apr 18",98
2018-04-09 00:00:00.000,4,"Apr","Q2",2018,"Mon","09-Apr","9 Apr 18",99
2018-04-10 00:00:00.000,4,"Apr","Q2",2018,"Tue","10-Apr","10 Apr 18",100
2018-04-11 00:00:00.000,4,"Apr","Q2",2018,"Wed","11-Apr","11 Apr 18",101
2018-04-12 00:00:00.000,4,"Apr","Q2",2018,"Thu","12-Apr","12 Apr 18",102
2018-04-13 00:00:00.000,4,"Apr","Q2",2018,"Fri","13-Apr","13 Apr 18",103
2018-04-14 00:00:00.000,4,"Apr","Q2",2018,"Sat","14-Apr","14 Apr 18",104
2018-04-15 00:00:00.000,4,"Apr","Q2",2018,"Sun","15-Apr","15 Apr 18",105
2018-04-16 00:00:00.000,4,"Apr","Q2",2018,"Mon","16-Apr","16 Apr 18",106
2018-04-17 00:00:00.000,4,"Apr","Q2",2018,"Tue","17-Apr","17 Apr 18",107
2018-04-18 00:00:00.000,4,"Apr","Q2",2018,"Wed","18-Apr","18 Apr 18",108
2018-04-19 00:00:00.000,4,"Apr","Q2",2018,"Thu","19-Apr","19 Apr 18",109
2018-04-20 00:00:00.000,4,"Apr","Q2",2018,"Fri","20-Apr","20 Apr 18",110
2018-04-21 00:00:00.000,4,"Apr","Q2",2018,"Sat","21-Apr","21 Apr 18",111
