iso_code,continent,location,date,Total cases,New cases,New cases smoothed,Total deaths,New deaths,New deaths smoothed,Total cases per million,New cases per million,New cases smoothed per million,Total deaths per million,New deaths per million,New deaths smoothed per million,Reproduction rate,ICU patients,ICU patients per million,Hospital patients,Hospital patients per million,Weekly ICU admissions,Weekly ICU admissisions per million,weekly_hosp_admissions,Weekly hospital admissions per million,new_tests,total_tests,Total tests per thousand,New tests per thousands,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,Total vaccinations per hundred,People vaccinated per hundred,People fully vaccinated per hundred,New vaccinations smoothed per million,stringency_index,Population,Population density,Median age,Aged 65 and older,Aged 70 and old,GDP per capita,Extreme poverty,Cardiovascular death rate,Diabetes prevalence,Female smoking rate,Male smoking rate,Handwashing facilities availalbe,Hospital beds per thousand,Life expectancy,human_development_index
"SLB","Oceania","Solomon Islands",2020-12-07 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-08 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-09 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-10 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-11 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-12 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-13 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-14 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-15 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-16 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-17 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-18 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-19 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-20 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-21 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-22 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-23 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-24 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-25 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-26 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-27 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-28 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-29 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,36.11,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-30 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2020-12-31 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-01 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-02 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-03 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-04 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-05 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-06 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-07 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-08 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-09 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-10 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-11 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-12 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-13 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-14 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-15 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-16 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-17 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-18 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-19 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-20 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-21 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-22 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-23 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-24 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-25 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-26 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-27 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-28 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-29 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-30 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-01-31 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-01 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-02 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-03 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-04 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-05 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-06 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-07 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-08 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-09 00:00:00.000,17,0,0,,,0,24.75,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-17 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-18 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-19 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-20 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-21 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-22 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-23 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-24 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-25 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-26 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-27 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-02-28 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-01 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-02 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-03 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-04 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-05 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-06 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-07 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-08 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-09 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-10 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-11 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-12 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-13 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-14 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-15 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-16 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-17 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-18 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-19 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
"SLB","Oceania","Solomon Islands",2021-03-20 00:00:00.000,18,0,0,,,0,26.206,0,0,,,0,,,,,,,,,,,,,,,,,,"",,,,,,,,,,33.33,686878,21.841,20.8,3.507,2.043,2205.923,25.1,459.78,18.68,,,35.89,1.4,73,0.567
