name,location,date,text,municipality,hashtags,polarity score
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-08 15:03:15.000,"We have cancelled Stage 1 for this evening. No loadshedding to be implemented tonight.
Tomorrow, we will implement… https://t.co/w9BAbXICOz","","",-0.4939
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-08 12:04:31.000,"@wenzile007 Eskom is currently not loadshedding.  Please log a fault with Customer Services on 08600 37566","","",-0.5664
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-08 12:03:16.000,"@Nikesh_ZA @LonehillJHB Please log a fault with Customer Services on 08600 37566","","",-0.1027
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-08 05:28:47.000,"@WitnessDarwin There is no loadshedding between 08:00 and 16:00. Stage 1 will be implemented from 16:00 until 22:00 this evening.","","",-0.296
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-07 12:45:22.000,"@LalieKama This is a matter that you need to address with your body corporate, as Eskom supplies electricity in bul… https://t.co/4am0SwyLP0","","",0.0258
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-07 12:00:13.000,"Eerecting a house or shack under or right next to a powerline is not only illegal, but also very dangerous. A condu… https://t.co/iNGP0yeCit","","",-0.5614
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-07 10:14:55.000,"@Jaxskaapie We have been informed that power was restored at 11.45.  Please log a call with Customer Services on 08… https://t.co/x5ivHSeE0Y","","",0.5719
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-07 09:07:18.000,"@Roddersyouplonk @Bruceps Have just tried downloading using Google Chrome - working fine on our side","","",0.2023
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-07 08:50:38.000,"@DeonduToit3 Non-essential appliances such as tvs, microwaves, computers etc can be switched off before you leave h… https://t.co/5YkoBvOYWP","","",-0.0516
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-06 07:30:05.000,"Please share the loadshedding checklist with friends and family to ensure that everyone is well prepared during loa… https://t.co/GFbZFhh4CT","","",0.9042
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-05 07:30:44.000,"Download and try our Mobile Apps 

👉MyEskom App provides loadshedding updates, power outage notifications, safety a… https://t.co/ww6NFPqgxA","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-04 13:30:05.000,"Watch @ArriveAlive Safe Driving during Power Outages and Loadshedding https://t.co/SRXLAbcudm","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-04 10:15:01.000,"Beware of low hanging power cables and wires on electrical lines. 

Report electrical hazards to Eskom Customer Ser… https://t.co/y6msEJrEbD","","",-0.2732
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-03 15:04:35.000,"Please allow 30 mins restoration time at the end of your scheduled loadshedding times. If power is still not restor… https://t.co/pmjsnihJmo","","",0.4939
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-03 09:14:07.000,"@pinkykhoabane I am struggling to DM you. Pls DM your account number if you can.","","",-0.296
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-03 09:12:56.000,"@jonty1973 @ctg115 Thanks. We are following up.","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-03 08:49:06.000,"@ctg115 Hi. Pls send us a reference number and we will follow up.","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-03 07:39:01.000,"Please share the loadshedding checklist with friends and family to ensure that everyone is well prepared during loa… https://t.co/UaQZZwAlFg","","",0.9042
"Eskom Hld SOC Ltd","Gauteng, South African",2020-09-02 12:00:35.000,"Eskom regrets to announce that loadshedding will move from Stage 2 to stage 4 at 15:00 until 22:00 tonight, due to… https://t.co/VNLUhiQjnf","","",-0.3612
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-31 14:46:09.000,"@DMJoubert Load reduction is implemented in areas where there is a high incidence of illegal connections or low pay… https://t.co/gzIOJMGuaF","","",-0.6908
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-31 14:43:12.000,"@lizzyvjb77 Please report to Customer Services on 08600 37566.  If you have done so, pls provide reference number for follow up","","",0.5173
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-31 06:33:01.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes and faults to Custo… https://t.co/qziyz8umFf","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 16:47:40.000,"@zondi_031 @EskomSpokesper1 Trfr  Esw140 blew due to illegal connections. Trfr was replaced and  it took 3days then… https://t.co/4BzvSMOoaj","","",-0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 16:40:17.000,"@zondi_031 Hi. Pls follow back. We would like to respond via DM.","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 16:11:03.000,"Do you qualify for Free Basic Electricity (FBE)? 

If you are not sure, contact your local municipality to find out… https://t.co/U2TZGDVrUN","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 10:14:51.000,"@eazyice Pls forward us your reference number and we will follow up.","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 08:31:07.000,"@NtsieniJustice Hi. Pls forward us your reference number and we will follow up.","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 08:06:31.000,"@CFo87763678 Hi. Pls forward us your reference number and we will follow up with Customer Services.","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 08:03:14.000,"@MaMbatha007 Hi. Pls call 08600 37566 for assistance with the error code.","","",-0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 08:01:55.000,"@asezanyele Hi. How can we help you?","","",0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 06:55:16.000,"@kingshowtells They are fined or prosecuted - depending on the crime committed.","","",-0.6124
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 06:35:17.000,"@CMAJORDOMINANT7 Hi. Pls forward us your reference number and we will follow up with Customer Services.","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-30 06:23:04.000,"DYK that you can use MyEskom Customer App to report illegal connections, meter tampering, and illegal electricity v… https://t.co/QIxGBO4ZWx","","",-0.802
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-29 10:08:02.000,"Do you qualify for Free Basic Electricity (FBE)? 

If you are not sure, contact your local municipality to find out… https://t.co/6Fp5pLkElE","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-29 07:00:37.000,"@khomo1010 Hope this helps https://t.co/Zqro4JIpwG","","",0.7096
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-29 06:50:35.000,"@zondi_031 @EskomSpokesper1 Our records indicate that the customer is a poor buyer of electricity.  Please liaise w… https://t.co/x6ETROgoZO","","",-0.2023
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-29 06:27:04.000,"Use a quick and effective way to log a service request. Download the MyEskom Customer App or log onto… https://t.co/ILb8679rJq","","",0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-28 16:15:05.000,"Report any suspected electricity theft – your silence gives the green light to perpetrators to continue their illeg… https://t.co/y0Rk7Q4NgV","","",-0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-28 10:00:09.000,"Help minimize load reduction by reporting illegal connections, meter tampering &amp; vandalism  of electricity infrastr… https://t.co/5OVmDY428T","","",-0.2263
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-28 08:10:06.000,"Not sure if you qualify for Free Basic Electricity?  Contact your local municipality (even if you are a direct Esko… https://t.co/7VqC39mi7w","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-27 14:19:51.000,"Camden power station resumes operations

Following a four month shutdown, Eskom is pleased to announce that 
operat… https://t.co/dTQNdGjRIb","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-27 14:14:04.000,"@OnlyZXO Yes.  Please DM meter number.","","",0.6486
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-27 10:00:04.000,"Implementing energy-saving tips on a daily basis not only reduces your monthly electricity bill but is also good fo… https://t.co/z19swqzJqZ","","",0.5927
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-27 09:05:16.000,"2/2 Flagstaff side affecting  Bodweni, Mxhokozweni and Gorha villages. Supply should be restored at about 14:00 and… https://t.co/u2xNuhekCg","","",0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-27 08:00:04.000,"Illegal electricity tokens/vouchers don't register on the Eskom system hence, your account will reflect a poor buyi… https://t.co/7FaVdVQ9dj","","",-0.7717
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-27 06:14:04.000,"It is a criminal offence to break or steal covers of meter boxes, sub-stations or other Eskom property. Making cont… https://t.co/aExupKoljO","","",-0.8316
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-26 09:45:03.000,"RT @GE_Africa: Our GE Steam Power team together with Eskom handed over medical supplies to Fezi Ngubentombi District Hospital in Free State…","","",0.5106
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-26 06:10:02.000,"Use a quick and effective way to log a service request. Download the MyEskom Customer App or log onto… https://t.co/oKaRiaWzuM","","",0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-25 16:30:04.000,"Looking to save energy and money around your home? Remember to switch off the lights when you are not using them. A… https://t.co/xgPHJFVYyQ","","",0.6486
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-25 08:03:02.000,"Eskom warns customers of criminals posing as its employees and demanding cash payments for reconnections, replaceme… https://t.co/zIlybSxpEj","","",-0.7184
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-25 06:00:01.000,"Report any suspected electricity theft – your silence gives the green light to perpetrators to continue their illeg… https://t.co/ToxBwQ1GgX","","",-0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-24 16:00:04.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes and faults to Custo… https://t.co/E4BE6IKAlj","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-24 11:54:37.000,"@TheMastermindSA No. Please call your service provider if experiencing a power failure. If serviced by Eskom call 0… https://t.co/W3dV1aGLQs","","",-0.4939
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-24 08:00:04.000,"131 people died due to contact with electricity last year - sadly 38 were children. Save lives by using electricity… https://t.co/24JD1105lB","","",-0.4939
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-24 07:14:22.000,"@debsdh12 It has been forwarded to her.  Thank you.  Im sure she will appreciate the kind words","","",0.872
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-24 06:00:01.000,"DYK that you can conveniently and efficiently manage your Eskom account from your mobile device? 

Download MyEskom… https://t.co/2m0YHTU6IT","","",0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-23 07:56:50.000,"@MndeniHadebe2 Did you log a call with Customer Services? Do you have a reference number?","","",0.168
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-23 07:00:03.000,"Report any suspected electricity theft – your silence gives the green light to perpetrators to continue their illeg… https://t.co/qrPN1ojRGi","","",-0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-22 15:31:01.000,"@maginyamulweli Thanks. We have escalated.","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-22 15:00:04.000,"DYK that you can use MyEskom Customer App to report illegal connections, meter tampering, and illegal electricity v… https://t.co/HYRDxiyobt","","",-0.802
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-22 14:37:03.000,"@maginyamulweli Pls, forward us your reference number","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-22 10:00:02.000,"Let’s keep our communities safe and report emergency situations, electrical hazards, illegal connections and vandal… https://t.co/MQUinu4513","","",-0.5106
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-21 15:29:38.000,"@ArnoldJNaidu @947 We are not loadshedding today.  Please log a call with City Power.","","",-0.2411
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-21 12:01:24.000,"Youth of Mzansi gather around! Noko Mashaba has some Friday laughs in store for you as well as some valuable lesson… https://t.co/ckhYA1SKQC","","",0.8268
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-21 08:00:28.000,"What to do and what to look for when experiencing a power failure. Details: https://t.co/mAanpAEN8S https://t.co/AawYFkiptw","","",-0.5106
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-21 07:13:02.000,"@947 Hi. Loadshedding has been suspended. https://t.co/xyt1qswrIK","","",-0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-20 14:46:49.000,"@NkosazanaKa Thanks.  We have escalated your query to Customer Services.","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-20 14:21:32.000,"@ZhamaNokwazy Yes. You may log a call on MyEskom Customer App/ https://t.co/j6D9PgW7RI","","",0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-20 12:09:25.000,"@Tbang_SLP Good day, pls send us a reference number so that we can follow up.  If you don't have a reference number… https://t.co/3Vb9wuCzE3","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-20 12:05:57.000,"@Magician4077 Please report unlawful acts by employees to Eskom crime line: 0800 11 27 22 (toll-free)","","",-0.296
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-20 10:40:28.000,"@No_H_in_Ismail @MyBuccleuch Thanks. We have escalated","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-20 09:03:25.000,"@QhawekaziNkuna @K_CreativeSelf How can we help you?","","",0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-19 17:04:53.000,"@JohnsonThinane Load shedding will be implemented in most instances in 2-hour blocks. Learn more at https://t.co/gQf0lezYJc","","",-0.2263
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-19 17:01:37.000,"@TheRealTakuza Your area falls under the two-hour block.  Your power should be restored by 20:30 the latest. If not… https://t.co/a4iJKlXaQ8","","",-0.128
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-19 14:50:02.000,"@RobBrendel Still to be determined.  We await confirmation fron National Control","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-19 12:00:14.000,"@VISTOS026 @DakaloZA @ndazanakoka @zolanixeyi An electricity connection is considered illegal when it is made to th… https://t.co/tKPWbQ2eVR","","",-0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-19 10:48:35.000,"@Nedi_Rams @lnhlapo12 Thanks.  We are following up.","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-18 10:46:05.000,"Not sure if you qualify for Free Basic Electricity?  Contact your local municipality (even if you are a direct Esko… https://t.co/73c0yzhkhy","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-17 16:22:27.000,"@TsholanangC Thank you for the alert. Please report to Eskom crime line: 0800 11 27 22 (toll-free)","","",0.3612
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-17 06:45:03.000,"Illegal electricity tokens/vouchers don't register on the Eskom system hence, your account will reflect a poor buyi… https://t.co/78JuY4tFkp","","",-0.7717
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-16 12:14:12.000,"@Pillz_1852 Hi, is the fault related to the replacement of equipment? Please provide us with your reference number.","","",-0.0258
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-16 09:18:26.000,"@MorG65222620 Pls, forward us your reference number.","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-16 07:09:54.000,"@Karabolegae Thanks. Your query has been sent to Customer Services.","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-15 08:24:23.000,"@MaxonHadebe @EskomSpokesper1 @SikonathiM Technician dispatched to investigate fault","","",-0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-15 06:20:04.000,"DYK that you can use MyEskom Customer App to report illegal connections, meter tampering and illegal electricity vo… https://t.co/uKQinn1ofp","","",-0.802
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-14 14:43:09.000,"Please share the loadshedding checklist with friends and family to ensure that everyone is well prepared during loa… https://t.co/9AWJ78p04c","","",0.9042
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-14 12:00:01.000,"Report electricity theft anonymously to our crime line 0800 11 27 22. Your silence gives the green light to perpetr… https://t.co/0FOd19igG0","","",-0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-14 08:45:01.000,"When the power goes off, it is safer to  disconnect all electrical appliances such as computers, television sets, V… https://t.co/TjKXOx3j1f","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 17:46:45.000,"@ta___lia Hi mtase, power will be restored shortly. It should be back by 8:30 the latest.","","",0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 16:30:55.000,"Check your loadshedding schedule on https://t.co/UzMtttaJ4q  to ensure you are prepared. Here are some of the thing… https://t.co/MykPPTLpLz","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 15:50:02.000,"RT @CityTshwane: Customers are urged to switch off all non-essential electrical appliances to assist in avoiding power surges when power re…","","",-0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 14:41:59.000,"@TitoMakave Eskom urges the public to report any criminal activities involving employees to the Eskom Crime Line 0800 11 27 22 (toll-free)","","",-0.7845
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 13:15:38.000,"When the power goes off it is safer to disconnect any electrical appliances, such as tvs, decoders, computers that… https://t.co/g0nGAjrtqD","","",0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 13:04:51.000,"@sibanyoni_mt Yes.  Please, refresh your browser. https://t.co/UzMtttaJ4q","","",0.6124
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 12:13:14.000,"@DaDrillMajor Hi, loadshedding is implemented in 2-hour blocks in most areas. Customers in 2-hour blocks may, there… https://t.co/Qg3Ek9883y","","",-0.4215
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 11:45:19.000,"@mzuncumani Hi, please see below the Eskom tariff structure. If you are a municipal customer, please contact your l… https://t.co/Ix0N5C3T3T","","",0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 11:35:19.000,"@Leoniem84173948 https://t.co/UzMtttaJ4q is working just fine.  Please try to refresh.","","",0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-13 11:28:59.000,"@MissteeMolapo Pls, log a call on 0860037566 /  MyEskom Customer App / https://t.co/j6D9PgW7RI as this might be related to a fault.","","",-0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-12 06:30:04.000,"It is a criminal offence to break or steal covers of meter boxes, sub-stations or other Eskom property. Making cont… https://t.co/u98oGhk18l","","",-0.8316
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-11 21:02:44.000,"@FMelroseWriter Thank you. Will get someone to assist","","",0.3612
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-11 19:48:06.000,"RT @SikonathiM: WATCH | Eskom CEO: 'Load-shedding risk until September 2021' https://t.co/BeYKyEGZFi via @HeraldPE","","",-0.2732
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-11 10:00:06.000,"Not sure if you qualify for Free Basic Electricity?  Contact your local municipality (even if you are a direct Esko… https://t.co/zCLS82ictd","","",0.3265
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-11 08:00:42.000,"South African winters are very cold and there are numerous heating options available to fight the chills. When cons… https://t.co/2oFAlrwrUJ","","",-0.3818
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-11 06:25:04.000,"Various ways to pay your electricity bill conveniently to avoid being disconnected

✔️Your banking app
✔️EasyPay si… https://t.co/f50PoA4IKp","","",-0.3818
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-10 11:45:00.000,"@Bhkesi Pls forward us your reference number and we will follow-up.","","",0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-10 10:01:08.000,"When you connect your electricity illegally, you're posing a threat to your neighbours and worse, their children wh… https://t.co/l0ar8UFkh4","","",-0.7579
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-09 12:01:55.000,"Make sure that you and your family know how to work with electricity safely at home https://t.co/JV444l6Kis… https://t.co/D6omHEFFyo","","",0.6705
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-09 06:45:07.000,"Report electricity theft anonymously to the Eskom crime line: 0800 11 27 22 (toll-free). Your silence gives the gre… https://t.co/gEV8K0WNgw","","",-0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-08 16:08:02.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes and faults to Custo… https://t.co/HywHR6sgVO","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-08 10:30:04.000,"Report electricity theft anonymously to Eskom crime reporting line: 0800 11 27 22 (toll-free)  - your silence gives… https://t.co/d7FGFuaruB","","",-0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-07 08:30:41.000,"You're never too cool, old or smart to take your electricity safety knowledge to the next level. Stay one step ahea… https://t.co/WY6rV8Nzje","","",0.5481
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-07 06:30:04.000,"Eskom warns the public against criminals posing as Eskom employees and demanding cash payments for reconnections, r… https://t.co/XkM4X76FFu","","",-0.7184
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-06 12:18:03.000,"@_Katlego___ Report anonymously to Eskom crime line on 0800 1127 22","","",-0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-06 10:00:53.000,"Report cable theft and vandalism of Eskom infrastructure to our crime reporting line 0800 11 27 22 (toll free)… https://t.co/79dLjAWZ8L","","",-0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-06 08:30:23.000,"Report electricity theft anonymously to Eskom crime line 0800 11 27 22 (toll-free). Your silence gives the green li… https://t.co/ysmxKcq4i1","","",-0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-04 08:00:46.000,"It is important to familiarise yourself with how much energy your appliances use this winter.… https://t.co/yQppDdMRCD","","",0.4404
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-04 06:00:53.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes  and faults to Cust… https://t.co/PptkyTlJKH","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-03 18:41:26.000,"RT @DPE_ZA: DPE WELCOMES ESKOM'S STEPS TO RECOUP FUNDS LOST TO STATE CAPTURE https://t.co/7HKoD3YgyF","","",0.1027
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-02 10:00:06.000,"Please note that before any transformer that has been damaged due to overloading can be repaired or replaced, Eskom… https://t.co/JGmNe2IXcr","","",-0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-02 06:42:44.000,"@NtsieniJustice Hi. Pls report damaged transformers to Customer Services on 08600 37566.","","",-0.3818
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-02 06:30:45.000,"Eskom warns customers of criminals posing as its employees and demanding cash payments for reconnections, replaceme… https://t.co/uGZTj1PGdh","","",-0.7184
"Eskom Hld SOC Ltd","Gauteng, South African",2020-08-01 10:45:53.000,"@TitoMakave Good day, pls send us a reference number so that we can follow up.  If you don't have a reference numbe… https://t.co/TuwkTobbx2","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-31 12:08:09.000,"Prepaid customers receiving Free Basic Electricity are able to check &amp; manage their consumption.  When the FBE toke… https://t.co/04kGbk9mi7","","",0.5106
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-31 10:00:39.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes  and faults to Cust… https://t.co/Ll6LmWJ4kn","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-31 08:01:03.000,"The earth leakage is your home’s best friend. Regularly check that it is working correctly by pressing the test but… https://t.co/J3wQqtW8VF","","",0.8126
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-30 10:30:52.000,"Eskom warns customers of criminals posing as its employees and demanding cash payments for reconnections, replaceme… https://t.co/xyEbfUy6ON","","",-0.7184
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-30 10:09:12.000,"@zeezinclaire @mzwandileMasina @City_Ekurhuleni @EskomSePush @Moleleki Good day, pls send us a reference number so that we can follow up.","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-30 06:30:27.000,"Use a quick and effective way to log a service request. Download the MyEskom Customer App or log onto… https://t.co/jJZJ6bVy4a","","",0.4767
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-29 06:00:16.000,"Report electricity theft anonymously to Eskom crime line 0800 11 27 22 (toll-free). Your silence gives the green li… https://t.co/l52ASTi4pN","","",-0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-28 11:59:57.000,"@wa_tsotetsiN Yes","","",0.4019
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-28 11:55:05.000,"@wa_tsotetsiN Please report the sale of illegal electricity tokens to the Eskom Crime Line number 0800 11 27 22 (toll-free)","","",-0.6705
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-28 11:37:45.000,"@wa_tsotetsiN Report to Eskom crime line number 0800 11 27 22","","",-0.4939
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-28 09:13:02.000,"@angrysaffa Planned maintenance is being doneon a sub feeding into Ramsgate.  Customers should not be affected due… https://t.co/woWcNCSQGr","","",0.1139
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-28 06:30:05.000,"Please note that before any transformer which has been damaged due to overloading can be repaired or replaced, Esko… https://t.co/uLm5OqjTBu","","",-0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-27 12:03:45.000,"Rather be safe than sorry! Illegal connections compromise the safety of your family and community. Don’t become a s… https://t.co/mMgP9S0hyE","","",0.2714
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-27 10:00:18.000,"Have you noticed that your electricity bills are higher in winter as we tend to use our heaters? Carefully consider… https://t.co/kSa4bv2NJO","","",0.128
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-26 16:16:13.000,"Please note that before any transformer damaged due to overloading is repaired or replaced, Eskom will follow a str… https://t.co/w90pQd3n8A","","",-0.1531
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-26 14:26:23.000,"@JeleLwazi People are blocked for vulgarity.  This is a business platform.  People need to mind their language","","",-0.2732
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-26 13:54:01.000,"@MashSlashNesh Good day, pls send us a reference number so that we can follow up.  If you don't have a reference nu… https://t.co/fWvIYXJzTP","","",0.5423
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-25 10:02:41.000,"@OagilweVM Please log a call with Customer Services via one of theses channels.  If you have please provide the ref… https://t.co/LpwAfQ8hMh","","",0.5574
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-25 07:01:01.000,"Eskom prepaid customers are requested to direct all prepaid queries including meter error codes and faults to Custo… https://t.co/KCh7bbMifR","","",-0.7003
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-24 09:50:55.000,"Power has been restored in QwaQwa. https://t.co/mVKSgg31Fb","","",0.34
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-24 08:20:11.000,"Did you know that by using the correct insulation in your home you can prevent warm air from escaping and save on y… https://t.co/49kmMupL5j","","",0.6597
"Eskom Hld SOC Ltd","Gauteng, South African",2020-07-24 06:05:03.000,"Report electricity theft anonymously to the Eskom crime line: 0800 11 27 22 (toll-free). Your silence gives the gre… https://t.co/cqgAsdHqtH","","",-0.5423
