venta_ID,cliente_ID,estado_pedido,fecha_pedido,fecha_requerido,fecha_envio,tienda_ID,personal_ID,item_ID,producto_ID,cantidad,precio_venta,descuento,Year,IngresoPorVenta
1615,136,3,2018-12-28 00:00:00.000,2018-12-28 00:00:00.000,,3,8,3,182,1,2499.99,0.2,2018,"1999,99"
1325,68,4,2018-01-01 00:00:00.000,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,3,8,1,139,1,2999.99,0.05,2018,"2849,99"
1325,68,4,2018-01-01 00:00:00.000,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,3,8,2,257,1,899.99,0.05,2018,"854,99"
1325,68,4,2018-01-01 00:00:00.000,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,3,8,3,209,1,2999.99,0.1,2018,"2699,99"
1325,68,4,2018-01-01 00:00:00.000,2018-01-02 00:00:00.000,2018-01-03 00:00:00.000,3,8,4,28,1,2499.99,0.07,2018,"2324,99"
1326,567,4,2018-01-01 00:00:00.000,2018-01-03 00:00:00.000,2018-01-02 00:00:00.000,3,9,1,190,2,2799.99,0.07,2018,"5207,98"
1326,567,4,2018-01-01 00:00:00.000,2018-01-03 00:00:00.000,2018-01-02 00:00:00.000,3,9,2,269,2,199.99,0.07,2018,"371,98"
1329,443,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,1,3,1,143,1,1099.99,0.07,2018,"1022,99"
1329,443,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,1,3,2,107,1,416.99,0.05,2018,"396,14"
1329,443,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,1,3,3,55,1,2699.99,0.07,2018,"2510,99"
1329,443,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,1,3,4,283,2,319.99,0.2,2018,"511,98"
1329,443,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-06 00:00:00.000,1,3,5,13,1,269.99,0.1,2018,"242,99"
1333,203,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-07 00:00:00.000,3,8,1,205,2,4999.99,0.05,2018,"9499,98"
1333,203,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-07 00:00:00.000,3,8,2,304,2,679.99,0.1,2018,"1223,98"
1333,203,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-07 00:00:00.000,3,8,3,99,2,299.99,0.1,2018,"539,98"
1333,203,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-07 00:00:00.000,3,8,4,12,1,549.99,0.05,2018,"522,49"
1333,203,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-07 00:00:00.000,3,8,5,78,1,647.99,0.1,2018,"583,19"
1336,904,4,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2018-01-12 00:00:00.000,1,2,1,29,2,999.99,0.2,2018,"1599,98"
1336,904,4,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2018-01-12 00:00:00.000,1,2,2,157,1,6499.99,0.05,2018,"6174,99"
1336,904,4,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2018-01-12 00:00:00.000,1,2,3,21,2,269.99,0.07,2018,"502,18"
1336,904,4,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2018-01-12 00:00:00.000,1,2,4,207,1,3999.99,0.1,2018,"3599,99"
1336,904,4,2018-01-09 00:00:00.000,2018-01-10 00:00:00.000,2018-01-12 00:00:00.000,1,2,5,185,1,2799.99,0.1,2018,"2519,99"
1339,580,4,2018-01-11 00:00:00.000,2018-01-14 00:00:00.000,2018-01-13 00:00:00.000,1,3,1,175,1,3199.99,0.07,2018,"2975,99"
1340,1066,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-13 00:00:00.000,1,3,1,253,1,2599.99,0.2,2018,"2079,99"
1340,1066,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-13 00:00:00.000,1,3,2,92,2,209.99,0.2,2018,"335,98"
1340,1066,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-13 00:00:00.000,1,3,3,237,2,849.99,0.05,2018,"1614,98"
1346,136,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,3,8,1,134,2,1499.99,0.05,2018,"2849,98"
1346,136,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,3,8,2,150,1,4499.99,0.05,2018,"4274,99"
1346,136,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,3,8,3,18,2,449,0.05,2018,"853,1"
1346,136,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,3,8,4,249,1,749.99,0.1,2018,"674,99"
1346,136,4,2018-01-14 00:00:00.000,2018-01-15 00:00:00.000,2018-01-15 00:00:00.000,3,8,5,263,2,89.99,0.2,2018,"143,98"
1347,247,4,2018-01-15 00:00:00.000,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,1,2,1,43,2,5299.99,0.07,2018,"9857,98"
1347,247,4,2018-01-15 00:00:00.000,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,1,2,2,53,1,749.99,0.05,2018,"712,49"
1348,1214,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-17 00:00:00.000,1,2,1,203,1,4999.99,0.05,2018,"4749,99"
1348,1214,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-17 00:00:00.000,1,2,2,148,1,5499.99,0.05,2018,"5224,99"
1348,1214,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-17 00:00:00.000,1,2,3,58,2,4999.99,0.1,2018,"8999,98"
1348,1214,4,2018-01-15 00:00:00.000,2018-01-17 00:00:00.000,2018-01-17 00:00:00.000,1,2,4,147,1,1799.99,0.07,2018,"1673,99"
1354,476,4,2018-01-19 00:00:00.000,2018-01-20 00:00:00.000,2018-01-21 00:00:00.000,1,3,1,166,2,749.99,0.07,2018,"1394,98"
1358,253,4,2018-01-21 00:00:00.000,2018-01-23 00:00:00.000,2018-01-24 00:00:00.000,1,2,1,257,2,899.99,0.2,2018,"1439,98"
1359,1008,4,2018-01-21 00:00:00.000,2018-01-22 00:00:00.000,2018-01-22 00:00:00.000,3,9,1,282,1,279.99,0.05,2018,"265,99"
1359,1008,4,2018-01-21 00:00:00.000,2018-01-22 00:00:00.000,2018-01-22 00:00:00.000,3,9,2,82,1,659.99,0.05,2018,"626,99"
1367,1118,4,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,1,3,1,132,1,1499.99,0.1,2018,"1349,99"
1367,1118,4,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,1,3,2,131,2,2599,0.2,2018,"4158,4"
1367,1118,4,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,1,3,3,124,1,1499,0.07,2018,"1394,07"
1367,1118,4,2018-01-27 00:00:00.000,2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,1,3,4,24,2,549.99,0.05,2018,"1044,98"
1373,427,4,2018-01-29 00:00:00.000,2018-01-31 00:00:00.000,2018-01-31 00:00:00.000,3,9,1,63,1,3499.99,0.1,2018,"3149,99"
1374,1330,4,2018-01-30 00:00:00.000,2018-02-01 00:00:00.000,2018-02-01 00:00:00.000,1,3,1,181,2,2199.99,0.05,2018,"4179,98"
1374,1330,4,2018-01-30 00:00:00.000,2018-02-01 00:00:00.000,2018-02-01 00:00:00.000,1,3,2,130,2,919.99,0.07,2018,"1711,18"
1375,312,4,2018-01-30 00:00:00.000,2018-02-01 00:00:00.000,2018-02-01 00:00:00.000,3,8,1,147,2,1799.99,0.05,2018,"3419,98"
1375,312,4,2018-01-30 00:00:00.000,2018-02-01 00:00:00.000,2018-02-01 00:00:00.000,3,8,2,182,1,2499.99,0.2,2018,"1999,99"
1376,1186,4,2018-02-01 00:00:00.000,2018-02-02 00:00:00.000,2018-02-03 00:00:00.000,1,2,1,5,1,1320.99,0.07,2018,"1228,52"
1378,983,4,2018-02-02 00:00:00.000,2018-02-05 00:00:00.000,2018-02-04 00:00:00.000,1,2,1,96,2,349.99,0.07,2018,"650,98"
1378,983,4,2018-02-02 00:00:00.000,2018-02-05 00:00:00.000,2018-02-04 00:00:00.000,1,2,2,142,2,3199.99,0.07,2018,"5951,98"
1378,983,4,2018-02-02 00:00:00.000,2018-02-05 00:00:00.000,2018-02-04 00:00:00.000,1,2,3,2,2,749.99,0.2,2018,"1199,98"
1378,983,4,2018-02-02 00:00:00.000,2018-02-05 00:00:00.000,2018-02-04 00:00:00.000,1,2,4,110,1,470.99,0.07,2018,"438,02"
1378,983,4,2018-02-02 00:00:00.000,2018-02-05 00:00:00.000,2018-02-04 00:00:00.000,1,2,5,129,2,919.99,0.2,2018,"1471,98"
1380,818,4,2018-02-05 00:00:00.000,2018-02-08 00:00:00.000,2018-02-08 00:00:00.000,1,3,1,255,2,899.99,0.1,2018,"1619,98"
1380,818,4,2018-02-05 00:00:00.000,2018-02-08 00:00:00.000,2018-02-08 00:00:00.000,1,3,2,229,2,429.99,0.07,2018,"799,78"
1383,488,4,2018-02-07 00:00:00.000,2018-02-08 00:00:00.000,2018-02-08 00:00:00.000,1,3,1,188,2,3499.99,0.2,2018,"5599,98"
1383,488,4,2018-02-07 00:00:00.000,2018-02-08 00:00:00.000,2018-02-08 00:00:00.000,1,3,2,65,2,346.99,0.05,2018,"659,28"
1385,866,4,2018-02-08 00:00:00.000,2018-02-11 00:00:00.000,2018-02-09 00:00:00.000,3,9,1,24,2,549.99,0.05,2018,"1044,98"
1385,866,4,2018-02-08 00:00:00.000,2018-02-11 00:00:00.000,2018-02-09 00:00:00.000,3,9,2,145,1,1799.99,0.07,2018,"1673,99"
1385,866,4,2018-02-08 00:00:00.000,2018-02-11 00:00:00.000,2018-02-09 00:00:00.000,3,9,3,39,2,1499.99,0.1,2018,"2699,98"
1385,866,4,2018-02-08 00:00:00.000,2018-02-11 00:00:00.000,2018-02-09 00:00:00.000,3,9,4,135,1,1499.99,0.05,2018,"1424,99"
1386,1254,4,2018-02-09 00:00:00.000,2018-02-10 00:00:00.000,2018-02-11 00:00:00.000,1,2,1,292,1,369.99,0.2,2018,"295,99"
1386,1254,4,2018-02-09 00:00:00.000,2018-02-10 00:00:00.000,2018-02-11 00:00:00.000,1,2,2,262,1,249.99,0.1,2018,"224,99"
1386,1254,4,2018-02-09 00:00:00.000,2018-02-10 00:00:00.000,2018-02-11 00:00:00.000,1,2,3,306,1,899.99,0.1,2018,"809,99"
1386,1254,4,2018-02-09 00:00:00.000,2018-02-10 00:00:00.000,2018-02-11 00:00:00.000,1,2,4,150,1,4499.99,0.07,2018,"4184,99"
1394,906,4,2018-02-14 00:00:00.000,2018-02-16 00:00:00.000,2018-02-16 00:00:00.000,3,8,1,165,2,2499.99,0.05,2018,"4749,98"
1395,1052,4,2018-02-15 00:00:00.000,2018-02-18 00:00:00.000,2018-02-16 00:00:00.000,1,3,1,204,1,3599.99,0.2,2018,"2879,99"
1395,1052,4,2018-02-15 00:00:00.000,2018-02-18 00:00:00.000,2018-02-16 00:00:00.000,1,3,2,48,2,1499.99,0.1,2018,"2699,98"
1395,1052,4,2018-02-15 00:00:00.000,2018-02-18 00:00:00.000,2018-02-16 00:00:00.000,1,3,3,180,2,919.99,0.2,2018,"1471,98"
1395,1052,4,2018-02-15 00:00:00.000,2018-02-18 00:00:00.000,2018-02-16 00:00:00.000,1,3,4,226,1,679.99,0.1,2018,"611,99"
1398,1383,4,2018-02-16 00:00:00.000,2018-02-19 00:00:00.000,2018-02-19 00:00:00.000,1,3,1,69,2,416.99,0.05,2018,"792,28"
1398,1383,4,2018-02-16 00:00:00.000,2018-02-19 00:00:00.000,2018-02-19 00:00:00.000,1,3,2,53,1,749.99,0.2,2018,"599,99"
1404,1240,4,2018-02-23 00:00:00.000,2018-02-26 00:00:00.000,2018-02-24 00:00:00.000,1,3,1,112,2,379.99,0.05,2018,"721,98"
1404,1240,4,2018-02-23 00:00:00.000,2018-02-26 00:00:00.000,2018-02-24 00:00:00.000,1,3,2,220,1,269.99,0.1,2018,"242,99"
1404,1240,4,2018-02-23 00:00:00.000,2018-02-26 00:00:00.000,2018-02-24 00:00:00.000,1,3,3,193,2,2799.99,0.2,2018,"4479,98"
1409,21,4,2018-02-26 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,3,8,1,301,2,899.99,0.07,2018,"1673,98"
1409,21,4,2018-02-26 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,3,8,2,170,1,1299.99,0.07,2018,"1208,99"
1409,21,4,2018-02-26 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,3,8,3,171,2,3199.99,0.05,2018,"6079,98"
1409,21,4,2018-02-26 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,3,8,4,265,1,289.99,0.05,2018,"275,49"
1409,21,4,2018-02-26 00:00:00.000,2018-02-28 00:00:00.000,2018-02-28 00:00:00.000,3,8,5,222,1,269.99,0.1,2018,"242,99"
1411,109,4,2018-03-01 00:00:00.000,2018-03-02 00:00:00.000,2018-03-02 00:00:00.000,1,2,1,9,1,2999.99,0.1,2018,"2699,99"
1411,109,4,2018-03-01 00:00:00.000,2018-03-02 00:00:00.000,2018-03-02 00:00:00.000,1,2,2,308,2,749.99,0.2,2018,"1199,98"
1413,56,4,2018-03-01 00:00:00.000,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,3,8,1,297,2,279.99,0.05,2018,"531,98"
1416,566,4,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,2018-03-06 00:00:00.000,3,8,1,194,1,3499.99,0.2,2018,"2799,99"
1416,566,4,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,2018-03-06 00:00:00.000,3,8,2,242,2,699.99,0.1,2018,"1259,98"
1416,566,4,2018-03-03 00:00:00.000,2018-03-04 00:00:00.000,2018-03-06 00:00:00.000,3,8,3,92,2,209.99,0.05,2018,"398,98"
1417,300,4,2018-03-04 00:00:00.000,2018-03-06 00:00:00.000,2018-03-07 00:00:00.000,1,2,1,219,2,639.99,0.2,2018,"1023,98"
1422,599,4,2018-03-05 00:00:00.000,2018-03-06 00:00:00.000,2018-03-08 00:00:00.000,3,8,1,80,2,761.99,0.07,2018,"1417,3"
1422,599,4,2018-03-05 00:00:00.000,2018-03-06 00:00:00.000,2018-03-08 00:00:00.000,3,8,2,180,2,919.99,0.2,2018,"1471,98"
1422,599,4,2018-03-05 00:00:00.000,2018-03-06 00:00:00.000,2018-03-08 00:00:00.000,3,8,3,243,1,679.99,0.05,2018,"645,99"
1423,1231,4,2018-03-06 00:00:00.000,2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,1,2,1,249,1,749.99,0.2,2018,"599,99"
1423,1231,4,2018-03-06 00:00:00.000,2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,1,2,2,71,1,416.99,0.1,2018,"375,29"
1423,1231,4,2018-03-06 00:00:00.000,2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,1,2,3,302,1,449.99,0.2,2018,"359,99"
1423,1231,4,2018-03-06 00:00:00.000,2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,1,2,4,113,2,489.99,0.2,2018,"783,98"
1424,1445,4,2018-03-07 00:00:00.000,2018-03-10 00:00:00.000,2018-03-10 00:00:00.000,1,2,1,140,2,4999.99,0.2,2018,"7999,98"
1437,518,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-16 00:00:00.000,1,2,1,141,2,1599.99,0.05,2018,"3039,98"
1440,859,4,2018-03-15 00:00:00.000,2018-03-18 00:00:00.000,2018-03-16 00:00:00.000,3,8,1,116,2,749.99,0.07,2018,"1394,98"
1440,859,4,2018-03-15 00:00:00.000,2018-03-18 00:00:00.000,2018-03-16 00:00:00.000,3,8,2,109,1,416.99,0.07,2018,"387,8"
1440,859,4,2018-03-15 00:00:00.000,2018-03-18 00:00:00.000,2018-03-16 00:00:00.000,3,8,3,186,1,4499.99,0.1,2018,"4049,99"
1440,859,4,2018-03-15 00:00:00.000,2018-03-18 00:00:00.000,2018-03-16 00:00:00.000,3,8,4,178,2,749.99,0.05,2018,"1424,98"
1440,859,4,2018-03-15 00:00:00.000,2018-03-18 00:00:00.000,2018-03-16 00:00:00.000,3,8,5,67,2,250.99,0.2,2018,"401,58"
1441,982,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-18 00:00:00.000,3,8,1,6,1,469.99,0.05,2018,"446,49"
1441,982,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-18 00:00:00.000,3,8,2,242,2,699.99,0.2,2018,"1119,98"
1441,982,4,2018-03-15 00:00:00.000,2018-03-16 00:00:00.000,2018-03-18 00:00:00.000,3,8,3,46,1,1409.99,0.07,2018,"1311,29"
1447,1419,4,2018-03-18 00:00:00.000,2018-03-20 00:00:00.000,2018-03-20 00:00:00.000,1,3,1,148,1,5499.99,0.2,2018,"4399,99"
1452,287,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,1,3,1,99,2,299.99,0.1,2018,"539,98"
1452,287,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,1,3,2,234,1,899.99,0.2,2018,"719,99"
1452,287,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,1,3,3,86,2,149.99,0.05,2018,"284,98"
1452,287,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-23 00:00:00.000,1,3,4,109,2,416.99,0.07,2018,"775,6"
1453,601,4,2018-03-20 00:00:00.000,2018-03-23 00:00:00.000,2018-03-22 00:00:00.000,1,3,1,89,2,209.99,0.1,2018,"377,98"
1458,1029,4,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2018-03-21 00:00:00.000,3,8,1,295,2,319.99,0.05,2018,"607,98"
1458,1029,4,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2018-03-21 00:00:00.000,3,8,2,105,1,533.99,0.05,2018,"507,29"
1458,1029,4,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2018-03-21 00:00:00.000,3,8,3,12,1,549.99,0.05,2018,"522,49"
1458,1029,4,2018-03-20 00:00:00.000,2018-03-22 00:00:00.000,2018-03-21 00:00:00.000,3,8,4,78,2,647.99,0.1,2018,"1166,38"
1466,738,4,2018-03-26 00:00:00.000,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,1,3,1,310,2,899.99,0.07,2018,"1673,98"
1466,738,4,2018-03-26 00:00:00.000,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,1,3,2,251,1,2999.99,0.05,2018,"2849,99"
1466,738,4,2018-03-26 00:00:00.000,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,1,3,3,163,2,1349,0.2,2018,"2158,4"
1466,738,4,2018-03-26 00:00:00.000,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,1,3,4,39,2,1499.99,0.05,2018,"2849,98"
1468,3,4,2018-03-27 00:00:00.000,2018-03-30 00:00:00.000,2018-03-29 00:00:00.000,1,2,1,269,1,199.99,0.05,2018,"189,99"
1468,3,4,2018-03-27 00:00:00.000,2018-03-30 00:00:00.000,2018-03-29 00:00:00.000,1,2,2,58,1,4999.99,0.07,2018,"4649,99"
1468,3,4,2018-03-27 00:00:00.000,2018-03-30 00:00:00.000,2018-03-29 00:00:00.000,1,2,3,50,2,5999.99,0.07,2018,"11159,98"
1469,1135,4,2018-03-27 00:00:00.000,2018-03-28 00:00:00.000,2018-03-30 00:00:00.000,3,8,1,77,2,799.99,0.2,2018,"1279,98"
1469,1135,4,2018-03-27 00:00:00.000,2018-03-28 00:00:00.000,2018-03-30 00:00:00.000,3,8,2,237,2,849.99,0.05,2018,"1614,98"
1469,1135,4,2018-03-27 00:00:00.000,2018-03-28 00:00:00.000,2018-03-30 00:00:00.000,3,8,3,182,1,2499.99,0.07,2018,"2324,99"
1469,1135,4,2018-03-27 00:00:00.000,2018-03-28 00:00:00.000,2018-03-30 00:00:00.000,3,8,4,100,2,489.99,0.05,2018,"930,98"
1473,302,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-04-02 00:00:00.000,1,2,1,84,2,109.99,0.2,2018,"175,98"
1473,302,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-04-02 00:00:00.000,1,2,2,102,1,489.99,0.07,2018,"455,69"
1474,816,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-04-02 00:00:00.000,1,3,1,301,1,899.99,0.2,2018,"719,99"
1474,816,4,2018-03-30 00:00:00.000,2018-04-01 00:00:00.000,2018-04-02 00:00:00.000,1,3,2,123,1,999.99,0.05,2018,"949,99"
1330,761,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-07 00:00:00.000,2,7,1,232,1,479.99,0.2,2018,"383,99"
1330,761,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-07 00:00:00.000,2,7,2,243,2,679.99,0.05,2018,"1291,98"
1330,761,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-07 00:00:00.000,2,7,3,230,2,429.99,0.2,2018,"687,98"
1330,761,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-07 00:00:00.000,2,7,4,102,2,489.99,0.05,2018,"930,98"
1330,761,4,2018-01-04 00:00:00.000,2018-01-05 00:00:00.000,2018-01-07 00:00:00.000,2,7,5,282,1,279.99,0.1,2018,"251,99"
1332,256,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2,7,1,296,1,369.99,0.2,2018,"295,99"
1332,256,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2,7,2,93,2,209.99,0.05,2018,"398,98"
1332,256,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2,7,3,179,2,919.99,0.07,2018,"1711,18"
1332,256,4,2018-01-06 00:00:00.000,2018-01-07 00:00:00.000,2018-01-09 00:00:00.000,2,7,4,298,1,279.99,0.1,2018,"251,99"
1335,955,4,2018-01-07 00:00:00.000,2018-01-08 00:00:00.000,2018-01-08 00:00:00.000,2,7,1,138,2,2249.99,0.05,2018,"4274,98"
1337,970,4,2018-01-09 00:00:00.000,2018-01-12 00:00:00.000,2018-01-12 00:00:00.000,2,7,1,153,1,4999.99,0.1,2018,"4499,99"
1341,1258,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-14 00:00:00.000,2,7,1,215,2,749.99,0.07,2018,"1394,98"
1341,1258,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-14 00:00:00.000,2,7,2,56,2,5499.99,0.2,2018,"8799,98"
1341,1258,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-14 00:00:00.000,2,7,3,234,2,899.99,0.05,2018,"1709,98"
1341,1258,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-14 00:00:00.000,2,7,4,66,2,250.99,0.05,2018,"476,88"
1342,1393,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-15 00:00:00.000,2,7,1,60,1,1559.99,0.05,2018,"1481,99"
1342,1393,4,2018-01-12 00:00:00.000,2018-01-13 00:00:00.000,2018-01-15 00:00:00.000,2,7,2,270,1,209.99,0.05,2018,"199,49"
1350,637,4,2018-01-15 00:00:00.000,2018-01-18 00:00:00.000,2018-01-17 00:00:00.000,2,7,1,305,1,749.99,0.1,2018,"674,99"
1350,637,4,2018-01-15 00:00:00.000,2018-01-18 00:00:00.000,2018-01-17 00:00:00.000,2,7,2,250,1,2599.99,0.07,2018,"2417,99"
1350,637,4,2018-01-15 00:00:00.000,2018-01-18 00:00:00.000,2018-01-17 00:00:00.000,2,7,3,253,1,2599.99,0.07,2018,"2417,99"
1350,637,4,2018-01-15 00:00:00.000,2018-01-18 00:00:00.000,2018-01-17 00:00:00.000,2,7,4,159,1,2299.99,0.05,2018,"2184,99"
1350,637,4,2018-01-15 00:00:00.000,2018-01-18 00:00:00.000,2018-01-17 00:00:00.000,2,7,5,13,2,269.99,0.2,2018,"431,98"
1351,1016,4,2018-01-16 00:00:00.000,2018-01-19 00:00:00.000,2018-01-19 00:00:00.000,2,7,1,297,2,279.99,0.2,2018,"447,98"
1351,1016,4,2018-01-16 00:00:00.000,2018-01-19 00:00:00.000,2018-01-19 00:00:00.000,2,7,2,133,1,1499.99,0.1,2018,"1349,99"
1355,1010,4,2018-01-19 00:00:00.000,2018-01-21 00:00:00.000,2018-01-20 00:00:00.000,2,7,1,297,1,279.99,0.1,2018,"251,99"
1355,1010,4,2018-01-19 00:00:00.000,2018-01-21 00:00:00.000,2018-01-20 00:00:00.000,2,7,2,253,1,2599.99,0.07,2018,"2417,99"
1355,1010,4,2018-01-19 00:00:00.000,2018-01-21 00:00:00.000,2018-01-20 00:00:00.000,2,7,3,149,1,7499.99,0.2,2018,"5999,99"
1355,1010,4,2018-01-19 00:00:00.000,2018-01-21 00:00:00.000,2018-01-20 00:00:00.000,2,7,4,313,2,449.99,0.1,2018,"809,98"
1361,1084,4,2018-01-22 00:00:00.000,2018-01-24 00:00:00.000,2018-01-23 00:00:00.000,2,7,1,307,2,749.99,0.07,2018,"1394,98"
1361,1084,4,2018-01-22 00:00:00.000,2018-01-24 00:00:00.000,2018-01-23 00:00:00.000,2,7,2,153,1,4999.99,0.05,2018,"4749,99"
1361,1084,4,2018-01-22 00:00:00.000,2018-01-24 00:00:00.000,2018-01-23 00:00:00.000,2,7,3,163,2,1349,0.2,2018,"2158,4"
1365,689,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-27 00:00:00.000,2,7,1,144,1,1549.99,0.07,2018,"1441,49"
1365,689,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-27 00:00:00.000,2,7,2,58,1,4999.99,0.07,2018,"4649,99"
1365,689,4,2018-01-25 00:00:00.000,2018-01-28 00:00:00.000,2018-01-27 00:00:00.000,2,7,3,236,1,749.99,0.05,2018,"712,49"
1370,115,4,2018-01-28 00:00:00.000,2018-01-29 00:00:00.000,2018-01-29 00:00:00.000,2,7,1,7,1,3999.99,0.07,2018,"3719,99"
1370,115,4,2018-01-28 00:00:00.000,2018-01-29 00:00:00.000,2018-01-29 00:00:00.000,2,7,2,89,2,209.99,0.1,2018,"377,98"
1370,115,4,2018-01-28 00:00:00.000,2018-01-29 00:00:00.000,2018-01-29 00:00:00.000,2,7,3,208,2,1799.99,0.2,2018,"2879,98"
1370,115,4,2018-01-28 00:00:00.000,2018-01-29 00:00:00.000,2018-01-29 00:00:00.000,2,7,4,134,1,1499.99,0.1,2018,"1349,99"
1371,937,4,2018-01-29 00:00:00.000,2018-01-30 00:00:00.000,2018-02-01 00:00:00.000,2,7,1,223,2,529.99,0.07,2018,"985,78"
1371,937,4,2018-01-29 00:00:00.000,2018-01-30 00:00:00.000,2018-02-01 00:00:00.000,2,7,2,8,2,1799.99,0.2,2018,"2879,98"
1377,1007,4,2018-02-01 00:00:00.000,2018-02-03 00:00:00.000,2018-02-03 00:00:00.000,2,7,1,153,2,4999.99,0.05,2018,"9499,98"
