PlayerID,Player,Position,Age,MarketValue
144904,"Jonas Knudsen","Left-Back",27,1500000
123021,"François Moubandje","Left-Back",29,2500000
240913,"Lucas Villalba","Left-Back",25,1800000
333355,"Milad Mohammadi","Left-Back",26,5000000
274828,"Milan Kocic","Left-Back",29,400000
71106,"Damián Pérez","Left-Back",30,2000000
74722,"Rafal Pietrzak","Left-Back",27,450000
288459,"Luis Valcarce","Left-Back",26,400000
34495,"Adriano","Left-Back",34,800000
164415,"Thomas Doyle","Left-Back",27,400000
21725,"Filipe Luís","Left-Back",34,3000000
66398,"Wilfried Moimbé","Left-Back",31,400000
234733,"Panagiotis Deligiannidis","Left-Back",23,300000
57785,"Roberto Canella","Left-Back",31,1000000
38824,"Davide Brivio","Left-Back",31,300000
124983,"Bryan Oviedo","Left-Back",29,2000000
31514,"Markus Suttner","Left-Back",32,1500000
39913,"Ludovic Baal","Left-Back",33,500000
238872,"Carlos Pomares","Left-Back",26,600000
286020,"Luis Ruiz","Left-Back",27,500000
125868,"Pape Souaré","Left-Back",29,2000000
205116,"João Talocha","Left-Back",30,900000
59931,"Eren Albayrak","Left-Back",28,400000
262682,"Kingsley Madu","Left-Back",23,350000
91879,"Andreas Wittwer","Left-Back",29,500000
74641,"Ismail Köybasi","Left-Back",30,500000
130257,"Miquel Nelom","Left-Back",29,500000
162036,"Diego Caballo","Left-Back",25,800000
357565,"Rodri","Defensive Midfield",23,80000000
282411,"Marcos Llorente","Defensive Midfield",24,20000000
126665,"Idrissa Gueye","Defensive Midfield",30,25000000
182894,"Jean-Philippe Gbamin","Defensive Midfield",24,28000000
135617,"Thiago Mendes","Defensive Midfield",27,25000000
355501,"Amadou Diawara","Defensive Midfield",22,15000000
351816,"Ismaël Bennacer","Defensive Midfield",21,12000000
168157,"Leander Dendoncker","Defensive Midfield",24,18000000
45184,"Grzegorz Krychowiak","Defensive Midfield",29,18000000
324882,"Marvelous Nakamba","Defensive Midfield",25,6500000
315604,"Diadie Samassékou","Defensive Midfield",23,20000000
337333,"Alex Kral","Defensive Midfield",21,3500000
215616,"Erick Pulgar","Defensive Midfield",25,10000000
226097,"Ivan Sunjic","Defensive Midfield",23,3000000
364237,"Mamadou Loum","Defensive Midfield",22,5000000
290587,"Ellyes Skhiri","Defensive Midfield",24,12000000
323954,"Walace","Defensive Midfield",24,8500000
10471,"Luiz Gustavo","Defensive Midfield",32,10000000
51174,"Fernando","Defensive Midfield",32,4500000
234193,"Birger Verstraete","Defensive Midfield",25,4000000
189475,"Carlos Gruezo","Defensive Midfield",24,2000000
242201,"Lucas Romero","Defensive Midfield",25,2500000
391376,"Lamine Fomba","Defensive Midfield",21,2500000
148367,"Christian Nörgaard","Defensive Midfield",25,2000000
245027,"Anderson Esiti","Defensive Midfield",25,3000000
196834,"David Kinsombi","Defensive Midfield",23,3000000
523363,"Kaio","Defensive Midfield",24,3000000
216118,"Eduardo Henrique","Defensive Midfield",24,2500000
171159,"Leo Stulac","Defensive Midfield",25,2300000
368559,"Ádám Nagy","Defensive Midfield",24,2000000
265127,"Éder Balanta","Defensive Midfield",26,4500000
238427,"Will Vaulks","Defensive Midfield",26,1000000
248054,"Christopher Martins Pereira","Defensive Midfield",22,2000000
242497,"Pere Pons","Defensive Midfield",26,4000000
364233,"Sidy Sarr","Defensive Midfield",23,600000
289165,"Patryk Dziczek","Defensive Midfield",21,2000000
60889,"Gary Medel","Defensive Midfield",32,3750000
274963,"Fernando González","Defensive Midfield",25,2000000
236041,"Alexis Blin","Defensive Midfield",23,5000000
34784,"Lasse Schöne","Defensive Midfield",33,3000000
458537,"Tobias Börkeeiet","Defensive Midfield",20,400000
383372,"Aristote Nkaka","Defensive Midfield",23,900000
293944,"Habib Maïga","Defensive Midfield",23,1000000
395695,"Elisha Owusu","Defensive Midfield",21,1250000
57372,"Lucas Deaux","Defensive Midfield",30,2500000
232320,"Atakan Karazor","Defensive Midfield",23,1000000
416484,"Dimitrios Meliopoulos","Defensive Midfield",19,500000
138399,"Ibragim Tsallagov","Defensive Midfield",28,2000000
89461,"Samba Sow","Defensive Midfield",30,2000000
283621,"Lukas Kalvach","Defensive Midfield",24,900000
209933,"Ibrahima Seck","Defensive Midfield",30,1700000
62415,"Panagiotis Tachtsidis","Defensive Midfield",28,1200000
67823,"Damián Musto","Defensive Midfield",32,1200000
182688,"Manolis Siopis","Defensive Midfield",25,1000000
388042,"Karlo Muhar","Defensive Midfield",23,350000
58568,"Ruslan Kambolov","Defensive Midfield",29,3000000
243879,"Charles Pickel","Defensive Midfield",22,750000
160080,"Yacouba Sylla","Defensive Midfield",28,700000
157003,"Abdul-Aziz Tetteh","Defensive Midfield",29,2500000
169090,"El-Hadji Ba","Defensive Midfield",26,800000
327862,"Janik Bachmann","Defensive Midfield",23,250000
183780,"Paul Seguin","Defensive Midfield",24,1000000
59594,"Marko Vejinović","Defensive Midfield",29,1500000
239733,"Dogan Erdogan","Defensive Midfield",23,500000
143118,"Damian Dabrowski","Defensive Midfield",27,550000
27261,"Tomasz Jodlowiec","Defensive Midfield",34,300000
153992,"Mateusz Matras","Defensive Midfield",28,500000
235977,"Michal Kopczynski","Defensive Midfield",27,350000
451340,"Nunoo Sarpei","Defensive Midfield",21,300000
44686,"Yannick Cahuzac","Defensive Midfield",34,500000
95950,"Graeme Shinnie","Defensive Midfield",28,850000
98827,"Ousseynou Cissé","Defensive Midfield",28,700000
14533,"Pirmin Schwegler","Defensive Midfield",32,1000000
66980,"Marvin Bartley","Defensive Midfield",33,350000
15814,"Alan McCormack","Defensive Midfield",35,350000
112990,"Renato Neto","Defensive Midfield",28,1000000
49734,"Jan Kirchhoff","Defensive Midfield",29,800000
244125,"Hiram Boateng","Defensive Midfield",23,500000
106039,"Azer Busuladzic","Defensive Midfield",27,800000
153628,"Lukas Fröde","Defensive Midfield",24,600000
30739,"John Mikel Obi","Defensive Midfield",32,2000000
307817,"Valentino Müller","Defensive Midfield",20,500000
9934,"Veroljub Salatic","Defensive Midfield",33,400000
5336,"Anastasios Tsokanis","Defensive Midfield",28,400000
209117,"Alexandru Rauta","Defensive Midfield",27,550000
224878,"João Afonso","Defensive Midfield",24,400000
166630,"Manuel Perez","Defensive Midfield",28,800000
233964,"Abbubaker Mobara","Defensive Midfield",25,400000
127051,"Yann Boé-Kane","Defensive Midfield",28,600000
89541,"Simon Piesinger","Defensive Midfield",27,450000
56134,"Javi Fuego","Defensive Midfield",35,800000
452876,"Eden Massouema","Defensive Midfield",22,500000
131324,"Filip Mrzljak","Defensive Midfield",26,1200000
128036,"Bright Addae","Defensive Midfield",26,900000
37372,"Mark Milligan","Defensive Midfield",34,850000
55911,"Adrián Calello","Defensive Midfield",32,300000
266775,"Federico Bravo","Defensive Midfield",26,325000
268429,"Sandi Lovric","Defensive Midfield",21,1000000
463618,"Khéphren Thuram","Defensive Midfield",18,500000
93690,"Brice Dja Djédjé","Defensive Midfield",28,700000
71571,"Ander Iturraspe","Defensive Midfield",30,2500000
57402,"Charles Kaboré","Defensive Midfield",31,5500000
290533,"Yann Bodiger","Defensive Midfield",24,2000000
62064,"Tom Hiariej","Defensive Midfield",31,350000
148489,"Mikel Agu","Defensive Midfield",26,2000000
114365,"Luke Brattan","Defensive Midfield",29,500000
43848,"Miguel Veloso","Defensive Midfield",33,1000000
74295,"Aleksandar Ignjovski","Defensive Midfield",28,500000
104223,"Jordy Clasie","Defensive Midfield",28,5500000
5245,"Alexandru Gatcan","Defensive Midfield",35,300000
170495,"Ismaël Diomandé","Defensive Midfield",27,1250000
31642,"Geoff Cameron","Defensive Midfield",34,1500000
5947,"Daniele De Rossi","Defensive Midfield",36,1500000
89650,"Johannes Geis","Defensive Midfield",26,2000000
148209,"Matti Steinmann","Defensive Midfield",24,400000
40478,"Roman Neustädter","Defensive Midfield",31,1700000
93726,"Paul Lasne","Defensive Midfield",30,2500000
12124,"Glenn Whelan","Defensive Midfield",35,1000000
193998,"Dario Canadjija","Defensive Midfield",25,700000
168959,"Nemanja Radoja","Defensive Midfield",26,3000000
146099,"Rémi Mulumba","Defensive Midfield",26,550000
37363,"Lee Cattermole","Defensive Midfield",31,3000000
67721,"Mohammed Rabiu","Defensive Midfield",29,700000
44402,"Mehmet Topal","Defensive Midfield",33,1250000
265254,"Vasilije Janjicic","Defensive Midfield",20,1250000
158795,"David Timor","Defensive Midfield",30,1500000
205569,"Mickaël Malsa","Defensive Midfield",24,400000
74557,"Raúl Baena","Defensive Midfield",30,800000
146227,"Jasper Cillessen","Goalkeeper",30,18000000
111819,"Neto","Goalkeeper",30,18000000
286415,"Pau López","Goalkeeper",24,20000000
240414,"Alex Meret","Goalkeeper",22,25000000
256339,"Emil Audero","Goalkeeper",22,15000000
79422,"Keylor Navas","Goalkeeper",32,10000000
127181,"Benjamin Lecomte","Goalkeeper",28,17000000
303657,"Ionut Radu","Goalkeeper",22,15000000
34130,"Tom Heaton","Goalkeeper",33,3000000
221624,"Zack Steffen","Goalkeeper",24,5000000
146714,"Tomas Koubek","Goalkeeper",27,6000000
54534,"Agustín Marchesín","Goalkeeper",31,4500000
50219,"Simon Mignolet","Goalkeeper",31,8000000
45672,"Kevin Trapp","Goalkeeper",29,10000000
371247,"Gabriel Brazão","Goalkeeper",19,2000000
288415,"Léo Jardim","Goalkeeper",24,1000000
131758,"Jesse Joronen","Goalkeeper",26,2500000
335221,"Dani Martín","Goalkeeper",21,600000
442531,"Edouard Mendy","Goalkeeper",27,9000000
73396,"David Ospina","Goalkeeper",31,4000000
262749,"David Raya","Goalkeeper",24,1500000
410436,"Bailey Peacock-Farrell","Goalkeeper",22,1500000
16408,"Orestis Karnezis","Goalkeeper",34,1500000
249994,"José Sá","Goalkeeper",26,2500000
137326,"Hendrik Van Crombrugge","Goalkeeper",26,2500000
136401,"Daniel Bentley","Goalkeeper",26,1500000
191056,"Brice Samba","Goalkeeper",25,4000000
188201,"Simon Sluga","Goalkeeper",26,1450000
463527,"Kjell Scherpen","Goalkeeper",19,1500000
336077,"Altay Bayindir","Goalkeeper",21,600000
189744,"Paul Nardi","Goalkeeper",25,2000000
84993,"Daniel Heuer Fernandes","Goalkeeper",26,1250000
29559,"Guillermo Ochoa","Goalkeeper",34,3500000
163568,"Alfred Gomis","Goalkeeper",26,2000000
188930,"Danijel Petkovic","Goalkeeper",26,700000
79404,"Hiroki Iikura","Goalkeeper",33,650000
21327,"Ron-Robert Zieler","Goalkeeper",30,4500000
215213,"Aleksandr Vasyutin","Goalkeeper",24,500000
146918,"Egor Baburin","Goalkeeper",26,750000
282028,"Rémy Descamps","Goalkeeper",23,1200000
21726,"Philipp Tschauner","Goalkeeper",33,400000
156676,"Ioannis Gelios","Goalkeeper",27,300000
187624,"Fabian Bredlow","Goalkeeper",24,500000
154530,"Jakub Slowik","Goalkeeper",28,350000
167189,"Andreas Hirzel","Goalkeeper",26,200000
260662,"Óscar Whalley","Goalkeeper",25,150000
446289,"Manu García","Goalkeeper",28,250000
448632,"Yehvann Diouf","Goalkeeper",20,300000
193256,"Gauthier Gallon","Goalkeeper",26,700000
203770,"Jérémy Vachoux","Goalkeeper",25,600000
448696,"Michael Lansing","Goalkeeper",25,150000
81775,"Robbin Ruiter","Goalkeeper",32,2000000
158104,"Nick Marsman","Goalkeeper",29,650000
8246,"Philipp Pentke","Goalkeeper",34,300000
207048,"Mickey van der Hart","Goalkeeper",25,850000
212216,"Jhonatan","Goalkeeper",28,1000000
134868,"Yousif Abdulla","Goalkeeper",33,275000
48870,"Jonas Lössl","Goalkeeper",30,5000000
73417,"Sten Grytebust","Goalkeeper",29,1000000
209291,"Jack Bonham","Goalkeeper",26,350000
104267,"Matthias Hamrol","Goalkeeper",25,400000
120619,"Stefan Marinovic","Goalkeeper",28,500000
104376,"Filip Kurto","Goalkeeper",28,600000
212862,"Alex Remiro","Goalkeeper",24,1500000
93651,"Marcel Schuhen","Goalkeeper",26,700000
4769,"Daniel Lopar","Goalkeeper",34,350000
123672,"Tomas Holy","Goalkeeper",27,300000
38346,"Thorsten Kirschbaum","Goalkeeper",32,200000
161075,"Kevin Broll","Goalkeeper",24,500000
56005,"Marafona","Goalkeeper",32,500000
51161,"Zivko Zivkovic","Goalkeeper",30,700000
76158,"Alexander Meyer","Goalkeeper",28,300000
73582,"Gary Woods","Goalkeeper",29,300000
37403,"Roberto","Goalkeeper",33,1500000
277607,"Martin Fraisl","Goalkeeper",26,450000
34159,"Eduardo","Goalkeeper",37,750000
55282,"Ciprian Tatarusanu","Goalkeeper",33,2500000
234888,"Georgios Athanasiadis","Goalkeeper",26,500000
77563,"Samuel Sahin-Radlinger","Goalkeeper",26,300000
72422,"Mamadou Samassa","Goalkeeper",29,2000000
286392,"Athanasios Garavelis","Goalkeeper",27,300000
149239,"Thomas Vincensini","Goalkeeper",26,300000
120705,"Juan Carlos","Goalkeeper",31,500000
56778,"Joris Delle","Goalkeeper",29,600000
150080,"Daniel Mesenhöler","Goalkeeper",24,400000
121254,"Adam Davies","Goalkeeper",27,500000
238720,"Jérôme Prior","Goalkeeper",24,600000
57070,"Frank Fielding","Goalkeeper",31,500000
126681,"Abdoulaye Diallo","Goalkeeper",27,1000000
60543,"Mathieu Gorgelin","Goalkeeper",29,1000000
177350,"Evgeni Frolov","Goalkeeper",31,900000
18223,"Anssi Jaakkola","Goalkeeper",32,350000
148789,"Sebastián Moyano","Goalkeeper",29,200000
169927,"Muammer Yildirim","Goalkeeper",29,300000
79242,"Gabriel","Goalkeeper",27,1000000
5023,"Gianluigi Buffon","Goalkeeper",41,1000000
170509,"Baptiste Valette","Goalkeeper",27,1000000
100127,"Cristiano Figueiredo","Goalkeeper",28,400000
27349,"Muriel","Goalkeeper",32,800000
29586,"Andreas Lukse","Goalkeeper",31,400000
296741,"Markus Schubert","Goalkeeper",21,1000000
52191,"Stephen Henderson","Goalkeeper",31,500000
96254,"Pietro Terracciano","Goalkeeper",29,800000
9500,"David Marshall","Goalkeeper",34,1500000
79294,"Eloy Room","Goalkeeper",30,1500000
17592,"Pawel Kieszek","Goalkeeper",35,400000
142033,"Adrián Ortolá","Goalkeeper",26,1000000
126705,"Martin Sourzac","Goalkeeper",27,300000
73472,"Ben Amos","Goalkeeper",29,500000
64352,"Konstantinos Lamprou","Goalkeeper",28,700000
22491,"Anders Lindegaard","Goalkeeper",35,500000
324829,"Anthony Maisonnial","Goalkeeper",21,400000
314862,"Bobby Allain","Goalkeeper",27,800000
326363,"André Moreira","Goalkeeper",23,800000
80702,"Mark Birighitti","Goalkeeper",28,450000
28356,"Denis Petric","Goalkeeper",31,400000
126360,"Yuri Lodygin","Goalkeeper",29,1500000
71271,"Adrián","Goalkeeper",32,3500000
103916,"Rafael","Goalkeeper",29,500000
45601,"Martin Hansen","Goalkeeper",29,400000
288259,"Michael Verrips","Goalkeeper",22,1500000
198638,"João Costa","Goalkeeper",23,300000
176573,"Babacar Niasse","Goalkeeper",22,300000
159079,"Ertac Özbir","Goalkeeper",29,250000
23338,"Asier Riesgo","Goalkeeper",36,400000
196382,"Marius Gersbeck","Goalkeeper",24,350000
50202,"Eden Hazard","Left Winger",28,150000000
412363,"Rodrygo","Left Winger",18,40000000
316889,"Hirving Lozano","Left Winger",24,40000000
242631,"Alex Iwobi","Left Winger",23,25000000
102226,"Thorgan Hazard","Left Winger",26,38000000
187492,"Julian Brandt","Left Winger",23,50000000
144028,"Leandro Trossard","Left Winger",24,16000000
406040,"Ademola Lookman","Left Winger",21,20000000
355861,"Arnaut Danjuma","Left Winger",22,12000000
319301,"Daniel James","Left Winger",21,12000000
485424,"Moussa Djenepo","Left Winger",21,12000000
182381,"Quincy Promes","Left Winger",27,18000000
395516,"Moussa Diaby","Left Winger",20,12000000
139396,"Bruma","Left Winger",24,10000000
189441,"Lucas Ocampos","Left Winger",25,15000000
380415,"Henry Onyekuru","Left Winger",22,13000000
384593,"Alexis Claude-Maurice","Left Winger",21,7500000
165007,"Denis Suárez","Left Winger",25,12000000
559794,"Jack Clarke","Left Winger",18,6000000
376211,"Matías Vargas","Left Winger",22,11000000
234189,"Trezeguet","Left Winger",25,6000000
202278,"Flavien Tait","Left Winger",26,8000000
183299,"Callum Robinson","Left Winger",24,4500000
82048,"Nicola Sansone","Left Winger",28,7500000
298983,"Javi Ontiveros","Left Winger",22,6000000
279457,"Ryan Kent","Left Winger",22,1750000
280701,"Theo Bongonda","Left Winger",23,6000000
185077,"Vincenzo Grifo","Left Winger",26,9000000
112930,"Benito Raman","Left Winger",24,12000000
98322,"Denis Cheryshev","Left Winger",28,6000000
527350,"Manu Vallejo","Left Winger",22,5000000
236045,"Denis Bouanga","Left Winger",24,6000000
429086,"Nana Ampomah","Left Winger",23,2500000
232093,"Reziuan Mirzov","Left Winger",26,2500000
215679,"Georges-Kevin N'Koudou","Left Winger",24,5000000
381724,"João Victor","Left Winger",25,3000000
454121,"Galeno","Left Winger",21,3000000
355641,"Mounir Chouiar","Left Winger",20,1000000
211251,"Darwin Machís","Left Winger",26,3000000
392810,"Casimir Ninga","Left Winger",26,3000000
167721,"Chimy Ávila","Left Winger",25,5000000
345886,"Ruben Vargas","Left Winger",21,4000000
203330,"Tyler Boyd","Left Winger",24,1500000
278837,"Luis Rioja","Left Winger",26,1500000
500067,"Chidera Ejuke","Left Winger",21,400000
228761,"Jony","Left Winger",28,10000000
98249,"Takashi Inui","Left Winger",31,4000000
125614,"Sargis Adamyan","Left Winger",26,3000000
165722,"Antonio Di Gaudio","Left Winger",30,1400000
45559,"Miroslav Stoch","Left Winger",29,4500000
210143,"Álex Gallar","Left Winger",27,1400000
381248,"Tatsuya Ito","Left Winger",22,1000000
271282,"Andrei Ivan","Left Winger",22,1000000
402117,"Jules Keita","Left Winger",21,2000000
175449,"Moi Gómez","Left Winger",25,5000000
280239,"Seung-woo Lee","Left Winger",21,1700000
102470,"Antonino Ragusa","Left Winger",29,1000000
214468,"Aitor García","Left Winger",25,1000000
322993,"Lassi Lappalainen","Left Winger",21,250000
283497,"Mathias Honsak","Left Winger",22,750000
213368,"Pedro Henrique","Left Winger",29,2000000
186704,"Kristoffer Peterson","Left Winger",24,3500000
284010,"Robin Hack","Left Winger",21,500000
554565,"Ivan Dolcek","Left Winger",19,100000
402825,"Luquinhas","Left Winger",23,500000
276002,"Emil Hansson","Left Winger",21,1250000
336974,"Makana Baku","Left Winger",21,400000
87444,"Arvydas Novikovas","Left Winger",28,1500000
152776,"Nono","Left Winger",28,500000
41541,"Danny Blum","Left Winger",28,500000
231590,"Braydon Manu","Left Winger",22,350000
124774,"Srdjan Spiridonovic","Left Winger",26,600000
344889,"Bryan Nouvier","Left Winger",24,500000
287920,"Tim Skarke","Left Winger",23,450000
237732,"Leandro Putaro","Left Winger",22,300000
249256,"Jordan Jones","Left Winger",24,750000
216815,"Mimoun Mahi","Left Winger",25,3000000
384587,"Mo El Hankouri","Left Winger",22,500000
308441,"Caio","Left Winger",25,2000000
400174,"Kristófer Kristinsson","Left Winger",20,450000
257682,"Connor Pain","Left Winger",25,350000
16135,"Ryan Babel","Left Winger",32,5000000
392375,"Jake Hastie","Left Winger",21,200000
192736,"Sabin Merino","Left Winger",27,1000000
281158,"Jin Izumisawa","Left Winger",27,500000
39317,"Ousmane Cissokho","Left Winger",32,600000
54148,"Adem Büyük","Left Winger",32,1000000
531450,"Willy Semedo","Left Winger",25,200000
225593,"Pere Milla","Left Winger",27,700000
37414,"David Caiado","Left Winger",32,350000
149231,"Fidel","Left Winger",29,500000
243302,"Kosmas Tsilianidis","Left Winger",25,400000
240497,"Moryké Fofana","Left Winger",27,1200000
435706,"Stephan Draghici","Left Winger",21,300000
72518,"Jamie Walker","Left Winger",26,350000
284000,"Carlos Jr.","Left Winger",24,600000
203608,"Milos Deletic","Left Winger",26,700000
422914,"Nicolás Silva","Left Winger",29,275000
226005,"Franco Fragapane","Left Winger",26,1250000
255506,"Yanis Rahmani","Left Winger",24,300000
152693,"Tomas Prikryl","Left Winger",27,900000
164473,"Ziya Alkurt","Left Winger",29,300000
216533,"Fabien Ourega","Left Winger",26,400000
45623,"George Boyd","Left Winger",34,1500000
176255,"Hernán Burbano","Left Winger",31,800000
97192,"Nicholas Siega","Left Winger",28,300000
422377,"Aboubakary Koita","Left Winger",21,750000
336731,"Nacho Gil","Left Winger",24,700000
116905,"Michal Kucharczyk","Left Winger",28,1000000
290768,"Kevin Yamga","Left Winger",23,400000
96850,"Mihai Radut","Left Winger",29,350000
51972,"Robbie Kruse","Left Winger",31,500000
87052,"Nicolao Dumitru","Left Winger",28,300000
36939,"Marc Pugh","Left Winger",32,1500000
60570,"Yohan Mollo","Left Winger",30,1200000
442424,"Murilo","Left Winger",23,500000
96853,"Adrian Stoian","Left Winger",28,650000
22068,"Franck Ribéry","Left Winger",36,4000000
263843,"Matías Nahuel","Left Winger",22,800000
241163,"Leonardo","Left Winger",27,4200000
343052,"Nicolas Pépé","Right Winger",24,65000000
323704,"Malcom","Right Winger",22,40000000
246968,"Ayoze Pérez","Right Winger",26,20000000
257448,"Gelson Martins","Right Winger",24,28000000
410225,"Ismaïla Sarr","Right Winger",21,30000000
174694,"Rony Lopes","Right Winger",23,25000000
411295,"Raphinha","Right Winger",22,8000000
165895,"Matteo Politano","Right Winger",26,30000000
303259,"Dodi Lukebakio","Right Winger",22,18000000
487465,"Pedro Neto","Right Winger",19,2500000
74230,"Pablo Sarabia","Right Winger",27,40000000
272642,"Allan Saint-Maximin","Right Winger",22,25000000
368482,"Riccardo Orsolini","Right Winger",22,15000000
260806,"Isaac Mbenza","Right Winger",23,5000000
270393,"Robert Skov","Right Winger",23,13000000
183720,"Anwar El Ghazi","Right Winger",24,7500000
433257,"Arvin Appiah","Right Winger",18,250000
237164,"Ihlas Bebou","Right Winger",25,12000000
126737,"Juanmi","Right Winger",26,8000000
182916,"Wesley Saïd","Right Winger",24,6000000
358504,"Ritsu Doan","Right Winger",21,10000000
84535,"Eduardo Salvio","Right Winger",29,10000000
413039,"Bryan Mbeumo","Right Winger",20,3500000
432982,"Andreas Skov Olsen","Right Winger",19,8000000
320748,"Sebastian Szymanski","Right Winger",20,6000000
263804,"Pep Biel","Right Winger",23,1500000
176591,"Jota","Right Winger",28,5000000
297583,"Woo-yeong Jeong","Right Winger",20,2000000
475949,"Benjamin Nygren","Right Winger",18,3700000
259350,"Chang-hun Kwon","Right Winger",25,5500000
217033,"Aleksey Sutormin","Right Winger",25,3500000
353365,"Marcus Coco","Right Winger",23,3000000
322702,"Benson Manuel","Right Winger",22,4000000
239949,"Jamal Lowe","Right Winger",25,75000
232219,"Brandley Kuwas","Right Winger",27,4000000
422380,"Bernard Tekpetey","Right Winger",22,2500000
199274,"Mattia Sprocati","Right Winger",26,1500000
227532,"Aleksandar Boljevic","Right Winger",23,1500000
325588,"Gavin Whyte","Right Winger",23,0
262861,"Sebastián Palacios","Right Winger",27,3000000
193830,"Iuri Medeiros","Right Winger",25,4500000
242532,"Robert Ibáñez","Right Winger",26,1000000
79893,"Yannis Salibur","Right Winger",28,3500000
283001,"Noah Sarenren Bazee","Right Winger",23,1250000
387160,"Konrad Michalak","Right Winger",22,750000
200174,"Roberto Insigne","Right Winger",25,1600000
399473,"Luke Thomas","Right Winger",20,750000
347920,"Ángel González","Right Winger",25,4500000
287528,"Connor Mahoney","Right Winger",22,750000
142027,"Pablo Hervías","Right Winger",26,700000
272549,"Tony Mauricio","Right Winger",25,1000000
250073,"Luka Zarandia","Right Winger",23,1000000
256361,"Daniele Verde","Right Winger",23,2500000
242063,"Vaclav Cerny","Right Winger",22,1000000
153667,"Bartlomiej Pawlowski","Right Winger",26,900000
356118,"Suleiman Abdullahi","Right Winger",22,2000000
367255,"Bruno","Right Winger",25,800000
254284,"David Atanga","Right Winger",22,900000
167798,"Andrew Hjulsager","Right Winger",24,1000000
241234,"Catalin Golofca","Right Winger",29,800000
56046,"Daniel Candeias","Right Winger",31,1000000
101875,"Ciro Rius","Right Winger",30,700000
517376,"Yusuf Sari","Right Winger",20,400000
58379,"Maximilian Beister","Right Winger",29,350000
153678,"Kingsley Schindler","Right Winger",26,3000000
124402,"Erich Berko","Right Winger",25,600000
388058,"Benjamin Goller","Right Winger",20,400000
302818,"Jaushua Sotirio","Right Winger",24,300000
153634,"Marcel Hilßner","Right Winger",24,400000
61711,"Callum McManaman","Right Winger",28,1000000
140446,"Rilwan Hassan","Right Winger",28,400000
272159,"Florian Flecker","Right Winger",23,900000
224503,"Maximilian Wolfram","Right Winger",22,350000
85000,"Cebio Soukou","Right Winger",27,450000
204453,"Brito","Right Winger",31,350000
203928,"Moussa Sanoh","Right Winger",24,450000
50200,"Kosta Barbarouses","Right Winger",29,800000
147009,"Malek Chergui","Right Winger",31,400000
81202,"Craig Noone","Right Winger",31,750000
432960,"Lourency","Right Winger",23,600000
141177,"Nicholas Fitzgerald","Right Winger",27,350000
147483,"Michaël Pereira","Right Winger",31,400000
264848,"Ruben Lameiras","Right Winger",24,200000
188888,"Sheraldo Becker","Right Winger",24,1250000
263860,"Jason","Right Winger",25,5000000
197131,"Marco Sangalli","Right Winger",27,700000
196524,"Sinan Gümüs","Right Winger",25,1300000
282631,"Nicolás Maná","Right Winger",25,450000
80205,"Jimmy Durmaz","Right Winger",30,2000000
172142,"Hernâni","Right Winger",28,2500000
72462,"Luciano Narsingh","Right Winger",29,2500000
83430,"Albert Adomah","Right Winger",31,3500000
64804,"Thierry Moutinho","Right Winger",28,450000
82130,"Gökhan Töre","Right Winger",27,300000
382821,"Daniel Benzar","Right Winger",21,350000
131113,"Adrián Luna","Right Winger",27,1500000
182711,"Carlos Mané","Right Winger",25,1750000
327912,"Lucas Venuto","Right Winger",24,800000
234975,"Mourad Batna","Right Winger",29,1200000
241324,"Bilal Ould-Chikh","Right Winger",22,100000
184915,"Edgar Salli","Right Winger",27,500000
21748,"Alessio Cerci","Right Winger",32,750000
262262,"Ángel Romero","Right Winger",27,3500000
94939,"Uffe Bech","Right Winger",26,400000
36200,"Olcay Sahan","Right Winger",32,600000
94560,"Pedro Sánchez","Right Winger",32,500000
75665,"Nik Omladic","Right Winger",30,400000
4188,"Ricardo Quaresma","Right Winger",36,1000000
161356,"Filip Marković","Right Winger",27,300000
33639,"Kevin Mirallas","Right Winger",32,5000000
61549,"Sean Scannell","Right Winger",29,500000
226958,"Gboly Ariyibi","Right Winger",24,500000
174692,"Romário Baldé","Right Winger",22,400000
337977,"Nando","Right Winger",25,400000
64229,"Mihai Roman","Right Winger",35,300000
347184,"Robinho","Right Winger",24,600000
357885,"Pablo Fornals","Attacking Midfield",23,25000000
203496,"Nabil Fekir","Attacking Midfield",26,60000000
372267,"Guus Til","Attacking Midfield",21,6000000
386726,"Yusuf Yazici","Attacking Midfield",22,13000000
293200,"Nikola Vlasic","Attacking Midfield",22,20000000
321070,"Hannes Wolf","Attacking Midfield",20,12000000
113707,"Rémy Cabella","Attacking Midfield",29,14000000
99353,"Portu","Attacking Midfield",27,10000000
232454,"Nadiem Amiri","Attacking Midfield",22,17000000
342702,"Michel Vlap","Attacking Midfield",22,8000000
69374,"Adem Ljajic","Attacking Midfield",28,12000000
66923,"Luke Freeman","Attacking Midfield",27,3500000
220647,"Guillermo Fernández","Attacking Midfield",28,6000000
282076,"Ianis Hagi","Attacking Midfield",20,6000000
277118,"Manu García","Attacking Midfield",21,5000000
77826,"Ryad Boudebouz","Attacking Midfield",29,6000000
113036,"Romaine Sawyers","Attacking Midfield",27,3000000
213260,"Rubén García","Attacking Midfield",26,3500000
74297,"Gaël Kakuta","Attacking Midfield",28,2000000
81785,"Shinji Kagawa","Attacking Midfield",30,6000000
387105,"Luka Ivanusec","Attacking Midfield",20,1450000
179635,"Philipp Förster","Attacking Midfield",24,1500000
