ID,ProductName,ProductGroup,ProductCategory,GroupPhoto
2678,"Product 2678","Spices","Food","https://powerbiexperience.com/arquivos/FotosProdutos/tempero.jpg"
256,"Product 256","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
257,"Product 257","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
258,"Product 258","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
260,"Product 260","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
264,"Product 264","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
265,"Product 265","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
266,"Product 266","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
267,"Product 267","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
271,"Product 271","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
272,"Product 272","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
276,"Product 276","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
278,"Product 278","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
279,"Product 279","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
282,"Product 282","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
283,"Product 283","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
290,"Product 290","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
291,"Product 291","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
292,"Product 292","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
304,"Product 304","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
305,"Product 305","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
318,"Product 318","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
320,"Product 320","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
321,"Product 321","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
364,"Product 364","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
370,"Product 370","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
378,"Product 378","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
379,"Product 379","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
384,"Product 384","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
386,"Product 386","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
392,"Product 392","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
458,"Product 458","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
492,"Product 492","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
548,"Product 548","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
665,"Product 665","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1139,"Product 1139","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1226,"Product 1226","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1227,"Product 1227","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1389,"Product 1389","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1399,"Product 1399","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1556,"Product 1556","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1557,"Product 1557","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1585,"Product 1585","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1597,"Product 1597","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1598,"Product 1598","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1599,"Product 1599","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
1600,"Product 1600","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2075,"Product 2075","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2076,"Product 2076","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2079,"Product 2079","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2255,"Product 2255","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2256,"Product 2256","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2257,"Product 2257","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2258,"Product 2258","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2262,"Product 2262","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2325,"Product 2325","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2472,"Product 2472","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2473,"Product 2473","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2474,"Product 2474","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2475,"Product 2475","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2476,"Product 2476","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2481,"Product 2481","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2482,"Product 2482","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2504,"Product 2504","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2505,"Product 2505","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2511,"Product 2511","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2513,"Product 2513","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2514,"Product 2514","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2516,"Product 2516","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2520,"Product 2520","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2521,"Product 2521","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2554,"Product 2554","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2556,"Product 2556","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2557,"Product 2557","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2558,"Product 2558","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2605,"Product 2605","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2606,"Product 2606","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2645,"Product 2645","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2646,"Product 2646","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
2687,"Product 2687","Yeasts","Food","https://powerbiexperience.com/arquivos/FotosProdutos/Fermento.jpg"
146,"Product 146","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
175,"Product 175","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
176,"Product 176","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
180,"Product 180","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
280,"Product 280","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
333,"Product 333","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
334,"Product 334","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
438,"Product 438","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
439,"Product 439","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
440,"Product 440","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
442,"Product 442","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
513,"Product 513","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
829,"Product 829","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
830,"Product 830","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
835,"Product 835","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
838,"Product 838","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
839,"Product 839","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
876,"Product 876","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
877,"Product 877","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
878,"Product 878","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
895,"Product 895","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
896,"Product 896","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1048,"Product 1048","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1049,"Product 1049","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1131,"Product 1131","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1132,"Product 1132","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1133,"Product 1133","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1135,"Product 1135","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1150,"Product 1150","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1151,"Product 1151","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1231,"Product 1231","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1232,"Product 1232","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1234,"Product 1234","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1235,"Product 1235","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1236,"Product 1236","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1470,"Product 1470","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1484,"Product 1484","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1606,"Product 1606","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1607,"Product 1607","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1608,"Product 1608","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1609,"Product 1609","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1653,"Product 1653","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1658,"Product 1658","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1659,"Product 1659","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1710,"Product 1710","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1721,"Product 1721","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1722,"Product 1722","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1774,"Product 1774","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1815,"Product 1815","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1829,"Product 1829","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1830,"Product 1830","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2161,"Product 2161","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2166,"Product 2166","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2198,"Product 2198","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2202,"Product 2202","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2203,"Product 2203","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2204,"Product 2204","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2232,"Product 2232","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2233,"Product 2233","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2234,"Product 2234","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2248,"Product 2248","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2261,"Product 2261","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2283,"Product 2283","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2284,"Product 2284","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2285,"Product 2285","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2286,"Product 2286","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2351,"Product 2351","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2404,"Product 2404","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2412,"Product 2412","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2422,"Product 2422","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2423,"Product 2423","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2439,"Product 2439","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2444,"Product 2444","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2447,"Product 2447","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2452,"Product 2452","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2486,"Product 2486","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2489,"Product 2489","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2490,"Product 2490","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2491,"Product 2491","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2519,"Product 2519","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2526,"Product 2526","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2571,"Product 2571","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2574,"Product 2574","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2577,"Product 2577","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2583,"Product 2583","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2593,"Product 2593","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2594,"Product 2594","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2595,"Product 2595","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2596,"Product 2596","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2619,"Product 2619","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2620,"Product 2620","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2621,"Product 2621","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2622,"Product 2622","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2624,"Product 2624","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2626,"Product 2626","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2627,"Product 2627","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2647,"Product 2647","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2652,"Product 2652","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2653,"Product 2653","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2654,"Product 2654","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2655,"Product 2655","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2656,"Product 2656","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2657,"Product 2657","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2660,"Product 2660","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2665,"Product 2665","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
2666,"Product 2666","Oil","Food","https://powerbiexperience.com/arquivos/FotosProdutos/oleo.jpg"
1204,"Product 1204","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1205,"Product 1205","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1206,"Product 1206","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1207,"Product 1207","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1210,"Product 1210","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1211,"Product 1211","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1212,"Product 1212","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1215,"Product 1215","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1457,"Product 1457","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1459,"Product 1459","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1460,"Product 1460","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1461,"Product 1461","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1462,"Product 1462","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1463,"Product 1463","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1480,"Product 1480","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1629,"Product 1629","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1630,"Product 1630","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1650,"Product 1650","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1651,"Product 1651","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1652,"Product 1652","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1662,"Product 1662","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1665,"Product 1665","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1679,"Product 1679","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1781,"Product 1781","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1782,"Product 1782","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1783,"Product 1783","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1787,"Product 1787","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1789,"Product 1789","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1790,"Product 1790","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1791,"Product 1791","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1792,"Product 1792","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1795,"Product 1795","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1797,"Product 1797","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1798,"Product 1798","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1800,"Product 1800","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1853,"Product 1853","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1854,"Product 1854","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1855,"Product 1855","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1859,"Product 1859","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1861,"Product 1861","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1869,"Product 1869","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1873,"Product 1873","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1874,"Product 1874","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1878,"Product 1878","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1925,"Product 1925","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1978,"Product 1978","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1979,"Product 1979","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1995,"Product 1995","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
1999,"Product 1999","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2003,"Product 2003","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2004,"Product 2004","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2074,"Product 2074","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2089,"Product 2089","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2090,"Product 2090","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2092,"Product 2092","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2093,"Product 2093","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2094,"Product 2094","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2095,"Product 2095","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2099,"Product 2099","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2101,"Product 2101","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2102,"Product 2102","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2103,"Product 2103","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2104,"Product 2104","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2105,"Product 2105","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2106,"Product 2106","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2107,"Product 2107","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2109,"Product 2109","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2112,"Product 2112","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2113,"Product 2113","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2114,"Product 2114","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2118,"Product 2118","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2120,"Product 2120","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2121,"Product 2121","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2122,"Product 2122","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2125,"Product 2125","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2129,"Product 2129","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2131,"Product 2131","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2314,"Product 2314","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2315,"Product 2315","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2317,"Product 2317","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2318,"Product 2318","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
2319,"Product 2319","Liquor","Drink","https://powerbiexperience.com/arquivos/FotosProdutos/Cachaca.png"
