Date,MonthShort,Year,MonthNumber,CustomMonthNum,Month Name,Quarter,Week of Year,Day Name,Period,Fiscal Period,Fiscal Year,Fiscal Quarter,FYQtr Round Up,Merged
2020-08-01 00:00:00.000,"Aug",2020,8,"08","August",3,31,"Saturday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-31 00:00:00.000,"Aug",2020,8,"08","August",3,36,"Monday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-30 00:00:00.000,"Aug",2020,8,"08","August",3,36,"Sunday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-03 00:00:00.000,"Aug",2020,8,"08","August",3,32,"Monday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-04 00:00:00.000,"Aug",2020,8,"08","August",3,32,"Tuesday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-05 00:00:00.000,"Aug",2020,8,"08","August",3,32,"Wednesday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-06 00:00:00.000,"Aug",2020,8,"08","August",3,32,"Thursday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-07 00:00:00.000,"Aug",2020,8,"08","August",3,32,"Friday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-08 00:00:00.000,"Aug",2020,8,"08","August",3,32,"Saturday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-09 00:00:00.000,"Aug",2020,8,"08","August",3,33,"Sunday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-10 00:00:00.000,"Aug",2020,8,"08","August",3,33,"Monday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-11 00:00:00.000,"Aug",2020,8,"08","August",3,33,"Tuesday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-12 00:00:00.000,"Aug",2020,8,"08","August",3,33,"Wednesday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-13 00:00:00.000,"Aug",2020,8,"08","August",3,33,"Thursday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-14 00:00:00.000,"Aug",2020,8,"08","August",3,33,"Friday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-15 00:00:00.000,"Aug",2020,8,"08","August",3,33,"Saturday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-16 00:00:00.000,"Aug",2020,8,"08","August",3,34,"Sunday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-17 00:00:00.000,"Aug",2020,8,"08","August",3,34,"Monday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-18 00:00:00.000,"Aug",2020,8,"08","August",3,34,"Tuesday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-19 00:00:00.000,"Aug",2020,8,"08","August",3,34,"Wednesday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-20 00:00:00.000,"Aug",2020,8,"08","August",3,34,"Thursday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-21 00:00:00.000,"Aug",2020,8,"08","August",3,34,"Friday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-22 00:00:00.000,"Aug",2020,8,"08","August",3,34,"Saturday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-23 00:00:00.000,"Aug",2020,8,"08","August",3,35,"Sunday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-24 00:00:00.000,"Aug",2020,8,"08","August",3,35,"Monday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-25 00:00:00.000,"Aug",2020,8,"08","August",3,35,"Tuesday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-26 00:00:00.000,"Aug",2020,8,"08","August",3,35,"Wednesday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-28 00:00:00.000,"Aug",2020,8,"08","August",3,35,"Friday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-08-29 00:00:00.000,"Aug",2020,8,"08","August",3,35,"Saturday","Aug-2020","11","2019",3.6666666666666665,4,"Q4-2019"
2020-09-18 00:00:00.000,"Sep",2020,9,"09","September",3,38,"Friday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-19 00:00:00.000,"Sep",2020,9,"09","September",3,38,"Saturday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-20 00:00:00.000,"Sep",2020,9,"09","September",3,39,"Sunday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-21 00:00:00.000,"Sep",2020,9,"09","September",3,39,"Monday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-22 00:00:00.000,"Sep",2020,9,"09","September",3,39,"Tuesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-23 00:00:00.000,"Sep",2020,9,"09","September",3,39,"Wednesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-17 00:00:00.000,"Sep",2020,9,"09","September",3,38,"Thursday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-24 00:00:00.000,"Sep",2020,9,"09","September",3,39,"Thursday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-26 00:00:00.000,"Sep",2020,9,"09","September",3,39,"Saturday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-27 00:00:00.000,"Sep",2020,9,"09","September",3,40,"Sunday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-28 00:00:00.000,"Sep",2020,9,"09","September",3,40,"Monday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-30 00:00:00.000,"Sep",2020,9,"09","September",3,40,"Wednesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-25 00:00:00.000,"Sep",2020,9,"09","September",3,39,"Friday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-16 00:00:00.000,"Sep",2020,9,"09","September",3,38,"Wednesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-29 00:00:00.000,"Sep",2020,9,"09","September",3,40,"Tuesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-14 00:00:00.000,"Sep",2020,9,"09","September",3,38,"Monday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-15 00:00:00.000,"Sep",2020,9,"09","September",3,38,"Tuesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-01 00:00:00.000,"Sep",2020,9,"09","September",3,36,"Tuesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-02 00:00:00.000,"Sep",2020,9,"09","September",3,36,"Wednesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-03 00:00:00.000,"Sep",2020,9,"09","September",3,36,"Thursday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-04 00:00:00.000,"Sep",2020,9,"09","September",3,36,"Friday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-05 00:00:00.000,"Sep",2020,9,"09","September",3,36,"Saturday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-06 00:00:00.000,"Sep",2020,9,"09","September",3,37,"Sunday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-08 00:00:00.000,"Sep",2020,9,"09","September",3,37,"Tuesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-13 00:00:00.000,"Sep",2020,9,"09","September",3,38,"Sunday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-07 00:00:00.000,"Sep",2020,9,"09","September",3,37,"Monday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-12 00:00:00.000,"Sep",2020,9,"09","September",3,37,"Saturday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-10 00:00:00.000,"Sep",2020,9,"09","September",3,37,"Thursday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-09 00:00:00.000,"Sep",2020,9,"09","September",3,37,"Wednesday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-09-11 00:00:00.000,"Sep",2020,9,"09","September",3,37,"Friday","Sep-2020","12","2019",4,4,"Q4-2019"
2020-04-02 00:00:00.000,"Apr",2020,4,"04","April",2,14,"Thursday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-04 00:00:00.000,"Apr",2020,4,"04","April",2,14,"Saturday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-30 00:00:00.000,"Apr",2020,4,"04","April",2,18,"Thursday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-29 00:00:00.000,"Apr",2020,4,"04","April",2,18,"Wednesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-28 00:00:00.000,"Apr",2020,4,"04","April",2,18,"Tuesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-27 00:00:00.000,"Apr",2020,4,"04","April",2,18,"Monday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-26 00:00:00.000,"Apr",2020,4,"04","April",2,18,"Sunday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-25 00:00:00.000,"Apr",2020,4,"04","April",2,17,"Saturday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-24 00:00:00.000,"Apr",2020,4,"04","April",2,17,"Friday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-23 00:00:00.000,"Apr",2020,4,"04","April",2,17,"Thursday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-22 00:00:00.000,"Apr",2020,4,"04","April",2,17,"Wednesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-21 00:00:00.000,"Apr",2020,4,"04","April",2,17,"Tuesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-20 00:00:00.000,"Apr",2020,4,"04","April",2,17,"Monday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-19 00:00:00.000,"Apr",2020,4,"04","April",2,17,"Sunday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-18 00:00:00.000,"Apr",2020,4,"04","April",2,16,"Saturday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-17 00:00:00.000,"Apr",2020,4,"04","April",2,16,"Friday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-16 00:00:00.000,"Apr",2020,4,"04","April",2,16,"Thursday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-15 00:00:00.000,"Apr",2020,4,"04","April",2,16,"Wednesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-14 00:00:00.000,"Apr",2020,4,"04","April",2,16,"Tuesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-13 00:00:00.000,"Apr",2020,4,"04","April",2,16,"Monday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-12 00:00:00.000,"Apr",2020,4,"04","April",2,16,"Sunday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-11 00:00:00.000,"Apr",2020,4,"04","April",2,15,"Saturday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-10 00:00:00.000,"Apr",2020,4,"04","April",2,15,"Friday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-09 00:00:00.000,"Apr",2020,4,"04","April",2,15,"Thursday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-08 00:00:00.000,"Apr",2020,4,"04","April",2,15,"Wednesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-07 00:00:00.000,"Apr",2020,4,"04","April",2,15,"Tuesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-03 00:00:00.000,"Apr",2020,4,"04","April",2,14,"Friday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-01 00:00:00.000,"Apr",2020,4,"04","April",2,14,"Wednesday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-06 00:00:00.000,"Apr",2020,4,"04","April",2,15,"Monday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-04-05 00:00:00.000,"Apr",2020,4,"04","April",2,15,"Sunday","Apr-2020","7","2019",2.3333333333333335,3,"Q3-2019"
2020-05-24 00:00:00.000,"May",2020,5,"05","May",2,22,"Sunday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-28 00:00:00.000,"May",2020,5,"05","May",2,22,"Thursday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-29 00:00:00.000,"May",2020,5,"05","May",2,22,"Friday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-30 00:00:00.000,"May",2020,5,"05","May",2,22,"Saturday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-31 00:00:00.000,"May",2020,5,"05","May",2,23,"Sunday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-27 00:00:00.000,"May",2020,5,"05","May",2,22,"Wednesday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-26 00:00:00.000,"May",2020,5,"05","May",2,22,"Tuesday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-25 00:00:00.000,"May",2020,5,"05","May",2,22,"Monday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-23 00:00:00.000,"May",2020,5,"05","May",2,21,"Saturday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-22 00:00:00.000,"May",2020,5,"05","May",2,21,"Friday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-21 00:00:00.000,"May",2020,5,"05","May",2,21,"Thursday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-20 00:00:00.000,"May",2020,5,"05","May",2,21,"Wednesday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-19 00:00:00.000,"May",2020,5,"05","May",2,21,"Tuesday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-17 00:00:00.000,"May",2020,5,"05","May",2,21,"Sunday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-16 00:00:00.000,"May",2020,5,"05","May",2,20,"Saturday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-18 00:00:00.000,"May",2020,5,"05","May",2,21,"Monday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-14 00:00:00.000,"May",2020,5,"05","May",2,20,"Thursday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-01 00:00:00.000,"May",2020,5,"05","May",2,18,"Friday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-02 00:00:00.000,"May",2020,5,"05","May",2,18,"Saturday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-03 00:00:00.000,"May",2020,5,"05","May",2,19,"Sunday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-04 00:00:00.000,"May",2020,5,"05","May",2,19,"Monday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-05 00:00:00.000,"May",2020,5,"05","May",2,19,"Tuesday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-06 00:00:00.000,"May",2020,5,"05","May",2,19,"Wednesday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-15 00:00:00.000,"May",2020,5,"05","May",2,20,"Friday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-07 00:00:00.000,"May",2020,5,"05","May",2,19,"Thursday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-09 00:00:00.000,"May",2020,5,"05","May",2,19,"Saturday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-10 00:00:00.000,"May",2020,5,"05","May",2,20,"Sunday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-11 00:00:00.000,"May",2020,5,"05","May",2,20,"Monday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-12 00:00:00.000,"May",2020,5,"05","May",2,20,"Tuesday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-13 00:00:00.000,"May",2020,5,"05","May",2,20,"Wednesday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-05-08 00:00:00.000,"May",2020,5,"05","May",2,19,"Friday","May-2020","8","2019",2.6666666666666665,3,"Q3-2019"
2020-06-02 00:00:00.000,"Jun",2020,6,"06","June",2,23,"Tuesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-01 00:00:00.000,"Jun",2020,6,"06","June",2,23,"Monday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-28 00:00:00.000,"Jun",2020,6,"06","June",2,27,"Sunday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-03 00:00:00.000,"Jun",2020,6,"06","June",2,23,"Wednesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-04 00:00:00.000,"Jun",2020,6,"06","June",2,23,"Thursday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-17 00:00:00.000,"Jun",2020,6,"06","June",2,25,"Wednesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-06 00:00:00.000,"Jun",2020,6,"06","June",2,23,"Saturday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-25 00:00:00.000,"Jun",2020,6,"06","June",2,26,"Thursday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-24 00:00:00.000,"Jun",2020,6,"06","June",2,26,"Wednesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-23 00:00:00.000,"Jun",2020,6,"06","June",2,26,"Tuesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-22 00:00:00.000,"Jun",2020,6,"06","June",2,26,"Monday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-21 00:00:00.000,"Jun",2020,6,"06","June",2,26,"Sunday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-20 00:00:00.000,"Jun",2020,6,"06","June",2,25,"Saturday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-19 00:00:00.000,"Jun",2020,6,"06","June",2,25,"Friday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-18 00:00:00.000,"Jun",2020,6,"06","June",2,25,"Thursday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-16 00:00:00.000,"Jun",2020,6,"06","June",2,25,"Tuesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-15 00:00:00.000,"Jun",2020,6,"06","June",2,25,"Monday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-14 00:00:00.000,"Jun",2020,6,"06","June",2,25,"Sunday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-13 00:00:00.000,"Jun",2020,6,"06","June",2,24,"Saturday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-12 00:00:00.000,"Jun",2020,6,"06","June",2,24,"Friday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-11 00:00:00.000,"Jun",2020,6,"06","June",2,24,"Thursday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-10 00:00:00.000,"Jun",2020,6,"06","June",2,24,"Wednesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-09 00:00:00.000,"Jun",2020,6,"06","June",2,24,"Tuesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-08 00:00:00.000,"Jun",2020,6,"06","June",2,24,"Monday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-07 00:00:00.000,"Jun",2020,6,"06","June",2,24,"Sunday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-05 00:00:00.000,"Jun",2020,6,"06","June",2,23,"Friday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-30 00:00:00.000,"Jun",2020,6,"06","June",2,27,"Tuesday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-29 00:00:00.000,"Jun",2020,6,"06","June",2,27,"Monday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-26 00:00:00.000,"Jun",2020,6,"06","June",2,26,"Friday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-06-27 00:00:00.000,"Jun",2020,6,"06","June",2,26,"Saturday","Jun-2020","9","2019",3,3,"Q3-2019"
2020-01-01 00:00:00.000,"Jan",2020,1,"01","January",1,1,"Wednesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-17 00:00:00.000,"Jan",2020,1,"01","January",1,3,"Friday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-13 00:00:00.000,"Jan",2020,1,"01","January",1,3,"Monday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-14 00:00:00.000,"Jan",2020,1,"01","January",1,3,"Tuesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-15 00:00:00.000,"Jan",2020,1,"01","January",1,3,"Wednesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-16 00:00:00.000,"Jan",2020,1,"01","January",1,3,"Thursday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-18 00:00:00.000,"Jan",2020,1,"01","January",1,3,"Saturday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-19 00:00:00.000,"Jan",2020,1,"01","January",1,4,"Sunday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-20 00:00:00.000,"Jan",2020,1,"01","January",1,4,"Monday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-12 00:00:00.000,"Jan",2020,1,"01","January",1,3,"Sunday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-21 00:00:00.000,"Jan",2020,1,"01","January",1,4,"Tuesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-23 00:00:00.000,"Jan",2020,1,"01","January",1,4,"Thursday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-24 00:00:00.000,"Jan",2020,1,"01","January",1,4,"Friday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-25 00:00:00.000,"Jan",2020,1,"01","January",1,4,"Saturday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-26 00:00:00.000,"Jan",2020,1,"01","January",1,5,"Sunday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-27 00:00:00.000,"Jan",2020,1,"01","January",1,5,"Monday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-28 00:00:00.000,"Jan",2020,1,"01","January",1,5,"Tuesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-29 00:00:00.000,"Jan",2020,1,"01","January",1,5,"Wednesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-22 00:00:00.000,"Jan",2020,1,"01","January",1,4,"Wednesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-30 00:00:00.000,"Jan",2020,1,"01","January",1,5,"Thursday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-31 00:00:00.000,"Jan",2020,1,"01","January",1,5,"Friday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-10 00:00:00.000,"Jan",2020,1,"01","January",1,2,"Friday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-02 00:00:00.000,"Jan",2020,1,"01","January",1,1,"Thursday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-03 00:00:00.000,"Jan",2020,1,"01","January",1,1,"Friday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-04 00:00:00.000,"Jan",2020,1,"01","January",1,1,"Saturday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-05 00:00:00.000,"Jan",2020,1,"01","January",1,2,"Sunday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-06 00:00:00.000,"Jan",2020,1,"01","January",1,2,"Monday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-07 00:00:00.000,"Jan",2020,1,"01","January",1,2,"Tuesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-08 00:00:00.000,"Jan",2020,1,"01","January",1,2,"Wednesday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-09 00:00:00.000,"Jan",2020,1,"01","January",1,2,"Thursday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-01-11 00:00:00.000,"Jan",2020,1,"01","January",1,2,"Saturday","Jan-2020","4","2019",1.3333333333333333,2,"Q2-2019"
2020-02-01 00:00:00.000,"Feb",2020,2,"02","February",1,5,"Saturday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-02 00:00:00.000,"Feb",2020,2,"02","February",1,6,"Sunday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-22 00:00:00.000,"Feb",2020,2,"02","February",1,8,"Saturday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-29 00:00:00.000,"Feb",2020,2,"02","February",1,9,"Saturday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-28 00:00:00.000,"Feb",2020,2,"02","February",1,9,"Friday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-27 00:00:00.000,"Feb",2020,2,"02","February",1,9,"Thursday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-26 00:00:00.000,"Feb",2020,2,"02","February",1,9,"Wednesday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-25 00:00:00.000,"Feb",2020,2,"02","February",1,9,"Tuesday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-24 00:00:00.000,"Feb",2020,2,"02","February",1,9,"Monday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-23 00:00:00.000,"Feb",2020,2,"02","February",1,9,"Sunday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-21 00:00:00.000,"Feb",2020,2,"02","February",1,8,"Friday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-20 00:00:00.000,"Feb",2020,2,"02","February",1,8,"Thursday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-19 00:00:00.000,"Feb",2020,2,"02","February",1,8,"Wednesday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-17 00:00:00.000,"Feb",2020,2,"02","February",1,8,"Monday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-16 00:00:00.000,"Feb",2020,2,"02","February",1,8,"Sunday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-18 00:00:00.000,"Feb",2020,2,"02","February",1,8,"Tuesday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-14 00:00:00.000,"Feb",2020,2,"02","February",1,7,"Friday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-03 00:00:00.000,"Feb",2020,2,"02","February",1,6,"Monday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
2020-02-04 00:00:00.000,"Feb",2020,2,"02","February",1,6,"Tuesday","Feb-2020","5","2019",1.6666666666666667,2,"Q2-2019"
