Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding
2020-10-19 00:00:00.000,"2020","4","10","19","20201019","October","Oct 2020","Q4 2020","1","Monday",2020-10-24 00:00:00.000
2020-10-20 00:00:00.000,"2020","4","10","20","20201020","October","Oct 2020","Q4 2020","2","Tuesday",2020-10-24 00:00:00.000
2020-10-21 00:00:00.000,"2020","4","10","21","20201021","October","Oct 2020","Q4 2020","3","Wednesday",2020-10-24 00:00:00.000
2020-10-22 00:00:00.000,"2020","4","10","22","20201022","October","Oct 2020","Q4 2020","4","Thursday",2020-10-24 00:00:00.000
2020-10-23 00:00:00.000,"2020","4","10","23","20201023","October","Oct 2020","Q4 2020","5","Friday",2020-10-24 00:00:00.000
2020-10-24 00:00:00.000,"2020","4","10","24","20201024","October","Oct 2020","Q4 2020","6","Saturday",2020-10-24 00:00:00.000
2020-10-25 00:00:00.000,"2020","4","10","25","20201025","October","Oct 2020","Q4 2020","0","Sunday",2020-10-31 00:00:00.000
2020-10-26 00:00:00.000,"2020","4","10","26","20201026","October","Oct 2020","Q4 2020","1","Monday",2020-10-31 00:00:00.000
2020-10-27 00:00:00.000,"2020","4","10","27","20201027","October","Oct 2020","Q4 2020","2","Tuesday",2020-10-31 00:00:00.000
2020-10-28 00:00:00.000,"2020","4","10","28","20201028","October","Oct 2020","Q4 2020","3","Wednesday",2020-10-31 00:00:00.000
2020-10-29 00:00:00.000,"2020","4","10","29","20201029","October","Oct 2020","Q4 2020","4","Thursday",2020-10-31 00:00:00.000
2020-10-30 00:00:00.000,"2020","4","10","30","20201030","October","Oct 2020","Q4 2020","5","Friday",2020-10-31 00:00:00.000
2020-10-31 00:00:00.000,"2020","4","10","31","20201031","October","Oct 2020","Q4 2020","6","Saturday",2020-10-31 00:00:00.000
2017-05-01 00:00:00.000,"2017","2","5","1","20170501","May","May 2017","Q2 2017","1","Monday",2017-05-06 00:00:00.000
2017-05-02 00:00:00.000,"2017","2","5","2","20170502","May","May 2017","Q2 2017","2","Tuesday",2017-05-06 00:00:00.000
2017-05-03 00:00:00.000,"2017","2","5","3","20170503","May","May 2017","Q2 2017","3","Wednesday",2017-05-06 00:00:00.000
2017-05-04 00:00:00.000,"2017","2","5","4","20170504","May","May 2017","Q2 2017","4","Thursday",2017-05-06 00:00:00.000
2017-05-05 00:00:00.000,"2017","2","5","5","20170505","May","May 2017","Q2 2017","5","Friday",2017-05-06 00:00:00.000
2017-05-06 00:00:00.000,"2017","2","5","6","20170506","May","May 2017","Q2 2017","6","Saturday",2017-05-06 00:00:00.000
2017-05-07 00:00:00.000,"2017","2","5","7","20170507","May","May 2017","Q2 2017","0","Sunday",2017-05-13 00:00:00.000
2017-05-08 00:00:00.000,"2017","2","5","8","20170508","May","May 2017","Q2 2017","1","Monday",2017-05-13 00:00:00.000
2017-05-09 00:00:00.000,"2017","2","5","9","20170509","May","May 2017","Q2 2017","2","Tuesday",2017-05-13 00:00:00.000
2017-05-10 00:00:00.000,"2017","2","5","10","20170510","May","May 2017","Q2 2017","3","Wednesday",2017-05-13 00:00:00.000
2017-05-11 00:00:00.000,"2017","2","5","11","20170511","May","May 2017","Q2 2017","4","Thursday",2017-05-13 00:00:00.000
2017-05-12 00:00:00.000,"2017","2","5","12","20170512","May","May 2017","Q2 2017","5","Friday",2017-05-13 00:00:00.000
2017-05-13 00:00:00.000,"2017","2","5","13","20170513","May","May 2017","Q2 2017","6","Saturday",2017-05-13 00:00:00.000
2017-05-14 00:00:00.000,"2017","2","5","14","20170514","May","May 2017","Q2 2017","0","Sunday",2017-05-20 00:00:00.000
2017-05-15 00:00:00.000,"2017","2","5","15","20170515","May","May 2017","Q2 2017","1","Monday",2017-05-20 00:00:00.000
2017-05-16 00:00:00.000,"2017","2","5","16","20170516","May","May 2017","Q2 2017","2","Tuesday",2017-05-20 00:00:00.000
2017-05-17 00:00:00.000,"2017","2","5","17","20170517","May","May 2017","Q2 2017","3","Wednesday",2017-05-20 00:00:00.000
2017-05-18 00:00:00.000,"2017","2","5","18","20170518","May","May 2017","Q2 2017","4","Thursday",2017-05-20 00:00:00.000
2017-05-19 00:00:00.000,"2017","2","5","19","20170519","May","May 2017","Q2 2017","5","Friday",2017-05-20 00:00:00.000
2017-05-20 00:00:00.000,"2017","2","5","20","20170520","May","May 2017","Q2 2017","6","Saturday",2017-05-20 00:00:00.000
2017-05-21 00:00:00.000,"2017","2","5","21","20170521","May","May 2017","Q2 2017","0","Sunday",2017-05-27 00:00:00.000
2017-05-22 00:00:00.000,"2017","2","5","22","20170522","May","May 2017","Q2 2017","1","Monday",2017-05-27 00:00:00.000
2017-05-23 00:00:00.000,"2017","2","5","23","20170523","May","May 2017","Q2 2017","2","Tuesday",2017-05-27 00:00:00.000
2017-05-24 00:00:00.000,"2017","2","5","24","20170524","May","May 2017","Q2 2017","3","Wednesday",2017-05-27 00:00:00.000
2017-05-25 00:00:00.000,"2017","2","5","25","20170525","May","May 2017","Q2 2017","4","Thursday",2017-05-27 00:00:00.000
2017-05-26 00:00:00.000,"2017","2","5","26","20170526","May","May 2017","Q2 2017","5","Friday",2017-05-27 00:00:00.000
2017-05-27 00:00:00.000,"2017","2","5","27","20170527","May","May 2017","Q2 2017","6","Saturday",2017-05-27 00:00:00.000
2017-05-28 00:00:00.000,"2017","2","5","28","20170528","May","May 2017","Q2 2017","0","Sunday",2017-06-03 00:00:00.000
2017-05-29 00:00:00.000,"2017","2","5","29","20170529","May","May 2017","Q2 2017","1","Monday",2017-06-03 00:00:00.000
2017-05-30 00:00:00.000,"2017","2","5","30","20170530","May","May 2017","Q2 2017","2","Tuesday",2017-06-03 00:00:00.000
2017-05-31 00:00:00.000,"2017","2","5","31","20170531","May","May 2017","Q2 2017","3","Wednesday",2017-06-03 00:00:00.000
2018-05-01 00:00:00.000,"2018","2","5","1","20180501","May","May 2018","Q2 2018","2","Tuesday",2018-05-05 00:00:00.000
2018-05-02 00:00:00.000,"2018","2","5","2","20180502","May","May 2018","Q2 2018","3","Wednesday",2018-05-05 00:00:00.000
2018-05-03 00:00:00.000,"2018","2","5","3","20180503","May","May 2018","Q2 2018","4","Thursday",2018-05-05 00:00:00.000
2018-05-04 00:00:00.000,"2018","2","5","4","20180504","May","May 2018","Q2 2018","5","Friday",2018-05-05 00:00:00.000
2018-05-05 00:00:00.000,"2018","2","5","5","20180505","May","May 2018","Q2 2018","6","Saturday",2018-05-05 00:00:00.000
2018-05-06 00:00:00.000,"2018","2","5","6","20180506","May","May 2018","Q2 2018","0","Sunday",2018-05-12 00:00:00.000
2018-05-07 00:00:00.000,"2018","2","5","7","20180507","May","May 2018","Q2 2018","1","Monday",2018-05-12 00:00:00.000
2018-05-08 00:00:00.000,"2018","2","5","8","20180508","May","May 2018","Q2 2018","2","Tuesday",2018-05-12 00:00:00.000
2018-05-09 00:00:00.000,"2018","2","5","9","20180509","May","May 2018","Q2 2018","3","Wednesday",2018-05-12 00:00:00.000
2018-05-10 00:00:00.000,"2018","2","5","10","20180510","May","May 2018","Q2 2018","4","Thursday",2018-05-12 00:00:00.000
2018-05-11 00:00:00.000,"2018","2","5","11","20180511","May","May 2018","Q2 2018","5","Friday",2018-05-12 00:00:00.000
2018-05-12 00:00:00.000,"2018","2","5","12","20180512","May","May 2018","Q2 2018","6","Saturday",2018-05-12 00:00:00.000
2018-05-13 00:00:00.000,"2018","2","5","13","20180513","May","May 2018","Q2 2018","0","Sunday",2018-05-19 00:00:00.000
2018-05-14 00:00:00.000,"2018","2","5","14","20180514","May","May 2018","Q2 2018","1","Monday",2018-05-19 00:00:00.000
2018-05-15 00:00:00.000,"2018","2","5","15","20180515","May","May 2018","Q2 2018","2","Tuesday",2018-05-19 00:00:00.000
2018-05-16 00:00:00.000,"2018","2","5","16","20180516","May","May 2018","Q2 2018","3","Wednesday",2018-05-19 00:00:00.000
2018-05-17 00:00:00.000,"2018","2","5","17","20180517","May","May 2018","Q2 2018","4","Thursday",2018-05-19 00:00:00.000
2018-05-18 00:00:00.000,"2018","2","5","18","20180518","May","May 2018","Q2 2018","5","Friday",2018-05-19 00:00:00.000
2018-05-19 00:00:00.000,"2018","2","5","19","20180519","May","May 2018","Q2 2018","6","Saturday",2018-05-19 00:00:00.000
2018-05-20 00:00:00.000,"2018","2","5","20","20180520","May","May 2018","Q2 2018","0","Sunday",2018-05-26 00:00:00.000
2018-05-21 00:00:00.000,"2018","2","5","21","20180521","May","May 2018","Q2 2018","1","Monday",2018-05-26 00:00:00.000
2018-05-22 00:00:00.000,"2018","2","5","22","20180522","May","May 2018","Q2 2018","2","Tuesday",2018-05-26 00:00:00.000
2018-05-23 00:00:00.000,"2018","2","5","23","20180523","May","May 2018","Q2 2018","3","Wednesday",2018-05-26 00:00:00.000
2018-05-24 00:00:00.000,"2018","2","5","24","20180524","May","May 2018","Q2 2018","4","Thursday",2018-05-26 00:00:00.000
2018-05-25 00:00:00.000,"2018","2","5","25","20180525","May","May 2018","Q2 2018","5","Friday",2018-05-26 00:00:00.000
2018-05-26 00:00:00.000,"2018","2","5","26","20180526","May","May 2018","Q2 2018","6","Saturday",2018-05-26 00:00:00.000
2018-05-27 00:00:00.000,"2018","2","5","27","20180527","May","May 2018","Q2 2018","0","Sunday",2018-06-02 00:00:00.000
2018-05-28 00:00:00.000,"2018","2","5","28","20180528","May","May 2018","Q2 2018","1","Monday",2018-06-02 00:00:00.000
2018-05-29 00:00:00.000,"2018","2","5","29","20180529","May","May 2018","Q2 2018","2","Tuesday",2018-06-02 00:00:00.000
2018-05-30 00:00:00.000,"2018","2","5","30","20180530","May","May 2018","Q2 2018","3","Wednesday",2018-06-02 00:00:00.000
2018-05-31 00:00:00.000,"2018","2","5","31","20180531","May","May 2018","Q2 2018","4","Thursday",2018-06-02 00:00:00.000
2019-05-01 00:00:00.000,"2019","2","5","1","20190501","May","May 2019","Q2 2019","3","Wednesday",2019-05-04 00:00:00.000
2019-05-02 00:00:00.000,"2019","2","5","2","20190502","May","May 2019","Q2 2019","4","Thursday",2019-05-04 00:00:00.000
2019-05-03 00:00:00.000,"2019","2","5","3","20190503","May","May 2019","Q2 2019","5","Friday",2019-05-04 00:00:00.000
2019-05-04 00:00:00.000,"2019","2","5","4","20190504","May","May 2019","Q2 2019","6","Saturday",2019-05-04 00:00:00.000
2019-05-05 00:00:00.000,"2019","2","5","5","20190505","May","May 2019","Q2 2019","0","Sunday",2019-05-11 00:00:00.000
2019-05-06 00:00:00.000,"2019","2","5","6","20190506","May","May 2019","Q2 2019","1","Monday",2019-05-11 00:00:00.000
2019-05-07 00:00:00.000,"2019","2","5","7","20190507","May","May 2019","Q2 2019","2","Tuesday",2019-05-11 00:00:00.000
2019-05-08 00:00:00.000,"2019","2","5","8","20190508","May","May 2019","Q2 2019","3","Wednesday",2019-05-11 00:00:00.000
2019-05-09 00:00:00.000,"2019","2","5","9","20190509","May","May 2019","Q2 2019","4","Thursday",2019-05-11 00:00:00.000
2019-05-10 00:00:00.000,"2019","2","5","10","20190510","May","May 2019","Q2 2019","5","Friday",2019-05-11 00:00:00.000
2019-05-11 00:00:00.000,"2019","2","5","11","20190511","May","May 2019","Q2 2019","6","Saturday",2019-05-11 00:00:00.000
2019-05-12 00:00:00.000,"2019","2","5","12","20190512","May","May 2019","Q2 2019","0","Sunday",2019-05-18 00:00:00.000
2019-05-13 00:00:00.000,"2019","2","5","13","20190513","May","May 2019","Q2 2019","1","Monday",2019-05-18 00:00:00.000
2019-05-14 00:00:00.000,"2019","2","5","14","20190514","May","May 2019","Q2 2019","2","Tuesday",2019-05-18 00:00:00.000
2019-05-15 00:00:00.000,"2019","2","5","15","20190515","May","May 2019","Q2 2019","3","Wednesday",2019-05-18 00:00:00.000
2019-05-16 00:00:00.000,"2019","2","5","16","20190516","May","May 2019","Q2 2019","4","Thursday",2019-05-18 00:00:00.000
2019-05-17 00:00:00.000,"2019","2","5","17","20190517","May","May 2019","Q2 2019","5","Friday",2019-05-18 00:00:00.000
2019-05-18 00:00:00.000,"2019","2","5","18","20190518","May","May 2019","Q2 2019","6","Saturday",2019-05-18 00:00:00.000
2019-05-19 00:00:00.000,"2019","2","5","19","20190519","May","May 2019","Q2 2019","0","Sunday",2019-05-25 00:00:00.000
2019-05-20 00:00:00.000,"2019","2","5","20","20190520","May","May 2019","Q2 2019","1","Monday",2019-05-25 00:00:00.000
2019-05-21 00:00:00.000,"2019","2","5","21","20190521","May","May 2019","Q2 2019","2","Tuesday",2019-05-25 00:00:00.000
2019-05-22 00:00:00.000,"2019","2","5","22","20190522","May","May 2019","Q2 2019","3","Wednesday",2019-05-25 00:00:00.000
2019-05-23 00:00:00.000,"2019","2","5","23","20190523","May","May 2019","Q2 2019","4","Thursday",2019-05-25 00:00:00.000
2019-05-24 00:00:00.000,"2019","2","5","24","20190524","May","May 2019","Q2 2019","5","Friday",2019-05-25 00:00:00.000
2019-05-25 00:00:00.000,"2019","2","5","25","20190525","May","May 2019","Q2 2019","6","Saturday",2019-05-25 00:00:00.000
2019-05-26 00:00:00.000,"2019","2","5","26","20190526","May","May 2019","Q2 2019","0","Sunday",2019-06-01 00:00:00.000
2019-05-27 00:00:00.000,"2019","2","5","27","20190527","May","May 2019","Q2 2019","1","Monday",2019-06-01 00:00:00.000
2019-05-28 00:00:00.000,"2019","2","5","28","20190528","May","May 2019","Q2 2019","2","Tuesday",2019-06-01 00:00:00.000
2019-05-29 00:00:00.000,"2019","2","5","29","20190529","May","May 2019","Q2 2019","3","Wednesday",2019-06-01 00:00:00.000
2019-05-30 00:00:00.000,"2019","2","5","30","20190530","May","May 2019","Q2 2019","4","Thursday",2019-06-01 00:00:00.000
2019-05-31 00:00:00.000,"2019","2","5","31","20190531","May","May 2019","Q2 2019","5","Friday",2019-06-01 00:00:00.000
2020-05-01 00:00:00.000,"2020","2","5","1","20200501","May","May 2020","Q2 2020","5","Friday",2020-05-02 00:00:00.000
2020-05-02 00:00:00.000,"2020","2","5","2","20200502","May","May 2020","Q2 2020","6","Saturday",2020-05-02 00:00:00.000
2020-05-03 00:00:00.000,"2020","2","5","3","20200503","May","May 2020","Q2 2020","0","Sunday",2020-05-09 00:00:00.000
2020-05-04 00:00:00.000,"2020","2","5","4","20200504","May","May 2020","Q2 2020","1","Monday",2020-05-09 00:00:00.000
2020-05-05 00:00:00.000,"2020","2","5","5","20200505","May","May 2020","Q2 2020","2","Tuesday",2020-05-09 00:00:00.000
2020-05-06 00:00:00.000,"2020","2","5","6","20200506","May","May 2020","Q2 2020","3","Wednesday",2020-05-09 00:00:00.000
2020-05-07 00:00:00.000,"2020","2","5","7","20200507","May","May 2020","Q2 2020","4","Thursday",2020-05-09 00:00:00.000
2020-05-08 00:00:00.000,"2020","2","5","8","20200508","May","May 2020","Q2 2020","5","Friday",2020-05-09 00:00:00.000
2020-05-09 00:00:00.000,"2020","2","5","9","20200509","May","May 2020","Q2 2020","6","Saturday",2020-05-09 00:00:00.000
2020-05-10 00:00:00.000,"2020","2","5","10","20200510","May","May 2020","Q2 2020","0","Sunday",2020-05-16 00:00:00.000
2020-05-11 00:00:00.000,"2020","2","5","11","20200511","May","May 2020","Q2 2020","1","Monday",2020-05-16 00:00:00.000
2020-05-12 00:00:00.000,"2020","2","5","12","20200512","May","May 2020","Q2 2020","2","Tuesday",2020-05-16 00:00:00.000
2020-05-13 00:00:00.000,"2020","2","5","13","20200513","May","May 2020","Q2 2020","3","Wednesday",2020-05-16 00:00:00.000
2020-05-14 00:00:00.000,"2020","2","5","14","20200514","May","May 2020","Q2 2020","4","Thursday",2020-05-16 00:00:00.000
2020-05-15 00:00:00.000,"2020","2","5","15","20200515","May","May 2020","Q2 2020","5","Friday",2020-05-16 00:00:00.000
2020-05-16 00:00:00.000,"2020","2","5","16","20200516","May","May 2020","Q2 2020","6","Saturday",2020-05-16 00:00:00.000
2020-05-17 00:00:00.000,"2020","2","5","17","20200517","May","May 2020","Q2 2020","0","Sunday",2020-05-23 00:00:00.000
2020-05-18 00:00:00.000,"2020","2","5","18","20200518","May","May 2020","Q2 2020","1","Monday",2020-05-23 00:00:00.000
2020-05-19 00:00:00.000,"2020","2","5","19","20200519","May","May 2020","Q2 2020","2","Tuesday",2020-05-23 00:00:00.000
2020-05-20 00:00:00.000,"2020","2","5","20","20200520","May","May 2020","Q2 2020","3","Wednesday",2020-05-23 00:00:00.000
2020-05-21 00:00:00.000,"2020","2","5","21","20200521","May","May 2020","Q2 2020","4","Thursday",2020-05-23 00:00:00.000
2020-05-22 00:00:00.000,"2020","2","5","22","20200522","May","May 2020","Q2 2020","5","Friday",2020-05-23 00:00:00.000
2020-05-23 00:00:00.000,"2020","2","5","23","20200523","May","May 2020","Q2 2020","6","Saturday",2020-05-23 00:00:00.000
2020-05-24 00:00:00.000,"2020","2","5","24","20200524","May","May 2020","Q2 2020","0","Sunday",2020-05-30 00:00:00.000
2020-05-25 00:00:00.000,"2020","2","5","25","20200525","May","May 2020","Q2 2020","1","Monday",2020-05-30 00:00:00.000
2020-05-26 00:00:00.000,"2020","2","5","26","20200526","May","May 2020","Q2 2020","2","Tuesday",2020-05-30 00:00:00.000
2020-05-27 00:00:00.000,"2020","2","5","27","20200527","May","May 2020","Q2 2020","3","Wednesday",2020-05-30 00:00:00.000
2020-05-28 00:00:00.000,"2020","2","5","28","20200528","May","May 2020","Q2 2020","4","Thursday",2020-05-30 00:00:00.000
2020-05-29 00:00:00.000,"2020","2","5","29","20200529","May","May 2020","Q2 2020","5","Friday",2020-05-30 00:00:00.000
2020-05-30 00:00:00.000,"2020","2","5","30","20200530","May","May 2020","Q2 2020","6","Saturday",2020-05-30 00:00:00.000
2020-05-31 00:00:00.000,"2020","2","5","31","20200531","May","May 2020","Q2 2020","0","Sunday",2020-06-06 00:00:00.000
2017-04-01 00:00:00.000,"2017","2","4","1","20170401","April","Apr 2017","Q2 2017","6","Saturday",2017-04-01 00:00:00.000
2017-04-02 00:00:00.000,"2017","2","4","2","20170402","April","Apr 2017","Q2 2017","0","Sunday",2017-04-08 00:00:00.000
2017-04-03 00:00:00.000,"2017","2","4","3","20170403","April","Apr 2017","Q2 2017","1","Monday",2017-04-08 00:00:00.000
2017-04-04 00:00:00.000,"2017","2","4","4","20170404","April","Apr 2017","Q2 2017","2","Tuesday",2017-04-08 00:00:00.000
2017-04-05 00:00:00.000,"2017","2","4","5","20170405","April","Apr 2017","Q2 2017","3","Wednesday",2017-04-08 00:00:00.000
2017-04-06 00:00:00.000,"2017","2","4","6","20170406","April","Apr 2017","Q2 2017","4","Thursday",2017-04-08 00:00:00.000
2017-04-07 00:00:00.000,"2017","2","4","7","20170407","April","Apr 2017","Q2 2017","5","Friday",2017-04-08 00:00:00.000
2017-04-08 00:00:00.000,"2017","2","4","8","20170408","April","Apr 2017","Q2 2017","6","Saturday",2017-04-08 00:00:00.000
2017-04-09 00:00:00.000,"2017","2","4","9","20170409","April","Apr 2017","Q2 2017","0","Sunday",2017-04-15 00:00:00.000
2017-04-10 00:00:00.000,"2017","2","4","10","20170410","April","Apr 2017","Q2 2017","1","Monday",2017-04-15 00:00:00.000
2017-04-11 00:00:00.000,"2017","2","4","11","20170411","April","Apr 2017","Q2 2017","2","Tuesday",2017-04-15 00:00:00.000
2017-04-12 00:00:00.000,"2017","2","4","12","20170412","April","Apr 2017","Q2 2017","3","Wednesday",2017-04-15 00:00:00.000
2017-04-13 00:00:00.000,"2017","2","4","13","20170413","April","Apr 2017","Q2 2017","4","Thursday",2017-04-15 00:00:00.000
2017-04-14 00:00:00.000,"2017","2","4","14","20170414","April","Apr 2017","Q2 2017","5","Friday",2017-04-15 00:00:00.000
2017-04-15 00:00:00.000,"2017","2","4","15","20170415","April","Apr 2017","Q2 2017","6","Saturday",2017-04-15 00:00:00.000
2017-04-16 00:00:00.000,"2017","2","4","16","20170416","April","Apr 2017","Q2 2017","0","Sunday",2017-04-22 00:00:00.000
2017-04-17 00:00:00.000,"2017","2","4","17","20170417","April","Apr 2017","Q2 2017","1","Monday",2017-04-22 00:00:00.000
2017-04-18 00:00:00.000,"2017","2","4","18","20170418","April","Apr 2017","Q2 2017","2","Tuesday",2017-04-22 00:00:00.000
2017-04-19 00:00:00.000,"2017","2","4","19","20170419","April","Apr 2017","Q2 2017","3","Wednesday",2017-04-22 00:00:00.000
2017-04-20 00:00:00.000,"2017","2","4","20","20170420","April","Apr 2017","Q2 2017","4","Thursday",2017-04-22 00:00:00.000
2017-04-21 00:00:00.000,"2017","2","4","21","20170421","April","Apr 2017","Q2 2017","5","Friday",2017-04-22 00:00:00.000
2017-04-22 00:00:00.000,"2017","2","4","22","20170422","April","Apr 2017","Q2 2017","6","Saturday",2017-04-22 00:00:00.000
2017-04-23 00:00:00.000,"2017","2","4","23","20170423","April","Apr 2017","Q2 2017","0","Sunday",2017-04-29 00:00:00.000
2017-04-24 00:00:00.000,"2017","2","4","24","20170424","April","Apr 2017","Q2 2017","1","Monday",2017-04-29 00:00:00.000
2017-04-25 00:00:00.000,"2017","2","4","25","20170425","April","Apr 2017","Q2 2017","2","Tuesday",2017-04-29 00:00:00.000
2017-04-26 00:00:00.000,"2017","2","4","26","20170426","April","Apr 2017","Q2 2017","3","Wednesday",2017-04-29 00:00:00.000
2017-04-27 00:00:00.000,"2017","2","4","27","20170427","April","Apr 2017","Q2 2017","4","Thursday",2017-04-29 00:00:00.000
2017-04-28 00:00:00.000,"2017","2","4","28","20170428","April","Apr 2017","Q2 2017","5","Friday",2017-04-29 00:00:00.000
2017-04-29 00:00:00.000,"2017","2","4","29","20170429","April","Apr 2017","Q2 2017","6","Saturday",2017-04-29 00:00:00.000
2017-04-30 00:00:00.000,"2017","2","4","30","20170430","April","Apr 2017","Q2 2017","0","Sunday",2017-05-06 00:00:00.000
2018-04-01 00:00:00.000,"2018","2","4","1","20180401","April","Apr 2018","Q2 2018","0","Sunday",2018-04-07 00:00:00.000
2018-04-02 00:00:00.000,"2018","2","4","2","20180402","April","Apr 2018","Q2 2018","1","Monday",2018-04-07 00:00:00.000
2018-04-03 00:00:00.000,"2018","2","4","3","20180403","April","Apr 2018","Q2 2018","2","Tuesday",2018-04-07 00:00:00.000
2018-04-04 00:00:00.000,"2018","2","4","4","20180404","April","Apr 2018","Q2 2018","3","Wednesday",2018-04-07 00:00:00.000
2018-04-05 00:00:00.000,"2018","2","4","5","20180405","April","Apr 2018","Q2 2018","4","Thursday",2018-04-07 00:00:00.000
2018-04-06 00:00:00.000,"2018","2","4","6","20180406","April","Apr 2018","Q2 2018","5","Friday",2018-04-07 00:00:00.000
2018-04-07 00:00:00.000,"2018","2","4","7","20180407","April","Apr 2018","Q2 2018","6","Saturday",2018-04-07 00:00:00.000
2018-04-08 00:00:00.000,"2018","2","4","8","20180408","April","Apr 2018","Q2 2018","0","Sunday",2018-04-14 00:00:00.000
2018-04-09 00:00:00.000,"2018","2","4","9","20180409","April","Apr 2018","Q2 2018","1","Monday",2018-04-14 00:00:00.000
2018-04-10 00:00:00.000,"2018","2","4","10","20180410","April","Apr 2018","Q2 2018","2","Tuesday",2018-04-14 00:00:00.000
2018-04-11 00:00:00.000,"2018","2","4","11","20180411","April","Apr 2018","Q2 2018","3","Wednesday",2018-04-14 00:00:00.000
2018-04-12 00:00:00.000,"2018","2","4","12","20180412","April","Apr 2018","Q2 2018","4","Thursday",2018-04-14 00:00:00.000
2018-04-13 00:00:00.000,"2018","2","4","13","20180413","April","Apr 2018","Q2 2018","5","Friday",2018-04-14 00:00:00.000
2018-04-14 00:00:00.000,"2018","2","4","14","20180414","April","Apr 2018","Q2 2018","6","Saturday",2018-04-14 00:00:00.000
2018-04-15 00:00:00.000,"2018","2","4","15","20180415","April","Apr 2018","Q2 2018","0","Sunday",2018-04-21 00:00:00.000
2018-04-16 00:00:00.000,"2018","2","4","16","20180416","April","Apr 2018","Q2 2018","1","Monday",2018-04-21 00:00:00.000
2018-04-17 00:00:00.000,"2018","2","4","17","20180417","April","Apr 2018","Q2 2018","2","Tuesday",2018-04-21 00:00:00.000
2018-04-18 00:00:00.000,"2018","2","4","18","20180418","April","Apr 2018","Q2 2018","3","Wednesday",2018-04-21 00:00:00.000
2018-04-19 00:00:00.000,"2018","2","4","19","20180419","April","Apr 2018","Q2 2018","4","Thursday",2018-04-21 00:00:00.000
2018-04-20 00:00:00.000,"2018","2","4","20","20180420","April","Apr 2018","Q2 2018","5","Friday",2018-04-21 00:00:00.000
2018-04-21 00:00:00.000,"2018","2","4","21","20180421","April","Apr 2018","Q2 2018","6","Saturday",2018-04-21 00:00:00.000
2018-04-22 00:00:00.000,"2018","2","4","22","20180422","April","Apr 2018","Q2 2018","0","Sunday",2018-04-28 00:00:00.000
2018-04-23 00:00:00.000,"2018","2","4","23","20180423","April","Apr 2018","Q2 2018","1","Monday",2018-04-28 00:00:00.000
2018-04-24 00:00:00.000,"2018","2","4","24","20180424","April","Apr 2018","Q2 2018","2","Tuesday",2018-04-28 00:00:00.000
2018-04-25 00:00:00.000,"2018","2","4","25","20180425","April","Apr 2018","Q2 2018","3","Wednesday",2018-04-28 00:00:00.000
2018-04-26 00:00:00.000,"2018","2","4","26","20180426","April","Apr 2018","Q2 2018","4","Thursday",2018-04-28 00:00:00.000
2018-04-27 00:00:00.000,"2018","2","4","27","20180427","April","Apr 2018","Q2 2018","5","Friday",2018-04-28 00:00:00.000
2018-04-28 00:00:00.000,"2018","2","4","28","20180428","April","Apr 2018","Q2 2018","6","Saturday",2018-04-28 00:00:00.000
2018-04-29 00:00:00.000,"2018","2","4","29","20180429","April","Apr 2018","Q2 2018","0","Sunday",2018-05-05 00:00:00.000
2018-04-30 00:00:00.000,"2018","2","4","30","20180430","April","Apr 2018","Q2 2018","1","Monday",2018-05-05 00:00:00.000
2019-04-01 00:00:00.000,"2019","2","4","1","20190401","April","Apr 2019","Q2 2019","1","Monday",2019-04-06 00:00:00.000
2019-04-02 00:00:00.000,"2019","2","4","2","20190402","April","Apr 2019","Q2 2019","2","Tuesday",2019-04-06 00:00:00.000
2019-04-03 00:00:00.000,"2019","2","4","3","20190403","April","Apr 2019","Q2 2019","3","Wednesday",2019-04-06 00:00:00.000
2019-04-04 00:00:00.000,"2019","2","4","4","20190404","April","Apr 2019","Q2 2019","4","Thursday",2019-04-06 00:00:00.000
2019-04-05 00:00:00.000,"2019","2","4","5","20190405","April","Apr 2019","Q2 2019","5","Friday",2019-04-06 00:00:00.000
2019-04-06 00:00:00.000,"2019","2","4","6","20190406","April","Apr 2019","Q2 2019","6","Saturday",2019-04-06 00:00:00.000
2019-04-07 00:00:00.000,"2019","2","4","7","20190407","April","Apr 2019","Q2 2019","0","Sunday",2019-04-13 00:00:00.000
2019-04-08 00:00:00.000,"2019","2","4","8","20190408","April","Apr 2019","Q2 2019","1","Monday",2019-04-13 00:00:00.000
2019-04-09 00:00:00.000,"2019","2","4","9","20190409","April","Apr 2019","Q2 2019","2","Tuesday",2019-04-13 00:00:00.000
2019-04-10 00:00:00.000,"2019","2","4","10","20190410","April","Apr 2019","Q2 2019","3","Wednesday",2019-04-13 00:00:00.000
2019-04-11 00:00:00.000,"2019","2","4","11","20190411","April","Apr 2019","Q2 2019","4","Thursday",2019-04-13 00:00:00.000
2019-04-12 00:00:00.000,"2019","2","4","12","20190412","April","Apr 2019","Q2 2019","5","Friday",2019-04-13 00:00:00.000
2019-04-13 00:00:00.000,"2019","2","4","13","20190413","April","Apr 2019","Q2 2019","6","Saturday",2019-04-13 00:00:00.000
2019-04-14 00:00:00.000,"2019","2","4","14","20190414","April","Apr 2019","Q2 2019","0","Sunday",2019-04-20 00:00:00.000
