ProductKey,ProductAlternateKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,English Product Name,Spanish Product Name,French Product Name,Standard Cost,Finished Goods Flag,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,Large Photo,English Description,French Description,Chinese Description,Arabic Description,Hebrew Description,Thai Description,German Description,Japanese Description,Turkish Description,Start Date,End Date,Status
482,"SO-R809-L","23","","","Racing Socks, L","Calcetines para carreras, G","Chaussettes de course, taille L","3.3623",True,"White",4,3,"8.99","L","L",,0,"R","5.394","","U","Racing Socks","","Thin, lightweight and durable with cuffs that stay up.","Fin, léger et résistant avec des poignets qui restent en place.","贴身设计，轻便耐穿，带有紧口袖边。","رفيعة وخفيفة الوزن وشديدة التحمل ذات أكمام تظل ثابتة.","דק, קל-משקל ועמיד, עם חפתים שנותרים מורמים.","บาง น้ำหนักเบา และทนทาน พร้อมส่วนพับที่ไม่หลุด","""Dünn, leicht und robust mit Bündchen, die nicht verrutschen.""","上部のカフスにより、薄くて軽量で耐久性があります。","""İnce, hafif ve dayanıklı kelepçeler.""",2007-07-01 00:00:00.000,"","Current"
484,"CL-9009","29","","","Bike Wash - Dissolver","Lavado de bicicletas: disolvente","Entretien du vélo - dissolvant","2.9733",True,"NA",4,3,"7.95","","NA",,0,"S","4.77","","","Bike Wash","","Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.","Nettoie les saletés ; dissout la graisse. Protège l'environnement. Bouteille d'1 litre.","可洗去最顽固的污垢；可溶解油脂，利于环保。一升瓶装。","يمكنها إزالة أصعب أوساخ الطريق، وإذابة المواد الزيتية، كما أنها آمنة بيئيًا. زجاجة بسعة لتر واحد.","לשטיפת לכלוך הנאסף בדרכים קשות; ממס שומנים, בטוח לסביבה. בקבוק של 1 ליטר.","ทำความสะอาดสิ่งสกปรกที่ฝังแน่น ละลายจาระบี และไม่เป็นอันตรายต่อสิ่งแวดล้อม  ขวดบรรจุ 1 ลิตร","Entfernt den hartnäckigsten Schmutz und Fett; umweltfreundlich. 1-Liter-Flasche.","落ちにくい汚れを落とし、油を分解し、環境にも安全な 1 リットル入りボトル。","""En katı yol kirini yıkar, yağı akıtır, çevre dostudur. 1-litrelik şişede.""",2007-07-01 00:00:00.000,"","Current"
485,"FE-6654","30","","","Fender Set - Mountain","Conjunto de guardabarros: montaña","Jeu de garde-boue - VTT","8.2205",True,"NA",4,3,"21.98","","NA",,0,"M","13.188","","","Fender Set - Mountain","","Clip-on fenders fit most mountain bikes.","Garde-boue adapté à la plupart des VTT.","卡扣式挡泥板适合大多数山地车。","رفارف مثبتة بمشابك تلائم معظم الدراجات المخصصة للقيادة في الجبال.","פגושים מתחברים המתאימים לרוב האופנים לרכיבה הררית.","แผ่นป้องกันแบบคลิปออน สำหรับจักรยานภูเขาทุกรุ่น","Schutzbleche zum Aufstecken passen auf fast alle Mountainbikes.","クリップオン式フェンダーは、ほとんどのマウンテン バイクに適合します。","Klipsli çamurluklar çoğu dağ bisikletine uyar.",2007-07-01 00:00:00.000,"","Current"
486,"ST-1401","27","","","All-Purpose Bike Stand","Soporte multiusos para bicicletas","Range-vélo pour tous modèles","59.466",True,"NA",4,3,"159","","NA",,0,"M","95.4","","","All-Purpose Bike Stand","","Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.","Support de type home trainer idéal pour vous entraîner en intérieur (pour tous les modèles de vélo). Fixations rapides, fabrication en acier.","完美设计的全能型自行车支架，适用于在家中立地骑乘。钢结构，具有快速可调的固定夹。","حامل دراجة ممتاز متعدد الأغراض يلائم صيانة دراجتك بالمنزل. قوامط سريعة الضبط وتركيبة فولاذية.","מעמד רב-תכליתי לאופניים המיועד לטיפולי אופניים הנערכים בבית. כליבות להתאמה מהירה ומבנה פלדה.","ขาตั้งจักรยานอเนกประสงค์สำหรับจักรยานคันโปรดของคุณที่บ้าน  ที่ยึดปรับสะดวก และโครงสร้างเหล็กกล้า","""Optimaler Allzweck-Fahrradständer für die Wartung des Rads zu Hause. Leicht anpassbare Klemmen, Stahlkonstruktion.""","自宅での作業にも完璧な多目的スタンドで、迅速な調整が可能なクランプと鋼構造を備えています。","Evinizde bisikletiniz üzerinde çalışmanız için mükemmel çok amaçlı bisiklet standı. Hızlı ayarlanabilen klempler ve çelik konstrüksiyon.",2007-07-01 00:00:00.000,"","Current"
488,"SJ-0194-S","21","","","Short-Sleeve Classic Jersey, S","Jersey clásico de manga corta, P","Maillot manches courtes classique, taille S","41.5723",True,"Yellow",4,3,"53.99","S","S",,0,"S","32.394","","U","Short-Sleeve Classic Jersey","","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ","""Klassisches, atmungsaktives Trikot mit hochwertiger Feuchtigkeitsableitung, Reißverschluss und drei Rückentaschen.""","優れた湿度調整機能、前面ジッパー、および後ろポケット 3 つが付いた、通気性に富むクラシックな半袖ジャージ。","""Üstün nem kontrollü, önden fermuarlı ve üç arka cepli kısa kollu hava alan mayo.""",2007-07-01 00:00:00.000,"","Current"
489,"SJ-0194-M","21","","","Short-Sleeve Classic Jersey, M","Jersey clásico de manga corta, M","Maillot manches courtes classique, taille M","41.5723",True,"Yellow",4,3,"53.99","M","M",,0,"S","32.394","","U","Short-Sleeve Classic Jersey","","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ","""Klassisches, atmungsaktives Trikot mit hochwertiger Feuchtigkeitsableitung, Reißverschluss und drei Rückentaschen.""","優れた湿度調整機能、前面ジッパー、および後ろポケット 3 つが付いた、通気性に富むクラシックな半袖ジャージ。","""Üstün nem kontrollü, önden fermuarlı ve üç arka cepli kısa kollu hava alan mayo.""",2007-07-01 00:00:00.000,"","Current"
490,"SJ-0194-L","21","","","Short-Sleeve Classic Jersey, L","Jersey clásico de manga corta, G","Maillot manches courtes classique, taille L","41.5723",True,"Yellow",4,3,"53.99","L","L",,0,"S","32.394","","U","Short-Sleeve Classic Jersey","","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ","""Klassisches, atmungsaktives Trikot mit hochwertiger Feuchtigkeitsableitung, Reißverschluss und drei Rückentaschen.""","優れた湿度調整機能、前面ジッパー、および後ろポケット 3 つが付いた、通気性に富むクラシックな半袖ジャージ。","""Üstün nem kontrollü, önden fermuarlı ve üç arka cepli kısa kollu hava alan mayo.""",2007-07-01 00:00:00.000,"","Current"
491,"SJ-0194-X","21","","","Short-Sleeve Classic Jersey, XL","Jersey clásico de manga corta, SG","Maillot manches courtes classique, taille XL","41.5723",True,"Yellow",4,3,"53.99","XL","XL",,0,"S","32.394","","U","Short-Sleeve Classic Jersey","","Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.","Maillot manches courtes classique et anti-transpiration avec contrôle de l'humidité, fermeture avant à glissière et 3 poches arrière.","短袖、式样经典的透气型运动衫，极佳的湿度控制、前拉练并带有三个后袋。","قميص صوفي قصير الأكمام كلاسيكي يسمح بمرور الهواء خلاله مع تحكم فائق في الرطوبة، مزود بزمام منزلق أمامي، وثلاثة جيوب خلفية.","סריג קלאסי,נושם, שרוול קצר, עם בקרת לחות מעולה, רוכסן קדמי ושלושה כיסי גב.","เสื้อแขนสั้นแบบคลาสสิค ระบายอากาศได้ดี ควบคุมความชื้น ซิปหน้า พร้อมกระเป๋าหลัง 3 ใบ","""Klassisches, atmungsaktives Trikot mit hochwertiger Feuchtigkeitsableitung, Reißverschluss und drei Rückentaschen.""","優れた湿度調整機能、前面ジッパー、および後ろポケット 3 つが付いた、通気性に富むクラシックな半袖ジャージ。","""Üstün nem kontrollü, önden fermuarlı ve üç arka cepli kısa kollu hava alan mayo.""",2007-07-01 00:00:00.000,"","Current"
518,"SE-R581","15","","","LL Road Seat/Saddle","Sillín/asiento de carretera GB","Selle de vélo de route LL","12.0413",True,"NA",500,375,"27.12","","NA",,1,"R","16.272","L","","LL Road Seat/Saddle 1","","Lightweight foam-padded saddle.","Selle légère avec renfort en mousse.","轻型泡沫填充的车座。","مقعد خفيف الوزن ذو حشو رغوي.","מושב קל-משקל מרופד בקצף.","เบาะที่นั่งโฟมน้ำหนักเบา","Leichter Sattel mit Schaumstoff.","フォーム パディングの軽量サドル。","Hafif köpük pedli sele.",2007-07-01 00:00:00.000,"","Current"
519,"SE-R908","15","","","ML Road Seat/Saddle","Sillín/asiento de carretera GM","Selle de vélo de route ML","17.3782",True,"NA",500,375,"39.14","","NA",,1,"T","23.484","M","","ML Road Seat/Saddle 2","","Rubber bumpers absorb bumps.","Amortisseurs en caoutchouc pour absorber les bosses.","橡皮减震器可避免颠簸。","مصدات مطاطية تمتص الصدمات.","פגושי גומי הסופגים חבטות.","กันชนยางกันแรงกระแทก","Stoßleisten aus Gummi zur Stoßdämpfung.","ラバー バンパーが衝撃を吸収します。","Lastik tamponlar çarpma şiddetini emer.",2007-07-01 00:00:00.000,"","Current"
520,"SE-R995","15","","","HL Road Seat/Saddle","Sillín/asiento de carretera GA","Selle de vélo de route HL","23.3722",True,"NA",500,375,"52.64","","NA",,1,"R","31.584","H","","HL Road Seat/Saddle 2","","Lightweight kevlar racing saddle. Leather.","Selle de course légère en Kevlar. Cuir.","含轻型凯夫拉纤维的比赛用车座。皮革材质。","مقعد سباق خفيف الوزن مصنوع من مادة كيفلار. جلد.","מושב Kevlar קל-משקל למרוצים. עור.","เบาะนั่งเคฟลาร์สำหรับแข่ง น้ำหนักเบา ทำจากหนัง","Leichter Kevlar-Rennsattel. Leder.","競技用軽量ケブラー レザー サドル。","Hafif kevlar yarış selesi. Deri.",2007-07-01 00:00:00.000,"","Current"
521,"SE-T312","15","","","LL Touring Seat/Saddle","Sillín/asiento de paseo GB","Selle de vélo de randonnée LL","12.0413",True,"NA",500,375,"27.12","","NA",,1,"T","16.272","L","","LL Touring Seat/Saddle","","Comfortable, ergonomically shaped gel saddle.","Selle confortable et ergonomique profilée avec couvre-selle en gel.","舒适且符合人体工程学的含凝胶车座。","مقعد جيلاتيني مصمم بشكل يتناسب مع حركة الجسم.","מושב ג'ל נוח בעל עיצוב ארגונומי.","เบาะนั่งบรรจุเจล นุ่มสบาย มีรูปทรงตามหลักสรีรศาสตร์","Komfortabler Gelsattel mit ergonomischer Form.","快適なエルゴノミック形状のジェル製サドル。","""Konforlu, ergonomik biçimli jel sele.""",2007-07-01 00:00:00.000,"","Current"
522,"SE-T762","15","","","ML Touring Seat/Saddle","Sillín/asiento de paseo GM","Selle de vélo de randonnée ML","17.3782",True,"NA",500,375,"39.14","","NA",,1,"T","23.484","M","","ML Touring Seat/Saddle","","New design relieves pressure for long rides.","Nouvelle conception pour éviter la fatigue lors des longues randonnées.","新型设计可缓解长时间骑乘的压力。","تصميم جديد لتخفيف الضغط عند القيادة لفترات طويلة.","עיצוב חדש להקלת לחץ ברכיבות ארוכות.","ออกแบบใหม่เพื่อบรรเทาแรงกดสำหรับการขับขี่ระยะไกล","Neues Design bietet Komfort auch auf langen Strecken.","ロング ライドのストレスを軽減する新デザイン。","Yeni tasarım uzun sürüşlerde basıncı azaltır.",2007-07-01 00:00:00.000,"","Current"
523,"SE-T924","15","","","HL Touring Seat/Saddle","Sillín/asiento de paseo GA","Selle de vélo de randonnée HL","23.3722",True,"NA",500,375,"52.64","","NA",,1,"T","31.584","H","","HL Touring Seat/Saddle","","Cut-out shell for a more comfortable ride.","Cadre profilé pour améliorer le confort.","精致的车架，令您骑乘更舒适。","هيكل خارجي تم تصميمه لتوفير مزيد من الراحة أثناء القيادة.","מעטפת קעורה לרכיבה נוחה יותר.","เปลือกพิเศษสำหรับการขับขี่ที่แสนสบาย","Ausgeschnittene Form für komfortableres Fahren.","より快適な乗り心地のためのカット アウト シェル。","Daha konforlu bir sürüş için özel sele kaplaması.",2007-07-01 00:00:00.000,"","Current"
528,"TT-M928","37","","","Mountain Tire Tube","Cubierta para cámara de montaña","Chambre à air de VTT","1.8663",True,"NA",500,375,"4.99","","NA",,0,"M","2.994","","","Mountain Tire Tube","","Self-sealing tube.","Tube à autovulcanisation.","自封内胎。","أنبوبة ذاتية القفل.","פנימית עם אטימה עצמית.","จุ๊บยางผนึกด้วยตนเอง","Selbstdichtender Schlauch.","セルフシーリング チューブ。","Kendinden mühürlü boru.",2007-07-01 00:00:00.000,"","Current"
529,"TT-R982","37","","","Road Tire Tube","Cubierta para cámara de carretera","Chambre à air de vélo de route","1.4923",True,"NA",500,375,"3.99","","NA",,0,"R","2.394","","","Road Tire Tube","","Conventional all-purpose tube.","Tube classique tous usages.","常规的全功能内胎。","أنبوبة تقليدية تناسب كافة الأغراض.","פנימית קונבנציונלית לכל מטרה.","จุ๊บอเนกประสงค์แบบเดิม","Gängiger Allzweckschlauch.","従来型の多目的チューブ。","Klasik çok amaçlı boru.",2007-07-01 00:00:00.000,"","Current"
530,"TT-T092","37","","","Touring Tire Tube","Cubierta para cámara de paseo","Chambre à air de vélo de randonnée","1.8663",True,"NA",500,375,"4.99","","NA",,0,"T","2.994","","","Touring Tire Tube","","General purpose tube.","Tube à usage générique.","一般用内胎。","أنبوبة متعددة الأغراض.","פנימית למטרות כלליות.","จุ๊บสำหรับการใช้งานทั่วไป","Allzweckschlauch.","一般用途チューブ。","Genel amaçlı boru.",2007-07-01 00:00:00.000,"","Current"
535,"TI-M267","37","","","LL Mountain Tire","Cubierta de montaña GB","Pneu de VTT LL","9.3463",True,"NA",500,375,"24.99","","NA",,0,"M","14.994","L","","LL Mountain Tire","","Comparible traction, less expensive wire bead casing.","Traction comparable aux modèles haut de gamme, gomme de pneu moins chère.","钢丝撑轮圈外胎的价格便宜，牵引力却可与高档车型相媲美。","قوة جر تضاهي أحدث الطرازات، غطاء حافة بارزة مطاطي منخفض الثمن.","אחיזת כביש נוחה בדומה לדגמים היוקרתיים, יציקת תילי צמיג יקרה פחות.","แรงยึดเกาะเทียบชั้นกับรุ่นระดับสูง ใช้โครงไวร์บีดราคาประหยัด","""Vergleichbare Beschleunigung, günstigerer Mantel.""","優れたトラクション、低価格ワイヤ ビード ケーシング。","""Benzer yol tutuşu, daha ucuz tel başları.""",2007-07-01 00:00:00.000,"","Current"
536,"TI-M602","37","","","ML Mountain Tire","Cubierta de montaña GM","Pneu de VTT ML","11.2163",True,"NA",500,375,"29.99","","NA",,0,"M","17.994","M","","ML Mountain Tire","","Great traction, high-density rubber.","Grande traction, caoutchouc haute densité.","出色的牵引力、高密度的橡皮。","قوة جر كبيرة، مطاط عالي الكثافة.","אחיזת כביש מעולה, גומי בצפיפות גבוהה.","แรงยึดเกาะที่เหนือกว่า ด้วยยางความหนาแน่นสูง","""Hohe Beschleunigung, Gummi mit hoher Dichte.""","優れたトラクション、高密度ラバー。","""Çok iyi yol tutuşu, yüksek yoğunluklu lastik.""",2007-07-01 00:00:00.000,"","Current"
537,"TI-M823","37","","","HL Mountain Tire","Cubierta de montaña GA","Pneu de VTT HL","13.09",True,"NA",500,375,"35","","NA",,0,"M","21","H","","HL Mountain Tire","","Incredible traction, lightweight carbon reinforced.","Traction exceptionnelle ; carbone léger renforcé.","惊人的牵引力；使用轻型碳纤维加强。","قوة جر هائلة، كربون مقوى خفيف الوزن.","אחיזת כביש שלא תאמן; חיזוק קל-משקל מפחמן.","เกาะถนนเหลือเชื่อ เสริมคาร์บอนน้ำหนักเบา","""Unvergleichliche Beschleunigung, leicht und carbonverstärkt.""","優れたトラクションで、強化された軽量カーボン。","""İnanılmaz yol tutuşu, güçlendirilmiş hafif karbon.""",2007-07-01 00:00:00.000,"","Current"
538,"TI-R092","37","","","LL Road Tire","Cubierta de carretera GB","Pneu de vélo de route LL","8.0373",True,"NA",500,375,"21.49","","NA",,0,"R","12.894","L","","LL Road Tire","","Same great treads as more expensive tire with a less expensive wire bead casing.","Même dessin que les pneus plus chers, mais doté d'une gomme moins chère.","钢丝撑轮圈外胎的价格便宜，轮胎面却与价格更贵的轮胎同样出色。","السطح الخارجي للإطار بنفس جودة أسطح الإطارات الخارجية الأغلى ثمنًا، ولكنه مزود بغطاء حافة بارزة مطاطي أقل سعرًا.","חריצי צמיג זהים לאלה המצויים בצמיגים יקרים יותר, אולם עם יציקת תילי צמיג יקרה פחות.","ดอกยางชั้นยอดเช่นเดียวกับยางราคาแพง แต่ใช้โครงไวร์บีดราคาประหยัด","Dasselbe Profil wie ein teurerer Reifen mit kostengünstigerem Mantel.","低価格のワイヤ ビード ケーシングでハイエンド タイヤに匹敵する優れたトレッドを実現。","""Daha pahalı tekerleklerle aynı lastik sırtı, daha ucuz tel başları.""",2007-07-01 00:00:00.000,"","Current"
539,"TI-R628","37","","","ML Road Tire","Cubierta de carretera GM","Pneu de vélo de route ML","9.3463",True,"NA",500,375,"24.99","","NA",,0,"R","14.994","M","","ML Road Tire","","Higher density rubber.","Caoutchouc plus dense que sur les autres modèles.","橡皮的密度较其他车型更高。","مطاط أعلى كثافة من الطرازات الأخرى.","גומי בצפיפות גבוהה יותר מאשר דגמים אחרים.","ใช้ยางความหนาแน่นสูงกว่ารุ่นอื่นๆ","Gummi mit hoher Dichte.","超高密度ラバー。","Daha yüksek yoğunluklu lastik.",2007-07-01 00:00:00.000,"","Current"
540,"TI-R982","37","","","HL Road Tire","Cubierta de carretera GA","Pneu de vélo de route HL","12.1924",True,"NA",500,375,"32.6","","NA",,0,"R","19.56","H","","HL Road Tire","","Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.","Carbone léger renforcé pour un confort de conduite inégalé, sans ajout de poids.","使用轻型碳纤维加固，车身轻盈如常，骑乘感觉非同一般。","كربون مقوى خفيف الوزن لقيادة منقطعة النظير مع تحمل أوزان مرتفعة.","קל-משקל מחוזק בפחמן לרכיבה שאין כמוה למעמסה ללא פשרות.","เสริมคาร์บอนน้ำหนักเบา สำหรับการขับขี่ที่เหนือกว่า โดยไม่เสียเปรียบในด้านน้ำหนัก","Leicht und carbonverstärkt für ein unvergessliches Fahrerlebnis.","妥協のない重量での最高の乗り心地を提供するために強化された軽量カーボン。","Ağırlıktan taviz vermeden benzersiz bir sürüş için güçlendirilmiş hafif karbon.",2007-07-01 00:00:00.000,"","Current"
541,"TI-T723","37","","","Touring Tire","Cubierta de paseo","Pneu de vélo de randonnée","10.8423",True,"NA",500,375,"28.99","","NA",,0,"T","17.394","","","Touring Tire","","High-density rubber.","Caoutchouc haute densité.","高密度橡皮。","مطاط عالي الكثافة.","גומי בצפיפות גבוהה.","ยางความหนาแน่นสูง","Gummi mit hoher Dichte.","高密度ラバー。","Yüksek yoğunluklu lastik.",2007-07-01 00:00:00.000,"","Current"
548,"PD-T852","13","","","Touring Pedal","Pedal de paseo","Pédale de vélo de randonnée","35.9596",True,"Silver/Black",500,375,"80.99","","NA",,1,"T","48.594","","","Touring Pedal","","A stable pedal for all-day riding.","Pédale stable pour longs trajets.","踏板稳固，可供全天候骑乘。","دواسة ثابتة ومتوازنة للقيادة طوال اليوم.","דוושה יציבה המתאימה לרכיבה לאורך כל היום.","คันถีบที่มั่นคง สำหรับการขี่เป็นเวลานาน","Ein stabiles Tretwerk für Fahrvergnügen den ganzen Tag.","長時間走行をサポートする安定したペダル。","Tüm gün sürüş için sağlam pedal.",2007-07-01 00:00:00.000,"","Current"
553,"HB-T721","4","","","LL Touring Handlebars","Manillar de paseo GB","Poignées de vélo de randonnée LL","20.464",True,"NA",500,375,"46.09","","NA",,1,"T","27.654","L","","LL Touring Handlebars","","Unique shape reduces fatigue for entry level riders.","Forme très réussie destinée à diminuer la fatigue des cyclistes occasionnels.","独特的外形设计有助于减轻入门级骑乘者的疲劳。","شكل فريد يقلل عناء القيادة على الركاب المبتدئين.","צורה ייחודית המפחיתה מעייפות הרוכב המתחיל.","รูปร่างที่เป็นเอกลักษณ์ช่วยลดความล้าสำหรับนักปั่นระดับเริ่มต้น","Mehr Komfort für Einsteiger durch einzigartige Form.","エントリー レベルのライダーにも疲労を感じさせないユニークな形状。","""Eşsiz biçimi, başlangıç seviyesindeki sürücülerde yorgunluğunu azaltır.""",2007-07-01 00:00:00.000,"","Current"
554,"HB-T928","4","","","HL Touring Handlebars","Manillar de paseo GA","Poignées de vélo de randonnée HL","40.6571",True,"NA",500,375,"91.57","","NA",,1,"T","54.942","H","","HL Touring Handlebars","","A light yet stiff aluminum bar for long distance riding.","Barre d'appui en aluminium légère et solide pour les longues randonnées.","轻且坚固的铝制车把适用于长途骑乘。","قضيب قيادة مصنوع من الألومنيوم خفيف الوزن ولكنه قوي يتحمل القيادة لمسافات طويلة.","ידית אלומיניום קלה אך עם זאת קשיחה לרכיבה למרחקים ארוכים.","คันบังคับอลูมิเนียมแข็งแกร่ง เบา เหมาะสำหรับการขี่ระยะไกล","Leichtes und stabiles Aluminium für Langstrecken.","長距離ライディングに対応する軽量かつ高剛性のアルミニウム バー。","Uzun mesafe sürüş için hafif ancak sert alüminyum boru.",2007-07-01 00:00:00.000,"","Current"
559,"CH-0234","7","","","Chain","Cadena","Chaîne","8.9866",True,"Silver",500,375,"20.24","","NA",,1,"","12.144","","","Chain","","Superior shifting performance.","Système de changement de vitesse très performant.","卓越的变速性能。","أداء فائق في نقل السرعات.","ביצועי מעולים בחילוף הילוכים.","ประสิทธิภาพการเปลี่ยนเกียร์ที่เหนือกว่า","Extrem leistungsstarke Gangschaltung.","優れたシフト性能。","Üstün vites geçişi performansı.",2007-07-01 00:00:00.000,"","Current"
417,"FR-R72Y-38","14","LB","CM","ML Road Frame-W - Yellow, 38","Cuadro de carretera para mujer GM: amarillo, 38","Cadre de route ML -W - jaune, 38","300.1188",True,"Yellow",500,375,"540.7545","38","38-40 CM",2,2,"R","324.4527","M","W","ML Road Frame-W","","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2006-07-01 00:00:00.000,"6/30/2003",""
418,"FR-R72Y-38","14","LB","CM","ML Road Frame-W - Yellow, 38","Cuadro de carretera para mujer GM: amarillo, 38","Cadre de route ML -W - jaune, 38","360.9428",True,"Yellow",500,375,"594.83","38","38-40 CM",2,2,"R","356.898","M","W","ML Road Frame-W","","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes.","ML 车架使用与我们的高档 HL 车架完全相同的铝合金，它的特征是轻型下管经过磨制达到最佳口径从而实现最大强度。女用自行车。","يحتوي هيكل ML على أنبوبة سفلية خفيف الوزن تم تشكيلها بحيث تحتوي على أفضل قطر يوفر أعلى درجات القوة، وقد تم صناعتها من نفس سبيكة الألومنيوم التي تم صناعة هيكل HL - الذي يعد من أعلى طرازاتنا - منها. الطراز النسائي.","מסגרת ה- ML, העשויה סגסוגת אלומיניום זהה לזו המשמשת ליצור מסגרת HL מהקו המוביל שלנו, מתאפיינת בצלע תחתונה קלת משקל החרוטה לקוטר המושלם הנדרש לחוזק אופטימלי. גירסה לנשים.","สร้างจากอลูมิเนียมอัลลอยชนิดเดียวกับสุดยอดเฟรม HL เฟรม ML นี้มีน้ำหนักเบา สร้างขึ้นตามขนาดที่ให้ความแข็งแกร่งเป็นเลิศ  เวอร์ชันสำหรับสุภาพสตรี","Der ML-Rahmen ist aus der gleichen Aluminiumlegierung wie der Top-HL-Rahmen und verfügt über ein leichtes Rohr mit dem perfekten Durchmesser für optimale Stabilität. Version für Frauen.","当社の最高級 HL フレームと同じアルミニウム合金で作られた ML は、完璧なダウンチューブ径で最高の強度を実現する女性用フレームです。","""HL kadroyla aynı alüminyum alaşımından imal edilen ML kadro, optimum kuvvet için en uygun çapta dövülmüş hafif alt boru içerir. Kadın modeli.""",2007-07-01 00:00:00.000,"","Current"
