Nome da Origem,num_boletim," data_boletim",num_municipio," nome_municipio"," seq_logradouros",num_logradouro," tipo_logradouro"," nome_logradouro"," tipo_logradouro_anterior"," nome_logradoro_anterior",num_bairro," nome_bairro","                              tipo_bairro"," descricao_tipo_bairro",num_imovel,num_imovel_proximo
"si-log-2018.csv","2018-043264760-001",2018-09-27 12:15:00.000,1,"BELO HORIZONTE",2,66793,"RUA","TAMBORIL","NI","NÃO INFORMADO",647,"CONCORDIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-022831191-001",2018-05-23 10:00:00.000,1,"BELO HORIZONTE",2,105149,"RUA","CELIA COSTA","NI","NÃO INFORMADO",684,"GLORIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-043262263-001",2018-09-27 14:24:00.000,1,"BELO HORIZONTE",2,104290,"RUA","ROSEMBERG SILVA","NI","NÃO INFORMADO",812,"GOIANIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-005695007-001",2018-02-07 19:32:00.000,1,"BELO HORIZONTE",2,65762,"RUA","SIENA","NI","NÃO INFORMADO",742,"BANDEIRANTES","B","BAIRRO","0",0
"si-log-2018.csv","2018-040256838-001",2018-09-09 09:07:00.000,1,"BELO HORIZONTE",2,65788,"RUA","SIGMA","NI","NÃO INFORMADO",628,"CAICARAS","B","BAIRRO","0",0
"si-log-2018.csv","2019-000472830-001",2018-12-14 22:00:00.000,1,"BELO HORIZONTE",2,65810,"RUA","SILVA ALVARENGA","NI","NÃO INFORMADO",784,"SAO GERALDO","B","BAIRRO","0",0
"si-log-2018.csv","2018-019625610-001",2018-05-03 18:40:00.000,1,"BELO HORIZONTE",2,65810,"RUA","SILVA ALVARENGA","NI","NÃO INFORMADO",620,"BOA VISTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-026426192-001",2018-06-15 18:25:00.000,1,"BELO HORIZONTE",2,65835,"RUA","SILVA FORTES","NI","NÃO INFORMADO",808,"UNIAO","B","BAIRRO","0",0
"si-log-2018.csv","2018-035482705-001",2018-08-10 23:16:00.000,1,"BELO HORIZONTE",2,65891,"RUA","SILVA ORTIZ","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-024172157-001",2018-06-01 21:03:00.000,1,"BELO HORIZONTE",2,66056,"RUA","SILVIO ROMERO","NI","NÃO INFORMADO",751,"POMPEIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-001384799-001",2018-01-10 16:47:00.000,1,"BELO HORIZONTE",2,66084,"RUA","SIMAO TAMM","NI","NÃO INFORMADO",625,"CACHOEIRINHA","B","BAIRRO","0",0
"si-log-2018.csv","2018-005043329-001",2018-02-03 15:47:00.000,1,"BELO HORIZONTE",2,66084,"RUA","SIMAO TAMM","NI","NÃO INFORMADO",625,"CACHOEIRINHA","B","BAIRRO","0",0
"si-log-2018.csv","2018-028697149-001",2018-06-29 18:52:00.000,1,"BELO HORIZONTE",2,66131,"RUA","SINVAL DE SA","NI","NÃO INFORMADO",644,"CIDADE JARDIM","B","BAIRRO","0",0
"si-log-2018.csv","2018-020002532-002",2018-05-06 12:43:00.000,1,"BELO HORIZONTE",2,66131,"RUA","SINVAL DE SA","NI","NÃO INFORMADO",644,"CIDADE JARDIM","B","BAIRRO","0",0
"si-log-2018.csv","2018-052100946-001",2018-11-08 14:30:00.000,1,"BELO HORIZONTE",2,66131,"RUA","SINVAL DE SA","NI","NÃO INFORMADO",644,"CIDADE JARDIM","B","BAIRRO","0",0
"si-log-2018.csv","2018-036797650-001",2018-08-19 00:20:00.000,1,"BELO HORIZONTE",2,66273,"RUA","SOLIMOES","NI","NÃO INFORMADO",705,"JARDINOPOLIS","B","BAIRRO","0",0
"si-log-2018.csv","2018-037139157-001",2018-08-21 08:19:00.000,1,"BELO HORIZONTE",2,64961,"RUA","SERGIPE","NI","NÃO INFORMADO",1156,"BOA VIAGEM","B","BAIRRO","0",0
"si-log-2018.csv","2018-038741270-001",2018-08-30 14:15:00.000,1,"BELO HORIZONTE",2,64961,"RUA","SERGIPE","NI","NÃO INFORMADO",1156,"BOA VIAGEM","B","BAIRRO","0",0
"si-log-2018.csv","2018-033521123-001",2018-07-30 11:03:00.000,1,"BELO HORIZONTE",2,64961,"RUA","SERGIPE","NI","NÃO INFORMADO",1133,"SAVASSI","B","BAIRRO","0",0
"si-log-2018.csv","2018-004646113-001",2018-02-01 00:41:00.000,1,"BELO HORIZONTE",2,64961,"RUA","SERGIPE","NI","NÃO INFORMADO",1133,"SAVASSI","B","BAIRRO","0",0
"si-log-2018.csv","2018-042136600-001",2018-09-20 18:03:00.000,1,"BELO HORIZONTE",2,65000,"RUA","SERPENTINA","NI","NÃO INFORMADO",636,"CARLOS PRATES","B","BAIRRO","0",0
"si-log-2018.csv","2018-034801367-001",2018-08-07 08:52:00.000,1,"BELO HORIZONTE",2,65000,"RUA","SERPENTINA","NI","NÃO INFORMADO",636,"CARLOS PRATES","B","BAIRRO","0",0
"si-log-2018.csv","2018-012287237-001",2018-03-19 08:40:00.000,1,"BELO HORIZONTE",2,65038,"RUA","SERRA NEGRA","NI","NÃO INFORMADO",628,"CAICARAS","B","BAIRRO","0",0
"si-log-2018.csv","2018-010768422-001",2018-03-09 21:42:00.000,1,"BELO HORIZONTE",2,65079,"RUA","SERRANOS","NI","NÃO INFORMADO",797,"SERRA","B","BAIRRO","0",0
"si-log-2018.csv","2018-011190789-001",2018-03-12 16:07:00.000,1,"BELO HORIZONTE",2,65079,"RUA","SERRANOS","NI","NÃO INFORMADO",797,"SERRA","B","BAIRRO","0",0
"si-log-2018.csv","2018-011716828-001",2018-03-15 13:48:00.000,1,"BELO HORIZONTE",2,65079,"RUA","SERRANOS","NI","NÃO INFORMADO",797,"SERRA","B","BAIRRO","0",0
"si-log-2018.csv","2018-008191522-001",2018-02-22 19:32:00.000,1,"BELO HORIZONTE",2,65079,"RUA","SERRANOS","NI","NÃO INFORMADO",797,"SERRA","B","BAIRRO","0",0
"si-log-2018.csv","2018-045733411-001",2018-10-12 23:22:00.000,1,"BELO HORIZONTE",2,65079,"RUA","SERRANOS","NI","NÃO INFORMADO",797,"SERRA","B","BAIRRO","0",0
"si-log-2018.csv","2018-021496006-001",2018-05-15 13:13:00.000,1,"BELO HORIZONTE",2,63943,"RUA","SAPUCAI","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-042250863-001",2018-09-21 12:32:00.000,1,"BELO HORIZONTE",2,63943,"RUA","SAPUCAI","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-006432165-001",2018-02-12 10:02:00.000,1,"BELO HORIZONTE",2,63943,"RUA","SAPUCAI","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-042925942-002",2018-09-25 17:14:00.000,1,"BELO HORIZONTE",2,64164,"RUA","SAUDE","NI","NÃO INFORMADO",739,"PADRE EUSTAQUIO","B","BAIRRO","0",0
"si-log-2018.csv","2018-056057872-001",2018-12-17 13:30:00.000,1,"BELO HORIZONTE",2,64164,"RUA","SAUDE","NI","NÃO INFORMADO",739,"PADRE EUSTAQUIO","B","BAIRRO","0",0
"si-log-2018.csv","2018-016897712-001",2018-04-16 16:40:00.000,1,"BELO HORIZONTE",2,64325,"RUA","DAS CANARIAS","NI","NÃO INFORMADO",762,"SANTA AMELIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-049158262-001",2018-11-03 14:12:00.000,1,"BELO HORIZONTE",2,64325,"RUA","DAS CANARIAS","NI","NÃO INFORMADO",762,"SANTA AMELIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-016504604-001",2018-04-13 19:37:00.000,1,"BELO HORIZONTE",2,64760,"RUA","SENECA","NI","NÃO INFORMADO",728,"NOVA CINTRA","B","BAIRRO","0",0
"si-log-2018.csv","2018-009650841-001",2018-03-03 11:02:00.000,1,"BELO HORIZONTE",2,63408,"RUA","SAO MATIAS","NI","NÃO INFORMADO",793,"SAO SALVADOR","B","BAIRRO","0",0
"si-log-2018.csv","2018-002468718-001",2018-01-17 20:47:00.000,1,"BELO HORIZONTE",2,63408,"RUA","SAO MATIAS","NI","NÃO INFORMADO",793,"SAO SALVADOR","B","BAIRRO","0",0
"si-log-2018.csv","2018-032208416-001",2018-07-21 19:34:00.000,1,"BELO HORIZONTE",2,63464,"RUA","SAO PAULO","NI","NÃO INFORMADO",715,"LOURDES","B","BAIRRO","0",0
"si-log-2018.csv","2018-055902831-001",2018-12-16 16:35:00.000,1,"BELO HORIZONTE",2,63593,"RUA","SAO ROMAO","NI","NÃO INFORMADO",778,"SANTO ANTONIO","B","BAIRRO","0",0
"si-log-2018.csv","2018-013528984-001",2018-03-26 15:00:00.000,1,"BELO HORIZONTE",2,59139,"RUA","RODRIGUES CALDAS","NI","NÃO INFORMADO",776,"SANTO AGOSTINHO","B","BAIRRO","0",0
"si-log-2018.csv","2018-049373094-001",2018-11-05 07:54:00.000,1,"BELO HORIZONTE",2,59139,"RUA","RODRIGUES CALDAS","NI","NÃO INFORMADO",776,"SANTO AGOSTINHO","B","BAIRRO","0",0
"si-log-2018.csv","2018-052206441-001",2018-11-23 07:30:00.000,1,"BELO HORIZONTE",2,59139,"RUA","RODRIGUES CALDAS","NI","NÃO INFORMADO",776,"SANTO AGOSTINHO","B","BAIRRO","0",0
"si-log-2018.csv","2018-022448033-001",2018-05-21 08:57:00.000,1,"BELO HORIZONTE",2,59227,"RUA","ROMA","NI","NÃO INFORMADO",828,"COPACABANA","B","BAIRRO","0",0
"si-log-2018.csv","2018-039770778-001",2018-09-05 21:29:00.000,1,"BELO HORIZONTE",2,59227,"RUA","ROMA","NI","NÃO INFORMADO",828,"COPACABANA","B","BAIRRO","0",0
"si-log-2018.csv","2018-005587885-001",2018-02-07 09:43:00.000,1,"BELO HORIZONTE",2,59330,"RUA","DO ROSARIO","NI","NÃO INFORMADO",608,"APARECIDA","B","BAIRRO","0",0
"si-log-2018.csv","2018-048796918-001",2018-10-31 20:30:00.000,1,"BELO HORIZONTE",2,59750,"RUA","SABARA","NI","NÃO INFORMADO",646,"COLEGIO BATISTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-043129674-001",2018-09-26 20:14:00.000,1,"BELO HORIZONTE",2,59790,"RUA","SABINOPOLIS","NI","NÃO INFORMADO",636,"CARLOS PRATES","B","BAIRRO","0",0
"si-log-2018.csv","2018-019618922-001",2018-05-03 17:47:00.000,1,"BELO HORIZONTE",2,59835,"RUA","SAFIRA","NI","NÃO INFORMADO",752,"PRADO","B","BAIRRO","0",0
"si-log-2018.csv","2018-032068639-001",2018-07-20 19:40:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",774,"SANTA TEREZA","B","BAIRRO","0",0
"si-log-2018.csv","2018-017038673-001",2018-04-17 14:15:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",774,"SANTA TEREZA","B","BAIRRO","0",0
"si-log-2018.csv","2018-037673350-001",2018-08-24 07:40:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",774,"SANTA TEREZA","B","BAIRRO","0",0
"si-log-2018.csv","2018-019620449-001",2018-05-03 19:07:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",774,"SANTA TEREZA","B","BAIRRO","0",0
"si-log-2018.csv","2018-053726730-001",2018-12-02 22:02:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",774,"SANTA TEREZA","B","BAIRRO","0",0
"si-log-2018.csv","2018-041234550-002",2018-09-14 23:27:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",692,"HORTO","B","BAIRRO","0",0
"si-log-2018.csv","2018-015031112-001",2018-04-04 21:00:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",692,"HORTO","B","BAIRRO","0",0
"si-log-2018.csv","2018-022878204-001",2018-05-23 15:55:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-030141653-002",2018-07-09 11:47:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-013522147-001",2018-03-23 09:30:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-015227565-001",2018-04-05 19:47:00.000,1,"BELO HORIZONTE",2,59992,"RUA","SALINAS","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-054735803-001",2018-12-08 21:39:00.000,1,"BELO HORIZONTE",2,60122,"RUA","SALVADOR PIRRI","NI","NÃO INFORMADO",722,"MILIONARIOS","B","BAIRRO","0",0
"si-log-2018.csv","2018-032063677-001",2018-07-20 17:10:00.000,1,"BELO HORIZONTE",2,60163,"RUA","SAMBEATIBA","NI","NÃO INFORMADO",763,"SANTA CRUZ","B","BAIRRO","0",0
"si-log-2018.csv","2018-033866337-001",2018-08-01 10:05:00.000,1,"BELO HORIZONTE",2,60191,"RUA","SAMUEL PEREIRA","NI","NÃO INFORMADO",607,"ANCHIETA","B","BAIRRO","0",0
"si-log-2018.csv","2018-054064791-001",2018-12-04 19:58:00.000,1,"BELO HORIZONTE",2,58570,"RUA","RIBEIRO JUNQUEIRA","NI","NÃO INFORMADO",1306,"COMITECO","B","BAIRRO","0",0
"si-log-2018.csv","2018-054757650-001",2018-12-09 08:30:00.000,1,"BELO HORIZONTE",2,58656,"RUA","RIO CASCA","NI","NÃO INFORMADO",636,"CARLOS PRATES","B","BAIRRO","0",0
"si-log-2018.csv","2018-041167854-001",2018-09-14 14:33:00.000,1,"BELO HORIZONTE",2,58731,"RUA","RIO GRANDE DO NORTE","NI","NÃO INFORMADO",681,"FUNCIONARIOS","B","BAIRRO","0",0
"si-log-2018.csv","2018-026186311-001",2018-06-14 11:25:00.000,1,"BELO HORIZONTE",2,58731,"RUA","RIO GRANDE DO NORTE","NI","NÃO INFORMADO",681,"FUNCIONARIOS","B","BAIRRO","0",0
"si-log-2018.csv","2018-016432778-001",2018-04-13 13:49:00.000,1,"BELO HORIZONTE",2,58731,"RUA","RIO GRANDE DO NORTE","NI","NÃO INFORMADO",681,"FUNCIONARIOS","B","BAIRRO","0",0
"si-log-2018.csv","2018-018185852-001",2018-04-24 19:35:00.000,1,"BELO HORIZONTE",2,58731,"RUA","RIO GRANDE DO NORTE","NI","NÃO INFORMADO",681,"FUNCIONARIOS","B","BAIRRO","0",0
"si-log-2018.csv","2018-010879009-001",2018-03-10 17:13:00.000,1,"BELO HORIZONTE",2,58731,"RUA","RIO GRANDE DO NORTE","NI","NÃO INFORMADO",681,"FUNCIONARIOS","B","BAIRRO","0",0
"si-log-2018.csv","2018-042749228-002",2018-09-24 17:12:00.000,1,"BELO HORIZONTE",2,58731,"RUA","RIO GRANDE DO NORTE","NI","NÃO INFORMADO",765,"SANTA EFIGENIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-000260980-001",2018-01-02 23:10:00.000,1,"BELO HORIZONTE",2,58731,"RUA","RIO GRANDE DO NORTE","NI","NÃO INFORMADO",1133,"SAVASSI","B","BAIRRO","0",0
"si-log-2018.csv","2018-033265400-001",2018-07-28 13:50:00.000,1,"BELO HORIZONTE",2,58744,"RUA","RIO GRANDE DO SUL","NI","NÃO INFORMADO",617,"BARRO PRETO","B","BAIRRO","0",0
"si-log-2018.csv","2018-018449297-001",2018-04-26 10:49:00.000,1,"BELO HORIZONTE",2,58744,"RUA","RIO GRANDE DO SUL","NI","NÃO INFORMADO",617,"BARRO PRETO","B","BAIRRO","0",0
"si-log-2018.csv","2018-004364276-001",2018-01-15 17:00:00.000,1,"BELO HORIZONTE",2,58804,"RUA","RIO NEGRO","NI","NÃO INFORMADO",752,"PRADO","B","BAIRRO","0",0
"si-log-2018.csv","2018-034134362-001",2018-08-02 20:16:00.000,1,"BELO HORIZONTE",2,58804,"RUA","RIO NEGRO","NI","NÃO INFORMADO",629,"CALAFATE","B","BAIRRO","0",0
"si-log-2018.csv","2018-003647305-001",2018-01-25 14:45:00.000,1,"BELO HORIZONTE",2,58804,"RUA","RIO NEGRO","NI","NÃO INFORMADO",616,"BARROCA","B","BAIRRO","0",0
"si-log-2018.csv","2018-029028790-001",2018-07-02 10:57:00.000,1,"BELO HORIZONTE",2,58832,"RUA","RIO PARDO","NI","NÃO INFORMADO",765,"SANTA EFIGENIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-030097649-001",2018-07-09 07:56:00.000,1,"BELO HORIZONTE",2,58905,"RUA","RIO VERDE","NI","NÃO INFORMADO",792,"SAO PEDRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-039897946-001",2018-09-06 16:54:00.000,1,"BELO HORIZONTE",2,58905,"RUA","RIO VERDE","NI","NÃO INFORMADO",637,"CARMO","B","BAIRRO","0",0
"si-log-2018.csv","2018-031935156-001",2018-07-19 23:24:00.000,1,"BELO HORIZONTE",2,58905,"RUA","RIO VERDE","NI","NÃO INFORMADO",637,"CARMO","B","BAIRRO","0",0
"si-log-2018.csv","2018-025506002-001",2018-06-10 07:40:00.000,1,"BELO HORIZONTE",2,58905,"RUA","RIO VERDE","NI","NÃO INFORMADO",637,"CARMO","B","BAIRRO","0",0
"si-log-2018.csv","2018-003923099-001",2018-01-27 14:30:00.000,1,"BELO HORIZONTE",2,58905,"RUA","RIO VERDE","NI","NÃO INFORMADO",607,"ANCHIETA","B","BAIRRO","0",0
"si-log-2018.csv","2018-015818393-001",2018-04-09 21:44:00.000,1,"BELO HORIZONTE",2,57600,"RUA","QUITANDINHA","NI","NÃO INFORMADO",798,"SERRANO","B","BAIRRO","0",0
"si-log-2018.csv","2018-042078920-001",2018-09-20 12:15:00.000,1,"BELO HORIZONTE",2,57726,"RUA","RAFAEL MAGALHAES","NI","NÃO INFORMADO",778,"SANTO ANTONIO","B","BAIRRO","0",0
"si-log-2018.csv","2018-012093692-001",2018-03-17 20:16:00.000,1,"BELO HORIZONTE",2,57726,"RUA","RAFAEL MAGALHAES","NI","NÃO INFORMADO",778,"SANTO ANTONIO","B","BAIRRO","0",0
"si-log-2018.csv","2018-054722804-002",2018-12-08 22:36:00.000,1,"BELO HORIZONTE",2,57739,"RUA","RAFAEL TOBIAS","NI","NÃO INFORMADO",714,"LINDEIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-045397445-001",2018-10-10 20:08:00.000,1,"BELO HORIZONTE",2,57842,"RUA","RAMALHETE","NI","NÃO INFORMADO",797,"SERRA","B","BAIRRO","0",0
"si-log-2018.csv","2018-049038187-001",2018-11-02 15:47:00.000,1,"BELO HORIZONTE",2,57943,"RUA","RAPOSOS","NI","NÃO INFORMADO",666,"ESPLANADA","B","BAIRRO","0",0
"si-log-2018.csv","2018-016500857-001",2018-04-13 19:48:00.000,1,"BELO HORIZONTE",2,57997,"RUA","RAUL MENDES","NI","NÃO INFORMADO",774,"SANTA TEREZA","B","BAIRRO","0",0
"si-log-2018.csv","2018-051979390-001",2018-11-21 17:39:00.000,1,"BELO HORIZONTE",2,58007,"RUA","RAUL POMPEIA","NI","NÃO INFORMADO",792,"SAO PEDRO","B","BAIRRO","0",0
"si-log-2018.csv","2018-017533763-001",2018-04-20 13:36:00.000,1,"BELO HORIZONTE",2,58091,"RUA","REAL MADRID","NI","NÃO INFORMADO",793,"SAO SALVADOR","B","BAIRRO","0",0
"si-log-2018.csv","2018-044675973-001",2018-10-06 11:11:00.000,1,"BELO HORIZONTE",2,58108,"RUA","REALENGO","NI","NÃO INFORMADO",603,"ALTO CAICARAS","B","BAIRRO","0",0
"si-log-2018.csv","2018-045458234-001",2018-10-11 09:04:00.000,1,"BELO HORIZONTE",2,300556,"RUA","ANNA MARIA DE JESUS","NI","NÃO INFORMADO",687,"GUARANI","B","BAIRRO","0",0
"si-log-2018.csv","2018-041799739-001",2018-09-18 18:38:00.000,1,"BELO HORIZONTE",2,300556,"RUA","ANNA MARIA DE JESUS","NI","NÃO INFORMADO",600,"AARAO REIS","B","BAIRRO","0",0
"si-log-2018.csv","2018-013021153-001",2018-03-23 09:32:00.000,1,"BELO HORIZONTE",2,100491,"RUA","IRMA","NI","NÃO INFORMADO",790,"PIRATININGA","B","BAIRRO","0",0
"si-log-2018.csv","2018-021260326-001",2018-05-14 07:20:00.000,1,"BELO HORIZONTE",2,54352,"RUA","PITANGUEIRAS","NI","NÃO INFORMADO",778,"SANTO ANTONIO","B","BAIRRO","0",0
"si-log-2018.csv","2018-022038781-001",2018-05-18 12:19:00.000,1,"BELO HORIZONTE",2,54378,"RUA","PITOMBA","NI","NÃO INFORMADO",1141,"ARAGUAIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-041879643-001",2018-09-19 09:18:00.000,1,"BELO HORIZONTE",2,54378,"RUA","PITOMBA","NI","NÃO INFORMADO",1141,"ARAGUAIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-056086350-001",2018-12-17 17:45:00.000,1,"BELO HORIZONTE",2,54378,"RUA","PITOMBA","NI","NÃO INFORMADO",1141,"ARAGUAIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-033409451-001",2018-07-29 16:22:00.000,1,"BELO HORIZONTE",2,54453,"RUA","PLATINA","NI","NÃO INFORMADO",752,"PRADO","B","BAIRRO","0",0
"si-log-2018.csv","2018-022544884-001",2018-05-21 18:28:00.000,1,"BELO HORIZONTE",2,54453,"RUA","PLATINA","NI","NÃO INFORMADO",752,"PRADO","B","BAIRRO","0",0
"si-log-2018.csv","2018-027032226-001",2018-06-19 19:44:00.000,1,"BELO HORIZONTE",2,54453,"RUA","PLATINA","NI","NÃO INFORMADO",752,"PRADO","B","BAIRRO","0",0
"si-log-2018.csv","2018-007897793-001",2018-02-21 09:42:00.000,1,"BELO HORIZONTE",2,54453,"RUA","PLATINA","NI","NÃO INFORMADO",752,"PRADO","B","BAIRRO","0",0
"si-log-2018.csv","2018-032266398-001",2018-07-22 08:35:00.000,1,"BELO HORIZONTE",2,54453,"RUA","PLATINA","NI","NÃO INFORMADO",629,"CALAFATE","B","BAIRRO","0",0
"si-log-2018.csv","2018-018166897-001",2018-04-24 16:50:00.000,1,"BELO HORIZONTE",2,54453,"RUA","PLATINA","NI","NÃO INFORMADO",629,"CALAFATE","B","BAIRRO","0",0
"si-log-2018.csv","2018-030184975-001",2018-07-09 15:52:00.000,1,"BELO HORIZONTE",2,54453,"RUA","PLATINA","NI","NÃO INFORMADO",629,"CALAFATE","B","BAIRRO","0",0
"si-log-2018.csv","2018-041258640-001",2018-09-15 07:48:00.000,1,"BELO HORIZONTE",2,54601,"RUA","PONTA PORA","NI","NÃO INFORMADO",765,"SANTA EFIGENIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-045378477-001",2018-10-10 17:54:00.000,1,"BELO HORIZONTE",2,54601,"RUA","PONTA PORA","NI","NÃO INFORMADO",765,"SANTA EFIGENIA","B","BAIRRO","0",0
"si-log-2018.csv","2018-006476018-001",2018-02-12 15:00:00.000,1,"BELO HORIZONTE",2,54655,"RUA","PONTE NOVA","NI","NÃO INFORMADO",646,"COLEGIO BATISTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-030604920-001",2018-07-11 21:06:00.000,1,"BELO HORIZONTE",2,54743,"RUA","PORTEIRINHA","NI","NÃO INFORMADO",744,"PARAISO","B","BAIRRO","0",0
"si-log-2018.csv","2018-040266441-001",2018-09-02 18:30:00.000,1,"BELO HORIZONTE",2,54090,"RUA","PIRAMBO","NI","NÃO INFORMADO",763,"SANTA CRUZ","B","BAIRRO","0",0
"si-log-2018.csv","2018-034848947-001",2018-08-07 10:02:00.000,1,"BELO HORIZONTE",2,54210,"RUA","PIRATININGA","NI","NÃO INFORMADO",636,"CARLOS PRATES","B","BAIRRO","0",0
"si-log-2018.csv","2018-057726306-001",2018-12-28 16:46:00.000,1,"BELO HORIZONTE",2,54769,"RUA","MARIA FILOGONIO","NI","NÃO INFORMADO",636,"CARLOS PRATES","B","BAIRRO","0",0
"si-log-2018.csv","2018-028362470-001",2018-06-27 20:47:00.000,1,"BELO HORIZONTE",2,54857,"RUA","PORTUGAL E CASTRO","NI","NÃO INFORMADO",824,"NOVA CACHOEIRINHA","B","BAIRRO","0",0
"si-log-2018.csv","2018-022012768-001",2018-05-18 10:34:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",774,"SANTA TEREZA","B","BAIRRO","0",0
"si-log-2018.csv","2018-020026033-001",2018-05-06 17:14:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",692,"HORTO","B","BAIRRO","0",0
"si-log-2018.csv","2018-027092890-001",2018-06-20 09:25:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",646,"COLEGIO BATISTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-019350957-001",2018-05-02 08:39:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",646,"COLEGIO BATISTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-001925810-001",2018-01-14 05:54:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",646,"COLEGIO BATISTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-004367410-001",2018-01-30 13:34:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",646,"COLEGIO BATISTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-048319728-001",2018-10-29 08:00:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",646,"COLEGIO BATISTA","B","BAIRRO","0",0
"si-log-2018.csv","2019-003611671-001",2018-09-01 12:10:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-054160185-001",2018-12-05 13:38:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-056714605-001",2018-12-21 14:11:00.000,1,"BELO HORIZONTE",2,54932,"RUA","POUSO ALEGRE","NI","NÃO INFORMADO",679,"FLORESTA","B","BAIRRO","0",0
"si-log-2018.csv","2018-007759584-001",2018-02-20 13:26:00.000,1,"BELO HORIZONTE",2,54945,"RUA","POUSO ALTO","NI","NÃO INFORMADO",788,"SAO LUCAS","B","BAIRRO","0",0
"si-log-2018.csv","2018-030329504-001",2018-07-10 11:10:00.000,1,"BELO HORIZONTE",2,54958,"RUA","POVOA DE VARZIM","NI","NÃO INFORMADO",743,"PAQUETA","B","BAIRRO","0",0
"si-log-2018.csv","2018-020513970-001",2018-05-09 14:37:00.000,1,"BELO HORIZONTE",2,54958,"RUA","POVOA DE VARZIM","NI","NÃO INFORMADO",743,"PAQUETA","B","BAIRRO","0",0
"si-log-2018.csv","2018-033421506-001",2018-07-29 17:26:00.000,1,"BELO HORIZONTE",2,55009,"RUA","PRADOS","NI","NÃO INFORMADO",636,"CARLOS PRATES","B","BAIRRO","0",0
