Listener Device,Listener OS,Listener OS Version,Listener OS Version Number,Listener Tag,Listener App Comp,Listener Affinity Group,Listener Business App,Listener Object Category,Listening IP,Listening Port,Listening Service,Listener Service User,Port Communication,Protocol,Client Service,Client Service User,Client App Comp,Client Device,Client OS,Client OS Version,Client OS Version Number,Client Tag,Client Affinity Group,Client Business App,Client Object Category,Client IP,Client Port Communication,Process Display Name,Process Name,Communication Last Detected,Netstat # Times Port Actively Connected at Discovery,Netstat # Times Discovery Checked for Connection,Netstat Total # Port Connections at Discovery,Netstat Time First Time Port Connected at Discovery,Netstat Last Time Port Connected at Discovery
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Production Research","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:00.713,1,112,1,2022-01-22 17:25:00.713,2022-01-22 17:25:00.713
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Production Research","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:00.693,5,2854,5,2021-09-23 23:30:56.626,2022-01-15 19:39:00.693
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Production Research","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.273,17,2788,17,2021-09-26 21:20:56.923,2021-12-28 08:00:03.273
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3130,82,2020-12-24 17:03:36.630,2022-01-14 00:06:08.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.203,64,2839,66,2021-09-24 15:43:56.596,2022-01-27 09:34:02.203
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.676,10,286,10,2022-01-15 04:29:04.696,2022-01-19 10:43:00.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:09:03.253,4,2966,4,2021-01-26 16:55:47.376,2022-01-03 19:09:03.253
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:07.233,81,3447,197,2020-10-07 15:28:49.326,2022-01-10 21:54:07.233
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.736,106,3638,107,2020-08-31 22:37:14.233,2022-01-21 01:12:00.736
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.280,123,4164,162,2020-02-11 17:04:49.206,2022-01-13 09:29:11.280
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,413,3243,1176,2020-11-18 14:45:52.533,2022-01-13 20:46:11.270
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:00.713,1,112,1,2022-01-22 17:25:00.713,2022-01-22 17:25:00.713
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:00.693,5,2854,5,2021-09-23 23:30:56.626,2022-01-15 19:39:00.693
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Research - Prod","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.273,17,2788,17,2021-09-26 21:20:56.923,2021-12-28 08:00:03.273
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3130,82,2020-12-24 17:03:36.630,2022-01-14 00:06:08.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.203,64,2839,66,2021-09-24 15:43:56.596,2022-01-27 09:34:02.203
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.676,10,286,10,2022-01-15 04:29:04.696,2022-01-19 10:43:00.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:09:03.253,4,2966,4,2021-01-26 16:55:47.376,2022-01-03 19:09:03.253
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:07.233,81,3447,197,2020-10-07 15:28:49.326,2022-01-10 21:54:07.233
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.736,106,3638,107,2020-08-31 22:37:14.233,2022-01-21 01:12:00.736
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.280,123,4164,162,2020-02-11 17:04:49.206,2022-01-13 09:29:11.280
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,413,3243,1176,2020-11-18 14:45:52.533,2022-01-13 20:46:11.270
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:00.713,1,112,1,2022-01-22 17:25:00.713,2022-01-22 17:25:00.713
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:00.693,5,2854,5,2021-09-23 23:30:56.626,2022-01-15 19:39:00.693
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","RP Demo app","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.273,17,2788,17,2021-09-26 21:20:56.923,2021-12-28 08:00:03.273
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:08.676,82,3130,82,2020-12-24 17:03:36.630,2022-01-14 00:06:08.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.203,64,2839,66,2021-09-24 15:43:56.596,2022-01-27 09:34:02.203
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.676,10,286,10,2022-01-15 04:29:04.696,2022-01-19 10:43:00.676
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:09:03.253,4,2966,4,2021-01-26 16:55:47.376,2022-01-03 19:09:03.253
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:07.233,81,3447,197,2020-10-07 15:28:49.326,2022-01-10 21:54:07.233
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:00.736,106,3638,107,2020-08-31 22:37:14.233,2022-01-21 01:12:00.736
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:11.280,123,4164,162,2020-02-11 17:04:49.206,2022-01-13 09:29:11.280
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:11.270,413,3243,1176,2020-11-18 14:45:52.533,2022-01-13 20:46:11.270
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:00.713,1,112,1,2022-01-22 17:25:00.713,2022-01-22 17:25:00.713
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:00.693,5,2854,5,2021-09-23 23:30:56.626,2022-01-15 19:39:00.693
"s2-tomcat-9063.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo,demo_group,App_B","","","Testing_27","Florida Lab","10.90.6.3",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.273,17,2788,17,2021-09-26 21:20:56.923,2021-12-28 08:00:03.273
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:00.693,84,3098,84,2020-12-24 17:03:22.446,2022-01-14 00:06:00.693
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.180,71,2790,75,2021-09-24 15:43:56.623,2022-01-27 09:34:02.180
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.656,10,286,10,2022-01-15 04:29:00.736,2022-01-19 10:43:00.656
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:08:11.260,4,2934,4,2021-01-26 16:55:47.430,2022-01-03 19:08:11.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:03.286,85,3415,172,2020-10-07 15:28:49.606,2022-01-10 21:54:03.286
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:04.650,119,3606,122,2020-08-31 22:37:13.950,2022-01-21 01:12:04.650
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.15.3",22,"","",2021-12-28 08:00:03.260,20,3290,20,2020-11-01 05:45:50.056,2021-12-28 08:00:03.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.286,125,4352,167,2020-02-07 17:04:26.046,2022-01-13 09:29:03.286
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:07.196,414,3210,1177,2020-11-18 14:45:52.466,2022-01-13 20:46:07.196
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:04.626,1,112,1,2022-01-22 17:25:04.626,2022-01-22 17:25:04.626
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.6.10",22,"","",2022-01-11 17:26:07.223,36,2390,36,2021-10-15 21:14:42.400,2022-01-11 17:26:07.223
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:08.680,4,2806,4,2021-09-23 23:30:56.603,2022-01-15 19:39:08.680
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Align-Demo Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.260,22,2740,22,2021-09-26 21:20:57.216,2021-12-28 08:00:03.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:00.693,84,3098,84,2020-12-24 17:03:22.446,2022-01-14 00:06:00.693
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.180,71,2790,75,2021-09-24 15:43:56.623,2022-01-27 09:34:02.180
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.656,10,286,10,2022-01-15 04:29:00.736,2022-01-19 10:43:00.656
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:08:11.260,4,2934,4,2021-01-26 16:55:47.430,2022-01-03 19:08:11.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:03.286,85,3415,172,2020-10-07 15:28:49.606,2022-01-10 21:54:03.286
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:04.650,119,3606,122,2020-08-31 22:37:13.950,2022-01-21 01:12:04.650
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.15.3",22,"","",2021-12-28 08:00:03.260,20,3290,20,2020-11-01 05:45:50.056,2021-12-28 08:00:03.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.286,125,4352,167,2020-02-07 17:04:26.046,2022-01-13 09:29:03.286
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:07.196,414,3210,1177,2020-11-18 14:45:52.466,2022-01-13 20:46:07.196
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:04.626,1,112,1,2022-01-22 17:25:04.626,2022-01-22 17:25:04.626
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.6.10",22,"","",2022-01-11 17:26:07.223,36,2390,36,2021-10-15 21:14:42.400,2022-01-11 17:26:07.223
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:08.680,4,2806,4,2021-09-23 23:30:56.603,2022-01-15 19:39:08.680
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Demo App 1","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.260,22,2740,22,2021-09-26 21:20:57.216,2021-12-28 08:00:03.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:00.693,84,3098,84,2020-12-24 17:03:22.446,2022-01-14 00:06:00.693
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.100.187",22,"","",2022-01-27 09:34:02.180,71,2790,75,2021-09-24 15:43:56.623,2022-01-27 09:34:02.180
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.160.26",22,"","",2022-01-19 10:43:00.656,10,286,10,2022-01-15 04:29:00.736,2022-01-19 10:43:00.656
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.5.31",22,"","",2022-01-03 19:08:11.260,4,2934,4,2021-01-26 16:55:47.430,2022-01-03 19:08:11.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.5",22,"","",2022-01-10 21:54:03.286,85,3415,172,2020-10-07 15:28:49.606,2022-01-10 21:54:03.286
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.7.15",22,"","",2022-01-21 01:12:04.650,119,3606,122,2020-08-31 22:37:13.950,2022-01-21 01:12:04.650
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.90.15.3",22,"","",2021-12-28 08:00:03.260,20,3290,20,2020-11-01 05:45:50.056,2021-12-28 08:00:03.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.4",22,"","",2022-01-13 09:29:03.286,125,4352,167,2020-02-07 17:04:26.046,2022-01-13 09:29:03.286
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.7",22,"","",2022-01-13 20:46:07.196,414,3210,1177,2020-11-18 14:45:52.466,2022-01-13 20:46:07.196
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.2.24",22,"","",2022-01-22 17:25:04.626,1,112,1,2022-01-22 17:25:04.626,2022-01-22 17:25:04.626
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.91.6.10",22,"","",2022-01-11 17:26:07.223,36,2390,36,2021-10-15 21:14:42.400,2022-01-11 17:26:07.223
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.27",22,"","",2022-01-15 19:39:08.680,4,2806,4,2021-09-23 23:30:56.603,2022-01-15 19:39:08.680
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","My Business App","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.92.11.48",22,"","",2021-12-28 08:00:03.260,22,2740,22,2021-09-26 21:20:57.216,2021-12-28 08:00:03.260
"s7-firefox-90610.device42.pvt","Ubuntu","18.04","4.15.0-46-generic","demo_group,App_A","","Dependency s7-firefox-90610.device42.pvt_1","Payroll Application","Florida Lab","10.90.6.10",22,"sshd","root",22,"TCP","","","","","","","","","","","","10.42.31.92",22,"","",2022-01-14 00:06:00.693,84,3098,84,2020-12-24 17:03:22.446,2022-01-14 00:06:00.693
