ProductID,Name,ProductModel,Culture,Description
711,"Sport-100 Helmet, Blue","Sport-100","ar","ملائمة بشكل عام، وجيدة التهوية، وخفيفة الوزن بقناع واق من الشمس مزود بخاصية الالتصاق التلقائي."
880,"Hydration Pack - 70 oz.","Hydration Pack","ar","شنطة ظهر مائية متعددة الأغراض والاستعمالات تزن 1.960 كيلوجرام وتوفر مساحة تخزين إضافية، وإمكانية تعبئة سهلة، مع حزام وسط."
852,"Women's Tights, S","Women's Tights","ar","تساعد الرداءات المحكمة المصنوعة من الاسباندكس المخصصة للقيادة في فصل الشتاء، مع تركيبة الشمواة الانسيابية على التخلص من مواضع الضغط."
853,"Women's Tights, M","Women's Tights","ar","تساعد الرداءات المحكمة المصنوعة من الاسباندكس المخصصة للقيادة في فصل الشتاء، مع تركيبة الشمواة الانسيابية على التخلص من مواضع الضغط."
854,"Women's Tights, L","Women's Tights","ar","تساعد الرداءات المحكمة المصنوعة من الاسباندكس المخصصة للقيادة في فصل الشتاء، مع تركيبة الشمواة الانسيابية على التخلص من مواضع الضغط."
877,"Bike Wash - Dissolver","Bike Wash","ar","يمكنها إزالة أصعب أوساخ الطريق، وإذابة المواد الزيتية، كما أنها آمنة بيئيًا. زجاجة بسعة لتر واحد."
843,"Cable Lock","Cable Lock","ar","أغلفة تناسب الإطارين الأمامي والخلفي، وتشمل حاملاً ومفتاحين."
823,"LL Mountain Rear Wheel","LL Mountain Rear Wheel","ar","عجلة احتياطية مخصصة للقيادة في الجبال لراكبي الدراجات المبتدئين."
824,"ML Mountain Rear Wheel","ML Mountain Rear Wheel","ar","عجلة احتياطية مخصصة للقيادة في الجبال تناسب كافة أنواع الركاب بدءًا من الراكب العادي إلى الراكب المحترف."
825,"HL Mountain Rear Wheel","HL Mountain Rear Wheel","ar","عجلة احتياطية مخصصة للقيادة في الجبال عالية الأداء."
826,"LL Road Rear Wheel","LL Road Rear Wheel","ar","عجلة طريق أمامية بديلة لقائدي الدراجات المبتدئين."
894,"Rear Derailleur","Rear Derailleur","ar","تصميم عريض الوصلات."
994,"LL Bottom Bracket","LL Bottom Bracket","fr","Acier chromé."
995,"ML Bottom Bracket","ML Bottom Bracket","fr","Cuvettes en alliage d'aluminium ; axe de grand diamètre."
996,"HL Bottom Bracket","HL Bottom Bracket","fr","Cuvettes en alliage d'aluminium et axe creux."
984,"Mountain-500 Silver, 40","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
985,"Mountain-500 Silver, 42","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
986,"Mountain-500 Silver, 44","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
987,"Mountain-500 Silver, 48","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
988,"Mountain-500 Silver, 52","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
989,"Mountain-500 Black, 40","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
990,"Mountain-500 Black, 42","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
991,"Mountain-500 Black, 44","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
992,"Mountain-500 Black, 48","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
993,"Mountain-500 Black, 52","Mountain-500","fr","Adapté à tous les usages, sur route ou tout-terrain. Pour toutes les bourses. Changement de braquet en douceur et conduite confortable."
980,"Mountain-400-W Silver, 38","Mountain-400-W","fr","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers."
981,"Mountain-400-W Silver, 40","Mountain-400-W","fr","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers."
982,"Mountain-400-W Silver, 42","Mountain-400-W","fr","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers."
983,"Mountain-400-W Silver, 46","Mountain-400-W","fr","Ce vélo offre un excellent rapport qualité-prix. Vif et facile à manœuvrer, il se conduit en toute tranquillité sur les chemins et les sentiers."
785,"Mountain-300 Black, 38","Mountain-300","fr","Pour les véritables passionnés du VTT. Un vélo extrêmement robuste qui vous permettra d'aller partout, même sur les terrains difficiles, pour un budget raisonnable."
786,"Mountain-300 Black, 40","Mountain-300","fr","Pour les véritables passionnés du VTT. Un vélo extrêmement robuste qui vous permettra d'aller partout, même sur les terrains difficiles, pour un budget raisonnable."
787,"Mountain-300 Black, 44","Mountain-300","fr","Pour les véritables passionnés du VTT. Un vélo extrêmement robuste qui vous permettra d'aller partout, même sur les terrains difficiles, pour un budget raisonnable."
788,"Mountain-300 Black, 48","Mountain-300","fr","Pour les véritables passionnés du VTT. Un vélo extrêmement robuste qui vous permettra d'aller partout, même sur les terrains difficiles, pour un budget raisonnable."
779,"Mountain-200 Silver, 38","Mountain-200","fr","Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100."
780,"Mountain-200 Silver, 42","Mountain-200","fr","Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100."
781,"Mountain-200 Silver, 46","Mountain-200","fr","Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100."
782,"Mountain-200 Black, 38","Mountain-200","fr","Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100."
783,"Mountain-200 Black, 42","Mountain-200","fr","Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100."
784,"Mountain-200 Black, 46","Mountain-200","fr","Conduite sur terrains très accidentés. Idéal pour tous les niveaux de compétition. Utilise le même cadre HL que le Montain-100."
771,"Mountain-100 Silver, 38","Mountain-100","fr","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains."
772,"Mountain-100 Silver, 42","Mountain-100","fr","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains."
773,"Mountain-100 Silver, 44","Mountain-100","fr","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains."
774,"Mountain-100 Silver, 48","Mountain-100","fr","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains."
775,"Mountain-100 Black, 38","Mountain-100","fr","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains."
776,"Mountain-100 Black, 42","Mountain-100","fr","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains."
777,"Mountain-100 Black, 44","Mountain-100","fr","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains."
778,"Mountain-100 Black, 48","Mountain-100","fr","VTT de compétition haut de gamme. Plusieurs options d'amélioration des performances : cadre HL, suspension avant particulièrement souple et traction adaptée à tous les terrains."
977,"Road-750 Black, 58","Road-750","fr","Vélo d'adulte d'entrée de gamme ; permet une conduite confortable en ville ou sur les chemins de campagne. Moyeux et rayons à blocage rapide."
997,"Road-750 Black, 44","Road-750","fr","Vélo d'adulte d'entrée de gamme ; permet une conduite confortable en ville ou sur les chemins de campagne. Moyeux et rayons à blocage rapide."
998,"Road-750 Black, 48","Road-750","fr","Vélo d'adulte d'entrée de gamme ; permet une conduite confortable en ville ou sur les chemins de campagne. Moyeux et rayons à blocage rapide."
999,"Road-750 Black, 52","Road-750","fr","Vélo d'adulte d'entrée de gamme ; permet une conduite confortable en ville ou sur les chemins de campagne. Moyeux et rayons à blocage rapide."
759,"Road-650 Red, 58","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
760,"Road-650 Red, 60","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
761,"Road-650 Red, 62","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
762,"Road-650 Red, 44","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
769,"Road-650 Black, 48","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
770,"Road-650 Black, 52","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
763,"Road-650 Red, 48","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
764,"Road-650 Red, 52","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
765,"Road-650 Black, 58","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
766,"Road-650 Black, 60","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
767,"Road-650 Black, 62","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
768,"Road-650 Black, 44","Road-650","fr","Vélo très séduisant comportant de nombreuses caractéristiques des modèles haut de gamme. Bénéficie du cadre léger et rigide, mais aussi de la ligne performante qui ont fait notre réputation."
797,"Road-550-W Yellow, 38","Road-550-W","fr","Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route."
798,"Road-550-W Yellow, 40","Road-550-W","fr","Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route."
799,"Road-550-W Yellow, 42","Road-550-W","fr","Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route."
800,"Road-550-W Yellow, 44","Road-550-W","fr","Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route."
801,"Road-550-W Yellow, 48","Road-550-W","fr","Équipé de la même technologie que tous nos vélos de route, avec un cadre femmes. Idéal pour la promenade ou la course sur route."
754,"Road-450 Red, 58","Road-450","fr","Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols."
755,"Road-450 Red, 60","Road-450","fr","Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols."
756,"Road-450 Red, 44","Road-450","fr","Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols."
757,"Road-450 Red, 48","Road-450","fr","Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols."
758,"Road-450 Red, 52","Road-450","fr","Un véritable vélo multi-sports, qui offre une conduite optimisée et une ligne révolutionnaire. Sa ligne aérodynamique vous permet de l'utiliser en course et ses vitesses de gravir les cols."
973,"Road-350-W Yellow, 40","Road-350-W","fr","Tout terrain, course ou promenade entre amis sur un vélo aérodynamique et léger (cadre femmes). Bénéficie d'un système de selle perfectionné qui offre un confort optimal."
974,"Road-350-W Yellow, 42","Road-350-W","fr","Tout terrain, course ou promenade entre amis sur un vélo aérodynamique et léger (cadre femmes). Bénéficie d'un système de selle perfectionné qui offre un confort optimal."
975,"Road-350-W Yellow, 44","Road-350-W","fr","Tout terrain, course ou promenade entre amis sur un vélo aérodynamique et léger (cadre femmes). Bénéficie d'un système de selle perfectionné qui offre un confort optimal."
976,"Road-350-W Yellow, 48","Road-350-W","fr","Tout terrain, course ou promenade entre amis sur un vélo aérodynamique et léger (cadre femmes). Bénéficie d'un système de selle perfectionné qui offre un confort optimal."
789,"Road-250 Red, 44","Road-250","fr","Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne."
790,"Road-250 Red, 48","Road-250","fr","Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne."
791,"Road-250 Red, 52","Road-250","fr","Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne."
792,"Road-250 Red, 58","Road-250","fr","Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne."
793,"Road-250 Black, 44","Road-250","fr","Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne."
794,"Road-250 Black, 48","Road-250","fr","Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne."
795,"Road-250 Black, 52","Road-250","fr","Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne."
796,"Road-250 Black, 58","Road-250","fr","Cadre en alliage d'aluminium qui offre une conduite légère et rapide, sur pistes ou sur routes de campagne."
749,"Road-150 Red, 62","Road-150","fr","Ce vélo est destiné aux champions cyclistes. Mis au point par une équipe cycliste professionnelle, ce vélo possède un cadre en aluminium traité à chaud extrêmement léger et un guidon qui permet une conduite très précise."
750,"Road-150 Red, 44","Road-150","fr","Ce vélo est destiné aux champions cyclistes. Mis au point par une équipe cycliste professionnelle, ce vélo possède un cadre en aluminium traité à chaud extrêmement léger et un guidon qui permet une conduite très précise."
751,"Road-150 Red, 48","Road-150","fr","Ce vélo est destiné aux champions cyclistes. Mis au point par une équipe cycliste professionnelle, ce vélo possède un cadre en aluminium traité à chaud extrêmement léger et un guidon qui permet une conduite très précise."
752,"Road-150 Red, 52","Road-150","fr","Ce vélo est destiné aux champions cyclistes. Mis au point par une équipe cycliste professionnelle, ce vélo possède un cadre en aluminium traité à chaud extrêmement léger et un guidon qui permet une conduite très précise."
753,"Road-150 Red, 56","Road-150","fr","Ce vélo est destiné aux champions cyclistes. Mis au point par une équipe cycliste professionnelle, ce vélo possède un cadre en aluminium traité à chaud extrêmement léger et un guidon qui permet une conduite très précise."
958,"Touring-3000 Blue, 54","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
959,"Touring-3000 Blue, 58","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
960,"Touring-3000 Blue, 62","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
961,"Touring-3000 Yellow, 44","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
962,"Touring-3000 Yellow, 50","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
963,"Touring-3000 Yellow, 54","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
964,"Touring-3000 Yellow, 58","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
965,"Touring-3000 Yellow, 62","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
978,"Touring-3000 Blue, 44","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
979,"Touring-3000 Blue, 50","Touring-3000","fr","Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end."
953,"Touring-2000 Blue, 60","Touring-2000","fr","La selle rembourrée offre un confort optimal. Le porte-bagages nouvellement remanié offre diverses possibilités d'ajout de paniers ou de sacoches. Ce vélo reste parfaitement stable une fois chargé."
970,"Touring-2000 Blue, 46","Touring-2000","fr","La selle rembourrée offre un confort optimal. Le porte-bagages nouvellement remanié offre diverses possibilités d'ajout de paniers ou de sacoches. Ce vélo reste parfaitement stable une fois chargé."
971,"Touring-2000 Blue, 50","Touring-2000","fr","La selle rembourrée offre un confort optimal. Le porte-bagages nouvellement remanié offre diverses possibilités d'ajout de paniers ou de sacoches. Ce vélo reste parfaitement stable une fois chargé."
972,"Touring-2000 Blue, 54","Touring-2000","fr","La selle rembourrée offre un confort optimal. Le porte-bagages nouvellement remanié offre diverses possibilités d'ajout de paniers ou de sacoches. Ce vélo reste parfaitement stable une fois chargé."
954,"Touring-1000 Yellow, 46","Touring-1000","fr","Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids."
955,"Touring-1000 Yellow, 50","Touring-1000","fr","Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids."
956,"Touring-1000 Yellow, 54","Touring-1000","fr","Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids."
957,"Touring-1000 Yellow, 60","Touring-1000","fr","Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids."
966,"Touring-1000 Blue, 46","Touring-1000","fr","Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids."
967,"Touring-1000 Blue, 50","Touring-1000","fr","Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids."
968,"Touring-1000 Blue, 54","Touring-1000","fr","Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids."
969,"Touring-1000 Blue, 60","Touring-1000","fr","Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids."
952,"Chain","Chain","fr","Système de changement de vitesse très performant."
949,"LL Crankset","LL Crankset","fr","Axe très rigide."
950,"ML Crankset","ML Crankset","fr","Manivelle haute résistance."
951,"HL Crankset","HL Crankset","fr","Pédalier triple plateaux ; manivelle en aluminium ; changement de braquet impeccable."
948,"Front Brakes","Front Brakes","fr","Patins de freinage pour tous les temps ; freinage renforcé par l'application d'une plus grande surface sur la jante."
945,"Front Derailleur","Front Derailleur","fr","Conception liaison large."
802,"LL Fork","LL Fork","fr","Conception robuste permettant d'absorber les chocs et d'offrir une conduite plus précise."
803,"ML Fork","ML Fork","fr","Fourche composite pour route avec tube de direction en aluminium."
804,"HL Fork","HL Fork","fr","Fourche pour route en carbone hautes performances avec bras incurvés."
917,"LL Mountain Frame - Silver, 42","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
918,"LL Mountain Frame - Silver, 44","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
919,"LL Mountain Frame - Silver, 48","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
920,"LL Mountain Frame - Silver, 52","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
924,"LL Mountain Frame - Black, 42","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
925,"LL Mountain Frame - Black, 44","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
926,"LL Mountain Frame - Black, 48","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
927,"LL Mountain Frame - Black, 52","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
943,"LL Mountain Frame - Black, 40","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
944,"LL Mountain Frame - Silver, 40","LL Mountain Frame","fr","Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML."
814,"ML Mountain Frame - Black, 38","ML Mountain Frame-W","fr","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes."
904,"ML Mountain Frame-W - Silver, 40","ML Mountain Frame-W","fr","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes."
905,"ML Mountain Frame-W - Silver, 42","ML Mountain Frame-W","fr","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes."
906,"ML Mountain Frame-W - Silver, 46","ML Mountain Frame-W","fr","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes."
942,"ML Mountain Frame-W - Silver, 38","ML Mountain Frame-W","fr","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes."
830,"ML Mountain Frame - Black, 40","ML Mountain Frame","fr","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version femmes."
831,"ML Mountain Frame - Black, 44","ML Mountain Frame","fr","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version femmes."
832,"ML Mountain Frame - Black, 48","ML Mountain Frame","fr","Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version femmes."
822,"ML Road Frame-W - Yellow, 38","ML Road Frame-W","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes."
833,"ML Road Frame-W - Yellow, 40","ML Road Frame-W","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes."
834,"ML Road Frame-W - Yellow, 42","ML Road Frame-W","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes."
835,"ML Road Frame-W - Yellow, 44","ML Road Frame-W","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes."
836,"ML Road Frame-W - Yellow, 48","ML Road Frame-W","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version femmes."
815,"LL Mountain Front Wheel","LL Mountain Front Wheel","fr","Roue de secours tout-terrain pour vététiste occasionnel."
816,"ML Mountain Front Wheel","ML Mountain Front Wheel","fr","Roue de secours tout-terrain pour vététiste amateur à confirmé."
817,"HL Mountain Front Wheel","HL Mountain Front Wheel","fr","Roue de secours tout-terrain hautes performances."
818,"LL Road Front Wheel","LL Road Front Wheel","fr","Roue avant pour vélo de route pour cycliste occasionnel."
819,"ML Road Front Wheel","ML Road Front Wheel","fr","Alliage robuste avec moyeu à blocage rapide."
820,"HL Road Front Wheel","HL Road Front Wheel","fr","Roue solide avec jante double paroi."
821,"Touring Front Wheel","Touring Front Wheel","fr","Jantes aérodynamiques pour conduite en souplesse."
808,"LL Mountain Handlebars","LL Mountain Handlebars","fr","Barre d'appui tous usages pour conduite sur route ou tout-terrain."
809,"ML Mountain Handlebars","ML Mountain Handlebars","fr","Barres d'appui en alliage d'aluminium solide pour descente."
810,"HL Mountain Handlebars","HL Mountain Handlebars","fr","Barre d'appui plate suffisamment solide pour le circuit professionnel."
811,"LL Road Handlebars","LL Road Handlebars","fr","Forme très réussie destinée à faciliter l'accès aux leviers."
812,"ML Road Handlebars","ML Road Handlebars","fr","Barre d'appui avec tube en aluminium ergonomique pour répondre aux besoins de tous les cyclistes."
813,"HL Road Handlebars","HL Road Handlebars","fr","Conçu pour la compétition ; barre d'appui ergonomique haut de gamme en alliage d'aluminium."
946,"LL Touring Handlebars","LL Touring Handlebars","fr","Forme très réussie destinée à diminuer la fatigue des cyclistes occasionnels."
947,"HL Touring Handlebars","HL Touring Handlebars","fr","Barre d'appui en aluminium légère et solide pour les longues randonnées."
805,"LL Headset","LL Headset","fr","Jeu de direction de qualité sans filetage à un prix abordable."
806,"ML Headset","ML Headset","fr","Boîtier de protection hermétique."
807,"HL Headset","HL Headset","fr","Jeu de direction sans filetage 2,54 cm de grande qualité avec un dispositif de lubrification rapide."
935,"LL Mountain Pedal","LL Mountain Pedal","fr","Plate-forme allongée permettant de rouler avec tous types de chaussures ; idéal pour la randonnée."
936,"ML Mountain Pedal","ML Mountain Pedal","fr","Pédales automatiques légères et robustes avec tension réglable."
937,"HL Mountain Pedal","HL Mountain Pedal","fr","Acier inoxydable ; facile à nettoyer."
938,"LL Road Pedal","LL Road Pedal","fr","Pédales automatiques - aluminium."
939,"ML Road Pedal","ML Road Pedal","fr","Fabrication en alliage d'aluminium léger."
940,"HL Road Pedal","HL Road Pedal","fr","Pédales automatiques haut de gamme avec tension réglable."
