Name,CustID,ProdID,Date,Currency,Qty,Sales USD Old,Cost USD Old
" Jul 2021 Sales","WA012","SSBC3001",2021-07-10 00:00:00.000,"USD",1,300,285.4
" Jul 2021 Sales","WA007","SSBC3001",2021-07-25 00:00:00.000,"USD",1,300,285.4
" Feb 2021 Sales","WA012","SSBC3001",2021-02-25 00:00:00.000,"USD",1,300,285.4
" Feb 2021 Sales","WA007","SSBC3001",2021-02-25 00:00:00.000,"USD",1,300,285.4
" Sep 2021 Sales","WA012","SSBC3001",2021-09-10 00:00:00.000,"USD",1,300,285.4
" Oct 2020 Sales","WA012","SSBC3001",2020-10-31 00:00:00.000,"USD",1,300,285.4
" Sep 2021 Sales","WA005","SSBC3001",2021-09-10 00:00:00.000,"USD",1,300,285.4
" Oct 2020 Sales","WA005","SSBC3001",2020-10-25 00:00:00.000,"USD",1,300,285.4
" Oct 2020 Sales","WA007","SSBC3001",2020-10-25 00:00:00.000,"USD",1,300,285.4
" Jul 2021 Sales","WA005","SSBC3001",2021-07-25 00:00:00.000,"USD",1,300,285.4
" Feb 2021 Sales","WA005","SSBC3001",2021-02-25 00:00:00.000,"USD",1,300,285.4
" Mar 2021 Sales","WA012","SSBC3001",2021-03-25 00:00:00.000,"USD",1,300,285.4
" Oct 2020 Sales","WA012","SSBC3001",2020-10-10 00:00:00.000,"USD",1,300,285.4
" Nov 2020 Sales","WA007","SSBC3001",2020-11-25 00:00:00.000,"USD",1,300,285.4
" Nov 2020 Sales","WA005","SSBC3001",2020-11-25 00:00:00.000,"USD",1,300,285.4
" May 2021 Sales","WA012","SSBC3001",2021-05-25 00:00:00.000,"",1,300,285.4
" Apr 2021 Sales","WA012","SSBC3001",2021-04-10 00:00:00.000,"USD",1,300,285.4
" May 2021 Sales","WA005","SSBC3001",2021-05-25 00:00:00.000,"",1,300,285.4
" Jan 2021 Sales","WA005","SSBC3001",2021-01-25 00:00:00.000,"USD",1,300,285.4
" Dec 2020 Sales","WA012","SSBC3001",2020-12-10 00:00:00.000,"USD",1,300,285.4
" Dec 2020 Sales","WA005","SSBC3001",2020-12-10 00:00:00.000,"USD",1,300,285.4
" Dec 2020 Sales","WA007","SSBC3001",2020-12-25 00:00:00.000,"USD",1,300,285.4
" Apr 2021 Sales","WA005","SSBC3001",2021-04-10 00:00:00.000,"USD",1,300,285.4
" Jun 2021 Sales","WA007","SSBC3001",2021-06-16 00:00:00.000,"USD",1,300,285.4
" Sep 2021 Sales","WA007","SSBC3001",2021-09-25 00:00:00.000,"USD",1,300,285.4
" Sep 2021 Sales","WA005","SSBC3001",2021-09-25 00:00:00.000,"USD",1,300,285.4
" Nov 2020 Sales","WA012","SSBC3001",2020-11-10 00:00:00.000,"USD",1,300,285.4
" Nov 2020 Sales","WA005","SSBC3001",2020-11-10 00:00:00.000,"USD",1,300,285.4
" Mar 2021 Sales","WA005","SSBC3001",2021-03-10 00:00:00.000,"USD",1,300,285.4
" Jun 2021 Sales","WA012","SSBC3001",2021-06-10 00:00:00.000,"USD",1,300,285.4
" Aug 2021 Sales","WA005","SSBC3001",2021-08-25 00:00:00.000,"USD",1,300,285.4
" Oct 2020 Sales","WA005","SSBC3001",2020-10-10 00:00:00.000,"USD",1,300,285.4
" Aug 2021 Sales","WA007","SSBC3001",2021-08-25 00:00:00.000,"USD",1,300,285.4
" Feb 2021 Sales","WA012","SSBC3001",2021-02-10 00:00:00.000,"USD",1,300,285.4
" Jan 2021 Sales","WA012","SSBC3001",2021-01-10 00:00:00.000,"USD",1,300,285.4
" Jun 2021 Sales","WA005","SSBC3001",2021-06-10 00:00:00.000,"USD",1,300,285.4
" Feb 2021 Sales","WA005","SSBC3001",2021-02-10 00:00:00.000,"USD",1,300,285.4
" Jun 2021 Sales","WA005","SSBC3001",2021-06-25 00:00:00.000,"USD",1,300,285.4
" Jan 2021 Sales","WA007","SSBC3001",2021-01-25 00:00:00.000,"USD",1,300,285.4
" Apr 2021 Sales","BC110","SSBC3001",2021-04-18 00:00:00.000,"CAD",1,300,373.0178
" Mar 2021 Sales","WA005","SSBC3001",2021-03-25 00:00:00.000,"USD",1,300,285.4
" Jun 2021 Sales","WA007","SSBC3001",2021-06-25 00:00:00.000,"USD",1,300,285.4
" Apr 2021 Sales","BC110","SSBC3002",2021-04-17 00:00:00.000,"CAD",1,300,291.7604
" Mar 2021 Sales","BC110","SSBC3003",2021-03-10 00:00:00.000,"CAD",1,300,388.02
" Jan 2021 Sales","BC110","SSBC3003",2021-01-15 00:00:00.000,"CAD",1,300,378.45
" Feb 2021 Sales","WA012","SSBC3003",2021-02-25 00:00:00.000,"USD",1,300,290
" Jan 2021 Sales","BC110","SSBC3003",2021-01-20 00:00:00.000,"CAD",1,300,379.32
" Mar 2021 Sales","WA012","SSBC3003",2021-03-25 00:00:00.000,"USD",1,300,290
" Dec 2020 Sales","WA012","SSBC3003",2020-12-20 00:00:00.000,"USD",1,300,290
" Mar 2021 Sales","BC100","SSBC3003",2021-03-25 00:00:00.000,"CAD",1,300,390.63
" Jan 2021 Sales","WA012","SSBC3003",2021-01-25 00:00:00.000,"USD",1,300,290
" Feb 2021 Sales","BC110","SSBC3003",2021-02-15 00:00:00.000,"CAD",1,300,383.96
" Dec 2020 Sales","BC110","SSBC3003",2020-12-15 00:00:00.000,"CAD",1,300,395.56
" Feb 2021 Sales","BC100","SSBC3003",2021-02-25 00:00:00.000,"CAD",1,300,385.7
" Feb 2021 Sales","BC110","SSBC3003",2021-02-16 00:00:00.000,"CAD",1,300,384.25
" May 2021 Sales","BC110","SSBC3004",2021-05-24 00:00:00.000,"",1,450,444.12
" Jun 2021 Sales","BC110","SSBC3004",2021-06-24 00:00:00.000,"CAD",1,450,598.6738
" Jun 2021 Sales","WA012","SSBC3004",2021-06-20 00:00:00.000,"USD",1,450,444.12
" Jun 2021 Sales","BC110","SSBC3004",2021-06-28 00:00:00.000,"CAD",1,450,599.562
" Aug 2021 Sales","BC105","SSBC3005",2021-08-01 00:00:00.000,"CAD",1,300,250.0666
" Apr 2021 Sales","BC105","SSBC3005",2021-04-02 00:00:00.000,"CAD",1,300,241.6876
" Dec 2020 Sales","BC105","SSBC3005",2020-12-22 00:00:00.000,"CAD",1,300,254.163
" Nov 2020 Sales","BC105","SSBC3005",2020-11-05 00:00:00.000,"CAD",1,300,252.8596
" Jul 2021 Sales","BC105","SSBC3005",2021-07-01 00:00:00.000,"CAD",1,300,249.1356
" Mar 2021 Sales","BC105","SSBC3005",2021-03-01 00:00:00.000,"CAD",1,300,248.2046
" Jun 2021 Sales","BC105","SSBC3005",2021-06-06 00:00:00.000,"CAD",1,300,248.9494
" Jun 2021 Sales","BC105","SSBC3005",2021-06-25 00:00:00.000,"CAD",1,300,250.9976
" May 2021 Sales","BC105","SSBC3005",2021-05-02 00:00:00.000,"",1,300,186.2
" Dec 2020 Sales","WA005","SSBC3005",2020-12-25 00:00:00.000,"USD",1,300,186.2
" Apr 2021 Sales","BC105","SSBC3005",2021-04-21 00:00:00.000,"CAD",1,300,243.7358
" Oct 2020 Sales","BC105","SSBC3005",2020-10-20 00:00:00.000,"CAD",1,300,252.301
" May 2021 Sales","WA012","SSBC3005",2021-05-25 00:00:00.000,"",1,300,186.2
" Nov 2020 Sales","BC105","SSBC3005",2020-11-24 00:00:00.000,"CAD",1,300,253.4182
" Jul 2021 Sales","BC105","SSBC3005",2021-07-20 00:00:00.000,"CAD",1,300,249.6942
" Mar 2021 Sales","BC105","SSBC3005",2021-03-20 00:00:00.000,"CAD",1,300,250.2528
" May 2021 Sales","BC105","SSBC3005",2021-05-21 00:00:00.000,"",1,300,186.2
" Dec 2020 Sales","BC105","SSBC3005",2020-12-03 00:00:00.000,"CAD",1,300,253.6044
" Jan 2021 Sales","BC105","SSBC3005",2021-01-21 00:00:00.000,"CAD",1,300,243.7358
" May 2021 Sales","BC110","SSBC3005",2021-05-10 00:00:00.000,"",1,300,186.2
" Feb 2021 Sales","BC105","SSBC3005",2021-02-01 00:00:00.000,"CAD",1,300,245.0392
" Sep 2021 Sales","BC105","SSBC3005",2021-09-01 00:00:00.000,"CAD",1,300,250.9976
" Oct 2020 Sales","BC105","SSBC3005",2020-10-01 00:00:00.000,"CAD",1,300,251.7424
" Sep 2021 Sales","BC105","SSBC3005",2021-09-18 00:00:00.000,"CAD",1,300,251.37
" Feb 2021 Sales","BC105","SSBC3005",2021-02-20 00:00:00.000,"CAD",1,300,247.0874
" Aug 2021 Sales","BC105","SSBC3005",2021-08-20 00:00:00.000,"CAD",1,300,250.6252
" Jan 2021 Sales","BC105","SSBC3005",2021-01-02 00:00:00.000,"CAD",1,300,241.6876
" Apr 2021 Sales","WA012","SSBC3006",2021-04-15 00:00:00.000,"USD",1,300,253.16
