PurchaseId,PurchaseDate,PurchaseDateTime,ProductId,CentreId,Quantity,Price,PaymentDate
149506,2016-04-12 00:00:00.000,2016-04-12 11:56:00.000,13,251,1,3.95,2016-04-12 00:00:00.000
149525,2016-04-12 00:00:00.000,2016-04-12 12:07:00.000,13,364,1,3.95,2016-04-12 00:00:00.000
149642,2016-04-13 00:00:00.000,2016-04-13 09:34:00.000,13,364,1,3.95,2016-04-13 00:00:00.000
149650,2016-04-13 00:00:00.000,2016-04-13 11:34:00.000,13,272,1,3.95,2016-04-13 00:00:00.000
149769,2016-04-13 00:00:00.000,2016-04-13 18:46:00.000,13,364,1,3.95,2016-04-13 00:00:00.000
149777,2016-04-13 00:00:00.000,2016-04-13 09:24:00.000,13,375,1,3.95,2016-04-13 00:00:00.000
149864,2016-04-13 00:00:00.000,2016-04-13 17:12:00.000,13,371,1,3.95,2016-04-13 00:00:00.000
149867,2016-04-13 00:00:00.000,2016-04-13 17:43:00.000,13,383,1,3.95,2016-04-13 00:00:00.000
149870,2016-04-13 00:00:00.000,2016-04-13 18:00:00.000,13,383,1,3.95,2016-04-13 00:00:00.000
149880,2016-04-13 00:00:00.000,2016-04-13 18:26:00.000,13,371,1,3.95,2016-04-13 00:00:00.000
149896,2016-04-13 00:00:00.000,2016-04-13 11:38:00.000,13,312,1,3.95,2016-04-13 00:00:00.000
150113,2016-04-13 00:00:00.000,2016-04-13 16:32:00.000,13,295,1,3.95,2016-04-13 00:00:00.000
150117,2016-04-13 00:00:00.000,2016-04-13 16:50:00.000,13,367,1,3.95,2016-04-13 00:00:00.000
150118,2016-04-13 00:00:00.000,2016-04-13 16:51:00.000,13,379,1,3.95,2016-04-13 00:00:00.000
150129,2016-04-13 00:00:00.000,2016-04-13 17:45:00.000,13,364,1,3.95,2016-04-13 00:00:00.000
150130,2016-04-13 00:00:00.000,2016-04-13 17:46:00.000,13,223,1,3.95,2016-04-13 00:00:00.000
150132,2016-04-13 00:00:00.000,2016-04-13 17:58:00.000,13,347,1,3.95,2016-04-13 00:00:00.000
150211,2016-04-13 00:00:00.000,2016-04-13 14:30:00.000,13,384,1,3.95,2016-04-13 00:00:00.000
150218,2016-04-13 00:00:00.000,2016-04-13 15:08:00.000,13,224,1,3.95,2016-04-13 00:00:00.000
150226,2016-04-13 00:00:00.000,2016-04-13 15:31:00.000,13,368,1,3.95,2016-04-13 00:00:00.000
150228,2016-04-13 00:00:00.000,2016-04-13 15:32:00.000,13,380,1,3.95,2016-04-13 00:00:00.000
150234,2016-04-13 00:00:00.000,2016-04-13 15:48:00.000,13,376,1,3.95,2016-04-13 00:00:00.000
150351,2016-04-13 00:00:00.000,2016-04-13 12:30:00.000,13,243,1,3.95,2016-04-13 00:00:00.000
150353,2016-04-13 00:00:00.000,2016-04-13 12:36:00.000,13,319,1,3.95,2016-04-13 00:00:00.000
150357,2016-04-13 00:00:00.000,2016-04-13 12:52:00.000,13,384,1,3.95,2016-04-13 00:00:00.000
150367,2016-04-14 00:00:00.000,2016-04-14 13:43:00.000,13,361,1,3.95,2016-04-14 00:00:00.000
150453,2016-04-14 00:00:00.000,2016-04-14 15:20:00.000,13,363,1,3.95,2016-04-14 00:00:00.000
150455,2016-04-14 00:00:00.000,2016-04-14 15:20:00.000,13,384,1,3.95,2016-04-14 00:00:00.000
150456,2016-04-14 00:00:00.000,2016-04-14 15:21:00.000,13,384,1,3.95,2016-04-14 00:00:00.000
150482,2016-04-14 00:00:00.000,2016-04-14 15:56:00.000,13,252,1,3.95,2016-04-14 00:00:00.000
150572,2016-04-14 00:00:00.000,2016-04-14 17:51:00.000,13,372,1,3.95,2016-04-14 00:00:00.000
150576,2016-04-14 00:00:00.000,2016-04-14 17:57:00.000,13,363,1,3.95,2016-04-14 00:00:00.000
150585,2016-04-14 00:00:00.000,2016-04-14 18:05:00.000,13,304,1,3.95,2016-04-14 00:00:00.000
150594,2016-04-14 00:00:00.000,2016-04-14 18:16:00.000,13,376,1,3.95,2016-04-14 00:00:00.000
150672,2016-04-14 00:00:00.000,2016-04-14 11:10:00.000,13,296,1,3.95,2016-04-14 00:00:00.000
150688,2016-04-14 00:00:00.000,2016-04-14 12:28:00.000,13,376,1,3.95,2016-04-14 00:00:00.000
150701,2016-04-14 00:00:00.000,2016-04-14 13:49:00.000,13,252,1,3.95,2016-04-14 00:00:00.000
150705,2016-04-14 00:00:00.000,2016-04-14 13:58:00.000,13,380,1,3.95,2016-04-14 00:00:00.000
150706,2016-04-14 00:00:00.000,2016-04-14 14:00:00.000,13,384,1,3.95,2016-04-14 00:00:00.000
150710,2016-04-14 00:00:00.000,2016-04-14 14:07:00.000,13,384,1,3.95,2016-04-14 00:00:00.000
150712,2016-04-14 00:00:00.000,2016-04-14 14:11:00.000,13,304,1,3.95,2016-04-14 00:00:00.000
150717,2016-04-14 00:00:00.000,2016-04-14 14:23:00.000,13,376,1,3.95,2016-04-14 00:00:00.000
150796,2016-04-14 00:00:00.000,2016-04-14 17:40:00.000,13,363,1,3.95,2016-04-14 00:00:00.000
150801,2016-04-14 00:00:00.000,2016-04-14 17:55:00.000,13,252,1,3.95,2016-04-14 00:00:00.000
150805,2016-04-14 00:00:00.000,2016-04-14 18:22:00.000,13,384,1,3.95,2016-04-14 00:00:00.000
150806,2016-04-14 00:00:00.000,2016-04-14 18:23:00.000,13,268,1,3.95,2016-04-14 00:00:00.000
150809,2016-04-14 00:00:00.000,2016-04-14 18:27:00.000,13,320,1,3.95,2016-04-14 00:00:00.000
150814,2016-04-14 00:00:00.000,2016-04-14 18:45:00.000,13,361,1,3.95,2016-04-14 00:00:00.000
150821,2016-04-14 00:00:00.000,2016-04-14 18:58:00.000,13,380,1,3.95,2016-04-14 00:00:00.000
150934,2016-04-14 00:00:00.000,2016-04-14 17:43:00.000,13,292,1,3.95,2016-04-14 00:00:00.000
150936,2016-04-14 00:00:00.000,2016-04-14 17:48:00.000,13,372,1,3.95,2016-04-14 00:00:00.000
150947,2016-04-14 00:00:00.000,2016-04-14 18:23:00.000,13,156,1,3.95,2016-04-14 00:00:00.000
150949,2016-04-14 00:00:00.000,2016-04-14 18:25:00.000,13,380,1,3.95,2016-04-14 00:00:00.000
151032,2016-04-15 00:00:00.000,2016-04-15 17:45:00.000,13,252,1,3.95,2016-04-15 00:00:00.000
151033,2016-04-15 00:00:00.000,2016-04-15 17:47:00.000,13,363,1,3.95,2016-04-15 00:00:00.000
151037,2016-04-15 00:00:00.000,2016-04-15 18:09:00.000,13,376,1,3.95,2016-04-15 00:00:00.000
151042,2016-04-15 00:00:00.000,2016-04-15 18:40:00.000,13,355,1,3.95,2016-04-15 00:00:00.000
151150,2016-04-15 00:00:00.000,2016-04-15 11:33:00.000,13,363,1,3.95,2016-04-15 00:00:00.000
151157,2016-04-15 00:00:00.000,2016-04-15 12:11:00.000,13,80,1,3.95,2016-04-15 00:00:00.000
151160,2016-04-15 00:00:00.000,2016-04-15 12:21:00.000,13,372,1,3.95,2016-04-15 00:00:00.000
151168,2016-04-15 00:00:00.000,2016-04-15 12:52:00.000,13,384,1,3.95,2016-04-15 00:00:00.000
151178,2016-04-15 00:00:00.000,2016-04-15 13:21:00.000,13,304,1,3.95,2016-04-15 00:00:00.000
151180,2016-04-15 00:00:00.000,2016-04-15 13:22:00.000,13,324,1,3.95,2016-04-15 00:00:00.000
151181,2016-04-15 00:00:00.000,2016-04-15 13:23:00.000,13,384,1,3.95,2016-04-15 00:00:00.000
151183,2016-04-15 00:00:00.000,2016-04-15 13:25:00.000,13,372,1,3.95,2016-04-15 00:00:00.000
151187,2016-04-15 00:00:00.000,2016-04-15 13:35:00.000,13,384,1,3.95,2016-04-15 00:00:00.000
151265,2016-04-15 00:00:00.000,2016-04-15 16:16:00.000,13,372,1,3.95,2016-04-15 00:00:00.000
151287,2016-04-15 00:00:00.000,2016-04-15 17:19:00.000,13,355,1,3.95,2016-04-15 00:00:00.000
151301,2016-04-15 00:00:00.000,2016-04-15 17:52:00.000,13,384,1,3.95,2016-04-15 00:00:00.000
151304,2016-04-15 00:00:00.000,2016-04-15 18:00:00.000,13,368,1,3.95,2016-04-15 00:00:00.000
151376,2016-04-15 00:00:00.000,2016-04-15 14:09:00.000,13,234,1,3.95,2016-04-15 00:00:00.000
151378,2016-04-15 00:00:00.000,2016-04-15 14:11:00.000,13,373,1,3.95,2016-04-15 00:00:00.000
151393,2016-04-16 00:00:00.000,2016-04-16 15:17:00.000,13,305,1,3.95,2016-04-16 00:00:00.000
151407,2016-04-16 00:00:00.000,2016-04-16 16:25:00.000,13,208,1,3.95,2016-04-16 00:00:00.000
151608,2016-04-19 00:00:00.000,2016-04-19 17:14:00.000,13,305,1,3.95,2016-04-19 00:00:00.000
151612,2016-04-19 00:00:00.000,2016-04-19 17:28:00.000,13,385,1,3.95,2016-04-19 00:00:00.000
151613,2016-04-19 00:00:00.000,2016-04-19 17:44:00.000,13,152,1,3.95,2016-04-19 00:00:00.000
151619,2016-04-19 00:00:00.000,2016-04-19 18:13:00.000,13,349,1,3.95,2016-04-19 00:00:00.000
151628,2016-04-19 00:00:00.000,2016-04-19 18:35:00.000,13,369,1,3.95,2016-04-19 00:00:00.000
151634,2016-04-19 00:00:00.000,2016-04-19 18:46:00.000,13,377,1,3.95,2016-04-19 00:00:00.000
151639,2016-04-19 00:00:00.000,2016-04-19 18:56:00.000,13,385,1,3.95,2016-04-19 00:00:00.000
151640,2016-04-19 00:00:00.000,2016-04-19 18:57:00.000,13,349,1,3.95,2016-04-19 00:00:00.000
151641,2016-04-19 00:00:00.000,2016-04-19 09:06:00.000,13,360,1,3.95,2016-04-19 00:00:00.000
151645,2016-04-19 00:00:00.000,2016-04-19 09:38:00.000,13,369,1,3.95,2016-04-19 00:00:00.000
151647,2016-04-19 00:00:00.000,2016-04-19 09:49:00.000,13,381,1,3.95,2016-04-19 00:00:00.000
151653,2016-04-19 00:00:00.000,2016-04-19 10:03:00.000,13,253,1,3.95,2016-04-19 00:00:00.000
151655,2016-04-19 00:00:00.000,2016-04-19 10:12:00.000,13,365,1,3.95,2016-04-19 00:00:00.000
151726,2016-04-19 00:00:00.000,2016-04-19 13:21:00.000,13,217,1,3.95,2016-04-19 00:00:00.000
151733,2016-04-19 00:00:00.000,2016-04-19 13:22:00.000,13,130,1,3.95,2016-04-19 00:00:00.000
151734,2016-04-19 00:00:00.000,2016-04-19 13:22:00.000,13,360,1,3.95,2016-04-19 00:00:00.000
151735,2016-04-19 00:00:00.000,2016-04-19 13:23:00.000,13,273,1,3.95,2016-04-19 00:00:00.000
151738,2016-04-19 00:00:00.000,2016-04-19 13:24:00.000,13,301,1,3.95,2016-04-19 00:00:00.000
151872,2016-04-20 00:00:00.000,2016-04-20 16:10:00.000,13,333,1,3.95,2016-04-20 00:00:00.000
151958,2016-04-20 00:00:00.000,2016-04-20 16:40:00.000,13,253,1,3.95,2016-04-20 00:00:00.000
151968,2016-04-20 00:00:00.000,2016-04-20 16:50:00.000,13,377,1,3.95,2016-04-20 00:00:00.000
152078,2016-04-20 00:00:00.000,2016-04-20 13:27:00.000,13,381,1,3.95,2016-04-20 00:00:00.000
152115,2016-04-20 00:00:00.000,2016-04-20 14:08:00.000,13,321,1,3.95,2016-04-20 00:00:00.000
152208,2016-04-20 00:00:00.000,2016-04-20 16:36:00.000,13,377,1,3.95,2016-04-20 00:00:00.000
152220,2016-04-20 00:00:00.000,2016-04-20 17:24:00.000,13,234,1,3.95,2016-04-20 00:00:00.000
152232,2016-04-20 00:00:00.000,2016-04-20 18:07:00.000,13,365,1,3.95,2016-04-20 00:00:00.000
152234,2016-04-20 00:00:00.000,2016-04-20 18:11:00.000,13,238,1,3.95,2016-04-20 00:00:00.000
152235,2016-04-20 00:00:00.000,2016-04-20 18:25:00.000,13,385,1,3.95,2016-04-20 00:00:00.000
152238,2016-04-20 00:00:00.000,2016-04-20 18:33:00.000,13,273,1,3.95,2016-04-20 00:00:00.000
152239,2016-04-20 00:00:00.000,2016-04-20 18:35:00.000,13,385,1,3.95,2016-04-20 00:00:00.000
152533,2016-04-22 00:00:00.000,2016-04-22 12:26:00.000,13,362,1,3.95,2016-04-22 00:00:00.000
152687,2016-04-22 00:00:00.000,2016-04-22 18:55:00.000,13,309,1,3.95,2016-04-22 00:00:00.000
152890,2016-04-24 00:00:00.000,2016-04-24 12:10:00.000,13,206,1,3.95,2016-04-24 00:00:00.000
153252,2016-04-27 00:00:00.000,2016-04-27 09:10:00.000,13,274,1,3.95,2016-04-27 00:00:00.000
153272,2016-04-27 00:00:00.000,2016-04-27 12:15:00.000,13,129,1,3.95,2016-04-27 00:00:00.000
153591,2016-04-28 00:00:00.000,2016-04-28 16:39:00.000,13,343,1,3.95,2016-04-28 00:00:00.000
153922,2016-04-29 00:00:00.000,2016-04-29 17:12:00.000,13,168,1,3.95,2016-04-29 00:00:00.000
153927,2016-04-29 00:00:00.000,2016-04-29 17:21:00.000,13,356,1,3.95,2016-04-29 00:00:00.000
154072,2016-04-30 00:00:00.000,2016-04-30 17:37:00.000,13,295,1,3.95,2016-04-30 00:00:00.000
154151,2016-05-02 00:00:00.000,2016-05-02 13:58:00.000,13,364,1,3.95,2016-05-02 00:00:00.000
154382,2016-05-03 00:00:00.000,2016-05-03 16:28:00.000,13,275,1,3.95,2016-05-03 00:00:00.000
154388,2016-05-03 00:00:00.000,2016-05-03 16:50:00.000,13,379,1,3.95,2016-05-03 00:00:00.000
154419,2016-05-04 00:00:00.000,2016-05-04 18:20:00.000,13,347,1,3.95,2016-05-04 00:00:00.000
154421,2016-05-04 00:00:00.000,2016-05-04 18:24:00.000,13,347,1,3.95,2016-05-04 00:00:00.000
154503,2016-05-04 00:00:00.000,2016-05-04 14:29:00.000,13,299,1,3.95,2016-05-04 00:00:00.000
154537,2016-05-05 00:00:00.000,2016-05-05 16:01:00.000,13,367,1,3.95,2016-05-05 00:00:00.000
154613,2016-05-05 00:00:00.000,2016-05-05 17:06:00.000,13,215,1,3.95,2016-05-05 00:00:00.000
154724,2016-05-06 00:00:00.000,2016-05-06 13:12:00.000,13,144,1,3.95,2016-05-06 00:00:00.000
154850,2016-05-08 00:00:00.000,2016-05-08 12:15:00.000,13,216,1,3.95,2016-05-08 00:00:00.000
154877,2016-05-08 00:00:00.000,2016-05-08 13:18:00.000,13,265,1,3.95,2016-05-08 00:00:00.000
154958,2016-05-09 00:00:00.000,2016-05-09 13:49:00.000,13,328,1,3.95,2016-05-09 00:00:00.000
155077,2016-05-10 00:00:00.000,2016-05-10 16:15:00.000,13,167,1,3.95,2016-05-10 00:00:00.000
155103,2016-05-10 00:00:00.000,2016-05-10 16:26:00.000,13,372,1,3.95,2016-05-10 00:00:00.000
155116,2016-05-10 00:00:00.000,2016-05-10 16:31:00.000,13,163,1,3.95,2016-05-10 00:00:00.000
155225,2016-05-10 00:00:00.000,2016-05-10 09:15:00.000,13,384,1,3.95,2016-05-10 00:00:00.000
155306,2016-05-11 00:00:00.000,2016-05-11 09:46:00.000,13,204,1,3.95,2016-05-11 00:00:00.000
155534,2016-05-12 00:00:00.000,2016-05-12 15:13:00.000,13,376,1,3.95,2016-05-12 00:00:00.000
155668,2016-05-13 00:00:00.000,2016-05-13 15:42:00.000,13,262,1,3.95,2016-05-13 00:00:00.000
155770,2016-05-14 00:00:00.000,2016-05-14 18:29:00.000,13,384,1,3.95,2016-05-14 00:00:00.000
155779,2016-05-14 00:00:00.000,2016-05-14 18:41:00.000,13,333,1,3.95,2016-05-14 00:00:00.000
155855,2016-05-16 00:00:00.000,2016-05-16 10:03:00.000,13,373,1,3.95,2016-05-16 00:00:00.000
155867,2016-05-16 00:00:00.000,2016-05-16 10:12:00.000,13,208,1,3.95,2016-05-16 00:00:00.000
155895,2016-05-16 00:00:00.000,2016-05-16 10:37:00.000,13,377,1,3.95,2016-05-16 00:00:00.000
155897,2016-05-16 00:00:00.000,2016-05-16 10:38:00.000,13,166,1,3.95,2016-05-16 00:00:00.000
155985,2016-05-17 00:00:00.000,2016-05-17 12:04:00.000,13,349,1,3.95,2016-05-17 00:00:00.000
156373,2016-05-19 00:00:00.000,2016-05-19 17:37:00.000,13,329,1,3.95,2016-05-19 00:00:00.000
156469,2016-05-20 00:00:00.000,2016-05-20 09:19:00.000,13,321,1,3.95,2016-05-20 00:00:00.000
156585,2016-05-21 00:00:00.000,2016-05-21 12:45:00.000,13,220,1,3.95,2016-05-21 00:00:00.000
156589,2016-05-21 00:00:00.000,2016-05-21 13:20:00.000,13,381,1,3.95,2016-05-21 00:00:00.000
156601,2016-05-21 00:00:00.000,2016-05-21 13:25:00.000,13,188,1,3.95,2016-05-21 00:00:00.000
156704,2016-05-23 00:00:00.000,2016-05-23 14:18:00.000,13,381,1,3.95,2016-05-23 00:00:00.000
156707,2016-05-23 00:00:00.000,2016-05-23 14:18:00.000,13,349,1,3.95,2016-05-23 00:00:00.000
156825,2016-05-23 00:00:00.000,2016-05-23 16:52:00.000,13,293,1,3.95,2016-05-23 00:00:00.000
156851,2016-05-23 00:00:00.000,2016-05-23 18:12:00.000,13,337,1,3.95,2016-05-23 00:00:00.000
156929,2016-05-23 00:00:00.000,2016-05-23 09:49:00.000,13,370,1,3.95,2016-05-23 00:00:00.000
157273,2016-05-26 00:00:00.000,2016-05-26 12:55:00.000,13,237,1,3.95,2016-05-26 00:00:00.000
157291,2016-05-26 00:00:00.000,2016-05-26 13:35:00.000,13,274,1,3.95,2016-05-26 00:00:00.000
157315,2016-05-27 00:00:00.000,2016-05-27 13:50:00.000,13,323,1,3.95,2016-05-27 00:00:00.000
157404,2016-05-28 00:00:00.000,2016-05-28 17:43:00.000,13,114,1,3.95,2016-05-28 00:00:00.000
157406,2016-05-28 00:00:00.000,2016-05-28 17:46:00.000,13,123,1,3.95,2016-05-28 00:00:00.000
157638,2016-05-31 00:00:00.000,2016-05-31 15:47:00.000,13,378,1,3.95,2016-05-31 00:00:00.000
157655,2016-05-31 00:00:00.000,2016-05-31 15:48:00.000,13,378,1,3.95,2016-05-31 00:00:00.000
157743,2016-06-01 00:00:00.000,2016-06-01 16:02:00.000,13,78,1,3.95,2016-06-01 00:00:00.000
157747,2016-06-01 00:00:00.000,2016-06-01 16:03:00.000,13,362,1,3.95,2016-06-01 00:00:00.000
157863,2016-06-01 00:00:00.000,2016-06-01 17:49:00.000,13,282,1,3.95,2016-06-01 00:00:00.000
157956,2016-06-02 00:00:00.000,2016-06-02 11:34:00.000,13,362,1,3.95,2016-06-02 00:00:00.000
157979,2016-06-02 00:00:00.000,2016-06-02 13:54:00.000,13,142,1,3.95,2016-06-02 00:00:00.000
158214,2016-06-06 00:00:00.000,2016-06-06 15:24:00.000,13,283,1,3.95,2016-06-06 00:00:00.000
158217,2016-06-06 00:00:00.000,2016-06-06 15:34:00.000,13,351,1,3.95,2016-06-06 00:00:00.000
158342,2016-06-07 00:00:00.000,2016-06-07 17:03:00.000,13,200,1,3.95,2016-06-07 00:00:00.000
158444,2016-06-07 00:00:00.000,2016-06-07 10:18:00.000,13,359,1,3.95,2016-06-07 00:00:00.000
158532,2016-06-08 00:00:00.000,2016-06-08 14:08:00.000,13,312,1,3.95,2016-06-08 00:00:00.000
158545,2016-06-08 00:00:00.000,2016-06-08 15:00:00.000,13,375,1,3.95,2016-06-08 00:00:00.000
158548,2016-06-08 00:00:00.000,2016-06-08 15:13:00.000,13,364,1,3.95,2016-06-08 00:00:00.000
158550,2016-06-08 00:00:00.000,2016-06-08 15:17:00.000,13,364,1,3.95,2016-06-08 00:00:00.000
158553,2016-06-08 00:00:00.000,2016-06-08 15:25:00.000,13,364,1,3.95,2016-06-08 00:00:00.000
158653,2016-06-09 00:00:00.000,2016-06-09 10:59:00.000,13,356,1,3.95,2016-06-09 00:00:00.000
158657,2016-06-09 00:00:00.000,2016-06-09 11:14:00.000,13,379,1,3.95,2016-06-09 00:00:00.000
158664,2016-06-09 00:00:00.000,2016-06-09 12:01:00.000,13,383,1,3.95,2016-06-09 00:00:00.000
158668,2016-06-09 00:00:00.000,2016-06-09 12:04:00.000,13,375,1,3.95,2016-06-09 00:00:00.000
158669,2016-06-09 00:00:00.000,2016-06-09 12:09:00.000,13,35,1,3.95,2016-06-09 00:00:00.000
158685,2016-06-09 00:00:00.000,2016-06-09 13:46:00.000,13,266,1,3.95,2016-06-09 00:00:00.000
158688,2016-06-09 00:00:00.000,2016-06-09 13:50:00.000,13,359,1,3.95,2016-06-09 00:00:00.000
158689,2016-06-09 00:00:00.000,2016-06-09 13:53:00.000,13,359,1,3.95,2016-06-09 00:00:00.000
158808,2016-06-09 00:00:00.000,2016-06-09 18:33:00.000,13,383,1,3.95,2016-06-09 00:00:00.000
158885,2016-06-10 00:00:00.000,2016-06-10 14:40:00.000,13,351,1,3.95,2016-06-10 00:00:00.000
158893,2016-06-10 00:00:00.000,2016-06-10 14:48:00.000,13,236,1,3.95,2016-06-10 00:00:00.000
158895,2016-06-10 00:00:00.000,2016-06-10 14:57:00.000,13,272,1,3.95,2016-06-10 00:00:00.000
159032,2016-06-13 00:00:00.000,2016-06-13 16:11:00.000,13,383,1,3.95,2016-06-13 00:00:00.000
159049,2016-06-13 00:00:00.000,2016-06-13 16:28:00.000,13,379,1,3.95,2016-06-13 00:00:00.000
159131,2016-06-13 00:00:00.000,2016-06-13 17:58:00.000,13,276,1,3.95,2016-06-13 00:00:00.000
159134,2016-06-13 00:00:00.000,2016-06-13 18:00:00.000,13,235,1,3.95,2016-06-13 00:00:00.000
159143,2016-06-13 00:00:00.000,2016-06-13 18:21:00.000,13,355,1,3.95,2016-06-13 00:00:00.000
159235,2016-06-14 00:00:00.000,2016-06-14 09:57:00.000,13,332,1,3.95,2016-06-14 00:00:00.000
159238,2016-06-14 00:00:00.000,2016-06-14 10:06:00.000,13,328,1,3.95,2016-06-14 00:00:00.000
159359,2016-06-15 00:00:00.000,2016-06-15 15:17:00.000,13,380,1,3.95,2016-06-15 00:00:00.000
159434,2016-06-16 00:00:00.000,2016-06-16 16:04:00.000,13,199,1,3.95,2016-06-16 00:00:00.000
159573,2016-06-17 00:00:00.000,2016-06-17 18:55:00.000,13,232,1,3.95,2016-06-17 00:00:00.000
159665,2016-06-17 00:00:00.000,2016-06-17 14:04:00.000,13,324,1,3.95,2016-06-17 00:00:00.000
159698,2016-06-19 00:00:00.000,2016-06-19 16:09:00.000,13,216,1,3.95,2016-06-19 00:00:00.000
159817,2016-06-20 00:00:00.000,2016-06-20 15:22:00.000,13,311,1,3.95,2016-06-20 00:00:00.000
159829,2016-06-20 00:00:00.000,2016-06-20 16:33:00.000,13,341,1,3.95,2016-06-20 00:00:00.000
159931,2016-06-21 00:00:00.000,2016-06-21 14:02:00.000,13,300,1,3.95,2016-06-21 00:00:00.000
160040,2016-06-22 00:00:00.000,2016-06-22 18:41:00.000,13,287,1,3.95,2016-06-22 00:00:00.000
160139,2016-06-23 00:00:00.000,2016-06-23 13:50:00.000,13,372,1,3.95,2016-06-23 00:00:00.000
160162,2016-06-24 00:00:00.000,2016-06-24 14:54:00.000,13,209,1,3.95,2016-06-24 00:00:00.000
160399,2016-06-27 00:00:00.000,2016-06-27 17:28:00.000,13,385,1,3.95,2016-06-27 00:00:00.000
160640,2016-06-29 00:00:00.000,2016-06-29 14:16:00.000,13,325,1,3.95,2016-06-29 00:00:00.000
160954,2016-07-01 00:00:00.000,2016-07-01 15:31:00.000,13,188,1,3.95,2016-07-01 00:00:00.000
161180,2016-07-05 00:00:00.000,2016-07-05 16:01:00.000,13,369,1,3.95,2016-07-05 00:00:00.000
161196,2016-07-05 00:00:00.000,2016-07-05 16:58:00.000,13,318,1,3.95,2016-07-05 00:00:00.000
161293,2016-07-06 00:00:00.000,2016-07-06 12:07:00.000,13,130,1,3.95,2016-07-06 00:00:00.000
161320,2016-07-06 00:00:00.000,2016-07-06 13:38:00.000,13,362,1,3.95,2016-07-06 00:00:00.000
161321,2016-07-06 00:00:00.000,2016-07-06 13:41:00.000,13,270,1,3.95,2016-07-06 00:00:00.000
161429,2016-07-07 00:00:00.000,2016-07-07 16:41:00.000,13,339,1,3.95,2016-07-07 00:00:00.000
161432,2016-07-07 00:00:00.000,2016-07-07 16:46:00.000,13,245,1,3.95,2016-07-07 00:00:00.000
161437,2016-07-07 00:00:00.000,2016-07-07 16:52:00.000,13,126,1,3.95,2016-07-07 00:00:00.000
161666,2016-07-10 00:00:00.000,2016-07-10 16:06:00.000,13,378,1,3.95,2016-07-10 00:00:00.000
162133,2016-07-15 00:00:00.000,2016-07-15 10:28:00.000,13,317,1,3.95,2016-07-15 00:00:00.000
162238,2016-07-16 00:00:00.000,2016-07-16 15:57:00.000,13,330,1,3.95,2016-07-16 00:00:00.000
162350,2016-07-18 00:00:00.000,2016-07-18 14:02:00.000,13,297,1,3.95,2016-07-18 00:00:00.000
162486,2016-07-19 00:00:00.000,2016-07-19 18:26:00.000,13,200,1,3.95,2016-07-19 00:00:00.000
162571,2016-07-20 00:00:00.000,2016-07-20 15:09:00.000,13,147,1,3.95,2016-07-20 00:00:00.000
162577,2016-07-20 00:00:00.000,2016-07-20 15:25:00.000,13,367,1,3.95,2016-07-20 00:00:00.000
162725,2016-07-21 00:00:00.000,2016-07-21 12:30:00.000,13,207,1,3.95,2016-07-21 00:00:00.000
66235,2014-01-01 00:00:00.000,2014-01-01 14:23:00.000,4,356,3,4.99,2014-02-03 00:00:00.000
66942,2014-01-13 00:00:00.000,2014-01-13 18:14:00.000,4,341,3,4.99,2014-03-15 00:00:00.000
67413,2014-01-18 00:00:00.000,2014-01-18 09:50:00.000,4,341,3,4.99,2014-02-21 00:00:00.000
67660,2014-01-21 00:00:00.000,2014-01-21 15:37:00.000,4,357,3,4.99,2014-03-17 00:00:00.000
67763,2014-01-22 00:00:00.000,2014-01-22 13:24:00.000,4,213,3,4.99,2014-03-15 00:00:00.000
67764,2014-01-22 00:00:00.000,2014-01-22 13:27:00.000,4,301,3,4.99,2014-03-14 00:00:00.000
67765,2014-01-22 00:00:00.000,2014-01-22 13:27:00.000,4,269,3,4.99,2014-03-24 00:00:00.000
68575,2014-01-28 00:00:00.000,2014-01-28 18:51:00.000,4,297,3,4.99,2014-03-15 00:00:00.000
69393,2014-02-10 00:00:00.000,2014-02-10 17:02:00.000,4,367,3,4.99,2014-03-22 00:00:00.000
70091,2014-02-19 00:00:00.000,2014-02-19 14:33:00.000,4,385,3,4.99,2014-03-23 00:00:00.000
70901,2014-02-27 00:00:00.000,2014-02-27 14:36:00.000,4,126,3,4.99,2014-05-17 00:00:00.000
71137,2014-03-03 00:00:00.000,2014-03-03 09:40:00.000,4,69,3,4.99,2014-04-09 00:00:00.000
71594,2014-03-06 00:00:00.000,2014-03-06 10:50:00.000,4,375,3,4.99,2014-04-28 00:00:00.000
71725,2014-03-07 00:00:00.000,2014-03-07 12:17:00.000,4,283,3,4.99,2014-05-17 00:00:00.000
72176,2014-03-11 00:00:00.000,2014-03-11 17:23:00.000,4,367,3,4.99,2014-04-18 00:00:00.000
72306,2014-03-12 00:00:00.000,2014-03-12 17:21:00.000,4,380,3,4.99,2014-05-08 00:00:00.000
72308,2014-03-12 00:00:00.000,2014-03-12 17:26:00.000,4,352,3,4.99,2014-04-23 00:00:00.000
73002,2014-03-19 00:00:00.000,2014-03-19 18:24:00.000,4,307,3,4.99,2014-04-23 00:00:00.000
73118,2014-03-20 00:00:00.000,2014-03-20 17:58:00.000,4,384,3,4.99,2014-05-26 00:00:00.000
73458,2014-03-24 00:00:00.000,2014-03-24 12:24:00.000,4,73,3,4.99,2014-06-11 00:00:00.000
73701,2014-03-26 00:00:00.000,2014-03-26 17:09:00.000,4,354,3,4.99,2014-05-20 00:00:00.000
