ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,valor_vendas
477,20200831,20200912,20200907,19281,"SO65480",4.99
477,20200831,20200912,20200907,21853,"SO65482",4.99
477,20200831,20200912,20200907,15992,"SO65492",4.99
477,20200831,20200912,20200907,22373,"SO65499",4.99
477,20200831,20200912,20200907,26728,"SO65500",4.99
477,20200831,20200912,20200907,23372,"SO65501",4.99
477,20200901,20200913,20200908,21936,"SO65516",4.99
477,20200901,20200913,20200908,20655,"SO65517",4.99
477,20200901,20200913,20200908,20408,"SO65518",4.99
477,20200901,20200913,20200908,12969,"SO65519",4.99
477,20200901,20200913,20200908,11711,"SO65520",4.99
477,20200901,20200913,20200908,20099,"SO65521",4.99
477,20200901,20200913,20200908,17863,"SO65522",4.99
477,20200901,20200913,20200908,16067,"SO65540",4.99
477,20200901,20200913,20200908,12904,"SO65541",4.99
477,20200901,20200913,20200908,21193,"SO65543",4.99
477,20200901,20200913,20200908,27598,"SO65547",4.99
477,20200901,20200913,20200908,26694,"SO65550",4.99
477,20200901,20200913,20200908,23510,"SO65551",4.99
477,20200901,20200913,20200908,21152,"SO65553",4.99
477,20200901,20200913,20200908,15702,"SO65558",4.99
477,20200902,20200914,20200909,18140,"SO65561",4.99
477,20200902,20200914,20200909,12022,"SO65563",4.99
477,20200902,20200914,20200909,13847,"SO65570",4.99
477,20200902,20200914,20200909,21292,"SO65578",4.99
477,20200902,20200914,20200909,22340,"SO65579",4.99
477,20200902,20200914,20200909,17265,"SO65581",4.99
477,20200902,20200914,20200909,24322,"SO65582",4.99
477,20200902,20200914,20200909,13206,"SO65583",4.99
477,20200902,20200914,20200909,12558,"SO65600",4.99
477,20200902,20200914,20200909,15897,"SO65603",4.99
477,20200902,20200914,20200909,16594,"SO65609",4.99
477,20200902,20200914,20200909,14238,"SO65615",4.99
477,20200903,20200915,20200910,16204,"SO65627",4.99
477,20200903,20200915,20200910,11212,"SO65628",4.99
477,20200903,20200915,20200910,22925,"SO65635",4.99
477,20200903,20200915,20200910,18166,"SO65636",4.99
477,20200903,20200915,20200910,21102,"SO65638",4.99
477,20200903,20200915,20200910,26257,"SO65646",4.99
477,20200903,20200915,20200910,12147,"SO65650",4.99
477,20200903,20200915,20200910,13268,"SO65652",4.99
477,20200903,20200915,20200910,17454,"SO65653",4.99
477,20200903,20200915,20200910,12555,"SO65664",4.99
477,20200903,20200915,20200910,21216,"SO65670",4.99
477,20200903,20200915,20200910,23174,"SO65675",4.99
477,20200903,20200915,20200910,26979,"SO65678",4.99
477,20200904,20200916,20200911,13777,"SO65686",4.99
477,20200904,20200916,20200911,12944,"SO65694",4.99
477,20200904,20200916,20200911,21800,"SO65695",4.99
477,20200904,20200916,20200911,14611,"SO65696",4.99
477,20200904,20200916,20200911,17692,"SO65701",4.99
477,20200904,20200916,20200911,11176,"SO65702",4.99
477,20200904,20200916,20200911,13943,"SO65707",4.99
477,20200904,20200916,20200911,25784,"SO65711",4.99
477,20200904,20200916,20200911,12625,"SO65719",4.99
477,20200904,20200916,20200911,14740,"SO65722",4.99
477,20200904,20200916,20200911,17037,"SO65724",4.99
477,20200904,20200916,20200911,24172,"SO65730",4.99
477,20200904,20200916,20200911,18916,"SO65738",4.99
477,20200905,20200917,20200912,12546,"SO65748",4.99
477,20200905,20200917,20200912,17333,"SO65750",4.99
477,20200905,20200917,20200912,21628,"SO65762",4.99
477,20200905,20200917,20200912,20504,"SO65763",4.99
477,20200905,20200917,20200912,16780,"SO65764",4.99
477,20200905,20200917,20200912,25298,"SO65769",4.99
477,20200905,20200917,20200912,27119,"SO65775",4.99
477,20200905,20200917,20200912,24166,"SO65780",4.99
477,20200905,20200917,20200912,24179,"SO65782",4.99
477,20200905,20200917,20200912,18653,"SO65789",4.99
477,20200905,20200917,20200912,23450,"SO65792",4.99
477,20200905,20200917,20200912,27790,"SO65797",4.99
477,20200906,20200918,20200913,23347,"SO65809",4.99
477,20200906,20200918,20200913,15564,"SO65826",4.99
477,20200906,20200918,20200913,20095,"SO65827",4.99
477,20200906,20200918,20200913,13303,"SO65828",4.99
477,20200906,20200918,20200913,16975,"SO65829",4.99
477,20200906,20200918,20200913,15121,"SO65854",4.99
477,20200906,20200918,20200913,14308,"SO65856",4.99
477,20200906,20200918,20200913,17860,"SO65866",4.99
477,20200906,20200918,20200913,20842,"SO65872",4.99
477,20200907,20200919,20200914,18143,"SO65880",4.99
477,20200907,20200919,20200914,11498,"SO65881",4.99
477,20200907,20200919,20200914,20165,"SO65889",4.99
477,20200907,20200919,20200914,11869,"SO65898",4.99
477,20200907,20200919,20200914,17534,"SO65906",4.99
477,20200907,20200919,20200914,18072,"SO65907",4.99
477,20200907,20200919,20200914,26177,"SO65908",4.99
477,20200907,20200919,20200914,29229,"SO65909",4.99
477,20200907,20200919,20200914,19183,"SO65916",4.99
477,20200907,20200919,20200914,16595,"SO65935",4.99
477,20200907,20200919,20200914,18277,"SO65942",4.99
477,20200907,20200919,20200914,26532,"SO65943",4.99
477,20200907,20200919,20200914,18059,"SO65946",4.99
477,20200908,20200920,20200915,18139,"SO65950",4.99
477,20200908,20200920,20200915,20406,"SO65956",4.99
477,20200908,20200920,20200915,28218,"SO65958",4.99
477,20200908,20200920,20200915,18137,"SO65959",4.99
477,20200908,20200920,20200915,16262,"SO65961",4.99
477,20200908,20200920,20200915,13290,"SO65973",4.99
477,20200908,20200920,20200915,18498,"SO65974",4.99
477,20200908,20200920,20200915,11300,"SO65975",4.99
477,20200908,20200920,20200915,22657,"SO65983",4.99
477,20200908,20200920,20200915,12600,"SO65995",4.99
477,20200908,20200920,20200915,15934,"SO65999",4.99
477,20200908,20200920,20200915,15770,"SO66000",4.99
477,20200908,20200920,20200915,15518,"SO66001",4.99
477,20200908,20200920,20200915,27706,"SO66007",4.99
477,20200908,20200920,20200915,27092,"SO66009",4.99
477,20200908,20200920,20200915,24017,"SO66011",4.99
477,20200908,20200920,20200915,18139,"SO66012",4.99
477,20200908,20200920,20200915,14103,"SO66013",4.99
477,20200908,20200920,20200915,29456,"SO66014",4.99
477,20200909,20200921,20200916,18132,"SO66018",4.99
477,20200909,20200921,20200916,12501,"SO66019",4.99
477,20200909,20200921,20200916,18183,"SO66021",4.99
477,20200909,20200921,20200916,16475,"SO66031",4.99
477,20200909,20200921,20200916,21716,"SO66042",4.99
477,20200909,20200921,20200916,18531,"SO66044",4.99
477,20200909,20200921,20200916,21867,"SO66047",4.99
477,20200909,20200921,20200916,15542,"SO66052",4.99
477,20200909,20200921,20200916,26131,"SO66060",4.99
477,20200909,20200921,20200916,26718,"SO66066",4.99
477,20200909,20200921,20200916,21144,"SO66069",4.99
477,20200909,20200921,20200916,24027,"SO66074",4.99
477,20200909,20200921,20200916,11429,"SO66076",4.99
477,20200910,20200922,20200917,19748,"SO66083",4.99
477,20200910,20200922,20200917,22916,"SO66084",4.99
477,20200910,20200922,20200917,29121,"SO66086",4.99
477,20200910,20200922,20200917,13330,"SO66108",4.99
477,20200910,20200922,20200917,16801,"SO66110",4.99
477,20200910,20200922,20200917,19358,"SO66116",4.99
477,20200910,20200922,20200917,15521,"SO66132",4.99
477,20200910,20200922,20200917,13994,"SO66138",4.99
477,20200910,20200922,20200917,22765,"SO66141",4.99
477,20200910,20200922,20200917,26708,"SO66142",4.99
477,20200910,20200922,20200917,23369,"SO66145",4.99
477,20200910,20200922,20200917,20782,"SO66148",4.99
477,20200911,20200923,20200918,18185,"SO66161",4.99
477,20200911,20200923,20200918,21626,"SO66165",4.99
477,20200911,20200923,20200918,21806,"SO66166",4.99
477,20200911,20200923,20200918,18425,"SO66169",4.99
477,20200911,20200923,20200918,19644,"SO66171",4.99
477,20200911,20200923,20200918,16911,"SO66173",4.99
477,20200911,20200923,20200918,22385,"SO66177",4.99
477,20200911,20200923,20200918,19831,"SO66185",4.99
477,20200911,20200923,20200918,17400,"SO66187",4.99
477,20200911,20200923,20200918,16078,"SO66189",4.99
477,20200911,20200923,20200918,29255,"SO66195",4.99
477,20200911,20200923,20200918,18086,"SO66199",4.99
477,20200911,20200923,20200918,12607,"SO66203",4.99
477,20200911,20200923,20200918,13105,"SO66205",4.99
477,20200912,20200924,20200919,21907,"SO66227",4.99
477,20200912,20200924,20200919,11823,"SO66228",4.99
477,20200912,20200924,20200919,13197,"SO66229",4.99
477,20200912,20200924,20200919,16066,"SO66241",4.99
477,20200912,20200924,20200919,16069,"SO66242",4.99
477,20200912,20200924,20200919,15948,"SO66244",4.99
477,20200912,20200924,20200919,11493,"SO66246",4.99
477,20200912,20200924,20200919,28733,"SO66247",4.99
477,20200912,20200924,20200919,26142,"SO66250",4.99
477,20200912,20200924,20200919,24790,"SO66253",4.99
477,20200912,20200924,20200919,24077,"SO66257",4.99
477,20200912,20200924,20200919,26978,"SO66258",4.99
477,20200912,20200924,20200919,29457,"SO66259",4.99
477,20200912,20200924,20200919,12348,"SO66261",4.99
477,20200913,20200925,20200920,15604,"SO66265",4.99
477,20200913,20200925,20200920,24269,"SO66266",4.99
477,20200913,20200925,20200920,18396,"SO66282",4.99
477,20200913,20200925,20200920,18404,"SO66283",4.99
477,20200913,20200925,20200920,27019,"SO66286",4.99
477,20200913,20200925,20200920,16655,"SO66287",4.99
477,20200913,20200925,20200920,21842,"SO66290",4.99
477,20200913,20200925,20200920,22801,"SO66293",4.99
477,20200913,20200925,20200920,19640,"SO66296",4.99
477,20200913,20200925,20200920,23395,"SO66312",4.99
477,20200913,20200925,20200920,27891,"SO66316",4.99
477,20200914,20200926,20200921,21694,"SO66337",4.99
477,20200914,20200926,20200921,21430,"SO66338",4.99
477,20200914,20200926,20200921,14458,"SO66339",4.99
477,20200914,20200926,20200921,20102,"SO66340",4.99
477,20200914,20200926,20200921,26180,"SO66341",4.99
477,20200914,20200926,20200921,17044,"SO66342",4.99
477,20200914,20200926,20200921,20946,"SO66346",4.99
477,20200914,20200926,20200921,15954,"SO66354",4.99
477,20200914,20200926,20200921,16426,"SO66357",4.99
477,20200914,20200926,20200921,21393,"SO66359",4.99
477,20200914,20200926,20200921,14459,"SO66363",4.99
477,20200914,20200926,20200921,21274,"SO66364",4.99
477,20200914,20200926,20200921,22673,"SO66367",4.99
477,20200915,20200927,20200922,17941,"SO66374",4.99
477,20200915,20200927,20200922,11502,"SO66375",4.99
477,20200915,20200927,20200922,24825,"SO66392",4.99
477,20200915,20200927,20200922,26495,"SO66393",4.99
477,20200915,20200927,20200922,29213,"SO66394",4.99
477,20200915,20200927,20200922,14310,"SO66417",4.99
477,20200915,20200927,20200922,21560,"SO66418",4.99
477,20200915,20200927,20200922,21622,"SO66424",4.99
477,20200915,20200927,20200922,27008,"SO66428",4.99
477,20200915,20200927,20200922,22645,"SO66430",4.99
477,20200915,20200927,20200922,18140,"SO66431",4.99
477,20200916,20200928,20200923,24483,"SO66440",4.99
477,20200916,20200928,20200923,21754,"SO66456",4.99
477,20200916,20200928,20200923,21320,"SO66457",4.99
477,20200916,20200928,20200923,21473,"SO66458",4.99
477,20200916,20200928,20200923,13466,"SO66460",4.99
477,20200916,20200928,20200923,16808,"SO66462",4.99
477,20200916,20200928,20200923,17606,"SO66463",4.99
477,20200916,20200928,20200923,15873,"SO66478",4.99
477,20200917,20200929,20200924,22446,"SO66503",4.99
477,20200917,20200929,20200924,17207,"SO66505",4.99
477,20200917,20200929,20200924,23438,"SO66512",4.99
477,20200917,20200929,20200924,13159,"SO66520",4.99
477,20200917,20200929,20200924,16717,"SO66526",4.99
477,20200917,20200929,20200924,17383,"SO66529",4.99
477,20200917,20200929,20200924,16737,"SO66530",4.99
477,20200917,20200929,20200924,24073,"SO66535",4.99
477,20200917,20200929,20200924,12311,"SO66538",4.99
477,20200917,20200929,20200924,20641,"SO66541",4.99
477,20200917,20200929,20200924,21559,"SO66548",4.99
477,20200917,20200929,20200924,29238,"SO66550",4.99
477,20200917,20200929,20200924,23160,"SO66554",4.99
477,20200917,20200929,20200924,18904,"SO66556",4.99
477,20200917,20200929,20200924,21235,"SO66559",4.99
477,20200917,20200929,20200924,12680,"SO66566",4.99
477,20200918,20200930,20200925,22960,"SO66572",4.99
477,20200918,20200930,20200925,18176,"SO66576",4.99
477,20200918,20200930,20200925,20534,"SO66591",4.99
477,20200918,20200930,20200925,23248,"SO66592",4.99
477,20200918,20200930,20200925,21467,"SO66593",4.99
477,20200918,20200930,20200925,22347,"SO66594",4.99
477,20200918,20200930,20200925,13751,"SO66595",4.99
477,20200918,20200930,20200925,17266,"SO66596",4.99
477,20200918,20200930,20200925,25070,"SO66597",4.99
477,20200918,20200930,20200925,16647,"SO66599",4.99
477,20200918,20200930,20200925,14350,"SO66603",4.99
477,20200918,20200930,20200925,14172,"SO66612",4.99
477,20200918,20200930,20200925,13716,"SO66615",4.99
477,20200918,20200930,20200925,16068,"SO66616",4.99
477,20200918,20200930,20200925,28686,"SO66617",4.99
477,20200918,20200930,20200925,15130,"SO66618",4.99
477,20200918,20200930,20200925,24171,"SO66619",4.99
477,20200918,20200930,20200925,21225,"SO66621",4.99
477,20200918,20200930,20200925,24785,"SO66625",4.99
477,20200918,20200930,20200925,23398,"SO66628",4.99
477,20200918,20200930,20200925,20787,"SO66631",4.99
477,20200918,20200930,20200925,22641,"SO66635",4.99
477,20200919,20201001,20200926,18126,"SO66640",4.99
477,20200919,20201001,20200926,15598,"SO66649",4.99
477,20200919,20201001,20200926,21634,"SO66661",4.99
477,20200919,20201001,20200926,16775,"SO66663",4.99
477,20200919,20201001,20200926,16676,"SO66664",4.99
477,20200919,20201001,20200926,28910,"SO66669",4.99
477,20200919,20201001,20200926,22869,"SO66674",4.99
477,20200919,20201001,20200926,24248,"SO66689",4.99
477,20200920,20201002,20200927,19030,"SO66708",4.99
477,20200920,20201002,20200927,22047,"SO66717",4.99
477,20200920,20201002,20200927,23256,"SO66718",4.99
477,20200920,20201002,20200927,18925,"SO66726",4.99
477,20200920,20201002,20200927,22386,"SO66728",4.99
477,20200920,20201002,20200927,23968,"SO66731",4.99
477,20200920,20201002,20200927,19841,"SO66735",4.99
477,20200920,20201002,20200927,16102,"SO66736",4.99
477,20200920,20201002,20200927,13358,"SO66739",4.99
477,20200920,20201002,20200927,11568,"SO66742",4.99
477,20200920,20201002,20200927,12574,"SO66750",4.99
477,20200920,20201002,20200927,18917,"SO66759",4.99
477,20200920,20201002,20200927,24036,"SO66761",4.99
477,20200920,20201002,20200927,22649,"SO66763",4.99
477,20200921,20201003,20200928,17218,"SO66766",4.99
477,20200921,20201003,20200928,16309,"SO66767",4.99
477,20200921,20201003,20200928,18163,"SO66768",4.99
477,20200921,20201003,20200928,23647,"SO66772",4.99
477,20200921,20201003,20200928,17974,"SO66782",4.99
477,20200921,20201003,20200928,16771,"SO66795",4.99
477,20200921,20201003,20200928,21772,"SO66796",4.99
477,20200921,20201003,20200928,12166,"SO66797",4.99
477,20200921,20201003,20200928,20486,"SO66798",4.99
477,20200921,20201003,20200928,15964,"SO66814",4.99
477,20200921,20201003,20200928,12609,"SO66816",4.99
477,20200921,20201003,20200928,25830,"SO66819",4.99
477,20200921,20201003,20200928,23391,"SO66823",4.99
477,20200921,20201003,20200928,23403,"SO66824",4.99
477,20200922,20201004,20200929,22428,"SO66829",4.99
477,20200922,20201004,20200929,28348,"SO66833",4.99
477,20200922,20201004,20200929,20879,"SO66838",4.99
477,20200922,20201004,20200929,17603,"SO66848",4.99
477,20200922,20201004,20200929,18062,"SO66849",4.99
477,20200922,20201004,20200929,18778,"SO66850",4.99
477,20200922,20201004,20200929,12734,"SO66852",4.99
477,20200922,20201004,20200929,19431,"SO66853",4.99
477,20200922,20201004,20200929,27853,"SO66856",4.99
477,20200922,20201004,20200929,13182,"SO66862",4.99
477,20200922,20201004,20200929,29239,"SO66874",4.99
477,20200922,20201004,20200929,12621,"SO66884",4.99
477,20200923,20201005,20200930,17256,"SO66885",4.99
477,20200923,20201005,20200930,17942,"SO66888",4.99
477,20200923,20201005,20200930,23215,"SO66901",4.99
477,20200923,20201005,20200930,16149,"SO66902",4.99
477,20200923,20201005,20200930,20539,"SO66903",4.99
477,20200923,20201005,20200930,17473,"SO66906",4.99
477,20200923,20201005,20200930,16335,"SO66908",4.99
477,20200923,20201005,20200930,15174,"SO66909",4.99
477,20200923,20201005,20200930,24869,"SO66911",4.99
477,20200923,20201005,20200930,21850,"SO66913",4.99
477,20200923,20201005,20200930,24168,"SO66927",4.99
477,20200923,20201005,20200930,29181,"SO66929",4.99
477,20200923,20201005,20200930,15623,"SO66939",4.99
477,20200924,20201006,20201001,16533,"SO66953",4.99
477,20200924,20201006,20201001,15456,"SO66956",4.99
477,20200924,20201006,20201001,28779,"SO66969",4.99
477,20200924,20201006,20201001,22530,"SO66980",4.99
477,20200924,20201006,20201001,19554,"SO66988",4.99
477,20200924,20201006,20201001,27142,"SO67000",4.99
477,20200924,20201006,20201001,26626,"SO67005",4.99
477,20200924,20201006,20201001,23159,"SO67007",4.99
477,20200924,20201006,20201001,23185,"SO67008",4.99
477,20200924,20201006,20201001,24046,"SO67013",4.99
477,20200925,20201007,20201002,14424,"SO67027",4.99
477,20200925,20201007,20201002,20514,"SO67039",4.99
477,20200925,20201007,20201002,17448,"SO67041",4.99
477,20200925,20201007,20201002,16901,"SO67043",4.99
477,20200925,20201007,20201002,21823,"SO67051",4.99
477,20200925,20201007,20201002,12608,"SO67071",4.99
477,20200925,20201007,20201002,26223,"SO67072",4.99
477,20200925,20201007,20201002,28522,"SO67079",4.99
477,20200925,20201007,20201002,12350,"SO67080",4.99
477,20200926,20201008,20201003,28787,"SO67083",4.99
477,20200926,20201008,20201003,17103,"SO67089",4.99
477,20200926,20201008,20201003,21729,"SO67101",4.99
477,20200926,20201008,20201003,20431,"SO67102",4.99
477,20200926,20201008,20201003,17529,"SO67106",4.99
477,20200926,20201008,20201003,14556,"SO67110",4.99
477,20200926,20201008,20201003,11355,"SO67112",4.99
477,20200926,20201008,20201003,26023,"SO67130",4.99
477,20200926,20201008,20201003,27856,"SO67140",4.99
477,20200927,20201009,20201004,11431,"SO67142",4.99
477,20200927,20201009,20201004,17202,"SO67144",4.99
477,20200927,20201009,20201004,17216,"SO67145",4.99
477,20200927,20201009,20201004,20738,"SO67162",4.99
477,20200927,20201009,20201004,11300,"SO67164",4.99
477,20200927,20201009,20201004,21457,"SO67165",4.99
477,20200927,20201009,20201004,21260,"SO67166",4.99
477,20200927,20201009,20201004,17377,"SO67168",4.99
477,20200927,20201009,20201004,14194,"SO67179",4.99
477,20200927,20201009,20201004,13270,"SO67185",4.99
477,20200927,20201009,20201004,29252,"SO67192",4.99
477,20200927,20201009,20201004,18085,"SO67198",4.99
477,20200928,20201010,20201005,13175,"SO67224",4.99
477,20200928,20201010,20201005,13198,"SO67225",4.99
477,20200928,20201010,20201005,17438,"SO67228",4.99
477,20200928,20201010,20201005,21318,"SO67230",4.99
477,20200928,20201010,20201005,16093,"SO67237",4.99
477,20200928,20201010,20201005,27597,"SO67247",4.99
477,20200928,20201010,20201005,14300,"SO67249",4.99
477,20200929,20201011,20201006,11507,"SO67363",4.99
477,20200929,20201011,20201006,21744,"SO67365",4.99
477,20200929,20201011,20201006,12061,"SO67366",4.99
477,20200929,20201011,20201006,18750,"SO67368",4.99
477,20200929,20201011,20201006,14566,"SO67378",4.99
477,20200929,20201011,20201006,16126,"SO67385",4.99
477,20200929,20201011,20201006,15586,"SO67389",4.99
477,20200929,20201011,20201006,15135,"SO67390",4.99
477,20200929,20201011,20201006,23701,"SO67397",4.99
477,20200929,20201011,20201006,28555,"SO67409",4.99
477,20200929,20201011,20201006,24716,"SO67411",4.99
477,20200930,20201012,20201007,11203,"SO67419",4.99
477,20200930,20201012,20201007,16481,"SO67423",4.99
477,20200930,20201012,20201007,19040,"SO67427",4.99
477,20200930,20201012,20201007,24067,"SO67430",4.99
477,20200930,20201012,20201007,13988,"SO67438",4.99
477,20200930,20201012,20201007,18410,"SO67439",4.99
477,20200930,20201012,20201007,16838,"SO67440",4.99
477,20200930,20201012,20201007,21546,"SO67446",4.99
477,20200930,20201012,20201007,13064,"SO67456",4.99
477,20200930,20201012,20201007,18237,"SO67457",4.99
477,20200930,20201012,20201007,16785,"SO67458",4.99
477,20200930,20201012,20201007,27711,"SO67464",4.99
477,20200930,20201012,20201007,27280,"SO67467",4.99
477,20200930,20201012,20201007,23227,"SO67473",4.99
477,20200930,20201012,20201007,11431,"SO67478",4.99
477,20200930,20201012,20201007,29462,"SO67479",4.99
477,20200930,20201012,20201007,12701,"SO67481",4.99
477,20201001,20201013,20201008,17288,"SO67483",4.99
477,20201001,20201013,20201008,16547,"SO67496",4.99
477,20201001,20201013,20201008,15402,"SO67512",4.99
477,20201001,20201013,20201008,22342,"SO67513",4.99
477,20201001,20201013,20201008,20704,"SO67514",4.99
477,20201001,20201013,20201008,16960,"SO67516",4.99
477,20201001,20201013,20201008,19147,"SO67520",4.99
477,20201001,20201013,20201008,13547,"SO67527",4.99
477,20201001,20201013,20201008,25644,"SO67536",4.99
477,20201001,20201013,20201008,17385,"SO67540",4.99
477,20201001,20201013,20201008,11596,"SO67541",4.99
477,20201001,20201013,20201008,19854,"SO67543",4.99
477,20201001,20201013,20201008,22267,"SO67544",4.99
477,20201001,20201013,20201008,16112,"SO67546",4.99
477,20201001,20201013,20201008,12526,"SO67548",4.99
477,20201001,20201013,20201008,15184,"SO67549",4.99
477,20201001,20201013,20201008,26189,"SO67552",4.99
477,20201001,20201013,20201008,25558,"SO67554",4.99
477,20201001,20201013,20201008,24252,"SO67556",4.99
477,20201001,20201013,20201008,23683,"SO67564",4.99
477,20201001,20201013,20201008,23340,"SO67566",4.99
477,20201001,20201013,20201008,24182,"SO67569",4.99
477,20201001,20201013,20201008,11750,"SO67576",4.99
477,20201002,20201014,20201009,19038,"SO67584",4.99
477,20201002,20201014,20201009,18474,"SO67599",4.99
477,20201002,20201014,20201009,18667,"SO67601",4.99
477,20201002,20201014,20201009,26176,"SO67602",4.99
477,20201002,20201014,20201009,21834,"SO67608",4.99
477,20201002,20201014,20201009,22564,"SO67609",4.99
477,20201002,20201014,20201009,16649,"SO67614",4.99
477,20201002,20201014,20201009,24700,"SO67623",4.99
477,20201002,20201014,20201009,24272,"SO67626",4.99
477,20201002,20201014,20201009,15589,"SO67630",4.99
477,20201002,20201014,20201009,27537,"SO67632",4.99
477,20201003,20201015,20201010,18730,"SO67646",4.99
477,20201003,20201015,20201010,19798,"SO67649",4.99
477,20201003,20201015,20201010,15761,"SO67664",4.99
477,20201003,20201015,20201010,12964,"SO67665",4.99
477,20201003,20201015,20201010,23327,"SO67666",4.99
477,20201003,20201015,20201010,21007,"SO67678",4.99
477,20201003,20201015,20201010,15171,"SO67685",4.99
477,20201003,20201015,20201010,21876,"SO67689",4.99
477,20201003,20201015,20201010,24796,"SO67692",4.99
477,20201003,20201015,20201010,12754,"SO67694",4.99
477,20201003,20201015,20201010,29357,"SO67695",4.99
477,20201004,20201016,20201011,19972,"SO67701",4.99
477,20201004,20201016,20201011,12202,"SO67711",4.99
477,20201004,20201016,20201011,16479,"SO67713",4.99
477,20201004,20201016,20201011,20692,"SO67714",4.99
477,20201004,20201016,20201011,20633,"SO67715",4.99
477,20201004,20201016,20201011,20443,"SO67716",4.99
477,20201004,20201016,20201011,21247,"SO67717",4.99
477,20201004,20201016,20201011,17406,"SO67720",4.99
477,20201004,20201016,20201011,24625,"SO67721",4.99
477,20201004,20201016,20201011,15292,"SO67722",4.99
477,20201004,20201016,20201011,16867,"SO67738",4.99
477,20201004,20201016,20201011,21897,"SO67748",4.99
477,20201004,20201016,20201011,23723,"SO67756",4.99
477,20201005,20201017,20201012,23644,"SO67770",4.99
477,20201005,20201017,20201012,20224,"SO67773",4.99
477,20201005,20201017,20201012,14701,"SO67779",4.99
477,20201005,20201017,20201012,21760,"SO67792",4.99
477,20201005,20201017,20201012,15468,"SO67793",4.99
477,20201005,20201017,20201012,20774,"SO67794",4.99
477,20201005,20201017,20201012,29259,"SO67799",4.99
477,20201005,20201017,20201012,24045,"SO67805",4.99
477,20201005,20201017,20201012,19180,"SO67806",4.99
477,20201005,20201017,20201012,22496,"SO67807",4.99
477,20201005,20201017,20201012,17723,"SO67811",4.99
477,20201005,20201017,20201012,12565,"SO67816",4.99
477,20201005,20201017,20201012,16111,"SO67819",4.99
477,20201005,20201017,20201012,17922,"SO67825",4.99
477,20201005,20201017,20201012,29264,"SO67830",4.99
477,20201005,20201017,20201012,27449,"SO67831",4.99
477,20201006,20201018,20201013,22918,"SO67845",4.99
477,20201006,20201018,20201013,12736,"SO67848",4.99
477,20201006,20201018,20201013,11200,"SO67868",4.99
477,20201006,20201018,20201013,15712,"SO67877",4.99
477,20201006,20201018,20201013,13294,"SO67878",4.99
477,20201006,20201018,20201013,16100,"SO67885",4.99
477,20201006,20201018,20201013,28698,"SO67886",4.99
477,20201006,20201018,20201013,26752,"SO67887",4.99
477,20201006,20201018,20201013,26024,"SO67890",4.99
477,20201006,20201018,20201013,25556,"SO67891",4.99
477,20201006,20201018,20201013,23818,"SO67897",4.99
477,20201006,20201018,20201013,12805,"SO67902",4.99
477,20201006,20201018,20201013,12989,"SO67903",4.99
477,20201007,20201019,20201014,20892,"SO67911",4.99
477,20201007,20201019,20201014,26730,"SO67923",4.99
477,20201007,20201019,20201014,17435,"SO67924",4.99
477,20201007,20201019,20201014,18661,"SO67925",4.99
477,20201007,20201019,20201014,13199,"SO67926",4.99
477,20201007,20201019,20201014,19374,"SO67930",4.99
477,20201007,20201019,20201014,13598,"SO67937",4.99
477,20201007,20201019,20201014,16818,"SO67940",4.99
477,20201007,20201019,20201014,24257,"SO67944",4.99
477,20201007,20201019,20201014,23478,"SO67949",4.99
477,20201007,20201019,20201014,28370,"SO67956",4.99
477,20201007,20201019,20201014,26818,"SO67958",4.99
477,20201007,20201019,20201014,15678,"SO67959",4.99
477,20201007,20201019,20201014,12124,"SO67960",4.99
477,20201008,20201020,20201015,28305,"SO67969",4.99
477,20201008,20201020,20201015,25009,"SO67971",4.99
477,20201008,20201020,20201015,22664,"SO67977",4.99
477,20201008,20201020,20201015,26453,"SO67983",4.99
477,20201008,20201020,20201015,25011,"SO68012",4.99
477,20201008,20201020,20201015,25021,"SO68013",4.99
477,20201008,20201020,20201015,27722,"SO68014",4.99
477,20201008,20201020,20201015,23342,"SO68020",4.99
477,20201008,20201020,20201015,28563,"SO68023",4.99
477,20201008,20201020,20201015,11603,"SO68028",4.99
477,20201009,20201021,20201016,18328,"SO68043",4.99
477,20201009,20201021,20201016,17520,"SO68044",4.99
477,20201009,20201021,20201016,24744,"SO68045",4.99
477,20201009,20201021,20201016,23945,"SO68055",4.99
477,20201009,20201021,20201016,26230,"SO68064",4.99
477,20201009,20201021,20201016,29297,"SO68067",4.99
477,20201009,20201021,20201016,23453,"SO68073",4.99
477,20201009,20201021,20201016,19206,"SO68075",4.99
477,20201009,20201021,20201016,23231,"SO68081",4.99
477,20201010,20201022,20201017,19753,"SO68094",4.99
477,20201010,20201022,20201017,12747,"SO68097",4.99
477,20201010,20201022,20201017,11330,"SO68117",4.99
477,20201010,20201022,20201017,16904,"SO68118",4.99
477,20201010,20201022,20201017,13604,"SO68126",4.99
477,20201010,20201022,20201017,12915,"SO68133",4.99
477,20201010,20201022,20201017,24270,"SO68135",4.99
477,20201010,20201022,20201017,14605,"SO68138",4.99
477,20201010,20201022,20201017,24798,"SO68140",4.99
477,20201010,20201022,20201017,20209,"SO68143",4.99
477,20201011,20201023,20201018,19101,"SO68155",4.99
477,20201011,20201023,20201018,12522,"SO68161",4.99
477,20201011,20201023,20201018,21415,"SO68173",4.99
477,20201011,20201023,20201018,21809,"SO68174",4.99
