ID,TableID,Measure Name,Measure Description,DataType,DAX Expression,FormatString,Hidden Measure Flag,State,ModifiedTime,StructureModifiedTime,KPIID,IsSimpleMeasure,ErrorMessage,DisplayFolder,DetailRowsDefinitionID,Table Name,Data Type
645660,266,"Internet Net Sales Product Rank (Conditional)","",6,"
VAR SingleProduct = HASONEVALUE('Product'[Product Alternate Key])
VAR SingleSubCat = HASONEVALUE('Product'[Product Subcategory])
VAR SingleCat = HASONEVALUE('Product'[Product Category])
RETURN
Switch(TRUE(),
	SingleProduct = TRUE(), RANKX(ALL('Product'[Product Alternate Key],'Product'[Product Name]),[Internet Net Sales],,DESC,Skip),
	SingleSubCat = TRUE(), RANKX(ALL('Product'[Product Subcategory]),[Internet Net Sales],,DESC,Skip),
	SingleCat = TRUE(), RANKX(ALL('Product'[Product Category]),[Internet Net Sales],,DESC,Skip),
	BLANK())","0",True,1,2017-12-02 22:36:45.003,2017-11-15 21:39:53.963,,False,"","",,"Internet Sales","Whole Number"
645670,266,"Internet Net Sales Product Rank (New Conditional)","",6,"
Switch(TRUE(),
	HASONEVALUE('Product'[Product Alternate Key]), RANKX(ALL('Product'[Product Alternate Key]),[Internet Net Sales],,DESC,Skip),
	HASONEVALUE('Product'[Product Subcategory]), RANKX(ALL('Product'[Product Subcategory]),[Internet Net Sales],,DESC,Skip),
	HASONEVALUE('Product'[Product Category]), RANKX(ALL('Product'[Product Category]),[Internet Net Sales],,DESC,Skip),
	BLANK())","0",True,1,2017-12-02 22:36:41.603,2017-11-15 22:13:23.483,,False,"","",,"Internet Sales","Whole Number"
665106,266,"Internet Net Sales Per Order","",10,"DIVIDE([Internet Net Sales],[Internet Sales Orders])","\$#,0;(\$#,0);\$#,0",False,1,2017-11-25 22:43:29.380,2017-11-25 22:40:13.076,,False,"","",,"Internet Sales","Fixed Decimal Number"
665110,266,"Internet Net Sales (Format Thousands)","",2,"FORMAT([Internet Net Sales],""$0,.0K"")","",True,1,2017-12-02 22:37:06.486,2017-11-25 23:23:37.456,,False,"","",,"Internet Sales","Text"
665114,266,"Internet Net Sales (Format Millions)","",2,"FORMAT([Internet Net Sales],""$0,,.0M"")","",True,1,2017-12-02 22:37:03.006,2017-11-25 23:35:30.296,,False,"","",,"Internet Sales","Text"
684540,266,"Internet Sales Below 150K","",10,"IF([Internet Net Sales] <= 150000, [Internet Net Sales],BLANK())","\$#,0.###############;(\$#,0.###############);\$#,0.###############",True,1,2017-12-02 22:37:36.770,2017-11-29 23:15:08.533,,False,"","",,"Internet Sales","Fixed Decimal Number"
684544,266,"Internet Net Sales Per Order Below $600","",10,"IF([Internet Net Sales Per Order] < 600,[Internet Net Sales Per Order],BLANK())","\$#,0.###############;(\$#,0.###############);\$#,0.###############",True,1,2017-12-02 22:36:58.620,2017-11-29 23:18:53.673,,False,"","",,"Internet Sales","Fixed Decimal Number"
684548,266,"Internet Net Sales Per Order Above $600","",10,"IF([Internet Net Sales Per Order] >= 600, [Internet Net Sales Per Order],BLANK())","\$#,0.###############;(\$#,0.###############);\$#,0.###############",True,1,2017-12-02 22:36:54.603,2017-11-30 13:58:57.093,,False,"","",,"Internet Sales","Fixed Decimal Number"
11702,481,"Reseller Sales Purchase Orders","",6,"DISTINCTCOUNT('Reseller Sales'[CustomerPONumber])","#,0",False,1,2017-10-28 18:53:59.496,2017-01-10 10:40:12.380,,False,"","",,"Reseller Sales","Whole Number"
12224,481,"Reseller Sales Freight Cost","",10,"sum('Reseller Sales'[Freight])","\$#,0;(\$#,0);\$#,0",False,1,2017-11-06 19:28:07.573,2017-01-26 22:38:09.626,,False,"","",,"Reseller Sales","Fixed Decimal Number"
12236,481,"Reseller Sales Order Quantity","",6,"sum('Reseller Sales'[Order Quantity])","#,0",False,1,2017-10-28 18:57:10.456,2017-01-26 22:41:28.173,,False,"","",,"Reseller Sales","Whole Number"
38397,481,"Reseller Sales Discounts","",10,"sum('Reseller Sales'[Discount Amount])","",False,1,2017-10-28 18:57:15.673,2017-05-01 22:54:21.246,,False,"","",,"Reseller Sales","Fixed Decimal Number"
39885,481,"Reseller Count of Products Sold","",6,"CALCULATE(DISTINCTCOUNT('Product'[Product Alternate Key]),'Reseller Sales')","0",False,1,2017-10-28 18:57:32.493,2017-05-01 23:15:08.693,,False,"","",,"Reseller Sales","Whole Number"
56926,481,"Last Monthly Reseller Net Sales","",10,"CALCULATE([Reseller Net Sales],LASTNONBLANK('Date'[Calendar Year Month Number],[Reseller Net Sales]) )","\$#,0;(\$#,0);\$#,0",False,1,2017-10-30 21:44:50.980,2017-05-03 13:45:58.816,,False,"","",,"Reseller Sales","Fixed Decimal Number"
59785,481,"Average Monthly Reseller Sales","",10,"AVERAGEX(values('Date'[Calendar Year Month Number]),[Reseller Net Sales])","\$#,0;(\$#,0);\$#,0",False,1,2017-10-30 21:44:50.983,2017-05-03 15:12:31.846,,False,"","",,"Reseller Sales","Fixed Decimal Number"
59792,481,"Reseller Trailing 6","",10,"
VAR LastNonBlankMonth = LASTNONBLANK('Date'[Calendar Year Month Number],[Reseller Net Sales])
VAR SixMonthsPrior = LastNonBlankMonth - 6
RETURN
CALCULATE([Reseller Net Sales],FILTER(ALL('Date'),'Date'[Calendar Year Month Number] <= LastNonBlankMonth-1 && 'Date'[Calendar Year Month Number] >= SixMonthsPrior))","\$#,0;(\$#,0);\$#,0",False,1,2017-10-30 21:44:50.983,2017-05-03 15:26:00.473,,False,"","",,"Reseller Sales","Fixed Decimal Number"
59796,481,"Reseller Sales Average of Trailing 6 Months","",10,"
VAR LastNonBlankMonth = LASTNONBLANK('Date'[Calendar Year Month Number],[Reseller Net Sales])
VAR SixMonthsPrior = LastNonBlankMonth - 6
RETURN
CALCULATE(AVERAGEX(VALUES('Date'[Calendar Year Month Number]),[Reseller Net Sales]),FILTER(ALL('Date'),'Date'[Calendar Year Month Number] <= LastNonBlankMonth -1 && 'Date'[Calendar Year Month Number] >=SixMonthsPrior))","\$#,0;(\$#,0);\$#,0",False,1,2017-10-30 21:44:50.983,2017-05-03 15:28:46.396,,False,"","",,"Reseller Sales","Fixed Decimal Number"
59800,481,"Reseller Sales Average Margin % of Trailing 6","",8,"
VAR LastNonBlankMonth = LASTNONBLANK('Date'[Calendar Year Month Number],[Reseller Net Margin %])
VAR SixMonthsPrior = LastNonBlankMonth - 6
RETURN
CALCULATE(AVERAGEX(VALUES('Date'[Calendar Year Month Number]),[Reseller Net Margin %]),FILTER(ALL('Date'),'Date'[Calendar Year Month Number] <= LastNonBlankMonth -1 && 'Date'[Calendar Year Month Number] >=SixMonthsPrior))","0.00%;-0.00%;0.00%",False,1,2017-11-20 20:37:12.946,2017-05-03 15:44:50.393,,False,"","",,"Reseller Sales","Decimal Number"
79333,481,"Reseller Sales Rows","",6,"COUNTROWS('Reseller Sales')","#,0",False,1,2017-10-28 18:56:59.780,2017-05-13 14:58:41.753,,False,"","",,"Reseller Sales","Whole Number"
103607,481,"Reseller Sales Margin Amt","",10,"[Reseller Net Sales] - [Reseller Sales Product Cost]","\$#,0;(\$#,0);\$#,0",False,1,2017-10-30 21:44:50.983,2017-05-14 19:21:30.053,,False,"","",,"Reseller Sales","Fixed Decimal Number"
158670,481,"Reseller Net Sales (Bikes)","",10,"CALCULATE([Reseller Net Sales],'Product'[Product Category] = ""Bikes"")","\$#,0;(\$#,0);\$#,0",False,1,2017-10-30 21:44:50.983,2017-05-18 20:30:23.420,,False,"","",,"Reseller Sales","Fixed Decimal Number"
158674,481,"Reseller Net Sales (Non-Bikes)","",10,"CALCULATE([Reseller Net Sales],'Product'[Product Category Group] = ""Non-Bikes"")","\$#,0;(\$#,0);\$#,0",False,1,2017-10-30 21:44:50.983,2017-05-18 20:31:03.410,,False,"","",,"Reseller Sales","Fixed Decimal Number"
158678,481,"Reseller Net Sales (Non-Bikes %)","",8,"DIVIDE([Reseller Net Sales (Non-Bikes)],[Reseller Net Sales])","0.0%;-0.0%;0.0%",False,1,2017-11-20 20:37:12.946,2017-05-18 20:39:26.526,,False,"","",,"Reseller Sales","Decimal Number"
169941,481,"Count of Resellers","",6,"DISTINCTCOUNT(Reseller[Reseller Key])","#,0",False,1,2017-10-28 18:57:50.833,2017-05-19 19:25:54.136,,False,"","",,"Reseller Sales","Whole Number"
169945,481,"Count of Resellers with Sales","",6,"CALCULATE([Count of Resellers],'Reseller Sales')","#,0",False,1,2017-10-28 18:57:53.803,2017-05-19 19:27:21.676,,False,"","",,"Reseller Sales","Whole Number"
169949,481,"Reseller Net Sales Rank","",6,"RANKX(ALL(Reseller[Reseller],Reseller[Reseller Key]),[Reseller Net Sales],,DESC,Skip)","#,0",False,1,2017-10-30 21:44:50.983,2017-05-19 19:28:52.116,,False,"","",,"Reseller Sales","Whole Number"
169953,481,"Count of Reseller Names","",6,"DISTINCTCOUNT('Reseller'[Reseller])","0",False,1,2017-12-14 20:41:50.850,2017-05-19 19:30:55.793,,False,"","",,"Reseller Sales","Whole Number"
169957,481,"Reseller Net Sales Rank (All)","",6,"RANKX(ALL(Reseller),[Reseller Net Sales],,DESC,Skip)","#,0",False,1,2017-10-30 21:44:50.983,2017-05-19 19:44:35.783,,False,"","",,"Reseller Sales","Whole Number"
589527,481,"Employee Count","",6,"DISTINCTCOUNT(Employee[Employee Key])","0",False,1,2017-11-01 22:09:59.203,2017-11-01 21:48:01.700,,False,"","",,"Reseller Sales","Whole Number"
589531,481,"Employee Count (CF)","",6,"CALCULATE(DISTINCTCOUNT('Employee'[Employee Key]),CROSSFILTER('Reseller Sales'[Employee Key],'Employee'[Employee Key],Both))","0",False,1,2017-11-01 22:29:43.690,2017-11-01 22:03:54.520,,False,"","",,"Reseller Sales","Whole Number"
604874,481,"reseller rows","",6,"COUNTROWS('Reseller Sales')","0",False,1,2017-11-06 18:35:50.253,2017-11-06 18:35:35.386,,False,"","",,"Reseller Sales","Whole Number"
624321,481,"Legacy Reseller High Value Accessory and Clothing Products","",6,"
/*
Accessory category products with over 20K in net sales and over 32% net margin since last year 
Clothing category products with over 55K in net sales and over 28% net margin since last year
Enable filtering from dimension tables related to Reseller Sales
*/
VAR AccessorySales = 20000 VAR AccessoryNetMargin = .32
VAR ClothingSales = 50000 VAR ClothingNetMargin = .28
VAR CurrentAndPriorYear = CALCULATETABLE('Date','Date'[Calendar Year Status] IN {""Current Calendar Year"", ""Prior Calendar Year""})
//Distinct Accessory Products
VAR AccessoryProducts = 
CALCULATE(DISTINCTCOUNT('Product'[Product Alternate Key]),
	CROSSFILTER('Reseller Sales'[Product Key],'Product'[Product Key],Both),
	CurrentAndPriorYear,
	'Product'[Product Category] = ""Accessories"",
	FILTER('Product',[Reseller Net Margin %] >= AccessoryNetMargin && [Reseller Net Sales] >= AccessorySales)
	)
//Distinct Clothing Products
VAR ClothingProducts = 
CALCULATE(DISTINCTCOUNT('Product'[Product Alternate Key]),
	CROSSFILTER('Reseller Sales'[Product Key],'Product'[Product Key],Both),
	CurrentAndPriorYear,
	'Product'[Product Category] = ""Clothing"",
	FILTER('Product',[Reseller Net Margin %] >= ClothingNetMargin && [Reseller Net Sales] > ClothingSales)
	)
RETURN
AccessoryProducts + ClothingProducts","0",True,1,2017-11-14 19:46:05.246,2017-11-12 19:51:39.890,,False,"","",,"Reseller Sales","Whole Number"
640709,481,"Reseller High Value Accessory and Clothing Products","",6,"
/*
Accessory category products with over 20K in net sales and over 32% net margin since last year 
Clothing category products with over 55K in net sales and over 28% net margin since last year
Enable filtering from dimension tables related to Reseller Sales
*/
VAR AccessorySales = 20000 VAR AccessoryNetMargin = .32
VAR ClothingSales = 50000 VAR ClothingNetMargin = .28
//Distinct Accessory Products
VAR AccessoryProducts = 
CALCULATE(DISTINCTCOUNT('Product'[Product Alternate Key]),
		FILTER(
		SUMMARIZE(
		CALCULATETABLE('Reseller Sales',
			'Date'[Calendar Year Status] IN {""Current Calendar Year"", ""Prior Calendar Year""},
			'Product'[Product Category] = ""Accessories""),
			'Product'[Product Alternate Key]),
			[Reseller Net Margin %] >= AccessoryNetMargin && [Reseller Net Sales] >= AccessorySales))
//Distinct Clothing Products
VAR ClothingProducts = 
CALCULATE(DISTINCTCOUNT('Product'[Product Alternate Key]),
		FILTER(
		SUMMARIZE(
		CALCULATETABLE('Reseller Sales',
			'Date'[Calendar Year Status] IN {""Current Calendar Year"", ""Prior Calendar Year""},
			'Product'[Product Category] = ""Clothing""),
			'Product'[Product Alternate Key]),
			[Reseller Net Margin %] >= ClothingNetMargin && [Reseller Net Sales] > ClothingSales)
	)
RETURN
AccessoryProducts + ClothingProducts","0",False,1,2017-11-14 19:46:23.963,2017-11-14 19:23:04.823,,False,"","",,"Reseller Sales","Whole Number"
640713,481,"New Reseller High Value Accessory and Clothing Products","",6,"
/*
Accessory category products with over 20K in net sales and over 32% net margin since last year 
Clothing category products with over 55K in net sales and over 28% net margin since last year
Enable filtering from dimension tables related to Reseller Sales
*/
VAR AccessorySales = 20000 VAR AccessoryNetMargin = .32
VAR ClothingSales = 50000 VAR ClothingNetMargin = .28
//Distinct Accessory Products
VAR AccessoryProducts = 
CALCULATE(DISTINCTCOUNT('Product'[Product Alternate Key]),
		FILTER(
		FILTER(
		SUMMARIZE(
		CALCULATETABLE('Reseller Sales',
			'Date'[Calendar Year Status] IN {""Current Calendar Year"", ""Prior Calendar Year""},
			'Product'[Product Category] = ""Accessories""),
			'Product'[Product Alternate Key]),
			[Reseller Net Margin %] >= AccessoryNetMargin), 
			[Reseller Net Sales] >= AccessorySales))
//Distinct Clothing Products
VAR ClothingProducts = 
CALCULATE(DISTINCTCOUNT('Product'[Product Alternate Key]),
		FILTER(
		FILTER(
		SUMMARIZE(
		CALCULATETABLE('Reseller Sales',
			'Date'[Calendar Year Status] IN {""Current Calendar Year"", ""Prior Calendar Year""},
			'Product'[Product Category] = ""Clothing""),
			'Product'[Product Alternate Key]),
			[Reseller Net Margin %] >= ClothingNetMargin),
			 [Reseller Net Sales] >= ClothingSales)
	)
RETURN
AccessoryProducts + ClothingProducts","0",False,1,2017-11-14 20:26:37.973,2017-11-14 20:24:58.790,,False,"","",,"Reseller Sales","Whole Number"
733344,1995,"Selected Product Name","",2,"
VAR ProdName = SELECTEDVALUE('Product'[Product Name], ""Multiple Product Names"")
RETURN ""Product Name: "" & ProdName","",False,1,2017-12-11 23:26:53.420,2017-12-11 23:22:26.730,,False,"","",,"Product","Text"
733348,1995,"Selected Product Subcategory","",2,"
VAR ProdSubcat = SELECTEDVALUE('Product'[Product Subcategory], ""Multiple Product Subcateogies"")
RETURN ""Product Subcategory: "" & ProdSubcat","",False,1,2017-12-12 03:28:23.200,2017-12-12 03:27:19.706,,False,"","",,"Product","Text"
738292,1995,"Distinct Count of Products","",6,"DISTINCTCOUNT('Product'[Product Alternate Key])","#,0",False,1,2017-12-13 17:44:44.210,2017-12-13 17:44:43.890,,False,"","",,"Product","Whole Number"
624960,67530,"Brett Set Based Validation Test","",6,"
VAR MaleCustomers = 
CALCULATETABLE(VALUES('Customer'[Customer Alternate Key]),
	CROSSFILTER('Internet Sales'[Customer Key],'Customer'[Customer Key],Both),
	'Customer'[Customer Gender] = ""Male""
                )
VAR AccessoryCustomersThisYear = 
CALCULATETABLE(VALUES('Customer'[Customer Alternate Key]),
	CROSSFILTER('Internet Sales'[Customer Key],'Customer'[Customer Key],Both),
	'Date'[Calendar Year Status] = ""Current Calendar Year"",
	'Product'[Product Category] = ""Accessories""
                )
VAR TargetCustomerSet = 
DISTINCT(UNION(MaleCustomers,AccessoryCustomersThisYear))
RETURN
CALCULATE(DISTINCTCOUNT(Customer[Customer Alternate Key]),TargetCustomerSet)","#,0",True,1,2017-12-13 19:45:14.106,2017-11-12 21:49:26.720,,False,"","",,"Customer","Whole Number"
98733,98698,"Internet Net Sales Mix %","",8,"DIVIDE([Internet Net Sales],[AdWorks Net Sales])","0%;-0%;0%",False,1,2017-11-20 20:37:12.946,2017-05-14 16:43:33.610,,False,"","",,"Adventure Works Sales","Decimal Number"
98737,98698,"Reseller Net Sales Mix %","",8,"DIVIDE([Reseller Net Sales],[AdWorks Net Sales])","",False,1,2017-11-06 22:07:02.736,2017-05-14 16:44:38.596,,False,"","",,"Adventure Works Sales","Decimal Number"
178507,98698,"Product Total Net Sales Rank (YOY YTD %)","",6,"if(or(ISBLANK([AdWorks Net Sales (YOY YTD %)]),[AdWorks Net Sales (YOY YTD %)]=-1),BLANK(),RANKX(ALL('Product'[Product Alternate Key],'Product'[Product Name]),[AdWorks Net Sales (YOY YTD %)],,DESC,Skip))","#,0",False,1,2017-12-04 23:57:52.163,2017-05-19 20:15:01.150,,False,"","",,"Adventure Works Sales","Whole Number"
178511,98698,"Product Total Net Sales Rank ASC (YOY YTD %)","",6,"if(OR(ISBLANK([AdWorks Net Sales (YOY YTD %)]),[AdWorks Net Sales (YOY YTD %)]=-1),BLANK(),RANKX(ALL('Product'[Product Alternate Key],'Product'[Product Name]),[AdWorks Net Sales (YOY YTD %)],,ASC,Skip))","#,0",False,1,2017-12-04 23:57:52.163,2017-05-19 20:30:32.743,,False,"","",,"Adventure Works Sales","Whole Number"
212631,98698,"Product Total Sales Rank (PYTD)","",6,"
IF(HASONEVALUE('Product'[Product Alternate Key]),
RANKX(ALL('Product'[Product Name],'Product'[Product Alternate Key]),[AdWorks Net Sales (PYTD)],,DESC,Skip),BLANK())","#,0",False,1,2017-12-04 23:58:02.980,2017-05-20 11:25:54.816,,False,"","",,"Adventure Works Sales","Whole Number"
543105,98698,"Last Refresh Message","",2,"""Last Refreshed: "" & [LastRefreshMeasure]","",True,1,2017-10-31 20:35:02.270,2017-10-17 20:55:49.536,,False,"","",,"Adventure Works Sales","Text"
589381,98698,"Last Refresh Msg","",2,"
	VAR CurrentDateValue = MAX('CurrentDate'[CurrentDate])
	RETURN
		""Last Refreshed: "" & CurrentDateValue","",False,1,2017-10-31 20:14:31.870,2017-10-31 20:11:49.563,,False,"","",,"Adventure Works Sales","Text"
604932,98698,"LastRefreshMeasure","",9,"MAX(CurrentDate[CurrentDate])","",True,1,2017-11-06 21:23:01.456,2017-11-06 21:22:54.053,,False,"","",,"Adventure Works Sales","Date"
604982,98698,"AdWorks Freight Costs","",10,"[Internet Sales Freight Cost] + [Reseller Sales Freight Cost]","\$#,0;(\$#,0);\$#,0",False,1,2017-11-06 22:14:55.746,2017-11-06 22:13:36.760,,False,"","",,"Adventure Works Sales","Fixed Decimal Number"
645636,98698,"Brett Divide","",8,"
VAR num = 7 Var denom = BLANK()
RETURN
num/denom","",True,1,2018-01-02 17:36:03.213,2017-11-15 14:01:45.590,,False,"","",,"Adventure Works Sales","Decimal Number"
376746,376482,"Internet Net Sales Plan","",10,"
if([Plan Grain Status] = ""Actual Grain"",BLANK(),
 SUM('Sales and Margin Plan'[Internet Net Sales]))","\$#,0;(\$#,0);\$#,0",False,1,2017-10-31 22:10:31.376,2017-08-25 16:58:27.440,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
377127,376482,"Sales and Margin Plan Rows","",6,"COUNTROWS('Sales and Margin Plan')","#,0",False,1,2017-08-25 17:21:00.706,2017-08-25 17:20:36.663,,False,"","",,"Sales and Margin Plan","Whole Number"
377171,376482,"Reseller Net Sales Plan","",10,"
IF([Plan Grain Status] = ""Actual Grain"",BLANK(),
SUM('Sales and Margin Plan'[Reseller Net Sales]))","\$#,0;(\$#,0);\$#,0",False,1,2017-11-11 18:25:21.783,2017-08-25 17:28:10.923,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
377175,376482,"AdWorks Net Sales Plan","",10,"[Internet Net Sales Plan] + [Reseller Net Sales Plan]","\$#,0;(\$#,0);\$#,0",False,1,2017-11-11 18:26:46.510,2017-08-25 17:30:17.073,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
377179,376482,"Reseller Net Margin Plan","",10,"SUM('Sales and Margin Plan'[Reseller Margin $])","\$#,0;(\$#,0);\$#,0",False,1,2017-11-11 18:25:38.856,2017-08-25 17:32:49.746,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
377183,376482,"Internet Net Margin Plan","",10,"SUM('Sales and Margin Plan'[Internet Margin $])","\$#,0;(\$#,0);\$#,0",False,1,2017-11-11 18:23:32.053,2017-08-25 17:33:54.526,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
377187,376482,"AdWorks Net Margin Plan","",10,"[Internet Net Margin Plan] + [Reseller Net Margin Plan]","\$#,0;(\$#,0);\$#,0",False,1,2017-11-11 18:28:12.176,2017-08-25 17:39:30.810,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
377224,376482,"Internet Net Margin % Plan","",8,"DIVIDE([Internet Net Margin Plan],[Internet Net Sales Plan])","0.0%;-0.0%;0.0%",False,1,2017-11-20 20:37:12.946,2017-08-25 17:44:49.346,,False,"","",,"Sales and Margin Plan","Decimal Number"
377228,376482,"Reseller Net Margin % Plan","",8,"DIVIDE([Reseller Net Margin Plan],[Reseller Net Sales Plan])","0.0%;-0.0%;0.0%",False,1,2017-11-20 20:37:12.946,2017-08-25 17:49:10.046,,False,"","",,"Sales and Margin Plan","Decimal Number"
377232,376482,"AdWorks Net Margin Plan %","",8,"DIVIDE([AdWorks Net Margin Plan],[AdWorks Net Sales Plan])","0.0%;-0.0%;0.0%",False,1,2017-11-20 20:37:12.946,2017-08-25 17:52:31.916,,False,"","",,"Sales and Margin Plan","Decimal Number"
377239,376482,"Internet Net Sales Var to Plan","",10,"
IF([Plan Grain Status] = ""Actual Grain"",BLANK(),
[Internet Net Sales] - [Internet Net Sales Plan])","\$#,0;(\$#,0);\$#,0",False,1,2017-11-06 20:25:05.426,2017-08-25 18:02:25.976,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
379571,376482,"Reseller Net Sales Var to Plan","",10,"
IF([Plan Grain Status] = ""Actual Grain"", BLANK(),
[Reseller Net Sales] - [Reseller Net Sales Plan])","\$#,0;(\$#,0);\$#,0",False,1,2017-11-11 18:25:21.886,2017-08-25 19:08:44.880,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
379575,376482,"Internet Net Sales Margin % Var to Plan","",8,"[Internet Sales Margin %] - [Internet Net Margin % Plan]","0.0%;-0.0%;0.0%",False,1,2017-11-20 20:37:12.946,2017-08-25 19:09:59.793,,False,"","",,"Sales and Margin Plan","Decimal Number"
379593,376482,"AdWorks Net Sales Var to Plan","",10,"[AdWorks Net Sales] - [AdWorks Net Sales Plan]","\$#,0;(\$#,0);\$#,0",False,1,2017-11-11 18:29:19.716,2017-08-25 19:25:23.496,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
753261,376482,"Internet Net Sales Var to Plan %","",8,"DIVIDE([Internet Net Sales Var to Plan],[Internet Net Sales Plan])","0.0%;-0.0%;0.0%",False,1,2017-12-15 23:49:03.826,2017-12-15 23:47:17.530,,False,"","",,"Sales and Margin Plan","Decimal Number"
770438,376482,"Reseller Net Sales Var to Plan %","",8,"DIVIDE([Reseller Net Sales Var to Plan],[Reseller Net Sales Plan])","0.0%;-0.0%;0.0%",False,1,2017-12-23 00:40:53.066,2017-12-23 00:40:00.320,,False,"","",,"Sales and Margin Plan","Decimal Number"
770446,376482,"AdWorks Net Sales Var to Plan %","",8,"DIVIDE([AdWorks Net Sales Var to Plan],[AdWorks Net Sales Plan])","0.0%;-0.0%;0.0%",False,1,2017-12-23 00:56:53.753,2017-12-23 00:56:11.840,,False,"","",,"Sales and Margin Plan","Decimal Number"
770461,376482,"YTD internet sales plan","",10,"CALCULATE(sum('Sales and Margin Plan'[Internet Net Sales]),FILTER(ALL('Date'),'Date'[Calendar Year] = MAX('Date'[Calendar Year]) && 'Date'[Calendar Year Month Number] <= MAX('Date'[Calendar Year Month Number])))","\$#,0;(\$#,0);\$#,0",True,1,2017-12-23 01:36:12.786,2017-12-23 01:29:05.130,,False,"","",,"Sales and Margin Plan","Fixed Decimal Number"
377298,377265,"Sales Territory Table Filter Check","",11,"ISCROSSFILTERED('Sales Territory')","""TRUE"";""TRUE"";""FALSE""",False,1,2017-12-15 23:38:27.843,2017-08-25 18:48:35.623,,False,"","",,"Measure Support","True/False"
377302,377265,"Current User","",2,"USERPRINCIPALNAME()","",False,1,2017-12-15 23:38:27.843,2017-08-25 18:49:50.266,,False,"","",,"Measure Support","Text"
377306,377265,"Product Subcat Filter Check","",11,"ISFILTERED('Product'[Product Subcategory])","""TRUE"";""TRUE"";""FALSE""",False,1,2017-12-15 23:38:27.843,2017-08-25 18:53:16.706,,False,"","",,"Measure Support","True/False"
379569,377265,"Current Year","",6,"LOOKUPVALUE('Date'[Calendar Year],'Date'[Date],TODAY())","0",False,1,2017-12-15 23:38:27.843,2017-08-25 18:59:36.573,,False,"","",,"Measure Support","Whole Number"
418393,377265,"Date Grain Plan Filter Test","",2,"SWITCH(
	TRUE(),
	NOT(ISCROSSFILTERED('Date')),""Plan Grain"",
	ISFILTERED('Date'[Calendar Week in Year]) || ISFILTERED('Date'[Date]) || ISFILTERED('Date'[Weekday]) ||ISFILTERED('Date'[Calendar Yr-Wk]), ""Actual Grain"",
""Plan Grain""
)","",False,1,2017-12-15 23:38:27.843,2017-08-29 19:48:03.136,,False,"","",,"Measure Support","Text"
418397,377265,"Product Grain Plan Filter Test","",2,"
SWITCH(TRUE(),
	NOT(ISCROSSFILTERED('Product')),""Plan Grain"", 
	ISFILTERED('Product'[Product Alternate Key]) || ISFILTERED('Product'[Product Line]) || ISFILTERED('Product'[Product Model]) || ISFILTERED('Product'[Product Name]) || ISFILTERED('Product'[Product Color]) || ISFILTERED('Product'[Product Style]), ""Actual Grain"",
	""Plan Grain"")","",False,1,2017-12-15 23:38:27.843,2017-08-29 20:06:45.510,,False,"","",,"Measure Support","Text"
418401,377265,"Sales Territory Grain Plan Filter Test","",2,"
SWITCH(TRUE(),
	NOT(ISCROSSFILTERED('Sales Territory')),""Plan Grain"", 
	ISFILTERED('Sales Territory'[Sales Territory Key]), ""Actual Grain"",
	""Plan Grain"")","",False,1,2017-12-15 23:38:27.843,2017-08-29 20:23:37.973,,False,"","",,"Measure Support","Text"
418444,377265,"Plan Grain Status","",2,"
IF([Date Grain Plan Filter Test] = ""Plan Grain"" && [Product Grain Plan Filter Test] = ""Plan Grain"" && [Sales Territory Grain Plan Filter Test] = ""Plan Grain"", 
		""Plan Grain"",
		""Actual Grain"")","",False,1,2017-12-15 23:38:27.843,2017-08-29 20:29:07.490,,False,"","",,"Measure Support","Text"
445408,377265,"Prior Calendar Month Number","",6,"LOOKUPVALUE('Date'[Calendar Month Number],'Date'[Date],TODAY())-1","0",False,1,2017-12-15 23:38:27.843,2017-09-02 13:13:59.736,,False,"","",,"Measure Support","Whole Number"
629778,377265,"VariablePlaying","",8,"
VAR Brett = ""Something""
VAR MyRate = .25
RETURN
MyRate","",False,1,2018-01-02 19:08:02.950,2017-11-13 14:05:01.530,,False,"","",,"Measure Support","Decimal Number"
640717,377265,"Last Completed Calendar Month Number (New)","",6,"MONTH(TODAY()) - 1","0",False,1,2017-12-15 23:38:27.843,2017-11-14 21:25:57.970,,False,"","",,"Measure Support","Whole Number"
640729,377265,"Internet Sales Cross Filtered","",11,"ISCROSSFILTERED('Internet Sales')","""TRUE"";""TRUE"";""FALSE""",False,1,2017-12-15 23:38:27.843,2017-11-14 22:11:07.420,,False,"","",,"Measure Support","True/False"
640733,377265,"Product Category Filtered","",11,"ISFILTERED('Product'[Product Category])","""TRUE"";""TRUE"";""FALSE""",False,1,2017-12-15 23:38:27.843,2017-11-14 22:12:13.813,,False,"","",,"Measure Support","True/False"
