date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,Population,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,Haz,CF,OF,Column1
2020-06-21 00:00:00.000,"United Kingdom",279264,39963,1319,237982,113,67886000,42328.9,10,2.5,3505.61235011637,9.19188054336625E-12,0.0047231293686261,0.0319509713676663,"88394"
2020-06-22 00:00:00.000,"United Kingdom",280156,39976,1322,238858,114,67886000,42328.9,10,2.5,3518.51633621071,1.31396753922924E-11,0.00471879952597838,0.0320112354109158,"88395"
2020-06-23 00:00:00.000,"United Kingdom",281038,40070,1330,239638,115,67886000,42328.9,10,2.5,3530.00618684265,1.29923696145207E-11,0.00473245610913827,0.0321256038647343,"88396"
2020-06-24 00:00:00.000,"United Kingdom",281815,40157,1345,240313,116,67886000,42328.9,10,2.5,3539.9493268126,1.14456589462563E-11,0.00477263452974469,0.0324080767191943,"88397"
2020-06-25 00:00:00.000,"United Kingdom",282512,40256,1361,240895,117,67886000,42328.9,10,2.5,3548.52252305335,1.0267212722809E-11,0.00481749447811066,0.0327029819544898,"88398"
2020-06-26 00:00:00.000,"United Kingdom",283151,40333,1363,241455,118,67886000,42328.9,10,2.5,3556.77164658398,9.41283921081305E-12,0.00481368598380369,0.032688986953185,"88399"
2020-06-27 00:00:00.000,"United Kingdom",283785,40373,1364,242048,119,67886000,42328.9,10,2.5,3565.5068791798,9.33918632192677E-12,0.0048064555913808,0.0326808347509404,"88400"
2020-06-28 00:00:00.000,"United Kingdom",284192,40404,1364,242424,120,67886000,42328.9,10,2.5,3571.04557640751,5.99534516253468E-12,0.00479957212025673,0.0326565791993871,"88401"
2020-06-29 00:00:00.000,"United Kingdom",284812,40425,1368,243019,121,67886000,42328.9,10,2.5,3579.8102701588,9.13295823293722E-12,0.0048031684058256,0.0327327542889958,"88402"
2020-06-30 00:00:00.000,"United Kingdom",285216,40479,1370,243367,122,67886000,42328.9,10,2.5,3584.93651120997,5.95115342923967E-12,0.00480337708964434,0.03273674400822,"88403"
2020-07-01 00:00:00.000,"United Kingdom",285279,40576,1372,243331,123,67886000,42328.9,10,2.5,3584.40621041157,9.28026401095166E-13,0.00480932700969928,0.0327071612472585,"88404"
2020-07-02 00:00:00.000,"United Kingdom",285285,40617,1373,243295,124,67886000,42328.9,10,2.5,3583.87590961318,8.8383466770976E-14,0.0048127311285206,0.0326982614908312,"88405"
2020-07-03 00:00:00.000,"United Kingdom",285787,40666,1375,243746,125,67886000,42328.9,10,2.5,3590.51940017088,7.39475005322634E-12,0.00481127553037752,0.0327061677885873,"88406"
2020-07-04 00:00:00.000,"United Kingdom",286412,40698,1375,244339,126,67886000,42328.9,10,2.5,3599.2546327667,9.20661112212951E-12,0.00480077650377777,0.0326812920400257,"88407"
2020-07-05 00:00:00.000,"United Kingdom",286931,40717,1375,244839,127,67886000,42328.9,10,2.5,3606.61992163333,7.64516987587479E-12,0.00479209287250245,0.0326665399600874,"88408"
2020-07-06 00:00:00.000,"United Kingdom",287290,40728,1375,245187,128,67886000,42328.9,10,2.5,3611.7461626845,5.28827742861959E-12,0.00478610463294928,0.0326580053677885,"88409"
2020-07-07 00:00:00.000,"United Kingdom",287874,40782,1375,245717,129,67886000,42328.9,10,2.5,3619.55336888313,8.60265743270308E-12,0.00477639522846801,0.0326161728775767,"88410"
2020-07-08 00:00:00.000,"United Kingdom",288511,40839,1378,246294,130,67886000,42328.9,10,2.5,3628.05291223522,9.38337805596453E-12,0.00477624769939448,0.0326408792666461,"88411"
2020-07-09 00:00:00.000,"United Kingdom",289154,40870,1378,246906,131,67886000,42328.9,10,2.5,3637.06802580797,9.47176152282942E-12,0.00476562662110847,0.0326169286120053,"88412"
2020-07-10 00:00:00.000,"United Kingdom",289678,40904,1378,247396,132,67886000,42328.9,10,2.5,3644.28600889727,7.71882276516474E-12,0.004757006054999,0.0325907005345064,"88413"
2020-07-11 00:00:00.000,"United Kingdom",290504,40921,1378,248205,133,67886000,42328.9,10,2.5,3656.20304628348,1.21674572597398E-11,0.00474348029631262,0.0325776023073832,"88414"
2020-07-12 00:00:00.000,"United Kingdom",291154,40930,1378,248846,134,67886000,42328.9,10,2.5,3665.64534661049,9.57487556768352E-12,0.00473289049781215,0.032570672213293,"88415"
2020-07-13 00:00:00.000,"United Kingdom",291691,40940,1384,249367,135,67886000,42328.9,10,2.5,3673.31997760952,7.9103202767488E-12,0.00474474700967805,0.0327001228617333,"88416"
2020-07-14 00:00:00.000,"United Kingdom",292931,40984,1385,250562,136,67886000,42328.9,10,2.5,3690.92301800077,1.8265916468059E-11,0.00472807589500599,0.032688994311879,"88417"
2020-07-15 00:00:00.000,"United Kingdom",293469,41010,1386,251073,137,67886000,42328.9,10,2.5,3698.45034322246,7.92505085475292E-12,0.0047228156977398,0.0326917633739032,"88418"
2020-07-16 00:00:00.000,"United Kingdom",294116,41034,1403,251679,138,67886000,42328.9,10,2.5,3707.37707332882,9.53068383471005E-12,0.00477022671326959,0.0330607724391451,"88419"
2020-07-17 00:00:00.000,"United Kingdom",294803,41060,1403,252340,139,67886000,42328.9,10,2.5,3717.1139852105,1.01199069466956E-11,0.0047591103211297,0.0330405294020677,"88420"
2020-07-18 00:00:00.000,"United Kingdom",295632,41069,1413,253150,140,67886000,42328.9,10,2.5,3729.04575317444,1.22116489940511E-11,0.00477959084266926,0.0332611458970858,"88421"
2020-07-19 00:00:00.000,"United Kingdom",296358,41080,1413,253865,141,67886000,42328.9,10,2.5,3739.57811625372,1.06943994810325E-11,0.00476788208855506,0.0332525357117643,"88422"
2020-07-20 00:00:00.000,"United Kingdom",296944,41090,1413,254441,142,67886000,42328.9,10,2.5,3748.06292902808,8.63211858944784E-12,0.00475847297806994,0.0332447121379667,"88423"
2020-07-21 00:00:00.000,"United Kingdom",297389,41115,1414,254860,143,67886000,42328.9,10,2.5,3754.23504109831,6.55510712001616E-12,0.0047547152046646,0.0332479014319641,"88424"
2020-07-22 00:00:00.000,"United Kingdom",297952,41132,1416,255404,144,67886000,42328.9,10,2.5,3762.2484753852,8.29331530022405E-12,0.00475244334657932,0.0332800601673404,"88425"
2020-07-23 00:00:00.000,"United Kingdom",298731,41141,1425,256165,145,67886000,42328.9,10,2.5,3773.45844504021,1.14751201047046E-11,0.00477017785231529,0.033477423295588,"88426"
2020-07-24 00:00:00.000,"United Kingdom",299500,41173,1425,256902,146,67886000,42328.9,10,2.5,3784.31488082963,1.13278143268521E-11,0.00475792988313856,0.0334522747546833,"88427"
2020-07-25 00:00:00.000,"United Kingdom",300270,41188,1427,257655,147,67886000,42328.9,10,2.5,3795.40700586277,1.1342544904779E-11,0.00475238951610217,0.0334858617857562,"88428"
2020-07-26 00:00:00.000,"United Kingdom",301020,41196,1434,258390,148,67886000,42328.9,10,2.5,3806.23398049672,1.10479333489328E-11,0.00476380306956348,0.0336382828993666,"88429"
2020-07-27 00:00:00.000,"United Kingdom",301708,41199,1437,259072,149,67886000,42328.9,10,2.5,3816.2802345108,1.01346375255237E-11,0.00476288331764488,0.0337039121868843,"88430"
2020-07-28 00:00:00.000,"United Kingdom",302261,41220,1438,259603,150,67886000,42328.9,10,2.5,3824.10217128716,8.146009522762E-12,0.00475747780891349,0.0337099723381312,"88431"
2020-07-29 00:00:00.000,"United Kingdom",303063,41254,1438,260371,151,67886000,42328.9,10,2.5,3835.4152549863,1.18139233948143E-11,0.00474488802658193,0.0336831256441488,"88432"
2020-07-30 00:00:00.000,"United Kingdom",303910,41254,1438,261218,152,67886000,42328.9,10,2.5,3847.89205432637,1.24767993959259E-11,0.00473166397946761,0.0336831256441488,"88433"
2020-07-31 00:00:00.000,"United Kingdom",304793,41274,1439,262080,153,67886000,42328.9,10,2.5,3860.58981233244,1.30071001968664E-11,0.00472123703628364,0.0336899772902863,"88434"
2020-08-01 00:00:00.000,"United Kingdom",305562,41287,1441,262834,154,67886000,42328.9,10,2.5,3871.69666794332,1.13278143278636E-11,0.00471590053737048,0.0337249578730575,"88435"
2020-08-02 00:00:00.000,"United Kingdom",306309,41292,1444,263573,155,67886000,42328.9,10,2.5,3882.5825648882,1.10037416163943E-11,0.00471419383694243,0.0337888431299139,"88436"
2020-08-03 00:00:00.000,"United Kingdom",307251,41293,1445,264513,156,67886000,42328.9,10,2.5,3896.42930795746,1.38762042875332E-11,0.00470299527096738,0.0338106603023071,"88437"
2020-08-04 00:00:00.000,"United Kingdom",307926,41311,1445,265170,157,67886000,42328.9,10,2.5,3906.10729752821,9.94314001505099E-12,0.00469268590505511,0.0337964262325755,"88438"
2020-08-05 00:00:00.000,"United Kingdom",308832,41325,1446,266061,158,67886000,42328.9,10,2.5,3919.23224228854,1.33459034870465E-11,0.00468215728940006,0.0338079539875149,"88439"
2020-08-06 00:00:00.000,"United Kingdom",309796,41343,1447,267006,159,67886000,42328.9,10,2.5,3933.15263824647,1.4200276999664E-11,0.00467081563351367,0.0338163122224819,"88440"
2020-08-07 00:00:00.000,"United Kingdom",310696,41355,1447,267894,160,67886000,42328.9,10,2.5,3946.23339127361,1.32575200206089E-11,0.00465728557818575,0.033806831456474,"88441"
2020-08-08 00:00:00.000,"United Kingdom",311461,41358,1449,268654,161,67886000,42328.9,10,2.5,3957.42863035088,1.12688920176446E-11,0.00465226786018153,0.033849604036723,"88442"
2020-08-09 00:00:00.000,"United Kingdom",312574,41363,1451,269760,162,67886000,42328.9,10,2.5,3973.72064932387,1.63951330926066E-11,0.00464210075054227,0.0338907833886112,"88443"
2020-08-10 00:00:00.000,"United Kingdom",313392,41381,1463,270548,163,67886000,42328.9,10,2.5,3985.32834457767,1.2049612641432E-11,0.00466827487619339,0.0341471384557931,"88444"
2020-08-11 00:00:00.000,"United Kingdom",314542,41394,1464,271684,164,67886000,42328.9,10,2.5,4002.06228088266,1.69401644717378E-11,0.00465438637765386,0.0341593168136637,"88445"
2020-08-12 00:00:00.000,"United Kingdom",315581,41414,1472,272695,165,67886000,42328.9,10,2.5,4016.95489497098,1.53050703360043E-11,0.00466441262306666,0.0343235554726484,"88446"
2020-08-13 00:00:00.000,"United Kingdom",316729,41432,1479,273818,166,67886000,42328.9,10,2.5,4033.49733376543,1.69107033166796E-11,0.00466960714048919,0.0344666868635082,"88447"
2020-08-14 00:00:00.000,"United Kingdom",318190,41443,1481,275266,167,67886000,42328.9,10,2.5,4054.82721032319,2.15213741691643E-11,0.00465445174266947,0.0345028422327835,"88448"
2020-08-15 00:00:00.000,"United Kingdom",319232,41446,1486,276300,168,67886000,42328.9,10,2.5,4070.05862769938,1.5349262070235E-11,0.00465492181234964,0.0346128761762788,"88449"
2020-08-16 00:00:00.000,"United Kingdom",320343,41451,1486,277406,169,67886000,42328.9,10,2.5,4086.35064667236,1.63656719388774E-11,0.00463877781003487,0.0346088455178517,"88450"
2020-08-17 00:00:00.000,"United Kingdom",321064,41454,1490,278120,170,67886000,42328.9,10,2.5,4096.86827917391,1.06207465959099E-11,0.00464081927590761,0.034696348733234,"88451"
2020-08-18 00:00:00.000,"United Kingdom",322177,41466,1493,279218,171,67886000,42328.9,10,2.5,4113.04245352503,1.63951330949258E-11,0.00463409864763779,0.034754067832119,"88452"
2020-08-19 00:00:00.000,"United Kingdom",323008,41483,1495,280030,172,67886000,42328.9,10,2.5,4125.00368264443,1.22411101545823E-11,0.00462836833762631,0.0347852389594676,"88453"
2020-08-20 00:00:00.000,"United Kingdom",324203,41489,1544,281170,173,67886000,42328.9,10,2.5,4141.79654126035,1.76030404753109E-11,0.00476244821917132,0.0358794413589571,"88454"
2020-08-21 00:00:00.000,"United Kingdom",325263,41491,1544,282228,174,67886000,42328.9,10,2.5,4157.38149250214,1.56144124720677E-11,0.00474692787067696,0.0358777739049611,"88455"
2020-08-22 00:00:00.000,"United Kingdom",326595,41509,1547,283539,175,67886000,42328.9,10,2.5,4176.69327991044,1.96211296350965E-11,0.00473675347142485,0.0359299516908213,"88456"
2020-08-23 00:00:00.000,"United Kingdom",327643,41515,1547,284581,176,67886000,42328.9,10,2.5,4192.04254190849,1.54376455389629E-11,0.0047216024758655,0.0359249454275231,"88457"
2020-08-24 00:00:00.000,"United Kingdom",328620,41519,1550,285551,177,67886000,42328.9,10,2.5,4206.33120230976,1.43917745150609E-11,0.00471669405392246,0.0359887622187652,"88458"
2020-08-25 00:00:00.000,"United Kingdom",329821,41535,1551,286735,178,67886000,42328.9,10,2.5,4223.77220634593,1.76914239435967E-11,0.00470255077754297,0.0359977718980643,"88459"
2020-08-26 00:00:00.000,"United Kingdom",330967,41552,1551,287864,179,67886000,42328.9,10,2.5,4240.40302860678,1.68812421646162E-11,0.00468626781522025,0.035983574229172,"88460"
2020-08-27 00:00:00.000,"United Kingdom",332509,41564,1564,289381,180,67886000,42328.9,10,2.5,4262.74931502814,2.27145509759419E-11,0.00470363208213913,0.0362641439436097,"88461"
2020-08-28 00:00:00.000,"United Kingdom",333806,41573,1615,290618,181,67886000,42328.9,10,2.5,4280.97103968418,1.91055594139815E-11,0.00483813951816324,0.0373946466611096,"88462"
2020-08-29 00:00:00.000,"United Kingdom",334916,41585,1622,291709,182,67886000,42328.9,10,2.5,4297.04209999116,1.63509413645846E-11,0.00484300541031184,0.0375402133913486,"88463"
2020-08-30 00:00:00.000,"United Kingdom",336668,41586,1624,293458,183,67886000,42328.9,10,2.5,4322.80588044663,2.58079723166591E-11,0.00482374327230387,0.0375838926174497,"88464"
2020-08-31 00:00:00.000,"United Kingdom",338083,41589,1682,294812,184,67886000,42328.9,10,2.5,4342.75108269746,2.08437675963663E-11,0.00497510966242018,0.0388712994846433,"88465"
2020-01-22 00:00:00.000,"China",548,28,17,503,1,1439000000,10216.6,5.35,4.3,0.34954829742877,-7.8070048644922E-10,0.031021897810219,0.377777777777778,"16633"
2020-01-23 00:00:00.000,"China",643,30,18,595,2,1439000000,10216.6,5.35,4.3,0.413481584433634,6.60180681028787E-14,0.0279937791601866,0.375,"16634"
2020-01-24 00:00:00.000,"China",920,36,26,858,3,1439000000,10216.6,5.35,4.3,0.596247394023627,1.92494788047378E-13,0.0282608695652174,0.419354838709677,"16635"
2020-01-25 00:00:00.000,"China",1406,39,42,1325,4,1439000000,10216.6,5.35,4.3,0.920778318276581,3.37734537873853E-13,0.0298719772403983,0.518518518518518,"16636"
2020-01-26 00:00:00.000,"China",2075,49,56,1970,5,1439000000,10216.6,5.35,4.3,1.36900625434329,4.64906184851261E-13,0.0269879518072289,0.533333333333333,"16637"
2020-01-27 00:00:00.000,"China",2877,58,82,2737,6,1439000000,10216.6,5.35,4.3,1.90201528839472,5.57331480195694E-13,0.0285019117135905,0.585714285714286,"16638"
2020-01-28 00:00:00.000,"China",5509,101,131,5277,7,1439000000,10216.6,5.35,4.3,3.66712995135511,1.82904794997226E-12,0.0237792702849882,0.564655172413793,"16639"
2020-01-29 00:00:00.000,"China",6087,120,133,5834,8,1439000000,10216.6,5.35,4.3,4.0542043085476,4.01667824880087E-13,0.0218498439296862,0.525691699604743,"16640"
2020-01-30 00:00:00.000,"China",8141,135,171,7835,9,1439000000,10216.6,5.35,4.3,5.4447533009034,1.42738012509494E-12,0.0210047905662695,0.558823529411765,"16641"
2020-01-31 00:00:00.000,"China",9802,214,213,9375,10,1439000000,10216.6,5.35,4.3,6.51494093120222,1.15427380125873E-12,0.0217302591307896,0.498829039812646,"16642"
2020-02-01 00:00:00.000,"China",11891,275,259,11357,11,1439000000,10216.6,5.35,4.3,7.89228630993746,1.45170257124202E-12,0.0217811790429737,0.48501872659176,"16643"
2020-02-02 00:00:00.000,"China",16630,463,361,15806,12,1439000000,10216.6,5.35,4.3,10.9840166782488,3.29325920782124E-12,0.0217077570655442,0.438106796116505,"16644"
2020-02-03 00:00:00.000,"China",19716,614,425,18677,13,1439000000,10216.6,5.35,4.3,12.9791521890202,2.14454482282299E-12,0.0215560965713126,0.409047160731473,"16645"
2020-02-04 00:00:00.000,"China",23707,843,491,22373,14,1439000000,10216.6,5.35,4.3,15.5476025017373,2.77345378739802E-12,0.0207111823512043,0.368065967016492,"16646"
2020-02-05 00:00:00.000,"China",27440,1115,563,25762,15,1439000000,10216.6,5.35,4.3,17.9027102154274,2.59416261297511E-12,0.0205174927113703,0.335518474374255,"16647"
2020-02-06 00:00:00.000,"China",30587,1477,633,28477,16,1439000000,10216.6,5.35,4.3,19.7894371091035,2.18693537183245E-12,0.020695066531533,0.3,"16648"
2020-02-07 00:00:00.000,"China",34110,1999,718,31393,17,1439000000,10216.6,5.35,4.3,21.8158443363447,2.44822793612475E-12,0.0210495455878042,0.264262053735738,"16649"
2020-02-08 00:00:00.000,"China",36814,2596,805,33413,18,1439000000,10216.6,5.35,4.3,23.2195969423211,1.87908269636496E-12,0.0218666811539088,0.236695089679506,"16650"
2020-02-09 00:00:00.000,"China",39829,3219,905,35705,19,1439000000,10216.6,5.35,4.3,24.8123697011814,2.09520500353263E-12,0.0227221371362575,0.219447138700291,"16651"
2020-02-10 00:00:00.000,"China",42354,3918,1012,37424,20,1439000000,10216.6,5.35,4.3,26.0069492703266,1.75469075752211E-12,0.023893847098267,0.2052738336714,"16652"
2020-02-11 00:00:00.000,"China",44386,4636,1112,38638,21,1439000000,10216.6,5.35,4.3,26.8505906879778,1.41209173041187E-12,0.0250529446221782,0.193458594293667,"16653"
2020-02-12 00:00:00.000,"China",44759,5082,1117,38560,22,1439000000,10216.6,5.35,4.3,26.7963863794302,2.59207783190828E-13,0.0249558747961304,0.180190353282788,"16654"
2020-02-13 00:00:00.000,"China",59895,6217,1369,52309,23,1439000000,10216.6,5.35,4.3,36.3509381514941,1.05184155668033E-11,0.0228566658318724,0.180464012654891,"16655"
2020-02-14 00:00:00.000,"China",66358,7977,1521,56860,24,1439000000,10216.6,5.35,4.3,39.5135510771369,4.49131341229884E-12,0.0229211248078604,0.160138976626658,"16656"
2020-02-15 00:00:00.000,"China",68413,9298,1663,57452,25,1439000000,10216.6,5.35,4.3,39.9249478804726,1.42807505218742E-12,0.0243082455088945,0.151719733600949,"16657"
2020-02-16 00:00:00.000,"China",70513,10755,1766,57992,26,1439000000,10216.6,5.35,4.3,40.3002084781098,1.45934676866081E-12,0.0250450271581127,0.141043047679898,"16658"
2020-02-17 00:00:00.000,"China",72434,12462,1864,58108,27,1439000000,10216.6,5.35,4.3,40.3808200138985,1.33495482981007E-12,0.0257337714333048,0.130113081111266,"16659"
2020-02-18 00:00:00.000,"China",74211,14206,2003,58002,28,1439000000,10216.6,5.35,4.3,40.3071577484364,1.2348853371033E-12,0.0269906078613683,0.123573323462274,"16660"
2020-02-19 00:00:00.000,"China",74619,15962,2116,56541,29,1439000000,10216.6,5.35,4.3,39.2918693537179,2.83530229340623E-13,0.0283573888687868,0.11704834605598,"16661"
2020-02-20 00:00:00.000,"China",75077,18014,2238,54825,30,1439000000,10216.6,5.35,4.3,38.0993745656706,3.18276580975605E-13,0.0298093956870946,0.110507604187241,"16662"
2020-02-21 00:00:00.000,"China",75550,18704,2238,54608,31,1439000000,10216.6,5.35,4.3,37.948575399583,3.2870048646618E-13,0.0296227663798809,0.106866583898386,"16663"
2020-02-22 00:00:00.000,"China",77001,22699,2443,51859,32,1439000000,10216.6,5.35,4.3,36.0382209867964,1.0083391244459E-12,0.0317268606901209,0.0971680852756344,"16664"
2020-02-23 00:00:00.000,"China",77022,23187,2445,51390,33,1439000000,10216.6,5.35,4.3,35.7123002084781,1.45934676866741E-14,0.0317441769883929,0.0953885767790262,"16665"
2020-02-24 00:00:00.000,"China",77241,25015,2595,49631,34,1439000000,10216.6,5.35,4.3,34.4899235580264,1.52189020161053E-13,0.0335961471239368,0.0939876856211518,"16666"
2020-02-25 00:00:00.000,"China",77754,27676,2665,47413,35,1439000000,10216.6,5.35,4.3,32.948575399583,3.56497567774648E-13,0.0342747639992798,0.0878349428166507,"16667"
2020-02-26 00:00:00.000,"China",78166,30084,2717,45365,36,1439000000,10216.6,5.35,4.3,31.5253648366921,2.86309937472119E-13,0.0347593582887701,0.082832840462181,"16668"
2020-02-27 00:00:00.000,"China",78600,32930,2746,42924,37,1439000000,10216.6,5.35,4.3,29.8290479499653,3.01598332191595E-13,0.0349363867684478,0.0769705123892813,"16669"
2020-02-28 00:00:00.000,"China",78928,36329,2790,39809,38,1439000000,10216.6,5.35,4.3,27.6643502432245,2.27936066725497E-13,0.0353486722075816,0.0713208415348041,"16670"
2020-02-29 00:00:00.000,"China",79356,39320,2837,37199,39,1439000000,10216.6,5.35,4.3,25.8505906879778,2.97428769995554E-13,0.0357502898331569,0.0672960599663164,"16671"
2020-03-01 00:00:00.000,"China",79932,42162,2872,34898,40,1439000000,10216.6,5.35,4.3,24.2515635858235,4.00277970835299E-13,0.0359305409598158,0.063774037393969,"16672"
2020-03-02 00:00:00.000,"China",80136,44854,2914,32368,41,1439000000,10216.6,5.35,4.3,22.4933981931897,1.41765114670855E-13,0.0363631825895977,0.0610031820465584,"16673"
2020-03-03 00:00:00.000,"China",80261,47450,2947,29864,42,1439000000,10216.6,5.35,4.3,20.7533009034051,8.68658790875413E-14,0.0367177084760967,0.0584757029188245,"16674"
2020-03-04 00:00:00.000,"China",80386,50001,2983,27402,43,1439000000,10216.6,5.35,4.3,19.0423905489924,8.68658790875489E-14,0.0371084517204488,0.0563000150988978,"16675"
2020-03-05 00:00:00.000,"China",80537,52292,3015,25230,44,1439000000,10216.6,5.35,4.3,17.5330090340514,1.0493398193777E-13,0.0374362094441064,0.0545138951669771,"16676"
2020-03-06 00:00:00.000,"China",80690,53944,3044,23702,45,1439000000,10216.6,5.35,4.3,16.4711605281445,1.06323836003182E-13,0.0377246251084397,0.0534147539832947,"16677"
2020-03-07 00:00:00.000,"China",80770,55539,3072,22159,46,1439000000,10216.6,5.35,4.3,15.3988881167477,5.55941626160461E-14,0.038033923486443,0.052413369504018,"16678"
2020-03-08 00:00:00.000,"China",80823,57388,3100,20335,47,1439000000,10216.6,5.35,4.3,14.131341209173,3.68311327331319E-14,0.0383554186308353,0.0512498346779527,"16679"
2020-03-09 00:00:00.000,"China",80860,58804,3123,18933,48,1439000000,10216.6,5.35,4.3,13.1570535093815,2.57123002099229E-14,0.0386223101657185,0.0504303454066885,"16680"
2020-03-10 00:00:00.000,"China",80887,60181,3139,17567,49,1439000000,10216.6,5.35,4.3,12.2077831827658,1.87630298829171E-14,0.0388072248939879,0.0495735944409349,"16681"
2020-03-11 00:00:00.000,"China",80921,61644,3161,16116,50,1439000000,10216.6,5.35,4.3,11.1994440583739,2.36275191118221E-14,0.0390627896343347,0.0487771005323663,"16682"
2020-03-12 00:00:00.000,"China",80932,62901,3172,14859,51,1439000000,10216.6,5.35,4.3,10.3259207783183,7.6441973597072E-15,0.0391933969258143,0.0480075068484858,"16683"
2020-03-13 00:00:00.000,"China",80945,64196,3180,13569,52,1439000000,10216.6,5.35,4.3,9.42946490618485,9.03405142510859E-15,0.0392859348940639,0.0471978152457848,"16684"
2020-03-14 00:00:00.000,"China",80977,65660,3193,12124,53,1439000000,10216.6,5.35,4.3,8.42529534398888,2.22376650464216E-14,0.0394309495288786,0.0463741594411282,"16685"
2020-03-15 00:00:00.000,"China",81003,67017,3203,10783,54,1439000000,10216.6,5.35,4.3,7.49339819318971,1.80681028502179E-14,0.0395417453674555,0.0456137852463686,"16686"
2020-03-16 00:00:00.000,"China",81033,67910,3217,9906,55,1439000000,10216.6,5.35,4.3,6.88394718554552,2.08478109810211E-14,0.0396998753594215,0.0452289566549974,"16687"
2020-03-17 00:00:00.000,"China",81058,68798,3230,9030,56,1439000000,10216.6,5.35,4.3,6.27519110493398,1.73731758175179E-14,0.0398480100668657,0.0448436719053701,"16688"
2020-03-18 00:00:00.000,"China",81102,69755,3241,8106,57,1439000000,10216.6,5.35,4.3,5.63307852675469,3.05767894388324E-14,0.0399620231313654,0.0443996931338703,"16689"
2020-03-19 00:00:00.000,"China",81156,70535,3249,7372,58,1439000000,10216.6,5.35,4.3,5.1230020847811,3.75260597658412E-14,0.0400340085760757,0.0440339368968882,"16690"
2020-03-20 00:00:00.000,"China",81250,71266,3253,6731,59,1439000000,10216.6,5.35,4.3,4.67755385684503,6.5323141073876E-14,0.0400369230769231,0.0436532964747246,"16691"
2020-03-21 00:00:00.000,"China",81305,71857,3259,6189,60,1439000000,10216.6,5.35,4.3,4.30090340514246,3.82209867985459E-14,0.0400836356927618,0.0433862292986847,"16692"
2020-03-22 00:00:00.000,"China",81435,72362,3274,5799,61,1439000000,10216.6,5.35,4.3,4.02988186240445,9.03405142511167E-14,0.0402038435562105,0.0432862657993548,"16693"
2020-03-23 00:00:00.000,"China",81498,72814,3274,5410,62,1439000000,10216.6,5.35,4.3,3.7595552466991,4.37804030601585E-14,0.0401727649758276,0.0430291241720114,"16694"
2020-03-24 00:00:00.000,"China",81591,73280,3281,5030,63,1439000000,10216.6,5.35,4.3,3.4954829742877,6.46282140411905E-14,0.0402127685651604,0.0428547171536422,"16695"
2020-03-25 00:00:00.000,"China",81661,73773,3285,4603,64,1439000000,10216.6,5.35,4.3,3.19874913134121,4.86448922890705E-14,0.0402272810766461,0.0426302265825742,"16696"
2020-03-26 00:00:00.000,"China",81782,74181,3291,4310,65,1439000000,10216.6,5.35,4.3,2.99513551077137,8.40861709568289E-14,0.0402411288547602,0.042479863692689,"16697"
2020-03-27 00:00:00.000,"China",81897,74720,3296,3881,66,1439000000,10216.6,5.35,4.3,2.69701181375956,7.99166087606289E-14,0.0402456744447294,0.042247744052502,"16698"
2020-03-28 00:00:00.000,"China",81999,75100,3299,3600,67,1439000000,10216.6,5.35,4.3,2.50173731758165,7.08825573355193E-14,0.0402321979536336,0.0420796183624791,"16699"
2020-03-29 00:00:00.000,"China",82122,75582,3304,3236,68,1439000000,10216.6,5.35,4.3,2.24878387769284,8.54760250222512E-14,0.0402328243345267,0.0418832238927059,"16700"
2020-03-30 00:00:00.000,"China",82198,75923,3308,2967,69,1439000000,10216.6,5.35,4.3,2.06184850590688,5.28144544852962E-14,0.0402442881821942,0.0417513347048504,"16701"
2020-03-31 00:00:00.000,"China",82279,76206,3309,2764,70,1439000000,10216.6,5.35,4.3,1.92077831827658,5.62890896488057E-14,0.0402168232477303,0.0416147896623279,"16702"
2020-04-01 00:00:00.000,"China",82361,76405,3316,2640,71,1439000000,10216.6,5.35,4.3,1.83460736622655,5.69840166815103E-14,0.0402617743835068,0.0415950627814503,"16703"
2020-04-02 00:00:00.000,"China",82432,76565,3322,2545,72,1439000000,10216.6,5.35,4.3,1.7685892981237,4.93398193217979E-14,0.0402998835403727,0.0415837370285528,"16704"
2020-04-03 00:00:00.000,"China",82511,76760,3326,2425,73,1439000000,10216.6,5.35,4.3,1.68519805420431,5.48992355834119E-14,0.0403097768782344,0.0415303548685163,"16705"
2020-04-04 00:00:00.000,"China",82543,76946,3330,2267,74,1439000000,10216.6,5.35,4.3,1.57539958304378,2.22376650464458E-14,0.0403426093066644,0.0414818874881658,"16706"
2020-04-05 00:00:00.000,"China",82602,77207,3333,2062,75,1439000000,10216.6,5.35,4.3,1.43293954134816,4.10006949293862E-14,0.0403501125880729,0.0413831636453936,"16707"
2020-04-06 00:00:00.000,"China",82665,77310,3335,2020,76,1439000000,10216.6,5.35,4.3,1.40375260597637,4.3780403060194E-14,0.0403435553136152,0.0413540827081654,"16708"
2020-04-07 00:00:00.000,"China",82718,77410,3335,1973,77,1439000000,10216.6,5.35,4.3,1.37109103544128,3.68311327331804E-14,0.0403177059406659,0.0413028670505914,"16709"
2020-04-08 00:00:00.000,"China",82809,77567,3337,1905,78,1439000000,10216.6,5.35,4.3,1.32383599722029,6.3238359975842E-14,0.0402975521984325,0.0412464155047958,"16710"
