date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,infected,removed,N,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,susceptible
2020-03-29 00:00:00.000,"US",143912,2665,3571,137676,23,137676,6236,"331000000","65297.5","16.89","2.9","415.939577039275","330856088"
2020-03-30 00:00:00.000,"US",165987,5644,4284,156059,24,156059,9928,"331000000","65297.5","16.89","2.9","471.477341389728","330834013"
2020-03-31 00:00:00.000,"US",192301,7024,5369,179908,25,179908,12393,"331000000","65297.5","16.89","2.9","543.528700906344","330807699"
2020-04-01 00:00:00.000,"US",224560,8474,6652,209434,26,209434,15126,"331000000","65297.5","16.89","2.9","632.731117824773","330775440"
2020-04-02 00:00:00.000,"US",256792,9001,8164,239627,27,239627,17165,"331000000","65297.5","16.89","2.9","723.948640483384","330743208"
2020-04-03 00:00:00.000,"US",289087,9707,9595,269785,28,269785,19302,"331000000","65297.5","16.89","2.9","815.060422960725","330710913"
2020-04-04 00:00:00.000,"US",321477,14652,11158,295667,29,295667,25810,"331000000","65297.5","16.89","2.9","893.253776435045","330678523"
2020-04-05 00:00:00.000,"US",351354,17448,12773,321133,30,321133,30221,"331000000","65297.5","16.89","2.9","970.190332326284","330648646"
2020-04-06 00:00:00.000,"US",382747,19581,14544,348622,31,348622,34125,"331000000","65297.5","16.89","2.9","1053.23867069486","330617253"
2020-04-07 00:00:00.000,"US",413516,21763,17119,374634,32,374634,38882,"331000000","65297.5","16.89","2.9","1131.8247734139","330586484"
2020-04-08 00:00:00.000,"US",444731,23559,19279,401893,33,401893,42838,"331000000","65297.5","16.89","2.9","1214.17824773414","330555269"
2020-04-09 00:00:00.000,"US",480667,25410,21482,433775,34,433775,46892,"331000000","65297.5","16.89","2.9","1310.49848942598","330519333"
2020-04-10 00:00:00.000,"US",515081,28790,23676,462615,35,462615,52466,"331000000","65297.5","16.89","2.9","1397.62839879154","330484919"
2020-04-11 00:00:00.000,"US",544183,31270,25803,487110,36,487110,57073,"331000000","65297.5","16.89","2.9","1471.63141993958","330455817"
2020-04-12 00:00:00.000,"US",571440,32988,27677,510775,37,510775,60665,"331000000","65297.5","16.89","2.9","1543.12688821752","330428560"
2020-04-13 00:00:00.000,"US",598380,43482,29686,525212,38,525212,73168,"331000000","65297.5","16.89","2.9","1586.74320241692","330401620"
2020-04-14 00:00:00.000,"US",627205,47763,32120,547322,39,547322,79883,"331000000","65297.5","16.89","2.9","1653.54078549849","330372795"
2020-04-15 00:00:00.000,"US",652611,52096,34732,565783,40,565783,86828,"331000000","65297.5","16.89","2.9","1709.31419939577","330347389"
2020-04-16 00:00:00.000,"US",682626,54703,36875,591048,41,591048,91578,"331000000","65297.5","16.89","2.9","1785.64350453172","330317374"
2020-04-17 00:00:00.000,"US",715656,58545,38985,618126,42,618126,97530,"331000000","65297.5","16.89","2.9","1867.4501510574","330284344"
2020-04-18 00:00:00.000,"US",743588,64840,40958,637790,43,637790,105798,"331000000","65297.5","16.89","2.9","1926.8580060423","330256412"
2020-04-19 00:00:00.000,"US",769684,70337,42929,656418,44,656418,113266,"331000000","65297.5","16.89","2.9","1983.13595166163","330230316"
2020-04-20 00:00:00.000,"US",799512,72329,45158,682025,45,682025,117487,"331000000","65297.5","16.89","2.9","2060.49848942598","330200488"
2020-04-21 00:00:00.000,"US",825429,75204,47672,702553,46,702553,122876,"331000000","65297.5","16.89","2.9","2122.5166163142","330174571"
2020-04-22 00:00:00.000,"US",854288,77366,50132,726790,47,726790,127498,"331000000","65297.5","16.89","2.9","2195.74018126888","330145712"
2020-04-23 00:00:00.000,"US",887858,80203,52588,755067,48,755067,132791,"331000000","65297.5","16.89","2.9","2281.16918429003","330112142"
2020-04-24 00:00:00.000,"US",920185,99079,54776,766330,49,766330,153855,"331000000","65297.5","16.89","2.9","2315.19637462236","330079815"
2020-04-25 00:00:00.000,"US",950581,100372,56487,793722,50,793722,156859,"331000000","65297.5","16.89","2.9","2397.95166163142","330049419"
2020-04-26 00:00:00.000,"US",977082,106988,57886,812208,51,812208,164874,"331000000","65297.5","16.89","2.9","2453.80060422961","330022918"
2020-04-27 00:00:00.000,"US",1000785,111424,59394,829967,52,829967,170818,"331000000","65297.5","16.89","2.9","2507.45317220544","329999215"
2020-04-28 00:00:00.000,"US",1025362,115936,61618,847808,53,847808,177554,"331000000","65297.5","16.89","2.9","2561.35347432024","329974638"
2020-04-29 00:00:00.000,"US",1051800,120720,64036,867044,54,867044,184756,"331000000","65297.5","16.89","2.9","2619.46827794562","329948200"
2020-04-30 00:00:00.000,"US",1081020,153947,66231,860842,55,860842,220178,"331000000","65297.5","16.89","2.9","2600.73111782477","329918980"
2020-05-01 00:00:00.000,"US",1115946,164015,68140,883791,56,883791,232155,"331000000","65297.5","16.89","2.9","2670.06344410876","329884054"
2020-05-02 00:00:00.000,"US",1143296,175382,69871,898043,57,898043,245253,"331000000","65297.5","16.89","2.9","2713.12084592145","329856704"
2020-05-03 00:00:00.000,"US",1167593,180152,71061,916380,58,916380,251213,"331000000","65297.5","16.89","2.9","2768.51963746224","329832407"
2020-05-04 00:00:00.000,"US",1191678,187180,72440,932058,59,932058,259620,"331000000","65297.5","16.89","2.9","2815.88519637462","329808322"
2020-05-05 00:00:00.000,"US",1216209,189791,74682,951736,60,951736,264473,"331000000","65297.5","16.89","2.9","2875.33534743202","329783791"
2020-05-06 00:00:00.000,"US",1240769,189910,76996,973863,61,973863,266906,"331000000","65297.5","16.89","2.9","2942.18429003021","329759231"
2020-05-07 00:00:00.000,"US",1268180,195036,78925,994219,62,994219,273961,"331000000","65297.5","16.89","2.9","3003.68277945619","329731820"
2020-05-08 00:00:00.000,"US",1295019,198993,80688,1015338,63,1015338,279681,"331000000","65297.5","16.89","2.9","3067.48640483384","329704981"
2020-05-09 00:00:00.000,"US",1320155,212534,82156,1025465,64,1025465,294690,"331000000","65297.5","16.89","2.9","3098.08157099698","329679845"
2020-05-10 00:00:00.000,"US",1339022,216169,83134,1039719,65,1039719,299303,"331000000","65297.5","16.89","2.9","3141.14501510574","329660978"
2020-05-11 00:00:00.000,"US",1358293,232733,84176,1041384,66,1041384,316909,"331000000","65297.5","16.89","2.9","3146.1752265861","329641707"
2020-05-12 00:00:00.000,"US",1381241,230287,85774,1065180,67,1065180,316061,"331000000","65297.5","16.89","2.9","3218.0664652568","329618759"
2020-05-13 00:00:00.000,"US",1401649,243430,87501,1070718,68,1070718,330931,"331000000","65297.5","16.89","2.9","3234.79758308157","329598351"
2020-05-14 00:00:00.000,"US",1428467,246414,89297,1092756,69,1092756,335711,"331000000","65297.5","16.89","2.9","3301.37764350453","329571533"
2020-05-15 00:00:00.000,"US",1453214,250747,90965,1111502,70,1111502,341712,"331000000","65297.5","16.89","2.9","3358.01208459215","329546786"
2020-05-16 00:00:00.000,"US",1477373,268376,92163,1116834,71,1116834,360539,"331000000","65297.5","16.89","2.9","3374.12084592145","329522627"
2020-05-17 00:00:00.000,"US",1495736,272265,92984,1130487,72,1130487,365249,"331000000","65297.5","16.89","2.9","3415.36858006042","329504264"
2020-05-18 00:00:00.000,"US",1518126,283178,94211,1140737,73,1140737,377389,"331000000","65297.5","16.89","2.9","3446.33534743202","329481874"
2020-05-19 00:00:00.000,"US",1539133,289392,95667,1154074,74,1154074,385059,"331000000","65297.5","16.89","2.9","3486.62839879154","329460867"
2020-05-20 00:00:00.000,"US",1561830,294312,97168,1170350,75,1170350,391480,"331000000","65297.5","16.89","2.9","3535.80060422961","329438170"
2020-05-21 00:00:00.000,"US",1587596,298418,98353,1190825,76,1190825,396771,"331000000","65297.5","16.89","2.9","3597.6586102719","329412404"
2020-05-22 00:00:00.000,"US",1611253,350135,99570,1161548,77,1161548,449705,"331000000","65297.5","16.89","2.9","3509.2084592145","329388747"
2020-05-23 00:00:00.000,"US",1632364,361239,100659,1170466,78,1170466,461898,"331000000","65297.5","16.89","2.9","3536.15105740181","329367636"
2020-05-24 00:00:00.000,"US",1652431,366736,101298,1184397,79,1184397,468034,"331000000","65297.5","16.89","2.9","3578.23867069486","329347569"
2020-05-25 00:00:00.000,"US",1671104,379157,101890,1190057,80,1190057,481047,"331000000","65297.5","16.89","2.9","3595.33836858006","329328896"
2020-05-26 00:00:00.000,"US",1690754,384902,102567,1203285,81,1203285,487469,"331000000","65297.5","16.89","2.9","3635.30211480363","329309246"
2020-05-27 00:00:00.000,"US",1709303,391508,104029,1213766,82,1213766,495537,"331000000","65297.5","16.89","2.9","3666.9667673716","329290697"
2020-05-28 00:00:00.000,"US",1731625,399991,105130,1226504,83,1226504,505121,"331000000","65297.5","16.89","2.9","3705.4501510574","329268375"
2020-05-29 00:00:00.000,"US",1756098,406446,106263,1243389,84,1243389,512709,"331000000","65297.5","16.89","2.9","3756.46223564955","329243902"
2020-05-30 00:00:00.000,"US",1779731,416461,107217,1256053,85,1256053,523678,"331000000","65297.5","16.89","2.9","3794.72205438066","329220269"
2020-05-31 00:00:00.000,"US",1798718,444758,107832,1246128,86,1246128,552590,"331000000","65297.5","16.89","2.9","3764.73716012085","329201282"
2020-06-01 00:00:00.000,"US",1816154,458231,108608,1249315,87,1249315,566839,"331000000","65297.5","16.89","2.9","3774.36555891239","329183846"
2020-06-02 00:00:00.000,"US",1837656,463868,109589,1264199,88,1264199,573457,"331000000","65297.5","16.89","2.9","3819.33232628399","329162344"
2020-06-03 00:00:00.000,"US",1857511,479258,110599,1267654,89,1267654,589857,"331000000","65297.5","16.89","2.9","3829.77039274924","329142489"
2020-06-04 00:00:00.000,"US",1879150,485002,111612,1282536,90,1282536,596614,"331000000","65297.5","16.89","2.9","3874.73111782477","329120850"
2020-06-05 00:00:00.000,"US",1904550,491706,112503,1300341,91,1300341,604209,"331000000","65297.5","16.89","2.9","3928.52265861027","329095450"
2020-06-06 00:00:00.000,"US",1925710,500849,113145,1311716,92,1311716,613994,"331000000","65297.5","16.89","2.9","3962.88821752266","329074290"
2020-06-07 00:00:00.000,"US",1943626,506367,113604,1323655,93,1323655,619971,"331000000","65297.5","16.89","2.9","3998.95770392749","329056374"
2020-06-08 00:00:00.000,"US",1961263,518522,114111,1328630,94,1328630,632633,"331000000","65297.5","16.89","2.9","4013.98791540785","329038737"
2020-06-09 00:00:00.000,"US",1979647,524855,115024,1339768,95,1339768,639879,"331000000","65297.5","16.89","2.9","4047.63746223565","329020353"
2020-06-10 00:00:00.000,"US",2000757,533504,115900,1351353,96,1351353,649404,"331000000","65297.5","16.89","2.9","4082.63746223565","328999243"
2020-06-11 00:00:00.000,"US",2023890,540292,116730,1366868,97,1366868,657022,"331000000","65297.5","16.89","2.9","4129.51057401813","328976110"
2020-06-12 00:00:00.000,"US",2048756,547386,117559,1383811,98,1383811,664945,"331000000","65297.5","16.89","2.9","4180.69788519637","328951244"
2020-06-13 00:00:00.000,"US",2073964,556606,118294,1399064,99,1399064,674900,"331000000","65297.5","16.89","2.9","4226.77945619335","328926036"
2020-06-14 00:00:00.000,"US",2092912,561816,118639,1412457,100,1412457,680455,"331000000","65297.5","16.89","2.9","4267.2416918429","328907088"
2020-01-22 00:00:00.000,"China",548,28,17,503,1,503,45,"1439000000","10216.6","5.35","4.3","0.34954829742877","1438999452"
2020-01-23 00:00:00.000,"China",643,30,18,595,2,595,48,"1439000000","10216.6","5.35","4.3","0.413481584433634","1438999357"
2020-01-24 00:00:00.000,"China",920,36,26,858,3,858,62,"1439000000","10216.6","5.35","4.3","0.596247394023627","1438999080"
2020-01-25 00:00:00.000,"China",1406,39,42,1325,4,1325,81,"1439000000","10216.6","5.35","4.3","0.920778318276581","1438998594"
2020-01-26 00:00:00.000,"China",2075,49,56,1970,5,1970,105,"1439000000","10216.6","5.35","4.3","1.36900625434329","1438997925"
2020-01-27 00:00:00.000,"China",2877,58,82,2737,6,2737,140,"1439000000","10216.6","5.35","4.3","1.90201528839472","1438997123"
2020-01-28 00:00:00.000,"China",5509,101,131,5277,7,5277,232,"1439000000","10216.6","5.35","4.3","3.66712995135511","1438994491"
2020-01-29 00:00:00.000,"China",6087,120,133,5834,8,5834,253,"1439000000","10216.6","5.35","4.3","4.0542043085476","1438993913"
2020-01-30 00:00:00.000,"China",8141,135,171,7835,9,7835,306,"1439000000","10216.6","5.35","4.3","5.4447533009034","1438991859"
2020-01-31 00:00:00.000,"China",9802,214,213,9375,10,9375,427,"1439000000","10216.6","5.35","4.3","6.51494093120222","1438990198"
2020-02-01 00:00:00.000,"China",11891,275,259,11357,11,11357,534,"1439000000","10216.6","5.35","4.3","7.89228630993746","1438988109"
2020-02-02 00:00:00.000,"China",16630,463,361,15806,12,15806,824,"1439000000","10216.6","5.35","4.3","10.9840166782488","1438983370"
2020-02-03 00:00:00.000,"China",19716,614,425,18677,13,18677,1039,"1439000000","10216.6","5.35","4.3","12.9791521890202","1438980284"
2020-02-04 00:00:00.000,"China",23707,843,491,22373,14,22373,1334,"1439000000","10216.6","5.35","4.3","15.5476025017373","1438976293"
2020-02-05 00:00:00.000,"China",27440,1115,563,25762,15,25762,1678,"1439000000","10216.6","5.35","4.3","17.9027102154274","1438972560"
2020-02-06 00:00:00.000,"China",30587,1477,633,28477,16,28477,2110,"1439000000","10216.6","5.35","4.3","19.7894371091035","1438969413"
2020-02-07 00:00:00.000,"China",34110,1999,718,31393,17,31393,2717,"1439000000","10216.6","5.35","4.3","21.8158443363447","1438965890"
2020-02-08 00:00:00.000,"China",36814,2596,805,33413,18,33413,3401,"1439000000","10216.6","5.35","4.3","23.2195969423211","1438963186"
2020-02-09 00:00:00.000,"China",39829,3219,905,35705,19,35705,4124,"1439000000","10216.6","5.35","4.3","24.8123697011814","1438960171"
2020-02-10 00:00:00.000,"China",42354,3918,1012,37424,20,37424,4930,"1439000000","10216.6","5.35","4.3","26.0069492703266","1438957646"
2020-02-11 00:00:00.000,"China",44386,4636,1112,38638,21,38638,5748,"1439000000","10216.6","5.35","4.3","26.8505906879778","1438955614"
2020-02-12 00:00:00.000,"China",44759,5082,1117,38560,22,38560,6199,"1439000000","10216.6","5.35","4.3","26.7963863794302","1438955241"
2020-02-13 00:00:00.000,"China",59895,6217,1369,52309,23,52309,7586,"1439000000","10216.6","5.35","4.3","36.3509381514941","1438940105"
2020-02-14 00:00:00.000,"China",66358,7977,1521,56860,24,56860,9498,"1439000000","10216.6","5.35","4.3","39.5135510771369","1438933642"
2020-02-15 00:00:00.000,"China",68413,9298,1663,57452,25,57452,10961,"1439000000","10216.6","5.35","4.3","39.9249478804726","1438931587"
2020-02-16 00:00:00.000,"China",70513,10755,1766,57992,26,57992,12521,"1439000000","10216.6","5.35","4.3","40.3002084781098","1438929487"
2020-02-17 00:00:00.000,"China",72434,12462,1864,58108,27,58108,14326,"1439000000","10216.6","5.35","4.3","40.3808200138985","1438927566"
2020-02-18 00:00:00.000,"China",74211,14206,2003,58002,28,58002,16209,"1439000000","10216.6","5.35","4.3","40.3071577484364","1438925789"
2020-02-19 00:00:00.000,"China",74619,15962,2116,56541,29,56541,18078,"1439000000","10216.6","5.35","4.3","39.2918693537179","1438925381"
2020-02-20 00:00:00.000,"China",75077,18014,2238,54825,30,54825,20252,"1439000000","10216.6","5.35","4.3","38.0993745656706","1438924923"
2020-02-21 00:00:00.000,"China",75550,18704,2238,54608,31,54608,20942,"1439000000","10216.6","5.35","4.3","37.948575399583","1438924450"
2020-02-22 00:00:00.000,"China",77001,22699,2443,51859,32,51859,25142,"1439000000","10216.6","5.35","4.3","36.0382209867964","1438922999"
2020-02-23 00:00:00.000,"China",77022,23187,2445,51390,33,51390,25632,"1439000000","10216.6","5.35","4.3","35.7123002084781","1438922978"
2020-02-24 00:00:00.000,"China",77241,25015,2595,49631,34,49631,27610,"1439000000","10216.6","5.35","4.3","34.4899235580264","1438922759"
2020-02-25 00:00:00.000,"China",77754,27676,2665,47413,35,47413,30341,"1439000000","10216.6","5.35","4.3","32.948575399583","1438922246"
2020-02-26 00:00:00.000,"China",78166,30084,2717,45365,36,45365,32801,"1439000000","10216.6","5.35","4.3","31.5253648366921","1438921834"
2020-02-27 00:00:00.000,"China",78600,32930,2746,42924,37,42924,35676,"1439000000","10216.6","5.35","4.3","29.8290479499653","1438921400"
2020-02-28 00:00:00.000,"China",78928,36329,2790,39809,38,39809,39119,"1439000000","10216.6","5.35","4.3","27.6643502432245","1438921072"
2020-02-29 00:00:00.000,"China",79356,39320,2837,37199,39,37199,42157,"1439000000","10216.6","5.35","4.3","25.8505906879778","1438920644"
2020-03-01 00:00:00.000,"China",79932,42162,2872,34898,40,34898,45034,"1439000000","10216.6","5.35","4.3","24.2515635858235","1438920068"
2020-03-02 00:00:00.000,"China",80136,44854,2914,32368,41,32368,47768,"1439000000","10216.6","5.35","4.3","22.4933981931897","1438919864"
2020-03-03 00:00:00.000,"China",80261,47450,2947,29864,42,29864,50397,"1439000000","10216.6","5.35","4.3","20.7533009034051","1438919739"
2020-03-04 00:00:00.000,"China",80386,50001,2983,27402,43,27402,52984,"1439000000","10216.6","5.35","4.3","19.0423905489924","1438919614"
2020-03-05 00:00:00.000,"China",80537,52292,3015,25230,44,25230,55307,"1439000000","10216.6","5.35","4.3","17.5330090340514","1438919463"
2020-03-06 00:00:00.000,"China",80690,53944,3044,23702,45,23702,56988,"1439000000","10216.6","5.35","4.3","16.4711605281445","1438919310"
2020-03-07 00:00:00.000,"China",80770,55539,3072,22159,46,22159,58611,"1439000000","10216.6","5.35","4.3","15.3988881167477","1438919230"
2020-03-08 00:00:00.000,"China",80823,57388,3100,20335,47,20335,60488,"1439000000","10216.6","5.35","4.3","14.131341209173","1438919177"
2020-03-09 00:00:00.000,"China",80860,58804,3123,18933,48,18933,61927,"1439000000","10216.6","5.35","4.3","13.1570535093815","1438919140"
2020-03-10 00:00:00.000,"China",80887,60181,3139,17567,49,17567,63320,"1439000000","10216.6","5.35","4.3","12.2077831827658","1438919113"
2020-03-11 00:00:00.000,"China",80921,61644,3161,16116,50,16116,64805,"1439000000","10216.6","5.35","4.3","11.1994440583739","1438919079"
2020-03-12 00:00:00.000,"China",80932,62901,3172,14859,51,14859,66073,"1439000000","10216.6","5.35","4.3","10.3259207783183","1438919068"
2020-03-13 00:00:00.000,"China",80945,64196,3180,13569,52,13569,67376,"1439000000","10216.6","5.35","4.3","9.42946490618485","1438919055"
2020-03-14 00:00:00.000,"China",80977,65660,3193,12124,53,12124,68853,"1439000000","10216.6","5.35","4.3","8.42529534398888","1438919023"
2020-03-15 00:00:00.000,"China",81003,67017,3203,10783,54,10783,70220,"1439000000","10216.6","5.35","4.3","7.49339819318971","1438918997"
2020-03-16 00:00:00.000,"China",81033,67910,3217,9906,55,9906,71127,"1439000000","10216.6","5.35","4.3","6.88394718554552","1438918967"
2020-03-17 00:00:00.000,"China",81058,68798,3230,9030,56,9030,72028,"1439000000","10216.6","5.35","4.3","6.27519110493398","1438918942"
2020-03-18 00:00:00.000,"China",81102,69755,3241,8106,57,8106,72996,"1439000000","10216.6","5.35","4.3","5.63307852675469","1438918898"
2020-03-19 00:00:00.000,"China",81156,70535,3249,7372,58,7372,73784,"1439000000","10216.6","5.35","4.3","5.1230020847811","1438918844"
2020-03-20 00:00:00.000,"China",81250,71266,3253,6731,59,6731,74519,"1439000000","10216.6","5.35","4.3","4.67755385684503","1438918750"
2020-03-21 00:00:00.000,"China",81305,71857,3259,6189,60,6189,75116,"1439000000","10216.6","5.35","4.3","4.30090340514246","1438918695"
2020-03-22 00:00:00.000,"China",81435,72362,3274,5799,61,5799,75636,"1439000000","10216.6","5.35","4.3","4.02988186240445","1438918565"
2020-03-23 00:00:00.000,"China",81498,72814,3274,5410,62,5410,76088,"1439000000","10216.6","5.35","4.3","3.7595552466991","1438918502"
2020-03-24 00:00:00.000,"China",81591,73280,3281,5030,63,5030,76561,"1439000000","10216.6","5.35","4.3","3.4954829742877","1438918409"
2020-03-25 00:00:00.000,"China",81661,73773,3285,4603,64,4603,77058,"1439000000","10216.6","5.35","4.3","3.19874913134121","1438918339"
2020-03-26 00:00:00.000,"China",81782,74181,3291,4310,65,4310,77472,"1439000000","10216.6","5.35","4.3","2.99513551077137","1438918218"
2020-03-27 00:00:00.000,"China",81897,74720,3296,3881,66,3881,78016,"1439000000","10216.6","5.35","4.3","2.69701181375956","1438918103"
2020-03-28 00:00:00.000,"China",81999,75100,3299,3600,67,3600,78399,"1439000000","10216.6","5.35","4.3","2.50173731758165","1438918001"
2020-03-29 00:00:00.000,"China",82122,75582,3304,3236,68,3236,78886,"1439000000","10216.6","5.35","4.3","2.24878387769284","1438917878"
2020-03-30 00:00:00.000,"China",82198,75923,3308,2967,69,2967,79231,"1439000000","10216.6","5.35","4.3","2.06184850590688","1438917802"
2020-03-31 00:00:00.000,"China",82279,76206,3309,2764,70,2764,79515,"1439000000","10216.6","5.35","4.3","1.92077831827658","1438917721"
2020-04-01 00:00:00.000,"China",82361,76405,3316,2640,71,2640,79721,"1439000000","10216.6","5.35","4.3","1.83460736622655","1438917639"
2020-04-02 00:00:00.000,"China",82432,76565,3322,2545,72,2545,79887,"1439000000","10216.6","5.35","4.3","1.7685892981237","1438917568"
2020-04-03 00:00:00.000,"China",82511,76760,3326,2425,73,2425,80086,"1439000000","10216.6","5.35","4.3","1.68519805420431","1438917489"
2020-04-04 00:00:00.000,"China",82543,76946,3330,2267,74,2267,80276,"1439000000","10216.6","5.35","4.3","1.57539958304378","1438917457"
2020-04-05 00:00:00.000,"China",82602,77207,3333,2062,75,2062,80540,"1439000000","10216.6","5.35","4.3","1.43293954134816","1438917398"
2020-04-06 00:00:00.000,"China",82665,77310,3335,2020,76,2020,80645,"1439000000","10216.6","5.35","4.3","1.40375260597637","1438917335"
2020-04-07 00:00:00.000,"China",82718,77410,3335,1973,77,1973,80745,"1439000000","10216.6","5.35","4.3","1.37109103544128","1438917282"
2020-04-08 00:00:00.000,"China",82809,77567,3337,1905,78,1905,80904,"1439000000","10216.6","5.35","4.3","1.32383599722029","1438917191"
2020-04-09 00:00:00.000,"China",82883,77679,3339,1865,79,1865,81018,"1439000000","10216.6","5.35","4.3","1.29603891591383","1438917117"
2020-04-10 00:00:00.000,"China",82941,77791,3340,1810,80,1810,81131,"1439000000","10216.6","5.35","4.3","1.25781792911744","1438917059"
2020-04-11 00:00:00.000,"China",83014,77877,3343,1794,81,1794,81220,"1439000000","10216.6","5.35","4.3","1.24669909659486","1438916986"
2020-04-12 00:00:00.000,"China",83134,77956,3343,1835,82,1835,81299,"1439000000","10216.6","5.35","4.3","1.27519110493398","1438916866"
2020-04-13 00:00:00.000,"China",83213,78039,3345,1829,83,1829,81384,"1439000000","10216.6","5.35","4.3","1.27102154273801","1438916787"
2020-04-14 00:00:00.000,"China",83306,78200,3345,1761,84,1761,81545,"1439000000","10216.6","5.35","4.3","1.22376650451703","1438916694"
2020-04-15 00:00:00.000,"China",83356,78311,3346,1699,85,1699,81657,"1439000000","10216.6","5.35","4.3","1.18068102849201","1438916644"
2020-04-16 00:00:00.000,"China",83403,78401,3346,1656,86,1656,81747,"1439000000","10216.6","5.35","4.3","1.15079916608756","1438916597"
2020-04-17 00:00:00.000,"China",83760,77552,4636,1572,87,1572,82188,"1439000000","10216.6","5.35","4.3","1.09242529534399","1438916240"
2020-04-18 00:00:00.000,"China",83787,77614,4636,1537,88,1537,82250,"1439000000","10216.6","5.35","4.3","1.06810284920083","1438916213"
2020-04-19 00:00:00.000,"China",83805,77690,4636,1479,89,1479,82326,"1439000000","10216.6","5.35","4.3","1.02779708130646","1438916195"
2020-04-20 00:00:00.000,"China",83817,77745,4636,1436,90,1436,82381,"1439000000","10216.6","5.35","4.3","0.997915218902015","1438916183"
2020-04-21 00:00:00.000,"China",83853,77799,4636,1418,91,1418,82435,"1439000000","10216.6","5.35","4.3","0.985406532314107","1438916147"
2020-04-22 00:00:00.000,"China",83868,77861,4636,1371,92,1371,82497,"1439000000","10216.6","5.35","4.3","0.952744961779013","1438916132"
2020-04-23 00:00:00.000,"China",83884,77983,4636,1265,93,1265,82619,"1439000000","10216.6","5.35","4.3","0.879082696316887","1438916116"
2020-04-24 00:00:00.000,"China",83899,78109,4636,1154,94,1154,82745,"1439000000","10216.6","5.35","4.3","0.801945795691452","1438916101"
2020-04-25 00:00:00.000,"China",83909,78175,4636,1098,95,1098,82811,"1439000000","10216.6","5.35","4.3","0.763029881862405","1438916091"
2020-04-26 00:00:00.000,"China",83912,78277,4637,998,96,998,82914,"1439000000","10216.6","5.35","4.3","0.693537178596247","1438916088"
2020-04-27 00:00:00.000,"China",83918,78374,4637,907,97,907,83011,"1439000000","10216.6","5.35","4.3","0.630298818624044","1438916082"
2020-04-28 00:00:00.000,"China",83940,78422,4637,881,98,881,83059,"1439000000","10216.6","5.35","4.3","0.612230715774844","1438916060"
2020-04-29 00:00:00.000,"China",83944,78474,4637,833,99,833,83111,"1439000000","10216.6","5.35","4.3","0.578874218207088","1438916056"
2020-04-30 00:00:00.000,"China",83956,78523,4637,796,100,796,83160,"1439000000","10216.6","5.35","4.3","0.55316191799861","1438916044"
2020-05-01 00:00:00.000,"China",83959,78573,4637,749,101,749,83210,"1439000000","10216.6","5.35","4.3","0.520500347463516","1438916041"
2020-05-02 00:00:00.000,"China",83959,78586,4637,736,102,736,83223,"1439000000","10216.6","5.35","4.3","0.511466296038916","1438916041"
2020-05-03 00:00:00.000,"China",83964,78684,4637,643,103,643,83321,"1439000000","10216.6","5.35","4.3","0.44683808200139","1438916036"
2020-05-04 00:00:00.000,"China",83966,78792,4637,537,104,537,83429,"1439000000","10216.6","5.35","4.3","0.373175816539263","1438916034"
2020-05-05 00:00:00.000,"China",83968,78870,4637,461,105,461,83507,"1439000000","10216.6","5.35","4.3","0.320361362056984","1438916032"
2020-05-06 00:00:00.000,"China",83970,78929,4637,404,106,404,83566,"1439000000","10216.6","5.35","4.3","0.280750521195274","1438916030"
2020-05-07 00:00:00.000,"China",83975,78977,4637,361,107,361,83614,"1439000000","10216.6","5.35","4.3","0.250868658790827","1438916025"
2020-05-08 00:00:00.000,"China",83976,78993,4637,346,108,346,83630,"1439000000","10216.6","5.35","4.3","0.240444753300903","1438916024"
2020-05-09 00:00:00.000,"China",83990,79127,4637,226,109,226,83764,"1439000000","10216.6","5.35","4.3","0.157053509381515","1438916010"
2020-05-10 00:00:00.000,"China",84010,79167,4637,206,110,206,83804,"1439000000","10216.6","5.35","4.3","0.143154968728284","1438915990"
2020-05-11 00:00:00.000,"China",84011,79198,4637,176,111,176,83835,"1439000000","10216.6","5.35","4.3","0.122307157748436","1438915989"
2020-05-12 00:00:00.000,"China",84018,79222,4637,159,112,159,83859,"1439000000","10216.6","5.35","4.3","0.11049339819319","1438915982"
2020-05-13 00:00:00.000,"China",84024,79246,4637,141,113,141,83883,"1439000000","10216.6","5.35","4.3","0.0979847116052815","1438915976"
2020-05-14 00:00:00.000,"China",84029,79261,4637,131,114,131,83898,"1439000000","10216.6","5.35","4.3","0.0910354412786657","1438915971"
2020-05-15 00:00:00.000,"China",84038,79281,4637,120,115,120,83918,"1439000000","10216.6","5.35","4.3","0.0833912439193885","1438915962"
2020-05-16 00:00:00.000,"China",84044,79293,4638,113,116,113,83931,"1439000000","10216.6","5.35","4.3","0.0785267546907575","1438915956"
2020-05-17 00:00:00.000,"China",84054,79306,4638,110,117,110,83944,"1439000000","10216.6","5.35","4.3","0.0764419735927728","1438915946"
2020-05-18 00:00:00.000,"China",84063,79310,4638,115,118,115,83948,"1439000000","10216.6","5.35","4.3","0.0799166087560806","1438915937"
2020-05-19 00:00:00.000,"China",84063,79310,4638,115,119,115,83948,"1439000000","10216.6","5.35","4.3","0.0799166087560806","1438915937"
2020-05-20 00:00:00.000,"China",84063,79310,4638,115,120,115,83948,"1439000000","10216.6","5.35","4.3","0.0799166087560806","1438915937"
