%manager_id,GW,%player_id,field_position,points_multiplier,count_id
2015160,4,196,8,1,196
2015160,5,196,8,1,196
2015160,6,196,8,1,196
2015160,7,399,8,1,399
2015160,8,419,8,1,419
2015160,10,196,8,1,196
2015160,11,196,8,1,196
2015160,12,141,8,1,141
2015160,13,240,8,1,240
2015160,14,240,8,1,240
2015160,15,22,8,1,22
2015160,16,22,8,1,22
2015160,17,22,8,1,22
2015160,18,22,8,1,22
2015160,20,420,8,1,420
2015160,21,240,8,1,240
2015160,22,240,8,1,240
2015160,23,277,8,1,277
2015160,24,22,8,1,22
2015160,25,240,8,1,240
2015160,26,22,8,1,22
2015160,27,212,8,1,212
1767909,1,277,8,1,277
1767909,2,277,8,1,277
1767909,3,277,8,1,277
1767909,4,277,8,1,277
1767909,5,196,8,1,196
1767909,6,240,8,1,240
1767909,7,419,8,1,419
1767909,8,419,8,1,419
1767909,9,196,8,1,196
1767909,10,196,8,1,196
1767909,11,196,8,1,196
1767909,12,265,8,1,265
1767909,13,196,8,1,196
1767909,14,240,8,1,240
1767909,15,196,8,1,196
1767909,16,420,8,1,420
1767909,17,261,8,1,261
1767909,18,240,8,1,240
1767909,19,265,8,1,265
1767909,20,261,8,1,261
1767909,21,240,8,1,240
1767909,22,265,8,1,265
1767909,23,265,8,1,265
1767909,24,265,8,1,265
1767909,25,265,8,1,265
1767909,26,265,8,1,265
1767909,27,359,8,1,359
3364390,1,215,8,1,215
3364390,2,215,8,1,215
3364390,3,419,8,1,419
3364390,4,419,8,1,419
3364390,5,419,8,1,419
3364390,6,419,8,1,419
3364390,7,419,8,1,419
3364390,8,21,8,1,21
3364390,9,359,8,1,359
3364390,10,196,8,1,196
3364390,11,196,8,1,196
3364390,12,240,8,1,240
3364390,13,240,8,1,240
3364390,14,240,8,1,240
3364390,16,261,8,1,261
3364390,17,240,8,1,240
3364390,18,261,8,1,261
3364390,19,22,8,1,22
3364390,20,261,8,1,261
3364390,21,484,8,1,484
3364390,22,484,8,1,484
3364390,23,265,8,1,265
3364390,24,265,8,1,265
3364390,25,240,8,1,240
3364390,26,420,8,1,420
3364390,27,277,8,1,277
125462,1,240,8,1,240
125462,2,240,8,1,240
125462,3,240,8,1,240
125462,4,240,8,1,240
125462,5,289,8,1,289
125462,6,240,8,1,240
125462,7,240,8,1,240
125462,8,289,8,1,289
125462,9,144,8,1,144
125462,11,196,8,1,196
125462,12,359,8,1,359
125462,14,144,8,1,144
125462,15,196,8,1,196
125462,16,261,8,1,261
125462,17,144,8,1,144
125462,19,359,8,1,359
125462,20,420,8,1,420
125462,21,240,8,1,240
125462,22,420,8,1,420
125462,23,420,8,1,420
125462,24,240,8,1,240
125462,25,420,8,1,420
125462,26,22,8,1,22
125462,27,359,8,1,359
44922,1,277,8,1,277
44922,2,277,8,1,277
44922,3,277,8,1,277
44922,4,240,8,1,240
44922,5,240,8,1,240
44922,6,240,8,1,240
44922,7,196,8,1,196
44922,8,22,8,1,22
44922,9,96,8,1,96
44922,10,230,8,1,230
44922,11,230,8,1,230
44922,12,144,8,1,144
44922,13,144,8,1,144
44922,14,144,8,1,144
44922,15,240,8,1,240
44922,16,261,8,1,261
44922,17,144,8,1,144
44922,19,144,8,1,144
44922,21,240,8,1,240
44922,22,240,8,1,240
44922,23,261,8,1,261
44922,24,240,8,1,240
44922,25,240,8,1,240
44922,26,22,8,1,22
44922,27,254,8,1,254
1777548,1,419,8,1,419
1777548,2,419,8,1,419
1777548,3,277,8,1,277
1777548,4,354,8,1,354
1777548,5,419,8,1,419
1777548,6,419,8,1,419
1777548,7,233,8,1,233
1777548,9,22,8,1,22
1777548,15,359,8,1,359
1777548,16,240,8,1,240
1777548,17,261,8,1,261
1777548,18,51,8,1,51
1777548,19,420,8,1,420
1777548,20,420,8,1,420
1777548,21,261,8,1,261
1777548,22,420,8,1,420
1777548,23,240,8,1,240
1777548,24,420,8,1,420
1777548,25,233,8,1,233
1777548,27,485,8,1,485
661771,1,141,8,1,141
661771,2,141,8,1,141
661771,3,141,8,1,141
661771,4,233,8,1,233
661771,5,196,8,1,196
661771,6,482,8,1,482
661771,7,233,8,1,233
661771,9,482,8,1,482
661771,11,359,8,1,359
661771,12,359,8,1,359
661771,14,359,8,1,359
661771,17,261,8,1,261
661771,18,138,8,1,138
661771,19,138,8,1,138
661771,20,138,8,1,138
661771,21,138,8,1,138
661771,22,362,8,1,362
661771,23,138,8,1,138
661771,24,233,8,1,233
661771,26,362,8,1,362
661771,27,254,8,1,254
3976053,1,215,8,1,215
3976053,2,43,8,1,43
3976053,3,43,8,1,43
3976053,4,341,8,1,341
3976053,6,341,8,1,341
3976053,7,341,8,1,341
3976053,9,196,8,1,196
3976053,12,144,8,1,144
3976053,14,144,8,1,144
3976053,18,240,8,1,240
3976053,19,359,8,1,359
3976053,20,420,8,1,420
3976053,22,341,8,1,341
3976053,24,341,8,1,341
3976053,25,341,8,1,341
3976053,26,154,8,1,154
3976053,27,419,8,1,419
631628,1,196,8,1,196
631628,2,141,8,1,141
631628,3,419,8,1,419
631628,4,196,8,1,196
631628,5,419,8,1,419
631628,6,419,8,1,419
631628,7,419,8,1,419
631628,8,419,8,1,419
631628,9,419,8,1,419
631628,10,419,8,1,419
631628,11,21,8,1,21
631628,12,21,8,1,21
631628,13,196,8,1,196
631628,14,196,8,1,196
631628,15,196,8,1,196
631628,16,144,8,1,144
631628,17,196,8,1,196
631628,18,21,8,1,21
631628,19,144,8,1,144
631628,21,558,8,1,558
631628,22,420,8,1,420
631628,23,251,8,1,251
631628,24,251,8,1,251
631628,26,558,8,1,558
631628,27,359,8,1,359
6097006,1,419,8,1,419
6097006,2,419,8,1,419
6097006,3,419,8,1,419
6097006,4,419,8,1,419
6097006,5,482,8,1,482
6097006,6,482,8,1,482
6097006,7,419,8,1,419
6097006,8,482,8,1,482
6097006,9,482,8,1,482
6097006,10,482,8,1,482
6097006,11,233,8,1,233
6097006,12,233,8,1,233
6097006,13,144,8,1,144
6097006,14,144,8,1,144
6097006,16,261,8,1,261
6097006,18,144,8,1,144
6097006,19,261,8,1,261
6097006,20,261,8,1,261
6097006,21,261,8,1,261
6097006,22,144,8,1,144
6097006,23,26,8,1,26
6097006,24,144,8,1,144
6097006,25,233,8,1,233
6097006,26,420,8,1,420
6097006,27,261,8,1,261
3598744,1,277,8,1,277
3598744,5,196,8,1,196
3598744,6,399,8,1,399
3598744,7,277,8,1,277
3598744,8,277,8,1,277
3598744,9,277,8,1,277
3598744,14,359,8,1,359
3598744,15,359,8,1,359
3598744,18,359,8,1,359
3598744,19,21,8,1,21
3598744,20,261,8,1,261
3598744,22,420,8,1,420
3598744,23,681,8,1,681
3598744,24,420,8,1,420
3598744,25,359,8,1,359
3598744,26,420,8,1,420
3142961,1,240,8,1,240
3142961,2,240,8,1,240
3142961,3,240,8,1,240
3142961,4,289,8,1,289
3142961,5,419,8,1,419
3142961,6,419,8,1,419
3142961,7,419,8,1,419
3142961,8,419,8,1,419
3142961,9,419,8,1,419
3142961,10,419,8,1,419
3142961,11,419,8,1,419
3142961,12,419,8,1,419
3142961,13,261,8,1,261
3142961,14,240,8,1,240
3142961,15,240,8,1,240
3142961,16,261,8,1,261
3142961,17,21,8,1,21
3142961,18,240,8,1,240
3142961,19,359,8,1,359
3142961,20,240,8,1,240
3142961,21,261,8,1,261
3142961,22,212,8,1,212
3142961,23,240,8,1,240
3142961,24,420,8,1,420
3142961,25,552,8,1,552
3142961,26,21,8,1,21
1818807,1,22,8,1,22
1818807,2,419,8,1,419
1818807,3,419,8,1,419
1818807,4,419,8,1,419
1818807,5,419,8,1,419
1818807,6,419,8,1,419
1818807,7,419,8,1,419
1818807,8,419,8,1,419
1818807,9,210,8,1,210
1818807,10,233,8,1,233
1818807,11,482,8,1,482
1818807,13,482,8,1,482
1818807,14,21,8,1,21
1818807,18,250,8,1,250
1818807,20,233,8,1,233
1818807,21,419,8,1,419
1818807,22,138,8,1,138
1818807,24,419,8,1,419
1818807,26,359,8,1,359
1818807,27,115,8,1,115
5383714,1,138,8,1,138
5383714,2,138,8,1,138
5383714,3,138,8,1,138
5383714,4,188,8,1,188
5383714,5,138,8,1,138
5383714,6,188,8,1,188
5383714,7,148,8,1,148
5383714,8,21,8,1,21
5383714,9,482,8,1,482
5383714,10,482,8,1,482
5383714,11,21,8,1,21
5383714,12,240,8,1,240
5383714,13,240,8,1,240
5383714,14,240,8,1,240
5383714,15,240,8,1,240
5383714,16,240,8,1,240
5383714,17,21,8,1,21
5383714,18,196,8,1,196
5383714,19,196,8,1,196
5383714,20,240,8,1,240
5383714,21,196,8,1,196
5383714,23,196,8,1,196
5383714,24,240,8,1,240
5383714,25,196,8,1,196
5383714,26,22,8,1,22
5383714,27,196,8,1,196
3060005,3,233,8,1,233
3060005,6,233,8,1,233
3060005,7,233,8,1,233
3060005,9,233,8,1,233
3060005,13,233,8,1,233
3060005,14,233,8,1,233
3060005,15,233,8,1,233
3060005,16,240,8,1,240
3060005,18,196,8,1,196
3060005,19,21,8,1,21
3060005,20,359,8,1,359
3060005,21,240,8,1,240
3060005,22,277,8,1,277
3060005,23,277,8,1,277
3060005,24,277,8,1,277
3060005,25,362,8,1,362
3060005,26,362,8,1,362
3060005,27,354,8,1,354
2538292,1,188,8,1,188
2538292,2,188,8,1,188
2538292,3,233,8,1,233
2538292,4,188,8,1,188
2538292,7,212,8,1,212
2538292,8,188,8,1,188
2538292,9,196,8,1,196
2538292,10,196,8,1,196
2538292,11,196,8,1,196
2538292,12,188,8,1,188
2538292,13,196,8,1,196
2538292,14,154,8,1,154
2538292,15,154,8,1,154
2538292,16,154,8,1,154
2538292,17,154,8,1,154
2538292,18,188,8,1,188
2538292,19,154,8,1,154
2538292,20,289,8,1,289
2538292,21,289,8,1,289
2538292,22,289,8,1,289
2538292,23,289,8,1,289
2538292,24,22,8,1,22
2538292,26,420,8,1,420
2538292,27,22,8,1,22
4329760,1,33,8,1,33
4329760,2,141,8,1,141
4329760,3,33,8,1,33
4329760,4,33,8,1,33
4329760,5,33,8,1,33
4329760,6,419,8,1,419
4329760,7,125,8,1,125
4329760,8,125,8,1,125
4329760,9,125,8,1,125
4329760,11,21,8,1,21
4329760,13,21,8,1,21
4329760,14,21,8,1,21
4329760,15,145,8,1,145
4329760,17,196,8,1,196
4329760,18,240,8,1,240
4329760,20,240,8,1,240
4329760,22,420,8,1,420
4329760,23,420,8,1,420
4329760,24,261,8,1,261
4329760,25,240,8,1,240
4329760,26,420,8,1,420
4329760,27,420,8,1,420
1174308,1,277,5,1,277
1174308,2,277,5,1,277
1174308,3,277,5,1,277
1174308,4,268,5,1,268
1174308,5,491,5,1,491
1174308,6,399,5,1,399
1174308,7,399,5,1,399
1174308,8,67,5,1,67
1174308,10,22,5,1,22
1174308,12,491,5,1,491
1174308,13,67,5,1,67
1174308,14,196,5,1,196
1174308,16,67,5,1,67
1174308,17,67,5,1,67
1174308,18,67,5,1,67
1174308,19,67,5,1,67
1174308,21,67,5,1,67
1174308,22,261,5,1,261
1174308,23,261,5,1,261
1174308,24,67,5,1,67
1174308,25,64,5,1,64
1174308,27,491,5,1,491
272984,1,245,5,1,245
272984,2,245,5,1,245
272984,3,419,5,1,419
272984,4,67,5,1,67
272984,5,275,5,1,275
272984,6,419,5,1,419
272984,7,419,5,1,419
272984,8,245,5,1,245
272984,11,127,5,1,127
272984,12,127,5,1,127
272984,13,142,5,1,142
272984,14,196,5,1,196
272984,15,122,5,1,122
272984,16,122,5,1,122
272984,17,122,5,1,122
272984,18,122,5,1,122
272984,19,67,5,1,67
272984,20,212,5,1,212
272984,21,110,5,1,110
272984,22,169,5,1,169
272984,23,196,5,1,196
272984,24,196,5,1,196
272984,25,420,5,1,420
272984,26,420,5,1,420
272984,27,110,5,1,110
49759,3,233,5,1,233
49759,5,491,5,1,491
49759,7,240,5,1,240
49759,8,491,5,1,491
49759,9,491,5,1,491
49759,10,115,5,1,115
49759,11,96,5,1,96
49759,12,491,5,1,491
49759,17,67,5,1,67
49759,19,212,5,1,212
49759,21,418,5,1,418
49759,22,420,5,1,420
49759,23,420,5,1,420
49759,24,364,5,1,364
49759,26,439,5,1,439
49759,27,254,5,1,254
2015160,1,419,5,1,419
2015160,2,419,5,1,419
2015160,3,419,5,1,419
2015160,4,185,5,1,185
2015160,5,115,5,1,115
2015160,6,419,5,1,419
2015160,7,196,5,1,196
2015160,8,491,5,1,491
2015160,9,196,5,1,196
2015160,12,127,5,1,127
2015160,13,196,5,1,196
2015160,14,96,5,1,96
2015160,17,491,5,1,491
2015160,18,127,5,1,127
2015160,19,491,5,1,491
2015160,22,127,5,1,127
2015160,23,212,5,1,212
2015160,24,420,5,1,420
2015160,25,212,5,1,212
2015160,26,420,5,1,420
2015160,27,168,5,1,168
1767909,1,245,5,1,245
1767909,2,245,5,1,245
1767909,3,491,5,1,491
1767909,4,67,5,1,67
1767909,5,115,5,1,115
1767909,6,67,5,1,67
1767909,7,240,5,1,240
1767909,8,491,5,1,491
1767909,9,419,5,1,419
1767909,10,419,5,1,419
1767909,11,265,5,1,265
1767909,14,122,5,1,122
1767909,16,122,5,1,122
1767909,17,491,5,1,491
1767909,19,491,5,1,491
1767909,20,122,5,1,122
1767909,23,261,5,1,261
1767909,24,277,5,1,277
1767909,25,359,5,1,359
1767909,26,359,5,1,359
1767909,27,491,5,1,491
3364390,1,196,5,1,196
3364390,2,196,5,1,196
3364390,3,196,5,1,196
3364390,4,196,5,1,196
3364390,5,196,5,1,196
3364390,6,196,5,1,196
3364390,7,196,5,1,196
3364390,8,262,5,1,262
3364390,9,96,5,1,96
3364390,10,262,5,1,262
3364390,11,262,5,1,262
3364390,12,142,5,1,142
3364390,13,142,5,1,142
3364390,14,196,5,1,196
3364390,15,142,5,1,142
3364390,16,142,5,1,142
3364390,17,262,5,1,262
3364390,18,262,5,1,262
3364390,19,138,5,1,138
3364390,20,262,5,1,262
3364390,21,359,5,1,359
3364390,22,212,5,1,212
3364390,23,212,5,1,212
3364390,25,265,5,1,265
3364390,26,16,5,1,16
3364390,27,254,5,1,254
125462,1,411,5,1,411
125462,2,411,5,1,411
125462,3,411,5,1,411
125462,4,411,5,1,411
125462,5,437,5,1,437
125462,6,437,5,1,437
125462,7,437,5,1,437
125462,9,96,5,1,96
125462,10,144,5,1,144
125462,11,56,5,1,56
125462,12,370,5,1,370
125462,13,261,5,1,261
125462,14,359,5,1,359
125462,15,142,5,1,142
125462,16,234,5,1,234
125462,17,142,5,1,142
125462,18,16,5,1,16
125462,19,142,5,1,142
125462,20,142,5,1,142
125462,21,370,5,1,370
125462,22,173,5,1,173
125462,23,16,5,1,16
125462,24,16,5,1,16
125462,25,144,5,1,144
125462,27,251,5,1,251
44922,1,275,5,1,275
44922,2,185,5,1,185
44922,3,185,5,1,185
44922,4,185,5,1,185
44922,5,275,5,1,275
44922,6,367,5,1,367
44922,7,233,5,1,233
44922,8,491,5,1,491
44922,9,127,5,1,127
44922,11,67,5,1,67
44922,12,127,5,1,127
44922,13,67,5,1,67
44922,14,122,5,1,122
44922,15,122,5,1,122
44922,16,67,5,1,67
44922,17,127,5,1,127
44922,18,67,5,1,67
44922,20,162,5,1,162
44922,21,370,5,1,370
44922,22,212,5,1,212
44922,24,370,5,1,370
44922,25,265,5,1,265
1777548,2,233,5,1,233
1777548,3,361,5,1,361
1777548,4,196,5,1,196
1777548,5,196,5,1,196
1777548,6,196,5,1,196
1777548,7,196,5,1,196
1777548,8,144,5,1,144
1777548,10,491,5,1,491
1777548,11,144,5,1,144
1777548,13,142,5,1,142
1777548,14,240,5,1,240
1777548,17,142,5,1,142
1777548,18,122,5,1,122
1777548,19,122,5,1,122
1777548,21,370,5,1,370
1777548,22,370,5,1,370
1777548,23,362,5,1,362
1777548,24,370,5,1,370
1777548,25,240,5,1,240
1777548,26,277,5,1,277
1777548,27,277,5,1,277
661771,1,245,5,1,245
661771,2,245,5,1,245
661771,3,245,5,1,245
661771,4,67,5,1,67
661771,5,290,5,1,290
661771,6,491,5,1,491
661771,7,482,5,1,482
661771,8,491,5,1,491
661771,9,491,5,1,491
661771,10,429,5,1,429
661771,11,96,5,1,96
661771,12,96,5,1,96
661771,13,67,5,1,67
661771,14,240,5,1,240
661771,15,491,5,1,491
661771,16,491,5,1,491
661771,17,67,5,1,67
661771,18,429,5,1,429
661771,19,26,5,1,26
661771,20,70,5,1,70
661771,21,240,5,1,240
661771,22,261,5,1,261
661771,23,261,5,1,261
661771,24,261,5,1,261
661771,25,261,5,1,261
661771,26,168,5,1,168
661771,27,273,5,1,273
3976053,1,275,5,1,275
3976053,2,275,5,1,275
3976053,3,275,5,1,275
3976053,4,275,5,1,275
3976053,5,411,5,1,411
3976053,6,275,5,1,275
3976053,7,196,5,1,196
3976053,8,411,5,1,411
3976053,9,43,5,1,43
3976053,10,43,5,1,43
3976053,11,43,5,1,43
3976053,12,43,5,1,43
3976053,13,144,5,1,144
3976053,14,141,5,1,141
3976053,15,144,5,1,144
3976053,16,43,5,1,43
3976053,17,144,5,1,144
3976053,18,439,5,1,439
3976053,19,16,5,1,16
3976053,21,420,5,1,420
3976053,23,420,5,1,420
3976053,27,681,5,1,681
631628,1,67,5,1,67
631628,3,233,5,1,233
631628,4,361,5,1,361
631628,6,233,5,1,233
631628,7,233,5,1,233
631628,8,135,5,1,135
631628,9,196,5,1,196
631628,10,196,5,1,196
631628,12,135,5,1,135
631628,13,142,5,1,142
631628,14,578,5,1,578
631628,15,142,5,1,142
631628,16,142,5,1,142
631628,17,142,5,1,142
631628,19,491,5,1,491
631628,20,233,5,1,233
631628,21,67,5,1,67
631628,22,240,5,1,240
631628,23,681,5,1,681
631628,24,240,5,1,240
631628,25,240,5,1,240
631628,26,429,5,1,429
6097006,2,277,5,1,277
6097006,3,277,5,1,277
6097006,4,277,5,1,277
6097006,5,144,5,1,144
6097006,6,196,5,1,196
6097006,7,196,5,1,196
6097006,8,437,5,1,437
6097006,9,96,5,1,96
6097006,11,142,5,1,142
6097006,13,196,5,1,196
6097006,14,196,5,1,196
6097006,17,21,5,1,21
6097006,19,510,5,1,510
6097006,21,16,5,1,16
6097006,22,420,5,1,420
6097006,25,144,5,1,144
6097006,26,16,5,1,16
6097006,27,359,5,1,359
3598744,1,196,5,1,196
3598744,2,275,5,1,275
3598744,3,275,5,1,275
3598744,4,196,5,1,196
3598744,5,275,5,1,275
3598744,6,196,5,1,196
3598744,7,399,5,1,399
3598744,8,91,5,1,91
3598744,9,399,5,1,399
3598744,11,91,5,1,91
3598744,12,491,5,1,491
3598744,13,491,5,1,491
3598744,14,491,5,1,491
3598744,16,142,5,1,142
3598744,17,421,5,1,421
3598744,18,142,5,1,142
3598744,19,142,5,1,142
3598744,20,370,5,1,370
3598744,21,359,5,1,359
3598744,22,362,5,1,362
3598744,23,429,5,1,429
3598744,24,67,5,1,67
3598744,25,420,5,1,420
3598744,26,429,5,1,429
3598744,27,681,5,1,681
3142961,1,168,5,1,168
3142961,2,168,5,1,168
3142961,3,168,5,1,168
3142961,4,168,5,1,168
3142961,5,185,5,1,185
3142961,6,148,5,1,148
3142961,7,233,5,1,233
3142961,10,148,5,1,148
3142961,11,168,5,1,168
3142961,19,510,5,1,510
3142961,22,552,5,1,552
3142961,24,21,5,1,21
3142961,25,362,5,1,362
3142961,26,127,5,1,127
3142961,27,21,5,1,21
1818807,1,215,5,1,215
1818807,2,215,5,1,215
1818807,3,215,5,1,215
1818807,4,22,5,1,22
1818807,5,125,5,1,125
1818807,6,67,5,1,67
1818807,7,125,5,1,125
1818807,8,125,5,1,125
1818807,9,91,5,1,91
1818807,10,91,5,1,91
1818807,11,67,5,1,67
1818807,12,67,5,1,67
1818807,13,142,5,1,142
1818807,14,578,5,1,578
1818807,15,142,5,1,142
1818807,16,142,5,1,142
1818807,17,142,5,1,142
1818807,18,67,5,1,67
1818807,19,370,5,1,370
1818807,20,142,5,1,142
1818807,21,16,5,1,16
1818807,22,289,5,1,289
1818807,23,16,5,1,16
1818807,24,420,5,1,420
1818807,25,420,5,1,420
1818807,26,98,5,1,98
1818807,27,420,5,1,420
5383714,1,245,5,1,245
5383714,2,188,5,1,188
5383714,3,188,5,1,188
5383714,4,185,5,1,185
5383714,5,245,5,1,245
5383714,6,277,5,1,277
5383714,7,188,5,1,188
5383714,8,482,5,1,482
5383714,9,265,5,1,265
5383714,10,265,5,1,265
5383714,11,482,5,1,482
5383714,12,265,5,1,265
5383714,15,265,5,1,265
5383714,16,265,5,1,265
5383714,17,491,5,1,491
5383714,18,245,5,1,245
5383714,19,265,5,1,265
5383714,20,265,5,1,265
5383714,21,420,5,1,420
5383714,22,64,5,1,64
5383714,23,240,5,1,240
5383714,24,420,5,1,420
5383714,25,240,5,1,240
5383714,26,21,5,1,21
5383714,27,208,5,1,208
3060005,1,429,5,1,429
3060005,2,19,5,1,19
3060005,3,19,5,1,19
3060005,4,169,5,1,169
3060005,5,19,5,1,19
3060005,6,19,5,1,19
3060005,7,277,5,1,277
3060005,8,62,5,1,62
3060005,9,196,5,1,196
3060005,10,196,5,1,196
3060005,11,240,5,1,240
3060005,12,56,5,1,56
3060005,13,196,5,1,196
3060005,14,240,5,1,240
3060005,15,196,5,1,196
3060005,16,491,5,1,491
3060005,17,196,5,1,196
3060005,19,491,5,1,491
3060005,20,245,5,1,245
3060005,21,26,5,1,26
3060005,22,362,5,1,362
3060005,23,362,5,1,362
3060005,24,362,5,1,362
3060005,25,64,5,1,64
3060005,26,22,5,1,22
3060005,27,58,5,1,58
2538292,1,262,5,1,262
2538292,2,262,5,1,262
2538292,3,411,5,1,411
2538292,4,262,5,1,262
2538292,5,411,5,1,411
2538292,6,411,5,1,411
2538292,7,138,5,1,138
2538292,8,245,5,1,245
2538292,9,138,5,1,138
2538292,10,154,5,1,154
2538292,11,138,5,1,138
2538292,12,154,5,1,154
2538292,13,154,5,1,154
2538292,14,196,5,1,196
2538292,15,196,5,1,196
2538292,16,138,5,1,138
2538292,17,138,5,1,138
2538292,18,138,5,1,138
2538292,20,245,5,1,245
2538292,21,245,5,1,245
2538292,24,420,5,1,420
2538292,25,144,5,1,144
2538292,26,144,5,1,144
2538292,27,420,5,1,420
4329760,1,168,5,1,168
4329760,2,288,5,1,288
4329760,3,288,5,1,288
4329760,4,288,5,1,288
4329760,5,122,5,1,122
4329760,6,122,5,1,122
4329760,7,122,5,1,122
4329760,8,229,5,1,229
4329760,9,229,5,1,229
4329760,10,229,5,1,229
4329760,11,135,5,1,135
4329760,12,229,5,1,229
4329760,13,229,5,1,229
4329760,14,122,5,1,122
4329760,15,229,5,1,229
4329760,16,229,5,1,229
4329760,17,75,5,1,75
4329760,19,370,5,1,370
4329760,20,142,5,1,142
4329760,21,51,5,1,51
4329760,22,370,5,1,370
4329760,23,229,5,1,229
4329760,24,229,5,1,229
4329760,25,362,5,1,362
4329760,26,262,5,1,262
4329760,27,262,5,1,262
1174308,20,170,1,1,170
1174308,21,170,1,1,170
1174308,22,376,1,1,376
1174308,23,376,1,1,376
1174308,24,170,1,1,170
1174308,26,376,1,1,376
272984,6,376,1,1,376
272984,9,376,1,1,376
272984,10,376,1,1,376
272984,12,376,1,1,376
49759,12,54,1,1,54
49759,16,389,1,1,389
49759,17,389,1,1,389
49759,26,475,1,1,475
49759,27,112,1,1,112
2015160,5,376,1,1,376
2015160,10,376,1,1,376
2015160,20,389,1,1,389
2015160,22,389,1,1,389
2015160,23,376,1,1,376
1767909,7,376,1,1,376
1767909,9,376,1,1,376
1767909,10,376,1,1,376
1767909,12,334,1,1,334
1767909,13,334,1,1,334
1767909,14,334,1,1,334
1767909,15,353,1,1,353
3364390,6,376,1,1,376
3364390,7,376,1,1,376
3364390,12,54,1,1,54
3364390,27,333,1,1,333
125462,9,146,1,1,146
125462,10,376,1,1,376
125462,11,146,1,1,146
125462,12,146,1,1,146
125462,13,146,1,1,146
125462,14,146,1,1,146
125462,15,146,1,1,146
125462,16,146,1,1,146
125462,17,146,1,1,146
125462,18,146,1,1,146
125462,19,146,1,1,146
44922,2,146,1,1,146
44922,6,146,1,1,146
44922,12,146,1,1,146
44922,14,146,1,1,146
44922,21,408,1,1,408
44922,22,408,1,1,408
44922,23,146,1,1,146
44922,24,146,1,1,146
44922,25,146,1,1,146
44922,26,146,1,1,146
1777548,6,376,1,1,376
1777548,20,389,1,1,389
1777548,22,389,1,1,389
1777548,23,376,1,1,376
1777548,25,376,1,1,376
1777548,27,112,1,1,112
661771,12,54,1,1,54
661771,27,112,1,1,112
3976053,1,389,1,1,389
3976053,2,389,1,1,389
3976053,3,389,1,1,389
3976053,4,389,1,1,389
3976053,5,80,1,1,80
3976053,6,146,1,1,146
3976053,7,146,1,1,146
3976053,8,146,1,1,146
3976053,9,146,1,1,146
3976053,10,408,1,1,408
3976053,11,146,1,1,146
3976053,12,146,1,1,146
3976053,13,146,1,1,146
3976053,14,408,1,1,408
3976053,15,408,1,1,408
3976053,16,408,1,1,408
3976053,17,408,1,1,408
3976053,18,146,1,1,146
3976053,19,408,1,1,408
3976053,20,146,1,1,146
3976053,21,408,1,1,408
3976053,22,408,1,1,408
3976053,23,146,1,1,146
3976053,24,146,1,1,146
3976053,25,146,1,1,146
3976053,26,146,1,1,146
3976053,27,408,1,1,408
631628,12,54,1,1,54
631628,27,112,1,1,112
6097006,12,54,1,1,54
3598744,7,30,1,1,30
3598744,9,143,1,1,143
3598744,10,143,1,1,143
3598744,11,143,1,1,143
3598744,12,143,1,1,143
3598744,14,143,1,1,143
3598744,15,143,1,1,143
3598744,16,143,1,1,143
3598744,18,143,1,1,143
3598744,20,143,1,1,143
3142961,1,334,1,1,334
3142961,2,146,1,1,146
3142961,3,146,1,1,146
3142961,4,146,1,1,146
3142961,5,146,1,1,146
3142961,6,146,1,1,146
3142961,7,146,1,1,146
3142961,8,146,1,1,146
3142961,9,146,1,1,146
3142961,10,334,1,1,334
3142961,11,334,1,1,334
3142961,12,334,1,1,334
3142961,13,146,1,1,146
3142961,14,146,1,1,146
3142961,15,146,1,1,146
3142961,16,143,1,1,143
3142961,17,143,1,1,143
3142961,18,143,1,1,143
3142961,19,408,1,1,408
3142961,20,143,1,1,143
3142961,21,143,1,1,143
3142961,22,146,1,1,146
3142961,23,146,1,1,146
3142961,24,146,1,1,146
3142961,25,146,1,1,146
3142961,26,146,1,1,146
3142961,27,146,1,1,146
1818807,1,30,1,1,30
1818807,2,30,1,1,30
1818807,3,30,1,1,30
1818807,6,146,1,1,146
1818807,7,146,1,1,146
1818807,9,146,1,1,146
1818807,10,146,1,1,146
1818807,11,146,1,1,146
1818807,12,146,1,1,146
1818807,13,146,1,1,146
1818807,14,146,1,1,146
1818807,16,146,1,1,146
1818807,18,146,1,1,146
1818807,21,170,1,1,170
1818807,23,170,1,1,170
1818807,24,170,1,1,170
5383714,1,30,1,1,30
5383714,2,30,1,1,30
5383714,3,30,1,1,30
5383714,7,376,1,1,376
5383714,12,376,1,1,376
5383714,23,376,1,1,376
5383714,24,376,1,1,376
5383714,25,376,1,1,376
5383714,26,376,1,1,376
5383714,27,376,1,1,376
3060005,2,30,1,1,30
3060005,3,30,1,1,30
3060005,7,143,1,1,143
3060005,8,143,1,1,143
3060005,9,143,1,1,143
3060005,10,143,1,1,143
3060005,11,143,1,1,143
3060005,12,143,1,1,143
3060005,14,143,1,1,143
3060005,15,143,1,1,143
3060005,16,143,1,1,143
3060005,17,143,1,1,143
3060005,18,143,1,1,143
3060005,19,143,1,1,143
3060005,20,170,1,1,170
3060005,21,143,1,1,143
3060005,23,389,1,1,389
3060005,26,112,1,1,112
2538292,1,30,1,1,30
2538292,2,30,1,1,30
2538292,3,30,1,1,30
2538292,7,30,1,1,30
2538292,8,30,1,1,30
