id,calc_latest_project_status.end_date,calc_latest_project_status.project_status_metadata.status_name,calc_latest_project_status.project_status_metadata.status_order,calc_latest_project_status.start_date,calc_latest_project_status.top_level_status,is_da,years_in_status
776f5489-8201-43f4-b424-b22ee6a98bc6,,Completed,4,2018-10-15 00:00:00.000,completed_construction,FALSE,4
777a2542-4cdd-42d3-83e5-e50cde0d569b,,Under construction,3,2018-10-17 00:00:00.000,under_construction,FALSE,4
77815f9c-2df5-4d20-bd4c-288e56c1224c,,Completed,4,2001-03-22 00:00:00.000,completed_construction,FALSE,21
7781e496-239a-4717-a54d-1dceff85ef73,,"Entitled, not yet filed for permits",1,2016-12-20 00:00:00.000,entitled,FALSE,6
77862fca-62e8-481c-bf8b-0ba39cbfe484,,Completed,4,2010-08-02 00:00:00.000,completed_construction,FALSE,12
778e842f-dda5-4ded-80fc-61f9ba0526c4,,Completed,4,2018-05-10 00:00:00.000,completed_construction,FALSE,4
778f1f03-48c2-49e7-83d7-4e2f5ab8cb7e,,"Entitled, not yet filed for permits",1,2016-06-30 00:00:00.000,entitled,FALSE,6
77a70cc8-fbf0-41a1-ada1-3f7ea5e34cb0,,Under construction,3,2019-10-03 00:00:00.000,under_construction,FALSE,3
77a7dabd-12a4-4e81-831a-0b0a6eef5999,,Under entitlement review,0,2017-12-14 00:00:00.000,under_entitlement_review,FALSE,5
77aa4402-6166-4fcc-9f31-e77002d4cf8f,,Completed,4,2013-05-01 00:00:00.000,completed_construction,FALSE,9
77aa58b9-c222-4f4f-8549-0108af35e283,,Under entitlement review,0,2020-03-05 00:00:00.000,under_entitlement_review,FALSE,2
77b2550d-c684-4b12-a2c2-552b5f0e78ad,,Completed,4,2004-03-01 00:00:00.000,completed_construction,FALSE,18
77b5fb28-de3d-4f80-8d25-4309aeb3d35d,,Completed,4,1998-01-02 00:00:00.000,completed_construction,FALSE,24
77b7be30-74c9-442c-b98f-c7dafb8b4c14,,"Entitled, filed for permits",2,2017-06-13 00:00:00.000,filed_for_permits,FALSE,5
77b8f86b-c35d-424f-a610-134d6e2c5f47,,"Entitled, not yet filed for permits",1,2001-09-27 00:00:00.000,entitled,FALSE,21
77be28c0-6ac9-4a8f-b7a0-f1891f9f178b,,Under construction,3,2019-01-16 00:00:00.000,under_construction,FALSE,3
77c1e131-4bf3-4b97-9089-8872001f4ae1,,"Entitled, not yet filed for permits",1,2003-11-19 00:00:00.000,entitled,FALSE,19
77c43271-f619-4b84-bb28-2d200a55aa46,,Completed,4,2019-11-22 00:00:00.000,completed_construction,FALSE,3
77d0d0e8-0c71-4fcf-b3f2-03da8ff69cb5,,"Entitled, filed for permits",2,2015-06-10 00:00:00.000,filed_for_permits,FALSE,7
77d1b175-3490-4302-8c36-1db208042d4d,,"Entitled, filed for permits",2,2018-08-22 00:00:00.000,filed_for_permits,FALSE,4
77d2f26d-e00e-4a6e-8fe3-7a27fe964f50,,Completed,4,2018-02-01 00:00:00.000,completed_construction,FALSE,4
77d5d5f8-d66e-4295-84a3-9f7afac7b540,,"Entitled, not yet filed for permits",1,2015-12-03 00:00:00.000,entitled,FALSE,7
77dbb6bf-2028-4ce8-93a4-ca67c105f9cc,,"Entitled, filed for permits",2,2019-10-24 00:00:00.000,filed_for_permits,FALSE,3
7811ecd7-086b-42c9-a4e2-c04db41d8d78,,"Entitled, filed for permits",2,1999-10-14 00:00:00.000,filed_for_permits,FALSE,23
7815d3ee-df3e-4bfc-98fb-5a35d6ac3633,,"Entitled, not yet filed for permits",1,2002-05-22 00:00:00.000,entitled,FALSE,20
7816af73-b44b-446a-bc04-55a38524d549,,Completed,4,1996-12-24 00:00:00.000,completed_construction,FALSE,26
781b85aa-6a7a-4cbb-9145-3315b5bf3e9a,,"Entitled, not yet filed for permits",1,2007-06-14 00:00:00.000,entitled,FALSE,15
781c3207-ad12-4e3f-ae02-9c04f19d0538,,"Entitled, not yet filed for permits",1,1988-03-10 00:00:00.000,entitled,FALSE,34
782b5aaa-2bc4-4a00-8dda-82bb4d35b4de,,"Entitled, not yet filed for permits",1,2019-05-14 00:00:00.000,entitled,FALSE,3
7847d41e-8a0f-4eb6-b01f-f0b6618ac38e,,"Entitled, not yet filed for permits",1,1988-12-08 00:00:00.000,entitled,FALSE,34
784c04cc-08ff-451c-beda-966e5f3adf44,,"Entitled, not yet filed for permits",1,2019-05-06 00:00:00.000,entitled,FALSE,3
784e190b-6f46-4d02-a9e4-13ca1c00c939,,Completed,4,2008-10-16 00:00:00.000,completed_construction,FALSE,14
7858c2cd-183d-4c29-bffb-f3503210e065,,Under construction,3,2020-03-04 00:00:00.000,under_construction,FALSE,2
786c9541-19de-4640-b7e2-d7119904275e,,Under construction,3,2019-12-05 00:00:00.000,under_construction,FALSE,3
787a2324-7939-4494-8765-0430fbdc528c,,Under entitlement review,0,2020-03-19 00:00:00.000,under_entitlement_review,FALSE,2
787b97a3-d59a-4fda-9612-bb758a617ec8,,Under construction,3,2019-09-10 00:00:00.000,under_construction,FALSE,3
788280e8-1c08-4c86-9ad1-e6b24ab7d52b,,Completed,4,2007-08-28 00:00:00.000,completed_construction,FALSE,15
788612d1-29b4-478e-951b-6d3a707fd3cf,,"Entitled, filed for permits",2,2019-07-24 00:00:00.000,filed_for_permits,FALSE,3
78893af8-cb3d-4513-a632-ddd8e320b071,,"Entitled, not yet filed for permits",1,2012-12-21 00:00:00.000,entitled,FALSE,10
788fd6f8-7c3b-4723-9b5a-74a8ef0a842c,,Under construction,3,2019-04-25 00:00:00.000,under_construction,FALSE,3
789093e7-1d15-4e51-9522-00d37b0623f9,,"Entitled, not yet filed for permits",1,2002-01-30 00:00:00.000,entitled,FALSE,20
78963d6a-e67a-46e3-a61b-d12f56f806ec,,Under construction,3,2000-10-03 00:00:00.000,under_construction,FALSE,22
7899b26c-d32c-4c70-9a94-a93497354bbb,2019-06-14 00:00:00.000,"Entitled, not yet filed for permits",1,2019-06-14 00:00:00.000,entitled,FALSE,3
789dde6e-a6a0-4ba3-9f2b-ad4e07efeb5c,,"Entitled, not yet filed for permits",1,2003-06-25 00:00:00.000,entitled,FALSE,19
78a4018e-3738-452f-9de9-305d7577c4ac,,"Entitled, filed for permits",2,2011-03-10 00:00:00.000,filed_for_permits,FALSE,11
78a89f4d-f68a-4a81-840a-462864920682,,Under construction,3,2018-02-12 00:00:00.000,under_construction,FALSE,4
78afd802-5c69-4a4a-9d1b-d1921515babc,,Completed,4,2003-10-15 00:00:00.000,completed_construction,FALSE,19
78b07a68-98b7-4d9f-9874-28c97b41bb75,,Under construction,3,2016-01-08 00:00:00.000,under_construction,FALSE,6
78b5b814-3d73-4ef1-8fdd-023112f573c6,,Completed,4,2006-11-13 00:00:00.000,completed_construction,FALSE,16
78c33e0c-aa84-4530-979f-7390f832c8b5,,"Entitled, not yet filed for permits",1,2019-08-07 00:00:00.000,entitled,FALSE,3
78c41361-ebd7-4138-b35a-1ea9f6be5a1c,,Under construction,3,2019-06-21 00:00:00.000,under_construction,FALSE,3
78c8fd1f-1ad0-4f00-956a-d4e06bf769e9,,"Entitled, not yet filed for permits",1,2000-09-27 00:00:00.000,entitled,FALSE,22
78c96222-8b11-445e-8d5e-fcbf4a41bd72,,"Entitled, not yet filed for permits",1,2003-01-10 00:00:00.000,entitled,FALSE,19
78d3ba5f-8578-4b53-a45f-e785b669aa19,,Completed,4,1993-12-02 00:00:00.000,completed_construction,FALSE,29
78d5dcd0-1f1d-4b83-9f1c-9e1f26068a70,2016-08-24 00:00:00.000,"Entitled, not yet filed for permits",1,2016-08-24 00:00:00.000,entitled,FALSE,6
78d787dd-8d09-457c-9738-1a94589c099b,,Under entitlement review,0,2019-06-25 00:00:00.000,under_entitlement_review,FALSE,3
78ee68c0-8e0a-4164-b24e-70b4606b74ac,,Completed,4,2017-05-24 00:00:00.000,completed_construction,FALSE,5
78f94636-a336-41b0-8a19-4c1a4165ec6e,,Completed,4,2018-07-03 00:00:00.000,completed_construction,FALSE,4
79055116-f5ca-4e2d-9d0f-a6027bcd4f92,,"Entitled, filed for permits",2,2018-04-25 00:00:00.000,filed_for_permits,FALSE,4
7932234a-f330-4ba2-b805-1e08c491c76f,,"Entitled, not yet filed for permits",1,2010-07-08 00:00:00.000,entitled,FALSE,12
79384713-e28d-4172-8db5-1e1c8621d7e4,,Under entitlement review,0,2017-08-25 00:00:00.000,under_entitlement_review,FALSE,5
793b4b45-54f2-467f-badf-c25bf5b300f8,,Completed,4,2006-07-28 00:00:00.000,completed_construction,FALSE,16
7940c4af-9f41-41c6-96ae-57bd0469cf8c,,Completed,4,2016-12-05 00:00:00.000,completed_construction,FALSE,6
794bfde9-c3d9-4ba1-9398-8909d457944a,,"Entitled, not yet filed for permits",1,2003-03-26 00:00:00.000,entitled,FALSE,19
794cd8f7-0c63-4abc-93ec-473e6b02cd81,,Completed,4,2008-11-14 00:00:00.000,completed_construction,FALSE,14
7950d79a-ef27-415b-8ff8-02850c108158,,Completed,4,2019-09-24 00:00:00.000,completed_construction,FALSE,3
7975f111-3168-48cf-ac0a-80e5500068ae,,Completed,4,1995-07-24 00:00:00.000,completed_construction,FALSE,27
7983a404-0779-4ad4-a219-eebe93eb9c3e,,"Entitled, not yet filed for permits",1,2004-08-31 00:00:00.000,entitled,FALSE,18
798ee243-96b9-438b-90a7-872c318f93b1,,Completed,4,2016-01-14 00:00:00.000,completed_construction,FALSE,6
79ab5faa-83ad-4cc9-9e43-3663bf4f38ae,,"Entitled, filed for permits",2,2019-12-31 00:00:00.000,filed_for_permits,FALSE,3
79bf11ff-4781-485a-aed8-06bdf2e9607b,,"Entitled, not yet filed for permits",1,2009-12-29 00:00:00.000,entitled,FALSE,13
79c88a70-1442-4e33-8b99-dce7ef90e011,,Under construction,3,2019-08-20 00:00:00.000,under_construction,FALSE,3
79cf3699-c718-41fc-9f76-a97bbe1a4f22,,"Entitled, not yet filed for permits",1,2005-05-12 00:00:00.000,entitled,FALSE,17
79d94489-dd26-40ef-8f07-41525694936c,2001-05-31 00:00:00.000,Under entitlement review,0,2001-05-31 00:00:00.000,under_entitlement_review,FALSE,21
79daec51-bfc9-44eb-8f77-a86ad5991a7b,,Completed,4,1997-08-13 00:00:00.000,completed_construction,FALSE,25
79e08128-93e3-4af1-97fc-be07a2eddbc5,,Under entitlement review,0,2019-12-11 00:00:00.000,under_entitlement_review,FALSE,3
79e96cd0-e741-42ee-8b88-5ab885bed5b9,,"Entitled, not yet filed for permits",1,2019-04-09 00:00:00.000,entitled,FALSE,3
79f295fd-5306-4c6f-8e9c-a7c6b342e308,,Completed,4,2019-03-27 00:00:00.000,completed_construction,FALSE,3
7a0150bf-647d-4f2e-93ea-d469c417fc28,,"Entitled, not yet filed for permits",1,2007-01-09 00:00:00.000,entitled,FALSE,15
7a0c76d8-1173-4630-917b-035a5dd83a50,,Completed,4,2016-06-07 00:00:00.000,completed_construction,FALSE,6
7a1bc5f6-71e1-47aa-bdd4-89588d1219bb,,"Entitled, not yet filed for permits",1,1998-12-10 00:00:00.000,entitled,FALSE,24
7a1ce21e-e67c-4bcc-ac49-34021910b2ef,,"Entitled, filed for permits",2,2018-09-06 00:00:00.000,filed_for_permits,FALSE,4
7a228874-0839-4dd8-ad49-53d7fb80268f,,Under construction,3,2016-11-21 00:00:00.000,under_construction,FALSE,6
7a27681f-a9ab-4a0c-9410-02bfd8f648c2,,"Entitled, not yet filed for permits",1,2016-03-03 00:00:00.000,entitled,FALSE,6
7a2c5363-193c-420b-b52d-c97fddad2be2,,"Entitled, not yet filed for permits",1,2000-11-02 00:00:00.000,entitled,FALSE,22
7a397f96-6923-469c-8f97-dd707f4e46e4,,Completed,4,2008-11-18 00:00:00.000,completed_construction,FALSE,14
7a4a4aff-2078-4ab8-ab6a-49b8ad5a3e65,,Under entitlement review,0,2019-10-21 00:00:00.000,under_entitlement_review,FALSE,3
7a4ed06e-66ec-44ea-9d14-08e036fc89fd,,Completed,4,1996-11-04 00:00:00.000,completed_construction,FALSE,26
7a4fe08d-c3dd-4060-9553-fbeae96ab478,,Completed,4,2019-12-19 00:00:00.000,completed_construction,FALSE,3
7a50ad35-e24b-4b71-9085-3dcabd29ff43,,"Entitled, not yet filed for permits",1,2015-12-10 00:00:00.000,entitled,FALSE,7
7a51ea71-06fc-41cf-8f3c-01caa2f85b03,,Completed,4,2016-01-04 00:00:00.000,completed_construction,FALSE,6
7a65e5f0-6972-41e4-8c36-f6eb86bd4f78,,Completed,4,1988-10-13 00:00:00.000,completed_construction,FALSE,34
7a74ccdf-a9ac-45bd-b2f3-87a1bea83380,,"Entitled, not yet filed for permits",1,2011-08-22 00:00:00.000,entitled,FALSE,11
7a7566f5-4318-4409-9cf6-d218c7e14170,,Completed,4,2018-12-27 00:00:00.000,completed_construction,FALSE,4
7a82d97d-5de4-457c-bad8-2101579bcea4,,Under construction,3,2019-04-01 00:00:00.000,under_construction,FALSE,3
7a847eb5-df2a-4b12-8047-b7762fa7e8b5,,Completed,4,1995-02-06 00:00:00.000,completed_construction,FALSE,27
7a8a2d46-09f1-427a-a97c-0981a7ff8123,,"Entitled, filed for permits",2,2019-08-16 00:00:00.000,filed_for_permits,FALSE,3
7a8ddda4-5846-4826-92ea-02b6cd5c93c3,,"Entitled, not yet filed for permits",1,2003-05-28 00:00:00.000,entitled,FALSE,19
7a90be53-754d-41bf-b3ac-40cc5da18c72,,Completed,4,1998-09-18 00:00:00.000,completed_construction,FALSE,24
7aab2db0-a8f4-4c5c-bd45-e35c08e00c88,,Completed,4,2017-06-14 00:00:00.000,completed_construction,FALSE,5
7aac5a8b-8cf3-4ff6-a2b2-c099f3d7261b,,Completed,4,2018-06-29 00:00:00.000,completed_construction,FALSE,4
7ab06dba-69ad-4b77-8436-3f7f02ff9e78,,"Entitled, filed for permits",2,2017-08-07 00:00:00.000,filed_for_permits,FALSE,5
7ab1c5f4-a03a-4789-9369-b22c489b2fa9,,Completed,4,1992-08-14 00:00:00.000,completed_construction,FALSE,30
7abca192-a0b8-46ac-a8dd-5ed6cb19075b,2016-04-06 00:00:00.000,"Entitled, not yet filed for permits",1,2016-04-06 00:00:00.000,entitled,FALSE,6
7acb2678-a9ec-4892-8072-29befc87c58a,,Completed,4,2019-10-18 00:00:00.000,completed_construction,FALSE,3
7acea6de-bccc-4fec-abff-5c46473be415,,"Entitled, not yet filed for permits",1,2014-11-25 00:00:00.000,entitled,FALSE,8
7ad019ea-25b9-4fd3-abe9-cfa16ce19590,,Completed,4,2006-11-16 00:00:00.000,completed_construction,FALSE,16
7ad198e4-e22c-44b9-9ad9-d554d0639e0f,,Completed,4,2017-01-20 00:00:00.000,completed_construction,FALSE,5
7ad41c1c-84a4-496d-a5b7-a8a359b84b3b,,Completed,4,2015-11-04 00:00:00.000,completed_construction,FALSE,7
7adc7659-1fc4-4ce2-80ba-0fd92982e6e4,,Under entitlement review,0,2018-12-14 00:00:00.000,under_entitlement_review,FALSE,4
7ae56e67-6c81-46d8-8365-252391e71a29,,Completed,4,2016-02-25 00:00:00.000,completed_construction,FALSE,6
7ae7c26f-86aa-4cc3-ac20-e0263de5ee80,,Completed,4,1988-02-22 00:00:00.000,completed_construction,FALSE,34
7af4de60-f008-4c63-9e7b-4636605d0bff,,Completed,4,1994-12-07 00:00:00.000,completed_construction,FALSE,28
7af52957-6029-46a4-b9f3-a345097d3900,,Completed,4,2011-12-08 00:00:00.000,completed_construction,FALSE,11
7afbae83-9835-4f1d-91f9-2b94b3e330f4,,"Entitled, filed for permits",2,2019-04-08 00:00:00.000,filed_for_permits,FALSE,3
7b18c517-2ec9-437a-b7cf-60c67661f84f,,Under construction,3,2019-01-29 00:00:00.000,under_construction,FALSE,3
7b1a117e-1caf-4d89-92ea-7c615f25535c,,Completed,4,2019-09-05 00:00:00.000,completed_construction,FALSE,3
7b1b8005-de96-4d06-9bd2-7d6af41ee797,,"Entitled, filed for permits",2,1993-05-06 00:00:00.000,filed_for_permits,FALSE,29
7b26b780-d5b2-4ce2-8a8b-9640cba7684e,,Completed,4,2019-10-04 00:00:00.000,completed_construction,FALSE,3
7b361c66-1753-4212-b5e6-3c6e14b625d0,,Under construction,3,2019-04-02 00:00:00.000,under_construction,FALSE,3
7b3b268b-b09d-487d-b1bb-b32c2396a35f,,Completed,4,2018-10-01 00:00:00.000,completed_construction,FALSE,4
7b44a1da-ccfb-4d67-8152-49cf4e58ed9b,,Completed,4,2020-03-09 00:00:00.000,completed_construction,FALSE,2
7b45d4df-8807-41b3-97c8-d807843012f9,,Completed,4,1995-01-31 00:00:00.000,completed_construction,FALSE,27
7b534463-110c-4af7-a4fa-0d25ae0fb889,,"Entitled, not yet filed for permits",1,2015-05-14 00:00:00.000,entitled,FALSE,7
7b54ac23-dc63-40c8-99ab-ca77a19d1f9f,,Under entitlement review,0,2019-12-26 00:00:00.000,under_entitlement_review,FALSE,3
7b58e3fc-d336-4f52-b7be-818a8541b8ed,,Completed,4,2018-02-02 00:00:00.000,completed_construction,FALSE,4
7b63a60f-da2f-4dcc-8358-117e4284ba3e,,"Entitled, not yet filed for permits",1,2006-02-28 00:00:00.000,entitled,FALSE,16
7b924a73-bc63-4bc9-99d5-c60e0e8c3bcc,,"Entitled, not yet filed for permits",1,2008-06-06 00:00:00.000,entitled,FALSE,14
7b97a8b6-32ba-4f25-bbe5-a3558f4d00f1,,Under entitlement review,0,2014-04-10 00:00:00.000,under_entitlement_review,FALSE,8
7b984ef5-2888-471e-9f58-98a5dcfa5ff8,,Completed,4,2003-06-25 00:00:00.000,completed_construction,FALSE,19
7ba12709-4f13-4658-aa99-5890e7e3d20d,,"Entitled, not yet filed for permits",1,2000-09-27 00:00:00.000,entitled,FALSE,22
7bb3c04c-84d2-46bf-8e07-497cb0e217ea,,"Entitled, not yet filed for permits",1,2008-11-17 00:00:00.000,entitled,FALSE,14
7bb614f8-25f3-4b7a-8488-6d007906572c,,Completed,4,2019-07-19 00:00:00.000,completed_construction,FALSE,3
7bb849e3-3843-47ef-a5fb-667265c98b7d,,Completed,4,1992-05-12 00:00:00.000,completed_construction,FALSE,30
7bbf6bb9-699e-45b5-a34f-432adb4dec05,,"Entitled, not yet filed for permits",1,2014-02-19 00:00:00.000,entitled,FALSE,8
7bdbed60-c8b9-4bf7-a41b-8a97a2864baf,,Under entitlement review,0,2014-08-22 00:00:00.000,under_entitlement_review,FALSE,8
7bdd78bf-e590-47e0-9f42-61e66ad7f06a,,Completed,4,1991-09-09 00:00:00.000,completed_construction,FALSE,31
7bf0febb-3e9f-48f7-a852-8466f17be82a,,"Entitled, not yet filed for permits",1,2010-01-28 00:00:00.000,entitled,FALSE,12
7bf97cfa-a1f0-4c6c-88fe-42d127818963,,"Entitled, not yet filed for permits",1,2005-01-07 00:00:00.000,entitled,FALSE,17
7bfa0915-75f2-4e5d-8400-20acb394bc95,,Completed,4,2008-09-19 00:00:00.000,completed_construction,FALSE,14
7bfe5097-8a6f-4a8c-b3ad-28a75993b0bd,,"Entitled, not yet filed for permits",1,2009-05-27 00:00:00.000,entitled,FALSE,13
7bfeb40d-3c77-4438-b736-837cd32468d8,,Completed,4,2019-10-03 00:00:00.000,completed_construction,FALSE,3
7c0a4d23-f14e-41eb-870c-d60c8b57e131,,Under entitlement review,0,2019-08-29 00:00:00.000,under_entitlement_review,FALSE,3
7c19c343-48c7-4e3b-89a7-793b1e04c106,,"Entitled, filed for permits",2,2019-12-31 00:00:00.000,filed_for_permits,FALSE,3
7c241777-1bc7-4183-95f9-9be1134fb4cd,,"Entitled, not yet filed for permits",1,2011-01-11 00:00:00.000,entitled,FALSE,11
7c289487-f668-4fd4-86bb-480c46e0894b,,"Entitled, filed for permits",2,2019-04-17 00:00:00.000,filed_for_permits,FALSE,3
7c2a01b3-264d-4ab5-a0fe-64cc216e508d,,Completed,4,2005-11-28 00:00:00.000,completed_construction,FALSE,17
7c2a85d7-6c95-46c4-bea1-c1b57ef74a40,,Completed,4,2005-08-31 00:00:00.000,completed_construction,FALSE,17
7c2b0b45-7e16-454d-9174-72bc05159c63,,Under construction,3,2019-03-06 00:00:00.000,under_construction,FALSE,3
7c2b9351-49bc-48df-9e1f-b17eac8117b1,,Completed,4,1996-04-10 00:00:00.000,completed_construction,FALSE,26
7c2edae2-8f18-4605-8d26-463df7add8e5,,Under entitlement review,0,2018-12-11 00:00:00.000,under_entitlement_review,FALSE,4
7c3d94bc-2e68-4919-93cc-5120f9701718,,"Entitled, not yet filed for permits",1,2004-04-01 00:00:00.000,entitled,FALSE,18
7c3f0723-0892-4aaa-8def-62cc7b45bfc7,,Completed,4,1997-06-02 00:00:00.000,completed_construction,FALSE,25
7c472f64-26b7-44c0-9724-406d11ef3443,,"Entitled, not yet filed for permits",1,2001-07-25 00:00:00.000,entitled,FALSE,21
7c47a91d-5537-49ab-95e3-5c4dde022e51,,Under construction,3,2007-11-28 00:00:00.000,under_construction,FALSE,15
7c4c8f39-9885-41ca-a723-9f23f78d9296,2015-10-15 00:00:00.000,"Entitled, not yet filed for permits",1,2015-10-15 00:00:00.000,entitled,FALSE,7
7c679a65-de6d-48bf-b69d-7b932beec877,,Completed,4,2012-07-02 00:00:00.000,completed_construction,FALSE,10
7c88e271-fcd8-4888-add8-715cb856509f,,Completed,4,2002-06-04 00:00:00.000,completed_construction,FALSE,20
7c983feb-4f46-428a-8b99-3cc94d22f165,,Completed,4,2018-03-22 00:00:00.000,completed_construction,FALSE,4
7c996e2f-1b0f-4cce-a0c3-8db4b2378998,,Completed,4,2019-04-30 00:00:00.000,completed_construction,FALSE,3
7c9f1212-4738-4eee-a326-fe0b59095e7d,,Under construction,3,2019-09-11 00:00:00.000,under_construction,FALSE,3
7ca0f80c-3e24-4742-870c-80a45db9a845,,"Entitled, not yet filed for permits",1,2008-10-08 00:00:00.000,entitled,FALSE,14
7ca62132-4982-472a-b0a3-5b58fd40b278,,Completed,4,2007-02-28 00:00:00.000,completed_construction,FALSE,15
7cae2e24-03e0-4e7c-b666-6f92235527dd,,Completed,4,1991-04-15 00:00:00.000,completed_construction,FALSE,31
7cb9a631-49d4-407e-9113-5bdc3c5a65f7,,"Entitled, filed for permits",2,2019-02-06 00:00:00.000,filed_for_permits,FALSE,3
7cc9b300-c12e-4664-a1a7-a3b43f584874,,"Entitled, filed for permits",2,2019-08-08 00:00:00.000,filed_for_permits,FALSE,3
7ccb08df-92c2-4157-ac22-75f763b774c0,,"Entitled, filed for permits",2,2019-04-24 00:00:00.000,filed_for_permits,FALSE,3
7cce62a8-6432-427b-aef5-7dd1ef771a29,,Completed,4,2007-03-07 00:00:00.000,completed_construction,FALSE,15
7cd23142-9b86-418e-bd62-887aa0d7f660,,"Entitled, not yet filed for permits",1,2006-08-22 00:00:00.000,entitled,FALSE,16
7cd63098-35a2-423e-85ef-0e99c8872ef0,,"Entitled, not yet filed for permits",1,2016-05-19 00:00:00.000,entitled,FALSE,6
7cdcaefd-7c0b-47c9-bd31-96dbc9879c21,,Completed,4,2019-10-10 00:00:00.000,completed_construction,FALSE,3
7ce8a1e6-139f-4669-a141-10ecb77aa4eb,,Completed,4,2020-01-07 00:00:00.000,completed_construction,FALSE,2
7cf04469-7840-4a5b-98c1-5ad87276d4bc,,Under construction,3,2006-12-11 00:00:00.000,under_construction,FALSE,16
7cf0f056-2082-40e1-9ff5-0e5a662443b4,,"Entitled, filed for permits",2,2018-02-08 00:00:00.000,filed_for_permits,FALSE,4
7d07d51a-5077-4573-b952-1a3cacda3deb,,"Entitled, filed for permits",2,2016-05-26 00:00:00.000,filed_for_permits,FALSE,6
7d2525d5-1c66-4dad-8b67-f15a7df8d5c8,,Completed,4,2007-11-16 00:00:00.000,completed_construction,FALSE,15
7d271743-cb31-4c2b-a5cd-80232cf774bb,,Under construction,3,2010-06-25 00:00:00.000,under_construction,FALSE,12
7d3d7ea6-96a2-461c-9a4d-d908d7647e7f,,"Entitled, filed for permits",2,2019-04-23 00:00:00.000,filed_for_permits,FALSE,3
7d41bc37-aef8-4fb5-8331-aa0632ec9872,,Completed,4,2015-01-08 00:00:00.000,completed_construction,FALSE,7
7d428f16-7a06-4136-a14b-db4551c4c8b1,,Under construction,3,2019-01-30 00:00:00.000,under_construction,FALSE,3
7d47107a-5d73-40b3-85cb-12a27e31d77f,,Under construction,3,2012-11-05 00:00:00.000,under_construction,FALSE,10
7d4aff58-dca2-412e-8417-2e42cd24f100,,Under construction,3,2019-12-19 00:00:00.000,under_construction,FALSE,3
7d51e285-cbdf-427d-a42d-c844a36244d6,,"Entitled, not yet filed for permits",1,2005-08-03 00:00:00.000,entitled,FALSE,17
7d5201b3-bca6-433f-bef9-17c1552f9ed2,,Under entitlement review,0,2019-10-18 00:00:00.000,under_entitlement_review,FALSE,3
7d6f945f-3708-4fbd-8469-01a487809e40,,"Entitled, filed for permits",2,2019-08-12 00:00:00.000,filed_for_permits,FALSE,3
7d7ba074-bc14-4273-bc17-77f81fd20f9c,,Completed,4,2003-05-09 00:00:00.000,completed_construction,FALSE,19
7d7db4bd-619e-4482-bc3c-d35fbda5fffe,,"Entitled, filed for permits",2,2019-04-22 00:00:00.000,filed_for_permits,FALSE,3
7d7eb2c8-e37a-4642-9298-bff686998ead,,Under entitlement review,0,2019-12-18 00:00:00.000,under_entitlement_review,FALSE,3
7d8201b8-fb1c-4b86-9fb4-b72fba8fc075,,Completed,4,1999-10-27 00:00:00.000,completed_construction,FALSE,23
7d8a1eec-a8c3-42e7-b22a-c57ad614e137,,Completed,4,2006-01-06 00:00:00.000,completed_construction,FALSE,16
7d9ba6fa-d03e-40e6-b3df-373e4e5901dd,,Completed,4,1997-06-19 00:00:00.000,completed_construction,FALSE,25
7d9de065-8f94-4e01-87d6-8fb154d4ebf2,,"Entitled, filed for permits",2,2019-02-25 00:00:00.000,filed_for_permits,FALSE,3
7da9f3c4-af00-4afa-b9b2-6fb41a1acfab,,"Entitled, filed for permits",2,2018-10-31 00:00:00.000,filed_for_permits,FALSE,4
7db43d3e-ad8c-4a29-9efa-a601ac6dce87,,"Entitled, not yet filed for permits",1,2001-05-23 00:00:00.000,entitled,FALSE,21
7dbbd33c-200a-414d-8d7b-0cdafe2f4293,,"Entitled, not yet filed for permits",1,2009-06-24 00:00:00.000,entitled,FALSE,13
7dcd4666-bbb4-426a-846a-417c4b40a9ef,,Under construction,3,2019-02-12 00:00:00.000,under_construction,FALSE,3
7dd41223-a73d-4016-ba40-b5695e1c4e0a,,"Entitled, filed for permits",2,2018-08-08 00:00:00.000,filed_for_permits,FALSE,4
7de0d28b-1341-4b7b-bbf8-19beb96b36f5,,Completed,4,2018-09-24 00:00:00.000,completed_construction,FALSE,4
7de4d607-bc77-4df5-9328-52af7b1d0ee8,,Under construction,3,2019-09-30 00:00:00.000,under_construction,FALSE,3
7de7c203-ba17-4cbd-ac9c-6a6e276d8c78,,"Entitled, not yet filed for permits",1,2008-12-18 00:00:00.000,entitled,FALSE,14
7dee7e96-b9bf-4df4-a22e-eb4f87a1b403,,Completed,4,1990-09-28 00:00:00.000,completed_construction,FALSE,32
7df3e197-7120-49ad-8df2-97104456a1b9,,"Entitled, filed for permits",2,2019-11-06 00:00:00.000,filed_for_permits,FALSE,3
7dfa1af8-a000-46f9-a7f1-1e2708c0eff2,,"Entitled, not yet filed for permits",1,2001-06-27 00:00:00.000,entitled,FALSE,21
7e0bea64-feba-4673-ab5f-0125b432d969,,"Entitled, not yet filed for permits",1,2001-06-27 00:00:00.000,entitled,FALSE,21
7e13744e-150f-4770-9763-41c4bc0be57b,,"Entitled, filed for permits",2,2019-10-09 00:00:00.000,filed_for_permits,FALSE,3
7e20317b-ba3c-48b0-bd45-66937379f7e6,,"Entitled, filed for permits",2,2020-02-06 00:00:00.000,filed_for_permits,FALSE,2
