Region,Station Name,OS Grid Easting,OS Grid Northing,Estimated Passengers,Latitude,Longitude
"London","Kew Bridge",519020,178120,1189342,51.494659945823194,-0.29365360640262006
"London","Kew Gardens",519195,176740,1315942,51.4821984726481,-0.29241143160241023
"London","Kidbrooke",540945,175632,1525620,51.459025822116296,0.027296451160609969
"London","Kilburn High Road",525475,183590,851676,51.539795131968695,-0.1929468088509303
"London","King's Cross",530300,183000,33904758,51.5315852201151,-0.12225816025766001
"London","Kingston",518242,169561,4879574,51.4184673776671,-0.31341644304692018
"London","Knockholt",548500,162900,238892,51.3402734261136,0.12522780583763993
"London","Ladywell",537730,174890,1210522,51.454396718209296,-0.020866197697950284
"London","Lea Bridge",536176,187123,389344,51.564871000531696,-0.031240304079380277
"London","Lee",540010,174230,1674010,51.4470635412928,0.012063399975619671
"London","Lewisham",538050,175950,10712640,51.4636859937175,-0.015059641903090171
"London","Leyton Midland Road",538150,187530,795236,51.5672814484466,-0.0016447541147002198
"London","Leytonstone High Road",539310,186875,570554,51.5606906666957,0.014820214699200029
"London","Limehouse",536120,181111,3505448,51.5110876607396,-0.038238127643860143
"London","Liverpool Street",533216,181641,66966512,51.517629181227996,-0.080570513526930121
"London","London Bridge",532930,180190,48453496,51.5048152167743,-0.086266083919050107
"London","London Fields",534790,184260,1324774,51.5401026284325,-0.054655182264299995
"London","Loughborough Junction",531925,175855,975312,51.466622323176594,-0.10548116310070021
"London","Lower Sydenham",536830,171370,599858,51.4234458427606,-0.037733709485790357
"London","Malden Manor",521090,166510,408242,51.389467645488494,-0.27441619199674028
"London","Manor Park",541973,185716,1601080,51.5486371174092,0.052959532943839704
"London","Maryland",539183,184927,1145882,51.543333652112096,0.010924359934589845
"London","Marylebone",527550,182000,16693466,51.5243052084669,-0.16387933886280015
"London","Maze Hill",539175,177865,798842,51.4801248912803,0.0035040103800998423
"London","Mill Hill Broadway",521320,191925,1932084,51.616918663857,-0.2461433934192403
"London","Mitcham Eastfields",528445,169250,1352432,51.409604515758495,-0.16339448667370027
"London","Mitcham Junction",528270,167600,476024,51.3949366319037,-0.16761304987412995
"London","Moorgate",532693,181683,10433502,51.5183271848069,-0.088250111479760029
"London","Morden South",525360,167880,75550,51.399194777386995,-0.21019095187756021
"London","Mortlake",520465,175770,1769936,51.4727618903356,-0.27461535064798026
"London","Motspur Park",522575,167710,1038760,51.3993338363698,-0.2513764966449803
"London","Mottingham",542580,173240,1299162,51.436584600244096,0.048911646973109679
"London","New Barnet",526500,196000,1301320,51.6502902869865,-0.16538848503763992
"London","New Beckenham",536720,170470,746876,51.4154572736217,-0.040273136163880174
"London","New Cross",535475,179475,3743730,51.4968425359604,-0.049432151720600004
"London","New Cross Gate",536189,176950,6585026,51.4737958273653,-0.041479393681630228
"London","New Eltham",544010,173040,2261258,51.4338894611897,0.069773059270829663
"London","New Malden",521410,168670,2968000,51.408621477256496,-0.26760124107729011
"London","New Southgate",528670,192220,843348,51.615127166396,-0.13706236706052
"London","Norbiton",519435,169545,2218086,51.4176231994906,-0.29585144423554022
"London","Norbury",530710,169720,3400742,51.4124375714733,-0.12956028182684998
"London","North Dulwich",532950,174570,680534,51.454489219145096,-0.09166472847486995
"London","North Sheen",519030,175410,474546,51.4703851033677,-0.29613744613511006
"London","North Wembley",517660,186220,939732,51.5679990605181,-0.30587601330842995
"London","Northolt Park",513827,185570,256804,51.5644198418605,-0.36318264362260022
"London","Northumberland Park",534875,191030,380776,51.6006546593177,-0.046463901723490242
"London","Norwood Junction",534000,168200,4374788,51.3968153693737,-0.082637134862160178
"London","Nunhead",535390,176005,1170738,51.4658313644513,-0.054228211237510315
"London","Oakleigh Park",527000,194800,1017734,51.639242774622495,-0.15918831929054011
"London","Old Street",532700,182500,5756246,51.525637099547595,-0.087317564915620149
"London","Orpington",545505,165875,5044302,51.368810425189395,0.084301435378999923
"London","Paddington",526648,181251,36578292,51.5181445797412,-0.17794770978614993
"London","Palmers Green",530915,192745,2013692,51.618453428075696,-0.10330604245323016
"London","Peckham Rye",534190,176330,7333452,51.469482388484195,-0.071594722648720133
"London","Penge East",535395,170720,1779570,51.4185156916085,-0.059536267166230061
"London","Penge West",534940,170510,669002,51.416916671840895,-0.066452255054600062
"London","Petts Wood",544440,167550,2270526,51.3844783677884,0.070378549794339662
"London","Plumstead",544800,178820,1127558,51.4851204451885,0.087468993310049648
"London","Ponders End",536060,195545,563972,51.640333681176095,-0.024279670276849963
"London","Purley",531470,161520,3076294,51.338557596424195,-0.1265852532446301
"London","Purley Oaks",532500,162600,586538,51.3475987367514,-0.11035461350375009
"London","Putney",524000,175100,8798932,51.4646594871138,-0.22312275710204021
"London","Queen's Park (Gt London)",524600,183200,2926928,51.536829385655,-0.20626177486479014
"London","Queen's Road Peckham",535020,176745,3027870,51.4726849227625,-0.058930715083250096
"London","Queenstown Road (Battersea)",528810,176740,1496050,51.4764456412157,-0.15053988952227026
"London","Rainham (Essex)",552095,182030,1756124,51.509151547555,0.19849939251798965
"London","Ravensbourne",538655,170235,194458,51.4121498701402,-0.012013372081540297
"London","Raynes Park",523190,169280,4153474,51.4130271613493,-0.24078092209168034
"London","Rectory Road",534010,186170,988240,51.5576840071113,-0.064228359351039988
"London","Reedham (Greater London)",530835,160785,216150,51.3323631392544,-0.13665723203386992
"London","Richmond",518085,175155,11493968,51.468657189963,-0.31032672169804032
"London","Riddlesdown",532505,160980,357522,51.333091618489995,-0.11190676093662999
"London","Romford",551389,188476,8702772,51.567293451152196,0.19499734362161991
"London","Rotherhithe",535305,179785,1892540,51.499723031187294,-0.051624269613470108
"London","Sanderstead",532857,162747,1107224,51.3486965608218,-0.10495597891505026
"London","Selhurst",533105,167610,1555578,51.3920828150593,-0.09641071745296026
"London","Seven Kings",545455,187100,2959784,51.558808403780596,0.10585531048928987
"London","Seven Sisters",533455,188800,8168998,51.5815713818118,-0.069747538562060285
"London","Shadwell",534935,180940,4970846,51.510291879734595,-0.055905991751890038
"London","Shepherds Bush",523799,179989,7952788,51.5085577003686,-0.22126824078155005
"London","Shoreditch High Street",533629,182251,8586056,51.522835490796595,-0.073851821541309981
"London","Shortlands",539330,169320,1599276,51.4035377106612,-0.0030128720877602433
"London","Sidcup",546335,172640,2982698,51.428830095242596,0.1036064619596
"London","Silver Street",533916,192420,1687536,51.6136927396151,-0.059227090180820063
"London","Slade Green",552248,176588,839160,51.4603535302887,0.19492279927648992
"London","South Acton",520170,179280,819894,51.5043687310614,-0.27554617662180014
"London","South Bermondsey",535160,178370,657882,51.4871455936958,-0.055208515642810152
"London","South Croydon",532830,164380,1107906,51.3633333482165,-0.10371126476900994
"London","South Greenford",515465,182960,26502,51.540090481509,-0.34147846202463006
"London","South Hampstead",526390,184075,422350,51.543585778474,-0.17894436783189027
"London","South Kenton",517330,187060,570268,51.5757156988282,-0.30994015974754019
"London","South Merton",524945,168635,119646,51.406203832935695,-0.21555992500658006
"London","South Ruislip",511070,185440,222888,51.5648512472592,-0.40407622322225034
"London","South Tottenham",533680,188595,748758,51.579597089427594,-0.066629977001829932
"London","Southall",512627,179804,2656828,51.5134736168963,-0.38643263063560029
"London","Southbury",534840,196230,985176,51.647225714475596,-0.041638032197619967
"London","St.Helier",525425,167190,184618,51.3929773309466,-0.20991356722695009
"London","St.James' Street",536393,188735,1132342,51.579165876991595,-0.026373986490020318
"London","St.John's",537435,176345,681664,51.4676052649114,-0.023722917396770349
"London","St.Margaret's (Greater London)",516810,174255,1368440,51.4613441367663,-0.33000485778949029
"London","St.Mary Cray",546640,168295,1803226,51.3897473866313,0.10353561426724989
"London","St.Pancras",530000,183160,34622178,51.5332009471058,-0.12652823436723004
"London","Stamford Hill",533380,187930,542940,51.5738292888799,-0.071744231754510057
"London","Stoke Newington",533670,186910,1328852,51.5645188372502,-0.068498036462310008
"London","Stonebridge Park",519660,184210,777940,51.5488188530762,-0.27826721263209997
"London","Stratford",538557,184444,40077086,51.5394027876102,0.0011777493159499386
"London","Stratford International",538175,184760,2558856,51.5424706100139,-0.00413831819782029
"London","Strawberry Hill",515520,172415,838528,51.4456176582914,-0.35079875088678003
"London","Streatham",530000,171300,2810060,51.4270159963778,-0.13843817149709992
"London","Streatham Common",529710,170505,3889860,51.420074330983,-0.14350656048461996
"London","Streatham Hill",530270,172685,2152714,51.4392520124943,-0.13307142697082019
"London","Sudbury & Harrow Road",516885,185290,44072,51.560125979448294,-0.31823748161668997
"London","Sudbury Hill Harrow",515465,185710,77106,51.5647189553303,-0.33882702602180004
"London","Sundridge Park",540673,170245,252012,51.4109768048285,0.01771687302739
"London","Surbiton",518100,167300,9137280,51.398301736433694,-0.3176885873716202
"London","Surrey Quays",535642,178946,4806496,51.4920033714428,-0.047508428281820336
"London","Sutton (Surrey)",526034,163826,6362040,51.3624899349091,-0.20426308920560032
"London","Sutton Common",525635,165525,340494,51.377942506853195,-0.20846187523502024
"London","Sydenham",535370,171600,4148354,51.4264091670767,-0.059009538079600077
"London","Sydenham Hill",533540,172160,788890,51.4325507044176,-0.085406614921950119
"London","Syon Lane",516420,177200,1294856,51.4879470067189,-0.33292298351447025
"London","Teddington",516019,170815,2134778,51.430997371501796,-0.34497521691272004
"London","Thornton Heath",532250,168350,3327476,51.399231634361094,-0.10825470002761994
"London","Tolworth",519845,165605,514644,51.3820973820444,-0.29362659718734019
"London","Tooting",527950,170585,1050990,51.4218570808153,-0.16935886905437014
"London","Tottenham Hale",534500,189500,8171404,51.587190942863195,-0.053579004885480064
"London","Tulse Hill",531800,172910,2323478,51.440332531625394,-0.11029355002396013
"London","Turkey Street",535130,198900,966602,51.6709460833479,-0.034591847794880337
"London","Twickenham",516115,173660,5595426,51.456421254005,-0.34082895370870991
"London","Upminster",556130,186870,5962402,51.549817377107,0.26329389973138007
"London","Upper Holloway",529750,186630,696286,51.5644205846312,-0.12672494576714
"London","Vauxhall",530430,178030,20618840,51.4870092227458,-0.12534399126030005
"London","Victoria",528900,179000,74955332,51.4966256735434,-0.14694933368091023
"London","Waddon",531155,164830,602304,51.3683849363564,-0.12790687008139034
"London","Wallington",528843,163991,1777840,51.3622760153053,-0.16276525540786002
"London","Walthamstow Central",537295,188975,4358172,51.5807511710322,-0.012790593510230153
"London","Walthamstow Queens Road",537020,188810,500768,51.5794460089612,-0.017026697451250072
"London","Wandsworth Common",527730,173510,1473800,51.4481798080882,-0.16969112450512025
"London","Wandsworth Road",529390,176226,802902,51.4714911884395,-0.14249842407210034
"London","Wandsworth Town",525970,175120,4325092,51.4636569612876,-0.19404582955400018
"London","Wanstead Park",540580,185590,563186,51.5483893275096,0.032249691288730009
"London","Wapping",535025,180175,2590068,51.5033877803078,-0.055358537330910007
"London","Waterloo",531060,179950,94355000,51.503814,-0.11411199999999999
"London","Waterloo (East)",531350,180044,9931272,51.504478050221095,-0.10973637142504034
"London","Welling",546090,176075,2576056,51.459729836196594,0.10360707463807994
"London","Wembley Central",518210,185090,3343694,51.5575556688338,-0.29884282832943
"London","Wembley Stadium",518955,185340,877812,51.559354913803,-0.28758556746107011
"London","West Brompton",525380,178000,5249832,51.489799452865,-0.19989687607594009
"London","West Croydon",532150,166083,5371898,51.378996240859095,-0.11200636106118012
"London","West Drayton",506120,180120,2045624,51.5200268125086,-0.48225843127022028
"London","West Dulwich",532750,173030,1078746,51.440824798555695,-0.096169906684470341
"London","West Ealing",516666,180735,1034660,51.5194616345406,-0.32588050269413005
"London","West Ham",539210,182970,10553980,51.5257992434571,0.0092967004542896525
"London","West Hampstead",525520,184725,4603102,51.5499306887645,-0.19115329237486023
"London","West Hampstead Thameslink",525472,184836,3847102,51.550953494542796,-0.19175226129652012
"London","West Norwood",531910,172010,1921358,51.432207561027,-0.10957885081929009
"London","West Ruislip",508370,186810,178908,51.5786716227991,-0.44271308904658024
"London","West Sutton",525045,164505,364318,51.3691621011384,-0.21814986819792992
"London","West Wickham",538276,166565,905974,51.379533064682,-0.021354305319150058
"London","Westcombe Park",540245,178070,734292,51.4812886829222,0.019498998164920067
"London","White Hart Lane",533690,191340,1621846,51.6041644825988,-0.063676316593660243
"London","Whitechapel",534715,181845,14442948,51.518529749558795,-0.058230011916200031
"London","Whitton",514220,173570,1412916,51.4567172454975,-0.36886715373346
"London","Willesden Junction",521860,182970,6069606,51.5364087508706,-0.24697152150902024
"London","Wimbledon",524810,170666,18509068,51.4244710231176,-0.21554867253637022
"London","Wimbledon Chase",524310,169350,321410,51.412985985616395,-0.22421114385801033
"London","Winchmore Hill",531530,194500,1801460,51.6337869447339,-0.092418374862289987
"London","Wood Street",538490,189415,1410080,51.5839413856235,0.0053329890641897748
"London","Woodgrange Park",541850,185355,513594,51.5454837986609,0.050765499144769688
"London","Woodmansterne",528720,159385,295300,51.3211088625849,-0.16914517533027995
"London","Woolwich Arsenal",543754,178803,3848896,51.485633364463794,0.072022101701879837
"London","Woolwich Dockyard",542740,178910,340190,51.4872338952452,0.057176125042399661
"London","Worcester Park",522220,166150,2198960,51.3855748112449,-0.2581271062669801
"Wales - Cymru","Aber",314870,186950,251108,51.655951006313096,-3.3126529636743305
"Wales - Cymru","Abercynon",308278,194824,298358,51.728043252833196,-3.4079900771378497
"Wales - Cymru","Aberdare",300400,202800,571746,51.8012194959286,-3.52278906789794
"Wales - Cymru","Aberdovey",260600,296000,37706,52.6444836552747,-4.0984315202634
"Wales - Cymru","Abererch",240400,336100,2506,53.006681660156495,-4.40043213699622
"Wales - Cymru","Abergavenny",330500,213600,437016,51.8917097112169,-3.06962856876231
"Wales - Cymru","Abergele & Pensarn",294612,378681,70114,53.381930245315395,-3.5549260307125
"Wales - Cymru","Aberystwyth",258500,281600,335426,52.515367225928195,-4.1331205598809
"Wales - Cymru","Ammanford",262400,212700,19934,51.8959453823757,-4.0876363254884405
"Wales - Cymru","Baglan",274700,192300,23716,51.711096186051094,-3.90851177006554
"Wales - Cymru","Bangor (Gwynedd)",257500,371600,662060,53.3239183009186,-4.13111000126328
"Wales - Cymru","Bargoed",315100,200000,226342,51.7731107518849,-3.30459728908464
"Wales - Cymru","Barmouth",261200,315900,186824,52.823171218624594,-4.085306128141
"Wales - Cymru","Barry",310700,167200,533732,51.4794296188977,-3.3813161024111205
"Wales - Cymru","Barry Docks",312400,167800,245760,51.4844684734683,-3.3559490257046605
"Wales - Cymru","Barry Island",311500,166700,753404,51.4747742960899,-3.36964496642687
"Wales - Cymru","Betws-y-Coed",279500,356500,35322,53.1853253372286,-3.79494406842693
"Wales - Cymru","Birchgrove",316711,180978,54570,51.601916716518,-3.28743574691158
"Wales - Cymru","Blaenau Ffestiniog",269984,345894,39932,53.0914625093764,-3.9441127529223206
"Wales - Cymru","Bodorgan",238600,370200,5552,53.313136753559895,-4.42362692317308
"Wales - Cymru","Borth",260900,290100,67168,52.5914487971286,-4.09503821248607
"Wales - Cymru","Bridgend",290769,179848,1526622,51.596760997339494,-3.6728430971893298
"Wales - Cymru","Brithdir",315200,202000,14408,51.791052056997394,-3.30239296082894
"Wales - Cymru","Briton Ferry",274200,194800,33868,51.733625204809094,-3.91538054100583
"Wales - Cymru","Buckley",329500,363400,41008,53.237002413254295,-3.0215233150994605
"Wales - Cymru","Builth Road",302500,253300,7458,52.2544040117779,-3.4751904408486203
"Wales - Cymru","Bynea",254960,199115,2228,51.774710597749994,-4.20117513522947
"Wales - Cymru","Cadoxton",313240,168880,282098,51.4939939279181,-3.34314224356494
"Wales - Cymru","Caergwrle",330950,357240,17800,53.1813278131095,-3.00188107170131
"Wales - Cymru","Caerphilly",315650,186560,771930,51.6522810015289,-3.3012003934132004
"Wales - Cymru","Caersws",302890,291880,69668,52.600820508376394,-3.4565229120117005
"Wales - Cymru","Caldicot",347400,187600,101248,51.6538558280407,-2.82904679973574
"Wales - Cymru","Cardiff Bay",319074,174883,1302676,51.546657521910696,-3.2545866714952005
"Wales - Cymru","Cardiff Central",318194,175889,12951746,51.555886376447695,-3.26726739688465
"Wales - Cymru","Cardiff Queen Street",318838,176539,2912364,51.561582948005295,-3.2574830306498503
"Wales - Cymru","Carmarthen",241280,219710,416694,51.960981591536296,-4.40245769267515
"Wales - Cymru","Cathays",318260,177320,946274,51.5687245366042,-3.2657710471609303
"Wales - Cymru","Cefn-Y-Bedd",331060,356230,7620,53.1722319542849,-3.0006328672950504
"Wales - Cymru","Chepstow",353600,193700,253466,51.7068894128879,-2.7340589204366204
"Wales - Cymru","Chirk",328470,337830,75524,53.007694857788294,-3.0484523343262797
"Wales - Cymru","Cilmeri",300440,251250,1436,52.2363889421378,-3.5068923811595303
"Wales - Cymru","Clarbeston Road",201500,220940,7828,51.9736319727525,-4.99807245847375
"Wales - Cymru","Clunderwen",211900,219300,24474,51.9587657218731,-4.84237097734051
"Wales - Cymru","Cogan",317460,172560,310002,51.5261466891537,-3.2793448862160606
"Wales - Cymru","Colwyn Bay",285100,379100,269128,53.3873856381419,-3.70210793503301
"Wales - Cymru","Conwy",278049,377466,57006,53.3738498030055,-3.81175532886975
"Wales - Cymru","Coryton",314630,180888,194556,51.6015551198253,-3.31835418474604
"Wales - Cymru","Criccieth",249660,338010,27486,53.023024585161,-4.25799285588394
"Wales - Cymru","Crosskeys",322132,191943,122656,51.6991933158722,-3.2028606225091503
"Wales - Cymru","Cwmbach",302400,201300,27422,51.787367039132995,-3.4934414218400303
"Wales - Cymru","Cwmbran",329800,195800,399760,51.732031896136895,-3.0872616696300206
"Wales - Cymru","Cynghordy",280220,240677,1170,52.144882274263,-3.8142218159915
"Wales - Cymru","Danescourt",314447,178674,108278,51.5817083573809,-3.3218469812202205
"Wales - Cymru","Deganwy",277900,379100,10940,53.388547824834994,-3.8136278156016203
"Wales - Cymru","Dinas (Rhondda)",300570,191980,52822,51.703997835442294,-3.52362137500638
"Wales - Cymru","Dinas Powys",315400,171000,93374,51.512578963904694,-3.31041616798598
"Wales - Cymru","Dingle Road",318040,171890,139000,51.5200025760609,-3.2709929399016
"Wales - Cymru","Dolau",313920,267110,1372,52.3760777262874,-3.2980619576136503
"Wales - Cymru","Dolgarrog",278309,367024,612,53.2800288372128,-3.8105121510193705
"Wales - Cymru","Dolwyddelan",273740,352190,3442,53.147482292662396,-3.8847934334205405
"Wales - Cymru","Dovey Junction",269690,298020,4434,52.6614872314633,-3.9596793071417
"Wales - Cymru","Dyffryn Ardudwy",258170,323330,16636,52.890263766561496,-4.1301743132036606
"Wales - Cymru","Eastbrook",316260,171650,167798,51.5182328365821,-3.29744744995213
"Wales - Cymru","Ebbw Vale Parkway",317539,207172,53218,51.836994109771396,-3.2656376732803
"Wales - Cymru","Ebbw Vale Town",317128,209353,244590,51.856672279962396,-3.27097595612642
"Wales - Cymru","Energlyn & Churchill Park",314957,187866,101362,51.664159587715794,-3.3110360044517497
"Wales - Cymru","Fairbourne",261600,312900,40512,52.796175538316696,-4.07980363820631
"Wales - Cymru","Fairwater",314440,177940,89250,51.575117198478395,-3.3222080987896705
"Wales - Cymru","Fernhill",303600,199560,26148,51.7715071032788,-3.4761115610742905
"Wales - Cymru","Ferryside",236600,210400,20086,51.8776754139217,-4.4735916569414504
"Wales - Cymru","Ffairfach",262900,221200,2694,51.9722506366684,-4.07848994470593
"Wales - Cymru","Fishguard & Goodwick",194535,238200,20136,52.1286872307793,-5.10268720996108
"Wales - Cymru","Fishguard Harbour",195200,239000,16994,52.1358816431613,-5.09270342968527
"Wales - Cymru","Flint",324500,373100,257500,53.3253409164763,-3.09455830701177
"Wales - Cymru","Garth (Mid-Glamorgan)",286400,189900,12472,51.687780304627694,-3.7350235479250404
"Wales - Cymru","Garth (Powys)",295380,249430,1032,52.2209826650521,-3.5836731001961697
"Wales - Cymru","Gilfach Fargoed",315300,199100,5150,51.764984447027395,-3.30193853921356
"Wales - Cymru","Glan Conwy",280200,376000,3166,53.360346831909,-3.77885105900181
"Wales - Cymru","Gowerton",259240,196400,174096,51.7498615730555,-4.13787342396239
"Wales - Cymru","Grangetown (South Glamorgan)",317455,174965,197244,51.547748680221495,-3.2785559184595705
"Wales - Cymru","Gwersyllt",331900,353300,26802,53.1457102310453,-2.9889973619903003
"Wales - Cymru","Harlech",258100,331400,124892,52.9627615158473,-4.12968879057209
"Wales - Cymru","Haverfordwest",196000,215700,133164,51.9265364301831,-5.0803810733232
"Wales - Cymru","Hawarden",331130,365860,32642,53.2586689914691,-2.99528669143901
"Wales - Cymru","Hawarden Bridge",331140,369500,3296,53.2913447793672,-2.9935130621187405
"Wales - Cymru","Heath High Level",318111,180385,441148,51.5962856016115,-3.26687178656357
"Wales - Cymru","Heath Low Level",318080,180300,68490,51.5955289658072,-3.26736259903055
"Wales - Cymru","Hengoed",315400,195000,164574,51.7281389618675,-3.3019123600702605
"Wales - Cymru","Holyhead",224800,382200,219748,53.4217946712935,-4.6360132189963705
"Wales - Cymru","Hope (Clwyd)",330700,358300,24630,53.1909085373498,-3.0052649018469797
"Wales - Cymru","Johnston (Dyfed)",193300,210700,9008,51.8815829535181,-5.12067016175961
"Wales - Cymru","Kidwelly",240100,206500,28188,51.842383025077595,-4.42177799651643
"Wales - Cymru","Kilgetty",212600,207200,16402,51.850028589820894,-4.8323659489083806
"Wales - Cymru","Knucklas",325400,274100,3454,52.436223071240896,-3.12176271488182
"Wales - Cymru","Lamphey",201400,200400,4868,51.7890743355346,-4.99965837143388
"Wales - Cymru","Lisvane and Thornhill",317880,183520,216444,51.624493210255395,-3.2691658297819703
"Wales - Cymru","Llanaber",259870,318010,3318,52.842280917271,-4.10521081114198
"Wales - Cymru","Llanbedr",257900,326900,11340,52.9223623697686,-4.13362099441326
"Wales - Cymru","Llanbister Road",317420,271620,992,52.415805687919395,-3.24346620174507
"Wales - Cymru","Llanbradach",314700,190100,98714,51.6842794296579,-3.3140666736240103
"Wales - Cymru","Llandaf",314830,179550,482822,51.5894949530773,-3.3158567950091404
"Wales - Cymru","Llandanwg",257030,328630,4312,52.9379997125694,-4.14661846034093
"Wales - Cymru","Llandecwyn",261800,337900,1886,53.0207145542583,-4.07162520414065
"Wales - Cymru","Llandeilo",263350,222620,19520,51.984954367247,-4.07146921750039
"Wales - Cymru","Llandovery",276320,234520,16732,52.0901508741352,-3.87434138152818
"Wales - Cymru","Llandrindod",305930,261360,40128,52.326113032648095,-3.4207711800943406
"Wales - Cymru","Llandudno",278400,382000,305280,53.414515289345,-3.80510587566567
"Wales - Cymru","Llandudno Junction",279488,377857,317382,53.377136989943594,-3.7893681868504903
"Wales - Cymru","Llandybie",262000,215500,10756,51.921147459012694,-4.09307343604607
"Wales - Cymru","Llanelli",250650,199445,400780,51.7781005228526,-4.26537187449474
"Wales - Cymru","Llanfairfechan",267800,375200,14040,53.354977114213,-3.9709804027391
"Wales - Cymru","Llanfairpwll",252600,371600,20604,53.324451233218596,-4.20689689108433
"Wales - Cymru","Llangadog",269960,228550,5578,52.0373980221397,-3.9711560837712003
"Wales - Cymru","Llangammarch",293630,247360,1782,52.202703677074794,-3.61064383583319
"Wales - Cymru","Llangennech",256400,201200,3350,51.793293502726094,-4.17934510806469
"Wales - Cymru","Llangynllo",320990,273030,806,52.427653887980696,-3.1889169927687
"Wales - Cymru","Llanharan",300170,183060,175652,51.623947955394094,-3.5323234262685004
"Wales - Cymru","Llanhilleth",321645,200783,84284,51.7786960406064,-3.2067796089450997
"Wales - Cymru","Llanishen",318110,182200,269568,51.6125872481014,-3.26622905039358
"Wales - Cymru","Llanrwst",280063,361693,12606,53.2318764391869,-3.78486223890894
"Wales - Cymru","Llansamlet",269740,197540,31758,51.758839979227794,-3.9812056653268204
"Wales - Cymru","Llantwit Major",297050,168900,298418,51.497320961643,-3.5828651494222905
"Wales - Cymru","Llanwrda",271500,231000,2052,52.059202157648194,-3.9475091625060603
"Wales - Cymru","Llanwrtyd",288310,246410,7254,52.1950883565087,-3.6909955367426805
"Wales - Cymru","Llwyngwril",258920,309720,28560,52.767923125198095,-4.1213430138978
"Wales - Cymru","Llwynypia",299500,193800,61724,51.7205454635587,-3.53898269112159
"Wales - Cymru","Machynlleth",274480,301320,137686,52.6904630388257,-3.8859743258108805
"Wales - Cymru","Maesteg",285520,191420,191530,51.701575840957595,-3.74771231379294
"Wales - Cymru","Maesteg (Ewenny Road)",285900,190900,5494,51.696843842124295,-3.7421959625221204
"Wales - Cymru","Manorbier",207000,199400,9346,51.7800451937011,-4.9161665078823304
"Wales - Cymru","Merthyr Tydfil",305010,206000,512754,51.829076919427294,-3.4530017314801604
"Wales - Cymru","Merthyr Vale",307700,199500,49550,51.770159314962896,-3.4150362206007
"Wales - Cymru","Milford Haven",190026,206183,62752,51.8409450514395,-5.1694598006538
"Wales - Cymru","Minffordd",259940,338560,17178,53.0268641630925,-4.10004871836533
"Wales - Cymru","Morfa Mawddach",262800,314100,11434,52.8068100636524,-4.06123197103892
"Wales - Cymru","Mountain Ash",304940,198960,99694,51.7658569218497,-3.4563385174253005
"Wales - Cymru","Narberth",212050,214710,18966,51.9175204546886,-4.84029795818789
"Wales - Cymru","Neath",275100,197500,816748,51.757756144735,-3.90135126424208
"Wales - Cymru","Newbridge",321053,196956,134570,51.7444598665397,-3.21703606209926
"Wales - Cymru","Newport (Gwent)",330780,188245,2696620,51.6639469868735,-3.0757220921339705
"Wales - Cymru","Newtown",311100,291300,185064,52.593921547574,-3.33199076546285
"Wales - Cymru","Ninian Park",316640,175980,126512,51.557041807076594,-3.2902751410703397
"Wales - Cymru","North Llanrwst",279520,362260,1942,53.2370540956179,-3.79308816123324
"Wales - Cymru","Pantyffynnon",262300,210800,3274,51.8788872919114,-4.0895003585277605
"Wales - Cymru","Pembrey & Burry Port",244700,200700,138008,51.789906227405396,-4.35390236530422
"Wales - Cymru","Pembroke",199160,201130,31066,51.7956347719084,-5.0330657636818
"Wales - Cymru","Pembroke Dock",197040,203550,46226,51.8173718255258,-5.0647088402034308
"Wales - Cymru","Pen-Y-Bont",309900,264800,1824,52.356190826307994,-3.35963104874243
"Wales - Cymru","Penally",211820,199080,5168,51.7770853251902,-4.84431217575289
"Wales - Cymru","Penarth",318460,171420,626950,51.5156893054235,-3.26494095956902
"Wales - Cymru","Pencoed",296000,181700,238180,51.6124909376693,-3.59465598357382
"Wales - Cymru","Pengam",315030,197570,461066,51.751300869180696,-3.30650584874551
"Wales - Cymru","Penhelig",262100,296150,8570,52.6456537384574,-4.07557992647285
"Wales - Cymru","Penmaenmawr",271821,376557,11692,53.3666095815126,-3.90841408930126
"Wales - Cymru","Penrhiwceiber",306050,197670,44846,51.7540514428462,-3.4402236266548005
"Wales - Cymru","Penrhyndeudraeth",261320,338820,56156,53.029036056258,-4.0788059201902005
"Wales - Cymru","Pensarn",257800,328000,2736,52.932254537838595,-4.13494149434649
"Wales - Cymru","Pentre-Bach",306000,203800,27002,51.8091211494038,-3.43895415214467
"Wales - Cymru","Penychain",242800,336500,4126,53.010079917023795,-4.36353910096289
"Wales - Cymru","Penyffordd",329540,361180,20686,53.217061502300396,-3.02187894761526
"Wales - Cymru","Pont-y-Pant",275280,353610,842,53.160010815768594,-3.8607195131217997
"Wales - Cymru","Pontarddulais",258790,204080,4820,51.818911226500894,-4.14317777123074
"Wales - Cymru","Pontlottyn",311800,206100,18230,51.8285977253731,-3.3516549060711602
"Wales - Cymru","Pontyclun",303460,181459,305836,51.6089448410852,-3.4839716702616403
"Wales - Cymru","Pontypool and New Inn",330000,200400,77030,51.7732930676236,-3.0824341369481205
"Wales - Cymru","Pontypridd",307190,189800,864294,51.6831358484637,-3.4258482325072004
"Wales - Cymru","Port Talbot Parkway",276700,189600,516610,51.686557867651295,-3.87938383949351
"Wales - Cymru","Porth",302660,191350,355330,51.6979433239309,-3.4927246531642497
"Wales - Cymru","Porthmadog",256630,339190,70860,53.032900188910496,-4.1507545168606406
