ProductKey,CustomerKey,OrderDateKey,DueDateKey,ShipDateKey,SalesOrderNumber,SalesAmount,SalesCountry,SalesRegion
530,29045,20200424,20200506,20200501,"SO56712",4.99,"United States","Southwest"
530,24990,20200425,20200507,20200502,"SO56790",4.99,"United States","Southwest"
530,28281,20200427,20200509,20200504,"SO56864",4.99,"United States","Southwest"
530,24354,20200430,20200512,20200507,"SO57236",4.99,"United States","Southwest"
530,27233,20200503,20200515,20200510,"SO57385",4.99,"United States","Southwest"
530,24359,20200505,20200517,20200512,"SO57526",4.99,"United States","Southwest"
530,26809,20200509,20200521,20200516,"SO57708",4.99,"United States","Southwest"
530,27435,20200509,20200521,20200516,"SO57709",4.99,"United States","Southwest"
530,26557,20200511,20200523,20200518,"SO57808",4.99,"United States","Southwest"
530,25185,20200514,20200526,20200521,"SO58013",4.99,"United States","Southwest"
530,27247,20200518,20200530,20200525,"SO58203",4.99,"United States","Southwest"
530,27610,20200518,20200530,20200525,"SO58204",4.99,"United States","Southwest"
530,27630,20200519,20200531,20200526,"SO58257",4.99,"United States","Southwest"
530,24358,20200524,20200605,20200531,"SO58576",4.99,"United States","Southwest"
530,26690,20200526,20200607,20200602,"SO58653",4.99,"United States","Southwest"
530,28087,20200529,20200610,20200605,"SO58852",4.99,"United States","Southwest"
530,25391,20200529,20200610,20200605,"SO58894",4.99,"United States","Southwest"
530,28360,20200601,20200613,20200608,"SO59222",4.99,"United States","Southwest"
530,26577,20200601,20200613,20200608,"SO59225",4.99,"United States","Southwest"
530,25403,20200602,20200614,20200609,"SO59335",4.99,"United States","Southwest"
530,26713,20200605,20200617,20200612,"SO59511",4.99,"United States","Southwest"
530,28858,20200607,20200619,20200614,"SO59661",4.99,"United States","Southwest"
530,28006,20200609,20200621,20200616,"SO59770",4.99,"United States","Southwest"
530,26596,20200609,20200621,20200616,"SO59771",4.99,"United States","Southwest"
530,28345,20200610,20200622,20200617,"SO59844",4.99,"United States","Southwest"
530,28251,20200614,20200626,20200621,"SO60135",4.99,"United States","Southwest"
530,26546,20200622,20200704,20200629,"SO60689",4.99,"United States","Southwest"
530,26804,20200624,20200706,20200701,"SO60778",4.99,"United States","Southwest"
530,25397,20200624,20200706,20200701,"SO60821",4.99,"United States","Southwest"
530,26777,20200625,20200707,20200702,"SO60854",4.99,"United States","Southwest"
530,25417,20200626,20200708,20200703,"SO60941",4.99,"United States","Southwest"
530,29020,20200627,20200709,20200704,"SO60975",4.99,"United States","Southwest"
530,28151,20200628,20200710,20200705,"SO61046",4.99,"United States","Southwest"
530,27065,20200701,20200713,20200708,"SO61329",4.99,"United States","Southwest"
530,27609,20200702,20200714,20200709,"SO61386",4.99,"United States","Southwest"
530,28253,20200702,20200714,20200709,"SO61387",4.99,"United States","Southwest"
530,27458,20200702,20200714,20200709,"SO61390",4.99,"United States","Southwest"
530,27603,20200706,20200718,20200713,"SO61608",4.99,"United States","Southwest"
530,26812,20200707,20200719,20200714,"SO61677",4.99,"United States","Southwest"
530,26128,20200707,20200719,20200714,"SO61678",4.99,"United States","Southwest"
530,28662,20200709,20200721,20200716,"SO61843",4.99,"United States","Southwest"
530,24654,20200710,20200722,20200717,"SO61915",4.99,"United States","Southwest"
530,28009,20200711,20200723,20200718,"SO61930",4.99,"United States","Southwest"
530,27619,20200711,20200723,20200718,"SO61931",4.99,"United States","Southwest"
530,28187,20200713,20200725,20200720,"SO62037",4.99,"United States","Southwest"
530,26583,20200715,20200727,20200722,"SO62185",4.99,"United States","Southwest"
530,26674,20200718,20200730,20200725,"SO62355",4.99,"United States","Southwest"
530,26675,20200719,20200731,20200726,"SO62414",4.99,"United States","Southwest"
530,26707,20200719,20200731,20200726,"SO62415",4.99,"United States","Southwest"
530,28059,20200723,20200804,20200730,"SO62645",4.99,"United States","Southwest"
530,26057,20200723,20200804,20200730,"SO62682",4.99,"United States","Southwest"
530,28999,20200725,20200806,20200801,"SO62772",4.99,"United States","Southwest"
530,27035,20200725,20200806,20200801,"SO62773",4.99,"United States","Southwest"
530,26800,20200725,20200806,20200801,"SO62774",4.99,"United States","Southwest"
530,27204,20200727,20200808,20200803,"SO62892",4.99,"United States","Southwest"
530,26803,20200727,20200808,20200803,"SO62894",4.99,"United States","Southwest"
530,27209,20200730,20200811,20200806,"SO63074",4.99,"United States","Southwest"
530,24668,20200730,20200811,20200806,"SO63111",4.99,"United States","Southwest"
530,26712,20200731,20200812,20200807,"SO63306",4.99,"United States","Southwest"
530,27386,20200801,20200813,20200808,"SO63374",4.99,"United States","Southwest"
530,24782,20200804,20200816,20200811,"SO63607",4.99,"United States","Southwest"
530,26342,20200804,20200816,20200811,"SO63608",4.99,"United States","Southwest"
530,27379,20200805,20200817,20200812,"SO63637",4.99,"United States","Southwest"
530,26689,20200805,20200817,20200812,"SO63643",4.99,"United States","Southwest"
530,26201,20200807,20200819,20200814,"SO63804",4.99,"United States","Southwest"
530,24739,20200807,20200819,20200814,"SO63805",4.99,"United States","Southwest"
530,27481,20200808,20200820,20200815,"SO63842",4.99,"United States","Southwest"
530,27627,20200811,20200823,20200818,"SO64012",4.99,"United States","Southwest"
530,27913,20200811,20200823,20200818,"SO64015",4.99,"United States","Southwest"
530,24754,20200811,20200823,20200818,"SO64043",4.99,"United States","Southwest"
530,28242,20200813,20200825,20200820,"SO64132",4.99,"United States","Southwest"
530,27018,20200813,20200825,20200820,"SO64133",4.99,"United States","Southwest"
530,26721,20200814,20200826,20200821,"SO64194",4.99,"United States","Southwest"
530,28007,20200815,20200827,20200822,"SO64257",4.99,"United States","Southwest"
530,25889,20200818,20200830,20200825,"SO64512",4.99,"United States","Southwest"
530,27529,20200822,20200903,20200829,"SO64741",4.99,"United States","Southwest"
530,28029,20200824,20200905,20200831,"SO64867",4.99,"United States","Southwest"
530,23328,20200826,20200907,20200902,"SO65014",4.99,"United States","Southwest"
530,27039,20200829,20200910,20200905,"SO65340",4.99,"United States","Southwest"
530,27408,20200903,20200915,20200910,"SO65645",4.99,"United States","Southwest"
530,26257,20200903,20200915,20200910,"SO65646",4.99,"United States","Southwest"
530,29003,20200908,20200920,20200915,"SO65964",4.99,"United States","Southwest"
530,25909,20200909,20200921,20200916,"SO66068",4.99,"United States","Southwest"
530,28105,20200910,20200922,20200917,"SO66097",4.99,"United States","Southwest"
530,27189,20200910,20200922,20200917,"SO66101",4.99,"United States","Southwest"
530,27528,20200910,20200922,20200917,"SO66103",4.99,"United States","Southwest"
530,26539,20200911,20200923,20200918,"SO66196",4.99,"United States","Southwest"
530,28089,20200912,20200924,20200919,"SO66217",4.99,"United States","Southwest"
530,27385,20200916,20200928,20200923,"SO66449",4.99,"United States","Southwest"
530,28356,20200917,20200929,20200924,"SO66524",4.99,"United States","Southwest"
530,24783,20200917,20200929,20200924,"SO66551",4.99,"United States","Southwest"
530,26732,20200920,20201002,20200927,"SO66714",4.99,"United States","Southwest"
530,26695,20200920,20201002,20200927,"SO66755",4.99,"United States","Southwest"
530,27620,20200922,20201004,20200929,"SO66840",4.99,"United States","Southwest"
530,23789,20200924,20201006,20201001,"SO67006",4.99,"United States","Southwest"
530,26723,20200927,20201009,20201004,"SO67193",4.99,"United States","Southwest"
530,28123,20200928,20201010,20201005,"SO67218",4.99,"United States","Southwest"
530,26715,20201009,20201021,20201016,"SO68038",4.99,"United States","Southwest"
530,26709,20201010,20201022,20201017,"SO68108",4.99,"United States","Southwest"
530,29028,20201011,20201023,20201018,"SO68165",4.99,"United States","Southwest"
530,28358,20201013,20201025,20201020,"SO68286",4.99,"United States","Southwest"
530,28001,20201013,20201025,20201020,"SO68287",4.99,"United States","Southwest"
530,27915,20201015,20201027,20201022,"SO68416",4.99,"United States","Southwest"
530,27579,20201018,20201030,20201025,"SO68640",4.99,"United States","Southwest"
530,27988,20201019,20201031,20201026,"SO68692",4.99,"United States","Southwest"
530,28252,20201019,20201031,20201026,"SO68693",4.99,"United States","Southwest"
530,27459,20201019,20201031,20201026,"SO68726",4.99,"United States","Southwest"
530,26612,20201020,20201101,20201027,"SO68752",4.99,"United States","Southwest"
530,27301,20201024,20201105,20201031,"SO69038",4.99,"United States","Southwest"
530,25985,20201024,20201105,20201031,"SO69077",4.99,"United States","Southwest"
530,27412,20201025,20201106,20201101,"SO69107",4.99,"United States","Southwest"
530,27445,20201026,20201107,20201102,"SO69183",4.99,"United States","Southwest"
530,26578,20201028,20201109,20201104,"SO69330",4.99,"United States","Southwest"
530,27245,20201031,20201112,20201107,"SO69741",4.99,"United States","Southwest"
530,24996,20201031,20201112,20201107,"SO69782",4.99,"United States","Southwest"
530,27997,20201101,20201113,20201108,"SO69809",4.99,"United States","Southwest"
530,26554,20201101,20201113,20201108,"SO69810",4.99,"United States","Southwest"
530,26094,20201102,20201114,20201109,"SO69928",4.99,"United States","Southwest"
530,11175,20201103,20201115,20201110,"SO69993",4.99,"United States","Southwest"
530,26004,20201103,20201115,20201110,"SO69995",4.99,"United States","Southwest"
530,26813,20201104,20201116,20201111,"SO70039",4.99,"United States","Southwest"
530,26003,20201104,20201116,20201111,"SO70077",4.99,"United States","Southwest"
530,26241,20201106,20201118,20201113,"SO70230",4.99,"United States","Southwest"
530,27031,20201107,20201119,20201114,"SO70263",4.99,"United States","Southwest"
530,27615,20201108,20201120,20201115,"SO70364",4.99,"United States","Southwest"
530,27038,20201109,20201121,20201116,"SO70389",4.99,"United States","Southwest"
530,27616,20201109,20201121,20201116,"SO70439",4.99,"United States","Southwest"
530,26016,20201111,20201123,20201118,"SO70582",4.99,"United States","Southwest"
530,26704,20201112,20201124,20201119,"SO70611",4.99,"United States","Southwest"
530,27238,20201114,20201126,20201121,"SO70769",4.99,"United States","Southwest"
530,27381,20201118,20201130,20201125,"SO71034",4.99,"United States","Southwest"
530,26793,20201118,20201130,20201125,"SO71035",4.99,"United States","Southwest"
530,26634,20201118,20201130,20201125,"SO71079",4.99,"United States","Southwest"
530,26169,20201119,20201201,20201126,"SO71110",4.99,"United States","Southwest"
530,27645,20201119,20201201,20201126,"SO71137",4.99,"United States","Southwest"
530,26252,20201120,20201202,20201127,"SO71200",4.99,"United States","Southwest"
530,27626,20201122,20201204,20201129,"SO71295",4.99,"United States","Southwest"
530,27918,20201126,20201208,20201203,"SO71612",4.99,"United States","Southwest"
530,28026,20201127,20201209,20201204,"SO71638",4.99,"United States","Southwest"
530,28124,20201128,20201210,20201205,"SO71707",4.99,"United States","Southwest"
530,28104,20201129,20201211,20201206,"SO71964",4.99,"United States","Southwest"
530,26738,20201130,20201212,20201207,"SO72016",4.99,"United States","Southwest"
530,28128,20201201,20201213,20201208,"SO72076",4.99,"United States","Southwest"
530,25078,20201203,20201215,20201210,"SO72255",4.99,"United States","Southwest"
530,27013,20201211,20201223,20201218,"SO72803",4.99,"United States","Southwest"
530,26251,20201212,20201224,20201219,"SO72873",4.99,"United States","Southwest"
530,28125,20201213,20201225,20201220,"SO72975",4.99,"United States","Southwest"
530,28275,20201215,20201227,20201222,"SO73122",4.99,"United States","Southwest"
530,26302,20201215,20201227,20201222,"SO73165",4.99,"United States","Southwest"
530,28289,20201216,20201228,20201223,"SO73195",4.99,"United States","Southwest"
530,26286,20201217,20201229,20201224,"SO73317",4.99,"United States","Southwest"
530,29030,20201220,20210101,20201227,"SO73516",4.99,"United States","Southwest"
530,28571,20201220,20210101,20201227,"SO73517",4.99,"United States","Southwest"
530,27916,20201222,20210103,20201229,"SO73664",4.99,"United States","Southwest"
530,28259,20201222,20210103,20201229,"SO73695",4.99,"United States","Southwest"
530,28258,20210101,20210113,20210108,"SO74262",4.99,"United States","Southwest"
530,26637,20210102,20210114,20210109,"SO74282",4.99,"United States","Southwest"
530,27190,20210104,20210116,20210111,"SO74343",4.99,"United States","Southwest"
530,27010,20210112,20210124,20210119,"SO74598",4.99,"United States","Southwest"
530,27032,20210118,20210130,20210125,"SO74796",4.99,"United States","Southwest"
530,26613,20210119,20210131,20210126,"SO74816",4.99,"United States","Southwest"
530,28873,20210121,20210202,20210128,"SO74881",4.99,"United States","Southwest"
530,27383,20210123,20210204,20210130,"SO74943",4.99,"United States","Southwest"
530,27434,20210123,20210204,20210130,"SO74945",4.99,"United States","Southwest"
530,27480,20210123,20210204,20210130,"SO74946",4.99,"United States","Southwest"
222,11261,20191230,20200111,20200106,"SO51210",34.99,"United States","Southwest"
222,19225,20191231,20200112,20200107,"SO51242",34.99,"United States","Southwest"
222,28298,20200106,20200118,20200113,"SO51330",34.99,"United States","Southwest"
222,24417,20200108,20200120,20200115,"SO51370",34.99,"United States","Southwest"
222,11275,20200112,20200124,20200119,"SO51430",34.99,"United States","Southwest"
222,26307,20200112,20200124,20200119,"SO51433",34.99,"United States","Southwest"
222,16798,20200116,20200128,20200123,"SO51486",34.99,"United States","Southwest"
222,24405,20200122,20200203,20200129,"SO51599",34.99,"United States","Southwest"
222,11830,20200130,20200211,20200206,"SO52009",34.99,"United States","Southwest"
222,19403,20200130,20200211,20200206,"SO52016",34.99,"United States","Southwest"
222,19532,20200131,20200212,20200207,"SO52063",34.99,"United States","Southwest"
222,24660,20200201,20200213,20200208,"SO52106",34.99,"United States","Southwest"
222,22038,20200204,20200216,20200211,"SO52232",34.99,"United States","Southwest"
222,16018,20200204,20200216,20200211,"SO52245",34.99,"United States","Southwest"
222,13360,20200204,20200216,20200211,"SO52250",34.99,"United States","Southwest"
222,13882,20200205,20200217,20200212,"SO52318",34.99,"United States","Southwest"
222,11234,20200208,20200220,20200215,"SO52421",34.99,"United States","Southwest"
222,11233,20200208,20200220,20200215,"SO52443",34.99,"United States","Southwest"
222,24930,20200212,20200224,20200219,"SO52627",34.99,"United States","Southwest"
222,24662,20200213,20200225,20200220,"SO52722",34.99,"United States","Southwest"
222,23069,20200214,20200226,20200221,"SO52738",34.99,"United States","Southwest"
222,19639,20200214,20200226,20200221,"SO52745",34.99,"United States","Southwest"
222,14505,20200214,20200226,20200221,"SO52746",34.99,"United States","Southwest"
222,11650,20200215,20200227,20200222,"SO52822",34.99,"United States","Southwest"
222,15742,20200216,20200228,20200223,"SO52865",34.99,"United States","Southwest"
222,12071,20200217,20200301,20200224,"SO52922",34.99,"United States","Southwest"
222,19533,20200217,20200301,20200224,"SO52924",34.99,"United States","Southwest"
222,15397,20200218,20200302,20200225,"SO52940",34.99,"United States","Southwest"
222,11162,20200218,20200302,20200225,"SO52957",34.99,"United States","Southwest"
222,25102,20200219,20200303,20200226,"SO52980",34.99,"United States","Southwest"
222,11816,20200220,20200304,20200227,"SO53053",34.99,"United States","Southwest"
222,11837,20200220,20200304,20200227,"SO53054",34.99,"United States","Southwest"
222,11297,20200220,20200304,20200227,"SO53056",34.99,"United States","Southwest"
222,13871,20200223,20200307,20200302,"SO53234",34.99,"United States","Southwest"
222,25099,20200223,20200307,20200302,"SO53238",34.99,"United States","Southwest"
222,19395,20200224,20200308,20200303,"SO53287",34.99,"United States","Southwest"
222,27059,20200225,20200309,20200304,"SO53301",34.99,"United States","Southwest"
222,24527,20200227,20200311,20200306,"SO53445",34.99,"United States","Southwest"
222,22346,20200301,20200313,20200308,"SO53716",34.99,"United States","Southwest"
222,19110,20200302,20200314,20200309,"SO53756",34.99,"United States","Southwest"
222,24492,20200303,20200315,20200310,"SO53823",34.99,"United States","Southwest"
222,21748,20200304,20200316,20200311,"SO53870",34.99,"United States","Southwest"
222,21472,20200305,20200317,20200312,"SO53890",34.99,"United States","Southwest"
222,17130,20200305,20200317,20200312,"SO53895",34.99,"United States","Southwest"
222,15496,20200305,20200317,20200312,"SO53896",34.99,"United States","Southwest"
222,13388,20200305,20200317,20200312,"SO53900",34.99,"United States","Southwest"
222,11781,20200306,20200318,20200313,"SO53922",34.99,"United States","Southwest"
222,12073,20200306,20200318,20200313,"SO53959",34.99,"United States","Southwest"
222,11789,20200307,20200319,20200314,"SO53981",34.99,"United States","Southwest"
222,15487,20200307,20200319,20200314,"SO54003",34.99,"United States","Southwest"
222,11891,20200307,20200319,20200314,"SO54019",34.99,"United States","Southwest"
222,25899,20200311,20200323,20200318,"SO54213",34.99,"United States","Southwest"
222,21795,20200312,20200324,20200319,"SO54308",34.99,"United States","Southwest"
222,16965,20200318,20200330,20200325,"SO54624",34.99,"United States","Southwest"
222,16895,20200319,20200331,20200326,"SO54700",34.99,"United States","Southwest"
222,19547,20200319,20200331,20200326,"SO54710",34.99,"United States","Southwest"
222,23405,20200320,20200401,20200327,"SO54730",34.99,"United States","Southwest"
222,14351,20200320,20200401,20200327,"SO54742",34.99,"United States","Southwest"
222,24411,20200322,20200403,20200329,"SO54838",34.99,"United States","Southwest"
222,15910,20200322,20200403,20200329,"SO54848",34.99,"United States","Southwest"
222,11959,20200323,20200404,20200330,"SO54884",34.99,"United States","Southwest"
222,11783,20200323,20200404,20200330,"SO54885",34.99,"United States","Southwest"
222,20413,20200323,20200404,20200330,"SO54903",34.99,"United States","Southwest"
222,25261,20200325,20200406,20200401,"SO54990",34.99,"United States","Southwest"
222,11539,20200325,20200406,20200401,"SO55018",34.99,"United States","Southwest"
222,15307,20200330,20200411,20200406,"SO55352",34.99,"United States","Southwest"
222,23862,20200331,20200412,20200407,"SO55409",34.99,"United States","Southwest"
222,29052,20200401,20200413,20200408,"SO55464",34.99,"United States","Southwest"
222,28090,20200401,20200413,20200408,"SO55466",34.99,"United States","Southwest"
222,16963,20200402,20200414,20200409,"SO55527",34.99,"United States","Southwest"
222,19129,20200403,20200415,20200410,"SO55593",34.99,"United States","Southwest"
222,19981,20200404,20200416,20200411,"SO55678",34.99,"United States","Southwest"
222,15273,20200406,20200418,20200413,"SO55770",34.99,"United States","Southwest"
222,11695,20200409,20200421,20200416,"SO55948",34.99,"United States","Southwest"
222,24809,20200409,20200421,20200416,"SO55963",34.99,"United States","Southwest"
222,13923,20200410,20200422,20200417,"SO55995",34.99,"United States","Southwest"
222,26452,20200411,20200423,20200418,"SO56031",34.99,"United States","Southwest"
222,11694,20200411,20200423,20200418,"SO56050",34.99,"United States","Southwest"
222,13208,20200411,20200423,20200418,"SO56058",34.99,"United States","Southwest"
222,27914,20200412,20200424,20200419,"SO56075",34.99,"United States","Southwest"
222,26335,20200412,20200424,20200419,"SO56076",34.99,"United States","Southwest"
222,22215,20200414,20200426,20200421,"SO56200",34.99,"United States","Southwest"
222,13100,20200417,20200429,20200424,"SO56364",34.99,"United States","Southwest"
222,25441,20200418,20200430,20200425,"SO56393",34.99,"United States","Southwest"
222,17605,20200418,20200430,20200425,"SO56400",34.99,"United States","Southwest"
222,20671,20200419,20200501,20200426,"SO56470",34.99,"United States","Southwest"
222,26044,20200420,20200502,20200427,"SO56501",34.99,"United States","Southwest"
222,13980,20200421,20200503,20200428,"SO56575",34.99,"United States","Southwest"
222,14075,20200423,20200505,20200430,"SO56676",34.99,"United States","Southwest"
222,28043,20200424,20200506,20200501,"SO56709",34.99,"United States","Southwest"
222,11654,20200424,20200506,20200501,"SO56739",34.99,"United States","Southwest"
222,12709,20200424,20200506,20200501,"SO56743",34.99,"United States","Southwest"
222,14294,20200425,20200507,20200502,"SO56776",34.99,"United States","Southwest"
222,22367,20200426,20200508,20200503,"SO56812",34.99,"United States","Southwest"
222,24419,20200427,20200509,20200504,"SO56870",34.99,"United States","Southwest"
222,19892,20200428,20200510,20200505,"SO56954",34.99,"United States","Southwest"
222,15838,20200429,20200511,20200506,"SO56985",34.99,"United States","Southwest"
222,19867,20200429,20200511,20200506,"SO57008",34.99,"United States","Southwest"
222,20024,20200430,20200512,20200507,"SO57238",34.99,"United States","Southwest"
222,13074,20200502,20200514,20200509,"SO57345",34.99,"United States","Southwest"
222,26499,20200502,20200514,20200509,"SO57363",34.99,"United States","Southwest"
222,25075,20200503,20200515,20200510,"SO57422",34.99,"United States","Southwest"
222,19130,20200504,20200516,20200511,"SO57464",34.99,"United States","Southwest"
222,25390,20200505,20200517,20200512,"SO57525",34.99,"United States","Southwest"
222,27755,20200506,20200518,20200513,"SO57548",34.99,"United States","Southwest"
222,23171,20200507,20200519,20200514,"SO57603",34.99,"United States","Southwest"
222,23205,20200509,20200521,20200516,"SO57710",34.99,"United States","Southwest"
222,25080,20200509,20200521,20200516,"SO57740",34.99,"United States","Southwest"
222,22130,20200509,20200521,20200516,"SO57742",34.99,"United States","Southwest"
222,25060,20200510,20200522,20200517,"SO57785",34.99,"United States","Southwest"
222,11783,20200511,20200523,20200518,"SO57823",34.99,"United States","Southwest"
222,13316,20200511,20200523,20200518,"SO57828",34.99,"United States","Southwest"
222,25386,20200514,20200526,20200521,"SO58010",34.99,"United States","Southwest"
222,20030,20200514,20200526,20200521,"SO58016",34.99,"United States","Southwest"
222,11141,20200516,20200528,20200523,"SO58082",34.99,"United States","Southwest"
222,13422,20200516,20200528,20200523,"SO58108",34.99,"United States","Southwest"
222,25389,20200516,20200528,20200523,"SO58120",34.99,"United States","Southwest"
222,19164,20200517,20200529,20200524,"SO58175",34.99,"United States","Southwest"
222,13439,20200518,20200530,20200525,"SO58232",34.99,"United States","Southwest"
222,16490,20200519,20200531,20200526,"SO58274",34.99,"United States","Southwest"
222,21313,20200520,20200601,20200527,"SO58345",34.99,"United States","Southwest"
222,13288,20200521,20200602,20200528,"SO58396",34.99,"United States","Southwest"
222,20067,20200521,20200602,20200528,"SO58410",34.99,"United States","Southwest"
222,25388,20200522,20200603,20200529,"SO58464",34.99,"United States","Southwest"
222,11657,20200525,20200606,20200601,"SO58618",34.99,"United States","Southwest"
222,18342,20200526,20200607,20200602,"SO58663",34.99,"United States","Southwest"
222,17397,20200527,20200608,20200603,"SO58734",34.99,"United States","Southwest"
222,14659,20200527,20200608,20200603,"SO58738",34.99,"United States","Southwest"
222,15970,20200528,20200609,20200604,"SO58796",34.99,"United States","Southwest"
222,14295,20200528,20200609,20200604,"SO58800",34.99,"United States","Southwest"
222,22344,20200528,20200609,20200604,"SO58820",34.99,"United States","Southwest"
222,24932,20200529,20200610,20200605,"SO58855",34.99,"United States","Southwest"
222,24430,20200529,20200610,20200605,"SO58858",34.99,"United States","Southwest"
222,22776,20200530,20200611,20200606,"SO59096",34.99,"United States","Southwest"
222,24445,20200530,20200611,20200606,"SO59128",34.99,"United States","Southwest"
222,17262,20200530,20200611,20200606,"SO59134",34.99,"United States","Southwest"
222,20461,20200601,20200613,20200608,"SO59240",34.99,"United States","Southwest"
222,26579,20200601,20200613,20200608,"SO59255",34.99,"United States","Southwest"
222,25403,20200602,20200614,20200609,"SO59335",34.99,"United States","Southwest"
222,14112,20200603,20200615,20200610,"SO59381",34.99,"United States","Southwest"
222,13307,20200604,20200616,20200611,"SO59445",34.99,"United States","Southwest"
222,17664,20200604,20200616,20200611,"SO59475",34.99,"United States","Southwest"
222,20320,20200607,20200619,20200614,"SO59701",34.99,"United States","Southwest"
222,14406,20200608,20200620,20200615,"SO59746",34.99,"United States","Southwest"
222,21157,20200609,20200621,20200616,"SO59777",34.99,"United States","Southwest"
222,11700,20200609,20200621,20200616,"SO59797",34.99,"United States","Southwest"
222,17610,20200610,20200622,20200617,"SO59854",34.99,"United States","Southwest"
222,13433,20200610,20200622,20200617,"SO59880",34.99,"United States","Southwest"
222,25426,20200610,20200622,20200617,"SO59892",34.99,"United States","Southwest"
222,22224,20200610,20200622,20200617,"SO59893",34.99,"United States","Southwest"
222,14253,20200611,20200623,20200618,"SO59955",34.99,"United States","Southwest"
222,22751,20200613,20200625,20200620,"SO60064",34.99,"United States","Southwest"
222,21458,20200615,20200627,20200622,"SO60206",34.99,"United States","Southwest"
222,17154,20200615,20200627,20200622,"SO60228",34.99,"United States","Southwest"
222,13435,20200616,20200628,20200623,"SO60293",34.99,"United States","Southwest"
222,17153,20200617,20200629,20200624,"SO60358",34.99,"United States","Southwest"
222,27409,20200619,20200701,20200626,"SO60471",34.99,"United States","Southwest"
222,20515,20200620,20200702,20200627,"SO60536",34.99,"United States","Southwest"
222,11260,20200623,20200705,20200630,"SO60705",34.99,"United States","Southwest"
222,16875,20200624,20200706,20200701,"SO60791",34.99,"United States","Southwest"
222,17270,20200624,20200706,20200701,"SO60826",34.99,"United States","Southwest"
222,25341,20200626,20200708,20200703,"SO60904",34.99,"United States","Southwest"
222,11517,20200626,20200708,20200703,"SO60922",34.99,"United States","Southwest"
222,25417,20200626,20200708,20200703,"SO60941",34.99,"United States","Southwest"
222,14365,20200627,20200709,20200704,"SO61010",34.99,"United States","Southwest"
222,25374,20200629,20200711,20200706,"SO61124",34.99,"United States","Southwest"
222,27458,20200702,20200714,20200709,"SO61390",34.99,"United States","Southwest"
222,14254,20200702,20200714,20200709,"SO61402",34.99,"United States","Southwest"
222,19719,20200703,20200715,20200710,"SO61465",34.99,"United States","Southwest"
222,26012,20200705,20200717,20200712,"SO61590",34.99,"United States","Southwest"
222,27603,20200706,20200718,20200713,"SO61608",34.99,"United States","Southwest"
222,14602,20200706,20200718,20200713,"SO61635",34.99,"United States","Southwest"
222,26128,20200707,20200719,20200714,"SO61678",34.99,"United States","Southwest"
222,15165,20200708,20200720,20200715,"SO61755",34.99,"United States","Southwest"
222,13913,20200708,20200720,20200715,"SO61756",34.99,"United States","Southwest"
222,17696,20200709,20200721,20200716,"SO61807",34.99,"United States","Southwest"
222,22087,20200710,20200722,20200717,"SO61872",34.99,"United States","Southwest"
222,11852,20200710,20200722,20200717,"SO61896",34.99,"United States","Southwest"
222,13331,20200712,20200724,20200719,"SO62000",34.99,"United States","Southwest"
222,23693,20200713,20200725,20200720,"SO62043",34.99,"United States","Southwest"
222,13656,20200714,20200726,20200721,"SO62117",34.99,"United States","Southwest"
222,11949,20200716,20200728,20200723,"SO62233",34.99,"United States","Southwest"
222,15545,20200716,20200728,20200723,"SO62260",34.99,"United States","Southwest"
222,25432,20200716,20200728,20200723,"SO62278",34.99,"United States","Southwest"
222,20527,20200722,20200803,20200729,"SO62614",34.99,"United States","Southwest"
222,20496,20200722,20200803,20200729,"SO62615",34.99,"United States","Southwest"
222,25924,20200724,20200805,20200731,"SO62741",34.99,"United States","Southwest"
222,26800,20200725,20200806,20200801,"SO62774",34.99,"United States","Southwest"
222,28236,20200726,20200807,20200802,"SO62832",34.99,"United States","Southwest"
222,22724,20200728,20200809,20200804,"SO62962",34.99,"United States","Southwest"
222,20459,20200729,20200810,20200805,"SO63055",34.99,"United States","Southwest"
222,20543,20200730,20200811,20200806,"SO63096",34.99,"United States","Southwest"
222,15388,20200731,20200812,20200807,"SO63342",34.99,"United States","Southwest"
222,23699,20200802,20200814,20200809,"SO63488",34.99,"United States","Southwest"
222,21767,20200803,20200815,20200810,"SO63519",34.99,"United States","Southwest"
222,11731,20200804,20200816,20200811,"SO63563",34.99,"United States","Southwest"
222,21334,20200804,20200816,20200811,"SO63609",34.99,"United States","Southwest"
222,21801,20200805,20200817,20200812,"SO63645",34.99,"United States","Southwest"
222,12756,20200805,20200817,20200812,"SO63669",34.99,"United States","Southwest"
222,24739,20200807,20200819,20200814,"SO63805",34.99,"United States","Southwest"
222,23356,20200807,20200819,20200814,"SO63807",34.99,"United States","Southwest"
222,23271,20200808,20200820,20200815,"SO63844",34.99,"United States","Southwest"
222,28983,20200811,20200823,20200818,"SO64010",34.99,"United States","Southwest"
222,14383,20200811,20200823,20200818,"SO64026",34.99,"United States","Southwest"
222,20765,20200812,20200824,20200819,"SO64113",34.99,"United States","Southwest"
222,17572,20200813,20200825,20200820,"SO64172",34.99,"United States","Southwest"
222,27990,20200814,20200826,20200821,"SO64189",34.99,"United States","Southwest"
222,17667,20200815,20200827,20200822,"SO64291",34.99,"United States","Southwest"
222,23581,20200817,20200829,20200824,"SO64396",34.99,"United States","Southwest"
222,25878,20200817,20200829,20200824,"SO64437",34.99,"United States","Southwest"
222,20755,20200817,20200829,20200824,"SO64444",34.99,"United States","Southwest"
