DATEKEY,YEAR,QUARTER,UNIQUE_CARRIER,CASH,SHORT_TERM_INV,NOTES_RECEIVABLE,ACCTS_RECEIVABLE,ACCTS_NOT_COLLECT,NOTES_ACC_REC_NET,PARTS_SUPPLIES_NET,PREPAID_ITEMS,CURR_ASSETS_OTH,CURR_ASSETS,INVEST_ASSOC_COMP,INVEST_REC_OTH,SPECIAL_FUNDS,INVEST_SPEC_FUNDS,FLIGHT_EQUIP,PROP_EQUIP_GROUND,DEPR_PR_EQ_GROUND,PROP_EQUIP_NET,LAND,EQUIP_DEP_ADV_PAY,CONSTRUCTION,LEASED_PROP_CAP,LEASED_PROP_ACC,PROP_EQUIP,PROP_EQUIP_NON_OP,DEPR_PR_EQ_NON_OP,PROP_EQUIP_NO_TOT,PRE_PAY_LONG_TERM,NON_AMORT_DEV,ASSETS_OTH_DEF,ASSETS_OTHER,ASSETS,LONG_DEBT_CUR_MAT,NOTES_PAY_BANKS,NOTES_PAY_OTHER,ACCTS_PAY_TRADE,ACCTS_PAY_OTHER,CURR_OB_CAP_LEASE,ACCR_SALARIES,ACCR_VACATION,ACCR_INTEREST,ACCR_TAXES,DIVIDENDS,LIAB_AIR_TRAFFIC,CURR_LIAB_OTH,CURR_LIABILITIES,LONG_TERM_DEBT,ADV_ASSOC_COMP,PENSION_LIAB,NON_REC_OB_CAP_LS,NON_REC_LIAB_OTH,NON_REC_LIAB,DEF_TAXES,DEF_TAX_CREDITS,DEF_CREDITS_OTH,DEF_CREDITS,PF_SHARES,PF_SHARES_NUM,COM_SHARES,UNISSUED_STOCK,CAPITAL_STOCK,ADD_CAPITAL_INV,PAID_IN_CAPITAL,RET_EARNINGS,SH_HLD_EQUITY,TREAS_STOCK_NUM,SH_HLD_EQUIT_NET,LIAB_SH_HLD_EQUITY
2019-03-31 00:00:00.000,2019,1,"EV",14981.5,0,0,-16278.33,0,-16278.33,0,-41.87,-50212.83,-51551.54,0,0,0,0,-463063.4,4629.98,-272008.2,-186425.2,0,0,0,0,0,-186425.2,0,0,0,0,0,6708.02,6708.02,-231268.8,-34766.31,0,0,-122807,0,0,1118.1,0,0,-2233.41,0,0,-2997.68,-161686.3,-13549.01,0,0,0,0,-13549.01,-56685.74,0,-55.78,-56741.53,0,0,35474.41,0,35474.41,0,35474.41,-34766.31,708.09,0,708.09,-231268.8
2019-06-30 00:00:00.000,2019,2,"X9",15518.69,0,0,43229.31,0,43229.31,302.77,2443.21,69471.45,130965.4,0,0,0,0,0,45001.51,4940.69,40060.82,0,0,6118.79,111106.9,17872.83,139413.7,0,0,0,0,0,151324.4,151324.4,421703.5,0,0,0,19261.82,0,5545.58,11146.56,0,0,1415.11,0,6226.22,26458.6,70053.86,0,0,0,11374.83,0,11374.83,-1386.43,0,0,-1386.43,0,0,0,0,0,290357.3,290357.3,51303.9,341661.3,0,341661.3,421703.5
2019-03-31 00:00:00.000,2019,1,"X9",16223.35,0,0,42183.63,0,42183.63,302.77,2228.6,54322.07,115260.4,0,0,0,0,0,43901.35,2990.22,40911.13,0,0,1219.57,105586,10889.21,136827.5,0,0,0,0,0,155434,155434,407521.9,0,0,0,15878.15,0,5806.75,9715.99,0,0,727.01,0,9317.84,19734.86,61180.6,0,0,0,12737.64,0,12737.64,-1386.43,0,0,-1386.43,0,0,0,0,0,290357.3,290357.3,44632.76,334990.1,0,334990.1,407521.9
2019-06-30 00:00:00.000,2019,2,"9S",16544.19,0,0,9192.18,0,9192.18,0,268.12,0,26004.49,0,0,0,0,2607.95,0,40.05,2567.9,0,0,687.19,0,0,3255.09,0,0,0,0,0,62571.63,62571.63,91831.21,0,0,0,3089.71,0,0,2043.24,2529.02,0,597.26,0,0,7646.87,15906.1,0,0,0,0,4577.42,4577.42,-14707.38,0,0,-14707.38,0,0,0,0,0,125107.4,125107.4,-39052.29,86055.07,0,86055.07,91831.21
2019-03-31 00:00:00.000,2019,1,"9S",16920.33,0,0,3367.21,0,3367.21,0,355.64,0,20643.19,0,0,0,0,0,0,0,0,0,0,1565.38,0,0,1565.38,0,0,0,0,0,63084.13,63084.13,85292.69,0,0,0,2837.97,0,0,9901.27,2180,0,340.74,0,0,-340.74,14919.24,0,0,0,0,4369.09,4369.09,-15687.44,0,0,-15687.44,0,0,0,0,0,125107.4,125107.4,-43415.57,81691.79,0,81691.79,85292.69
2019-09-30 00:00:00.000,2019,3,"EV",18950.94,0,0,3529.32,0,3529.32,0,2507.92,15594.73,40582.91,0,0,0,0,23189.35,4980.56,1182.47,26987.44,0,0,0,0,0,26987.44,0,0,0,0,0,43327.07,43327.07,110897.4,0,0,0,0,5955.35,0,16431.33,13706.95,0,1952.01,0,0,60772,98817.64,15102.07,0,0,0,0,15102.07,0,0,0,0,0,0,0,0,0,0,0,-3022.3,-3022.3,0,-3022.3,110897.4
2019-09-30 00:00:00.000,2019,3,"G4",25675.51,0,0,1133218,0,1133218,27114.38,42132.03,673.31,1228814,0,0,0,0,2067474,186214,428020.2,1825667,0,0,0,128355.4,2063.71,1951959,0,0,0,0,0,124383.9,124383.9,3305157,125524.5,0,0,15981.77,30923.3,8830.84,25817.32,8739.69,3000.27,23764.99,0,274860.1,1709.59,519152.4,675220.3,0,0,109877.7,27694.99,812792.9,76.14,0,0,76.14,0,0,0,0,0,0,0,1973135,1973135,0,1973135,3305157
2019-12-31 00:00:00.000,2019,4,"X9",27527.87,0,0,38893.14,0,38893.14,334.77,3327.15,82988.49,153071.4,0,0,0,0,0,49097.25,9125.56,39971.69,0,0,12536.31,128991.8,32281.34,149218.5,0,0,0,0,0,143433.8,143433.8,445723.7,0,0,0,19410.91,0,5007.9,10450.67,0,0,509.68,0,9824.55,41536.65,86740.37,0,0,0,9336.2,0,9336.2,4882.76,0,0,4882.76,0,0,0,0,0,290357.3,290357.3,54407,344764.3,0,344764.3,445723.7
2019-09-30 00:00:00.000,2019,3,"9E",28084.14,0,0,54594.14,0,54594.14,37071.1,3365.27,0.69,123115.3,0,0,0,0,67757.54,27952.56,29151.27,66558.83,0,0,0,14332.85,725.71,80165.96,0,0,0,0,0,35414.52,35414.52,238695.8,5625,0,0,13576.02,32173.92,2257.54,21525.01,15070.23,40.74,8843.03,0,0,31989.16,131100.7,0,14062.5,0,11355.26,28607.55,54025.31,0,0,0,0,0,0,0,0,0,307231.6,307231.6,-253661.8,53569.84,0,53569.84,238695.8
2019-09-30 00:00:00.000,2019,3,"X9",29982.74,0,0,40384.93,0,40384.93,302.77,2073.65,75710.16,148454.3,0,0,0,0,0,46897.08,7096.38,39800.7,0,0,6974.64,119381.6,25399.34,140757.6,0,0,0,0,0,147220,147220,436431.9,0,0,0,17072.06,0,5083.6,11813.91,0,0,1379.52,0,12573.34,32581.1,80503.52,0,0,0,10381.21,0,10381.21,-1386.43,0,0,-1386.43,0,0,0,0,0,290357.3,290357.3,56576.24,346933.6,0,346933.6,436431.9
2019-12-31 00:00:00.000,2019,4,"G4",30003.93,0,0,1170764,0,1170764,28288.3,34500.98,941.77,1264499,0,0,0,0,2189973,190937.6,445500.7,1935409,0,0,0,128355.4,14547.11,2049218,0,0,0,0,0,153917.1,153917.1,3467634,159171.3,0,0,20124.53,53823.39,8450.58,35092.41,5543.72,2936.21,26169.38,0,257088.6,13370.69,581770.8,712465.7,0,0,107929.5,16528.29,836923.5,76.14,0,0,76.14,0,0,0,0,0,0,0,2048864,2048864,0,2048864,3467634
2019-09-30 00:00:00.000,2019,3,"SY",31257.42,5836.44,0,21345,395.45,20949.56,5012.64,8098.44,160429.3,231583.8,0,0,0,0,122691.5,15762.46,17798.93,120655,0,0,4924.08,168677.8,13719.43,280537.4,0,0,0,0,0,403029.4,403029.4,915150.6,10263.83,0,122.9,39311.27,0,11239.12,7488.34,5174.18,0,10731.76,0,104397.8,48765.6,237494.8,53870.2,0,0,349020.1,0,402890.3,0,0,0,0,0,0,0,0,0,237556.3,237556.3,37209.3,274765.6,0,274765.6,915150.6
2019-12-31 00:00:00.000,2019,4,"EV",33765.52,0,0,3546.68,0,3546.68,0,1236.41,12175.21,50723.82,0,0,0,0,5057.74,5966.01,743.59,10280.16,0,0,0,0,0,10280.16,0,0,0,0,0,42874.66,42874.66,103878.6,0,0,0,0,3243.57,0,19254.83,13592.09,0,1167.06,0,0,64922.89,102180.4,12877.42,0,0,0,0,12877.42,0,0,0,0,0,0,0,0,0,0,0,-11179.21,-11179.21,0,-11179.21,103878.6
2019-06-30 00:00:00.000,2019,2,"SY",34774.95,5294.76,0,26758.35,299.93,26458.42,4723.12,10201.04,167399.8,248852.1,0,0,0,0,114058.2,11347.14,14365.71,111039.6,0,0,5984.13,170477.8,9805.06,277696.5,0,0,0,0,0,401560.9,401560.9,928109.5,10263.83,0,150.13,43622.54,0,10969.08,6981.04,5174.18,0,13955.78,0,101788.2,52145.57,245050.3,56460.35,0,0,356118,0,412578.4,0,0,0,0,0,0,0,0,0,237244.3,237244.3,33236.51,270480.8,0,270480.8,928109.5
2019-03-31 00:00:00.000,2019,1,"5Y",37500.77,0,0,181495.8,5471.46,176024.3,54645.44,20237.55,40268.67,328676.8,0,0,0,0,3604170,78584.34,646651.7,3036102,0,0,62929.89,0,0,3099032,0,0,0,0,0,165694.2,165694.2,3593403,139838.5,0,0,124470.3,0,0,27684.52,17627.32,2140.23,1740.11,0,11181.77,305387.4,630070.1,1730657,0,0,0,15317.3,1745975,275744.7,0,0,275744.7,0,0,0,0,0,948399.5,948399.5,-6785.98,941613.5,0,941613.5,3593403
2019-09-30 00:00:00.000,2019,3,"PO",38272.23,0,0,68460.22,1060.44,67399.78,0,1427.93,0,107099.9,0,0,0,0,181778,12889.57,3670.76,190996.8,0,0,0,0,0,190996.8,0,0,0,0,0,1630.1,1630.1,299726.9,0,0,0,55070.68,0,0,4934.09,258.32,0,0,0,5191.58,146999.8,212454.5,0,0,0,0,71811.97,71811.97,0,0,0,0,0,0,0,0,0,37713.75,37713.75,-22253.31,15460.44,0,15460.44,299726.9
2019-06-30 00:00:00.000,2019,2,"G4",38327.85,0,0,1231271,0,1231271,25026.88,32901.74,708.68,1328237,0,0,0,0,1983577,181117.4,403129.7,1761564,0,0,0,128355.4,2063.71,1887856,0,0,0,0,0,115477,115477,3331570,125370.4,0,0,24285.45,44369.16,9206.89,33649.43,11296.05,3098.05,29756.37,0,274233.2,1445.82,556710.8,718615.1,0,0,111804.5,25518.17,855937.8,76.14,0,0,76.14,0,0,0,0,0,0,0,1918845,1918845,0,1918845,3331570
2019-09-30 00:00:00.000,2019,3,"5Y",38404.3,0,0,297083.8,5338.84,291745,59503.25,16617.36,86.41,406356.3,0,0,0,0,3741541,87050.66,717129.9,3111462,0,0,86338.48,0,0,3197800,0,0,0,0,0,219172.8,219172.8,3823329,141906.1,0,0,113589,0,0,29265.73,18346.27,2191.16,2459.43,0,10600.12,376268.3,694626.1,1676513,0,0,0,8382.68,1684896,199141.8,0,0,199141.8,0,0,0,0,0,1469362,1469362,-224696.8,1244665,0,1244665,3823329
2019-03-31 00:00:00.000,2019,1,"PO",38663.05,0,0,77862.96,690.9,77172.06,0,1043.43,0,116878.5,0,0,0,0,261173.9,4821.73,3086.2,262909.4,0,0,0,0,0,262909.4,0,0,0,0,0,1614.34,1614.34,381402.3,0,0,0,59894.73,0,0,3423.19,229.73,0,0,0,6460.54,154165.3,224173.4,0,0,0,0,141768.5,141768.5,0,0,0,0,0,0,0,0,0,37713.75,37713.75,-22253.31,15460.44,0,15460.44,381402.3
2019-12-31 00:00:00.000,2019,4,"PO",39956.69,0,0,68216.02,991.26,67224.76,0,848.29,0,108029.7,0,0,0,0,97854.36,12505.18,3646.09,106713.4,0,0,0,0,0,106713.4,0,0,0,0,0,1275.76,1275.76,216018.9,0,0,0,57621.34,0,0,5807.53,81.97,0,0,0,5017.07,121970.8,190498.7,0,0,0,0,10059.84,10059.84,0,0,0,0,0,0,0,0,0,37713.75,37713.75,-22253.31,15460.44,0,15460.44,216018.9
2019-06-30 00:00:00.000,2019,2,"PO",41786.89,0,0,67308.69,842.94,66465.75,0,1049.26,0,109301.9,0,0,0,0,209649,9390.94,3348.68,215691.3,0,0,0,0,0,215691.3,0,0,0,0,0,1604.48,1604.48,326597.6,0,0,0,49506.52,0,0,4632.31,274.5,0,0,0,5522,153069.9,213005.2,0,0,0,0,98131.99,98131.99,0,0,0,0,0,0,0,0,0,37713.75,37713.75,-22253.31,15460.44,0,15460.44,326597.6
2019-03-31 00:00:00.000,2019,1,"G4",43139.67,0,0,1064675,0,1064675,19444.72,34640.71,80.57,1161981,0,0,0,0,1895799,177019.2,370607.6,1702211,0,0,0,128355.4,8355.99,1822210,0,0,0,0,0,109940.9,109940.9,3094132,119048.6,0,0,16438.65,51710.52,9276.83,21359.99,13261.21,3090.13,26814.13,0,283424.7,1417.12,545841.9,581682.5,0,0,114012.2,25023.84,720718.6,76.14,0,0,76.14,0,0,0,0,0,0,0,1827495,1827495,0,1827495,3094132
2019-06-30 00:00:00.000,2019,2,"5Y",44258.42,0,0,252941.2,5450.88,247490.3,57226.09,18041.58,101.39,367117.8,0,0,0,0,3598288,109614.1,676090.4,3031812,0,0,126338.9,0,0,3158150,0,0,0,0,0,180082.1,180082.1,3705350,141022.1,0,0,243465.9,0,0,25046.84,18572.48,2115.79,2776.57,0,9346.41,332700.3,775046.4,1718319,0,0,0,17024.22,1735343,209187.2,0,0,209187.2,0,0,0,0,0,1070433,1070433,-84660.15,985773.3,0,985773.3,3705350
2019-03-31 00:00:00.000,2019,1,"SY",49626.96,5351.91,0,19461.01,503.44,18957.57,4452.81,9483.98,174824.7,262697.9,0,0,0,0,93938.28,11056.92,9986.91,95008.29,0,0,21445.7,118370.7,6886.67,227938,0,0,0,0,0,397920.4,397920.4,888556.4,10263.83,0,159.02,36919.4,0,7409.57,5689.82,5054.18,0,13227.95,0,101375.9,62094.68,242194.3,58463.47,0,0,321498.1,0,379961.6,0,0,0,0,0,0,0,0,0,236876.1,236876.1,29524.39,266400.4,0,266400.4,888556.4
2019-06-30 00:00:00.000,2019,2,"9E",52782.37,0,0,62405.22,0,62405.22,37375.01,3958.45,0,156521,0,0,0,0,63595.73,27712.42,28046.86,63261.29,0,0,0,0,0,63261.29,0,0,0,0,0,31705.84,31705.84,251488.2,5625,0,0,17720.31,30299.03,0,19749.2,14604.65,0,8071.45,0,0,43476.24,139545.9,0,15468.75,0,0,26115.21,41583.96,0,0,0,0,0,0,0,0,0,307231.6,307231.6,-236873.3,70358.33,0,70358.33,251488.2
2019-03-31 00:00:00.000,2019,1,"9E",60743.84,0,0,64516.75,0,64516.75,36301.53,5714.12,0,167276.3,0,0,0,0,59080.71,26998.52,27034.76,59044.48,0,0,0,0,0,59044.48,0,0,0,0,0,34228.3,34228.3,260549,5625,0,0,14861.59,27803.18,0,21249.89,14478.94,0,7551.14,0,0,45935.24,137505,0,16875,0,0,27280.4,44155.4,0,0,0,0,0,0,0,0,0,307231.6,307231.6,-228342.9,78888.65,0,78888.65,260549
2019-12-31 00:00:00.000,2019,4,"SY",64478.39,5694.33,0,23037.68,629.92,22407.77,5273.35,10434.61,151386.4,259674.9,0,0,0,0,121311.3,20571.94,21029.89,120853.4,0,0,29896.02,201026,6698.33,345077.1,0,0,0,0,0,403125.7,403125.7,1007878,13336.61,0,146.65,44537.17,0,92318.38,7612.48,5380.18,230.86,16603.92,0,130751.8,42634.93,353552.9,73719.61,0,0,296881.5,0,370601.1,0,0,0,0,0,0,0,0,0,241495.5,241495.5,42228.09,283723.6,0,283723.6,1007878
2019-12-31 00:00:00.000,2019,4,"5Y",65753.95,0,0,274326,5639.81,268686.2,48566.03,15603.26,43804.14,442413.5,0,0,0,0,3310739,83275.59,707457.2,2686557,0,0,64875.61,0,0,2751433,0,0,0,0,0,212717,212717,3406563,147197.5,0,0,114499.3,0,0,53358.32,16559.4,2388.37,4549.9,0,9162.85,325080.9,672796.4,1684797,0,0,0,12503.83,1697300,85838.4,0,0,85838.4,0,0,0,0,0,1601542,1601542,-650914.1,950627.9,0,950627.9,3406563
2019-12-31 00:00:00.000,2019,4,"OO",75611.37,432965.9,0,-96841.36,0,-96841.36,0,227080.1,35552.41,674368.4,0,0,0,0,6956621,265398,1965255,5256764,0,48857.73,0,0,0,5305621,0,0,0,0,0,573183.1,573183.1,6553173,364125.7,0,0,442346.6,0,0,133856.3,0,0,163780.1,0,127217.5,0,1231326,2674623,0,0,0,0,2674623,623580.4,0,14433.23,638013.7,0,0,640305.5,0,640305.5,0,640305.5,1955823,2596129,586918.5,2009210,6553173
2019-06-30 00:00:00.000,2019,2,"OO",237958.3,295899.5,0,-119375.1,0,-119375.1,0,214474.7,17216.08,646173.4,0,0,0,0,6817319,240153.9,1817333,5240140,0,50905.83,0,0,0,5291046,0,0,0,0,0,575610.4,575610.4,6512830,345253.4,0,0,473234.9,0,0,127366.9,0,0,153494.2,0,116797.4,0,1216147,2765492,0,0,0,0,2765492,569438.8,0,15553.09,584991.8,0,0,634301.8,0,634301.8,0,634301.8,1863814,2498116,551916.3,1946199,6512830
2019-03-31 00:00:00.000,2019,1,"OO",288848,253396.6,0,-121917.1,0,-121917.1,0,203330.5,24921.4,648579.3,0,0,0,0,6696982,270664.9,1730681,5236966,0,37601.97,0,0,0,5274568,0,0,0,0,0,564492,564492,6487639,362796.9,0,0,481823,0,0,118074,0,0,152574,0,110360.1,0,1225628,2782354,0,0,0,0,2782354,541195.6,0,16041.86,557237.4,0,0,646093.3,0,646093.3,0,646093.3,1809765,2455859,533439.6,1922419,6487639
2019-09-30 00:00:00.000,2019,3,"OO",296540.7,263597.3,0,-83001.05,0,-83001.05,0,222813,24932.26,724882.3,0,0,0,0,6794638,248405.1,1875188,5167855,0,50905.83,0,0,0,5218761,0,0,0,0,0,570792.9,570792.9,6514436,362582,0,0,486016.4,0,0,129507.2,0,0,154119.1,0,121888,0,1254113,2668705,0,0,0,0,2668705,596896.5,0,14840.26,611736.8,0,0,638040.9,0,638040.9,0,638040.9,1918759,2556800,576919.1,1979881,6514436
2019-06-30 00:00:00.000,2019,2,"B6",461019.4,448523.8,0,283937.6,1543.17,282394.4,84800.75,122450.9,70372.6,1469562,0,3750,0,3750,9288713,1024353,3015382,7297684,0,407875.6,330661.9,271787.4,87414.53,8220594,0,0,0,149672.9,0,1392805,1542478,11236380,257347.3,0,0,504093.1,0,17828.78,104569.6,142264.8,12424.27,30242.52,0,1289682,530057.6,2888510,1136907,0,0,80418.9,1223327,2440653,1158277,0,52142.12,1210419,0,0,4252.23,0,4252.23,2220882,2225134,3975078,6200212,1503409,4696802,11236380
2019-03-31 00:00:00.000,2019,1,"B6",464325.3,411922.7,0,339565.2,1514.57,338050.7,85916.96,220721.3,57.93,1520995,0,3250,0,3250,9122343,1005659,2918559,7209444,0,348841.4,287052.2,271788.9,85130.59,8031996,0,0,0,142909.2,0,1416047,1558956,11115200,250417.9,0,0,481763.9,0,17734.61,94031.58,126859.4,9033.16,26310.42,0,1279541,565195.6,2850888,1188393,0,0,82961.2,1231559,2502913,1123095,0,31714.48,1154810,0,0,4233.73,0,4233.73,2186428,2190662,3793196,5983858,1377271,4606587,11115200
2019-09-30 00:00:00.000,2019,3,"B6",694946.8,299211.9,0,252706.5,1546.49,251160,83892.55,126476.8,4456.35,1460144,50182.21,4500,0,54682.21,9389161,1037908,3113963,7313106,0,439408.3,358658.3,271787.4,89582.11,8293378,0,0,0,147861.7,0,1363359,1511221,11319430,291421.9,0,0,465147.9,0,24897.68,102300.3,154125,8588.61,30573.9,0,1199252,483194.4,2759502,1253039,0,0,67076.9,1232403,2552519,1199461,0,43604.49,1243065,0,0,4252.36,0,4252.36,2228612,2232865,4160033,6392898,1628559,4764339,11319430
2019-09-30 00:00:00.000,2019,3,"NK",935677.8,104792,0,74315.53,2943.59,71371.94,0,206234,72556.89,1390633,0,0,0,0,3549087,234740.9,450195.8,3333632,0,339159.1,0,0,0,3672791,0,0,0,79361.29,0,1432429,1511791,6575214,0,0,0,41914.38,0,0,29039.55,53531.42,18753.43,72283.08,0,361218.4,1392289,1969030,0,0,0,0,0,0,446940.2,0,1979158,2426098,0,0,6.9,0,6.9,379353.6,379360.5,1873097,2252458,72371.63,2180086,6575214
2019-12-31 00:00:00.000,2019,4,"B6",959131.2,369186.6,0,232451.8,1481.39,230970.4,81335.63,133019,12031.26,1785674,49042.19,2500,0,51542.19,9809600,1043962,3204392,7649172,0,433103.7,351839.3,272096.8,91737.61,8614474,0,0,0,161076.2,0,1304862,1465938,11917630,313118.5,0,0,400709.3,0,31167.81,128824.1,167915.5,14690.6,19058,0,1118602,469084.6,2663170,1931477,0,0,58321.52,1171875,3161674,1251194,0,42897.66,1294092,0,0,4267.88,0,4267.88,2252582,2256850,4323729,6580579,1781886,4798693,11917630
2019-12-31 00:00:00.000,2019,4,"NK",978956.8,105321.3,0,76065.21,2258.14,73807.07,0,146532.4,80826.03,1385444,0,0,0,0,3730752,291998.3,492447.3,3530303,0,291930,0,0,84265.22,3737967,0,0,0,67682.11,0,1852319,1920001,7043413,214021.5,0,0,43600.9,0,165492.3,33535.68,55627.4,16940.74,68366.27,0,315410.4,199048,1112043,1959200,0,0,1219267,0,3178467,469291.8,0,22277.65,491569.5,0,0,6.9,0,6.9,379380.4,379387.3,1954400,2333788,72454.96,2261333,7043413
2019-06-30 00:00:00.000,2019,2,"NK",1110797,104227.9,0,80537.16,2412.55,78124.61,0,170376.2,49859.47,1513385,0,0,0,0,3392521,358484.6,388840.3,3362165,0,292638.2,0,0,0,3654803,0,0,0,84507.43,0,1410085,1494593,6662781,0,0,0,43847.58,0,0,31607.83,51768.49,17558.49,100899.3,0,402990,1483349,2132021,0,0,0,0,0,0,399765.1,0,2035968,2435733,0,0,6.9,0,6.9,377638.8,377645.8,1789646,2167291,72264.17,2095027,6662781
2019-03-31 00:00:00.000,2019,1,"NK",1122139,103490.8,0,73328.41,2284.76,71043.65,0,176507.6,42815.56,1515997,0,0,0,0,3299954,206699.2,351860.6,3154792,0,265182.4,0,0,0,3419975,0,0,0,118359.5,0,1369608,1487967,6423939,0,0,0,26713.09,0,0,29574.36,49782.72,19344.04,96124.79,0,403001.1,1404081,2028621,0,0,0,0,0,0,366854,0,2050808,2417662,0,0,6.9,0,6.9,374896.2,374903.1,1674992,2049895,72239.22,1977656,6423939
2020-03-31 00:00:00.000,2020,1,"CP",0,11635.22,0,12649.67,28.15,12621.52,12444.44,412.33,630.37,37743.87,0,0,0,0,3991.72,13401.93,12667.58,4726.06,0,0,0,0,0,4726.06,0,0,0,0,0,788.72,788.72,43258.65,0,0,0,19140.34,316.64,0,2805.27,2682.52,0,0,0,0,6480.3,31425.08,0,0,0,0,0,0,0,0,193.75,193.75,0,0,0.01,0,0.01,14093.53,14093.54,-2453.72,11639.82,0,11639.82,43258.65
2020-03-31 00:00:00.000,2020,1,"NC",0,0,0,1138.54,102,1036.54,1656.15,919.01,565.83,4177.54,0,0,0,0,33309.51,18596.41,20044.57,31861.36,0,0,0,0,0,31861.36,0,0,0,0,0,1002.24,1002.24,37041.14,550.37,0,0,38811.72,0,0,1540.32,1684.55,0,-313.1,0,0,1846.49,44120.34,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,-45205.63,-45005.63,37926.43,-7079.2,0,-7079.2,37041.14
2020-03-31 00:00:00.000,2020,1,"27Q",0,-65.57,0,62010.31,1459.76,60550.56,0,-20.19,191.1,60655.89,34178.87,0,0,34178.87,0,1901.64,1620.92,280.72,0,0,0,0,0,280.72,0,0,0,0,0,846.97,846.97,95962.45,0,0,0,17322.99,0,0,3629.08,0,0,384.59,0,0,-2157.31,19179.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76783.11,76783.11,0,76783.11,95962.45
2020-03-31 00:00:00.000,2020,1,"8C",4.8,0,0,76149.53,239.31,75910.22,1290.03,2304.43,297.82,79807.3,0,0,0,0,81997.26,7032.55,51409.8,37620,0,0,0,0,0,37620,0,0,0,0,0,31938.38,31938.38,149365.7,0,0,0,17103.13,0,0,2819.11,3925.92,0,2979.88,0,0,11196.97,38025,0,113018.5,0,0,537.75,113556.3,6720.92,0,0,6720.92,0,0,0,0,0,39449.52,39449.52,-48386.02,-8936.5,0,-8936.5,149365.7
2020-03-31 00:00:00.000,2020,1,"WL",49.02,0,0,9237.55,459.76,8777.79,218.55,2823.15,13.12,11881.62,1595.58,527.12,0,2122.7,17660.56,384.06,3672.34,14372.29,0,0,0,0,0,14372.29,364.91,221.92,142.98,1081.31,0,0,1081.31,29600.9,0,0,791.73,8824.99,0,0,59.93,0,0,10.72,0,0,698.4,10385.75,3439.9,1106.13,0,290,9021.63,13857.65,0,0,0,0,0,0,1,0,1,4407.18,4408.18,949.32,5357.5,0,5357.5,29600.9
2020-03-31 00:00:00.000,2020,1,"2HQ",73.75,0,2141.11,676.37,100,2717.48,393.9,402.62,1312.78,4900.53,0,0,0,0,0,1973.9,1309.32,664.58,0,0,0,29092.48,11822.85,17934.21,0,0,0,0,0,2001.87,2001.87,24836.61,0,0,0,12541.77,298.24,5410.41,0,266.2,0,198.53,0,0,2482.86,21198.01,0,0,0,11322.18,749.7,12071.88,0,0,0,0,631.48,0,1926.27,0,2557.75,0,2557.75,-10991.03,-8433.28,0,-8433.28,24836.61
2020-03-31 00:00:00.000,2020,1,"1TQ",131.65,0,0,0,0,0,0,30.63,0,162.28,0,0,0,0,9606.09,168.17,9164.84,609.42,0,0,0,0,0,609.42,0,0,0,0,0,9488.86,9488.86,10260.56,0,0,0,170.72,0,0,69.39,0,0,0,0,0,0,240.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,10,10010.44,10020.44,0,10020.44,10260.56
2020-03-31 00:00:00.000,2020,1,"KH",145.09,0,0,-458.17,233,-691.17,485.55,911.06,982.64,1833.18,0,0,0,0,11533.82,30918.69,17204.55,25247.97,0,0,0,0,0,25247.97,0,0,0,0,0,0,0,27081.15,0,0,0,-21468.98,0,0,1129.95,1018.96,0,128.08,0,0,174.66,-19017.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32160.83,32160.83,13937.64,46098.47,0,46098.47,27081.15
2020-03-31 00:00:00.000,2020,1,"MQ",163.52,0,0,16045.06,6631.2,9413.86,29467.78,35819.75,0,74864.91,0,0,0,0,161858.5,181019.2,205991.4,136886.4,0,0,564.58,0,0,137451,1617.38,0,1617.38,64248.45,0,47216.23,111464.7,325397.9,0,0,0,15366.49,4889.73,0,6182.37,25755.09,0,10125.63,0,0,50887.49,113206.8,0,0,0,0,55930.34,55930.34,0,0,0,0,0,0,1,0,1,478190.8,478191.8,-321931,156260.8,0,156260.8,325397.9
2020-03-31 00:00:00.000,2020,1,"OH",188.89,0,0,71884.33,288.45,71595.88,49795.11,557.25,0,122137.1,0,0,0,0,120238.4,78932.2,66012.26,133158.3,0,0,0,0,0,133158.3,0,0,0,0,0,10850.25,10850.25,266145.7,0,0,0,31026.85,216068.2,0,12195.1,2389.35,0,16548.66,0,0,11368.73,289596.9,0,0,0,0,10865.89,10865.89,0,0,0,0,0,0,0,0,0,-32395.73,-32395.73,-1921.39,-34317.12,0,-34317.12,266145.7
2020-03-31 00:00:00.000,2020,1,"YV",201.72,0,0,14616.73,2842.62,11774.11,0,3584.16,3440.52,19000.5,263803,0,0,263803,1678556,2572.94,346727.9,1334401,0,12817.36,0,0,0,1347218,2201.95,2187.56,14.39,0,0,156644.3,156644.3,1786680,209576.4,0,0,47504.94,0,2241.76,10617.86,0,0,-138541.6,0,0,19084.47,150483.8,618363.7,0,0,5662.63,631063.6,1255090,159220.3,0,0,159220.3,0,0,-99388.1,0,-99388.1,0,-99388.1,321274.3,221886.2,0,221886.2,1786680
