Device Name,Device IP Addresses,Software ID,SIU PK,Software Name,Software Component Name,Related App Comp,Software Alias,Software Version,File Version,Installation Date,Installation Path,Device ID,Allowed License Count,Discovered License Count,License Consumption,Software Type
"WIN-JH5OC6VCC8C","10.10.0.13","32183","298990","KB4014551","","","","KB4014551","",,"","13291",,1,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","32184","298993","KB4020505","","","","KB4020505","",,"","13291",,1,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","32177","298866","KB3123242","","","","KB3123242","",,"","13291",,1,,"unmanaged"
"WIN-JH5OC6VCC8C","10.10.0.13","32175","298817","KB3096433","","","","KB3096433","",,"","13291",,1,,"unmanaged"
"WIN-OFLE4I9E16U","10.10.58.173","24572","264152","Update for Microsoft .NET Framework 4.7.2 (KB4511516)","","","","1","",,"","13293",,1,,"unmanaged"
"WIN-OFLE4I9E16U","10.10.58.173","24204","264157","Update for Microsoft .NET Framework 4.7.2 (KB4470640)","","","","1","",,"","13293",,1,,"unmanaged"
"WIN-OFLE4I9E16U","10.10.58.173","24206","264164","Update for Microsoft .NET Framework 4.7.2 (KB4483451)","","","","1","",,"","13293",,1,,"unmanaged"
"WIN-OFLE4I9E16U","10.10.58.173","31605","297609","KB4512506","","","","KB4512506","",,"","13293",,1,,"unmanaged"
"WIN-OFLE4I9E16U","10.10.58.173","24202","264165","Update for Microsoft .NET Framework 4.7.2 (KB4495588)","","","","1","",,"","13293",,1,,"unmanaged"
"WIN-OFLE4I9E16U","10.10.58.173","24201","264163","Update for Microsoft .NET Framework 4.7.2 (KB4480055)","","","","1","",,"","13293",,1,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","32276","299798","KB4040974","","","","KB4040974","",,"","6234",,1,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","32275","299758","KB3122651","","","","KB3122651","",,"","6234",,1,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","32255","299616","Pulse Secure Setup Client 64-bit Activex Control","","","","2.1.1.1","",,"","6234",,1,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","32277","299800","KB4041685","","","","KB4041685","",,"","6234",,1,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","32274","299744","KB3096411","","","","KB3096411","",,"","6234",,1,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","32271","299645","WinPcap 4.1.3","","","","4.1.0.2980","",,"","6234",,1,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","32258","299620","Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501","","","","12.0.30501.0","",,"","6234",,1,,"unmanaged"
"winsupjump-2-238","10.42.2.238 | 192.168.111.1 | 2001:67c:2764:d00b::246:39 | 192.168.24.24","32248","299602","Pulse Secure Host Checker","","","","8.3.6.64943","",,"","6234",,1,,"unmanaged"
"zabbix-01","10.42.2.1","30772","293747","zabbix-release","","","","3.0-1+xenial","",,"","5564",,1,,"unmanaged"
"zabbix-01","10.42.2.1","30771","293746","zabbix-frontend-php","","","","1:3.0.4-1+xenial","",,"","5564",,1,,"unmanaged"
"zabbix-01","10.42.2.1","30722","293266","fping","","","","3.13-1","",,"","5564",,1,,"unmanaged"
"zabbix-01","10.42.2.1","30773","293748","zabbix-server-mysql","","","","1:3.0.4-1+xenial","",,"","5564",,1,,"unmanaged"
"zabbix-01","10.42.2.1","30723","293407","libiksemel3","","","","1.4-3build1","",,"","5564",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32864","320813","Reserved - Option 3","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32862","320811","IBM Application Runtime Expert for i","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32870","320819","CICS TS for i","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32878","320837","Web Query Standard Edition","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32893","320852","Web Query Runtime User Edition","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32874","320833","IBM DB2 Web Query for i","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32883","320842","Web Query Developer Workbench Users","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32868","320817","Reserved - Option 5","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32885","320844","Web Query Runtime Enablement Groups","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32898","320857","Web Query Option 12","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32903","320862","Web Query Option 15","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32887","320846","Web Query JD Edwards Adapter","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32891","320850","Web Query Scheduler Edition","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32866","320815","Reserved - Option 4","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32901","320860","Web Query Option 14","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32872","320821","CICS Sample Programs","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32880","320838","Web Query Option 3","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32895","320855","Web Query Option 11","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32876","320835","Web Query Express Edition","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32882","320840","Web Query Developer Users","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32899","320858","Web Query Option 13","","","","","",,"","16613",,1,,"unmanaged"
"B706DF1X -2","192.168.169.204","32889","320848","DataMigrator for i","","","","","",,"","16613",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30559","320460","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB983571v2","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30532","320646","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2251489","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30498","320499","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB982218","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30501","320550","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB982218v3","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","28570","320466","{5D9ED403-94DE-3BA0-B1D6-71F4BDA412E6}.KB982517","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30650","320624","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB954740","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30624","320509","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB960075v2","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30640","320468","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2201993","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","28538","320668","{5D9ED403-94DE-3BA0-B1D6-71F4BDA412E6}.KB2455033","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30575","320649","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB957912","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30591","320469","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2268081","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30546","320470","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB974328","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30491","320489","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB971932","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30525","320666","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2483190","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30610","320512","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB983505","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30564","320529","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB973462","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30539","320584","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB960075","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30646","320616","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB974158","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30558","320459","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2385361","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30639","320583","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2345133","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30484","320674","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2251084","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30538","320665","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB982218v4","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","28553","320648","{1D8E6291-B0D5-35EC-8441-6616F567A0F7}.KB982573","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","28523","320639","{1D8E6291-B0D5-35EC-8441-6616F567A0F7}.KB2151757","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30520","320432","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB983571","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30590","320643","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2123002","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30599","320670","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2106584","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","28565","320610","{1D8E6291-B0D5-35EC-8441-6616F567A0F7}.KB2467173","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30649","320680","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2293053","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30648","320522","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2151757","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30643","320651","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB968436","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30545","320521","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB982218v2","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30588","320629","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB973947","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30513","320633","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2450801","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30542","320454","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2116602","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30656","320681","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB957259","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30481","320516","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2444922","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30551","320519","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB951708","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","28573","320518","{662014D2-0450-37ED-ABAE-157C88127BEB}.KB2413561","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30592","320520","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB963035","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30595","320650","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB957944","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30616","320599","{6781C524-2DA2-4182-908C-8B204E0DD47C}","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30568","320492","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2277993","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30555","320574","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB945282","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30543","320510","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2275326","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30655","320614","{012D26C3-E12A-3BDA-8ECE-DF14E721A507}.KB2465236","","","","","",,"","16605",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","30603","320656","{4ECF4BDC-8387-329A-ABE9-CF5798F84BB2}.KB958396","","","","","",,"","16605",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32875","320834","Web Query Express Edition","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32886","320845","Web Query Runtime Enablement Groups","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32867","320816","Reserved - Option 5","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32884","320843","Web Query Developer Workbench Users","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32863","320812","Reserved - Option 3","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32894","320853","Web Query Runtime User Edition","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32896","320854","Web Query Option 11","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32897","320856","Web Query Option 12","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32879","320839","Web Query Option 3","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32904","320863","Web Query Option 15","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32902","320861","Web Query Option 14","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32865","320814","Reserved - Option 4","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32877","320836","Web Query Standard Edition","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32871","320820","Programas de ejemplo CICS","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32888","320847","Web Query JD Edwards Adapter","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32881","320841","Web Query Developer Users","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32869","320818","CICS TS for i","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32900","320859","Web Query Option 13","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32861","320810","IBM Application Runtime Expert for i","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32892","320851","Web Query Scheduler Edition","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32890","320849","DataMigrator for i","","","","","",,"","16614",,1,,"unmanaged"
"F706DF1X -6","192.168.169.208","32873","320832","IBM DB2 Web Query for i","","","","","",,"","16614",,1,,"unmanaged"
"Ian Laptop","192.168.11.243 | 192.168.11.212 | 192.168.11.210","24667","265340","ISC BIND","","","","","",,"","10098",,1,,"unmanaged"
"LPAR1 -1","192.168.169.72 | 70.63.135.72","28803","316769","OmniFind Text Search Server for DB2 for i","","","","","",,"","16309",,1,,"unmanaged"
"LPAR1 -1","192.168.169.72 | 70.63.135.72","28805","316770","IBM i Open Source Solutions","","","","","",,"","16309",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28818","286040","Tools","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28828","286052","IBM i Open Source Solutions Option 13","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28813","286034","Python 2.7","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28809","286030","Python 3.4","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28811","286032","Chroot with gcc","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28822","286044","Cloud-Init for i","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28831","286055","IBM i Open Source Solutions Option 15","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28815","286036","Node.js v4","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28826","286050","IBM i Open Source Solutions Option 12","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28802","286023","OmniFind Text Search Server for DB2 for i","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28804","286025","IBM i Open Source Solutions","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28830","286054","IBM i Open Source Solutions Option 14","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28807","286028","Node.js v0 (deprecated)","","","","","",,"","9566",,1,,"unmanaged"
"LPAR2 -2","70.63.135.73 | 192.168.169.73","28820","286042","Eclipse Orion","","","","","",,"","9566",,1,,"unmanaged"
"oracle-90116","10.90.11.6","32847","323009","TrustedInstaller","","","","","",,"","14135",,1,,"unmanaged"
"qa-wds-90114","10.90.11.4","32847","323008","TrustedInstaller","","","","","",,"","14133",,1,,"unmanaged"
"WINDOWS-LRT92AE","10.90.11.151","32847","320418","TrustedInstaller","","","","","",,"","16273",,1,,"unmanaged"
"WIN-H42MIUG8R4S","10.42.2.225 | 10.42.100.223","24442","319222","Microsoft SQL Server 2017","","","","","",,"","16380",,1,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","28973","320760","KB3045755","","","","KB3045755","",,"","16605",,10,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","28990","320775","KB3074228","","","","KB3074228","",,"","16605",,10,,"unmanaged"
"bit2bit","10.0.33.1 | 192.168.56.1 | 33.33.33.1 | 192.168.59.3 | 192.168.99.1 | 192.168.0.107 | 192.168.208.2","29181","320784","KB3082089","","","","KB3082089","",,"","16605",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","29018","288049","KB3134815","","","","KB3134815","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28981","287983","KB3054464","","","","KB3054464","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","29002","288033","KB3099834","","","","KB3099834","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28960","287959","KB3033446","","","","KB3033446","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28957","287956","KB3030947","","","","KB3030947","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28950","287948","KB3013172","","","","KB3013172","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","29033","288071","KB3156059","","","","KB3156059","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","29041","288092","KB3178539","","","","KB3178539","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28977","287976","KB3046737","","","","KB3046737","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28986","287996","KB3060793","","","","KB3060793","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","29025","288056","KB3140234","","","","KB3140234","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28997","288025","KB3087137","","","","KB3087137","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28998","288028","KB3091297","","","","KB3091297","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","29004","288035","KB3103616","","","","KB3103616","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28971","287970","KB3045717","","","","KB3045717","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","28978","287977","KB3054169","","","","KB3054169","",,"","14469",,10,,"unmanaged"
"crbntwd02fl9011","10.90.11.22","29037","288081","KB3172614","","","","KB3172614","",,"","14469",,10,,"unmanaged"
