nadb_customertype_risk,_ownerid_value,nadb_riskratingindicatorid,_nadb_indicatormethodology_value,_owningbusinessunit_value,_modifiedby_value,modifiedon,_createdby_value,timezoneruleversionnumber,versionnumber,_nadb_projecttype_risk_value,nadb_domain,_createdonbehalfby_value,_owninguser_value,nadb_numberid,_owningteam_value,statuscode,utcconversiontimezonecode,importsequencenumber,_modifiedonbehalfby_value,statecode,nadb_indicatorname,nadb_factortype,createdon,overriddencreatedon
,"c7205e36-d6ee-42c5-8733-e670621cd834","8f9a30ab-c154-ea11-a813-000d3a4ed0f6","0ec0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005601,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Adequacy of Lifecycle Plan","",1,,103,"",0,"8.7",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","919a30ab-c154-ea11-a813-000d3a4ed0f6","0ec0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005602,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Performance and Quality of Sub-Contractor","",1,,103,"",0,"8.8",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","939a30ab-c154-ea11-a813-000d3a4ed0f6","0ec0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005603,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Minimum Annual Debt Service Coverage Ratio (DSCR)","",1,,103,"",0,"8.9",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","959a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005604,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Construction Complexity","",1,,103,"",0,"7.1",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","979a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005605,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Third-party review (IE) of construction schedule, cost estimates, technology, and delivery of construction status and progress reports","",1,,103,"",0,"7.10",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","999a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005606,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Technological Complexity","",1,,103,"",0,"7.2",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","9b9a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005607,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Technology selected comes from a Tier 1 manufacturer","",1,,103,"",0,"7.3",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","9d9a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005608,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Project Physical Completion %","",1,,103,"",0,"7.4",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","9f9a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005609,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Ratio of NADB loan to total project costs","",1,,103,"",0,"7.5",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","a19a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005610,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Project Delay","",1,,103,"",0,"7.6",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","a39a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005611,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Fully wrapped experienced EPC Contractor","",1,,103,"",0,"7.7",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","a59a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005612,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Counterparty strenght of contingency and completion guarantees","",1,,103,"",0,"7.8",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","a79a30ab-c154-ea11-a813-000d3a4ed0f6","10c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005613,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Change in project scope during construction process","",1,,103,"",0,"7.9",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","a99a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005614,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Borrower's Rol in Group","",1,,103,"",0,"9.1",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","ab9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005615,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Competitive Position","",1,,103,"",0,"9.10",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","ad9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005616,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Business Model","",1,,103,"",0,"9.11",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","af9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005617,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Organizational Structure","",1,,103,"",0,"9.12",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","b19a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005618,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834"," Business and Economic Environment","",1,,103,"",0,"9.13",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","b39a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005619,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Regulatory Environment","",1,,103,"",0,"9.14",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","b59a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005620,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834"," Actual Production / Expected Production based on an Availability factor of 92% (8,059 hours per year)","",1,,103,"",0,"9.15",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","b79a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005621,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Real DSCR = Net Revenue / DS","",1,,103,"",0,"9.16",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","b99a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005622,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Contractual DSCR= [ Net Revenue –  (COGS + OPEX) ] / Debt Service","",1,,103,"",0,"9.17",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","bb9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005623,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834"," (COGS + OPEX) / Net Revenue","",1,,103,"",0,"9.18",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","bd9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005624,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Guaranty Type","",1,,103,"",0,"9.19",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","bf9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005625,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Implications of Default","",1,,103,"",0,"9.2",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","c19a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005626,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Debt Service Reserve Fund","",1,,103,"",0,"9.20",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","c39a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005627,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Additional Reserves in Place","",1,,103,"",0,"9.21",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","c59a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005628,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Residual Value (Gap of Present Value of Expected Cashflow to Outstanding Balance of Loan)","",1,,103,"",0,"9.22",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","c79a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005629,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Full Compliance with Contractual Conditions and Covenants","",1,,103,"",0,"9.23",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","c99a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005630,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Historical payment experience with NADB within the last 24 months","",1,,103,"",0,"9.24",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","cb9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005631,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Level of Integration","",1,,103,"",0,"9.3",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","cd9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005633,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","History of Support","",1,,103,"",0,"9.4",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","cf9a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005634,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Performance and Prospects","",1,,103,"",0,"9.5",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","d19a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:22.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005635,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Quality of Management","",1,,103,"",0,"9.6",,2020-02-21 15:49:22.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","d39a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005636,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Corporate Governance","",1,,103,"",0,"9.7",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","d59a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005637,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Strategic Objectives","",1,,103,"",0,"9.8",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","d79a30ab-c154-ea11-a813-000d3a4ed0f6","12c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005638,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Execution","",1,,103,"",0,"9.9",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","d99a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005639,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Borrower's Rol in Group","",1,,103,"",0,"5.1",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","db9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005640,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834"," Business Model","",1,,103,"",0,"5.10",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","dd9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005641,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Organizational Structure","",1,,103,"",0,"5.11",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","df9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005642,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Quality of Management","",1,,103,"",0,"5.12",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","e19a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005643,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Corporate Governance","",1,,103,"",0,"5.13",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","e39a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005644,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Strategic Objectives","",1,,103,"",0,"5.14",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","e59a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005645,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Execution","",1,,103,"",0,"5.15",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","e79a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005646,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Risk Controls","",1,,103,"",0,"5.16",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","e99a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005647,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Growth","",1,,103,"",0,"5.17",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","eb9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005648,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Indirect and Direct Market Risks","",1,,103,"",0,"5.18",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","ed9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005649,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Operational Risks","",1,,103,"",0,"5.19",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","ef9a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005650,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Implications of Default","",1,,103,"",0,"5.2",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","f19a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005651,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Financial Margin = Ajusted Financial Margin to Total Asset (12 Mo Average)","",1,,103,"",0,"5.20",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","f39a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005652,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","ROE = NI / Average Equity","",1,,103,"",0,"5.21",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","f59a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005653,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Capitalization Index (Equity / Risk Assets)","",1,,103,"",0,"5.22",,2020-02-21 15:49:23.000,
,"c7205e36-d6ee-42c5-8733-e670621cd834","f79a30ab-c154-ea11-a813-000d3a4ed0f6","14c0009c-c154-ea11-a813-000d3a4e6589","b5152e2f-ebcb-e911-a9aa-000d3a14431b","c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 15:49:23.000,"c7205e36-d6ee-42c5-8733-e670621cd834",,12005654,"",,"","c7205e36-d6ee-42c5-8733-e670621cd834","Leverage Ratio (Total Liabilities / Equity)","",1,,103,"",0,"5.23",,2020-02-21 15:49:23.000,
