Date,Item,Sales
2018-09-05 00:00:00.000,"F",236
2015-06-30 00:00:00.000,"F",299
2015-12-18 00:00:00.000,"F",220
2017-11-16 00:00:00.000,"F",142
2018-07-28 00:00:00.000,"F",121
2017-06-02 00:00:00.000,"F",487
2017-04-28 00:00:00.000,"F",142
2017-09-19 00:00:00.000,"F",292
2016-12-17 00:00:00.000,"F",405
2016-07-02 00:00:00.000,"F",356
2015-09-09 00:00:00.000,"F",449
2018-08-11 00:00:00.000,"F",237
2015-01-20 00:00:00.000,"F",370
2017-09-30 00:00:00.000,"F",118
2016-04-14 00:00:00.000,"F",387
2016-12-13 00:00:00.000,"F",367
2015-01-22 00:00:00.000,"F",457
2019-01-08 00:00:00.000,"F",325
2015-08-02 00:00:00.000,"F",205
2017-11-22 00:00:00.000,"F",494
2016-11-04 00:00:00.000,"F",155
2015-04-18 00:00:00.000,"F",466
2015-11-28 00:00:00.000,"F",415
2015-08-10 00:00:00.000,"F",228
2018-07-17 00:00:00.000,"F",173
2018-02-15 00:00:00.000,"F",255
2018-08-12 00:00:00.000,"F",406
2018-12-20 00:00:00.000,"F",292
2015-06-11 00:00:00.000,"F",269
2019-01-24 00:00:00.000,"F",453
2018-11-22 00:00:00.000,"F",358
2018-01-01 00:00:00.000,"F",283
2018-04-04 00:00:00.000,"F",477
2017-05-17 00:00:00.000,"F",139
2018-11-06 00:00:00.000,"F",402
2017-09-06 00:00:00.000,"F",125
2016-05-28 00:00:00.000,"F",325
2017-08-10 00:00:00.000,"F",183
2016-05-10 00:00:00.000,"F",227
2015-11-03 00:00:00.000,"M",162
2016-03-02 00:00:00.000,"M",203
2015-12-06 00:00:00.000,"M",445
2017-10-30 00:00:00.000,"M",128
2015-12-29 00:00:00.000,"M",171
2015-05-23 00:00:00.000,"M",313
2018-01-12 00:00:00.000,"M",262
2016-05-27 00:00:00.000,"M",145
2017-03-17 00:00:00.000,"M",381
2015-01-13 00:00:00.000,"M",468
2015-05-11 00:00:00.000,"M",116
2018-04-21 00:00:00.000,"M",202
2016-07-17 00:00:00.000,"M",258
2015-08-30 00:00:00.000,"M",435
2019-01-22 00:00:00.000,"M",330
2015-03-22 00:00:00.000,"M",260
2015-01-08 00:00:00.000,"M",226
2017-12-29 00:00:00.000,"M",196
2015-07-29 00:00:00.000,"M",415
2016-06-08 00:00:00.000,"M",128
2019-02-25 00:00:00.000,"M",140
2015-09-29 00:00:00.000,"M",354
2017-08-29 00:00:00.000,"M",296
2017-06-14 00:00:00.000,"M",405
2017-06-03 00:00:00.000,"M",270
2018-10-07 00:00:00.000,"M",213
2016-07-23 00:00:00.000,"M",195
2017-03-27 00:00:00.000,"M",198
2016-10-17 00:00:00.000,"M",348
2015-03-11 00:00:00.000,"M",396
2018-03-13 00:00:00.000,"M",209
2015-06-15 00:00:00.000,"M",207
2018-08-17 00:00:00.000,"M",401
2017-02-22 00:00:00.000,"M",432
2017-04-30 00:00:00.000,"M",417
2015-02-15 00:00:00.000,"M",146
2016-03-11 00:00:00.000,"M",315
2015-08-18 00:00:00.000,"M",320
2015-08-13 00:00:00.000,"M",222
2016-10-08 00:00:00.000,"M",277
2015-07-29 00:00:00.000,"M",231
2015-10-30 00:00:00.000,"M",161
2015-12-13 00:00:00.000,"M",472
2018-03-09 00:00:00.000,"M",419
2015-10-04 00:00:00.000,"M",424
2018-05-01 00:00:00.000,"M",462
2017-05-04 00:00:00.000,"M",346
2017-08-09 00:00:00.000,"M",135
2015-11-01 00:00:00.000,"M",171
2018-10-20 00:00:00.000,"M",221
2017-01-04 00:00:00.000,"M",486
2019-01-15 00:00:00.000,"M",166
2018-05-07 00:00:00.000,"M",480
2017-10-14 00:00:00.000,"M",107
2015-05-27 00:00:00.000,"M",500
2016-10-22 00:00:00.000,"M",436
2018-08-15 00:00:00.000,"M",264
2018-11-02 00:00:00.000,"M",169
2016-08-27 00:00:00.000,"M",392
2019-01-10 00:00:00.000,"M",372
2015-03-17 00:00:00.000,"M",194
2018-09-08 00:00:00.000,"M",186
2016-06-16 00:00:00.000,"M",234
2017-05-08 00:00:00.000,"M",119
2018-01-27 00:00:00.000,"M",256
2018-09-25 00:00:00.000,"M",218
2018-07-25 00:00:00.000,"M",341
2016-02-27 00:00:00.000,"M",144
2017-08-03 00:00:00.000,"M",305
2015-03-08 00:00:00.000,"M",265
2016-04-18 00:00:00.000,"M",214
2019-01-04 00:00:00.000,"M",450
2017-08-07 00:00:00.000,"M",489
2016-02-23 00:00:00.000,"M",353
2016-11-23 00:00:00.000,"M",202
2017-10-05 00:00:00.000,"M",499
2016-06-08 00:00:00.000,"M",249
2016-11-11 00:00:00.000,"M",485
2016-09-22 00:00:00.000,"M",289
2015-10-07 00:00:00.000,"M",132
2016-12-07 00:00:00.000,"M",155
2018-10-11 00:00:00.000,"M",120
2016-01-02 00:00:00.000,"M",216
2017-02-14 00:00:00.000,"P",297
2015-11-18 00:00:00.000,"P",202
2018-10-06 00:00:00.000,"P",350
2016-03-19 00:00:00.000,"P",362
2018-01-12 00:00:00.000,"P",246
2018-06-10 00:00:00.000,"P",487
2017-08-05 00:00:00.000,"P",269
2016-10-22 00:00:00.000,"P",469
2015-08-12 00:00:00.000,"P",283
2015-03-27 00:00:00.000,"P",356
2015-04-06 00:00:00.000,"P",447
2017-03-08 00:00:00.000,"P",424
2018-12-05 00:00:00.000,"P",280
2017-02-23 00:00:00.000,"P",464
2018-11-17 00:00:00.000,"P",447
2018-09-03 00:00:00.000,"P",437
2015-05-26 00:00:00.000,"P",115
2016-08-19 00:00:00.000,"P",349
2017-10-16 00:00:00.000,"P",426
2016-08-02 00:00:00.000,"P",303
2015-06-05 00:00:00.000,"P",110
2016-12-08 00:00:00.000,"P",416
2015-07-03 00:00:00.000,"P",497
2017-05-31 00:00:00.000,"P",443
2015-04-04 00:00:00.000,"P",162
2015-11-08 00:00:00.000,"P",430
2018-05-13 00:00:00.000,"P",220
2018-08-15 00:00:00.000,"P",385
2018-02-04 00:00:00.000,"P",349
2018-05-21 00:00:00.000,"P",418
2016-11-30 00:00:00.000,"P",334
2016-09-21 00:00:00.000,"P",107
2018-12-21 00:00:00.000,"P",186
2017-05-04 00:00:00.000,"P",341
2016-10-30 00:00:00.000,"P",271
2016-07-29 00:00:00.000,"P",196
2015-06-06 00:00:00.000,"P",246
2018-09-07 00:00:00.000,"P",310
2016-09-15 00:00:00.000,"P",151
2018-11-08 00:00:00.000,"P",465
2017-07-07 00:00:00.000,"P",411
2017-06-15 00:00:00.000,"P",139
2015-05-23 00:00:00.000,"P",144
2016-08-06 00:00:00.000,"P",435
2016-02-24 00:00:00.000,"P",122
2016-08-29 00:00:00.000,"P",376
2017-10-03 00:00:00.000,"P",219
2016-07-21 00:00:00.000,"P",349
2019-02-23 00:00:00.000,"P",438
2017-11-10 00:00:00.000,"P",360
2017-09-27 00:00:00.000,"P",458
2016-08-04 00:00:00.000,"P",333
2015-03-24 00:00:00.000,"P",281
2015-05-31 00:00:00.000,"P",475
2017-10-07 00:00:00.000,"P",257
2015-03-20 00:00:00.000,"P",405
2017-11-15 00:00:00.000,"P",155
2015-04-10 00:00:00.000,"P",251
2018-04-21 00:00:00.000,"P",167
2018-06-06 00:00:00.000,"P",340
2015-07-18 00:00:00.000,"P",347
2016-06-01 00:00:00.000,"P",137
2015-05-24 00:00:00.000,"P",401
2016-03-31 00:00:00.000,"P",133
2017-01-29 00:00:00.000,"P",290
2015-07-04 00:00:00.000,"P",497
2016-11-24 00:00:00.000,"P",238
2018-01-31 00:00:00.000,"P",461
2015-09-28 00:00:00.000,"P",391
2016-10-24 00:00:00.000,"P",276
2018-11-02 00:00:00.000,"P",488
2015-06-16 00:00:00.000,"P",292
2017-05-20 00:00:00.000,"P",478
2017-02-05 00:00:00.000,"P",202
2016-10-13 00:00:00.000,"P",404
2018-08-23 00:00:00.000,"P",488
2016-07-25 00:00:00.000,"P",205
2018-09-25 00:00:00.000,"P",430
2015-09-09 00:00:00.000,"P",417
2015-11-15 00:00:00.000,"P",268
2015-06-12 00:00:00.000,"P",305
2016-10-19 00:00:00.000,"Z",142
2018-08-30 00:00:00.000,"Z",211
2017-07-08 00:00:00.000,"Z",428
2018-10-20 00:00:00.000,"Z",367
2016-04-02 00:00:00.000,"Z",251
2018-12-01 00:00:00.000,"Z",126
2016-05-09 00:00:00.000,"Z",180
2018-06-22 00:00:00.000,"Z",167
2016-02-05 00:00:00.000,"Z",401
2015-02-13 00:00:00.000,"Z",307
2017-04-17 00:00:00.000,"Z",365
2017-08-19 00:00:00.000,"Z",480
2015-09-09 00:00:00.000,"Z",326
2015-06-15 00:00:00.000,"Z",465
2016-07-07 00:00:00.000,"Z",132
2017-06-23 00:00:00.000,"Z",321
2016-08-05 00:00:00.000,"Z",167
2018-08-28 00:00:00.000,"Z",395
2017-03-11 00:00:00.000,"Z",424
2017-03-16 00:00:00.000,"Z",449
2017-11-21 00:00:00.000,"Z",157
2018-09-08 00:00:00.000,"Z",307
2015-01-25 00:00:00.000,"Z",431
2018-10-16 00:00:00.000,"Z",278
2018-05-26 00:00:00.000,"Z",449
2016-03-17 00:00:00.000,"Z",190
2015-07-03 00:00:00.000,"Z",257
2017-08-05 00:00:00.000,"Z",237
2016-02-02 00:00:00.000,"Z",371
2016-09-08 00:00:00.000,"Z",440
2018-12-09 00:00:00.000,"Z",366
2017-08-20 00:00:00.000,"Z",393
2018-06-16 00:00:00.000,"Z",129
2017-07-24 00:00:00.000,"Z",337
2018-05-26 00:00:00.000,"Z",476
2016-04-11 00:00:00.000,"Z",157
2017-07-09 00:00:00.000,"Z",313
2017-12-10 00:00:00.000,"Z",319
2015-02-26 00:00:00.000,"Z",327
2016-12-23 00:00:00.000,"Z",423
2017-03-06 00:00:00.000,"Z",309
2018-08-29 00:00:00.000,"Z",173
2015-04-09 00:00:00.000,"Z",435
2015-03-09 00:00:00.000,"Z",446
2019-01-23 00:00:00.000,"Z",285
2015-10-16 00:00:00.000,"Z",352
2017-06-11 00:00:00.000,"Z",223
2018-08-19 00:00:00.000,"Z",417
2018-01-17 00:00:00.000,"Z",428
2017-04-05 00:00:00.000,"Z",426
2016-07-06 00:00:00.000,"Z",121
2016-11-05 00:00:00.000,"Z",485
2018-01-18 00:00:00.000,"Z",326
2018-03-28 00:00:00.000,"Z",186
2017-06-13 00:00:00.000,"Z",229
2017-09-27 00:00:00.000,"Z",426
2015-01-30 00:00:00.000,"Z",202
2015-05-20 00:00:00.000,"Z",403
2016-09-21 00:00:00.000,"Z",244
2018-03-18 00:00:00.000,"Z",427
2018-09-15 00:00:00.000,"Z",283
2017-01-31 00:00:00.000,"Z",111
2016-05-15 00:00:00.000,"Z",352
2018-07-12 00:00:00.000,"Z",450
2015-10-29 00:00:00.000,"Z",116
2018-10-30 00:00:00.000,"Z",197
2018-11-24 00:00:00.000,"Z",167
2016-02-20 00:00:00.000,"Z",479
2015-03-10 00:00:00.000,"Z",472
2019-02-24 00:00:00.000,"Z",423
2019-02-01 00:00:00.000,"Z",397
2017-05-17 00:00:00.000,"Z",486
2019-01-06 00:00:00.000,"Z",311
2015-07-02 00:00:00.000,"Z",175
2016-12-19 00:00:00.000,"Z",388
2016-08-16 00:00:00.000,"Z",368
2017-09-28 00:00:00.000,"Z",379
2017-02-25 00:00:00.000,"Z",109
2017-09-23 00:00:00.000,"Z",254
2016-12-12 00:00:00.000,"Z",109
2016-03-22 00:00:00.000,"Q",349
2015-12-24 00:00:00.000,"Q",130
2017-05-15 00:00:00.000,"Q",152
2018-12-06 00:00:00.000,"Q",208
2018-05-10 00:00:00.000,"Q",206
2017-05-19 00:00:00.000,"Q",353
2015-02-16 00:00:00.000,"Q",137
2015-10-19 00:00:00.000,"Q",427
2016-03-10 00:00:00.000,"Q",447
2015-03-27 00:00:00.000,"Q",415
2017-10-06 00:00:00.000,"Q",427
2015-08-29 00:00:00.000,"Q",402
2018-01-21 00:00:00.000,"Q",282
2017-06-04 00:00:00.000,"Q",268
2016-11-08 00:00:00.000,"Q",160
2016-03-29 00:00:00.000,"Q",236
2015-04-27 00:00:00.000,"Q",432
2016-04-16 00:00:00.000,"Q",444
2017-12-21 00:00:00.000,"Q",234
2015-04-05 00:00:00.000,"Q",253
2018-09-07 00:00:00.000,"Q",344
2018-10-21 00:00:00.000,"Q",477
2018-08-23 00:00:00.000,"Q",201
2015-01-20 00:00:00.000,"Q",370
2017-05-20 00:00:00.000,"Q",443
2015-09-24 00:00:00.000,"Q",257
2016-02-02 00:00:00.000,"Q",474
2017-03-18 00:00:00.000,"Q",382
2016-12-18 00:00:00.000,"Q",443
2019-01-19 00:00:00.000,"Q",326
2015-03-01 00:00:00.000,"Q",396
2016-05-16 00:00:00.000,"Q",110
2018-12-27 00:00:00.000,"Q",158
2019-01-26 00:00:00.000,"Q",264
2018-09-15 00:00:00.000,"Q",258
2015-06-26 00:00:00.000,"Q",152
2017-04-08 00:00:00.000,"Q",204
2018-06-29 00:00:00.000,"Q",112
2018-11-11 00:00:00.000,"Q",134
2018-05-30 00:00:00.000,"Q",147
2017-11-29 00:00:00.000,"Q",132
2017-11-17 00:00:00.000,"Q",187
2017-05-23 00:00:00.000,"Q",469
2015-09-26 00:00:00.000,"Q",466
2018-12-07 00:00:00.000,"Q",321
2017-12-15 00:00:00.000,"Q",118
2017-10-02 00:00:00.000,"Q",364
2016-07-05 00:00:00.000,"Q",303
2018-04-08 00:00:00.000,"Q",395
2018-01-24 00:00:00.000,"Q",200
2019-01-10 00:00:00.000,"Q",376
2016-02-14 00:00:00.000,"Q",438
2017-07-01 00:00:00.000,"Q",358
2015-02-11 00:00:00.000,"Q",180
2015-07-28 00:00:00.000,"Q",174
2016-11-06 00:00:00.000,"Q",336
2017-03-03 00:00:00.000,"Q",402
2016-12-01 00:00:00.000,"Q",442
2017-06-30 00:00:00.000,"Q",297
2015-07-29 00:00:00.000,"Q",324
2015-06-17 00:00:00.000,"Q",463
2015-01-23 00:00:00.000,"Q",260
2016-08-29 00:00:00.000,"Q",407
2016-06-09 00:00:00.000,"Q",493
2017-01-22 00:00:00.000,"Q",267
2015-09-20 00:00:00.000,"Q",318
2016-04-16 00:00:00.000,"Q",239
2016-05-26 00:00:00.000,"Q",485
2018-07-11 00:00:00.000,"Q",237
2017-10-28 00:00:00.000,"Q",378
2017-10-03 00:00:00.000,"Q",328
2016-06-19 00:00:00.000,"Q",416
2017-09-06 00:00:00.000,"Q",369
2017-02-18 00:00:00.000,"Q",319
2015-12-02 00:00:00.000,"Q",299
2015-04-09 00:00:00.000,"Q",161
2015-01-20 00:00:00.000,"Q",495
2016-05-20 00:00:00.000,"A",445
2016-11-01 00:00:00.000,"A",119
2017-08-03 00:00:00.000,"A",419
2015-08-15 00:00:00.000,"A",440
2016-12-11 00:00:00.000,"A",470
2015-03-07 00:00:00.000,"A",101
2015-11-26 00:00:00.000,"A",480
2015-07-23 00:00:00.000,"A",356
2017-03-07 00:00:00.000,"A",489
2015-06-24 00:00:00.000,"A",480
2018-01-16 00:00:00.000,"A",413
2018-04-06 00:00:00.000,"A",441
2015-06-20 00:00:00.000,"A",473
2016-12-15 00:00:00.000,"A",166
2015-08-27 00:00:00.000,"A",143
2016-06-11 00:00:00.000,"A",217
2017-10-26 00:00:00.000,"A",355
2016-12-06 00:00:00.000,"A",446
2016-12-07 00:00:00.000,"A",496
2018-02-13 00:00:00.000,"A",237
2018-11-04 00:00:00.000,"A",319
2018-10-08 00:00:00.000,"A",307
2019-03-12 00:00:00.000,"A",321
2017-07-19 00:00:00.000,"A",265
2017-05-01 00:00:00.000,"A",282
2015-06-30 00:00:00.000,"A",417
2015-09-26 00:00:00.000,"A",263
2015-02-11 00:00:00.000,"A",127
2017-07-24 00:00:00.000,"A",401
2015-03-08 00:00:00.000,"A",334
2018-08-06 00:00:00.000,"A",395
2016-02-04 00:00:00.000,"A",341
2015-07-15 00:00:00.000,"A",278
2015-07-14 00:00:00.000,"A",125
2015-03-07 00:00:00.000,"A",199
2015-05-31 00:00:00.000,"A",186
2017-09-18 00:00:00.000,"A",173
2019-03-11 00:00:00.000,"A",289
2017-03-29 00:00:00.000,"A",298
2016-11-23 00:00:00.000,"A",215
2017-09-21 00:00:00.000,"A",159
2017-07-13 00:00:00.000,"A",237
2018-05-21 00:00:00.000,"A",165
2019-01-01 00:00:00.000,"A",394
2019-02-07 00:00:00.000,"A",234
2017-03-01 00:00:00.000,"A",125
2016-10-07 00:00:00.000,"A",403
2016-12-14 00:00:00.000,"A",236
2019-01-31 00:00:00.000,"A",112
2017-06-06 00:00:00.000,"A",115
2018-06-22 00:00:00.000,"A",214
2016-09-28 00:00:00.000,"A",260
2016-11-11 00:00:00.000,"A",336
2017-10-07 00:00:00.000,"A",167
2017-10-07 00:00:00.000,"A",470
2016-02-25 00:00:00.000,"A",276
2016-01-05 00:00:00.000,"A",446
2018-06-18 00:00:00.000,"A",411
2017-05-02 00:00:00.000,"A",391
2015-02-19 00:00:00.000,"A",365
2015-06-05 00:00:00.000,"A",430
2018-07-05 00:00:00.000,"A",490
2017-02-07 00:00:00.000,"A",280
2016-10-24 00:00:00.000,"A",337
2019-03-10 00:00:00.000,"A",405
2018-08-06 00:00:00.000,"A",147
2016-06-06 00:00:00.000,"A",197
2017-04-03 00:00:00.000,"A",315
2015-10-31 00:00:00.000,"A",202
2017-07-22 00:00:00.000,"A",226
2017-02-24 00:00:00.000,"A",150
2015-01-07 00:00:00.000,"A",460
2015-03-18 00:00:00.000,"A",422
2018-07-31 00:00:00.000,"A",271
2017-01-19 00:00:00.000,"A",498
2017-03-16 00:00:00.000,"A",217
2017-04-14 00:00:00.000,"W",421
2018-12-25 00:00:00.000,"W",270
2017-03-02 00:00:00.000,"W",258
2017-02-14 00:00:00.000,"W",262
2017-02-24 00:00:00.000,"W",380
2016-10-05 00:00:00.000,"W",247
2015-04-19 00:00:00.000,"W",296
2015-04-03 00:00:00.000,"W",287
2018-10-09 00:00:00.000,"W",354
2017-05-02 00:00:00.000,"W",297
2017-06-05 00:00:00.000,"W",360
2015-09-22 00:00:00.000,"W",351
2017-06-18 00:00:00.000,"W",125
2016-07-01 00:00:00.000,"W",284
2015-06-17 00:00:00.000,"W",359
2019-02-08 00:00:00.000,"W",451
2015-09-26 00:00:00.000,"W",465
2017-06-25 00:00:00.000,"W",350
2015-02-17 00:00:00.000,"W",418
2017-03-31 00:00:00.000,"W",181
2018-03-31 00:00:00.000,"W",427
2017-09-16 00:00:00.000,"W",132
2018-11-17 00:00:00.000,"W",463
2015-04-03 00:00:00.000,"W",102
2018-01-19 00:00:00.000,"W",185
2018-10-04 00:00:00.000,"W",120
2016-06-26 00:00:00.000,"W",215
2017-06-20 00:00:00.000,"W",124
2018-10-02 00:00:00.000,"W",193
2015-09-29 00:00:00.000,"W",416
2015-01-14 00:00:00.000,"W",422
2015-03-01 00:00:00.000,"W",239
2018-08-03 00:00:00.000,"W",346
2017-07-11 00:00:00.000,"W",113
2015-10-19 00:00:00.000,"W",486
2017-12-15 00:00:00.000,"W",319
2017-03-05 00:00:00.000,"W",429
2018-09-14 00:00:00.000,"W",277
2017-03-29 00:00:00.000,"W",388
2015-11-26 00:00:00.000,"W",148
2015-09-07 00:00:00.000,"W",456
2017-06-09 00:00:00.000,"W",203
2018-01-16 00:00:00.000,"W",207
2015-07-10 00:00:00.000,"W",407
2017-12-03 00:00:00.000,"W",335
2017-12-05 00:00:00.000,"W",248
2018-07-01 00:00:00.000,"W",329
2018-11-12 00:00:00.000,"W",320
2018-01-26 00:00:00.000,"W",270
2016-06-01 00:00:00.000,"W",398
2015-05-15 00:00:00.000,"W",196
2018-04-03 00:00:00.000,"W",441
2018-09-16 00:00:00.000,"W",281
2016-04-18 00:00:00.000,"W",224
2018-12-14 00:00:00.000,"W",322
2016-03-09 00:00:00.000,"W",471
2016-08-20 00:00:00.000,"W",110
2016-10-05 00:00:00.000,"W",146
2017-03-09 00:00:00.000,"W",237
2017-01-29 00:00:00.000,"W",383
2017-03-23 00:00:00.000,"W",212
2016-04-26 00:00:00.000,"W",225
2016-06-25 00:00:00.000,"W",109
2018-12-03 00:00:00.000,"W",345
2016-09-22 00:00:00.000,"W",145
2015-07-16 00:00:00.000,"W",105
2018-11-23 00:00:00.000,"W",201
2016-09-19 00:00:00.000,"W",348
2016-12-27 00:00:00.000,"W",161
2018-09-09 00:00:00.000,"W",230
2016-11-23 00:00:00.000,"W",150
2015-03-10 00:00:00.000,"W",479
2016-04-11 00:00:00.000,"W",151
2016-05-08 00:00:00.000,"W",335
2016-02-21 00:00:00.000,"W",378
2016-06-24 00:00:00.000,"Y",288
2018-04-15 00:00:00.000,"Y",123
2018-03-04 00:00:00.000,"Y",401
2015-01-06 00:00:00.000,"Y",429
2018-12-14 00:00:00.000,"Y",399
2018-03-14 00:00:00.000,"Y",242
2016-11-17 00:00:00.000,"Y",296
2015-09-09 00:00:00.000,"Y",325
2018-12-31 00:00:00.000,"Y",309
2017-03-25 00:00:00.000,"Y",291
2016-03-04 00:00:00.000,"Y",191
2015-12-30 00:00:00.000,"Y",100
2019-01-24 00:00:00.000,"Y",451
2017-05-31 00:00:00.000,"Y",211
2016-08-20 00:00:00.000,"Y",185
2015-04-16 00:00:00.000,"Y",110
2018-09-19 00:00:00.000,"Y",413
2017-10-01 00:00:00.000,"Y",403
2016-02-13 00:00:00.000,"Y",461
2017-09-18 00:00:00.000,"Y",330
2015-09-03 00:00:00.000,"Y",414
2015-11-17 00:00:00.000,"Y",251
2015-09-25 00:00:00.000,"Y",366
2016-06-03 00:00:00.000,"Y",335
2016-08-21 00:00:00.000,"Y",498
2016-11-20 00:00:00.000,"Y",448
2017-05-27 00:00:00.000,"Y",128
2018-07-14 00:00:00.000,"Y",385
2015-06-02 00:00:00.000,"Y",398
2018-06-06 00:00:00.000,"Y",114
2015-06-20 00:00:00.000,"Y",157
2017-04-30 00:00:00.000,"Y",471
2015-07-23 00:00:00.000,"Y",270
2016-12-09 00:00:00.000,"Y",318
2017-04-21 00:00:00.000,"Y",403
2015-07-16 00:00:00.000,"Y",160
2015-04-14 00:00:00.000,"Y",235
2019-02-17 00:00:00.000,"Y",392
2017-03-17 00:00:00.000,"Y",118
2015-04-14 00:00:00.000,"Y",455
2019-02-04 00:00:00.000,"Y",155
2015-01-13 00:00:00.000,"Y",142
2017-05-04 00:00:00.000,"Y",329
2015-11-20 00:00:00.000,"Y",489
2015-11-01 00:00:00.000,"Y",495
2017-09-13 00:00:00.000,"Y",240
2016-10-26 00:00:00.000,"Y",115
2016-06-16 00:00:00.000,"Y",124
2018-03-17 00:00:00.000,"Y",276
2018-01-20 00:00:00.000,"Y",150
2015-12-18 00:00:00.000,"Y",105
2018-04-30 00:00:00.000,"Y",345
2018-02-17 00:00:00.000,"Y",278
2017-09-01 00:00:00.000,"Y",338
2016-12-14 00:00:00.000,"Y",133
2016-01-26 00:00:00.000,"Y",129
2016-08-17 00:00:00.000,"Y",181
2017-12-08 00:00:00.000,"Y",462
2018-07-03 00:00:00.000,"Y",234
2015-12-07 00:00:00.000,"Y",137
2018-03-15 00:00:00.000,"Y",353
2018-04-27 00:00:00.000,"Y",295
2017-02-14 00:00:00.000,"Y",195
2018-11-15 00:00:00.000,"Y",274
2016-06-28 00:00:00.000,"Y",347
2016-12-03 00:00:00.000,"Y",205
2015-08-24 00:00:00.000,"Y",216
2018-03-22 00:00:00.000,"Y",206
2015-04-04 00:00:00.000,"Y",357
2018-03-08 00:00:00.000,"Y",226
2016-07-13 00:00:00.000,"Y",462
2017-11-28 00:00:00.000,"Y",181
2017-09-11 00:00:00.000,"Y",249
2018-03-08 00:00:00.000,"X",386
2016-10-25 00:00:00.000,"X",170
2016-11-15 00:00:00.000,"X",467
2015-12-09 00:00:00.000,"X",277
2016-10-17 00:00:00.000,"X",211
2018-09-10 00:00:00.000,"X",437
2016-02-23 00:00:00.000,"X",250
2016-04-25 00:00:00.000,"X",221
2016-10-14 00:00:00.000,"X",270
2017-06-07 00:00:00.000,"X",277
2015-05-29 00:00:00.000,"X",174
2017-06-22 00:00:00.000,"X",459
2016-07-16 00:00:00.000,"X",421
2017-06-12 00:00:00.000,"X",262
2018-09-28 00:00:00.000,"X",476
2016-06-15 00:00:00.000,"X",367
2017-08-13 00:00:00.000,"X",424
2015-08-18 00:00:00.000,"X",478
2018-04-28 00:00:00.000,"X",106
2017-01-23 00:00:00.000,"X",376
2015-06-18 00:00:00.000,"X",395
2015-05-30 00:00:00.000,"X",164
2017-05-10 00:00:00.000,"X",479
2015-04-27 00:00:00.000,"X",349
2017-04-10 00:00:00.000,"X",194
2017-05-12 00:00:00.000,"X",364
2016-04-29 00:00:00.000,"X",491
2018-05-03 00:00:00.000,"X",455
2015-04-18 00:00:00.000,"X",142
2019-02-26 00:00:00.000,"X",208
2016-11-02 00:00:00.000,"X",242
2017-10-06 00:00:00.000,"X",462
2015-07-26 00:00:00.000,"X",160
2018-10-22 00:00:00.000,"X",415
2018-01-02 00:00:00.000,"X",129
2018-09-12 00:00:00.000,"X",281
2015-10-08 00:00:00.000,"X",462
2018-08-02 00:00:00.000,"X",424
2018-02-27 00:00:00.000,"X",103
2015-12-05 00:00:00.000,"X",301
2015-03-06 00:00:00.000,"X",432
2015-04-23 00:00:00.000,"X",390
2018-10-21 00:00:00.000,"X",344
2015-06-13 00:00:00.000,"X",391
2015-07-30 00:00:00.000,"X",120
2015-03-07 00:00:00.000,"X",385
2015-10-20 00:00:00.000,"X",182
2017-04-16 00:00:00.000,"X",441
2015-10-29 00:00:00.000,"X",120
2018-12-06 00:00:00.000,"X",236
2015-10-19 00:00:00.000,"X",393
2018-07-02 00:00:00.000,"X",468
2018-12-13 00:00:00.000,"X",490
2018-05-06 00:00:00.000,"X",104
2018-12-13 00:00:00.000,"X",338
2018-01-10 00:00:00.000,"X",494
2017-09-24 00:00:00.000,"X",160
2016-01-02 00:00:00.000,"X",359
2019-03-15 00:00:00.000,"X",286
2018-06-30 00:00:00.000,"X",185
2017-11-12 00:00:00.000,"X",217
2017-07-12 00:00:00.000,"X",318
2015-07-06 00:00:00.000,"X",152
2015-06-19 00:00:00.000,"X",420
2015-03-14 00:00:00.000,"X",411
2018-01-11 00:00:00.000,"X",151
2017-10-02 00:00:00.000,"X",112
2019-03-12 00:00:00.000,"X",129
2018-07-16 00:00:00.000,"X",109
2018-08-03 00:00:00.000,"X",399
2017-05-09 00:00:00.000,"X",277
2015-07-21 00:00:00.000,"X",421
2018-12-23 00:00:00.000,"T",409
2017-01-15 00:00:00.000,"T",160
2018-01-28 00:00:00.000,"T",198
2016-07-10 00:00:00.000,"T",179
2016-08-01 00:00:00.000,"T",382
2016-12-23 00:00:00.000,"T",310
2015-03-17 00:00:00.000,"T",195
2017-08-07 00:00:00.000,"T",115
2018-11-02 00:00:00.000,"T",290
2016-10-22 00:00:00.000,"T",484
2015-12-13 00:00:00.000,"T",373
2016-11-07 00:00:00.000,"T",177
2017-09-22 00:00:00.000,"T",112
2015-05-06 00:00:00.000,"T",422
2016-06-14 00:00:00.000,"T",392
2017-06-09 00:00:00.000,"T",359
2016-02-28 00:00:00.000,"T",233
2017-04-02 00:00:00.000,"T",474
2017-11-01 00:00:00.000,"T",146
2015-09-29 00:00:00.000,"T",240
2017-05-20 00:00:00.000,"T",397
2018-06-02 00:00:00.000,"T",341
2015-12-15 00:00:00.000,"T",338
2019-02-10 00:00:00.000,"T",284
2015-11-05 00:00:00.000,"T",457
2017-11-27 00:00:00.000,"T",336
2019-01-01 00:00:00.000,"T",192
2015-04-16 00:00:00.000,"T",406
2018-05-10 00:00:00.000,"T",135
2016-11-04 00:00:00.000,"T",420
2018-08-10 00:00:00.000,"T",491
2018-05-11 00:00:00.000,"T",128
