CO_MUNICIPIO,CO_UF,DS_REGIAO,IN_NECESSIDADE_ESPECIAL,SIGLA_UF,NO_MUNICIPIO,REDE,NOTA_IDEB,UF,NM_MUNICIPIO,NUM_POPULACAO,CO_MUNICIPIO_IBGE,VL_RECEITA_REALIZADA,VL_RECEITA_ORCADA,VL_DOTACAO_ATUALIZADA_EDUCACAO,VL_DESPESA_EMPENHADA_EDUCACAO,VL_DESPESA_LIQUIDADA_EDUCACAO,VL_DESPESA_PAGA_EDUCACAO,VL_DESPESA_ORCADA_EDUCACAO,VL_DESPESA_PAG_ED_CID,VL_RECEITA_CID,DS_INFRA,PERC_INFRA,DS_FORMACAO_DOCENTE,PERC_FORMACAO_DOCENTE
3160900,31,"SUDESTE",0,"MG","São Brás do Suaçuí","Pública",4.4,"MG","São Brás do Suaçuí",3747,316090,17679400.06,22884662,5945897.1,5273884.47,4990925.88,4905419.23,0,1309.16,4718.28,"IN_LABORATORIO_CIENCIAS",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3160900,31,"SUDESTE",0,"MG","São Brás do Suaçuí","Pública",4.4,"MG","São Brás do Suaçuí",3747,316090,17679400.06,22884662,5945897.1,5273884.47,4990925.88,4905419.23,0,1309.16,4718.28,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3160900,31,"SUDESTE",0,"MG","São Brás do Suaçuí","Pública",4.4,"MG","São Brás do Suaçuí",3747,316090,17679400.06,22884662,5945897.1,5273884.47,4990925.88,4905419.23,0,1309.16,4718.28,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3160900,31,"SUDESTE",0,"MG","São Brás do Suaçuí","Pública",4.4,"MG","São Brás do Suaçuí",3747,316090,17679400.06,22884662,5945897.1,5273884.47,4990925.88,4905419.23,0,1309.16,4718.28,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_REFEITORIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_DEPENDENCIAS_PNE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3168051,31,"SUDESTE",0,"MG","Taparuba","Pública",4.4,"MG","Taparuba",3196,316805,12661038.04,22405902.12,3972527.21,2747541.97,2643787.01,2638768.92,0,825.65,3961.53,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_LABORATORIO_CIENCIAS",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3103603,31,"SUDESTE",0,"MG","Arantina","Pública",3.4,"MG","Arantina",2873,310360,11850374.85,16394679,3712359.33,3149586.43,3145686.43,3145686.43,0,1094.91,4124.74,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_AREA_VERDE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3106655,31,"SUDESTE",0,"MG","Berizal","Pública",3.4,"MG","Berizal",4720,310665,12753839.44,20300000,3624282.33,2314598.53,2264270.37,2211498.15,0,468.54,2702.08,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3120003,31,"SUDESTE",0,"MG","Córrego Novo","Pública",3.4,"MG","Córrego Novo",2970,312000,11701999.26,28740000,4151401.38,2581277.75,2554713.42,2453169.3,0,825.98,3940.07,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_BANDA_LARGA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3130051,31,"SUDESTE",0,"MG","Icaraí de Minas","Pública",3.4,"MG","Icaraí de Minas",11835,313005,19100146.83,29234000,7741830.37,5625095.83,5616987.82,5616673.67,0,474.58,1613.87,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_REFEITORIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_TP_AEE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3140902,31,"SUDESTE",0,"MG","Matipó","Pública",3.4,"MG","Matipó",18914,314090,34459891.75,47766535.6,10080441.25,8440659.99,8208401.42,7949539.87,0,420.3,1821.93,"IN_TP_ATIVIDADE_COMPLEMENTAR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_AGUA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_AGUA_FILTRADA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_ESGOTO_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_BIBLIOTECA_SALA_LEITURA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_BANHEIRO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_COMPUTADOR",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_INTERNET",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_ALIMENTACAO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_PATIO",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_AREA_VERDE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_LABORATORIO_INFORMATICA",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_ENERGIA_EXISTENTE",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
3154309,31,"SUDESTE",0,"MG","Resplendor","Pública",3.4,"MG","Resplendor",17715,315430,38023046.28,44629923,12303085.31,11213075.78,11054785.47,10347893.79,0,584.13,2146.38,"IN_QUADRA_ESPORTES",100,"IN_02_ENSINO_MEDIO_COMPLETO",100
