DT_E_S,ANO,NOME MES,MES,DIA,MES ANO,ANO MES,DIA SEMANA,DIAS CORRIDOS,NUM DIA SEMANA,DIA UTIL
2019-09-10 00:00:00.000,2019,"set",9,10,"set 2019","201909","ter",1,3,1
2019-09-11 00:00:00.000,2019,"set",9,11,"set 2019","201909","qua",1,4,1
2019-09-12 00:00:00.000,2019,"set",9,12,"set 2019","201909","qui",1,5,1
2019-09-13 00:00:00.000,2019,"set",9,13,"set 2019","201909","sex",1,6,1
2019-09-14 00:00:00.000,2019,"set",9,14,"set 2019","201909","sáb",1,7,0
2019-09-15 00:00:00.000,2019,"set",9,15,"set 2019","201909","dom",1,1,0
2019-09-16 00:00:00.000,2019,"set",9,16,"set 2019","201909","seg",1,2,1
2019-09-17 00:00:00.000,2019,"set",9,17,"set 2019","201909","ter",1,3,1
2019-09-18 00:00:00.000,2019,"set",9,18,"set 2019","201909","qua",1,4,1
2019-09-19 00:00:00.000,2019,"set",9,19,"set 2019","201909","qui",1,5,1
2019-09-20 00:00:00.000,2019,"set",9,20,"set 2019","201909","sex",1,6,1
2019-09-21 00:00:00.000,2019,"set",9,21,"set 2019","201909","sáb",1,7,0
2019-09-22 00:00:00.000,2019,"set",9,22,"set 2019","201909","dom",1,1,0
2019-09-23 00:00:00.000,2019,"set",9,23,"set 2019","201909","seg",1,2,1
2019-09-24 00:00:00.000,2019,"set",9,24,"set 2019","201909","ter",1,3,1
2019-09-25 00:00:00.000,2019,"set",9,25,"set 2019","201909","qua",1,4,1
2019-09-26 00:00:00.000,2019,"set",9,26,"set 2019","201909","qui",1,5,1
2019-09-27 00:00:00.000,2019,"set",9,27,"set 2019","201909","sex",1,6,1
2019-09-28 00:00:00.000,2019,"set",9,28,"set 2019","201909","sáb",1,7,0
2019-09-29 00:00:00.000,2019,"set",9,29,"set 2019","201909","dom",1,1,0
2019-09-30 00:00:00.000,2019,"set",9,30,"set 2019","201909","seg",1,2,1
2019-10-01 00:00:00.000,2019,"out",10,1,"out 2019","201910","ter",1,3,1
2019-10-02 00:00:00.000,2019,"out",10,2,"out 2019","201910","qua",1,4,1
2019-10-03 00:00:00.000,2019,"out",10,3,"out 2019","201910","qui",1,5,1
2019-10-04 00:00:00.000,2019,"out",10,4,"out 2019","201910","sex",1,6,1
2019-10-05 00:00:00.000,2019,"out",10,5,"out 2019","201910","sáb",1,7,0
2019-10-06 00:00:00.000,2019,"out",10,6,"out 2019","201910","dom",1,1,0
2019-10-07 00:00:00.000,2019,"out",10,7,"out 2019","201910","seg",1,2,1
2019-10-08 00:00:00.000,2019,"out",10,8,"out 2019","201910","ter",1,3,1
2019-10-09 00:00:00.000,2019,"out",10,9,"out 2019","201910","qua",1,4,1
2019-10-10 00:00:00.000,2019,"out",10,10,"out 2019","201910","qui",1,5,1
2019-10-11 00:00:00.000,2019,"out",10,11,"out 2019","201910","sex",1,6,1
2019-10-12 00:00:00.000,2019,"out",10,12,"out 2019","201910","sáb",1,7,0
2019-10-13 00:00:00.000,2019,"out",10,13,"out 2019","201910","dom",1,1,0
2019-10-14 00:00:00.000,2019,"out",10,14,"out 2019","201910","seg",1,2,1
2019-10-15 00:00:00.000,2019,"out",10,15,"out 2019","201910","ter",1,3,1
2019-10-16 00:00:00.000,2019,"out",10,16,"out 2019","201910","qua",1,4,1
2019-10-17 00:00:00.000,2019,"out",10,17,"out 2019","201910","qui",1,5,1
2019-10-18 00:00:00.000,2019,"out",10,18,"out 2019","201910","sex",1,6,1
2019-10-19 00:00:00.000,2019,"out",10,19,"out 2019","201910","sáb",1,7,0
2019-10-20 00:00:00.000,2019,"out",10,20,"out 2019","201910","dom",1,1,0
2019-10-21 00:00:00.000,2019,"out",10,21,"out 2019","201910","seg",1,2,1
2019-10-22 00:00:00.000,2019,"out",10,22,"out 2019","201910","ter",1,3,1
2019-10-23 00:00:00.000,2019,"out",10,23,"out 2019","201910","qua",1,4,1
2019-10-24 00:00:00.000,2019,"out",10,24,"out 2019","201910","qui",1,5,1
2019-10-25 00:00:00.000,2019,"out",10,25,"out 2019","201910","sex",1,6,1
2019-10-26 00:00:00.000,2019,"out",10,26,"out 2019","201910","sáb",1,7,0
2019-10-27 00:00:00.000,2019,"out",10,27,"out 2019","201910","dom",1,1,0
2019-10-28 00:00:00.000,2019,"out",10,28,"out 2019","201910","seg",1,2,1
2019-10-29 00:00:00.000,2019,"out",10,29,"out 2019","201910","ter",1,3,1
2019-10-30 00:00:00.000,2019,"out",10,30,"out 2019","201910","qua",1,4,1
2019-10-31 00:00:00.000,2019,"out",10,31,"out 2019","201910","qui",1,5,1
2019-11-01 00:00:00.000,2019,"nov",11,1,"nov 2019","201911","sex",1,6,1
2019-11-02 00:00:00.000,2019,"nov",11,2,"nov 2019","201911","sáb",1,7,0
2019-11-03 00:00:00.000,2019,"nov",11,3,"nov 2019","201911","dom",1,1,0
2019-11-04 00:00:00.000,2019,"nov",11,4,"nov 2019","201911","seg",1,2,1
2019-11-05 00:00:00.000,2019,"nov",11,5,"nov 2019","201911","ter",1,3,1
2019-11-06 00:00:00.000,2019,"nov",11,6,"nov 2019","201911","qua",1,4,1
2019-11-07 00:00:00.000,2019,"nov",11,7,"nov 2019","201911","qui",1,5,1
2019-11-08 00:00:00.000,2019,"nov",11,8,"nov 2019","201911","sex",1,6,1
2019-11-09 00:00:00.000,2019,"nov",11,9,"nov 2019","201911","sáb",1,7,0
2019-11-10 00:00:00.000,2019,"nov",11,10,"nov 2019","201911","dom",1,1,0
2019-11-11 00:00:00.000,2019,"nov",11,11,"nov 2019","201911","seg",1,2,1
2019-11-12 00:00:00.000,2019,"nov",11,12,"nov 2019","201911","ter",1,3,1
2019-11-13 00:00:00.000,2019,"nov",11,13,"nov 2019","201911","qua",1,4,1
2019-11-14 00:00:00.000,2019,"nov",11,14,"nov 2019","201911","qui",1,5,1
2019-11-15 00:00:00.000,2019,"nov",11,15,"nov 2019","201911","sex",1,6,0
2019-11-16 00:00:00.000,2019,"nov",11,16,"nov 2019","201911","sáb",1,7,0
2019-11-17 00:00:00.000,2019,"nov",11,17,"nov 2019","201911","dom",1,1,0
2019-11-18 00:00:00.000,2019,"nov",11,18,"nov 2019","201911","seg",1,2,1
2019-11-19 00:00:00.000,2019,"nov",11,19,"nov 2019","201911","ter",1,3,1
2019-11-20 00:00:00.000,2019,"nov",11,20,"nov 2019","201911","qua",1,4,1
2019-11-21 00:00:00.000,2019,"nov",11,21,"nov 2019","201911","qui",1,5,1
2019-11-22 00:00:00.000,2019,"nov",11,22,"nov 2019","201911","sex",1,6,1
2019-11-23 00:00:00.000,2019,"nov",11,23,"nov 2019","201911","sáb",1,7,0
2019-11-24 00:00:00.000,2019,"nov",11,24,"nov 2019","201911","dom",1,1,0
2019-11-25 00:00:00.000,2019,"nov",11,25,"nov 2019","201911","seg",1,2,1
2019-11-26 00:00:00.000,2019,"nov",11,26,"nov 2019","201911","ter",1,3,1
2019-11-27 00:00:00.000,2019,"nov",11,27,"nov 2019","201911","qua",1,4,1
2019-11-28 00:00:00.000,2019,"nov",11,28,"nov 2019","201911","qui",1,5,1
2019-11-29 00:00:00.000,2019,"nov",11,29,"nov 2019","201911","sex",1,6,1
2019-11-30 00:00:00.000,2019,"nov",11,30,"nov 2019","201911","sáb",1,7,0
2019-12-01 00:00:00.000,2019,"dez",12,1,"dez 2019","201912","dom",1,1,0
2019-12-02 00:00:00.000,2019,"dez",12,2,"dez 2019","201912","seg",1,2,1
2019-12-03 00:00:00.000,2019,"dez",12,3,"dez 2019","201912","ter",1,3,1
2019-12-04 00:00:00.000,2019,"dez",12,4,"dez 2019","201912","qua",1,4,1
2019-12-05 00:00:00.000,2019,"dez",12,5,"dez 2019","201912","qui",1,5,1
2019-12-06 00:00:00.000,2019,"dez",12,6,"dez 2019","201912","sex",1,6,1
2019-12-07 00:00:00.000,2019,"dez",12,7,"dez 2019","201912","sáb",1,7,0
2019-12-08 00:00:00.000,2019,"dez",12,8,"dez 2019","201912","dom",1,1,0
2019-12-09 00:00:00.000,2019,"dez",12,9,"dez 2019","201912","seg",1,2,1
2019-12-10 00:00:00.000,2019,"dez",12,10,"dez 2019","201912","ter",1,3,1
2019-12-11 00:00:00.000,2019,"dez",12,11,"dez 2019","201912","qua",1,4,1
2019-12-12 00:00:00.000,2019,"dez",12,12,"dez 2019","201912","qui",1,5,1
2019-12-13 00:00:00.000,2019,"dez",12,13,"dez 2019","201912","sex",1,6,1
2019-12-14 00:00:00.000,2019,"dez",12,14,"dez 2019","201912","sáb",1,7,0
2019-12-15 00:00:00.000,2019,"dez",12,15,"dez 2019","201912","dom",1,1,0
2019-12-16 00:00:00.000,2019,"dez",12,16,"dez 2019","201912","seg",1,2,1
2019-12-17 00:00:00.000,2019,"dez",12,17,"dez 2019","201912","ter",1,3,1
2019-12-18 00:00:00.000,2019,"dez",12,18,"dez 2019","201912","qua",1,4,1
2019-12-19 00:00:00.000,2019,"dez",12,19,"dez 2019","201912","qui",1,5,1
2019-12-20 00:00:00.000,2019,"dez",12,20,"dez 2019","201912","sex",1,6,1
2019-12-21 00:00:00.000,2019,"dez",12,21,"dez 2019","201912","sáb",1,7,0
2019-12-22 00:00:00.000,2019,"dez",12,22,"dez 2019","201912","dom",1,1,0
2019-12-23 00:00:00.000,2019,"dez",12,23,"dez 2019","201912","seg",1,2,1
2019-12-24 00:00:00.000,2019,"dez",12,24,"dez 2019","201912","ter",1,3,1
2019-12-25 00:00:00.000,2019,"dez",12,25,"dez 2019","201912","qua",1,4,0
2019-12-26 00:00:00.000,2019,"dez",12,26,"dez 2019","201912","qui",1,5,1
2019-12-27 00:00:00.000,2019,"dez",12,27,"dez 2019","201912","sex",1,6,1
2019-12-28 00:00:00.000,2019,"dez",12,28,"dez 2019","201912","sáb",1,7,0
2019-12-29 00:00:00.000,2019,"dez",12,29,"dez 2019","201912","dom",1,1,0
2019-12-30 00:00:00.000,2019,"dez",12,30,"dez 2019","201912","seg",1,2,1
2019-12-31 00:00:00.000,2019,"dez",12,31,"dez 2019","201912","ter",1,3,1
2020-01-01 00:00:00.000,2020,"jan",1,1,"jan 2020","202001","qua",1,4,0
2020-01-02 00:00:00.000,2020,"jan",1,2,"jan 2020","202001","qui",1,5,1
2020-01-03 00:00:00.000,2020,"jan",1,3,"jan 2020","202001","sex",1,6,1
2020-01-04 00:00:00.000,2020,"jan",1,4,"jan 2020","202001","sáb",1,7,0
2020-01-05 00:00:00.000,2020,"jan",1,5,"jan 2020","202001","dom",1,1,0
2020-01-06 00:00:00.000,2020,"jan",1,6,"jan 2020","202001","seg",1,2,1
2020-01-07 00:00:00.000,2020,"jan",1,7,"jan 2020","202001","ter",1,3,1
2020-01-08 00:00:00.000,2020,"jan",1,8,"jan 2020","202001","qua",1,4,1
2020-01-09 00:00:00.000,2020,"jan",1,9,"jan 2020","202001","qui",1,5,1
2020-01-10 00:00:00.000,2020,"jan",1,10,"jan 2020","202001","sex",1,6,1
2020-01-11 00:00:00.000,2020,"jan",1,11,"jan 2020","202001","sáb",1,7,0
2020-01-12 00:00:00.000,2020,"jan",1,12,"jan 2020","202001","dom",1,1,0
2020-01-13 00:00:00.000,2020,"jan",1,13,"jan 2020","202001","seg",1,2,1
2020-01-14 00:00:00.000,2020,"jan",1,14,"jan 2020","202001","ter",1,3,1
2020-01-15 00:00:00.000,2020,"jan",1,15,"jan 2020","202001","qua",1,4,1
2020-01-16 00:00:00.000,2020,"jan",1,16,"jan 2020","202001","qui",1,5,1
2020-01-17 00:00:00.000,2020,"jan",1,17,"jan 2020","202001","sex",1,6,1
2020-01-18 00:00:00.000,2020,"jan",1,18,"jan 2020","202001","sáb",1,7,0
2020-01-19 00:00:00.000,2020,"jan",1,19,"jan 2020","202001","dom",1,1,0
2020-01-20 00:00:00.000,2020,"jan",1,20,"jan 2020","202001","seg",1,2,1
2020-01-21 00:00:00.000,2020,"jan",1,21,"jan 2020","202001","ter",1,3,1
2020-01-22 00:00:00.000,2020,"jan",1,22,"jan 2020","202001","qua",1,4,1
2020-01-23 00:00:00.000,2020,"jan",1,23,"jan 2020","202001","qui",1,5,1
2020-01-24 00:00:00.000,2020,"jan",1,24,"jan 2020","202001","sex",1,6,1
2020-01-25 00:00:00.000,2020,"jan",1,25,"jan 2020","202001","sáb",1,7,0
2020-01-26 00:00:00.000,2020,"jan",1,26,"jan 2020","202001","dom",1,1,0
2020-01-27 00:00:00.000,2020,"jan",1,27,"jan 2020","202001","seg",1,2,1
2020-01-28 00:00:00.000,2020,"jan",1,28,"jan 2020","202001","ter",1,3,1
2020-01-29 00:00:00.000,2020,"jan",1,29,"jan 2020","202001","qua",1,4,1
2020-01-30 00:00:00.000,2020,"jan",1,30,"jan 2020","202001","qui",1,5,1
2020-01-31 00:00:00.000,2020,"jan",1,31,"jan 2020","202001","sex",1,6,1
2020-02-01 00:00:00.000,2020,"fev",2,1,"fev 2020","202002","sáb",1,7,0
2020-02-02 00:00:00.000,2020,"fev",2,2,"fev 2020","202002","dom",1,1,0
2020-02-03 00:00:00.000,2020,"fev",2,3,"fev 2020","202002","seg",1,2,1
2020-02-04 00:00:00.000,2020,"fev",2,4,"fev 2020","202002","ter",1,3,1
2020-02-05 00:00:00.000,2020,"fev",2,5,"fev 2020","202002","qua",1,4,1
2020-02-06 00:00:00.000,2020,"fev",2,6,"fev 2020","202002","qui",1,5,1
2020-02-07 00:00:00.000,2020,"fev",2,7,"fev 2020","202002","sex",1,6,1
2020-02-08 00:00:00.000,2020,"fev",2,8,"fev 2020","202002","sáb",1,7,0
2020-02-09 00:00:00.000,2020,"fev",2,9,"fev 2020","202002","dom",1,1,0
2020-02-10 00:00:00.000,2020,"fev",2,10,"fev 2020","202002","seg",1,2,1
2020-02-11 00:00:00.000,2020,"fev",2,11,"fev 2020","202002","ter",1,3,1
2020-02-12 00:00:00.000,2020,"fev",2,12,"fev 2020","202002","qua",1,4,1
2020-02-13 00:00:00.000,2020,"fev",2,13,"fev 2020","202002","qui",1,5,1
2020-02-14 00:00:00.000,2020,"fev",2,14,"fev 2020","202002","sex",1,6,1
2020-02-15 00:00:00.000,2020,"fev",2,15,"fev 2020","202002","sáb",1,7,0
2020-02-16 00:00:00.000,2020,"fev",2,16,"fev 2020","202002","dom",1,1,0
2020-02-17 00:00:00.000,2020,"fev",2,17,"fev 2020","202002","seg",1,2,1
2020-02-18 00:00:00.000,2020,"fev",2,18,"fev 2020","202002","ter",1,3,1
2020-02-19 00:00:00.000,2020,"fev",2,19,"fev 2020","202002","qua",1,4,1
2020-02-20 00:00:00.000,2020,"fev",2,20,"fev 2020","202002","qui",1,5,1
2020-02-21 00:00:00.000,2020,"fev",2,21,"fev 2020","202002","sex",1,6,1
2020-02-22 00:00:00.000,2020,"fev",2,22,"fev 2020","202002","sáb",1,7,0
2020-02-23 00:00:00.000,2020,"fev",2,23,"fev 2020","202002","dom",1,1,0
2020-02-24 00:00:00.000,2020,"fev",2,24,"fev 2020","202002","seg",1,2,1
2020-02-25 00:00:00.000,2020,"fev",2,25,"fev 2020","202002","ter",1,3,0
2020-02-26 00:00:00.000,2020,"fev",2,26,"fev 2020","202002","qua",1,4,1
2020-02-27 00:00:00.000,2020,"fev",2,27,"fev 2020","202002","qui",1,5,1
2020-02-28 00:00:00.000,2020,"fev",2,28,"fev 2020","202002","sex",1,6,1
2020-02-29 00:00:00.000,2020,"fev",2,29,"fev 2020","202002","sáb",1,7,0
2020-03-01 00:00:00.000,2020,"mar",3,1,"mar 2020","202003","dom",1,1,0
2020-03-02 00:00:00.000,2020,"mar",3,2,"mar 2020","202003","seg",1,2,1
2020-03-03 00:00:00.000,2020,"mar",3,3,"mar 2020","202003","ter",1,3,1
2020-03-04 00:00:00.000,2020,"mar",3,4,"mar 2020","202003","qua",1,4,1
2020-03-05 00:00:00.000,2020,"mar",3,5,"mar 2020","202003","qui",1,5,1
2020-03-06 00:00:00.000,2020,"mar",3,6,"mar 2020","202003","sex",1,6,1
2020-03-07 00:00:00.000,2020,"mar",3,7,"mar 2020","202003","sáb",1,7,0
2020-03-08 00:00:00.000,2020,"mar",3,8,"mar 2020","202003","dom",1,1,0
2020-03-09 00:00:00.000,2020,"mar",3,9,"mar 2020","202003","seg",1,2,1
2020-03-10 00:00:00.000,2020,"mar",3,10,"mar 2020","202003","ter",1,3,1
2020-03-11 00:00:00.000,2020,"mar",3,11,"mar 2020","202003","qua",1,4,1
2020-03-12 00:00:00.000,2020,"mar",3,12,"mar 2020","202003","qui",1,5,1
2020-03-13 00:00:00.000,2020,"mar",3,13,"mar 2020","202003","sex",1,6,1
2020-03-14 00:00:00.000,2020,"mar",3,14,"mar 2020","202003","sáb",1,7,0
2020-03-15 00:00:00.000,2020,"mar",3,15,"mar 2020","202003","dom",1,1,0
2020-03-16 00:00:00.000,2020,"mar",3,16,"mar 2020","202003","seg",1,2,1
2020-03-17 00:00:00.000,2020,"mar",3,17,"mar 2020","202003","ter",1,3,1
2020-03-18 00:00:00.000,2020,"mar",3,18,"mar 2020","202003","qua",1,4,1
2020-03-19 00:00:00.000,2020,"mar",3,19,"mar 2020","202003","qui",1,5,1
2020-03-20 00:00:00.000,2020,"mar",3,20,"mar 2020","202003","sex",1,6,1
2020-03-21 00:00:00.000,2020,"mar",3,21,"mar 2020","202003","sáb",1,7,0
2020-03-22 00:00:00.000,2020,"mar",3,22,"mar 2020","202003","dom",1,1,0
2020-03-23 00:00:00.000,2020,"mar",3,23,"mar 2020","202003","seg",1,2,1
2020-03-24 00:00:00.000,2020,"mar",3,24,"mar 2020","202003","ter",1,3,1
2020-03-25 00:00:00.000,2020,"mar",3,25,"mar 2020","202003","qua",1,4,1
2020-03-26 00:00:00.000,2020,"mar",3,26,"mar 2020","202003","qui",1,5,1
2020-03-27 00:00:00.000,2020,"mar",3,27,"mar 2020","202003","sex",1,6,1
2020-03-28 00:00:00.000,2020,"mar",3,28,"mar 2020","202003","sáb",1,7,0
2020-03-29 00:00:00.000,2020,"mar",3,29,"mar 2020","202003","dom",1,1,0
2020-03-30 00:00:00.000,2020,"mar",3,30,"mar 2020","202003","seg",1,2,1
2020-03-31 00:00:00.000,2020,"mar",3,31,"mar 2020","202003","ter",1,3,1
2020-04-01 00:00:00.000,2020,"abr",4,1,"abr 2020","202004","qua",1,4,1
2020-04-02 00:00:00.000,2020,"abr",4,2,"abr 2020","202004","qui",1,5,1
2020-04-03 00:00:00.000,2020,"abr",4,3,"abr 2020","202004","sex",1,6,1
2020-04-04 00:00:00.000,2020,"abr",4,4,"abr 2020","202004","sáb",1,7,0
2020-04-05 00:00:00.000,2020,"abr",4,5,"abr 2020","202004","dom",1,1,0
2020-04-06 00:00:00.000,2020,"abr",4,6,"abr 2020","202004","seg",1,2,1
2020-04-07 00:00:00.000,2020,"abr",4,7,"abr 2020","202004","ter",1,3,1
2020-04-08 00:00:00.000,2020,"abr",4,8,"abr 2020","202004","qua",1,4,1
2020-04-09 00:00:00.000,2020,"abr",4,9,"abr 2020","202004","qui",1,5,1
2020-04-10 00:00:00.000,2020,"abr",4,10,"abr 2020","202004","sex",1,6,0
2020-04-11 00:00:00.000,2020,"abr",4,11,"abr 2020","202004","sáb",1,7,0
2020-04-12 00:00:00.000,2020,"abr",4,12,"abr 2020","202004","dom",1,1,0
2020-04-13 00:00:00.000,2020,"abr",4,13,"abr 2020","202004","seg",1,2,1
2020-04-14 00:00:00.000,2020,"abr",4,14,"abr 2020","202004","ter",1,3,1
2020-04-15 00:00:00.000,2020,"abr",4,15,"abr 2020","202004","qua",1,4,1
2020-04-16 00:00:00.000,2020,"abr",4,16,"abr 2020","202004","qui",1,5,1
2020-04-17 00:00:00.000,2020,"abr",4,17,"abr 2020","202004","sex",1,6,1
2020-04-18 00:00:00.000,2020,"abr",4,18,"abr 2020","202004","sáb",1,7,0
2020-04-19 00:00:00.000,2020,"abr",4,19,"abr 2020","202004","dom",1,1,0
2020-04-20 00:00:00.000,2020,"abr",4,20,"abr 2020","202004","seg",1,2,1
2020-04-21 00:00:00.000,2020,"abr",4,21,"abr 2020","202004","ter",1,3,0
2020-04-22 00:00:00.000,2020,"abr",4,22,"abr 2020","202004","qua",1,4,1
2020-04-23 00:00:00.000,2020,"abr",4,23,"abr 2020","202004","qui",1,5,1
2020-04-24 00:00:00.000,2020,"abr",4,24,"abr 2020","202004","sex",1,6,1
2020-04-25 00:00:00.000,2020,"abr",4,25,"abr 2020","202004","sáb",1,7,0
2020-04-26 00:00:00.000,2020,"abr",4,26,"abr 2020","202004","dom",1,1,0
2020-04-27 00:00:00.000,2020,"abr",4,27,"abr 2020","202004","seg",1,2,1
2020-04-28 00:00:00.000,2020,"abr",4,28,"abr 2020","202004","ter",1,3,1
2020-04-29 00:00:00.000,2020,"abr",4,29,"abr 2020","202004","qua",1,4,1
2020-04-30 00:00:00.000,2020,"abr",4,30,"abr 2020","202004","qui",1,5,1
2020-05-01 00:00:00.000,2020,"mai",5,1,"mai 2020","202005","sex",1,6,0
2020-05-02 00:00:00.000,2020,"mai",5,2,"mai 2020","202005","sáb",1,7,0
2020-05-03 00:00:00.000,2020,"mai",5,3,"mai 2020","202005","dom",1,1,0
2020-05-04 00:00:00.000,2020,"mai",5,4,"mai 2020","202005","seg",1,2,1
2020-05-05 00:00:00.000,2020,"mai",5,5,"mai 2020","202005","ter",1,3,1
2020-05-06 00:00:00.000,2020,"mai",5,6,"mai 2020","202005","qua",1,4,1
2020-05-07 00:00:00.000,2020,"mai",5,7,"mai 2020","202005","qui",1,5,1
2020-05-08 00:00:00.000,2020,"mai",5,8,"mai 2020","202005","sex",1,6,1
2020-05-09 00:00:00.000,2020,"mai",5,9,"mai 2020","202005","sáb",1,7,0
2020-05-10 00:00:00.000,2020,"mai",5,10,"mai 2020","202005","dom",1,1,0
2020-05-11 00:00:00.000,2020,"mai",5,11,"mai 2020","202005","seg",1,2,1
2020-05-12 00:00:00.000,2020,"mai",5,12,"mai 2020","202005","ter",1,3,1
2020-05-13 00:00:00.000,2020,"mai",5,13,"mai 2020","202005","qua",1,4,1
2020-05-14 00:00:00.000,2020,"mai",5,14,"mai 2020","202005","qui",1,5,1
2020-05-15 00:00:00.000,2020,"mai",5,15,"mai 2020","202005","sex",1,6,1
2020-05-16 00:00:00.000,2020,"mai",5,16,"mai 2020","202005","sáb",1,7,0
2020-05-17 00:00:00.000,2020,"mai",5,17,"mai 2020","202005","dom",1,1,0
2020-05-18 00:00:00.000,2020,"mai",5,18,"mai 2020","202005","seg",1,2,1
2020-05-19 00:00:00.000,2020,"mai",5,19,"mai 2020","202005","ter",1,3,1
2020-05-20 00:00:00.000,2020,"mai",5,20,"mai 2020","202005","qua",1,4,1
2020-05-21 00:00:00.000,2020,"mai",5,21,"mai 2020","202005","qui",1,5,1
2020-05-22 00:00:00.000,2020,"mai",5,22,"mai 2020","202005","sex",1,6,1
2020-05-23 00:00:00.000,2020,"mai",5,23,"mai 2020","202005","sáb",1,7,0
2020-05-24 00:00:00.000,2020,"mai",5,24,"mai 2020","202005","dom",1,1,0
2020-05-25 00:00:00.000,2020,"mai",5,25,"mai 2020","202005","seg",1,2,1
2020-05-26 00:00:00.000,2020,"mai",5,26,"mai 2020","202005","ter",1,3,1
2020-05-27 00:00:00.000,2020,"mai",5,27,"mai 2020","202005","qua",1,4,1
2020-05-28 00:00:00.000,2020,"mai",5,28,"mai 2020","202005","qui",1,5,1
2020-05-29 00:00:00.000,2020,"mai",5,29,"mai 2020","202005","sex",1,6,1
2020-05-30 00:00:00.000,2020,"mai",5,30,"mai 2020","202005","sáb",1,7,0
2020-05-31 00:00:00.000,2020,"mai",5,31,"mai 2020","202005","dom",1,1,0
2020-06-01 00:00:00.000,2020,"jun",6,1,"jun 2020","202006","seg",1,2,1
2020-06-02 00:00:00.000,2020,"jun",6,2,"jun 2020","202006","ter",1,3,1
2020-06-03 00:00:00.000,2020,"jun",6,3,"jun 2020","202006","qua",1,4,1
2020-06-04 00:00:00.000,2020,"jun",6,4,"jun 2020","202006","qui",1,5,1
2020-06-05 00:00:00.000,2020,"jun",6,5,"jun 2020","202006","sex",1,6,1
2020-06-06 00:00:00.000,2020,"jun",6,6,"jun 2020","202006","sáb",1,7,0
2020-06-07 00:00:00.000,2020,"jun",6,7,"jun 2020","202006","dom",1,1,0
2020-06-08 00:00:00.000,2020,"jun",6,8,"jun 2020","202006","seg",1,2,1
2020-06-09 00:00:00.000,2020,"jun",6,9,"jun 2020","202006","ter",1,3,1
2020-06-10 00:00:00.000,2020,"jun",6,10,"jun 2020","202006","qua",1,4,1
2020-06-11 00:00:00.000,2020,"jun",6,11,"jun 2020","202006","qui",1,5,1
2020-06-12 00:00:00.000,2020,"jun",6,12,"jun 2020","202006","sex",1,6,1
2020-06-13 00:00:00.000,2020,"jun",6,13,"jun 2020","202006","sáb",1,7,0
2020-06-14 00:00:00.000,2020,"jun",6,14,"jun 2020","202006","dom",1,1,0
2020-06-15 00:00:00.000,2020,"jun",6,15,"jun 2020","202006","seg",1,2,1
2020-06-16 00:00:00.000,2020,"jun",6,16,"jun 2020","202006","ter",1,3,1
2020-06-17 00:00:00.000,2020,"jun",6,17,"jun 2020","202006","qua",1,4,1
2020-06-18 00:00:00.000,2020,"jun",6,18,"jun 2020","202006","qui",1,5,1
2020-06-19 00:00:00.000,2020,"jun",6,19,"jun 2020","202006","sex",1,6,1
2020-06-20 00:00:00.000,2020,"jun",6,20,"jun 2020","202006","sáb",1,7,0
2020-06-21 00:00:00.000,2020,"jun",6,21,"jun 2020","202006","dom",1,1,0
2020-06-22 00:00:00.000,2020,"jun",6,22,"jun 2020","202006","seg",1,2,1
2020-06-23 00:00:00.000,2020,"jun",6,23,"jun 2020","202006","ter",1,3,1
2020-06-24 00:00:00.000,2020,"jun",6,24,"jun 2020","202006","qua",1,4,1
2020-06-25 00:00:00.000,2020,"jun",6,25,"jun 2020","202006","qui",1,5,1
2020-06-26 00:00:00.000,2020,"jun",6,26,"jun 2020","202006","sex",1,6,1
2020-06-27 00:00:00.000,2020,"jun",6,27,"jun 2020","202006","sáb",1,7,0
2020-06-28 00:00:00.000,2020,"jun",6,28,"jun 2020","202006","dom",1,1,0
2020-06-29 00:00:00.000,2020,"jun",6,29,"jun 2020","202006","seg",1,2,1
2020-06-30 00:00:00.000,2020,"jun",6,30,"jun 2020","202006","ter",1,3,1
2020-07-01 00:00:00.000,2020,"jul",7,1,"jul 2020","202007","qua",1,4,1
2020-07-02 00:00:00.000,2020,"jul",7,2,"jul 2020","202007","qui",1,5,1
2020-07-03 00:00:00.000,2020,"jul",7,3,"jul 2020","202007","sex",1,6,1
2020-07-04 00:00:00.000,2020,"jul",7,4,"jul 2020","202007","sáb",1,7,0
2020-07-05 00:00:00.000,2020,"jul",7,5,"jul 2020","202007","dom",1,1,0
2020-07-06 00:00:00.000,2020,"jul",7,6,"jul 2020","202007","seg",1,2,1
2020-07-07 00:00:00.000,2020,"jul",7,7,"jul 2020","202007","ter",1,3,1
2020-07-08 00:00:00.000,2020,"jul",7,8,"jul 2020","202007","qua",1,4,1
2020-07-09 00:00:00.000,2020,"jul",7,9,"jul 2020","202007","qui",1,5,1
2020-07-10 00:00:00.000,2020,"jul",7,10,"jul 2020","202007","sex",1,6,1
2020-07-11 00:00:00.000,2020,"jul",7,11,"jul 2020","202007","sáb",1,7,0
2020-07-12 00:00:00.000,2020,"jul",7,12,"jul 2020","202007","dom",1,1,0
2020-07-13 00:00:00.000,2020,"jul",7,13,"jul 2020","202007","seg",1,2,1
2020-07-14 00:00:00.000,2020,"jul",7,14,"jul 2020","202007","ter",1,3,1
2020-07-15 00:00:00.000,2020,"jul",7,15,"jul 2020","202007","qua",1,4,1
