COD_FILIAL,DT_E_S,CENTRO_CUSTO,COD_CONTA,VL_CONTROLADORIA,CHAVE_CONTROLADORIA,GRUPO_ATI,CLASSIFICACAO
"1",2020-01-17 00:00:00.000,"1","Taxa Adm Cartão",-15.68,875,"ATI61",""
"1",2020-01-20 00:00:00.000,"1","Taxa Adm Cartão",-8.12,889,"ATI61",""
"1",2018-02-17 00:00:00.000,"1","Taxa Adm Cartão",-14.7,922,"ATI61",""
"1",2018-02-20 00:00:00.000,"1","Taxa Adm Cartão",-27.63,929,"ATI61",""
"1",2018-02-16 00:00:00.000,"1","Taxa Adm Cartão",-57.09,957,"ATI61",""
"1",2018-02-14 00:00:00.000,"1","Taxa Adm Cartão",-4.8,971,"ATI61",""
"1",2018-02-28 00:00:00.000,"1","Taxa Adm Cartão",-31.92,985,"ATI61",""
"1",2018-02-05 00:00:00.000,"1","Taxa Adm Cartão",-15.455,1062,"ATI61",""
"1",2018-02-08 00:00:00.000,"1","Taxa Adm Cartão",-17.535,1090,"ATI61",""
"1",2018-02-03 00:00:00.000,"1","Taxa Adm Cartão",-19.04,1111,"ATI61",""
"1",2018-02-10 00:00:00.000,"1","Taxa Adm Cartão",-3.36,1160,"ATI61",""
"1",2019-02-23 00:00:00.000,"1","Taxa Adm Cartão",-10.5,1268,"ATI61",""
"1",2019-02-25 00:00:00.000,"1","Taxa Adm Cartão",-27.72,1282,"ATI61",""
"1",2019-02-27 00:00:00.000,"1","Taxa Adm Cartão",-26.78,1317,"ATI61",""
"1",2019-02-28 00:00:00.000,"1","Taxa Adm Cartão",-4.62,1380,"ATI61",""
"1",2019-02-13 00:00:00.000,"1","Taxa Adm Cartão",-1.295,1394,"ATI61",""
"1",2019-02-12 00:00:00.000,"1","Taxa Adm Cartão",-17.06,1415,"ATI61",""
"1",2019-02-17 00:00:00.000,"1","Taxa Adm Cartão",-32.34,1478,"ATI61",""
"1",2020-02-22 00:00:00.000,"1","Taxa Adm Cartão",-3.84,1534,"ATI61",""
"1",2020-02-23 00:00:00.000,"1","Taxa Adm Cartão",-7.14,1548,"ATI61",""
"1",2020-02-28 00:00:00.000,"1","Taxa Adm Cartão",-19.04,1576,"ATI61",""
"1",2020-02-27 00:00:00.000,"1","Taxa Adm Cartão",-23.135,1583,"ATI61",""
"1",2020-02-15 00:00:00.000,"1","Taxa Adm Cartão",-17.85,1604,"ATI61",""
"1",2020-02-11 00:00:00.000,"1","Taxa Adm Cartão",-7.98,1611,"ATI61",""
"1",2020-02-13 00:00:00.000,"1","Taxa Adm Cartão",-13,1625,"ATI61",""
"1",2018-03-20 00:00:00.000,"1","Taxa Adm Cartão",-0.5,1772,"ATI61",""
"1",2018-03-23 00:00:00.000,"1","Taxa Adm Cartão",-14.64,1779,"ATI61",""
"1",2018-03-18 00:00:00.000,"1","Taxa Adm Cartão",-3.15,1835,"ATI61",""
"1",2018-03-31 00:00:00.000,"1","Taxa Adm Cartão",-28.175,1856,"ATI61",""
"1",2018-03-27 00:00:00.000,"1","Taxa Adm Cartão",-21,1877,"ATI61",""
"1",2018-03-28 00:00:00.000,"1","Taxa Adm Cartão",-1.26,1891,"ATI61",""
"1",2018-03-16 00:00:00.000,"1","Taxa Adm Cartão",-22.98,1905,"ATI61",""
"1",2018-03-06 00:00:00.000,"1","Taxa Adm Cartão",-12.88,1926,"ATI61",""
"1",2018-03-10 00:00:00.000,"1","Taxa Adm Cartão",-10.44,1947,"ATI61",""
"1",2018-03-03 00:00:00.000,"1","Taxa Adm Cartão",-8,1989,"ATI61",""
"1",2018-03-13 00:00:00.000,"1","Taxa Adm Cartão",-14.035,2017,"ATI61",""
"1",2018-03-11 00:00:00.000,"1","Taxa Adm Cartão",-31.24,2024,"ATI61",""
"1",2019-03-26 00:00:00.000,"1","Taxa Adm Cartão",-33.32,2106,"ATI61",""
"1",2019-03-11 00:00:00.000,"1","Taxa Adm Cartão",-7.56,2120,"ATI61",""
"1",2019-03-23 00:00:00.000,"1","Taxa Adm Cartão",-7.74,2155,"ATI61",""
"1",2019-03-25 00:00:00.000,"1","Taxa Adm Cartão",-3.24,2162,"ATI61",""
"1",2019-03-30 00:00:00.000,"1","Taxa Adm Cartão",-7.56,2190,"ATI61",""
"1",2019-03-29 00:00:00.000,"1","Taxa Adm Cartão",-19.425,2204,"ATI61",""
"1",2019-03-12 00:00:00.000,"1","Taxa Adm Cartão",-2.52,2267,"ATI61",""
"1",2019-03-22 00:00:00.000,"1","Taxa Adm Cartão",-23.17,2309,"ATI61",""
"1",2019-03-20 00:00:00.000,"1","Taxa Adm Cartão",-11.2,2330,"ATI61",""
"1",2020-03-26 00:00:00.000,"1","Taxa Adm Cartão",-8.36,2406,"ATI61",""
"1",2020-03-22 00:00:00.000,"1","Taxa Adm Cartão",-11.8,2420,"ATI61",""
"1",2020-03-28 00:00:00.000,"1","Taxa Adm Cartão",-5.18,2448,"ATI61",""
"1",2020-03-27 00:00:00.000,"1","Taxa Adm Cartão",-31.165,2462,"ATI61",""
"1",2020-03-16 00:00:00.000,"1","Taxa Adm Cartão",-5.76,2518,"ATI61",""
"1",2020-03-12 00:00:00.000,"1","Taxa Adm Cartão",-28.665,2546,"ATI61",""
"1",2020-03-17 00:00:00.000,"1","Taxa Adm Cartão",-1.84,2581,"ATI61",""
"1",2020-03-20 00:00:00.000,"1","Taxa Adm Cartão",-12.285,2595,"ATI61",""
"1",2018-04-22 00:00:00.000,"1","Taxa Adm Cartão",-15.02,2627,"ATI61",""
"1",2018-04-17 00:00:00.000,"1","Taxa Adm Cartão",-37.625,2641,"ATI61",""
"1",2018-04-20 00:00:00.000,"1","Taxa Adm Cartão",-30.555,2711,"ATI61",""
"1",2018-04-05 00:00:00.000,"1","Taxa Adm Cartão",-10.36,2746,"ATI61",""
"1",2018-04-07 00:00:00.000,"1","Taxa Adm Cartão",-8.7,2774,"ATI61",""
"1",2018-04-02 00:00:00.000,"1","Taxa Adm Cartão",-22.47,2809,"ATI61",""
"1",2018-04-04 00:00:00.000,"1","Taxa Adm Cartão",-0.92,2816,"ATI61",""
"1",2018-04-16 00:00:00.000,"1","Taxa Adm Cartão",-6.96,2879,"ATI61",""
"1",2018-04-12 00:00:00.000,"1","Taxa Adm Cartão",-14.56,2907,"ATI61",""
"1",2019-04-26 00:00:00.000,"1","Taxa Adm Cartão",-51.52,2958,"ATI61",""
"1",2019-04-22 00:00:00.000,"1","Taxa Adm Cartão",-16.76,3000,"ATI61",""
"1",2019-04-24 00:00:00.000,"1","Taxa Adm Cartão",-6.96,3014,"ATI61",""
"1",2019-04-30 00:00:00.000,"1","Taxa Adm Cartão",-18.13,3021,"ATI61",""
"1",2019-04-28 00:00:00.000,"1","Taxa Adm Cartão",-38.785,3063,"ATI61",""
"1",2019-04-15 00:00:00.000,"1","Taxa Adm Cartão",-11.775,3091,"ATI61",""
"1",2019-04-12 00:00:00.000,"1","Taxa Adm Cartão",-15.2,3098,"ATI61",""
"1",2019-04-16 00:00:00.000,"1","Taxa Adm Cartão",-9.24,3119,"ATI61",""
"1",2019-04-20 00:00:00.000,"1","Taxa Adm Cartão",-22.785,3168,"ATI61",""
"1",2019-04-21 00:00:00.000,"1","Taxa Adm Cartão",-14.63,3189,"ATI61",""
"1",2020-04-12 00:00:00.000,"1","Taxa Adm Cartão",-37.5,3241,"ATI61",""
"1",2020-04-13 00:00:00.000,"1","Taxa Adm Cartão",-14.28,3248,"ATI61",""
"1",2018-05-22 00:00:00.000,"1","Taxa Adm Cartão",-17.325,3377,"ATI61",""
"1",2018-05-17 00:00:00.000,"1","Taxa Adm Cartão",-8.82,3391,"ATI61",""
"1",2018-05-21 00:00:00.000,"1","Taxa Adm Cartão",-1.19,3426,"ATI61",""
"1",2018-05-30 00:00:00.000,"1","Taxa Adm Cartão",-20.965,3461,"ATI61",""
"1",2018-05-26 00:00:00.000,"1","Taxa Adm Cartão",-18.48,3496,"ATI61",""
"1",2018-05-27 00:00:00.000,"1","Taxa Adm Cartão",-8.68,3503,"ATI61",""
"1",2018-05-09 00:00:00.000,"1","Taxa Adm Cartão",-7.42,3531,"ATI61",""
"1",2018-05-07 00:00:00.000,"1","Taxa Adm Cartão",-5.46,3573,"ATI61",""
"1",2018-05-04 00:00:00.000,"1","Taxa Adm Cartão",-22.4,3587,"ATI61",""
"1",2018-05-01 00:00:00.000,"1","Taxa Adm Cartão",-11.88,3594,"ATI61",""
"1",2018-05-13 00:00:00.000,"1","Taxa Adm Cartão",-30.94,3629,"ATI61",""
"1",2019-05-11 00:00:00.000,"1","Taxa Adm Cartão",-13.86,3772,"ATI61",""
"1",2019-05-22 00:00:00.000,"1","Taxa Adm Cartão",-39.725,3814,"ATI61",""
"1",2019-05-25 00:00:00.000,"1","Taxa Adm Cartão",-23.31,3835,"ATI61",""
"1",2019-05-23 00:00:00.000,"1","Taxa Adm Cartão",-11.5,3849,"ATI61",""
"1",2019-05-30 00:00:00.000,"1","Taxa Adm Cartão",-26.32,3870,"ATI61",""
"1",2019-05-28 00:00:00.000,"1","Taxa Adm Cartão",-8.7,3884,"ATI61",""
"1",2019-05-12 00:00:00.000,"1","Taxa Adm Cartão",-10.435,3905,"ATI61",""
"1",2019-05-21 00:00:00.000,"1","Taxa Adm Cartão",-17.76,4003,"ATI61",""
"1",2018-06-20 00:00:00.000,"1","Taxa Adm Cartão",-24.43,4030,"ATI61",""
"1",2018-06-01 00:00:00.000,"1","Taxa Adm Cartão",-62.02,4058,"ATI61",""
"1",2018-06-23 00:00:00.000,"1","Taxa Adm Cartão",-45.69,4065,"ATI61",""
"1",2018-06-14 00:00:00.000,"1","Taxa Adm Cartão",-13,4135,"ATI61",""
"1",2018-06-16 00:00:00.000,"1","Taxa Adm Cartão",-18.445,4142,"ATI61",""
"1",2019-06-27 00:00:00.000,"1","Taxa Adm Cartão",-22.785,4227,"ATI61",""
"1",2019-06-26 00:00:00.000,"1","Taxa Adm Cartão",-29.48,4234,"ATI61",""
"1",2019-06-22 00:00:00.000,"1","Taxa Adm Cartão",-52.64,4241,"ATI61",""
"1",2019-06-23 00:00:00.000,"1","Taxa Adm Cartão",-11.34,4290,"ATI61",""
"1",2019-06-29 00:00:00.000,"1","Taxa Adm Cartão",-15.47,4367,"ATI61",""
"1",2019-06-28 00:00:00.000,"1","Taxa Adm Cartão",-7.2,4374,"ATI61",""
"1",2019-06-16 00:00:00.000,"1","Taxa Adm Cartão",-7.595,4395,"ATI61",""
"1",2019-06-12 00:00:00.000,"1","Taxa Adm Cartão",-6.825,4402,"ATI61",""
"1",2019-06-15 00:00:00.000,"1","Taxa Adm Cartão",-22.61,4416,"ATI61",""
"1",2019-06-13 00:00:00.000,"1","Taxa Adm Cartão",-30.59,4437,"ATI61",""
"1",2018-07-16 00:00:00.000,"1","Taxa Adm Cartão",-32.76,4509,"ATI61",""
"1",2018-07-22 00:00:00.000,"1","Taxa Adm Cartão",-29.92,4523,"ATI61",""
"1",2018-07-23 00:00:00.000,"1","Taxa Adm Cartão",-8.425,4530,"ATI61",""
"1",2018-07-28 00:00:00.000,"1","Taxa Adm Cartão",-5.04,4614,"ATI61",""
"1",2018-07-29 00:00:00.000,"1","Taxa Adm Cartão",-9.66,4635,"ATI61",""
"1",2018-07-26 00:00:00.000,"1","Taxa Adm Cartão",-5.72,4649,"ATI61",""
"1",2018-07-27 00:00:00.000,"1","Taxa Adm Cartão",-14.105,4677,"ATI61",""
"1",2018-07-05 00:00:00.000,"1","Taxa Adm Cartão",-8.36,4691,"ATI61",""
"1",2018-07-01 00:00:00.000,"1","Taxa Adm Cartão",-65.46,4740,"ATI61",""
"1",2018-07-07 00:00:00.000,"1","Taxa Adm Cartão",-11.9,4754,"ATI61",""
"1",2018-07-15 00:00:00.000,"1","Taxa Adm Cartão",-14.245,4810,"ATI61",""
"1",2018-07-08 00:00:00.000,"1","Taxa Adm Cartão",-9.2,4838,"ATI61",""
"1",2019-07-26 00:00:00.000,"1","Taxa Adm Cartão",-10.08,4905,"ATI61",""
"1",2019-07-22 00:00:00.000,"1","Taxa Adm Cartão",-42.31,4926,"ATI61",""
"1",2019-07-24 00:00:00.000,"1","Taxa Adm Cartão",-2.4,4961,"ATI61",""
"1",2019-07-28 00:00:00.000,"1","Taxa Adm Cartão",-11.88,5017,"ATI61",""
"1",2019-07-16 00:00:00.000,"1","Taxa Adm Cartão",-11.76,5045,"ATI61",""
"1",2019-07-12 00:00:00.000,"1","Taxa Adm Cartão",-15.14,5059,"ATI61",""
"1",2019-07-20 00:00:00.000,"1","Taxa Adm Cartão",-17.15,5094,"ATI61",""
"1",2019-07-21 00:00:00.000,"1","Taxa Adm Cartão",-1.2,5129,"ATI61",""
"1",2018-08-22 00:00:00.000,"1","Taxa Adm Cartão",-7.54,5188,"ATI61",""
"1",2018-08-23 00:00:00.000,"1","Taxa Adm Cartão",-3.22,5195,"ATI61",""
"1",2018-08-17 00:00:00.000,"1","Taxa Adm Cartão",-11.44,5223,"ATI61",""
"1",2018-08-29 00:00:00.000,"1","Taxa Adm Cartão",-14.04,5272,"ATI61",""
"1",2018-08-30 00:00:00.000,"1","Taxa Adm Cartão",-5.4,5307,"ATI61",""
"1",2018-08-27 00:00:00.000,"1","Taxa Adm Cartão",-19.76,5356,"ATI61",""
"1",2018-08-05 00:00:00.000,"1","Taxa Adm Cartão",-31.185,5370,"ATI61",""
"1",2018-08-07 00:00:00.000,"1","Taxa Adm Cartão",-5.18,5398,"ATI61",""
"1",2018-08-06 00:00:00.000,"1","Taxa Adm Cartão",-1.62,5405,"ATI61",""
"1",2018-08-01 00:00:00.000,"1","Taxa Adm Cartão",-29.785,5412,"ATI61",""
"1",2018-08-12 00:00:00.000,"1","Taxa Adm Cartão",-6.3,5454,"ATI61",""
"1",2018-08-15 00:00:00.000,"1","Taxa Adm Cartão",-2.66,5475,"ATI61",""
"1",2018-08-09 00:00:00.000,"1","Taxa Adm Cartão",-11.88,5503,"ATI61",""
"1",2019-08-27 00:00:00.000,"1","Taxa Adm Cartão",-6,5613,"ATI61",""
"1",2019-08-26 00:00:00.000,"1","Taxa Adm Cartão",-34.125,5620,"ATI61",""
"1",2019-08-22 00:00:00.000,"1","Taxa Adm Cartão",-25.55,5634,"ATI61",""
"1",2019-08-25 00:00:00.000,"1","Taxa Adm Cartão",-7.525,5648,"ATI61",""
"1",2019-08-23 00:00:00.000,"1","Taxa Adm Cartão",-11.5,5662,"ATI61",""
"1",2019-08-30 00:00:00.000,"1","Taxa Adm Cartão",-5.46,5683,"ATI61",""
"1",2019-08-12 00:00:00.000,"1","Taxa Adm Cartão",-20.38,5718,"ATI61",""
"1",2019-08-15 00:00:00.000,"1","Taxa Adm Cartão",-20.475,5725,"ATI61",""
"1",2019-08-16 00:00:00.000,"1","Taxa Adm Cartão",-28.16,5746,"ATI61",""
"1",2019-08-20 00:00:00.000,"1","Taxa Adm Cartão",-10.08,5809,"ATI61",""
"1",2018-09-26 00:00:00.000,"1","Taxa Adm Cartão",-13.32,5860,"ATI61",""
"1",2018-09-11 00:00:00.000,"1","Taxa Adm Cartão",-9.45,5874,"ATI61",""
"1",2018-09-27 00:00:00.000,"1","Taxa Adm Cartão",-13.52,5895,"ATI61",""
"1",2018-09-22 00:00:00.000,"1","Taxa Adm Cartão",-4.14,5909,"ATI61",""
"1",2018-09-25 00:00:00.000,"1","Taxa Adm Cartão",-3.6,5930,"ATI61",""
"1",2018-09-30 00:00:00.000,"1","Taxa Adm Cartão",-10.08,5944,"ATI61",""
"1",2018-09-29 00:00:00.000,"1","Taxa Adm Cartão",-10.5,5972,"ATI61",""
"1",2018-09-16 00:00:00.000,"1","Taxa Adm Cartão",-29.295,6014,"ATI61",""
"1",2018-09-13 00:00:00.000,"1","Taxa Adm Cartão",-6.475,6049,"ATI61",""
"1",2018-09-15 00:00:00.000,"1","Taxa Adm Cartão",-21.42,6056,"ATI61",""
"1",2018-09-17 00:00:00.000,"1","Taxa Adm Cartão",-0.92,6063,"ATI61",""
"1",2018-09-21 00:00:00.000,"1","Taxa Adm Cartão",-11.5,6091,"ATI61",""
"1",2019-09-26 00:00:00.000,"1","Taxa Adm Cartão",-24.955,6124,"ATI61",""
"1",2019-09-22 00:00:00.000,"1","Taxa Adm Cartão",-9.8,6145,"ATI61",""
"1",2019-09-30 00:00:00.000,"1","Taxa Adm Cartão",-25.76,6173,"ATI61",""
"1",2019-09-27 00:00:00.000,"1","Taxa Adm Cartão",-14,6208,"ATI61",""
"1",2019-09-28 00:00:00.000,"1","Taxa Adm Cartão",-21.9,6229,"ATI61",""
"1",2019-09-15 00:00:00.000,"1","Taxa Adm Cartão",-30.24,6257,"ATI61",""
"1",2019-09-21 00:00:00.000,"1","Taxa Adm Cartão",-2.24,6348,"ATI61",""
"1",2018-10-26 00:00:00.000,"1","Taxa Adm Cartão",-35.91,6386,"ATI61",""
"1",2018-10-27 00:00:00.000,"1","Taxa Adm Cartão",-6.96,6456,"ATI61",""
"1",2018-10-28 00:00:00.000,"1","Taxa Adm Cartão",-11.9,6519,"ATI61",""
"1",2018-10-15 00:00:00.000,"1","Taxa Adm Cartão",-13,6547,"ATI61",""
"1",2018-10-12 00:00:00.000,"1","Taxa Adm Cartão",-6.72,6561,"ATI61",""
"1",2018-10-16 00:00:00.000,"1","Taxa Adm Cartão",-11.34,6575,"ATI61",""
"1",2018-10-17 00:00:00.000,"1","Taxa Adm Cartão",-11.5,6603,"ATI61",""
"1",2019-10-26 00:00:00.000,"1","Taxa Adm Cartão",-11.88,6699,"ATI61",""
"1",2019-10-22 00:00:00.000,"1","Taxa Adm Cartão",-25.54,6706,"ATI61",""
"1",2019-10-28 00:00:00.000,"1","Taxa Adm Cartão",-7.35,6748,"ATI61",""
"1",2019-10-15 00:00:00.000,"1","Taxa Adm Cartão",-18.46,6783,"ATI61",""
"1",2019-10-16 00:00:00.000,"1","Taxa Adm Cartão",-1.04,6797,"ATI61",""
"1",2019-10-13 00:00:00.000,"1","Taxa Adm Cartão",-6.24,6804,"ATI61",""
"1",2019-10-12 00:00:00.000,"1","Taxa Adm Cartão",-4.86,6811,"ATI61",""
"1",2019-10-20 00:00:00.000,"1","Taxa Adm Cartão",-2.8,6874,"ATI61",""
"1",2019-10-17 00:00:00.000,"1","Taxa Adm Cartão",-27.37,6888,"ATI61",""
"1",2018-11-27 00:00:00.000,"1","Taxa Adm Cartão",-39.42,6933,"ATI61",""
"1",2018-11-22 00:00:00.000,"1","Taxa Adm Cartão",-11.52,6947,"ATI61",""
"1",2018-11-28 00:00:00.000,"1","Taxa Adm Cartão",-27.37,7045,"ATI61",""
"1",2018-11-12 00:00:00.000,"1","Taxa Adm Cartão",-41.825,7066,"ATI61",""
"1",2018-11-16 00:00:00.000,"1","Taxa Adm Cartão",-3.84,7073,"ATI61",""
"1",2018-11-13 00:00:00.000,"1","Taxa Adm Cartão",-20.02,7094,"ATI61",""
"1",2018-11-20 00:00:00.000,"1","Taxa Adm Cartão",-1.44,7129,"ATI61",""
"1",2018-11-17 00:00:00.000,"1","Taxa Adm Cartão",-20.475,7136,"ATI61",""
"1",2018-11-21 00:00:00.000,"1","Taxa Adm Cartão",-2.38,7143,"ATI61",""
"1",2019-11-23 00:00:00.000,"1","Taxa Adm Cartão",-13.65,7222,"ATI61",""
"1",2019-11-22 00:00:00.000,"1","Taxa Adm Cartão",-7.35,7236,"ATI61",""
"1",2019-11-27 00:00:00.000,"1","Taxa Adm Cartão",-9.28,7285,"ATI61",""
"1",2019-11-15 00:00:00.000,"1","Taxa Adm Cartão",-3.78,7313,"ATI61",""
"1",2019-11-11 00:00:00.000,"1","Taxa Adm Cartão",-10.08,7362,"ATI61",""
"1",2019-11-12 00:00:00.000,"1","Taxa Adm Cartão",-11.55,7376,"ATI61",""
"1",2019-11-17 00:00:00.000,"1","Taxa Adm Cartão",-4.8,7404,"ATI61",""
"1",2018-12-26 00:00:00.000,"1","Taxa Adm Cartão",-13.88,7451,"ATI61",""
"1",2018-12-22 00:00:00.000,"1","Taxa Adm Cartão",-61.89,7486,"ATI61",""
"1",2018-12-29 00:00:00.000,"1","Taxa Adm Cartão",-1.68,7556,"ATI61",""
"1",2018-12-28 00:00:00.000,"1","Taxa Adm Cartão",-4.32,7584,"ATI61",""
"1",2018-12-12 00:00:00.000,"1","Taxa Adm Cartão",-7.8,7598,"ATI61",""
"1",2018-12-20 00:00:00.000,"1","Taxa Adm Cartão",-19.6,7682,"ATI61",""
"1",2018-12-21 00:00:00.000,"1","Taxa Adm Cartão",-15.68,7703,"ATI61",""
"1",2019-12-24 00:00:00.000,"1","Taxa Adm Cartão",-5.18,7757,"ATI61",""
"1",2019-12-26 00:00:00.000,"1","Taxa Adm Cartão",-28.56,7792,"ATI61",""
"1",2019-12-27 00:00:00.000,"1","Taxa Adm Cartão",-5.6,7799,"ATI61",""
"1",2019-12-28 00:00:00.000,"1","Taxa Adm Cartão",-1.085,7820,"ATI61",""
"1",2019-12-15 00:00:00.000,"1","Taxa Adm Cartão",-6.125,7841,"ATI61",""
"1",2019-12-12 00:00:00.000,"1","Taxa Adm Cartão",-10.36,7897,"ATI61",""
"1",2019-12-21 00:00:00.000,"1","Taxa Adm Cartão",-27.3,7911,"ATI61",""
"1",2019-12-17 00:00:00.000,"1","Taxa Adm Cartão",-8.12,7932,"ATI61",""
"3",2018-01-02 00:00:00.000,"3","Estorno Comissao Guia Calculado",57.2,306,"ATI43",""
"2",2018-01-02 00:00:00.000,"2","Estorno Comissao Guia Calculado",67.2,346,"ATI43",""
"1",2019-01-24 00:00:00.000,"1","Estorno Comissao Guia Calculado",79.8,649,"ATI43",""
"2",2020-01-24 00:00:00.000,"2","Estorno Comissao Guia Calculado",83.3,901,"ATI43",""
"2",2018-02-02 00:00:00.000,"2","Estorno Comissao Guia Calculado",79.2,1209,"ATI43",""
"1",2018-02-02 00:00:00.000,"1","Estorno Comissao Guia Calculado",57.6,1219,"ATI43",""
"2",2019-02-24 00:00:00.000,"2","Estorno Comissao Guia Calculado",33.6,1483,"ATI43",""
"3",2020-02-24 00:00:00.000,"3","Estorno Comissao Guia Calculado",143,1742,"ATI43",""
"3",2018-03-02 00:00:00.000,"3","Estorno Comissao Guia Calculado",112.8,2077,"ATI43",""
"3",2019-03-24 00:00:00.000,"3","Estorno Comissao Guia Calculado",68.6,2363,"ATI43",""
"1",2020-03-24 00:00:00.000,"1","Estorno Comissao Guia Calculado",30.6,2614,"ATI43",""
"1",2018-04-04 00:00:00.000,"1","Estorno Comissao Guia Calculado",107.1,2912,"ATI43",""
"3",2019-04-24 00:00:00.000,"3","Estorno Comissao Guia Calculado",13.2,3194,"ATI43",""
"1",2018-05-01 00:00:00.000,"1","Estorno Comissao Guia Calculado",148.1,3690,"ATI43",""
"2",2018-05-01 00:00:00.000,"2","Estorno Comissao Guia Calculado",82.5,3700,"ATI43",""
"3",2018-05-31 00:00:00.000,"3","Estorno Comissao Guia Calculado",98.8,3710,"ATI43",""
"1",2018-05-31 00:00:00.000,"1","Estorno Comissao Guia Calculado",42.9,3720,"ATI43",""
"3",2018-05-24 00:00:00.000,"3","Estorno Comissao Guia Calculado",50.7,3730,"ATI43",""
"2",2019-05-24 00:00:00.000,"2","Estorno Comissao Guia Calculado",29.5,4008,"ATI43",""
"2",2018-07-01 00:00:00.000,"2","Estorno Comissao Guia Calculado",163,4850,"ATI43",""
"2",2018-07-24 00:00:00.000,"2","Estorno Comissao Guia Calculado",4,4860,"ATI43",""
"3",2018-07-01 00:00:00.000,"3","Estorno Comissao Guia Calculado",8.4,4870,"ATI43",""
"2",2019-07-24 00:00:00.000,"2","Estorno Comissao Guia Calculado",22.8,5134,"ATI43",""
"3",2018-08-01 00:00:00.000,"3","Estorno Comissao Guia Calculado",113.1,5529,"ATI43",""
"2",2018-08-01 00:00:00.000,"2","Estorno Comissao Guia Calculado",24,5539,"ATI43",""
"1",2018-08-31 00:00:00.000,"1","Estorno Comissao Guia Calculado",58.2,5549,"ATI43",""
"2",2018-08-24 00:00:00.000,"2","Estorno Comissao Guia Calculado",52.8,5559,"ATI43",""
"1",2019-08-24 00:00:00.000,"1","Estorno Comissao Guia Calculado",42.4,5835,"ATI43",""
"2",2019-09-24 00:00:00.000,"2","Estorno Comissao Guia Calculado",124.8,6353,"ATI43",""
"1",2018-10-24 00:00:00.000,"1","Estorno Comissao Guia Calculado",54.4,6657,"ATI43",""
"3",2019-10-24 00:00:00.000,"3","Estorno Comissao Guia Calculado",25,6893,"ATI43",""
"1",2018-11-24 00:00:00.000,"1","Estorno Comissao Guia Calculado",31.2,7162,"ATI43",""
"1",2019-11-24 00:00:00.000,"1","Estorno Comissao Guia Calculado",15.6,7430,"ATI43",""
"1",2018-12-24 00:00:00.000,"1","Estorno Comissao Guia Calculado",28,7708,"ATI43",""
"2",2019-12-24 00:00:00.000,"2","Estorno Comissao Guia Calculado",30,7951,"ATI43",""
"2",2018-01-23 00:00:00.000,"2","Comissao Guia Calculado",-283.5,12,"ATI43",""
"2",2018-01-17 00:00:00.000,"2","Comissao Guia Calculado",-90.1,47,"ATI43",""
"2",2018-01-20 00:00:00.000,"2","Comissao Guia Calculado",-64,54,"ATI43",""
"2",2018-01-31 00:00:00.000,"2","Comissao Guia Calculado",-145.2,75,"ATI43",""
"2",2018-01-27 00:00:00.000,"2","Comissao Guia Calculado",-96.9,117,"ATI43",""
"2",2018-01-28 00:00:00.000,"2","Comissao Guia Calculado",-208.5,124,"ATI43",""
"2",2018-01-16 00:00:00.000,"2","Comissao Guia Calculado",-169.9,138,"ATI43",""
"2",2018-01-06 00:00:00.000,"2","Comissao Guia Calculado",-36.8,159,"ATI43",""
"2",2018-01-08 00:00:00.000,"2","Comissao Guia Calculado",-44,166,"ATI43",""
"2",2018-01-10 00:00:00.000,"2","Comissao Guia Calculado",-169.6,187,"ATI43",""
"2",2018-01-09 00:00:00.000,"2","Comissao Guia Calculado",-103.4,194,"ATI43",""
"2",2018-01-04 00:00:00.000,"2","Comissao Guia Calculado",-15.3,215,"ATI43",""
"2",2018-01-03 00:00:00.000,"2","Comissao Guia Calculado",-367.4,222,"ATI43",""
"2",2018-01-14 00:00:00.000,"2","Comissao Guia Calculado",-6.9,257,"ATI43",""
"2",2018-01-11 00:00:00.000,"2","Comissao Guia Calculado",-81.3,285,"ATI43",""
"2",2019-01-26 00:00:00.000,"2","Comissao Guia Calculado",-72,390,"ATI43",""
"2",2019-01-22 00:00:00.000,"2","Comissao Guia Calculado",-180.7,404,"ATI43",""
"2",2019-01-30 00:00:00.000,"2","Comissao Guia Calculado",-25,481,"ATI43",""
"2",2019-01-29 00:00:00.000,"2","Comissao Guia Calculado",-11.6,502,"ATI43",""
"2",2019-01-12 00:00:00.000,"2","Comissao Guia Calculado",-102.6,558,"ATI43",""
"2",2019-01-13 00:00:00.000,"2","Comissao Guia Calculado",-107.1,593,"ATI43",""
"2",2019-01-20 00:00:00.000,"2","Comissao Guia Calculado",-3.7,621,"ATI43",""
"2",2020-01-22 00:00:00.000,"2","Comissao Guia Calculado",-87,726,"ATI43",""
"2",2020-01-28 00:00:00.000,"2","Comissao Guia Calculado",-74.8,733,"ATI43",""
"2",2020-01-27 00:00:00.000,"2","Comissao Guia Calculado",-56,761,"ATI43",""
"2",2020-01-15 00:00:00.000,"2","Comissao Guia Calculado",-61.8,782,"ATI43",""
"2",2020-01-13 00:00:00.000,"2","Comissao Guia Calculado",-48.9,810,"ATI43",""
"2",2020-01-12 00:00:00.000,"2","Comissao Guia Calculado",-41.6,817,"ATI43",""
"2",2020-01-20 00:00:00.000,"2","Comissao Guia Calculado",-76.8,880,"ATI43",""
"2",2018-02-20 00:00:00.000,"2","Comissao Guia Calculado",-37.8,913,"ATI43",""
