RU Data Last Updated,Device ID,Device Name,Monitoring Enabled,Resource ID,Resource Value,Resource Type,Resource,Measurement Type,Measurement Metric,Time Period ID,Time Period,Remote Collector Name,Remote Collector IP,Start Time,End Time,Window
2021-11-11 09:04:57.263,"9287","D42-EXCH01.d42-root.local",True,"264951406",0,"DISK","C:\","DISK_READ_LATENCY","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,9
2021-11-11 09:04:56.486,"9287","D42-EXCH01.d42-root.local",True,"264950801",0,"DISK","C:\","DISK_READ_LATENCY","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,20
2021-11-11 09:04:56.203,"9287","D42-EXCH01.d42-root.local",True,"264950581",0,"DISK","C:\","DISK_READ_LATENCY","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,24
2021-11-11 09:04:56.133,"9287","D42-EXCH01.d42-root.local",True,"264950526",0,"DISK","C:\","DISK_READ_LATENCY","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,25
2021-11-11 09:04:57.546,"9287","D42-EXCH01.d42-root.local",True,"264951626",0,"DISK","C:\","DISK_READ_LATENCY","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:57.616,"9287","D42-EXCH01.d42-root.local",True,"264951681",0,"DISK","C:\","DISK_READ_LATENCY","MIN","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,4
2021-11-11 09:04:56.816,"9287","D42-EXCH01.d42-root.local",True,"264951055",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,16
2021-11-11 09:04:55.890,"9287","D42-EXCH01.d42-root.local",True,"264950340",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,29
2021-11-11 09:04:57.866,"9287","D42-EXCH01.d42-root.local",True,"264951880",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,1
2021-11-11 09:04:57.026,"9287","D42-EXCH01.d42-root.local",True,"264951220",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,13
2021-11-11 09:04:56.390,"9287","D42-EXCH01.d42-root.local",True,"264950725",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,22
2021-11-11 09:04:56.106,"9287","D42-EXCH01.d42-root.local",True,"264950505",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,26
2021-11-11 09:04:56.746,"9287","D42-EXCH01.d42-root.local",True,"264951000",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,17
2021-11-11 09:04:56.460,"9287","D42-EXCH01.d42-root.local",True,"264950780",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,21
2021-11-11 09:04:57.586,"9287","D42-EXCH01.d42-root.local",True,"264951660",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:55.820,"9287","D42-EXCH01.d42-root.local",True,"264950285",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,30
2021-11-11 09:04:56.033,"9287","D42-EXCH01.d42-root.local",True,"264950450",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,27
2021-11-11 09:04:57.096,"9287","D42-EXCH01.d42-root.local",True,"264951275",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,12
2021-11-11 09:04:57.796,"9287","D42-EXCH01.d42-root.local",True,"264951825",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2
2021-11-11 09:04:56.246,"9287","D42-EXCH01.d42-root.local",True,"264950615",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,24
2021-11-11 09:04:57.376,"9287","D42-EXCH01.d42-root.local",True,"264951495",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,8
2021-11-11 09:04:57.446,"9287","D42-EXCH01.d42-root.local",True,"264951550",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,7
2021-11-11 09:04:56.886,"9287","D42-EXCH01.d42-root.local",True,"264951110",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,15
2021-11-11 09:04:56.530,"9287","D42-EXCH01.d42-root.local",True,"264950835",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,20
2021-11-11 09:04:57.306,"9287","D42-EXCH01.d42-root.local",True,"264951440",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,9
2021-11-11 09:04:57.520,"9287","D42-EXCH01.d42-root.local",True,"264951605",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,6
2021-11-11 09:04:56.673,"9287","D42-EXCH01.d42-root.local",True,"264950945",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,18
2021-11-11 09:04:56.176,"9287","D42-EXCH01.d42-root.local",True,"264950560",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,25
2021-11-11 09:04:57.730,"9287","D42-EXCH01.d42-root.local",True,"264951770",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,3
2021-11-11 09:04:57.166,"9287","D42-EXCH01.d42-root.local",True,"264951330",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,11
2021-11-11 09:04:56.956,"9287","D42-EXCH01.d42-root.local",True,"264951165",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,14
2021-11-11 09:04:55.960,"9287","D42-EXCH01.d42-root.local",True,"264950395",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,28
2021-11-11 09:04:56.316,"9287","D42-EXCH01.d42-root.local",True,"264950670",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,23
2021-11-11 09:04:56.603,"9287","D42-EXCH01.d42-root.local",True,"264950890",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,19
2021-11-11 09:04:57.656,"9287","D42-EXCH01.d42-root.local",True,"264951715",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,4
2021-11-11 09:04:57.236,"9287","D42-EXCH01.d42-root.local",True,"264951385",0,"DISK","C:\","DISK_READ_TRANSFER","95TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,10
2021-11-11 09:04:56.383,"9287","D42-EXCH01.d42-root.local",True,"264950722",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,22
2021-11-11 09:04:56.313,"9287","D42-EXCH01.d42-root.local",True,"264950667",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,23
2021-11-11 09:04:57.583,"9287","D42-EXCH01.d42-root.local",True,"264951657",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:57.726,"9287","D42-EXCH01.d42-root.local",True,"264951767",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,3
2021-11-11 09:04:57.023,"9287","D42-EXCH01.d42-root.local",True,"264951217",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,13
2021-11-11 09:04:56.883,"9287","D42-EXCH01.d42-root.local",True,"264951107",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,15
2021-11-11 09:04:56.596,"9287","D42-EXCH01.d42-root.local",True,"264950887",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,19
2021-11-11 09:04:56.030,"9287","D42-EXCH01.d42-root.local",True,"264950447",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,27
2021-11-11 09:04:56.173,"9287","D42-EXCH01.d42-root.local",True,"264950557",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,25
2021-11-11 09:04:57.373,"9287","D42-EXCH01.d42-root.local",True,"264951492",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,8
2021-11-11 09:04:56.453,"9287","D42-EXCH01.d42-root.local",True,"264950777",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,21
2021-11-11 09:04:56.243,"9287","D42-EXCH01.d42-root.local",True,"264950612",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,24
2021-11-11 09:04:56.813,"9287","D42-EXCH01.d42-root.local",True,"264951052",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,16
2021-11-11 09:04:57.163,"9287","D42-EXCH01.d42-root.local",True,"264951327",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,11
2021-11-11 09:04:56.670,"9287","D42-EXCH01.d42-root.local",True,"264950942",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,18
2021-11-11 09:04:56.953,"9287","D42-EXCH01.d42-root.local",True,"264951162",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,14
2021-11-11 09:04:57.303,"9287","D42-EXCH01.d42-root.local",True,"264951437",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,9
2021-11-11 09:04:57.516,"9287","D42-EXCH01.d42-root.local",True,"264951602",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,6
2021-11-11 09:04:56.103,"9287","D42-EXCH01.d42-root.local",True,"264950502",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,26
2021-11-11 09:04:55.813,"9287","D42-EXCH01.d42-root.local",True,"264950282",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,30
2021-11-11 09:04:57.093,"9287","D42-EXCH01.d42-root.local",True,"264951272",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,12
2021-11-11 09:04:57.443,"9287","D42-EXCH01.d42-root.local",True,"264951547",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,7
2021-11-11 09:04:57.866,"9287","D42-EXCH01.d42-root.local",True,"264951877",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,1
2021-11-11 09:04:55.956,"9287","D42-EXCH01.d42-root.local",True,"264950392",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,28
2021-11-11 09:04:57.233,"9287","D42-EXCH01.d42-root.local",True,"264951382",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,10
2021-11-11 09:04:57.656,"9287","D42-EXCH01.d42-root.local",True,"264951712",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,4
2021-11-11 09:04:55.883,"9287","D42-EXCH01.d42-root.local",True,"264950337",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,29
2021-11-11 09:04:57.793,"9287","D42-EXCH01.d42-root.local",True,"264951822",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2
2021-11-11 09:04:56.740,"9287","D42-EXCH01.d42-root.local",True,"264950997",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,17
2021-11-11 09:04:56.526,"9287","D42-EXCH01.d42-root.local",True,"264950832",0,"DISK","C:\","DISK_READ_TRANSFER","98TH","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,20
2021-11-11 09:04:56.673,"9287","D42-EXCH01.d42-root.local",True,"264950944",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,18
2021-11-11 09:04:56.103,"9287","D42-EXCH01.d42-root.local",True,"264950504",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,26
2021-11-11 09:04:56.956,"9287","D42-EXCH01.d42-root.local",True,"264951164",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,14
2021-11-11 09:04:57.236,"9287","D42-EXCH01.d42-root.local",True,"264951384",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,10
2021-11-11 09:04:57.516,"9287","D42-EXCH01.d42-root.local",True,"264951604",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,6
2021-11-11 09:04:56.886,"9287","D42-EXCH01.d42-root.local",True,"264951109",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-27 07:00:00.000,2021-10-28 07:00:00.000,15
2021-11-11 09:04:56.246,"9287","D42-EXCH01.d42-root.local",True,"264950614",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-18 07:00:00.000,2021-10-19 07:00:00.000,24
2021-11-11 09:04:56.743,"9287","D42-EXCH01.d42-root.local",True,"264950999",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-25 07:00:00.000,2021-10-26 07:00:00.000,17
2021-11-11 09:04:57.866,"9287","D42-EXCH01.d42-root.local",True,"264951879",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-10 07:00:00.000,2021-11-11 07:00:00.000,1
2021-11-11 09:04:57.726,"9287","D42-EXCH01.d42-root.local",True,"264951769",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,3
2021-11-11 09:04:57.096,"9287","D42-EXCH01.d42-root.local",True,"264951274",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-30 07:00:00.000,2021-10-31 07:00:00.000,12
2021-11-11 09:04:57.026,"9287","D42-EXCH01.d42-root.local",True,"264951219",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-29 07:00:00.000,2021-10-30 07:00:00.000,13
2021-11-11 09:04:56.316,"9287","D42-EXCH01.d42-root.local",True,"264950669",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-19 07:00:00.000,2021-10-20 07:00:00.000,23
2021-11-11 09:04:57.796,"9287","D42-EXCH01.d42-root.local",True,"264951824",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2
2021-11-11 09:04:56.033,"9287","D42-EXCH01.d42-root.local",True,"264950449",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,27
2021-11-11 09:04:55.960,"9287","D42-EXCH01.d42-root.local",True,"264950394",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-14 07:00:00.000,2021-10-15 07:00:00.000,28
2021-11-11 09:04:57.306,"9287","D42-EXCH01.d42-root.local",True,"264951439",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,9
2021-11-11 09:04:56.456,"9287","D42-EXCH01.d42-root.local",True,"264950779",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-21 07:00:00.000,2021-10-22 07:00:00.000,21
2021-11-11 09:04:57.376,"9287","D42-EXCH01.d42-root.local",True,"264951494",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-03 07:00:00.000,2021-11-04 07:00:00.000,8
2021-11-11 09:04:57.166,"9287","D42-EXCH01.d42-root.local",True,"264951329",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-31 07:00:00.000,2021-11-01 07:00:00.000,11
2021-11-11 09:04:56.526,"9287","D42-EXCH01.d42-root.local",True,"264950834",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-22 07:00:00.000,2021-10-23 07:00:00.000,20
2021-11-11 09:04:57.656,"9287","D42-EXCH01.d42-root.local",True,"264951714",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-07 07:00:00.000,2021-11-08 07:00:00.000,4
2021-11-11 09:04:57.446,"9287","D42-EXCH01.d42-root.local",True,"264951549",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,7
2021-11-11 09:04:56.173,"9287","D42-EXCH01.d42-root.local",True,"264950559",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-17 07:00:00.000,2021-10-18 07:00:00.000,25
2021-11-11 09:04:57.586,"9287","D42-EXCH01.d42-root.local",True,"264951659",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:55.816,"9287","D42-EXCH01.d42-root.local",True,"264950284",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-12 07:00:00.000,2021-10-13 07:00:00.000,30
2021-11-11 09:04:56.600,"9287","D42-EXCH01.d42-root.local",True,"264950889",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,19
2021-11-11 09:04:56.813,"9287","D42-EXCH01.d42-root.local",True,"264951054",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,16
2021-11-11 09:04:56.386,"9287","D42-EXCH01.d42-root.local",True,"264950724",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-20 07:00:00.000,2021-10-21 07:00:00.000,22
2021-11-11 09:04:55.886,"9287","D42-EXCH01.d42-root.local",True,"264950339",0,"DISK","C:\","DISK_READ_TRANSFER","AVG","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-13 07:00:00.000,2021-10-14 07:00:00.000,29
2021-11-11 09:04:57.726,"9287","D42-EXCH01.d42-root.local",True,"264951768",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-08 07:00:00.000,2021-11-09 07:00:00.000,3
2021-11-11 09:04:57.516,"9287","D42-EXCH01.d42-root.local",True,"264951603",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-05 07:00:00.000,2021-11-06 07:00:00.000,6
2021-11-11 09:04:56.813,"9287","D42-EXCH01.d42-root.local",True,"264951053",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-26 07:00:00.000,2021-10-27 07:00:00.000,16
2021-11-11 09:04:57.236,"9287","D42-EXCH01.d42-root.local",True,"264951383",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-01 07:00:00.000,2021-11-02 07:00:00.000,10
2021-11-11 09:04:57.446,"9287","D42-EXCH01.d42-root.local",True,"264951548",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-04 07:00:00.000,2021-11-05 07:00:00.000,7
2021-11-11 09:04:56.670,"9287","D42-EXCH01.d42-root.local",True,"264950943",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-24 07:00:00.000,2021-10-25 07:00:00.000,18
2021-11-11 09:04:56.103,"9287","D42-EXCH01.d42-root.local",True,"264950503",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-16 07:00:00.000,2021-10-17 07:00:00.000,26
2021-11-11 09:04:57.586,"9287","D42-EXCH01.d42-root.local",True,"264951658",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-06 07:00:00.000,2021-11-07 07:00:00.000,5
2021-11-11 09:04:56.030,"9287","D42-EXCH01.d42-root.local",True,"264950448",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-15 07:00:00.000,2021-10-16 07:00:00.000,27
2021-11-11 09:04:56.600,"9287","D42-EXCH01.d42-root.local",True,"264950888",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-23 07:00:00.000,2021-10-24 07:00:00.000,19
2021-11-11 09:04:57.796,"9287","D42-EXCH01.d42-root.local",True,"264951823",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-09 07:00:00.000,2021-11-10 07:00:00.000,2
2021-11-11 09:04:57.306,"9287","D42-EXCH01.d42-root.local",True,"264951438",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-11-02 07:00:00.000,2021-11-03 07:00:00.000,9
2021-11-11 09:04:56.953,"9287","D42-EXCH01.d42-root.local",True,"264951163",0,"DISK","C:\","DISK_READ_TRANSFER","MAX","1","1 Day","rcup01wh42163","10.42.163.96",2021-10-28 07:00:00.000,2021-10-29 07:00:00.000,14
