ProductID,Category,Segment,ManufacturerID,Product,Product (clusters)
835,"Urban","Moderation",8,"Natura UM","Cluster2"
836,"Urban","Moderation",8,"Natura UM","Cluster2"
837,"Urban","Moderation",8,"Natura UM","Cluster2"
838,"Urban","Moderation",8,"Natura UM","Cluster2"
839,"Urban","Moderation",8,"Natura UM","Cluster2"
840,"Urban","Moderation",8,"Natura UM","Cluster2"
841,"Urban","Moderation",8,"Natura UM","Cluster2"
842,"Urban","Moderation",8,"Natura UM","Cluster2"
843,"Urban","Moderation",8,"Natura UM","Cluster2"
844,"Urban","Moderation",8,"Natura UM","Cluster2"
845,"Urban","Moderation",8,"Natura UM","Cluster2"
846,"Urban","Moderation",8,"Natura UM","Cluster2"
847,"Urban","Moderation",8,"Natura UM","Cluster2"
848,"Urban","Moderation",8,"Natura UM","Cluster2"
849,"Urban","Moderation",8,"Natura UM","Cluster2"
850,"Urban","Moderation",8,"Natura UM","Cluster2"
851,"Urban","Moderation",8,"Natura UM","Cluster2"
852,"Urban","Moderation",8,"Natura UM","Cluster2"
853,"Urban","Moderation",8,"Natura UM","Cluster2"
854,"Urban","Moderation",8,"Natura UM","Cluster2"
1027,"Urban","Moderation",9,"Palma UM","Cluster2"
1028,"Urban","Moderation",9,"Palma UM","Cluster2"
1124,"Urban","Moderation",10,"Pirum UM","Cluster1"
1125,"Urban","Moderation",10,"Pirum UM","Cluster1"
1126,"Urban","Moderation",10,"Pirum UM","Cluster1"
1127,"Urban","Moderation",10,"Pirum UM","Cluster1"
1128,"Urban","Moderation",10,"Pirum UM","Cluster1"
1129,"Urban","Moderation",10,"Pirum UM","Cluster1"
1130,"Urban","Moderation",10,"Pirum UM","Cluster1"
1131,"Urban","Moderation",10,"Pirum UM","Cluster1"
1132,"Urban","Moderation",10,"Pirum UM","Cluster1"
1133,"Urban","Moderation",10,"Pirum UM","Cluster1"
1134,"Urban","Moderation",10,"Pirum UM","Cluster1"
1135,"Urban","Moderation",10,"Pirum UM","Cluster1"
1136,"Urban","Moderation",10,"Pirum UM","Cluster1"
1137,"Urban","Moderation",10,"Pirum UM","Cluster1"
1138,"Urban","Moderation",10,"Pirum UM","Cluster1"
1139,"Urban","Moderation",10,"Pirum UM","Cluster1"
1140,"Urban","Moderation",10,"Pirum UM","Cluster1"
1141,"Urban","Moderation",10,"Pirum UM","Cluster1"
1142,"Urban","Moderation",10,"Pirum UM","Cluster1"
1143,"Urban","Moderation",10,"Pirum UM","Cluster1"
1749,"Urban","Moderation",11,"Pomum UM","Cluster1"
1750,"Urban","Moderation",11,"Pomum UM","Cluster1"
1751,"Urban","Moderation",11,"Pomum UM","Cluster1"
1752,"Urban","Moderation",11,"Pomum UM","Cluster1"
1753,"Urban","Moderation",11,"Pomum UM","Cluster1"
1754,"Urban","Moderation",11,"Pomum UM","Cluster1"
1863,"Urban","Moderation",6,"Leo UM","Cluster2"
1864,"Urban","Moderation",6,"Leo UM","Cluster2"
1865,"Urban","Moderation",6,"Leo UM","Cluster2"
1866,"Urban","Moderation",6,"Leo UM","Cluster2"
1867,"Urban","Moderation",6,"Leo UM","Cluster2"
1868,"Urban","Moderation",6,"Leo UM","Cluster2"
1869,"Urban","Moderation",6,"Leo UM","Cluster2"
1870,"Urban","Moderation",6,"Leo UM","Cluster2"
1871,"Urban","Moderation",6,"Leo UM","Cluster2"
1872,"Urban","Moderation",6,"Leo UM","Cluster2"
1873,"Urban","Moderation",6,"Leo UM","Cluster2"
1874,"Urban","Moderation",6,"Leo UM","Cluster2"
1875,"Urban","Moderation",6,"Leo UM","Cluster2"
1876,"Urban","Moderation",6,"Leo UM","Cluster2"
1877,"Urban","Moderation",6,"Leo UM","Cluster2"
1878,"Urban","Moderation",6,"Leo UM","Cluster2"
1879,"Urban","Moderation",6,"Leo UM","Cluster2"
1880,"Urban","Moderation",6,"Leo UM","Cluster2"
1881,"Urban","Moderation",6,"Leo UM","Cluster2"
1994,"Urban","Moderation",4,"Currus UM","Cluster1"
1995,"Urban","Moderation",4,"Currus UM","Cluster1"
1996,"Urban","Moderation",4,"Currus UM","Cluster1"
1997,"Urban","Moderation",4,"Currus UM","Cluster1"
2110,"Urban","Moderation",14,"Victoria UM","Cluster1"
2111,"Urban","Moderation",14,"Victoria UM","Cluster1"
2112,"Urban","Moderation",14,"Victoria UM","Cluster1"
2113,"Urban","Moderation",14,"Victoria UM","Cluster1"
2114,"Urban","Moderation",14,"Victoria UM","Cluster1"
2115,"Urban","Moderation",14,"Victoria UM","Cluster1"
2116,"Urban","Moderation",14,"Victoria UM","Cluster1"
2117,"Urban","Moderation",14,"Victoria UM","Cluster1"
2118,"Urban","Moderation",14,"Victoria UM","Cluster1"
2119,"Urban","Moderation",14,"Victoria UM","Cluster1"
2120,"Urban","Moderation",14,"Victoria UM","Cluster1"
2121,"Urban","Moderation",14,"Victoria UM","Cluster1"
2122,"Urban","Moderation",14,"Victoria UM","Cluster1"
2123,"Urban","Moderation",14,"Victoria UM","Cluster1"
2124,"Urban","Moderation",14,"Victoria UM","Cluster1"
2286,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2287,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2288,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2289,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2290,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2291,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2292,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2293,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2294,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2295,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2296,"Urban","Moderation",2,"Aliqui UM","Cluster2"
2297,"Urban","Moderation",2,"Aliqui UM","Cluster2"
130,"Urban","Regular",1,"Abbas UR","Cluster1"
131,"Urban","Regular",1,"Abbas UR","Cluster1"
132,"Urban","Regular",1,"Abbas UR","Cluster1"
133,"Urban","Regular",1,"Abbas UR","Cluster1"
134,"Urban","Regular",1,"Abbas UR","Cluster1"
135,"Urban","Regular",1,"Abbas UR","Cluster1"
136,"Urban","Regular",1,"Abbas UR","Cluster1"
137,"Urban","Regular",1,"Abbas UR","Cluster1"
138,"Urban","Regular",1,"Abbas UR","Cluster1"
139,"Urban","Regular",1,"Abbas UR","Cluster1"
140,"Urban","Regular",1,"Abbas UR","Cluster1"
141,"Urban","Regular",1,"Abbas UR","Cluster1"
142,"Urban","Regular",1,"Abbas UR","Cluster1"
143,"Urban","Regular",1,"Abbas UR","Cluster1"
144,"Urban","Regular",1,"Abbas UR","Cluster1"
145,"Urban","Regular",1,"Abbas UR","Cluster1"
146,"Urban","Regular",1,"Abbas UR","Cluster1"
147,"Urban","Regular",1,"Abbas UR","Cluster1"
148,"Urban","Regular",1,"Abbas UR","Cluster1"
149,"Urban","Regular",1,"Abbas UR","Cluster1"
150,"Urban","Regular",1,"Abbas UR","Cluster1"
151,"Urban","Regular",1,"Abbas UR","Cluster1"
152,"Urban","Regular",1,"Abbas UR","Cluster1"
153,"Urban","Regular",1,"Abbas UR","Cluster1"
154,"Urban","Regular",1,"Abbas UR","Cluster1"
155,"Urban","Regular",1,"Abbas UR","Cluster1"
156,"Urban","Regular",1,"Abbas UR","Cluster1"
157,"Urban","Regular",1,"Abbas UR","Cluster1"
158,"Urban","Regular",1,"Abbas UR","Cluster1"
159,"Urban","Regular",1,"Abbas UR","Cluster1"
160,"Urban","Regular",1,"Abbas UR","Cluster1"
161,"Urban","Regular",1,"Abbas UR","Cluster1"
162,"Urban","Regular",1,"Abbas UR","Cluster1"
163,"Urban","Regular",1,"Abbas UR","Cluster1"
164,"Urban","Regular",1,"Abbas UR","Cluster1"
165,"Urban","Regular",1,"Abbas UR","Cluster1"
166,"Urban","Regular",1,"Abbas UR","Cluster1"
167,"Urban","Regular",1,"Abbas UR","Cluster1"
168,"Urban","Regular",1,"Abbas UR","Cluster1"
169,"Urban","Regular",1,"Abbas UR","Cluster1"
170,"Urban","Regular",1,"Abbas UR","Cluster1"
171,"Urban","Regular",1,"Abbas UR","Cluster1"
172,"Urban","Regular",1,"Abbas UR","Cluster1"
229,"Urban","Regular",5,"Fama UR","Cluster1"
230,"Urban","Regular",5,"Fama UR","Cluster1"
231,"Urban","Regular",5,"Fama UR","Cluster1"
232,"Urban","Regular",5,"Fama UR","Cluster1"
233,"Urban","Regular",5,"Fama UR","Cluster1"
234,"Urban","Regular",5,"Fama UR","Cluster1"
235,"Urban","Regular",5,"Fama UR","Cluster1"
236,"Urban","Regular",5,"Fama UR","Cluster1"
237,"Urban","Regular",5,"Fama UR","Cluster1"
238,"Urban","Regular",5,"Fama UR","Cluster1"
239,"Urban","Regular",5,"Fama UR","Cluster1"
240,"Urban","Regular",5,"Fama UR","Cluster1"
241,"Urban","Regular",5,"Fama UR","Cluster1"
242,"Urban","Regular",5,"Fama UR","Cluster1"
243,"Urban","Regular",5,"Fama UR","Cluster1"
244,"Urban","Regular",5,"Fama UR","Cluster1"
245,"Urban","Regular",5,"Fama UR","Cluster1"
246,"Urban","Regular",5,"Fama UR","Cluster1"
247,"Urban","Regular",5,"Fama UR","Cluster1"
248,"Urban","Regular",5,"Fama UR","Cluster1"
249,"Urban","Regular",5,"Fama UR","Cluster1"
250,"Urban","Regular",5,"Fama UR","Cluster1"
251,"Urban","Regular",5,"Fama UR","Cluster1"
252,"Urban","Regular",5,"Fama UR","Cluster1"
253,"Urban","Regular",5,"Fama UR","Cluster1"
254,"Urban","Regular",5,"Fama UR","Cluster1"
255,"Urban","Regular",5,"Fama UR","Cluster1"
256,"Urban","Regular",5,"Fama UR","Cluster1"
257,"Urban","Regular",5,"Fama UR","Cluster1"
258,"Urban","Regular",5,"Fama UR","Cluster1"
259,"Urban","Regular",5,"Fama UR","Cluster1"
260,"Urban","Regular",5,"Fama UR","Cluster1"
261,"Urban","Regular",5,"Fama UR","Cluster1"
262,"Urban","Regular",5,"Fama UR","Cluster1"
263,"Urban","Regular",5,"Fama UR","Cluster1"
264,"Urban","Regular",5,"Fama UR","Cluster1"
265,"Urban","Regular",5,"Fama UR","Cluster1"
266,"Urban","Regular",5,"Fama UR","Cluster1"
267,"Urban","Regular",5,"Fama UR","Cluster1"
268,"Urban","Regular",5,"Fama UR","Cluster1"
269,"Urban","Regular",5,"Fama UR","Cluster1"
270,"Urban","Regular",5,"Fama UR","Cluster1"
271,"Urban","Regular",5,"Fama UR","Cluster1"
272,"Urban","Regular",5,"Fama UR","Cluster1"
273,"Urban","Regular",5,"Fama UR","Cluster1"
274,"Urban","Regular",5,"Fama UR","Cluster1"
275,"Urban","Regular",5,"Fama UR","Cluster1"
276,"Urban","Regular",5,"Fama UR","Cluster1"
277,"Urban","Regular",5,"Fama UR","Cluster1"
278,"Urban","Regular",5,"Fama UR","Cluster1"
279,"Urban","Regular",5,"Fama UR","Cluster1"
512,"Urban","Regular",7,"Maximus UR","Cluster4"
855,"Urban","Regular",8,"Natura UR","Cluster3"
856,"Urban","Regular",8,"Natura UR","Cluster3"
857,"Urban","Regular",8,"Natura UR","Cluster3"
858,"Urban","Regular",8,"Natura UR","Cluster3"
859,"Urban","Regular",8,"Natura UR","Cluster3"
860,"Urban","Regular",8,"Natura UR","Cluster3"
861,"Urban","Regular",8,"Natura UR","Cluster3"
862,"Urban","Regular",8,"Natura UR","Cluster3"
863,"Urban","Regular",8,"Natura UR","Cluster3"
864,"Urban","Regular",8,"Natura UR","Cluster3"
865,"Urban","Regular",8,"Natura UR","Cluster3"
866,"Urban","Regular",8,"Natura UR","Cluster3"
867,"Urban","Regular",8,"Natura UR","Cluster3"
868,"Urban","Regular",8,"Natura UR","Cluster3"
869,"Urban","Regular",8,"Natura UR","Cluster3"
870,"Urban","Regular",8,"Natura UR","Cluster3"
871,"Urban","Regular",8,"Natura UR","Cluster3"
872,"Urban","Regular",8,"Natura UR","Cluster3"
873,"Urban","Regular",8,"Natura UR","Cluster3"
874,"Urban","Regular",8,"Natura UR","Cluster3"
875,"Urban","Regular",8,"Natura UR","Cluster3"
876,"Urban","Regular",8,"Natura UR","Cluster3"
877,"Urban","Regular",8,"Natura UR","Cluster3"
878,"Urban","Regular",8,"Natura UR","Cluster3"
879,"Urban","Regular",8,"Natura UR","Cluster3"
880,"Urban","Regular",8,"Natura UR","Cluster3"
881,"Urban","Regular",8,"Natura UR","Cluster3"
882,"Urban","Regular",8,"Natura UR","Cluster3"
883,"Urban","Regular",8,"Natura UR","Cluster3"
884,"Urban","Regular",8,"Natura UR","Cluster3"
885,"Urban","Regular",8,"Natura UR","Cluster3"
886,"Urban","Regular",8,"Natura UR","Cluster3"
887,"Urban","Regular",8,"Natura UR","Cluster3"
888,"Urban","Regular",8,"Natura UR","Cluster3"
889,"Urban","Regular",8,"Natura UR","Cluster3"
890,"Urban","Regular",8,"Natura UR","Cluster3"
891,"Urban","Regular",8,"Natura UR","Cluster3"
1144,"Urban","Regular",10,"Pirum UR","Cluster4"
1145,"Urban","Regular",10,"Pirum UR","Cluster4"
1146,"Urban","Regular",10,"Pirum UR","Cluster4"
1147,"Urban","Regular",10,"Pirum UR","Cluster4"
1148,"Urban","Regular",10,"Pirum UR","Cluster4"
1149,"Urban","Regular",10,"Pirum UR","Cluster4"
1150,"Urban","Regular",10,"Pirum UR","Cluster4"
1151,"Urban","Regular",10,"Pirum UR","Cluster4"
1152,"Urban","Regular",10,"Pirum UR","Cluster4"
1153,"Urban","Regular",10,"Pirum UR","Cluster4"
1154,"Urban","Regular",10,"Pirum UR","Cluster4"
1155,"Urban","Regular",10,"Pirum UR","Cluster4"
1156,"Urban","Regular",10,"Pirum UR","Cluster4"
1157,"Urban","Regular",10,"Pirum UR","Cluster4"
1158,"Urban","Regular",10,"Pirum UR","Cluster4"
1159,"Urban","Regular",10,"Pirum UR","Cluster4"
1160,"Urban","Regular",10,"Pirum UR","Cluster4"
1161,"Urban","Regular",10,"Pirum UR","Cluster4"
1162,"Urban","Regular",10,"Pirum UR","Cluster4"
1163,"Urban","Regular",10,"Pirum UR","Cluster4"
1164,"Urban","Regular",10,"Pirum UR","Cluster4"
1668,"Urban","Regular",12,"Quibus UR","Cluster1"
1669,"Urban","Regular",12,"Quibus UR","Cluster1"
1670,"Urban","Regular",12,"Quibus UR","Cluster1"
1755,"Urban","Regular",11,"Pomum UR","Cluster1"
1756,"Urban","Regular",11,"Pomum UR","Cluster1"
1757,"Urban","Regular",11,"Pomum UR","Cluster1"
1758,"Urban","Regular",11,"Pomum UR","Cluster1"
1759,"Urban","Regular",11,"Pomum UR","Cluster1"
1760,"Urban","Regular",11,"Pomum UR","Cluster1"
1761,"Urban","Regular",11,"Pomum UR","Cluster1"
1762,"Urban","Regular",11,"Pomum UR","Cluster1"
1763,"Urban","Regular",11,"Pomum UR","Cluster1"
1764,"Urban","Regular",11,"Pomum UR","Cluster1"
1765,"Urban","Regular",11,"Pomum UR","Cluster1"
1998,"Urban","Regular",4,"Currus UR","Cluster4"
1999,"Urban","Regular",4,"Currus UR","Cluster4"
2000,"Urban","Regular",4,"Currus UR","Cluster4"
2001,"Urban","Regular",4,"Currus UR","Cluster4"
2002,"Urban","Regular",4,"Currus UR","Cluster4"
2003,"Urban","Regular",4,"Currus UR","Cluster4"
2004,"Urban","Regular",4,"Currus UR","Cluster4"
2005,"Urban","Regular",4,"Currus UR","Cluster4"
2006,"Urban","Regular",4,"Currus UR","Cluster4"
2007,"Urban","Regular",4,"Currus UR","Cluster4"
2008,"Urban","Regular",4,"Currus UR","Cluster4"
2009,"Urban","Regular",4,"Currus UR","Cluster4"
2010,"Urban","Regular",4,"Currus UR","Cluster4"
2011,"Urban","Regular",4,"Currus UR","Cluster4"
2012,"Urban","Regular",4,"Currus UR","Cluster4"
2013,"Urban","Regular",4,"Currus UR","Cluster4"
2014,"Urban","Regular",4,"Currus UR","Cluster4"
2015,"Urban","Regular",4,"Currus UR","Cluster4"
2016,"Urban","Regular",4,"Currus UR","Cluster4"
2017,"Urban","Regular",4,"Currus UR","Cluster4"
2018,"Urban","Regular",4,"Currus UR","Cluster4"
2019,"Urban","Regular",4,"Currus UR","Cluster4"
2020,"Urban","Regular",4,"Currus UR","Cluster4"
2021,"Urban","Regular",4,"Currus UR","Cluster4"
2022,"Urban","Regular",4,"Currus UR","Cluster4"
2023,"Urban","Regular",4,"Currus UR","Cluster4"
2024,"Urban","Regular",4,"Currus UR","Cluster4"
2025,"Urban","Regular",4,"Currus UR","Cluster4"
2026,"Urban","Regular",4,"Currus UR","Cluster4"
2027,"Urban","Regular",4,"Currus UR","Cluster4"
2028,"Urban","Regular",4,"Currus UR","Cluster4"
2029,"Urban","Regular",4,"Currus UR","Cluster4"
2030,"Urban","Regular",4,"Currus UR","Cluster4"
2031,"Urban","Regular",4,"Currus UR","Cluster4"
2032,"Urban","Regular",4,"Currus UR","Cluster4"
2033,"Urban","Regular",4,"Currus UR","Cluster4"
2034,"Urban","Regular",4,"Currus UR","Cluster4"
2035,"Urban","Regular",4,"Currus UR","Cluster4"
2036,"Urban","Regular",4,"Currus UR","Cluster4"
2037,"Urban","Regular",4,"Currus UR","Cluster4"
2038,"Urban","Regular",4,"Currus UR","Cluster4"
2039,"Urban","Regular",4,"Currus UR","Cluster4"
2040,"Urban","Regular",4,"Currus UR","Cluster4"
2125,"Urban","Regular",14,"Victoria UR","Cluster1"
2126,"Urban","Regular",14,"Victoria UR","Cluster1"
2127,"Urban","Regular",14,"Victoria UR","Cluster1"
2128,"Urban","Regular",14,"Victoria UR","Cluster1"
2129,"Urban","Regular",14,"Victoria UR","Cluster1"
2130,"Urban","Regular",14,"Victoria UR","Cluster1"
2131,"Urban","Regular",14,"Victoria UR","Cluster1"
2132,"Urban","Regular",14,"Victoria UR","Cluster1"
2133,"Urban","Regular",14,"Victoria UR","Cluster1"
2134,"Urban","Regular",14,"Victoria UR","Cluster1"
2135,"Urban","Regular",14,"Victoria UR","Cluster1"
2136,"Urban","Regular",14,"Victoria UR","Cluster1"
2137,"Urban","Regular",14,"Victoria UR","Cluster1"
2138,"Urban","Regular",14,"Victoria UR","Cluster1"
2139,"Urban","Regular",14,"Victoria UR","Cluster1"
2140,"Urban","Regular",14,"Victoria UR","Cluster1"
2141,"Urban","Regular",14,"Victoria UR","Cluster1"
2142,"Urban","Regular",14,"Victoria UR","Cluster1"
2143,"Urban","Regular",14,"Victoria UR","Cluster1"
2144,"Urban","Regular",14,"Victoria UR","Cluster1"
2145,"Urban","Regular",14,"Victoria UR","Cluster1"
2146,"Urban","Regular",14,"Victoria UR","Cluster1"
2147,"Urban","Regular",14,"Victoria UR","Cluster1"
2298,"Urban","Regular",2,"Aliqui UR","Cluster4"
2299,"Urban","Regular",2,"Aliqui UR","Cluster4"
2300,"Urban","Regular",2,"Aliqui UR","Cluster4"
2301,"Urban","Regular",2,"Aliqui UR","Cluster4"
2302,"Urban","Regular",2,"Aliqui UR","Cluster4"
2303,"Urban","Regular",2,"Aliqui UR","Cluster4"
2304,"Urban","Regular",2,"Aliqui UR","Cluster4"
2305,"Urban","Regular",2,"Aliqui UR","Cluster4"
2306,"Urban","Regular",2,"Aliqui UR","Cluster4"
2307,"Urban","Regular",2,"Aliqui UR","Cluster4"
2308,"Urban","Regular",2,"Aliqui UR","Cluster4"
2309,"Urban","Regular",2,"Aliqui UR","Cluster4"
2310,"Urban","Regular",2,"Aliqui UR","Cluster4"
2311,"Urban","Regular",2,"Aliqui UR","Cluster4"
2312,"Urban","Regular",2,"Aliqui UR","Cluster4"
2313,"Urban","Regular",2,"Aliqui UR","Cluster4"
2314,"Urban","Regular",2,"Aliqui UR","Cluster4"
2315,"Urban","Regular",2,"Aliqui UR","Cluster4"
2316,"Urban","Regular",2,"Aliqui UR","Cluster4"
2317,"Urban","Regular",2,"Aliqui UR","Cluster4"
2318,"Urban","Regular",2,"Aliqui UR","Cluster4"
2319,"Urban","Regular",2,"Aliqui UR","Cluster4"
2320,"Urban","Regular",2,"Aliqui UR","Cluster4"
2321,"Urban","Regular",2,"Aliqui UR","Cluster4"
2322,"Urban","Regular",2,"Aliqui UR","Cluster4"
2323,"Urban","Regular",2,"Aliqui UR","Cluster4"
2324,"Urban","Regular",2,"Aliqui UR","Cluster4"
2325,"Urban","Regular",2,"Aliqui UR","Cluster4"
2326,"Urban","Regular",2,"Aliqui UR","Cluster4"
197,"Youth","Youth",1,"Abbas YY","Cluster1"
198,"Youth","Youth",1,"Abbas YY","Cluster1"
1000,"Youth","Youth",8,"Natura YY","Cluster4"
1001,"Youth","Youth",8,"Natura YY","Cluster4"
1002,"Youth","Youth",8,"Natura YY","Cluster4"
1003,"Youth","Youth",8,"Natura YY","Cluster4"
1004,"Youth","Youth",8,"Natura YY","Cluster4"
1005,"Youth","Youth",8,"Natura YY","Cluster4"
1006,"Youth","Youth",8,"Natura YY","Cluster4"
1007,"Youth","Youth",8,"Natura YY","Cluster4"
1008,"Youth","Youth",8,"Natura YY","Cluster4"
1009,"Youth","Youth",8,"Natura YY","Cluster4"
1010,"Youth","Youth",8,"Natura YY","Cluster4"
1011,"Youth","Youth",8,"Natura YY","Cluster4"
1012,"Youth","Youth",8,"Natura YY","Cluster4"
1013,"Youth","Youth",8,"Natura YY","Cluster4"
1014,"Youth","Youth",8,"Natura YY","Cluster4"
1015,"Youth","Youth",8,"Natura YY","Cluster4"
1016,"Youth","Youth",8,"Natura YY","Cluster4"
1017,"Youth","Youth",8,"Natura YY","Cluster4"
1018,"Youth","Youth",8,"Natura YY","Cluster4"
1019,"Youth","Youth",8,"Natura YY","Cluster4"
1020,"Youth","Youth",8,"Natura YY","Cluster4"
1021,"Youth","Youth",8,"Natura YY","Cluster4"
1022,"Youth","Youth",8,"Natura YY","Cluster4"
1023,"Youth","Youth",8,"Natura YY","Cluster4"
1024,"Youth","Youth",8,"Natura YY","Cluster4"
1025,"Youth","Youth",8,"Natura YY","Cluster4"
1026,"Youth","Youth",8,"Natura YY","Cluster4"
1690,"Youth","Youth",13,"Salvus YY","Cluster4"
1691,"Youth","Youth",13,"Salvus YY","Cluster4"
1692,"Youth","Youth",13,"Salvus YY","Cluster4"
1693,"Youth","Youth",13,"Salvus YY","Cluster4"
1694,"Youth","Youth",13,"Salvus YY","Cluster4"
1695,"Youth","Youth",13,"Salvus YY","Cluster4"
1696,"Youth","Youth",13,"Salvus YY","Cluster4"
1697,"Youth","Youth",13,"Salvus YY","Cluster4"
1698,"Youth","Youth",13,"Salvus YY","Cluster4"
1699,"Youth","Youth",13,"Salvus YY","Cluster4"
1700,"Youth","Youth",13,"Salvus YY","Cluster4"
1701,"Youth","Youth",13,"Salvus YY","Cluster4"
1702,"Youth","Youth",13,"Salvus YY","Cluster4"
1703,"Youth","Youth",13,"Salvus YY","Cluster4"
1704,"Youth","Youth",13,"Salvus YY","Cluster4"
1705,"Youth","Youth",13,"Salvus YY","Cluster4"
1706,"Youth","Youth",13,"Salvus YY","Cluster4"
1707,"Youth","Youth",13,"Salvus YY","Cluster4"
1708,"Youth","Youth",13,"Salvus YY","Cluster4"
1709,"Youth","Youth",13,"Salvus YY","Cluster4"
1710,"Youth","Youth",13,"Salvus YY","Cluster4"
1711,"Youth","Youth",13,"Salvus YY","Cluster4"
1712,"Youth","Youth",13,"Salvus YY","Cluster4"
1713,"Youth","Youth",13,"Salvus YY","Cluster4"
1714,"Youth","Youth",13,"Salvus YY","Cluster4"
1715,"Youth","Youth",13,"Salvus YY","Cluster4"
1716,"Youth","Youth",13,"Salvus YY","Cluster4"
1717,"Youth","Youth",13,"Salvus YY","Cluster4"
1718,"Youth","Youth",13,"Salvus YY","Cluster4"
1719,"Youth","Youth",13,"Salvus YY","Cluster4"
1720,"Youth","Youth",13,"Salvus YY","Cluster4"
1721,"Youth","Youth",13,"Salvus YY","Cluster4"
1722,"Youth","Youth",13,"Salvus YY","Cluster4"
1723,"Youth","Youth",13,"Salvus YY","Cluster4"
1724,"Youth","Youth",13,"Salvus YY","Cluster4"
1725,"Youth","Youth",13,"Salvus YY","Cluster4"
1806,"Youth","Youth",11,"Pomum YY","Cluster4"
1807,"Youth","Youth",11,"Pomum YY","Cluster4"
1808,"Youth","Youth",11,"Pomum YY","Cluster4"
1809,"Youth","Youth",11,"Pomum YY","Cluster4"
1810,"Youth","Youth",11,"Pomum YY","Cluster4"
1811,"Youth","Youth",11,"Pomum YY","Cluster4"
1812,"Youth","Youth",11,"Pomum YY","Cluster4"
1813,"Youth","Youth",11,"Pomum YY","Cluster4"
1814,"Youth","Youth",11,"Pomum YY","Cluster4"
1815,"Youth","Youth",11,"Pomum YY","Cluster4"
1816,"Youth","Youth",11,"Pomum YY","Cluster4"
1817,"Youth","Youth",11,"Pomum YY","Cluster4"
1818,"Youth","Youth",11,"Pomum YY","Cluster4"
1819,"Youth","Youth",11,"Pomum YY","Cluster4"
1820,"Youth","Youth",11,"Pomum YY","Cluster4"
1821,"Youth","Youth",11,"Pomum YY","Cluster4"
1822,"Youth","Youth",11,"Pomum YY","Cluster4"
1823,"Youth","Youth",11,"Pomum YY","Cluster4"
1824,"Youth","Youth",11,"Pomum YY","Cluster4"
1825,"Youth","Youth",11,"Pomum YY","Cluster4"
1826,"Youth","Youth",11,"Pomum YY","Cluster4"
1827,"Youth","Youth",11,"Pomum YY","Cluster4"
1828,"Youth","Youth",11,"Pomum YY","Cluster4"
1829,"Youth","Youth",11,"Pomum YY","Cluster4"
1830,"Youth","Youth",11,"Pomum YY","Cluster4"
1831,"Youth","Youth",11,"Pomum YY","Cluster4"
1832,"Youth","Youth",11,"Pomum YY","Cluster4"
1833,"Youth","Youth",11,"Pomum YY","Cluster4"
1834,"Youth","Youth",11,"Pomum YY","Cluster4"
1835,"Youth","Youth",11,"Pomum YY","Cluster4"
1836,"Youth","Youth",11,"Pomum YY","Cluster4"
1837,"Youth","Youth",11,"Pomum YY","Cluster4"
1838,"Youth","Youth",11,"Pomum YY","Cluster4"
1839,"Youth","Youth",11,"Pomum YY","Cluster4"
1840,"Youth","Youth",11,"Pomum YY","Cluster4"
1841,"Youth","Youth",11,"Pomum YY","Cluster4"
1842,"Youth","Youth",11,"Pomum YY","Cluster4"
1843,"Youth","Youth",11,"Pomum YY","Cluster4"
1844,"Youth","Youth",11,"Pomum YY","Cluster4"
1845,"Youth","Youth",11,"Pomum YY","Cluster4"
1846,"Youth","Youth",11,"Pomum YY","Cluster4"
1847,"Youth","Youth",11,"Pomum YY","Cluster4"
1848,"Youth","Youth",11,"Pomum YY","Cluster4"
1849,"Youth","Youth",11,"Pomum YY","Cluster4"
1850,"Youth","Youth",11,"Pomum YY","Cluster4"
1851,"Youth","Youth",11,"Pomum YY","Cluster4"
1852,"Youth","Youth",11,"Pomum YY","Cluster4"
1853,"Youth","Youth",11,"Pomum YY","Cluster4"
1854,"Youth","Youth",11,"Pomum YY","Cluster4"
1855,"Youth","Youth",11,"Pomum YY","Cluster4"
1856,"Youth","Youth",11,"Pomum YY","Cluster4"
1857,"Youth","Youth",11,"Pomum YY","Cluster4"
1858,"Youth","Youth",11,"Pomum YY","Cluster4"
1859,"Youth","Youth",11,"Pomum YY","Cluster4"
1860,"Youth","Youth",11,"Pomum YY","Cluster4"
1861,"Youth","Youth",11,"Pomum YY","Cluster4"
1862,"Youth","Youth",11,"Pomum YY","Cluster4"
2097,"Youth","Youth",4,"Currus YY","Cluster1"
2098,"Youth","Youth",4,"Currus YY","Cluster1"
2099,"Youth","Youth",4,"Currus YY","Cluster1"
2100,"Youth","Youth",4,"Currus YY","Cluster1"
2101,"Youth","Youth",4,"Currus YY","Cluster1"
2392,"Youth","Youth",2,"Aliqui YY","Cluster4"
2393,"Youth","Youth",2,"Aliqui YY","Cluster4"
