Empresa,Exercício,Centro custo,Denominação,Tipo Despesa,Data de lançamento,Pacote,Nome 1,Nome 2,Real,Plano,Comparativo
"3100","2020","310151419","TREF - COLUNA","Insumos industriais em geral",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,102.99,-2327.01
"3100","2020","310151419","TREF - COLUNA","Insumos industriais em geral",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,107.59,-4275.41
"3100","2020","310151419","TREF - COLUNA","Insumos industriais em geral",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,102.99,-3591.65
"3100","2020","310151419","TREF - COLUNA","Insumos industriais em geral",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,102.94,-7493.06
"3100","2020","310151419","TREF - COLUNA","Insumos industriais em geral",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,106.42,-11179.58
"3100","2020","310151419","TREF - COLUNA","Insumos industriais em geral",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,99.01,-6200.19
"3100","2020","310151419","TREF - COLUNA","Insumos industriais em geral",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,81.41,-7519.77
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,274.13,-1084.87
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,274.47,-2740.53
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,274.47,-1534.53
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,285.38,-2414.62
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,274.47,-1402.21
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,274.41,-1714.59
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,284.77,-2874.23
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,263.9,-4011.1
"3100","2020","310151424","TREF - ENDIREITAMENTO","Insumos industriais em geral",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,215.92,-26357.26
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-01-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.5,25.5
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-02-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24.58,24.58
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-03-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.38,25.38
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.27,25.27
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.38,25.38
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.38,25.38
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,26.39,26.39
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.38,25.38
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.37,25.37
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,26.17,-11718.83
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24.5,24.5
"3100","2020","310151425","TREF - CORTE A FRIO OFF LINE","Insumos industriais em geral",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,20.56,20.56
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.49,47.47
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.49,47.47
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.49,47.47
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.49,25.49
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.49,25.49
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,25.49,25.49
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,22.7,22.7
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,22.7,22.7
"3100","2020","310151409","TREF - TELAS","Assessorias e auditoria",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,22.7,22.7
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,537.21,778.32
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,537.21,778.32
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,537.21,537.21
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,539.91,1022.13
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,539.91,781.02
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,539.91,781.02
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,539.91,803
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,539.91,1497.73
"3100","2020","310151410","TREF - TREFILA CA60","Assessorias e auditoria",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,539.91,812.61
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-01-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-02-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-03-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151411","TREF - TREFILA INDUSTRIAL","Assessorias e auditoria",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,300,300
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24.69,46.67
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24.69,46.67
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24.69,46.67
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24.69,24.69
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24.69,24.69
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,24.69,24.69
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,21.99,21.99
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,21.99,21.99
"3100","2020","310151412","TREF - TRELIÇAS","Assessorias e auditoria",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,21.99,21.99
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,295.06,545.78
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,361.09,1296.94
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,389.97,631.08
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,375.53,616.64
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,375.53,616.64
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,389.97,872.19
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,375.53,375.53
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,375.53,616.64
"3100","2020","310151414","TREF - DOBRA","Assessorias e auditoria",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,375.53,616.64
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,806.33
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,806.33
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,565.22
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,1047.44
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,806.33
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,806.33
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,806.33
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,1501.07
"3100","2020","310151423","TREF - CA 60 ROLO","Assessorias e auditoria",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,565.22,815.94
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,287.21,287.21
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,289.91,772.13
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-08-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,289.91,531.02
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-09-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,289.91,531.02
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-10-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,289.91,553.71
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-11-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,289.91,1248.45
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-12-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,289.91,563.32
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,287.21,528.32
"3100","2020","310151424","TREF - ENDIREITAMENTO","Assessorias e auditoria",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,287.21,528.32
"3100","2020","310151408","TREF - APOIO TREFILA","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.42,0.42
"3100","2020","310151408","TREF - APOIO TREFILA","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.42,0.42
"3100","2020","310151408","TREF - APOIO TREFILA","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.42,0.42
"3100","2020","310151408","TREF - APOIO TREFILA","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.42,0.42
"3100","2020","310151409","TREF - TELAS","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.59,0.59
"3100","2020","310151409","TREF - TELAS","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.59,0.59
"3100","2020","310151409","TREF - TELAS","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.59,0.59
"3100","2020","310151409","TREF - TELAS","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.59,0.59
"3100","2020","310151410","TREF - TREFILA CA60","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3.04,3.04
"3100","2020","310151410","TREF - TREFILA CA60","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3.04,3.04
"3100","2020","310151410","TREF - TREFILA CA60","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3.04,3.04
"3100","2020","310151410","TREF - TREFILA CA60","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3.04,3.04
"3100","2020","310151412","TREF - TRELIÇAS","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.35,1.35
"3100","2020","310151412","TREF - TRELIÇAS","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.35,1.35
"3100","2020","310151412","TREF - TRELIÇAS","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.35,1.35
"3100","2020","310151412","TREF - TRELIÇAS","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.35,1.35
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.34,0.34
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.34,0.34
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.34,0.34
"3100","2020","310151413","TREF - OFICINA DE FIERAS","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.34,0.34
"3100","2020","310151414","TREF - DOBRA","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.51,0.51
"3100","2020","310151414","TREF - DOBRA","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.51,0.51
"3100","2020","310151414","TREF - DOBRA","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.51,0.51
"3100","2020","310151414","TREF - DOBRA","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.51,0.51
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2.11,2.11
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2.11,2.11
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2.11,2.11
"3100","2020","310151416","TREF - MANUTENÇÃO MECÂNICA","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,2.11,2.11
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.26,1.26
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.26,1.26
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.26,1.26
"3100","2020","310151418","TREF - MANUTENÇÃO ELÉTRICA","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.26,1.26
"3100","2020","310151419","TREF - COLUNA","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3.13,3.13
"3100","2020","310151419","TREF - COLUNA","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3.13,3.13
"3100","2020","310151419","TREF - COLUNA","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3.13,3.13
"3100","2020","310151419","TREF - COLUNA","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,3.13,3.13
"3100","2020","310151420","TREF - RETREFILA","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.76,0.76
"3100","2020","310151420","TREF - RETREFILA","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.76,0.76
"3100","2020","310151420","TREF - RETREFILA","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.76,0.76
"3100","2020","310151420","TREF - RETREFILA","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.76,0.76
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.42,0.42
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.42,0.42
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.42,0.42
"3100","2020","310151421","TREF - RECOZIMENTO","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.42,0.42
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com Manutenção",2020-07-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.25,0.25
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com Manutenção",2020-06-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.25,0.25
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.25,0.25
"3100","2020","310151422","TREF - ARAME/RECOZIDO","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,0.25,0.25
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com Manutenção",2020-04-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.69,1.69
"3100","2020","310151424","TREF - ENDIREITAMENTO","Gastos com Manutenção",2020-05-01 00:00:00.000,"FORA DE PACOTE","DIR. INDUSTRIAL","GER. TREFILA",0,1.69,1.69
