DateKey,MovementDate,ProductKey,UnitsBalance
20160904,2016-09-04 00:00:00.000,10,875
20160905,2016-09-05 00:00:00.000,10,875
20160906,2016-09-06 00:00:00.000,10,875
20160907,2016-09-07 00:00:00.000,10,875
20160908,2016-09-08 00:00:00.000,10,875
20160909,2016-09-09 00:00:00.000,10,875
20160910,2016-09-10 00:00:00.000,10,875
20160911,2016-09-11 00:00:00.000,10,875
20160912,2016-09-12 00:00:00.000,10,875
20160913,2016-09-13 00:00:00.000,10,875
20160914,2016-09-14 00:00:00.000,10,875
20160915,2016-09-15 00:00:00.000,10,875
20160916,2016-09-16 00:00:00.000,10,875
20160917,2016-09-17 00:00:00.000,10,875
20160918,2016-09-18 00:00:00.000,10,875
20160919,2016-09-19 00:00:00.000,10,875
20160920,2016-09-20 00:00:00.000,10,875
20160921,2016-09-21 00:00:00.000,10,875
20160922,2016-09-22 00:00:00.000,10,875
20160923,2016-09-23 00:00:00.000,10,875
20160924,2016-09-24 00:00:00.000,10,875
20160925,2016-09-25 00:00:00.000,10,875
20160926,2016-09-26 00:00:00.000,10,875
20160927,2016-09-27 00:00:00.000,10,875
20160928,2016-09-28 00:00:00.000,10,875
20160929,2016-09-29 00:00:00.000,10,875
20160930,2016-09-30 00:00:00.000,10,875
20161001,2016-10-01 00:00:00.000,10,875
20161002,2016-10-02 00:00:00.000,10,875
20161003,2016-10-03 00:00:00.000,10,875
20161004,2016-10-04 00:00:00.000,10,875
20161005,2016-10-05 00:00:00.000,10,875
20161006,2016-10-06 00:00:00.000,10,875
20161007,2016-10-07 00:00:00.000,10,875
20161008,2016-10-08 00:00:00.000,10,875
20161009,2016-10-09 00:00:00.000,10,875
20161010,2016-10-10 00:00:00.000,10,875
20161011,2016-10-11 00:00:00.000,10,875
20161012,2016-10-12 00:00:00.000,10,875
20161013,2016-10-13 00:00:00.000,10,875
20161014,2016-10-14 00:00:00.000,10,875
20161015,2016-10-15 00:00:00.000,10,875
20161016,2016-10-16 00:00:00.000,10,875
20161017,2016-10-17 00:00:00.000,10,875
20161018,2016-10-18 00:00:00.000,10,875
20161019,2016-10-19 00:00:00.000,10,875
20161020,2016-10-20 00:00:00.000,10,875
20161021,2016-10-21 00:00:00.000,10,875
20161022,2016-10-22 00:00:00.000,10,875
20161023,2016-10-23 00:00:00.000,10,875
20161024,2016-10-24 00:00:00.000,10,875
20161025,2016-10-25 00:00:00.000,10,875
20161026,2016-10-26 00:00:00.000,10,875
20161027,2016-10-27 00:00:00.000,10,875
20161028,2016-10-28 00:00:00.000,10,875
20161029,2016-10-29 00:00:00.000,10,875
20161030,2016-10-30 00:00:00.000,10,875
20161031,2016-10-31 00:00:00.000,10,875
20161101,2016-11-01 00:00:00.000,10,875
20161102,2016-11-02 00:00:00.000,10,875
20161103,2016-11-03 00:00:00.000,10,875
20161104,2016-11-04 00:00:00.000,10,875
20161105,2016-11-05 00:00:00.000,10,875
20161106,2016-11-06 00:00:00.000,10,875
20161107,2016-11-07 00:00:00.000,10,875
20161108,2016-11-08 00:00:00.000,10,875
20161109,2016-11-09 00:00:00.000,10,875
20161110,2016-11-10 00:00:00.000,10,875
20161111,2016-11-11 00:00:00.000,10,875
20161112,2016-11-12 00:00:00.000,10,875
20161113,2016-11-13 00:00:00.000,10,875
20161114,2016-11-14 00:00:00.000,10,875
20161115,2016-11-15 00:00:00.000,10,875
20161116,2016-11-16 00:00:00.000,10,875
20161117,2016-11-17 00:00:00.000,10,875
20161118,2016-11-18 00:00:00.000,10,875
20161119,2016-11-19 00:00:00.000,10,875
20161120,2016-11-20 00:00:00.000,10,875
20161121,2016-11-21 00:00:00.000,10,875
20161122,2016-11-22 00:00:00.000,10,875
20161123,2016-11-23 00:00:00.000,10,875
20161124,2016-11-24 00:00:00.000,10,875
20161125,2016-11-25 00:00:00.000,10,875
20161126,2016-11-26 00:00:00.000,10,875
20161127,2016-11-27 00:00:00.000,10,875
20161128,2016-11-28 00:00:00.000,10,875
20161129,2016-11-29 00:00:00.000,10,875
20161130,2016-11-30 00:00:00.000,10,875
20161201,2016-12-01 00:00:00.000,10,875
20161202,2016-12-02 00:00:00.000,10,875
20161203,2016-12-03 00:00:00.000,10,875
20161204,2016-12-04 00:00:00.000,10,875
20161205,2016-12-05 00:00:00.000,10,875
20161206,2016-12-06 00:00:00.000,10,875
20161207,2016-12-07 00:00:00.000,10,875
20161208,2016-12-08 00:00:00.000,10,875
20161209,2016-12-09 00:00:00.000,10,875
20161210,2016-12-10 00:00:00.000,10,875
20161211,2016-12-11 00:00:00.000,10,875
20161212,2016-12-12 00:00:00.000,10,875
20161213,2016-12-13 00:00:00.000,10,875
20161214,2016-12-14 00:00:00.000,10,875
20161215,2016-12-15 00:00:00.000,10,875
20161216,2016-12-16 00:00:00.000,10,875
20161217,2016-12-17 00:00:00.000,10,875
20161218,2016-12-18 00:00:00.000,10,875
20161219,2016-12-19 00:00:00.000,10,875
20161220,2016-12-20 00:00:00.000,10,875
20161221,2016-12-21 00:00:00.000,10,875
20161222,2016-12-22 00:00:00.000,10,875
20161223,2016-12-23 00:00:00.000,10,875
20161224,2016-12-24 00:00:00.000,10,875
20161225,2016-12-25 00:00:00.000,10,875
20161226,2016-12-26 00:00:00.000,10,875
20161227,2016-12-27 00:00:00.000,10,875
20161228,2016-12-28 00:00:00.000,10,875
20161229,2016-12-29 00:00:00.000,10,875
20161230,2016-12-30 00:00:00.000,10,875
20161231,2016-12-31 00:00:00.000,10,875
20170101,2017-01-01 00:00:00.000,10,875
20170102,2017-01-02 00:00:00.000,10,875
20170103,2017-01-03 00:00:00.000,10,875
20170104,2017-01-04 00:00:00.000,10,875
20170105,2017-01-05 00:00:00.000,10,875
20170106,2017-01-06 00:00:00.000,10,875
20170107,2017-01-07 00:00:00.000,10,875
20170108,2017-01-08 00:00:00.000,10,875
20170109,2017-01-09 00:00:00.000,10,875
20170110,2017-01-10 00:00:00.000,10,875
20170111,2017-01-11 00:00:00.000,10,875
20170112,2017-01-12 00:00:00.000,10,875
20170113,2017-01-13 00:00:00.000,10,875
20170114,2017-01-14 00:00:00.000,10,875
20170115,2017-01-15 00:00:00.000,10,875
20170116,2017-01-16 00:00:00.000,10,875
20170117,2017-01-17 00:00:00.000,10,875
20170118,2017-01-18 00:00:00.000,10,875
20170119,2017-01-19 00:00:00.000,10,875
20170120,2017-01-20 00:00:00.000,10,875
20170121,2017-01-21 00:00:00.000,10,875
20170122,2017-01-22 00:00:00.000,10,875
20170123,2017-01-23 00:00:00.000,10,875
20170124,2017-01-24 00:00:00.000,10,875
20170125,2017-01-25 00:00:00.000,10,875
20170126,2017-01-26 00:00:00.000,10,875
20170127,2017-01-27 00:00:00.000,10,875
20170128,2017-01-28 00:00:00.000,10,875
20170129,2017-01-29 00:00:00.000,10,875
20170130,2017-01-30 00:00:00.000,10,875
20170131,2017-01-31 00:00:00.000,10,875
20170201,2017-02-01 00:00:00.000,10,875
20170202,2017-02-02 00:00:00.000,10,875
20170203,2017-02-03 00:00:00.000,10,875
20170204,2017-02-04 00:00:00.000,10,875
20170205,2017-02-05 00:00:00.000,10,875
20170206,2017-02-06 00:00:00.000,10,875
20170207,2017-02-07 00:00:00.000,10,875
20170208,2017-02-08 00:00:00.000,10,875
20170209,2017-02-09 00:00:00.000,10,875
20170210,2017-02-10 00:00:00.000,10,875
20170211,2017-02-11 00:00:00.000,10,875
20170212,2017-02-12 00:00:00.000,10,875
20170213,2017-02-13 00:00:00.000,10,875
20170214,2017-02-14 00:00:00.000,10,875
20170215,2017-02-15 00:00:00.000,10,875
20170216,2017-02-16 00:00:00.000,10,875
20170217,2017-02-17 00:00:00.000,10,875
20170218,2017-02-18 00:00:00.000,10,875
20170219,2017-02-19 00:00:00.000,10,875
20170220,2017-02-20 00:00:00.000,10,875
20170221,2017-02-21 00:00:00.000,10,875
20170222,2017-02-22 00:00:00.000,10,875
20170223,2017-02-23 00:00:00.000,10,875
20170224,2017-02-24 00:00:00.000,10,875
20170225,2017-02-25 00:00:00.000,10,875
20170226,2017-02-26 00:00:00.000,10,875
20170227,2017-02-27 00:00:00.000,10,875
20170228,2017-02-28 00:00:00.000,10,875
20170301,2017-03-01 00:00:00.000,10,875
20170302,2017-03-02 00:00:00.000,10,875
20170303,2017-03-03 00:00:00.000,10,875
20170304,2017-03-04 00:00:00.000,10,875
20170305,2017-03-05 00:00:00.000,10,875
20170306,2017-03-06 00:00:00.000,10,875
20170307,2017-03-07 00:00:00.000,10,875
20170308,2017-03-08 00:00:00.000,10,875
20170309,2017-03-09 00:00:00.000,10,875
20170310,2017-03-10 00:00:00.000,10,875
20170311,2017-03-11 00:00:00.000,10,875
20170312,2017-03-12 00:00:00.000,10,875
20170313,2017-03-13 00:00:00.000,10,875
20170314,2017-03-14 00:00:00.000,10,875
20170315,2017-03-15 00:00:00.000,10,875
20170316,2017-03-16 00:00:00.000,10,875
20170317,2017-03-17 00:00:00.000,10,875
20170318,2017-03-18 00:00:00.000,10,875
20170319,2017-03-19 00:00:00.000,10,875
20170320,2017-03-20 00:00:00.000,10,875
20170321,2017-03-21 00:00:00.000,10,875
20170322,2017-03-22 00:00:00.000,10,875
20170323,2017-03-23 00:00:00.000,10,875
20170324,2017-03-24 00:00:00.000,10,875
20170325,2017-03-25 00:00:00.000,10,875
20170326,2017-03-26 00:00:00.000,10,875
20170327,2017-03-27 00:00:00.000,10,875
20170328,2017-03-28 00:00:00.000,10,875
20170329,2017-03-29 00:00:00.000,10,875
20170330,2017-03-30 00:00:00.000,10,875
20170331,2017-03-31 00:00:00.000,10,875
20170401,2017-04-01 00:00:00.000,10,875
20170402,2017-04-02 00:00:00.000,10,875
20170403,2017-04-03 00:00:00.000,10,875
20170404,2017-04-04 00:00:00.000,10,875
20170405,2017-04-05 00:00:00.000,10,875
20170406,2017-04-06 00:00:00.000,10,875
20170407,2017-04-07 00:00:00.000,10,875
20170408,2017-04-08 00:00:00.000,10,875
20170409,2017-04-09 00:00:00.000,10,875
20170410,2017-04-10 00:00:00.000,10,875
20170411,2017-04-11 00:00:00.000,10,875
20170412,2017-04-12 00:00:00.000,10,875
20170413,2017-04-13 00:00:00.000,10,875
20170414,2017-04-14 00:00:00.000,10,875
20170415,2017-04-15 00:00:00.000,10,875
20170416,2017-04-16 00:00:00.000,10,875
20170417,2017-04-17 00:00:00.000,10,875
20170418,2017-04-18 00:00:00.000,10,875
20170419,2017-04-19 00:00:00.000,10,875
20170420,2017-04-20 00:00:00.000,10,875
20170421,2017-04-21 00:00:00.000,10,875
20170422,2017-04-22 00:00:00.000,10,875
20170423,2017-04-23 00:00:00.000,10,875
20170424,2017-04-24 00:00:00.000,10,875
20170425,2017-04-25 00:00:00.000,10,875
20170426,2017-04-26 00:00:00.000,10,875
20170427,2017-04-27 00:00:00.000,10,875
20170428,2017-04-28 00:00:00.000,10,875
20170429,2017-04-29 00:00:00.000,10,875
20170430,2017-04-30 00:00:00.000,10,875
20170501,2017-05-01 00:00:00.000,10,875
20170502,2017-05-02 00:00:00.000,10,875
20170503,2017-05-03 00:00:00.000,10,875
20170504,2017-05-04 00:00:00.000,10,875
20170505,2017-05-05 00:00:00.000,10,875
20170506,2017-05-06 00:00:00.000,10,875
20170507,2017-05-07 00:00:00.000,10,875
20170508,2017-05-08 00:00:00.000,10,875
20170509,2017-05-09 00:00:00.000,10,875
20170510,2017-05-10 00:00:00.000,10,875
20170511,2017-05-11 00:00:00.000,10,875
20170512,2017-05-12 00:00:00.000,10,875
20170513,2017-05-13 00:00:00.000,10,875
20170514,2017-05-14 00:00:00.000,10,875
20170515,2017-05-15 00:00:00.000,10,875
20170516,2017-05-16 00:00:00.000,10,875
20170517,2017-05-17 00:00:00.000,10,875
20170518,2017-05-18 00:00:00.000,10,875
20170519,2017-05-19 00:00:00.000,10,875
20170520,2017-05-20 00:00:00.000,10,875
20170521,2017-05-21 00:00:00.000,10,875
20170522,2017-05-22 00:00:00.000,10,875
20170523,2017-05-23 00:00:00.000,10,875
20170524,2017-05-24 00:00:00.000,10,875
20170525,2017-05-25 00:00:00.000,10,875
20170526,2017-05-26 00:00:00.000,10,875
20170527,2017-05-27 00:00:00.000,10,875
20170528,2017-05-28 00:00:00.000,10,875
20170529,2017-05-29 00:00:00.000,10,875
20170530,2017-05-30 00:00:00.000,10,875
20170531,2017-05-31 00:00:00.000,10,875
20170601,2017-06-01 00:00:00.000,10,875
20170602,2017-06-02 00:00:00.000,10,875
20170603,2017-06-03 00:00:00.000,10,875
20170604,2017-06-04 00:00:00.000,10,875
20170605,2017-06-05 00:00:00.000,10,875
20170606,2017-06-06 00:00:00.000,10,875
20170607,2017-06-07 00:00:00.000,10,875
20170608,2017-06-08 00:00:00.000,10,875
20170609,2017-06-09 00:00:00.000,10,875
20170610,2017-06-10 00:00:00.000,10,875
20170611,2017-06-11 00:00:00.000,10,875
20170612,2017-06-12 00:00:00.000,10,875
20170613,2017-06-13 00:00:00.000,10,875
20170614,2017-06-14 00:00:00.000,10,875
20170615,2017-06-15 00:00:00.000,10,875
20170616,2017-06-16 00:00:00.000,10,875
20170617,2017-06-17 00:00:00.000,10,875
20170618,2017-06-18 00:00:00.000,10,875
20170619,2017-06-19 00:00:00.000,10,875
20170620,2017-06-20 00:00:00.000,10,875
20170621,2017-06-21 00:00:00.000,10,875
20170622,2017-06-22 00:00:00.000,10,875
20170623,2017-06-23 00:00:00.000,10,875
20170624,2017-06-24 00:00:00.000,10,875
20170625,2017-06-25 00:00:00.000,10,875
20170626,2017-06-26 00:00:00.000,10,875
20170627,2017-06-27 00:00:00.000,10,875
20170628,2017-06-28 00:00:00.000,10,875
20170629,2017-06-29 00:00:00.000,10,875
20170630,2017-06-30 00:00:00.000,10,875
20170701,2017-07-01 00:00:00.000,10,875
20170702,2017-07-02 00:00:00.000,10,875
20170703,2017-07-03 00:00:00.000,10,875
20170704,2017-07-04 00:00:00.000,10,875
20170705,2017-07-05 00:00:00.000,10,875
20170706,2017-07-06 00:00:00.000,10,875
20170707,2017-07-07 00:00:00.000,10,875
20170708,2017-07-08 00:00:00.000,10,875
20170709,2017-07-09 00:00:00.000,10,875
20170710,2017-07-10 00:00:00.000,10,875
20170711,2017-07-11 00:00:00.000,10,875
20170712,2017-07-12 00:00:00.000,10,875
20170713,2017-07-13 00:00:00.000,10,875
20170714,2017-07-14 00:00:00.000,10,875
20170715,2017-07-15 00:00:00.000,10,875
20170716,2017-07-16 00:00:00.000,10,875
20170717,2017-07-17 00:00:00.000,10,875
20170718,2017-07-18 00:00:00.000,10,875
20170719,2017-07-19 00:00:00.000,10,875
20170720,2017-07-20 00:00:00.000,10,875
20170721,2017-07-21 00:00:00.000,10,875
20170722,2017-07-22 00:00:00.000,10,875
20170723,2017-07-23 00:00:00.000,10,875
20170724,2017-07-24 00:00:00.000,10,875
20170725,2017-07-25 00:00:00.000,10,875
20170726,2017-07-26 00:00:00.000,10,875
20170727,2017-07-27 00:00:00.000,10,875
20170728,2017-07-28 00:00:00.000,10,875
20170729,2017-07-29 00:00:00.000,10,875
20170730,2017-07-30 00:00:00.000,10,875
20170731,2017-07-31 00:00:00.000,10,875
20170801,2017-08-01 00:00:00.000,10,875
20170802,2017-08-02 00:00:00.000,10,875
20170803,2017-08-03 00:00:00.000,10,875
20170804,2017-08-04 00:00:00.000,10,875
20170805,2017-08-05 00:00:00.000,10,875
20170806,2017-08-06 00:00:00.000,10,875
20170807,2017-08-07 00:00:00.000,10,875
20170808,2017-08-08 00:00:00.000,10,875
20170809,2017-08-09 00:00:00.000,10,875
20170810,2017-08-10 00:00:00.000,10,875
20170811,2017-08-11 00:00:00.000,10,875
20170812,2017-08-12 00:00:00.000,10,875
20170813,2017-08-13 00:00:00.000,10,875
20170814,2017-08-14 00:00:00.000,10,875
20170815,2017-08-15 00:00:00.000,10,875
20170816,2017-08-16 00:00:00.000,10,875
20170817,2017-08-17 00:00:00.000,10,875
20170818,2017-08-18 00:00:00.000,10,875
20170819,2017-08-19 00:00:00.000,10,875
20170820,2017-08-20 00:00:00.000,10,875
20170821,2017-08-21 00:00:00.000,10,875
20170822,2017-08-22 00:00:00.000,10,875
20170823,2017-08-23 00:00:00.000,10,875
20170824,2017-08-24 00:00:00.000,10,875
20170825,2017-08-25 00:00:00.000,10,875
20170826,2017-08-26 00:00:00.000,10,875
20170827,2017-08-27 00:00:00.000,10,875
20170828,2017-08-28 00:00:00.000,10,875
20170829,2017-08-29 00:00:00.000,10,875
20170830,2017-08-30 00:00:00.000,10,875
20170831,2017-08-31 00:00:00.000,10,875
20170901,2017-09-01 00:00:00.000,10,875
20170902,2017-09-02 00:00:00.000,10,875
20170903,2017-09-03 00:00:00.000,10,875
20170904,2017-09-04 00:00:00.000,10,875
20170905,2017-09-05 00:00:00.000,10,875
20170906,2017-09-06 00:00:00.000,10,875
20170907,2017-09-07 00:00:00.000,10,875
20170908,2017-09-08 00:00:00.000,10,875
20170909,2017-09-09 00:00:00.000,10,875
20170910,2017-09-10 00:00:00.000,10,875
20170911,2017-09-11 00:00:00.000,10,875
20170912,2017-09-12 00:00:00.000,10,875
20141228,2014-12-28 00:00:00.000,11,875
20141229,2014-12-29 00:00:00.000,11,875
20141230,2014-12-30 00:00:00.000,11,875
20141231,2014-12-31 00:00:00.000,11,875
20150101,2015-01-01 00:00:00.000,11,875
20150102,2015-01-02 00:00:00.000,11,875
20150103,2015-01-03 00:00:00.000,11,875
20150104,2015-01-04 00:00:00.000,11,875
20150105,2015-01-05 00:00:00.000,11,875
20150106,2015-01-06 00:00:00.000,11,875
20150107,2015-01-07 00:00:00.000,11,875
20150108,2015-01-08 00:00:00.000,11,875
20150109,2015-01-09 00:00:00.000,11,875
20150110,2015-01-10 00:00:00.000,11,875
20150111,2015-01-11 00:00:00.000,11,875
20150112,2015-01-12 00:00:00.000,11,875
20150113,2015-01-13 00:00:00.000,11,875
20150114,2015-01-14 00:00:00.000,11,875
20150115,2015-01-15 00:00:00.000,11,875
20150116,2015-01-16 00:00:00.000,11,875
20150117,2015-01-17 00:00:00.000,11,875
20150118,2015-01-18 00:00:00.000,11,875
20150119,2015-01-19 00:00:00.000,11,875
20150120,2015-01-20 00:00:00.000,11,875
20150121,2015-01-21 00:00:00.000,11,875
20150122,2015-01-22 00:00:00.000,11,875
20150123,2015-01-23 00:00:00.000,11,875
20150124,2015-01-24 00:00:00.000,11,875
20150125,2015-01-25 00:00:00.000,11,875
20150126,2015-01-26 00:00:00.000,11,875
20150127,2015-01-27 00:00:00.000,11,875
20150128,2015-01-28 00:00:00.000,11,875
20150129,2015-01-29 00:00:00.000,11,875
20150130,2015-01-30 00:00:00.000,11,875
20150131,2015-01-31 00:00:00.000,11,875
20150201,2015-02-01 00:00:00.000,11,875
20150202,2015-02-02 00:00:00.000,11,875
20150203,2015-02-03 00:00:00.000,11,875
20150204,2015-02-04 00:00:00.000,11,875
20150205,2015-02-05 00:00:00.000,11,875
20150206,2015-02-06 00:00:00.000,11,875
20150207,2015-02-07 00:00:00.000,11,875
20150208,2015-02-08 00:00:00.000,11,875
20150209,2015-02-09 00:00:00.000,11,875
20150210,2015-02-10 00:00:00.000,11,875
20150211,2015-02-11 00:00:00.000,11,875
20150212,2015-02-12 00:00:00.000,11,875
20150213,2015-02-13 00:00:00.000,11,875
20150214,2015-02-14 00:00:00.000,11,875
20150215,2015-02-15 00:00:00.000,11,875
20150216,2015-02-16 00:00:00.000,11,875
20150217,2015-02-17 00:00:00.000,11,875
20150218,2015-02-18 00:00:00.000,11,875
20150219,2015-02-19 00:00:00.000,11,875
20150220,2015-02-20 00:00:00.000,11,875
20150221,2015-02-21 00:00:00.000,11,875
20150222,2015-02-22 00:00:00.000,11,875
20150223,2015-02-23 00:00:00.000,11,875
20150224,2015-02-24 00:00:00.000,11,875
20150225,2015-02-25 00:00:00.000,11,875
20150226,2015-02-26 00:00:00.000,11,875
20150227,2015-02-27 00:00:00.000,11,875
20150228,2015-02-28 00:00:00.000,11,875
20150301,2015-03-01 00:00:00.000,11,875
20150302,2015-03-02 00:00:00.000,11,875
20150303,2015-03-03 00:00:00.000,11,875
20150304,2015-03-04 00:00:00.000,11,875
20150305,2015-03-05 00:00:00.000,11,875
20150306,2015-03-06 00:00:00.000,11,875
20150307,2015-03-07 00:00:00.000,11,875
20150308,2015-03-08 00:00:00.000,11,875
20150309,2015-03-09 00:00:00.000,11,875
20150310,2015-03-10 00:00:00.000,11,875
20150311,2015-03-11 00:00:00.000,11,875
20150312,2015-03-12 00:00:00.000,11,875
20150313,2015-03-13 00:00:00.000,11,875
20150314,2015-03-14 00:00:00.000,11,875
20150315,2015-03-15 00:00:00.000,11,875
20150316,2015-03-16 00:00:00.000,11,875
20150317,2015-03-17 00:00:00.000,11,875
20150318,2015-03-18 00:00:00.000,11,875
20150319,2015-03-19 00:00:00.000,11,875
20150320,2015-03-20 00:00:00.000,11,875
20150321,2015-03-21 00:00:00.000,11,875
20150322,2015-03-22 00:00:00.000,11,875
20150323,2015-03-23 00:00:00.000,11,875
20150324,2015-03-24 00:00:00.000,11,875
20150325,2015-03-25 00:00:00.000,11,875
20150326,2015-03-26 00:00:00.000,11,875
20150327,2015-03-27 00:00:00.000,11,875
20150328,2015-03-28 00:00:00.000,11,875
20150329,2015-03-29 00:00:00.000,11,875
20150330,2015-03-30 00:00:00.000,11,875
20150331,2015-03-31 00:00:00.000,11,875
20150401,2015-04-01 00:00:00.000,11,875
20150402,2015-04-02 00:00:00.000,11,875
20150403,2015-04-03 00:00:00.000,11,875
20150404,2015-04-04 00:00:00.000,11,875
20150405,2015-04-05 00:00:00.000,11,875
20150406,2015-04-06 00:00:00.000,11,875
20150407,2015-04-07 00:00:00.000,11,875
20150408,2015-04-08 00:00:00.000,11,875
20150409,2015-04-09 00:00:00.000,11,875
20150410,2015-04-10 00:00:00.000,11,875
20150411,2015-04-11 00:00:00.000,11,875
20150412,2015-04-12 00:00:00.000,11,875
20150413,2015-04-13 00:00:00.000,11,875
20150414,2015-04-14 00:00:00.000,11,875
20150415,2015-04-15 00:00:00.000,11,875
20150416,2015-04-16 00:00:00.000,11,875
20150417,2015-04-17 00:00:00.000,11,875
20150418,2015-04-18 00:00:00.000,11,875
20150419,2015-04-19 00:00:00.000,11,875
20150420,2015-04-20 00:00:00.000,11,875
20150421,2015-04-21 00:00:00.000,11,875
20150422,2015-04-22 00:00:00.000,11,875
20150423,2015-04-23 00:00:00.000,11,875
20150424,2015-04-24 00:00:00.000,11,875
20150425,2015-04-25 00:00:00.000,11,875
20150426,2015-04-26 00:00:00.000,11,875
20150427,2015-04-27 00:00:00.000,11,875
20150428,2015-04-28 00:00:00.000,11,875
20150429,2015-04-29 00:00:00.000,11,875
20150430,2015-04-30 00:00:00.000,11,875
20150501,2015-05-01 00:00:00.000,11,875
20150502,2015-05-02 00:00:00.000,11,875
20150503,2015-05-03 00:00:00.000,11,875
20150504,2015-05-04 00:00:00.000,11,875
20150505,2015-05-05 00:00:00.000,11,875
20150506,2015-05-06 00:00:00.000,11,875
20150507,2015-05-07 00:00:00.000,11,875
20150508,2015-05-08 00:00:00.000,11,875
20150509,2015-05-09 00:00:00.000,11,875
20150510,2015-05-10 00:00:00.000,11,875
20150511,2015-05-11 00:00:00.000,11,875
20150512,2015-05-12 00:00:00.000,11,875
20150513,2015-05-13 00:00:00.000,11,875
20150514,2015-05-14 00:00:00.000,11,875
20150515,2015-05-15 00:00:00.000,11,875
20150516,2015-05-16 00:00:00.000,11,875
20150517,2015-05-17 00:00:00.000,11,875
20150518,2015-05-18 00:00:00.000,11,875
20150519,2015-05-19 00:00:00.000,11,875
20150520,2015-05-20 00:00:00.000,11,875
20150521,2015-05-21 00:00:00.000,11,875
20150522,2015-05-22 00:00:00.000,11,875
20150523,2015-05-23 00:00:00.000,11,875
20150524,2015-05-24 00:00:00.000,11,875
20150525,2015-05-25 00:00:00.000,11,875
20150526,2015-05-26 00:00:00.000,11,875
20150527,2015-05-27 00:00:00.000,11,875
20150528,2015-05-28 00:00:00.000,11,875
20150529,2015-05-29 00:00:00.000,11,875
20150530,2015-05-30 00:00:00.000,11,875
20150531,2015-05-31 00:00:00.000,11,875
20150601,2015-06-01 00:00:00.000,11,875
20150602,2015-06-02 00:00:00.000,11,875
20150603,2015-06-03 00:00:00.000,11,875
20150604,2015-06-04 00:00:00.000,11,875
20150605,2015-06-05 00:00:00.000,11,875
20150606,2015-06-06 00:00:00.000,11,875
20150607,2015-06-07 00:00:00.000,11,875
20150608,2015-06-08 00:00:00.000,11,875
20150609,2015-06-09 00:00:00.000,11,875
20150610,2015-06-10 00:00:00.000,11,875
20150611,2015-06-11 00:00:00.000,11,875
20150612,2015-06-12 00:00:00.000,11,875
20150613,2015-06-13 00:00:00.000,11,875
20150614,2015-06-14 00:00:00.000,11,875
20150615,2015-06-15 00:00:00.000,11,875
20150616,2015-06-16 00:00:00.000,11,875
20150617,2015-06-17 00:00:00.000,11,875
20150618,2015-06-18 00:00:00.000,11,875
20150619,2015-06-19 00:00:00.000,11,875
20150620,2015-06-20 00:00:00.000,11,875
20150621,2015-06-21 00:00:00.000,11,875
20150622,2015-06-22 00:00:00.000,11,875
20150623,2015-06-23 00:00:00.000,11,875
20150624,2015-06-24 00:00:00.000,11,875
20150625,2015-06-25 00:00:00.000,11,875
20150626,2015-06-26 00:00:00.000,11,875
20150627,2015-06-27 00:00:00.000,11,875
20150628,2015-06-28 00:00:00.000,11,875
20150629,2015-06-29 00:00:00.000,11,875
20150630,2015-06-30 00:00:00.000,11,875
20150701,2015-07-01 00:00:00.000,11,875
20150702,2015-07-02 00:00:00.000,11,875
20150703,2015-07-03 00:00:00.000,11,875
20150704,2015-07-04 00:00:00.000,11,875
20150705,2015-07-05 00:00:00.000,11,875
20150706,2015-07-06 00:00:00.000,11,875
20150707,2015-07-07 00:00:00.000,11,875
20150708,2015-07-08 00:00:00.000,11,875
20150709,2015-07-09 00:00:00.000,11,875
20150710,2015-07-10 00:00:00.000,11,875
20150711,2015-07-11 00:00:00.000,11,875
20150712,2015-07-12 00:00:00.000,11,875
20150713,2015-07-13 00:00:00.000,11,875
20150714,2015-07-14 00:00:00.000,11,875
20150715,2015-07-15 00:00:00.000,11,875
20150716,2015-07-16 00:00:00.000,11,875
20150717,2015-07-17 00:00:00.000,11,875
20150718,2015-07-18 00:00:00.000,11,875
20150719,2015-07-19 00:00:00.000,11,875
20150720,2015-07-20 00:00:00.000,11,875
20150721,2015-07-21 00:00:00.000,11,875
20150722,2015-07-22 00:00:00.000,11,875
20150723,2015-07-23 00:00:00.000,11,875
20150724,2015-07-24 00:00:00.000,11,875
20150725,2015-07-25 00:00:00.000,11,875
20150726,2015-07-26 00:00:00.000,11,875
20150727,2015-07-27 00:00:00.000,11,875
20150728,2015-07-28 00:00:00.000,11,875
20150729,2015-07-29 00:00:00.000,11,875
20150730,2015-07-30 00:00:00.000,11,875
20150731,2015-07-31 00:00:00.000,11,875
20150801,2015-08-01 00:00:00.000,11,875
20150802,2015-08-02 00:00:00.000,11,875
20150803,2015-08-03 00:00:00.000,11,875
20150804,2015-08-04 00:00:00.000,11,875
20150805,2015-08-05 00:00:00.000,11,875
20150806,2015-08-06 00:00:00.000,11,875
20150807,2015-08-07 00:00:00.000,11,875
20150808,2015-08-08 00:00:00.000,11,875
20150809,2015-08-09 00:00:00.000,11,875
20150810,2015-08-10 00:00:00.000,11,875
20150811,2015-08-11 00:00:00.000,11,875
20150812,2015-08-12 00:00:00.000,11,875
20150813,2015-08-13 00:00:00.000,11,875
20150814,2015-08-14 00:00:00.000,11,875
20150815,2015-08-15 00:00:00.000,11,875
20150816,2015-08-16 00:00:00.000,11,875
20150817,2015-08-17 00:00:00.000,11,875
