SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
2670,20170228,13466,4,"Accessories",27,"Bike Stands",2017-02-28 00:00:00.000
2676,20170403,27261,4,"Accessories",27,"Bike Stands",2017-04-03 00:00:00.000
2677,20170405,23007,4,"Accessories",27,"Bike Stands",2017-04-05 00:00:00.000
25,20170314,11079,4,"Accessories",37,"Tires and Tubes",2017-03-14 00:00:00.000
33,20170427,11123,4,"Accessories",37,"Tires and Tubes",2017-04-27 00:00:00.000
58,20170401,11413,4,"Accessories",37,"Tires and Tubes",2017-04-01 00:00:00.000
72,20170322,11505,4,"Accessories",37,"Tires and Tubes",2017-03-22 00:00:00.000
74,20170426,11519,4,"Accessories",37,"Tires and Tubes",2017-04-26 00:00:00.000
81,20170317,11631,4,"Accessories",37,"Tires and Tubes",2017-03-17 00:00:00.000
130,20170410,12166,4,"Accessories",37,"Tires and Tubes",2017-04-10 00:00:00.000
139,20170426,12317,4,"Accessories",37,"Tires and Tubes",2017-04-26 00:00:00.000
166,20170408,12571,4,"Accessories",37,"Tires and Tubes",2017-04-08 00:00:00.000
178,20170317,12675,4,"Accessories",37,"Tires and Tubes",2017-03-17 00:00:00.000
183,20170311,12697,4,"Accessories",37,"Tires and Tubes",2017-03-11 00:00:00.000
211,20170302,12988,4,"Accessories",37,"Tires and Tubes",2017-03-02 00:00:00.000
244,20170413,13138,4,"Accessories",37,"Tires and Tubes",2017-04-13 00:00:00.000
261,20170322,13350,4,"Accessories",37,"Tires and Tubes",2017-03-22 00:00:00.000
262,20170409,13391,4,"Accessories",37,"Tires and Tubes",2017-04-09 00:00:00.000
282,20170424,13588,4,"Accessories",37,"Tires and Tubes",2017-04-24 00:00:00.000
327,20170311,14067,4,"Accessories",37,"Tires and Tubes",2017-03-11 00:00:00.000
340,20170228,14153,4,"Accessories",37,"Tires and Tubes",2017-02-28 00:00:00.000
371,20170326,14370,4,"Accessories",37,"Tires and Tubes",2017-03-26 00:00:00.000
408,20170306,14982,4,"Accessories",37,"Tires and Tubes",2017-03-06 00:00:00.000
424,20170331,15044,4,"Accessories",37,"Tires and Tubes",2017-03-31 00:00:00.000
474,20170313,15572,4,"Accessories",37,"Tires and Tubes",2017-03-13 00:00:00.000
549,20170324,16276,4,"Accessories",37,"Tires and Tubes",2017-03-24 00:00:00.000
551,20170415,16293,4,"Accessories",37,"Tires and Tubes",2017-04-15 00:00:00.000
552,20170329,16339,4,"Accessories",37,"Tires and Tubes",2017-03-29 00:00:00.000
557,20170403,16402,4,"Accessories",37,"Tires and Tubes",2017-04-03 00:00:00.000
570,20170405,16491,4,"Accessories",37,"Tires and Tubes",2017-04-05 00:00:00.000
598,20170424,16682,4,"Accessories",37,"Tires and Tubes",2017-04-24 00:00:00.000
611,20170317,16710,4,"Accessories",37,"Tires and Tubes",2017-03-17 00:00:00.000
616,20170308,16717,4,"Accessories",37,"Tires and Tubes",2017-03-08 00:00:00.000
623,20170405,16754,4,"Accessories",37,"Tires and Tubes",2017-04-05 00:00:00.000
646,20170423,17045,4,"Accessories",37,"Tires and Tubes",2017-04-23 00:00:00.000
657,20170424,17075,4,"Accessories",37,"Tires and Tubes",2017-04-24 00:00:00.000
659,20170311,17078,4,"Accessories",37,"Tires and Tubes",2017-03-11 00:00:00.000
675,20170309,17235,4,"Accessories",37,"Tires and Tubes",2017-03-09 00:00:00.000
702,20170328,17351,4,"Accessories",37,"Tires and Tubes",2017-03-28 00:00:00.000
704,20170419,17353,4,"Accessories",37,"Tires and Tubes",2017-04-19 00:00:00.000
709,20170306,17400,4,"Accessories",37,"Tires and Tubes",2017-03-06 00:00:00.000
848,20170326,18741,4,"Accessories",37,"Tires and Tubes",2017-03-26 00:00:00.000
852,20170403,18841,4,"Accessories",37,"Tires and Tubes",2017-04-03 00:00:00.000
861,20170416,18950,4,"Accessories",37,"Tires and Tubes",2017-04-16 00:00:00.000
878,20170423,19150,4,"Accessories",37,"Tires and Tubes",2017-04-23 00:00:00.000
893,20170420,19382,4,"Accessories",37,"Tires and Tubes",2017-04-20 00:00:00.000
909,20170323,19597,4,"Accessories",37,"Tires and Tubes",2017-03-23 00:00:00.000
927,20170316,19631,4,"Accessories",37,"Tires and Tubes",2017-03-16 00:00:00.000
931,20170314,19667,4,"Accessories",37,"Tires and Tubes",2017-03-14 00:00:00.000
952,20170409,19862,4,"Accessories",37,"Tires and Tubes",2017-04-09 00:00:00.000
963,20170404,19955,4,"Accessories",37,"Tires and Tubes",2017-04-04 00:00:00.000
971,20170404,20148,4,"Accessories",37,"Tires and Tubes",2017-04-04 00:00:00.000
991,20170406,20239,4,"Accessories",37,"Tires and Tubes",2017-04-06 00:00:00.000
994,20170418,20245,4,"Accessories",37,"Tires and Tubes",2017-04-18 00:00:00.000
1007,20170405,20419,4,"Accessories",37,"Tires and Tubes",2017-04-05 00:00:00.000
1011,20170324,20445,4,"Accessories",37,"Tires and Tubes",2017-03-24 00:00:00.000
1020,20170324,20616,4,"Accessories",37,"Tires and Tubes",2017-03-24 00:00:00.000
1025,20170401,20679,4,"Accessories",37,"Tires and Tubes",2017-04-01 00:00:00.000
1031,20170415,20740,4,"Accessories",37,"Tires and Tubes",2017-04-15 00:00:00.000
1043,20170322,20943,4,"Accessories",37,"Tires and Tubes",2017-03-22 00:00:00.000
1059,20170301,21219,4,"Accessories",37,"Tires and Tubes",2017-03-01 00:00:00.000
1066,20170401,21295,4,"Accessories",37,"Tires and Tubes",2017-04-01 00:00:00.000
1070,20170303,21370,4,"Accessories",37,"Tires and Tubes",2017-03-03 00:00:00.000
1072,20170307,21371,4,"Accessories",37,"Tires and Tubes",2017-03-07 00:00:00.000
1073,20170421,21377,4,"Accessories",37,"Tires and Tubes",2017-04-21 00:00:00.000
1091,20170415,21726,4,"Accessories",37,"Tires and Tubes",2017-04-15 00:00:00.000
1109,20170316,21966,4,"Accessories",37,"Tires and Tubes",2017-03-16 00:00:00.000
1121,20170328,22005,4,"Accessories",37,"Tires and Tubes",2017-03-28 00:00:00.000
1188,20170330,22928,4,"Accessories",37,"Tires and Tubes",2017-03-30 00:00:00.000
1204,20170407,23084,4,"Accessories",37,"Tires and Tubes",2017-04-07 00:00:00.000
1229,20170306,23306,4,"Accessories",37,"Tires and Tubes",2017-03-06 00:00:00.000
1236,20170412,23343,4,"Accessories",37,"Tires and Tubes",2017-04-12 00:00:00.000
1261,20170306,23528,4,"Accessories",37,"Tires and Tubes",2017-03-06 00:00:00.000
1265,20170313,23553,4,"Accessories",37,"Tires and Tubes",2017-03-13 00:00:00.000
1320,20170426,24270,4,"Accessories",37,"Tires and Tubes",2017-04-26 00:00:00.000
1324,20170412,24300,4,"Accessories",37,"Tires and Tubes",2017-04-12 00:00:00.000
1341,20170409,24485,4,"Accessories",37,"Tires and Tubes",2017-04-09 00:00:00.000
1351,20170304,24595,4,"Accessories",37,"Tires and Tubes",2017-03-04 00:00:00.000
1398,20170310,25066,4,"Accessories",37,"Tires and Tubes",2017-03-10 00:00:00.000
1406,20170416,25125,4,"Accessories",37,"Tires and Tubes",2017-04-16 00:00:00.000
1413,20170305,25228,4,"Accessories",37,"Tires and Tubes",2017-03-05 00:00:00.000
1569,20170408,27298,4,"Accessories",37,"Tires and Tubes",2017-04-08 00:00:00.000
1573,20170306,27323,4,"Accessories",37,"Tires and Tubes",2017-03-06 00:00:00.000
1574,20170412,27325,4,"Accessories",37,"Tires and Tubes",2017-04-12 00:00:00.000
1593,20170309,27518,4,"Accessories",37,"Tires and Tubes",2017-03-09 00:00:00.000
1627,20170407,28045,4,"Accessories",37,"Tires and Tubes",2017-04-07 00:00:00.000
1688,20170316,28581,4,"Accessories",37,"Tires and Tubes",2017-03-16 00:00:00.000
1692,20170413,28620,4,"Accessories",37,"Tires and Tubes",2017-04-13 00:00:00.000
1720,20170313,28953,4,"Accessories",37,"Tires and Tubes",2017-03-13 00:00:00.000
1756,20170330,29179,4,"Accessories",37,"Tires and Tubes",2017-03-30 00:00:00.000
2427,20170325,12559,4,"Accessories",37,"Tires and Tubes",2017-03-25 00:00:00.000
2459,20170308,11683,4,"Accessories",37,"Tires and Tubes",2017-03-08 00:00:00.000
2487,20170421,18809,4,"Accessories",37,"Tires and Tubes",2017-04-21 00:00:00.000
2524,20170315,19367,4,"Accessories",37,"Tires and Tubes",2017-03-15 00:00:00.000
2551,20170306,24628,4,"Accessories",37,"Tires and Tubes",2017-03-06 00:00:00.000
2556,20170301,21665,4,"Accessories",37,"Tires and Tubes",2017-03-01 00:00:00.000
2582,20170320,14135,4,"Accessories",37,"Tires and Tubes",2017-03-20 00:00:00.000
2617,20170425,28443,4,"Accessories",37,"Tires and Tubes",2017-04-25 00:00:00.000
2639,20170324,17269,4,"Accessories",37,"Tires and Tubes",2017-03-24 00:00:00.000
2662,20170418,21319,4,"Accessories",37,"Tires and Tubes",2017-04-18 00:00:00.000
2669,20170416,20811,4,"Accessories",37,"Tires and Tubes",2017-04-16 00:00:00.000
2686,20170322,20298,4,"Accessories",37,"Tires and Tubes",2017-03-22 00:00:00.000
2698,20170411,28143,4,"Accessories",37,"Tires and Tubes",2017-04-11 00:00:00.000
2705,20170308,24414,4,"Accessories",37,"Tires and Tubes",2017-03-08 00:00:00.000
2715,20170317,18766,4,"Accessories",37,"Tires and Tubes",2017-03-17 00:00:00.000
50,20170317,11335,4,"Accessories",26,"Bike Racks",2017-03-17 00:00:00.000
90,20170404,11719,4,"Accessories",26,"Bike Racks",2017-04-04 00:00:00.000
138,20170426,12317,4,"Accessories",26,"Bike Racks",2017-04-26 00:00:00.000
151,20170413,12359,4,"Accessories",26,"Bike Racks",2017-04-13 00:00:00.000
162,20170417,12496,4,"Accessories",26,"Bike Racks",2017-04-17 00:00:00.000
204,20170303,12919,4,"Accessories",26,"Bike Racks",2017-03-03 00:00:00.000
206,20170228,12939,4,"Accessories",26,"Bike Racks",2017-02-28 00:00:00.000
214,20170328,13004,4,"Accessories",26,"Bike Racks",2017-03-28 00:00:00.000
219,20170312,13008,4,"Accessories",26,"Bike Racks",2017-03-12 00:00:00.000
237,20170304,13095,4,"Accessories",26,"Bike Racks",2017-03-04 00:00:00.000
239,20170314,13103,4,"Accessories",26,"Bike Racks",2017-03-14 00:00:00.000
250,20170306,13197,4,"Accessories",26,"Bike Racks",2017-03-06 00:00:00.000
259,20170324,13345,4,"Accessories",26,"Bike Racks",2017-03-24 00:00:00.000
274,20170404,13541,4,"Accessories",26,"Bike Racks",2017-04-04 00:00:00.000
280,20170319,13586,4,"Accessories",26,"Bike Racks",2017-03-19 00:00:00.000
352,20170405,14227,4,"Accessories",26,"Bike Racks",2017-04-05 00:00:00.000
361,20170321,14265,4,"Accessories",26,"Bike Racks",2017-03-21 00:00:00.000
374,20170425,14525,4,"Accessories",26,"Bike Racks",2017-04-25 00:00:00.000
423,20170419,15043,4,"Accessories",26,"Bike Racks",2017-04-19 00:00:00.000
431,20170303,15139,4,"Accessories",26,"Bike Racks",2017-03-03 00:00:00.000
436,20170305,15153,4,"Accessories",26,"Bike Racks",2017-03-05 00:00:00.000
445,20170309,15215,4,"Accessories",26,"Bike Racks",2017-03-09 00:00:00.000
485,20170324,15635,4,"Accessories",26,"Bike Racks",2017-03-24 00:00:00.000
518,20170402,15829,4,"Accessories",26,"Bike Racks",2017-04-02 00:00:00.000
527,20170305,16032,4,"Accessories",26,"Bike Racks",2017-03-05 00:00:00.000
610,20170317,16710,4,"Accessories",26,"Bike Racks",2017-03-17 00:00:00.000
641,20170308,16964,4,"Accessories",26,"Bike Racks",2017-03-08 00:00:00.000
683,20170414,17258,4,"Accessories",26,"Bike Racks",2017-04-14 00:00:00.000
686,20170310,17279,4,"Accessories",26,"Bike Racks",2017-03-10 00:00:00.000
699,20170420,17329,4,"Accessories",26,"Bike Racks",2017-04-20 00:00:00.000
700,20170414,17331,4,"Accessories",26,"Bike Racks",2017-04-14 00:00:00.000
726,20170427,17728,4,"Accessories",26,"Bike Racks",2017-04-27 00:00:00.000
750,20170411,17910,4,"Accessories",26,"Bike Racks",2017-04-11 00:00:00.000
771,20170331,18206,4,"Accessories",26,"Bike Racks",2017-03-31 00:00:00.000
790,20170419,18264,4,"Accessories",26,"Bike Racks",2017-04-19 00:00:00.000
795,20170426,18288,4,"Accessories",26,"Bike Racks",2017-04-26 00:00:00.000
814,20170414,18337,4,"Accessories",26,"Bike Racks",2017-04-14 00:00:00.000
825,20170410,18495,4,"Accessories",26,"Bike Racks",2017-04-10 00:00:00.000
838,20170411,18717,4,"Accessories",26,"Bike Racks",2017-04-11 00:00:00.000
862,20170422,18968,4,"Accessories",26,"Bike Racks",2017-04-22 00:00:00.000
899,20170325,19555,4,"Accessories",26,"Bike Racks",2017-03-25 00:00:00.000
1023,20170406,20628,4,"Accessories",26,"Bike Racks",2017-04-06 00:00:00.000
1035,20170413,20828,4,"Accessories",26,"Bike Racks",2017-04-13 00:00:00.000
1049,20170313,21060,4,"Accessories",26,"Bike Racks",2017-03-13 00:00:00.000
1052,20170420,21166,4,"Accessories",26,"Bike Racks",2017-04-20 00:00:00.000
1056,20170420,21181,4,"Accessories",26,"Bike Racks",2017-04-20 00:00:00.000
1076,20170417,21555,4,"Accessories",26,"Bike Racks",2017-04-17 00:00:00.000
1085,20170315,21671,4,"Accessories",26,"Bike Racks",2017-03-15 00:00:00.000
1111,20170307,21972,4,"Accessories",26,"Bike Racks",2017-03-07 00:00:00.000
1125,20170325,22032,4,"Accessories",26,"Bike Racks",2017-03-25 00:00:00.000
1141,20170329,22214,4,"Accessories",26,"Bike Racks",2017-03-29 00:00:00.000
1168,20170403,22624,4,"Accessories",26,"Bike Racks",2017-04-03 00:00:00.000
1172,20170316,22631,4,"Accessories",26,"Bike Racks",2017-03-16 00:00:00.000
1177,20170421,22846,4,"Accessories",26,"Bike Racks",2017-04-21 00:00:00.000
1231,20170306,23315,4,"Accessories",26,"Bike Racks",2017-03-06 00:00:00.000
1237,20170328,23348,4,"Accessories",26,"Bike Racks",2017-03-28 00:00:00.000
1262,20170308,23530,4,"Accessories",26,"Bike Racks",2017-03-08 00:00:00.000
1304,20170327,24005,4,"Accessories",26,"Bike Racks",2017-03-27 00:00:00.000
1311,20170405,24172,4,"Accessories",26,"Bike Racks",2017-04-05 00:00:00.000
1335,20170414,24480,4,"Accessories",26,"Bike Racks",2017-04-14 00:00:00.000
1385,20170319,24939,4,"Accessories",26,"Bike Racks",2017-03-19 00:00:00.000
1390,20170228,25002,4,"Accessories",26,"Bike Racks",2017-02-28 00:00:00.000
1408,20170321,25209,4,"Accessories",26,"Bike Racks",2017-03-21 00:00:00.000
1441,20170402,25699,4,"Accessories",26,"Bike Racks",2017-04-02 00:00:00.000
1444,20170405,25762,4,"Accessories",26,"Bike Racks",2017-04-05 00:00:00.000
1455,20170416,25935,4,"Accessories",26,"Bike Racks",2017-04-16 00:00:00.000
1485,20170328,26401,4,"Accessories",26,"Bike Racks",2017-03-28 00:00:00.000
1501,20170425,26527,4,"Accessories",26,"Bike Racks",2017-04-25 00:00:00.000
1533,20170410,26802,4,"Accessories",26,"Bike Racks",2017-04-10 00:00:00.000
1550,20170312,27099,4,"Accessories",26,"Bike Racks",2017-03-12 00:00:00.000
1555,20170308,27112,4,"Accessories",26,"Bike Racks",2017-03-08 00:00:00.000
1575,20170330,27343,4,"Accessories",26,"Bike Racks",2017-03-30 00:00:00.000
1596,20170321,27584,4,"Accessories",26,"Bike Racks",2017-03-21 00:00:00.000
1597,20170322,27591,4,"Accessories",26,"Bike Racks",2017-03-22 00:00:00.000
1628,20170421,28046,4,"Accessories",26,"Bike Racks",2017-04-21 00:00:00.000
1631,20170411,28079,4,"Accessories",26,"Bike Racks",2017-04-11 00:00:00.000
1639,20170315,28138,4,"Accessories",26,"Bike Racks",2017-03-15 00:00:00.000
1694,20170324,28626,4,"Accessories",26,"Bike Racks",2017-03-24 00:00:00.000
1714,20170322,28913,4,"Accessories",26,"Bike Racks",2017-03-22 00:00:00.000
1726,20170304,29012,4,"Accessories",26,"Bike Racks",2017-03-04 00:00:00.000
1746,20170402,29116,4,"Accessories",26,"Bike Racks",2017-04-02 00:00:00.000
2415,20170228,20045,4,"Accessories",26,"Bike Racks",2017-02-28 00:00:00.000
2418,20170413,22827,4,"Accessories",26,"Bike Racks",2017-04-13 00:00:00.000
2449,20170309,16983,4,"Accessories",26,"Bike Racks",2017-03-09 00:00:00.000
2466,20170417,17160,4,"Accessories",26,"Bike Racks",2017-04-17 00:00:00.000
2488,20170409,13898,4,"Accessories",26,"Bike Racks",2017-04-09 00:00:00.000
2502,20170308,16428,4,"Accessories",26,"Bike Racks",2017-03-08 00:00:00.000
2522,20170415,17641,4,"Accessories",26,"Bike Racks",2017-04-15 00:00:00.000
2530,20170315,19487,4,"Accessories",26,"Bike Racks",2017-03-15 00:00:00.000
2562,20170407,22874,4,"Accessories",26,"Bike Racks",2017-04-07 00:00:00.000
2630,20170426,28694,4,"Accessories",26,"Bike Racks",2017-04-26 00:00:00.000
2631,20170407,13461,4,"Accessories",26,"Bike Racks",2017-04-07 00:00:00.000
2656,20170410,15557,4,"Accessories",26,"Bike Racks",2017-04-10 00:00:00.000
2692,20170421,14184,4,"Accessories",26,"Bike Racks",2017-04-21 00:00:00.000
2718,20170420,22555,4,"Accessories",26,"Bike Racks",2017-04-20 00:00:00.000
2751,20170306,24628,4,"Accessories",26,"Bike Racks",2017-03-06 00:00:00.000
2764,20170421,28790,4,"Accessories",26,"Bike Racks",2017-04-21 00:00:00.000
36,20170321,11142,3,"Clothing",19,"Caps",2017-03-21 00:00:00.000
75,20170302,11523,3,"Clothing",19,"Caps",2017-03-02 00:00:00.000
182,20170311,12697,3,"Clothing",19,"Caps",2017-03-11 00:00:00.000
186,20170228,12715,3,"Clothing",19,"Caps",2017-02-28 00:00:00.000
193,20170312,12785,3,"Clothing",19,"Caps",2017-03-12 00:00:00.000
275,20170306,13543,3,"Clothing",19,"Caps",2017-03-06 00:00:00.000
287,20170420,13632,3,"Clothing",19,"Caps",2017-04-20 00:00:00.000
303,20170307,13842,3,"Clothing",19,"Caps",2017-03-07 00:00:00.000
307,20170304,13918,3,"Clothing",19,"Caps",2017-03-04 00:00:00.000
324,20170401,14066,3,"Clothing",19,"Caps",2017-04-01 00:00:00.000
362,20170415,14278,3,"Clothing",19,"Caps",2017-04-15 00:00:00.000
367,20170422,14322,3,"Clothing",19,"Caps",2017-04-22 00:00:00.000
379,20170402,14597,3,"Clothing",19,"Caps",2017-04-02 00:00:00.000
443,20170321,15211,3,"Clothing",19,"Caps",2017-03-21 00:00:00.000
450,20170307,15222,3,"Clothing",19,"Caps",2017-03-07 00:00:00.000
461,20170416,15340,3,"Clothing",19,"Caps",2017-04-16 00:00:00.000
463,20170302,15434,3,"Clothing",19,"Caps",2017-03-02 00:00:00.000
470,20170403,15465,3,"Clothing",19,"Caps",2017-04-03 00:00:00.000
484,20170404,15614,3,"Clothing",19,"Caps",2017-04-04 00:00:00.000
504,20170302,15760,3,"Clothing",19,"Caps",2017-03-02 00:00:00.000
558,20170418,16406,3,"Clothing",19,"Caps",2017-04-18 00:00:00.000
580,20170420,16563,3,"Clothing",19,"Caps",2017-04-20 00:00:00.000
627,20170403,16837,3,"Clothing",19,"Caps",2017-04-03 00:00:00.000
628,20170319,16873,3,"Clothing",19,"Caps",2017-03-19 00:00:00.000
679,20170319,17246,3,"Clothing",19,"Caps",2017-03-19 00:00:00.000
733,20170315,17755,3,"Clothing",19,"Caps",2017-03-15 00:00:00.000
774,20170316,18214,3,"Clothing",19,"Caps",2017-03-16 00:00:00.000
799,20170426,18296,3,"Clothing",19,"Caps",2017-04-26 00:00:00.000
816,20170311,18447,3,"Clothing",19,"Caps",2017-03-11 00:00:00.000
832,20170321,18697,3,"Clothing",19,"Caps",2017-03-21 00:00:00.000
833,20170421,18702,3,"Clothing",19,"Caps",2017-04-21 00:00:00.000
870,20170329,19090,3,"Clothing",19,"Caps",2017-03-29 00:00:00.000
885,20170311,19311,3,"Clothing",19,"Caps",2017-03-11 00:00:00.000
897,20170328,19465,3,"Clothing",19,"Caps",2017-03-28 00:00:00.000
898,20170325,19555,3,"Clothing",19,"Caps",2017-03-25 00:00:00.000
902,20170411,19561,3,"Clothing",19,"Caps",2017-04-11 00:00:00.000
929,20170314,19667,3,"Clothing",19,"Caps",2017-03-14 00:00:00.000
932,20170422,19752,3,"Clothing",19,"Caps",2017-04-22 00:00:00.000
938,20170423,19782,3,"Clothing",19,"Caps",2017-04-23 00:00:00.000
941,20170329,19786,3,"Clothing",19,"Caps",2017-03-29 00:00:00.000
960,20170331,19954,3,"Clothing",19,"Caps",2017-03-31 00:00:00.000
965,20170320,19961,3,"Clothing",19,"Caps",2017-03-20 00:00:00.000
968,20170319,19968,3,"Clothing",19,"Caps",2017-03-19 00:00:00.000
970,20170402,19970,3,"Clothing",19,"Caps",2017-04-02 00:00:00.000
972,20170228,20153,3,"Clothing",19,"Caps",2017-02-28 00:00:00.000
977,20170308,20158,3,"Clothing",19,"Caps",2017-03-08 00:00:00.000
984,20170308,20222,3,"Clothing",19,"Caps",2017-03-08 00:00:00.000
1017,20170408,20585,3,"Clothing",19,"Caps",2017-04-08 00:00:00.000
1029,20170312,20716,3,"Clothing",19,"Caps",2017-03-12 00:00:00.000
1038,20170419,20872,3,"Clothing",19,"Caps",2017-04-19 00:00:00.000
1048,20170410,21045,3,"Clothing",19,"Caps",2017-04-10 00:00:00.000
1050,20170408,21148,3,"Clothing",19,"Caps",2017-04-08 00:00:00.000
1071,20170307,21371,3,"Clothing",19,"Caps",2017-03-07 00:00:00.000
1093,20170318,21815,3,"Clothing",19,"Caps",2017-03-18 00:00:00.000
1173,20170306,22640,3,"Clothing",19,"Caps",2017-03-06 00:00:00.000
1182,20170322,22914,3,"Clothing",19,"Caps",2017-03-22 00:00:00.000
1195,20170312,22973,3,"Clothing",19,"Caps",2017-03-12 00:00:00.000
1240,20170317,23350,3,"Clothing",19,"Caps",2017-03-17 00:00:00.000
1245,20170301,23417,3,"Clothing",19,"Caps",2017-03-01 00:00:00.000
1253,20170401,23487,3,"Clothing",19,"Caps",2017-04-01 00:00:00.000
1282,20170316,23680,3,"Clothing",19,"Caps",2017-03-16 00:00:00.000
1301,20170412,23994,3,"Clothing",19,"Caps",2017-04-12 00:00:00.000
1330,20170323,24373,3,"Clothing",19,"Caps",2017-03-23 00:00:00.000
1350,20170425,24533,3,"Clothing",19,"Caps",2017-04-25 00:00:00.000
1352,20170401,24606,3,"Clothing",19,"Caps",2017-04-01 00:00:00.000
1367,20170409,24882,3,"Clothing",19,"Caps",2017-04-09 00:00:00.000
1391,20170228,25012,3,"Clothing",19,"Caps",2017-02-28 00:00:00.000
1463,20170328,26100,3,"Clothing",19,"Caps",2017-03-28 00:00:00.000
1472,20170316,26188,3,"Clothing",19,"Caps",2017-03-16 00:00:00.000
1473,20170407,26193,3,"Clothing",19,"Caps",2017-04-07 00:00:00.000
1514,20170414,26667,3,"Clothing",19,"Caps",2017-04-14 00:00:00.000
1523,20170406,26741,3,"Clothing",19,"Caps",2017-04-06 00:00:00.000
1547,20170321,26985,3,"Clothing",19,"Caps",2017-03-21 00:00:00.000
1570,20170420,27300,3,"Clothing",19,"Caps",2017-04-20 00:00:00.000
1601,20170312,27691,3,"Clothing",19,"Caps",2017-03-12 00:00:00.000
1634,20170319,28092,3,"Clothing",19,"Caps",2017-03-19 00:00:00.000
1668,20170312,28354,3,"Clothing",19,"Caps",2017-03-12 00:00:00.000
1705,20170427,28759,3,"Clothing",19,"Caps",2017-04-27 00:00:00.000
1735,20170308,29066,3,"Clothing",19,"Caps",2017-03-08 00:00:00.000
1799,20170401,21080,3,"Clothing",19,"Caps",2017-04-01 00:00:00.000
1801,20170317,16596,3,"Clothing",19,"Caps",2017-03-17 00:00:00.000
1838,20170404,27601,3,"Clothing",19,"Caps",2017-04-04 00:00:00.000
1840,20170303,11778,3,"Clothing",19,"Caps",2017-03-03 00:00:00.000
1850,20170305,27145,3,"Clothing",19,"Caps",2017-03-05 00:00:00.000
1854,20170331,18647,3,"Clothing",19,"Caps",2017-03-31 00:00:00.000
1864,20170314,11473,3,"Clothing",19,"Caps",2017-03-14 00:00:00.000
1886,20170407,14705,3,"Clothing",19,"Caps",2017-04-07 00:00:00.000
1905,20170414,28514,3,"Clothing",19,"Caps",2017-04-14 00:00:00.000
1910,20170426,12457,3,"Clothing",19,"Caps",2017-04-26 00:00:00.000
1918,20170323,16312,3,"Clothing",19,"Caps",2017-03-23 00:00:00.000
1951,20170306,14987,3,"Clothing",19,"Caps",2017-03-06 00:00:00.000
2022,20170308,13146,3,"Clothing",19,"Caps",2017-03-08 00:00:00.000
2031,20170321,22959,3,"Clothing",19,"Caps",2017-03-21 00:00:00.000
2036,20170307,12627,3,"Clothing",19,"Caps",2017-03-07 00:00:00.000
2050,20170402,26407,3,"Clothing",19,"Caps",2017-04-02 00:00:00.000
2051,20170422,18210,3,"Clothing",19,"Caps",2017-04-22 00:00:00.000
2063,20170321,15270,3,"Clothing",19,"Caps",2017-03-21 00:00:00.000
2088,20170329,22511,3,"Clothing",19,"Caps",2017-03-29 00:00:00.000
2097,20170406,13812,3,"Clothing",19,"Caps",2017-04-06 00:00:00.000
2108,20170308,26947,3,"Clothing",19,"Caps",2017-03-08 00:00:00.000
2117,20170417,11406,3,"Clothing",19,"Caps",2017-04-17 00:00:00.000
2134,20170325,28264,3,"Clothing",19,"Caps",2017-03-25 00:00:00.000
2136,20170302,16536,3,"Clothing",19,"Caps",2017-03-02 00:00:00.000
2138,20170323,22091,3,"Clothing",19,"Caps",2017-03-23 00:00:00.000
2152,20170422,27069,3,"Clothing",19,"Caps",2017-04-22 00:00:00.000
2160,20170305,18013,3,"Clothing",19,"Caps",2017-03-05 00:00:00.000
2163,20170409,12618,3,"Clothing",19,"Caps",2017-04-09 00:00:00.000
2180,20170420,23589,3,"Clothing",19,"Caps",2017-04-20 00:00:00.000
2184,20170414,12740,3,"Clothing",19,"Caps",2017-04-14 00:00:00.000
2185,20170401,15479,3,"Clothing",19,"Caps",2017-04-01 00:00:00.000
2206,20170424,11390,3,"Clothing",19,"Caps",2017-04-24 00:00:00.000
2221,20170411,12221,3,"Clothing",19,"Caps",2017-04-11 00:00:00.000
2224,20170417,11141,3,"Clothing",19,"Caps",2017-04-17 00:00:00.000
2252,20170328,26125,3,"Clothing",19,"Caps",2017-03-28 00:00:00.000
2317,20170323,14616,3,"Clothing",19,"Caps",2017-03-23 00:00:00.000
2321,20170330,15303,3,"Clothing",19,"Caps",2017-03-30 00:00:00.000
2352,20170330,14988,3,"Clothing",19,"Caps",2017-03-30 00:00:00.000
2368,20170422,23983,3,"Clothing",19,"Caps",2017-04-22 00:00:00.000
2505,20170308,24414,3,"Clothing",19,"Caps",2017-03-08 00:00:00.000
2508,20170303,27973,3,"Clothing",19,"Caps",2017-03-03 00:00:00.000
2537,20170424,15925,3,"Clothing",19,"Caps",2017-04-24 00:00:00.000
2626,20170423,15331,3,"Clothing",19,"Caps",2017-04-23 00:00:00.000
2644,20170303,11210,3,"Clothing",19,"Caps",2017-03-03 00:00:00.000
2655,20170318,14348,3,"Clothing",19,"Caps",2017-03-18 00:00:00.000
2668,20170305,28149,3,"Clothing",19,"Caps",2017-03-05 00:00:00.000
2679,20170424,28793,3,"Clothing",19,"Caps",2017-04-24 00:00:00.000
2691,20170329,25974,3,"Clothing",19,"Caps",2017-03-29 00:00:00.000
2735,20170405,19352,3,"Clothing",19,"Caps",2017-04-05 00:00:00.000
2740,20170326,28442,3,"Clothing",19,"Caps",2017-03-26 00:00:00.000
