DATEKEY,YEAR,QUARTER,ORIGIN,ONLINE,REPORTING_CARRIER,FLIGHTS,PASSENGERS,TOTAL_SALES,MILES_FLOWN,KM_FLOWN,Walking-in
2019-06-30 00:00:00.000,2019,2,"ISP",1,"F9",981,5320,590772,1524716,2453268.0439999998,5319
2019-06-30 00:00:00.000,2019,2,"SBA",1,"F9",105,367,33117,172548,277629.732,366
2019-06-30 00:00:00.000,2019,2,"BWI",1,"F9",324,1249,115203,640163,1030022.267,1248
2019-06-30 00:00:00.000,2019,2,"FSD",1,"F9",168,518,47322,193588,311483.092,517
2019-06-30 00:00:00.000,2019,2,"ALB",1,"F9",364,1199,150711,741542,1193141.078,1198
2019-06-30 00:00:00.000,2019,2,"DTW",1,"F9",683,3523,311540,1240255,1995570.295,3522
2019-06-30 00:00:00.000,2019,2,"FAR",1,"F9",148,414,41637,198742,319775.878,413
2019-06-30 00:00:00.000,2019,2,"SJC",1,"F9",332,1220,102007,552646,889207.414,1219
2019-06-30 00:00:00.000,2019,2,"PSM",1,"F9",87,577,41799,170919,275008.671,576
2019-06-30 00:00:00.000,2019,2,"DFW",1,"F9",751,3656,292717,1097156,1765324.004,3655
2019-06-30 00:00:00.000,2019,2,"OMA",1,"F9",333,1264,120030,485968,781922.512,1263
2019-06-30 00:00:00.000,2019,2,"SNA",1,"F9",490,2034,217865,940573,1513381.957,2033
2019-06-30 00:00:00.000,2019,2,"ELP",1,"F9",193,606,55876,297000,477873,605
2019-06-30 00:00:00.000,2019,2,"SDF",1,"F9",242,615,69723,406902,654705.318,614
2019-06-30 00:00:00.000,2019,2,"TUL",1,"F9",158,547,44970,195163,314017.267,546
2019-06-30 00:00:00.000,2019,2,"GRR",1,"F9",457,1831,195366,929948,1496286.332,1830
2019-06-30 00:00:00.000,2019,2,"IAH",1,"F9",826,3148,288742,1467702,2361532.518,3147
2019-06-30 00:00:00.000,2019,2,"JAN",1,"F9",178,629,45452,282724,454902.91599999997,628
2019-06-30 00:00:00.000,2019,2,"FAT",1,"F9",170,577,60647,313011,503634.699,576
2019-06-30 00:00:00.000,2019,2,"PSP",1,"F9",107,397,39123,164468,264629.012,396
2019-06-30 00:00:00.000,2019,2,"BZN",1,"F9",176,507,45862,264865,426167.785,506
2019-06-30 00:00:00.000,2019,2,"COS",1,"F9",781,4010,375766,1488235,2394570.1149999998,4009
2019-06-30 00:00:00.000,2019,2,"SLC",1,"F9",1308,4361,447504,2300969,3702259.121,4360
2019-06-30 00:00:00.000,2019,2,"BFM",1,"F9",111,411,30389,178393,287034.337,410
2019-06-30 00:00:00.000,2019,2,"SAT",1,"F9",940,3854,326660,1682897,2707781.273,3853
2019-06-30 00:00:00.000,2019,2,"MSN",1,"F9",390,1481,174701,712317,1146118.053,1480
2019-06-30 00:00:00.000,2019,2,"SFO",1,"F9",1357,4722,615657,3385639,5447493.151,4721
2019-06-30 00:00:00.000,2019,2,"MDT",1,"F9",184,834,85439,355638,572221.542,833
2019-06-30 00:00:00.000,2019,2,"PNS",1,"F9",240,805,81533,402873,648222.657,804
2019-06-30 00:00:00.000,2019,2,"SYR",1,"F9",485,1753,202457,970660,1561791.94,1752
2019-06-30 00:00:00.000,2019,2,"BTV",1,"F9",132,419,54827,295745,475853.705,418
2019-06-30 00:00:00.000,2019,2,"DSM",1,"F9",252,764,68607,380387,612042.683,763
2019-06-30 00:00:00.000,2019,2,"CLE",1,"F9",2045,12680,1482635,4321670,6953567.03,12679
2019-06-30 00:00:00.000,2019,2,"PHL",1,"F9",3143,19185,2138611,5591074,8996038.066,19184
2019-06-30 00:00:00.000,2019,2,"ICT",1,"F9",175,444,41035,190988,307299.692,443
2019-06-30 00:00:00.000,2019,2,"SEA",1,"F9",804,2453,286669,2036208,3276258.672,2452
2019-06-30 00:00:00.000,2019,2,"GSP",1,"F9",285,1039,106561,587089,944626.201,1038
2019-06-30 00:00:00.000,2019,2,"BUF",1,"F9",575,3026,376935,1125449,1810847.4409999999,3025
2019-06-30 00:00:00.000,2019,2,"PIT",1,"F9",160,562,61059,336741,541816.269,561
2019-06-30 00:00:00.000,2019,2,"PWM",1,"F9",368,1435,187364,835471,1344272.839,1434
2019-06-30 00:00:00.000,2019,2,"CHS",1,"F9",278,949,84555,424905,683672.145,948
2019-06-30 00:00:00.000,2019,2,"MCI",1,"F9",315,1133,98324,446703,718745.127,1132
2019-06-30 00:00:00.000,2019,2,"CID",1,"F9",176,597,59064,244884,394018.35599999997,596
2019-06-30 00:00:00.000,2019,2,"CLT",1,"F9",818,3646,322655,1230824,1980395.8159999999,3645
2019-06-30 00:00:00.000,2019,2,"CMH",1,"F9",276,1212,94148,403992,650023.128,1211
2019-06-30 00:00:00.000,2019,2,"PVD",1,"F9",436,1960,225190,798868,1285378.612,1959
2019-06-30 00:00:00.000,2019,2,"MYR",1,"F9",191,691,47085,212945,342628.505,690
2019-06-30 00:00:00.000,2019,2,"XNA",1,"F9",9,23,1581,7404,11913.036,22
2019-06-30 00:00:00.000,2019,2,"AUS",1,"9E",68,88,23659,109040,175445.36,87
2019-06-30 00:00:00.000,2019,2,"JFK",1,"9E",4813,10470,2717837,3818269,6143594.8209999995,10469
2019-06-30 00:00:00.000,2019,2,"CLE",1,"9E",1005,2002,542848,781378,1257237.202,2001
2019-06-30 00:00:00.000,2019,2,"IAH",1,"9E",230,316,103429,306997,493958.173,315
2019-06-30 00:00:00.000,2019,2,"PHL",1,"9E",621,1144,272990,417737,672138.833,1143
2019-06-30 00:00:00.000,2019,2,"EVV",1,"9E",114,157,73626,83469,134301.62099999998,156
2019-06-30 00:00:00.000,2019,2,"XNA",1,"9E",343,490,229244,409002,658084.218,489
2019-06-30 00:00:00.000,2019,2,"FWA",1,"9E",24,32,10219,19825,31898.425,31
2019-06-30 00:00:00.000,2019,2,"BTR",1,"9E",130,166,73938,126771,203974.539,165
2019-06-30 00:00:00.000,2019,2,"GPT",1,"9E",70,79,31148,51733,83238.397,78
2019-06-30 00:00:00.000,2019,2,"SGF",1,"9E",175,255,120887,191559,308218.431,254
2019-06-30 00:00:00.000,2019,2,"OMA",1,"9E",105,150,60188,197396,317610.164,149
2019-06-30 00:00:00.000,2019,2,"MSN",1,"9E",31,37,11215,36870,59323.83,36
2019-06-30 00:00:00.000,2019,2,"GRR",1,"9E",14,14,5271,7455,11995.095,13
2019-06-30 00:00:00.000,2019,2,"SAV",1,"9E",321,546,115559,332341,534736.669,545
2019-06-30 00:00:00.000,2019,2,"RIC",1,"9E",269,391,111603,145199,233625.191,390
2019-06-30 00:00:00.000,2019,2,"TLH",1,"9E",60,74,29227,32481,52261.929,73
2019-06-30 00:00:00.000,2019,2,"RST",1,"9E",70,95,34784,107779,173416.411,94
2019-06-30 00:00:00.000,2019,2,"MKE",1,"9E",109,169,50110,113260,182235.34,168
2019-06-30 00:00:00.000,2019,2,"LFT",1,"9E",50,54,22691,46007,74025.263,53
2019-06-30 00:00:00.000,2019,2,"CWA",1,"9E",84,100,41898,72434,116546.306,99
2019-06-30 00:00:00.000,2019,2,"FNT",1,"9E",101,153,64123,119419,192145.171,152
2019-06-30 00:00:00.000,2019,2,"PBI",1,"9E",16,23,4545,25137,40445.433,22
2019-06-30 00:00:00.000,2019,2,"MOB",1,"9E",29,34,12456,15842,25489.778,33
2019-06-30 00:00:00.000,2019,2,"EWN",1,"9E",71,83,29739,65164,104848.876,82
2019-06-30 00:00:00.000,2019,2,"ALB",1,"9E",9,9,2739,9816,15793.944,8
2019-06-30 00:00:00.000,2019,2,"IND",1,"9E",516,748,276017,443116,712973.644,747
2019-06-30 00:00:00.000,2019,2,"TYS",1,"9E",528,919,357988,548414,882398.126,918
2019-06-30 00:00:00.000,2019,2,"GNV",1,"9E",46,49,18571,31102,50043.118,48
2019-06-30 00:00:00.000,2019,2,"AGS",1,"9E",52,57,20760,45739,73594.050999999992,56
2019-06-30 00:00:00.000,2019,2,"LGA",1,"9E",5846,11408,3561714,5616213,9036486.717,11407
2019-06-30 00:00:00.000,2019,2,"ORF",1,"9E",586,1007,307528,463168,745237.312,1006
2019-06-30 00:00:00.000,2019,2,"CID",1,"9E",35,38,17017,34686,55809.774,37
2019-06-30 00:00:00.000,2019,2,"MSY",1,"9E",35,44,9964,58637,94346.933,43
2019-06-30 00:00:00.000,2019,2,"TVC",1,"9E",5,5,2845,4668,7510.812,4
2019-06-30 00:00:00.000,2019,2,"ACK",1,"9E",11,12,2057,4521,7274.289,11
2019-06-30 00:00:00.000,2019,2,"BGR",1,"9E",151,244,72250,130688,210276.992,243
2019-06-30 00:00:00.000,2019,2,"MIA",1,"9E",16,19,4310,11200,18020.8,18
2019-06-30 00:00:00.000,2019,2,"SYR",1,"9E",249,478,94466,100825,162227.425,477
2019-06-30 00:00:00.000,2019,2,"MEM",1,"9E",262,399,155290,371060,597035.54,398
2019-06-30 00:00:00.000,2019,2,"CHO",1,"9E",259,421,142132,171221,275494.589,420
2019-06-30 00:00:00.000,2019,2,"MCO",1,"9E",6,7,1329,5004,8051.436,6
2019-06-30 00:00:00.000,2019,2,"BMI",1,"9E",141,214,89163,146735,236096.615,213
2019-06-30 00:00:00.000,2019,2,"TPA",1,"9E",3,3,880,2319,3731.271,2
2019-06-30 00:00:00.000,2019,2,"LNK",1,"9E",41,49,20066,62851,101127.259,48
2019-06-30 00:00:00.000,2019,2,"PHF",1,"9E",73,94,39845,69141,111247.869,93
2019-06-30 00:00:00.000,2019,2,"ATW",1,"9E",72,77,31245,87995,141583.955,76
2019-06-30 00:00:00.000,2019,2,"EYW",1,"9E",20,21,9336,23104,37174.336,20
2019-06-30 00:00:00.000,2019,2,"AVL",1,"9E",57,60,20030,37017,59560.353,59
2019-06-30 00:00:00.000,2019,2,"FSD",1,"9E",7,7,2143,3626,5834.234,6
2019-06-30 00:00:00.000,2019,2,"ILM",1,"9E",1,3,1194,377,606.593,2
2019-06-30 00:00:00.000,2019,2,"MDT",1,"9E",33,36,15473,19623,31573.407,35
2019-06-30 00:00:00.000,2019,2,"ATL",1,"9E",2551,3854,1784460,2472540,3978316.86,3853
2019-06-30 00:00:00.000,2019,2,"CVG",1,"9E",3775,8136,2758779,3588631,5774107.279,8135
2019-06-30 00:00:00.000,2019,2,"DSM",1,"9E",429,615,240450,508844,818729.996,614
2019-06-30 00:00:00.000,2019,2,"JAX",1,"9E",544,1170,319534,735661,1183678.5489999999,1169
2019-06-30 00:00:00.000,2019,2,"ROA",1,"9E",35,38,15984,30935,49774.415,37
2019-06-30 00:00:00.000,2019,2,"MYR",1,"9E",20,27,6035,13361,21497.849,26
2019-06-30 00:00:00.000,2019,2,"MOT",1,"9E",9,9,2806,8795,14151.155,8
2019-06-30 00:00:00.000,2019,2,"ORD",1,"9E",537,1192,248196,416500,670148.5,1191
2019-06-30 00:00:00.000,2019,2,"CHS",1,"9E",116,164,43998,118120,190055.08,163
2019-06-30 00:00:00.000,2019,2,"ROC",1,"9E",384,862,198252,212610,342089.49,861
2019-06-30 00:00:00.000,2019,2,"MCI",1,"9E",666,1263,424342,1050571,1690368.739,1262
2019-06-30 00:00:00.000,2019,2,"LEX",1,"9E",299,433,167850,283186,455646.274,432
2019-06-30 00:00:00.000,2019,2,"STL",1,"9E",241,390,134442,252559,406367.431,389
2019-06-30 00:00:00.000,2019,2,"SAT",1,"9E",132,178,71465,233625,375902.625,177
2019-06-30 00:00:00.000,2019,2,"RDU",1,"9E",2063,4200,1052192,1490984,2398993.256,4199
2019-06-30 00:00:00.000,2019,2,"EWR",1,"9E",450,677,215924,416106,669514.554,676
2019-06-30 00:00:00.000,2019,2,"TUL",1,"9E",70,82,37028,77247,124290.423,81
2019-06-30 00:00:00.000,2019,2,"GRB",1,"9E",38,41,20474,45121,72599.689,40
2019-06-30 00:00:00.000,2019,2,"MSP",1,"9E",2079,2887,1323839,2613660,4205378.94,2886
2019-06-30 00:00:00.000,2019,2,"CSG",1,"9E",42,52,21082,30530,49122.77,51
2019-06-30 00:00:00.000,2019,2,"HPN",1,"9E",322,541,229327,425846,685186.214,540
2019-06-30 00:00:00.000,2019,2,"ABE",1,"9E",129,176,74829,161997,260653.173,175
2019-06-30 00:00:00.000,2019,2,"CHA",1,"9E",157,291,78436,201974,324976.16599999997,290
2019-06-30 00:00:00.000,2019,2,"DFW",1,"9E",559,1022,276975,854932,1375585.588,1021
2019-06-30 00:00:00.000,2019,2,"CAK",1,"9E",84,115,41583,76009,122298.481,114
2019-06-30 00:00:00.000,2019,2,"CAE",1,"9E",152,209,72297,132471,213145.839,208
2019-06-30 00:00:00.000,2019,2,"DAY",1,"9E",32,35,13683,29041,46726.969,34
2019-06-30 00:00:00.000,2019,2,"SDF",1,"9E",2,2,1210,1318,2120.662,1
2019-06-30 00:00:00.000,2019,2,"MBS",1,"9E",18,19,8450,12915,20780.235,18
2019-06-30 00:00:00.000,2019,2,"BOS",1,"9E",2091,4085,1080050,2085315,3355271.835,4084
2019-06-30 00:00:00.000,2019,2,"DTW",1,"9E",1821,2687,1199287,1727904,2780197.536,2686
2019-06-30 00:00:00.000,2019,2,"BDL",1,"9E",470,740,261727,507287,816224.78299999994,739
2019-06-30 00:00:00.000,2019,2,"OAJ",1,"9E",61,88,34774,52436,84369.524,87
2019-06-30 00:00:00.000,2019,2,"MVY",1,"9E",12,15,2581,2275,3660.475,14
2019-06-30 00:00:00.000,2019,2,"BNA",1,"9E",274,532,154640,266386,428615.074,531
2019-06-30 00:00:00.000,2019,2,"BUF",1,"9E",680,1909,359815,325593,523879.137,1908
2019-06-30 00:00:00.000,2019,2,"CLT",1,"9E",575,1491,265421,445652,717054.068,1490
2019-06-30 00:00:00.000,2019,2,"BWI",1,"9E",450,792,186043,218828,352094.252,791
2019-06-30 00:00:00.000,2019,2,"IAD",1,"9E",232,470,123618,79401,127756.209,469
2019-06-30 00:00:00.000,2019,2,"DCA",1,"9E",304,550,133336,129467,208312.403,549
2019-06-30 00:00:00.000,2019,2,"SHV",1,"9E",150,225,97535,177516,285623.244,224
2019-06-30 00:00:00.000,2019,2,"MHT",1,"9E",105,124,35936,47485,76403.365,123
2019-06-30 00:00:00.000,2019,2,"GSP",1,"9E",153,212,70369,153700,247303.3,211
2019-06-30 00:00:00.000,2019,2,"PWM",1,"9E",542,879,209044,316581,509378.82899999997,878
2019-06-30 00:00:00.000,2019,2,"AEX",1,"9E",92,126,58925,112107,180380.163,125
2019-06-30 00:00:00.000,2019,2,"PIT",1,"9E",897,1653,494689,636577,1024252.393,1652
2019-06-30 00:00:00.000,2019,2,"BTV",1,"9E",442,722,167113,311917,501874.453,721
2019-06-30 00:00:00.000,2019,2,"MLI",1,"9E",130,206,88455,160648,258482.63199999998,205
2019-06-30 00:00:00.000,2019,2,"GSO",1,"9E",78,88,27048,62888,101186.792,87
2019-06-30 00:00:00.000,2019,2,"CMH",1,"9E",48,55,19742,33344,53650.496,54
2019-06-30 00:00:00.000,2019,2,"MGM",1,"OH",84,148,58406,85847,138127.823,147
2019-06-30 00:00:00.000,2019,2,"HTS",1,"OH",10,10,3824,6775,10900.975,9
2019-06-30 00:00:00.000,2019,2,"LGA",1,"OH",302,538,156591,218988,352351.692,537
2019-06-30 00:00:00.000,2019,2,"SRQ",1,"OH",244,267,89269,276946,445606.114,266
2019-06-30 00:00:00.000,2019,2,"ORF",1,"OH",776,994,374588,522214,840242.326,993
2019-06-30 00:00:00.000,2019,2,"MSY",1,"OH",43,55,21186,42343,68129.887,54
2019-06-30 00:00:00.000,2019,2,"TOL",1,"OH",168,228,82936,176380,283795.42,227
2019-06-30 00:00:00.000,2019,2,"EWN",1,"OH",174,185,81772,187383,301499.247,184
2019-06-30 00:00:00.000,2019,2,"DTW",1,"OH",299,413,115424,211333,340034.797,412
2019-06-30 00:00:00.000,2019,2,"HSV",1,"OH",269,350,185730,254928,410179.152,349
2019-06-30 00:00:00.000,2019,2,"ALB",1,"OH",268,560,184968,183139,294670.651,559
2019-06-30 00:00:00.000,2019,2,"CAK",1,"OH",646,888,347884,579988,933200.692,887
2019-06-30 00:00:00.000,2019,2,"DAB",1,"OH",353,406,147314,386787,622340.28299999994,405
2019-06-30 00:00:00.000,2019,2,"CRW",1,"OH",261,331,134111,224554,361307.386,330
2019-06-30 00:00:00.000,2019,2,"DAY",1,"OH",981,1841,702502,899655,1447544.895,1840
2019-06-30 00:00:00.000,2019,2,"GRR",1,"OH",420,720,251624,445250,716407.25,719
2019-06-30 00:00:00.000,2019,2,"TLH",1,"OH",259,366,141201,292056,469918.104,365
2019-06-30 00:00:00.000,2019,2,"OMA",1,"OH",149,200,82701,223063,358908.36699999997,199
2019-06-30 00:00:00.000,2019,2,"TUL",1,"OH",95,101,41716,125358,201701.022,100
2019-06-30 00:00:00.000,2019,2,"SDF",1,"OH",412,530,200375,315284,507291.956,529
2019-06-30 00:00:00.000,2019,2,"RIC",1,"OH",182,204,89196,122381,196911.029,203
2019-06-30 00:00:00.000,2019,2,"JAN",1,"OH",280,398,175616,376482,605759.538,397
2019-06-30 00:00:00.000,2019,2,"CAE",1,"OH",344,548,200001,248899,400478.491,547
2019-06-30 00:00:00.000,2019,2,"JFK",1,"OH",62,86,21717,23493,37800.237,85
2019-06-30 00:00:00.000,2019,2,"IAH",1,"OH",11,11,2348,12448,20028.832,10
2019-06-30 00:00:00.000,2019,2,"TRI",1,"OH",74,74,32252,70586,113572.874,73
2019-06-30 00:00:00.000,2019,2,"SHV",1,"OH",141,157,70474,216163,347806.267,156
2019-06-30 00:00:00.000,2019,2,"CLE",1,"OH",468,746,244374,324381,521929.029,745
2019-06-30 00:00:00.000,2019,2,"EVV",1,"OH",7,8,3098,4900,7884.1,7
2019-06-30 00:00:00.000,2019,2,"CHA",1,"OH",370,459,161244,339314,545956.226,458
2019-06-30 00:00:00.000,2019,2,"SBN",1,"OH",121,143,52578,136901,220273.709,142
2019-06-30 00:00:00.000,2019,2,"SAT",1,"OH",38,41,17612,53296,85753.264,40
2019-06-30 00:00:00.000,2019,2,"ROC",1,"OH",393,638,225178,358587,576966.483,637
2019-06-30 00:00:00.000,2019,2,"BTV",1,"OH",222,278,108117,315425,507518.825,277
2019-06-30 00:00:00.000,2019,2,"MSN",1,"OH",332,496,212667,445017,716032.353,495
2019-06-30 00:00:00.000,2019,2,"GPT",1,"OH",154,182,72986,182056,292928.104,181
2019-06-30 00:00:00.000,2019,2,"MCI",1,"OH",69,82,32069,75626,121682.234,81
2019-06-30 00:00:00.000,2019,2,"PNS",1,"OH",566,747,286553,696175,1120145.575,746
2019-06-30 00:00:00.000,2019,2,"DSM",1,"OH",291,440,201252,431525,694323.725,439
2019-06-30 00:00:00.000,2019,2,"PHL",1,"OH",2233,4215,1627734,1935675,3114501.075,4214
2019-06-30 00:00:00.000,2019,2,"MDT",1,"OH",128,148,61429,111005,178607.045,147
2019-06-30 00:00:00.000,2019,2,"CHS",1,"OH",671,1105,318958,513021,825450.789,1104
2019-06-30 00:00:00.000,2019,2,"LYH",1,"OH",95,96,38116,92590,148977.31,95
2019-06-30 00:00:00.000,2019,2,"PVD",1,"OH",500,1109,374402,362209,582794.281,1108
2019-06-30 00:00:00.000,2019,2,"PIA",1,"OH",152,191,80825,195419,314429.171,190
2019-06-30 00:00:00.000,2019,2,"GSP",1,"OH",850,1314,487549,682729,1098510.961,1313
2019-06-30 00:00:00.000,2019,2,"PWM",1,"OH",99,167,47122,83063,133648.367,166
2019-06-30 00:00:00.000,2019,2,"CMH",1,"OH",388,454,167944,301350,484872.15,453
2019-06-30 00:00:00.000,2019,2,"PIT",1,"OH",492,677,238417,277136,445911.824,676
2019-06-30 00:00:00.000,2019,2,"BUF",1,"OH",170,291,79914,99948,160816.332,290
2019-06-30 00:00:00.000,2019,2,"MLB",1,"OH",297,330,113264,346632,557730.888,329
2019-06-30 00:00:00.000,2019,2,"CLT",1,"OH",7314,11442,5178858,4995439,8037661.351,11441
2019-06-30 00:00:00.000,2019,2,"XNA",1,"OH",260,342,165196,385153,619711.177,341
2019-06-30 00:00:00.000,2019,2,"CID",1,"OH",138,200,94908,204165,328501.485,199
2019-06-30 00:00:00.000,2019,2,"GSO",1,"OH",462,651,254982,306569,493269.521,650
2019-06-30 00:00:00.000,2019,2,"MYR",1,"OH",310,405,123598,215310,346433.79,404
2019-06-30 00:00:00.000,2019,2,"ABE",1,"OH",262,329,137225,296500,477068.5,328
2019-06-30 00:00:00.000,2019,2,"HVN",1,"OH",56,57,20494,39326,63275.534,56
2019-06-30 00:00:00.000,2019,2,"BHM",1,"OH",745,1411,603876,776750,1249790.75,1410
2019-06-30 00:00:00.000,2019,2,"TYS",1,"OH",443,684,304315,362627,583466.843,683
2019-06-30 00:00:00.000,2019,2,"ECP",1,"OH",110,115,33088,105075,169065.675,114
2019-06-30 00:00:00.000,2019,2,"AGS",1,"OH",156,156,57740,123237,198288.33299999998,155
2019-06-30 00:00:00.000,2019,2,"BDL",1,"OH",396,901,253140,235079,378242.111,900
2019-06-30 00:00:00.000,2019,2,"DCA",1,"OH",4900,10395,3500960,3308646,5323611.414,10394
2019-06-30 00:00:00.000,2019,2,"TVC",1,"OH",2,3,526,1617,2601.753,2
2019-06-30 00:00:00.000,2019,2,"OAJ",1,"OH",164,181,62502,152259,244984.731,180
2019-06-30 00:00:00.000,2019,2,"FAY",1,"OH",219,223,86403,203809,327928.681,222
2019-06-30 00:00:00.000,2019,2,"CHO",1,"OH",141,146,56440,121769,195926.321,145
2019-06-30 00:00:00.000,2019,2,"AVP",1,"OH",295,351,140320,354743,570781.487,350
2019-06-30 00:00:00.000,2019,2,"STL",1,"OH",473,752,273828,476573,766805.95699999994,751
2019-06-30 00:00:00.000,2019,2,"MKE",1,"OH",415,633,262138,501545,806985.905,632
2019-06-30 00:00:00.000,2019,2,"RAP",1,"OH",18,19,6956,37216,59880.544,18
2019-06-30 00:00:00.000,2019,2,"ART",1,"OH",12,12,5218,16823,27068.207,11
2019-06-30 00:00:00.000,2019,2,"SAV",1,"OH",531,732,247987,459520,739367.68,731
2019-06-30 00:00:00.000,2019,2,"HPN",1,"OH",736,1241,543911,661197,1063865.973,1240
2019-06-30 00:00:00.000,2019,2,"BNA",1,"OH",230,301,88890,151339,243504.451,300
2019-06-30 00:00:00.000,2019,2,"IND",1,"OH",187,239,80133,142072,228593.848,238
2019-06-30 00:00:00.000,2019,2,"BTR",1,"OH",111,137,52554,131280,211229.52,136
2019-06-30 00:00:00.000,2019,2,"ORD",1,"OH",84,112,35103,34321,55222.489,111
2019-06-30 00:00:00.000,2019,2,"MHT",1,"OH",510,611,265870,722834,1163039.906,610
2019-06-30 00:00:00.000,2019,2,"FWA",1,"OH",87,116,49789,87041,140048.969,115
2019-06-30 00:00:00.000,2019,2,"OKC",1,"OH",187,230,101684,289309,465498.181,229
2019-06-30 00:00:00.000,2019,2,"LEX",1,"OH",102,110,39885,77409,124551.081,109
2019-06-30 00:00:00.000,2019,2,"RDU",1,"OH",484,889,294939,227470,365999.23,888
2019-06-30 00:00:00.000,2019,2,"ATL",1,"OH",254,307,94779,138717,223195.653,306
2019-06-30 00:00:00.000,2019,2,"CVG",1,"OH",1234,2073,659052,1005983,1618626.6469999999,2072
2019-06-30 00:00:00.000,2019,2,"JAX",1,"OH",232,356,110162,184176,296339.184,355
2019-06-30 00:00:00.000,2019,2,"IAD",1,"OH",646,873,307353,570620,918127.58,872
2019-06-30 00:00:00.000,2019,2,"ILM",1,"OH",379,432,147601,301757,485527.013,431
2019-06-30 00:00:00.000,2019,2,"VPS",1,"OH",310,361,132847,340969,548619.121,360
2019-06-30 00:00:00.000,2019,2,"GNV",1,"OH",278,321,115168,308004,495578.436,320
2019-06-30 00:00:00.000,2019,2,"LAN",1,"OH",72,122,36648,56649,91148.241,121
2019-06-30 00:00:00.000,2019,2,"AVL",1,"OH",310,319,121292,264636,425799.324,318
2019-06-30 00:00:00.000,2019,2,"MEM",1,"OH",157,186,78086,137206,220764.454,185
2019-06-30 00:00:00.000,2019,2,"BGR",1,"OH",212,334,123287,257422,414191.998,333
2019-06-30 00:00:00.000,2019,2,"LIT",1,"OH",253,305,134242,317974,511620.16599999997,304
2019-06-30 00:00:00.000,2019,2,"PHF",1,"OH",234,243,98314,226167,363902.703,242
2019-06-30 00:00:00.000,2019,2,"SYR",1,"OH",206,320,105035,134562,216510.258,319
2019-06-30 00:00:00.000,2019,2,"MCI",1,"YX",1291,2436,929196,2096219,3372816.371,2435
2019-06-30 00:00:00.000,2019,2,"ILM",1,"YX",129,241,73421,106008,170566.872,240
2019-06-30 00:00:00.000,2019,2,"ROA",1,"YX",2,2,598,1060,1705.54,1
2019-06-30 00:00:00.000,2019,2,"SAT",1,"YX",128,157,63434,210731,339066.179,156
2019-06-30 00:00:00.000,2019,2,"MKE",1,"YX",245,452,152385,268979,432787.211,451
2019-06-30 00:00:00.000,2019,2,"BNA",1,"YX",1062,2251,672496,1017711,1637496.999,2250
2019-06-30 00:00:00.000,2019,2,"IND",1,"YX",2570,5537,2210855,2873351,4623221.759,5536
2019-06-30 00:00:00.000,2019,2,"CRP",1,"YX",15,15,7093,14231,22897.679,14
2019-06-30 00:00:00.000,2019,2,"DTW",1,"YX",1142,2376,664507,779308,1253906.572,2375
2019-06-30 00:00:00.000,2019,2,"HOU",1,"YX",3,3,149,2865,4609.785,2
2019-06-30 00:00:00.000,2019,2,"DAY",1,"YX",33,49,11258,28968,46609.512,48
2019-06-30 00:00:00.000,2019,2,"BHM",1,"YX",23,24,8363,20975,33748.775,23
2019-06-30 00:00:00.000,2019,2,"OMA",1,"YX",548,1004,382778,877861,1412478.349,1003
2019-06-30 00:00:00.000,2019,2,"TUS",1,"YX",5,5,1484,7185,11560.664999999999,4
2019-06-30 00:00:00.000,2019,2,"DFW",1,"YX",234,323,104942,242773,390621.757,322
2019-06-30 00:00:00.000,2019,2,"HRL",1,"YX",5,5,1492,3559,5726.431,4
2019-06-30 00:00:00.000,2019,2,"AVL",1,"YX",36,48,12158,25158,40479.222,47
2019-06-30 00:00:00.000,2019,2,"EWR",1,"YX",7463,14751,5680382,9106819,14652871.771,14750
2019-06-30 00:00:00.000,2019,2,"LEX",1,"YX",133,212,79202,92394,148661.946,211
2019-06-30 00:00:00.000,2019,2,"RAP",1,"YX",22,34,13330,18943,30479.287,33
2019-06-30 00:00:00.000,2019,2,"JFK",1,"YX",709,1181,341362,384736,619040.224,1180
2019-06-30 00:00:00.000,2019,2,"CAE",1,"YX",5,5,2618,1889,3039.401,4
2019-06-30 00:00:00.000,2019,2,"SYR",1,"YX",138,172,57561,97540,156941.86,171
2019-06-30 00:00:00.000,2019,2,"MSP",1,"YX",1340,2531,764674,1975877,3179186.093,2530
2019-06-30 00:00:00.000,2019,2,"DAB",1,"YX",33,42,9229,36666,58995.594,41
2019-06-30 00:00:00.000,2019,2,"VPS",1,"YX",35,55,20730,39496,63549.064,54
2019-06-30 00:00:00.000,2019,2,"TPA",1,"YX",18,19,5015,13918,22394.061999999998,18
2019-06-30 00:00:00.000,2019,2,"AGS",1,"YX",86,93,33008,63552,102255.168,92
2019-06-30 00:00:00.000,2019,2,"AUS",1,"YX",266,440,174287,457740,736503.66,439
2019-06-30 00:00:00.000,2019,2,"ALB",1,"YX",39,47,14820,27005,43451.045,46
2019-06-30 00:00:00.000,2019,2,"FLL",1,"YX",6,6,2219,7180,11552.62,5
2019-06-30 00:00:00.000,2019,2,"ORD",1,"YX",1806,2787,867854,1467263,2360826.167,2786
2019-06-30 00:00:00.000,2019,2,"MAF",1,"YX",133,213,91358,95059,152949.931,212
2019-06-30 00:00:00.000,2019,2,"RSW",1,"YX",96,128,30303,109739,176570.051,127
2019-06-30 00:00:00.000,2019,2,"TYS",1,"YX",262,544,149348,301748,485512.532,543
