DW Unique Issue ID,JIRA Unique Issue ID,Issue Key,Story Points,Sprint ID,Resolution Date,Status,Sprint Name,Sprint Start Date,Sprint End Date,Sprint Complete Date,Sprint Status,Current Year,Reset Status,Sprint Completed Story Points,Committed Points,jira_proj_key_cd,issue_creation_dt,Display JIRA Sprint,Summary,Number of Sprints,AddedToSprintSP,Orig_Committed_SP,Added_SP,AddedToSprint,Sprint Modification,Added_DuringSprint,Base
122625,149374,"CF-563",2,1662,2018-04-16 09:40:35.243,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-03-30 09:27:20.970,"CF Sprint 6","Data source Layer",2,0,2,0,"","","",1
122628,149373,"CF-562",3,1720,2018-04-16 09:40:56.046,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",3,3,"CF",2018-03-30 09:25:16.266,"CF Sprint 7","GSLB SB communications w/ F5",2,0,3,0,"","","",1
122628,149373,"CF-562",3,1662,2018-04-16 09:40:56.046,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",3,3,"CF",2018-03-30 09:25:16.266,"CF Sprint 6","GSLB SB communications w/ F5",2,0,3,0,"","","",1
121958,148641,"CF-559",2,1662,2018-04-11 17:43:08.396,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-03-28 09:22:28.963,"CF Sprint 6","Proposal for SpringOne",2,0,2,0,"","","",1
121769,148121,"CF-558",8,1662,2018-04-13 12:05:28.263,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",8,8,"CF",2018-03-27 15:43:05.106,"CF Sprint 6","PCF Web App Documentation Page",2,0,8,0,"","","",1
120715,146885,"CF-547",2,1819,2018-06-08 13:29:32.020,"Done","CF Sprint 10",2018-05-29 18:46:03.000,2018-06-09 01:00:00.000,2018-06-11 16:25:41.000,"Closed","Yes","Done",2,2,"CF",2018-03-22 13:34:10.693,"CF Sprint 10","CF-Fetcher zero downtime deployments",3,0,2,0,"","","",1
119181,145484,"CF-529",2,1621,2018-04-02 14:13:01.710,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",2,2,"CF",2018-03-19 13:46:26.293,"CF Sprint 5","[px-prd01] upgrade SCS tile to version 1.4.7",2,0,2,0,"","","",1
119181,145484,"CF-529",2,1662,2018-04-02 14:13:01.710,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-03-19 13:46:26.293,"CF Sprint 6","[px-prd01] upgrade SCS tile to version 1.4.7",2,0,2,0,"","","",1
118236,144529,"CF-513",3,1621,2018-04-02 12:20:32.180,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",3,3,"CF",2018-03-14 14:26:59.603,"CF Sprint 5","Post Install PXCDE2bosh2",2,0,3,0,"","","",1
118236,144529,"CF-513",3,1662,2018-04-02 12:20:32.180,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",3,3,"CF",2018-03-14 14:26:59.603,"CF Sprint 6","Post Install PXCDE2bosh2",2,0,3,0,"","","",1
118224,144527,"CF-512",1,1720,2018-04-30 13:37:50.440,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",1,1,"CF",2018-03-14 14:06:22.796,"CF Sprint 7","Change api password on four new cloudian clusters.",4,0,1,0,"","","",1
118224,144527,"CF-512",1,1721,2018-04-30 13:37:50.440,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",1,1,"CF",2018-03-14 14:06:22.796,"CF Sprint 8","Change api password on four new cloudian clusters.",4,0,1,0,"","","",1
118137,144451,"CF-504",3,1662,2018-04-13 13:57:02.766,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",3,3,"CF",2018-03-14 11:23:09.793,"CF Sprint 6","(SPIKE) Determine S3 bucket requirements for Platform Engineering bosh releases.",2,0,3,0,"","","",1
117866,144168,"CF-502",1,1621,2018-03-26 09:47:50.883,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",1,1,"CF",2018-03-13 13:52:28.943,"CF Sprint 5","[px-cde02/bosh] FW rules to ESXi hosts",2,0,1,0,"","","",1
117613,144006,"CF-501",,1721,2018-04-30 13:39:14.836,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",,,"CF",2018-03-12 15:58:16.183,"CF Sprint 8","[px-prd02 px-prd03 px-prd04] Network connectivity the same as px-prd01",5,0,,0,"","","",1
117613,144006,"CF-501",,1720,2018-04-30 13:39:14.836,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",,,"CF",2018-03-12 15:58:16.183,"CF Sprint 7","[px-prd02 px-prd03 px-prd04] Network connectivity the same as px-prd01",5,0,,0,"","","",1
117610,144005,"CF-500",3,1621,2018-03-30 13:30:13.456,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",3,3,"CF",2018-03-12 15:43:41.143,"CF Sprint 5","[px2cdebosh2] install bosh for px-02 CDE region",2,0,3,0,"","","",1
117599,144004,"CF-499",2,1721,2018-04-30 13:40:41.730,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",2,2,"CF",2018-03-12 15:39:45.450,"CF Sprint 8","[px-cde02] install px-cde02 foundation",5,0,2,0,"","","",1
117599,144004,"CF-499",2,1720,2018-04-30 13:40:41.730,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",2,2,"CF",2018-03-12 15:39:45.450,"CF Sprint 7","[px-cde02] install px-cde02 foundation",5,0,2,0,"","","",1
117553,143829,"CF-498",3,1621,2018-03-30 13:18:44.436,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",3,3,"CF",2018-03-12 13:27:52.396,"CF Sprint 5","foundrystats reports an app for each service binding",2,0,3,0,"","","",1
117484,143775,"CF-497",3,1621,2018-03-22 09:38:44.436,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",3,3,"CF",2018-03-12 11:27:00.523,"CF Sprint 5","Rollback uaa auth hacks from forked cli library",2,0,3,0,"","","",1
117089,143042,"CF-490",,1662,2018-04-03 09:54:56.673,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",,,"CF",2018-03-09 10:54:31.730,"CF Sprint 6","OPSMAN Product version Script",2,0,,0,"","","",1
116718,142544,"CF-479",1,1662,2018-04-11 13:00:08.450,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",1,1,"CF",2018-03-08 10:34:44.940,"CF Sprint 6","Design schemas for Reaper SQL tables",2,0,1,0,"","","",1
114787,140572,"CF-470",5,1720,2018-04-27 12:58:37.893,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",5,5,"CF",2018-02-28 11:59:24.283,"CF Sprint 7","Define ""Is our service up?""",4,0,5,0,"","","",1
112817,138161,"CF-462",2,1892,2018-06-22 13:10:43.776,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",2,2,"CF",2018-02-19 15:22:02.566,"CF Sprint 11","Create Datadog dashboards and monitors",3,0,2,0,"","","",1
112761,138069,"CF-456",2,1621,2018-03-23 11:32:16.260,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",2,2,"CF",2018-02-19 12:21:32.706,"CF Sprint 5","create a release pipeline that deploys cf-fetcher and cf-presenter",2,0,2,0,"","","",1
112588,138012,"CF-451",3,1662,2018-04-13 13:32:08.300,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",3,3,"CF",2018-02-16 13:55:40.550,"CF Sprint 6","integrate bootstrap pipeline with application pipelines",2,0,3,0,"","","",1
112104,137434,"CF-442",5,1721,2018-05-01 13:18:39.630,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","Done",5,5,"CF",2018-02-15 09:45:38.966,"CF Sprint 8","Audit LDAP settings on all customer-facing foundations",3,0,5,0,"","","",1
110206,135614,"CF-427",,1662,2018-04-09 11:43:04.910,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",,,"CF",2018-02-07 13:48:40.886,"CF Sprint 6","Split concourse tasks into a separate file",2,0,,0,"","","",1
105774,130852,"CF-344",2,1662,2018-04-04 08:26:04.953,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-01-17 13:05:04.476,"CF Sprint 6","As a platform operator, I need NPE foundation to use a current splunkforwarder bosh release for syslog services.",2,0,2,0,"","","",1
105771,130851,"CF-343",2,1621,2018-03-20 11:43:54.086,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",2,2,"CF",2018-01-17 13:04:28.400,"CF Sprint 5","As a platform operator, I need CDE foundations to use a current splunkforwarder bosh release for syslog services.",2,0,2,0,"","","",1
105740,130838,"CF-340",1,2059,2018-08-08 09:58:44.690,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","Done",1,1,"CF",2018-01-17 11:00:40.753,"CF Sprint 15","As a platform user, I would like to specify Splunk-related metadata that would then inform the syslog service how to properly route log messages.",4,0,1,0,"","","",1
104785,130021,"CF-323",3,1892,2018-06-22 13:17:04.046,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","Done",3,3,"CF",2018-01-11 08:41:25.673,"CF Sprint 11","[SPIKE] Internal T-Mobile library modules",2,0,3,0,"","","",1
104672,129399,"CF-322",3,1720,2018-04-27 13:34:51.763,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","Done",3,3,"CF",2018-01-10 13:06:27.463,"CF Sprint 7","Design of  message handling metrics from our bosh-deployed syslog instances.",3,0,3,0,"","","",1
104114,129118,"CF-295",,1621,2018-03-29 15:00:55.650,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",,,"CF",2018-01-08 11:45:49.670,"CF Sprint 5","Split CDE metrics to it's own agent",2,0,,0,"","","",1
104056,128932,"CF-272",2,1662,2018-04-11 12:33:37.630,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","Done",2,2,"CF",2018-01-08 10:08:04.976,"CF Sprint 6","[SPIKE] Investigate use of a second Concourse installation for Org Management",3,0,2,0,"","","",1
104048,129101,"CF-270",,1621,2018-03-30 09:43:26.520,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",,,"CF",2018-01-08 09:28:29.990,"CF Sprint 5","As a T-Mobile employee with questions about CF, I would like to see deployment diagrams (physical and logical) for CF, including data services.",2,0,,0,"","","",1
103912,128774,"CF-259",,1453,2018-02-05 15:57:50.783,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2018-01-05 13:07:00.960,"CF Sprint 1","cf-fetcher should scale",2,0,,0,"","","",1
103912,128774,"CF-259",,1510,2018-02-05 15:57:50.783,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-01-05 13:07:00.960,"CF Sprint 2","cf-fetcher should scale",2,0,,0,"","","",1
103911,128773,"CF-255",8,1510,2018-02-05 15:57:46.736,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",8,8,"CF",2018-01-05 13:02:30.516,"CF Sprint 2","cf-fetcher stores foundation data in an external database",2,0,8,0,"","","",1
103911,128773,"CF-255",8,1453,2018-02-05 15:57:46.736,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",8,8,"CF",2018-01-05 13:02:30.516,"CF Sprint 1","cf-fetcher stores foundation data in an external database",2,0,8,0,"","","",1
103887,128832,"CF-240",21,1534,2018-03-19 11:12:24.046,"Done","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-16 16:10:00.000,2018-03-19 16:12:16.000,"Closed","Yes","Done",21,21,"CF",2018-01-05 12:05:11.833,"CF Sprint 4","Work-exchange worker update",2,0,21,0,"","","",1
103887,128832,"CF-240",21,1621,2018-03-19 11:12:24.046,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",21,21,"CF",2018-01-05 12:05:11.833,"CF Sprint 5","Work-exchange worker update",2,0,21,0,"","","",1
103803,128676,"CF-214",,1533,2018-03-19 14:17:01.916,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","Done",,,"CF",2018-01-05 09:35:41.273,"CF Sprint 3","Rebuild PCF Summary dashboard",2,0,,0,"","","TRUE",0
103803,128676,"CF-214",,1621,2018-03-19 14:17:01.916,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",,,"CF",2018-01-05 09:35:41.273,"CF Sprint 5","Rebuild PCF Summary dashboard",2,0,,0,"","","",1
103756,128724,"CF-210",,1621,2018-03-30 16:10:13.830,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","Done",,,"CF",2018-01-04 18:41:01.556,"CF Sprint 5","Troubleshoot proxy access for jenkins",2,0,,0,"","","",1
103660,128439,"CF-196",,1453,2018-02-05 15:57:54.300,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","Done",,,"CF",2018-01-04 14:10:12.656,"CF Sprint 1","cf-fetcher fetches a given applications metadata",2,0,,0,"","","TRUE",0
103660,128439,"CF-196",,1510,2018-02-05 15:57:54.300,"Done","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-16 22:33:00.000,2018-02-21 18:31:15.000,"Closed","Yes","Done",,,"CF",2018-01-04 14:10:12.656,"CF Sprint 2","cf-fetcher fetches a given applications metadata",2,0,,0,"","","",1
186659,221417,"CF-1380",1,2298,2018-11-02 09:29:23.683,"Done","CF Sprint 21",2018-11-01 18:34:54.000,2018-11-15 01:00:00.000,,"Active","Yes","Done",1,1,"CF",2018-10-22 15:33:29.643,"CF Sprint 21","Setup alerts for certs nearing expiry date in Datadog",,0,1,0,"","","",1
181653,215865,"CF-1299",3,2322,2018-10-31 15:14:22.246,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",3,3,"CF",2018-10-05 13:44:12.226,"CF Sprint 20","[tt-cde] Create pcf-automation pipelines",2,0,3,0,"","","",1
181647,215863,"CF-1297",3,2322,2018-10-26 09:32:24.863,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",3,3,"CF",2018-10-05 13:41:40.456,"CF Sprint 20","[px-prd02] Create pcf-automation pipelines",2,0,3,0,"","","",1
174685,208894,"CF-1204",2,2322,2018-10-18 14:20:01.173,"Done","CF Sprint 20",2018-10-18 18:49:57.000,2018-11-01 01:01:00.000,2018-11-01 15:49:06.000,"Closed","Yes","Done",2,2,"CF",2018-09-13 12:54:24.016,"CF Sprint 20","Determine Cassandra cluster information",2,0,2,0,"","","",1
166786,199774,"CF-1152",2,2271,2018-09-28 15:38:22.513,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",2,2,"CF",2018-08-16 14:55:38.483,"CF Sprint 18","create deploy-aws-concourses pipeline on AWS central concourse",3,0,2,0,"","","",1
166784,199773,"CF-1151",2,2271,2018-09-28 15:38:00.780,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",2,2,"CF",2018-08-16 14:50:47.533,"CF Sprint 18","create deploy-aws-sidecars pipeline on AWS central concourse",3,0,2,0,"","","",1
166764,199767,"CF-1150",2,2271,2018-09-21 15:13:15.826,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",2,2,"CF",2018-08-16 14:10:44.480,"CF Sprint 18","pipeline central AWS concourse deployment",3,0,2,0,"","","",1
166739,199764,"CF-1149",2,2271,2018-09-21 15:08:24.210,"Done","CF Sprint 18",2018-09-17 17:54:08.000,2018-09-29 01:55:00.000,2018-10-01 16:20:49.000,"Closed","Yes","Done",2,2,"CF",2018-08-16 13:45:39.650,"CF Sprint 18","pipeline central AWS sidecar bosh deployment",3,0,2,0,"","","",1
166352,199287,"CF-1138",,2078,2018-10-18 11:34:59.710,"Done","Rollover From Last Sprint",,,,"Future","Yes","Done",,,"CF",2018-08-15 18:13:26.496,"Rollover From Last Sprint","Remove old nodes from A10 VIPs",2,0,,0,"","","",1
161347,193916,"CF-1076",5,2181,2018-09-15 17:14:55.063,"Done","CF Sprint 17",2018-09-04 17:48:35.000,2018-09-15 01:49:00.000,2018-09-17 17:53:13.000,"Closed","Yes","Done",5,5,"CF",2018-08-01 14:35:13.720,"CF Sprint 17","PIER API usage",2,0,5,0,"","","",1
157028,188684,"CF-1027",,2321,2018-10-03 09:14:24.553,"Done","CF Sprint 19",2018-10-01 17:31:06.000,2018-10-13 01:32:00.000,2018-10-18 15:52:59.000,"Closed","Yes","Done",,,"CF",2018-07-19 21:33:56.300,"CF Sprint 19","Firewall rule for CDE to datadog agent VIPs",4,0,,0,"","","TRUE",0
99800,123374,"CF-8",,1453,2018-10-30 11:33:41.200,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","To Do",,,"CF",2017-12-06 11:58:57.576,"CF Sprint 1","Upgrade all environments to version 1.12",,0,,0,"","","TRUE",0
127828,154900,"CF-675",,1720,2018-05-21 09:51:16.306,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","To Do",,,"CF",2018-04-18 11:49:59.576,"CF Sprint 7","payments_services NegativeFile app issue (actually ProcessEcommerceSalesV3 app issue)",3,0,,0,"","Added","TRUE",0
127828,154900,"CF-675",,1721,2018-05-21 09:51:16.306,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","To Do",,,"CF",2018-04-18 11:49:59.576,"CF Sprint 8","payments_services NegativeFile app issue (actually ProcessEcommerceSalesV3 app issue)",3,0,,0,"","","",1
125258,151997,"CF-607",,1818,2018-06-27 10:03:05.650,"Done","CF Sprint 9",2018-05-14 21:00:00.000,2018-05-26 00:30:00.000,2018-05-29 16:15:33.000,"Closed","Yes","To Do",,,"CF",2018-04-09 12:40:35.516,"CF Sprint 9","80597 - Invalid app error when pushing Docker containers",6,0,,0,"","","",1
125258,151997,"CF-607",,1721,2018-06-27 10:03:05.650,"Done","CF Sprint 8",2018-04-30 22:00:22.000,2018-05-12 16:20:00.000,2018-05-14 16:28:58.000,"Closed","Yes","To Do",,,"CF",2018-04-09 12:40:35.516,"CF Sprint 8","80597 - Invalid app error when pushing Docker containers",6,0,,0,"","","",1
125258,151997,"CF-607",,1720,2018-06-27 10:03:05.650,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","To Do",,,"CF",2018-04-09 12:40:35.516,"CF Sprint 7","80597 - Invalid app error when pushing Docker containers",6,0,,0,"","","TRUE",0
125258,151997,"CF-607",,1819,2018-06-27 10:03:05.650,"Done","CF Sprint 10",2018-05-29 18:46:03.000,2018-06-09 01:00:00.000,2018-06-11 16:25:41.000,"Closed","Yes","To Do",,,"CF",2018-04-09 12:40:35.516,"CF Sprint 10","80597 - Invalid app error when pushing Docker containers",6,0,,0,"","","",1
125258,151997,"CF-607",,1892,2018-06-27 10:03:05.650,"Done","CF Sprint 11",2018-06-11 21:30:24.000,2018-06-23 00:31:00.000,2018-06-23 00:55:47.000,"Closed","Yes","To Do",,,"CF",2018-04-09 12:40:35.516,"CF Sprint 11","80597 - Invalid app error when pushing Docker containers",6,0,,0,"","","",1
122474,149063,"CF-561",,1662,2018-05-03 09:22:32.296,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","To Do",,,"CF",2018-03-29 14:13:59.430,"CF Sprint 6","Create datadog agent bosh release",2,0,,0,"","","TRUE",0
122474,149063,"CF-561",,1720,2018-05-03 09:22:32.296,"Done","CF Sprint 7",2018-04-16 22:06:00.000,2018-04-27 22:06:00.000,2018-04-30 15:00:50.000,"Closed","Yes","To Do",,,"CF",2018-03-29 14:13:59.430,"CF Sprint 7","Create datadog agent bosh release",2,0,,0,"","","",1
117613,144006,"CF-501",,1534,2018-04-30 13:39:14.836,"Done","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-16 16:10:00.000,2018-03-19 16:12:16.000,"Closed","Yes","To Do",,,"CF",2018-03-12 15:58:16.183,"CF Sprint 4","[px-prd02 px-prd03 px-prd04] Network connectivity the same as px-prd01",5,0,,0,"","","",1
117613,144006,"CF-501",,1662,2018-04-30 13:39:14.836,"Done","CF Sprint 6",2018-04-02 21:30:00.000,2018-04-13 23:00:00.000,2018-04-16 13:20:21.000,"Closed","Yes","To Do",,,"CF",2018-03-12 15:58:16.183,"CF Sprint 6","[px-prd02 px-prd03 px-prd04] Network connectivity the same as px-prd01",5,0,,0,"","","",1
117613,144006,"CF-501",,1621,2018-04-30 13:39:14.836,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","To Do",,,"CF",2018-03-12 15:58:16.183,"CF Sprint 5","[px-prd02 px-prd03 px-prd04] Network connectivity the same as px-prd01",5,0,,0,"","","",1
117089,143042,"CF-490",,1621,2018-04-03 09:54:56.673,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","To Do",,,"CF",2018-03-09 10:54:31.730,"CF Sprint 5","OPSMAN Product version Script",2,0,,0,"","","TRUE",0
110206,135614,"CF-427",,1621,2018-04-09 11:43:04.910,"Done","CF Sprint 5",2018-03-19 16:12:40.000,2018-03-31 00:00:00.000,2018-04-02 16:58:10.000,"Closed","Yes","To Do",,,"CF",2018-02-07 13:48:40.886,"CF Sprint 5","Split concourse tasks into a separate file",2,0,,0,"","","TRUE",0
104631,129564,"CF-318",,1453,2018-04-30 13:31:10.273,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","To Do",,,"CF",2018-01-10 11:14:38.183,"CF Sprint 1","[px-stg] Apply new stemcells for meltdown",1,0,,0,"","","TRUE",0
104629,129562,"CF-317",,1453,2018-04-30 13:31:08.133,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","To Do",,,"CF",2018-01-10 11:13:43.366,"CF Sprint 1","[tt-stg] apply meltdown stemcells",1,0,,0,"","","TRUE",0
104628,129561,"CF-316",,1453,2018-10-30 12:40:41.820,"Done","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-03 01:00:00.000,2018-02-05 20:46:57.000,"Closed","Yes","To Do",,,"CF",2018-01-10 11:12:29.036,"CF Sprint 1","Patch all OVA, bosh & PCF environments with appropriate  Meltdown patches",,0,,0,"","","TRUE",0
104114,129118,"CF-295",,1534,2018-03-29 15:00:55.650,"Done","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-16 16:10:00.000,2018-03-19 16:12:16.000,"Closed","Yes","To Do",,,"CF",2018-01-08 11:45:49.670,"CF Sprint 4","Split CDE metrics to it's own agent",2,0,,0,"","","",1
104048,129101,"CF-270",,1533,2018-03-30 09:43:26.520,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","To Do",,,"CF",2018-01-08 09:28:29.990,"CF Sprint 3","As a T-Mobile employee with questions about CF, I would like to see deployment diagrams (physical and logical) for CF, including data services.",2,0,,0,"","","",1
103756,128724,"CF-210",,1533,2018-03-30 16:10:13.830,"Done","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-09 18:25:00.000,2018-03-19 16:10:28.000,"Closed","Yes","To Do",,,"CF",2018-01-04 18:41:01.556,"CF Sprint 3","Troubleshoot proxy access for jenkins",2,0,,0,"","","TRUE",0
166352,199287,"CF-1138",,2181,2018-10-18 11:34:59.710,"Done","CF Sprint 17",2018-09-04 17:48:35.000,2018-09-15 01:49:00.000,2018-09-17 17:53:13.000,"Closed","Yes","To Do",,,"CF",2018-08-15 18:13:26.496,"CF Sprint 17","Remove old nodes from A10 VIPs",2,0,,0,"","","",1
166352,199287,"CF-1138",,2059,2018-10-18 11:34:59.710,"Done","CF Sprint 15",2018-08-07 16:30:16.000,2018-08-18 01:31:00.000,2018-08-20 16:41:22.000,"Closed","Yes","To Do",,,"CF",2018-08-15 18:13:26.496,"CF Sprint 15","Remove old nodes from A10 VIPs",2,0,,0,"","Added","TRUE",0
